epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0.0019274786170340923,0.0010834236186348862,-4.3303258023152935e-05,0.0,0.01,0.001,13,25,37,50,62,74,87,99,112,124,136,149,161,173,186
1,0.007589447054571739,0.009750812567713976,-0.005850641597224593,-0.004722166313149145,0.02,0.001,13,25,37,50,62,74,87,99,112,124,136,149,161,173,186
2,0.08384531984098302,0.09642470205850487,0.0311516107313643,0.0383939379176208,0.02,0.001,13,25,37,50,62,75,87,99,112,124,136,149,161,173,186
3,0.10034935549933743,0.1094257854821235,0.028942332645196633,0.03231582961648782,0.03,0.001,13,25,37,50,62,75,87,99,112,124,136,149,161,173,186
4,0.23467052162390073,0.23293607800650054,0.10267334034287012,0.10306064885920518,0.04,0.001,13,25,37,50,62,75,87,99,112,124,136,149,161,173,186
5,0.23455005421033612,0.22318526543878656,0.06470939337969306,0.05771267961795401,0.05,0.001,13,25,37,50,62,75,86,99,111,124,136,149,161,173,186
6,0.23671846765449947,0.2199349945828819,0.04968012635580821,0.040608411567095826,0.05,0.001,13,25,37,50,62,75,86,99,111,124,136,149,161,173,186
7,0.24129622936995543,0.2221018418201517,0.03932563798343136,0.031230356772181,0.06,0.001,13,25,37,50,62,75,86,99,111,124,136,149,161,173,186
8,0.2420190338513432,0.2221018418201517,0.017837373841767756,0.013627636298688683,0.07,0.001,13,25,37,50,62,75,86,100,111,124,136,148,161,173,186
9,0.2420190338513432,0.2221018418201517,0.0051474914274507455,0.003768672366025738,0.07,0.001,13,25,37,50,62,75,86,100,111,124,136,148,161,174,186
10,0.2420190338513432,0.2221018418201517,0.0006677535423846859,0.00016444812566840383,0.08,0.001,13,25,37,50,62,75,86,100,111,124,137,148,161,174,185
11,0.2420190338513432,0.2221018418201517,0.00010758964131540871,0.0,0.09,0.001,13,25,37,50,62,75,86,100,111,124,137,148,161,174,185
12,0.2420190338513432,0.2221018418201517,0.0001167777190870245,0.0,0.09,0.001,13,25,37,50,62,75,86,100,111,124,137,148,161,174,185
13,0.2420190338513432,0.2221018418201517,7.006990449365258e-05,0.0,0.1,0.001,13,25,37,50,62,75,86,100,111,124,137,148,161,174,185
14,0.2420190338513432,0.2221018418201517,7.006990449365258e-05,0.0,0.11,0.001,13,25,37,50,63,75,86,100,111,125,137,148,161,174,185
15,0.2420190338513432,0.2221018418201517,4.671436075276425e-05,0.0,0.11,0.001,13,25,37,50,63,75,86,100,111,125,137,148,161,174,185
16,0.2420190338513432,0.2221018418201517,4.671436075276425e-05,0.0,0.12,0.001,13,25,37,50,63,75,86,100,111,125,137,148,161,174,185
17,0.2420190338513432,0.2221018418201517,4.671436075276425e-05,0.0,0.13,0.001,13,25,37,50,63,75,86,100,111,125,137,148,161,174,185
18,0.2420190338513432,0.2221018418201517,4.671436075276425e-05,0.0,0.13,0.001,13,25,37,50,63,75,86,100,111,125,137,148,161,174,185
19,0.2420190338513432,0.2221018418201517,4.671436075276425e-05,0.0,0.14,0.001,13,25,37,50,63,75,86,100,111,125,137,148,161,174,185
20,0.2420190338513432,0.2221018418201517,4.671436075276425e-05,0.0,0.15,0.001,13,25,37,50,63,75,86,100,111,125,137,148,161,174,185
21,0.2420190338513432,0.2221018418201517,0.0,0.0,0.15,0.001,13,25,37,50,63,75,86,100,111,125,137,148,161,174,185
22,0.2420190338513432,0.2221018418201517,0.0,0.0,0.16,0.001,13,25,37,50,62,75,86,100,111,125,137,148,161,174,185
23,0.2420190338513432,0.2221018418201517,0.0,0.0,0.17,0.001,13,25,37,51,62,75,86,100,111,125,137,148,161,174,185
24,0.2420190338513432,0.2221018418201517,0.0,0.0,0.17,0.001,13,26,36,51,62,75,86,100,110,125,137,148,161,174,185
25,0.2420190338513432,0.2221018418201517,0.0,0.0,0.18,0.001,13,26,36,51,62,75,86,100,110,125,137,148,161,174,185
26,0.2420190338513432,0.2221018418201517,0.0,0.0,0.19,0.001,13,26,36,51,62,75,86,101,110,125,137,148,161,174,185
27,0.2420190338513432,0.2221018418201517,0.0,0.0,0.19,0.001,13,26,36,51,62,75,86,101,110,125,137,148,161,174,185
28,0.2420190338513432,0.2221018418201517,0.0,0.0,0.2,0.001,13,26,36,51,62,75,86,101,110,125,137,148,161,174,185
29,0.2420190338513432,0.2221018418201517,0.0,0.0,0.21,0.001,12,26,36,51,62,75,86,101,110,125,137,148,161,174,185
30,0.2420190338513432,0.2221018418201517,0.0,0.0,0.22,0.001,12,26,36,51,62,75,86,101,110,125,137,148,161,174,185
31,0.2420190338513432,0.2221018418201517,0.0,0.0,0.22,0.001,12,26,36,51,62,75,86,101,110,125,138,148,161,174,185
32,0.2420190338513432,0.2221018418201517,1.876284968005404e-05,0.0,0.23,0.001,12,26,36,51,62,75,86,101,110,125,138,148,161,174,185
33,0.2420190338513432,0.2221018418201517,3.752499528453246e-05,0.0,0.24,0.001,12,26,36,51,62,75,86,101,110,125,138,148,161,174,185
34,0.2420190338513432,0.2221018418201517,3.752499528453246e-05,0.0,0.24,0.001,12,26,36,51,62,75,86,101,110,125,138,148,161,174,185
35,0.24213950126490785,0.2221018418201517,0.00021520946825159815,0.0,0.25,0.001,12,26,36,51,62,76,86,101,110,125,138,148,161,174,185
36,0.2729791591374533,0.24918743228602383,0.04592952051004895,0.038227957351408715,0.26,0.001,12,26,36,51,62,76,86,101,110,125,138,148,161,174,185
37,0.34116371521503436,0.3304442036836403,0.14817450938126608,0.15328139936705487,0.27,0.001,12,26,36,51,62,76,86,101,110,125,138,148,161,174,185
38,0.3617636429345862,0.3466955579631636,0.17894542405531877,0.17670352427794822,0.27,0.001,12,26,36,51,62,76,86,101,110,125,138,148,160,174,185
39,0.3645343934465727,0.3477789815817985,0.18407728744068086,0.17901975153957983,0.28,0.001,12,26,36,51,62,76,86,101,110,125,138,148,160,174,185
40,0.3648957956872666,0.3488624052004334,0.18672443765388225,0.18122549829964107,0.29,0.001,12,26,36,51,62,76,86,101,110,125,138,148,160,174,185
41,0.3648957956872666,0.3488624052004334,0.1887190707394253,0.18269482939996062,0.29,0.001,12,26,36,51,62,76,86,101,110,125,138,148,160,174,185
42,0.3651367305143959,0.3488624052004334,0.19130407873343613,0.18478474918511256,0.3,0.001,12,26,36,51,62,76,86,102,110,124,138,148,160,174,185
43,0.3653776653415251,0.3488624052004334,0.19317497228582026,0.18603357857450997,0.31,0.001,12,26,36,51,62,76,86,102,110,124,138,148,160,174,185
44,0.36525719792796046,0.34994582881906827,0.1942019753027464,0.18852743665224347,0.31,0.001,12,26,36,51,62,76,86,102,110,124,138,148,160,174,185
45,0.3653776653415251,0.34994582881906827,0.1952412244557541,0.18894101003059405,0.32,0.001,12,26,36,51,62,76,86,102,110,124,138,148,160,174,185
46,0.36525719792796046,0.34994582881906827,0.19555272287700487,0.18945738430960457,0.33,0.001,12,26,36,51,62,76,86,102,110,124,138,148,160,174,185
47,0.36525719792796046,0.34994582881906827,0.19594402760521823,0.18966374996341928,0.33,0.001,12,26,36,51,62,76,86,102,110,124,138,148,160,174,185
48,0.36525719792796046,0.34994582881906827,0.19619020941411935,0.189973101490315,0.34,0.001,12,26,36,51,62,76,86,102,110,124,138,148,160,174,185
49,0.36525719792796046,0.34994582881906827,0.19634942321153537,0.189973101490315,0.35,0.001,12,26,36,51,62,76,86,102,110,124,138,149,160,174,185
50,0.3651367305143959,0.34994582881906827,0.19622584558371203,0.19007616618502177,0.35,0.001,12,26,37,51,62,76,86,102,110,124,138,149,160,174,185
51,0.3651367305143959,0.34994582881906827,0.19626926169448022,0.19007616618502177,0.36,0.001,12,26,37,51,61,76,86,102,110,124,138,149,160,174,185
52,0.36501626310083124,0.34994582881906827,0.19613122485853018,0.19007616618502177,0.37,0.001,12,26,37,51,61,76,86,102,110,124,138,149,160,174,185
53,0.36501626310083124,0.34994582881906827,0.1961891146092899,0.19007616618502177,0.38,0.001,12,26,37,51,61,76,86,102,110,124,138,149,160,174,185
54,0.36501626310083124,0.34994582881906827,0.19621805635813083,0.19007616618502177,0.38,0.001,12,26,37,51,61,76,86,102,110,124,138,149,160,174,185
55,0.36501626310083124,0.34994582881906827,0.19630486910120004,0.19017920465595783,0.39,0.001,12,26,37,51,61,76,86,102,110,124,138,149,160,174,185
56,0.36501626310083124,0.34994582881906827,0.19644951534163801,0.19017920465595783,0.4,0.001,12,26,37,51,61,76,86,102,110,124,138,149,160,174,185
57,0.36501626310083124,0.34994582881906827,0.19669529449580614,0.19038520296654093,0.4,0.001,12,26,37,51,61,76,86,102,110,124,138,149,160,174,185
