epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
21,0.08665586094951916,0.0950671872804737,73.42610283901087,66.2262118259266,0.49,0.001,206,405,595,808,998,1203,1399,1587,1789,1992,2174,2369,2562,2753,2969,3155,3352,3561,3762,3957
22,0.09511412932792207,0.10356826092957394,73.08531909479153,65.91441390877644,0.51,0.001,207,406,595,809,998,1204,1400,1587,1789,1992,2174,2368,2562,2752,2969,3154,3351,3561,3762,3957
23,0.10493287035863308,0.11433640562882497,72.68772167850977,65.51732610181257,0.52,0.001,207,406,594,809,999,1205,1400,1587,1789,1992,2173,2368,2561,2752,2969,3154,3351,3560,3761,3957
24,0.11606893991973366,0.12723838781371322,72.2341299611894,65.03836007503571,0.54,0.001,207,407,594,810,999,1206,1401,1587,1789,1992,2173,2367,2561,2751,2970,3153,3350,3560,3761,3956
25,0.12760366743255525,0.14099787415371223,71.76127892076444,64.52364513300532,0.56,0.001,207,407,594,810,1000,1207,1402,1587,1789,1991,2173,2367,2560,2750,2970,3153,3350,3560,3761,3956
26,0.13822472287402965,0.15374713189553912,71.32310873653608,64.04302676594658,0.58,0.001,207,407,594,811,1001,1208,1402,1587,1789,1991,2173,2366,2560,2749,2970,3152,3349,3560,3761,3956
27,0.1474211557301679,0.16466587161424007,70.94152315133394,63.628530108356266,0.59,0.001,208,408,594,811,1001,1209,1403,1587,1789,1991,2173,2366,2560,2748,2971,3152,3348,3559,3761,3956
28,0.15568717615344752,0.1740807471562973,70.59678985818867,63.268941704243794,0.61,0.001,208,408,594,811,1002,1210,1403,1587,1789,1990,2173,2365,2559,2747,2971,3151,3348,3559,3761,3956
29,0.1639257761395173,0.1828749109055432,70.25151174418775,62.931205851484165,0.63,0.001,208,409,594,812,1003,1210,1404,1587,1789,1990,2173,2364,2559,2746,2971,3151,3347,3559,3761,3955
30,0.172713182863241,0.1917529057786841,69.88135173501226,62.58840037361656,0.65,0.001,208,409,593,812,1003,1211,1404,1587,1790,1990,2172,2364,2559,2745,2971,3150,3346,3558,3760,3955
31,0.18164847553956665,0.2002060521838368,69.50294718908508,62.260245219286,0.66,0.001,208,410,593,813,1004,1212,1405,1587,1790,1989,2172,2363,2559,2744,2972,3149,3346,3558,3760,3955
32,0.1896556802956001,0.20695958310769313,69.16207823949661,61.996822152681744,0.68,0.001,209,410,593,813,1005,1213,1405,1587,1790,1989,2172,2363,2559,2743,2972,3149,3345,3558,3760,3955
33,0.19610882715677647,0.21172068838042668,68.88614360849357,61.81044019887033,0.7,0.001,209,410,592,813,1005,1214,1406,1587,1790,1989,2172,2362,2560,2742,2972,3148,3344,3557,3760,3955
34,0.20174248612855783,0.21589608676822092,68.64434352834543,61.64652221473548,0.71,0.001,209,411,592,814,1006,1215,1406,1588,1790,1988,2172,2361,2560,2741,2972,3148,3344,3557,3760,3955
35,0.20792240704120735,0.221499253455949,68.37810993270251,61.425865585196476,0.73,0.001,209,411,592,814,1007,1216,1406,1588,1791,1988,2172,2361,2560,2740,2972,3147,3343,3556,3760,3954
36,0.21488438375827923,0.22889565089818864,68.07694334239567,61.1333711036779,0.75,0.001,209,412,591,814,1007,1217,1407,1588,1791,1987,2172,2360,2561,2739,2972,3147,3342,3556,3760,3954
37,0.22154578745270903,0.23644838469551122,67.78752420246664,60.833244149478006,0.77,0.001,210,412,591,815,1008,1218,1407,1589,1791,1987,2172,2360,2562,2738,2972,3146,3342,3555,3759,3954
38,0.22729773735783798,0.24289917255399096,67.53662562477673,60.575726996643425,0.78,0.001,210,412,590,815,1009,1218,1407,1589,1791,1986,2172,2359,2562,2737,2973,3146,3341,3555,3759,3954
39,0.23302993315781773,0.24871519676249942,67.28565141780787,60.34260704186864,0.8,0.001,210,413,590,815,1009,1219,1408,1590,1792,1985,2172,2358,2563,2736,2973,3145,3340,3554,3759,3953
40,0.23950493393655847,0.2546527266981895,67.00102392524498,60.10368645099899,0.82,0.001,210,413,589,815,1010,1220,1408,1590,1792,1985,2172,2358,2564,2735,2973,3145,3340,3554,3759,3953
41,0.2461617925249454,0.26024294605210363,66.70714184731273,59.87786641755658,0.84,0.001,211,414,589,815,1011,1221,1408,1591,1792,1984,2172,2357,2565,2734,2973,3144,3339,3553,3759,3953
42,0.2521952631883183,0.26496916615367827,66.43965336350348,59.686285164338635,0.86,0.001,211,414,588,816,1012,1222,1408,1591,1792,1984,2172,2357,2566,2733,2973,3143,3338,3553,3759,3953
43,0.25793110015297616,0.26990127266445085,66.18436090879968,59.48569656399028,0.87,0.001,211,414,588,816,1012,1223,1408,1592,1793,1983,2172,2356,2567,2732,2973,3143,3338,3552,3759,3953
44,0.2641643316918644,0.27635929990638153,65.90580547503005,59.222025387651385,0.89,0.001,211,415,587,816,1013,1224,1409,1592,1793,1982,2172,2356,2568,2731,2973,3142,3337,3552,3759,3952
45,0.2705391506717221,0.28376057704552815,65.61969844656976,58.91839231619444,0.91,0.001,211,415,587,816,1014,1225,1409,1593,1793,1982,2172,2355,2569,2730,2973,3142,3337,3551,3758,3952
46,0.27625931181014063,0.29066976691239454,65.36190939085814,58.63352608243321,0.93,0.001,212,416,586,816,1015,1226,1409,1593,1794,1981,2172,2354,2571,2729,2973,3141,3336,3551,3758,3952
47,0.2814353707599857,0.2966384635921978,65.12776280727942,58.38631615423686,0.94,0.001,212,416,586,816,1015,1227,1409,1594,1794,1981,2172,2354,2572,2728,2973,3141,3335,3550,3758,3952
48,0.2866375613893253,0.30203744772343,64.89158250858696,58.16179950684985,0.96,0.001,212,417,585,816,1016,1227,1410,1595,1794,1980,2172,2353,2573,2727,2973,3140,3335,3550,3758,3951
49,0.29183797054059213,0.3067902269289611,64.65461875660934,57.96343472936192,0.98,0.001,212,417,584,816,1017,1228,1410,1595,1794,1980,2172,2353,2574,2726,2973,3139,3334,3549,3758,3951
50,0.2967189583501212,0.31094535088965924,64.4314186933964,57.78945486635083,1.0,0.001,213,417,584,816,1018,1229,1410,1596,1795,1979,2171,2352,2575,2725,2973,3139,3334,3548,3758,3951
51,0.3015383932057709,0.3153293892765314,64.21027164227698,57.605323460732556,1.01,0.001,213,418,583,816,1018,1230,1410,1597,1795,1979,2171,2352,2577,2724,2973,3138,3333,3548,3758,3950
52,0.30666952490309307,0.3206537786205178,63.97398610714749,57.380899495852496,1.03,0.001,213,418,582,816,1019,1231,1410,1597,1795,1979,2171,2351,2578,2723,2973,3138,3332,3547,3758,3950
53,0.3118919322810062,0.32649178483743124,63.7325899173894,57.133814025304886,1.05,0.001,213,418,582,816,1020,1232,1410,1598,1795,1979,2171,2350,2579,2722,2973,3137,3332,3546,3757,3950
54,0.3168938777729312,0.33197517242730235,63.50052672640795,56.9007603921347,1.07,0.001,213,419,581,815,1021,1233,1410,1598,1796,1978,2171,2350,2580,2721,2973,3136,3331,3546,3757,3950
55,0.3219006221432472,0.33693877271981276,63.26739045758486,56.6889707464942,1.08,0.001,214,419,581,815,1022,1234,1411,1599,1796,1978,2171,2349,2581,2720,2972,3136,3331,3545,3757,3949
56,0.32709352239318656,0.3414340194713439,63.02467468492499,56.496482537079245,1.1,0.001,214,419,580,815,1022,1235,1411,1600,1796,1978,2171,2349,2583,2718,2972,3135,3330,3544,3757,3949
57,0.3322071311113466,0.3454266759437695,62.78474394521033,56.32496307006113,1.12,0.001,214,420,579,815,1023,1236,1411,1600,1796,1978,2171,2348,2584,2717,2972,3134,3330,3543,3757,3949
58,0.33717564618281903,0.3494627272025769,62.55074307299934,56.15105012096835,1.14,0.001,214,420,578,815,1024,1237,1411,1601,1797,1978,2171,2348,2585,2716,2972,3134,3329,3543,3757,3949
59,0.3422796579752281,0.3543703739107562,62.30944388192692,55.93884425759081,1.16,0.001,214,421,578,814,1025,1237,1411,1601,1797,1978,2171,2347,2586,2715,2972,3133,3329,3542,3757,3948
60,0.34745324623404017,0.3599272169601735,62.06390434589376,55.697597902507205,1.17,0.001,215,421,577,814,1026,1238,1411,1602,1797,1978,2171,2347,2587,2714,2972,3132,3329,3541,3757,3948
61,0.3525349832200615,0.36543066584035433,61.8217672685206,55.4576287266628,1.19,0.001,215,421,576,814,1027,1239,1412,1603,1797,1978,2171,2346,2588,2713,2972,3132,3328,3540,3757,3948
62,0.3577262312463143,0.370668770779772,61.57343058101948,55.22826610489528,1.21,0.001,215,422,576,813,1028,1240,1412,1603,1798,1979,2171,2346,2588,2712,2971,3131,3328,3539,3757,3948
63,0.3630784324200904,0.37566663458268446,61.31634042827103,55.008528724388505,1.23,0.001,215,422,575,813,1028,1241,1412,1604,1798,1979,2171,2345,2589,2711,2971,3130,3328,3539,3756,3947
64,0.36841493993940944,0.3806599337147978,61.05892749592908,54.78811503262477,1.24,0.001,216,422,574,812,1029,1242,1412,1604,1798,1979,2171,2345,2590,2710,2971,3129,3327,3538,3756,3947
65,0.3738464711909041,0.38625478446577166,60.79581284410136,54.540089272851624,1.26,0.001,216,422,573,812,1030,1243,1412,1605,1798,1979,2171,2344,2591,2709,2971,3129,3327,3537,3756,3947
66,0.37939395660435304,0.392573228578846,60.52590160935234,54.2586218667135,1.28,0.001,216,423,573,812,1031,1244,1412,1605,1799,1979,2171,2344,2591,2708,2971,3128,3327,3536,3756,3947
67,0.3848832313584737,0.3989139921784747,60.257627645412036,53.97468029809209,1.3,0.001,216,423,572,811,1032,1245,1412,1605,1799,1979,2171,2343,2592,2707,2971,3127,3326,3535,3756,3946
68,0.3904167037629491,0.40487035469694876,59.98598265623708,53.706586755606615,1.31,0.001,216,423,571,811,1033,1246,1412,1606,1799,1979,2171,2343,2592,2707,2971,3126,3326,3534,3756,3946
69,0.39607857271050895,0.4104442044077119,59.70675409344407,53.454495195826375,1.33,0.001,217,423,570,810,1034,1247,1413,1606,1799,1979,2171,2342,2593,2706,2971,3126,3326,3534,3756,3946
70,0.40181172207252147,0.41589140275329406,59.4226761713016,53.20697489741711,1.35,0.001,217,424,570,810,1035,1248,1413,1607,1800,1980,2171,2342,2594,2705,2971,3125,3326,3533,3756,3946
71,0.4076829490116558,0.4217811827700625,59.13033885118747,52.93804189141184,1.37,0.001,217,424,569,809,1036,1249,1413,1607,1800,1980,2171,2341,2594,2704,2972,3124,3326,3532,3756,3945
72,0.41367349165259015,0.42813349801127,58.83056518843436,52.64645216708577,1.38,0.001,217,424,568,808,1036,1250,1413,1607,1800,1980,2171,2341,2594,2703,2972,3123,3326,3531,3756,3945
73,0.4196902463691725,0.4344219769772857,58.5279317832787,52.35619255100107,1.4,0.001,218,424,568,808,1037,1250,1413,1608,1800,1981,2171,2341,2595,2702,2972,3122,3326,3530,3756,3945
74,0.42575279163546,0.44027390882650475,58.22140652487172,52.084626806855155,1.42,0.001,218,424,567,807,1038,1251,1413,1608,1801,1981,2171,2340,2595,2701,2972,3121,3326,3529,3756,3945
75,0.4318203624886262,0.4457482406197072,57.913003855999385,51.82929556637105,1.43,0.001,218,425,566,807,1039,1252,1413,1608,1801,1982,2171,2340,2596,2700,2972,3120,3326,3528,3756,3944
76,0.43787177499408547,0.45126781831297935,57.60377439212425,51.57057465184846,1.45,0.001,218,425,565,806,1040,1253,1414,1609,1801,1983,2171,2339,2596,2699,2972,3119,3326,3528,3756,3944
77,0.44397591671493475,0.4572659051663386,57.29016143855985,51.28795041159156,1.47,0.001,218,425,564,805,1041,1254,1414,1609,1801,1983,2171,2339,2596,2698,2972,3119,3326,3527,3756,3944
78,0.45009012992628283,0.46346801351364286,56.97430161855321,50.99405889874574,1.48,0.001,219,425,564,805,1042,1255,1414,1609,1801,1984,2171,2338,2596,2697,2972,3118,3326,3526,3756,3944
79,0.4562365185891213,0.46938204863051247,56.65500464020147,50.71223194407835,1.5,0.001,219,425,563,804,1043,1256,1414,1609,1802,1985,2171,2338,2597,2696,2972,3117,3326,3525,3756,3943
80,0.4624354312904817,0.4749990532138352,56.331143729789915,50.4431049395009,1.51,0.001,219,425,562,803,1044,1257,1414,1609,1802,1986,2171,2337,2597,2695,2973,3116,3326,3524,3756,3943
81,0.4686841543418865,0.48078363266980806,56.00278574962812,50.164439070576925,1.53,0.001,219,425,561,803,1045,1258,1414,1609,1802,1987,2172,2337,2597,2694,2973,3115,3326,3523,3756,3943
82,0.47503145447212036,0.4870700142208093,55.66726580695225,49.85983038024573,1.55,0.001,220,425,561,802,1046,1259,1415,1610,1802,1988,2172,2336,2596,2694,2973,3114,3327,3522,3756,3942
83,0.48144264409613413,0.49366926537123057,55.326302568121925,49.53804911930702,1.56,0.001,220,425,560,801,1047,1260,1415,1610,1803,1990,2172,2336,2596,2693,2973,3113,3327,3521,3756,3942
84,0.48791227748102894,0.5001788566782075,54.980087837268414,49.218581348917404,1.58,0.001,220,425,559,800,1048,1261,1415,1609,1803,1991,2172,2335,2596,2692,2973,3112,3327,3520,3757,3942
85,0.49444343698855475,0.506558079767446,54.628356411471415,48.90348434672114,1.59,0.001,220,425,559,800,1049,1262,1415,1609,1803,1992,2172,2334,2595,2691,2973,3111,3328,3519,3757,3941
86,0.5010197562748238,0.513220033273732,54.27188723584822,48.572242024766574,1.61,0.001,220,425,558,799,1050,1262,1415,1609,1804,1994,2172,2334,2595,2690,2974,3110,3328,3518,3757,3941
87,0.5076737753356086,0.5203171301166041,53.90880655169548,48.21685126689371,1.63,0.001,221,425,557,798,1051,1263,1415,1609,1804,1995,2172,2333,2595,2689,2974,3108,3329,3517,3757,3941
88,0.51443205571551,0.5272455649937655,53.537522892097606,47.86737302579519,1.64,0.001,221,425,556,797,1052,1264,1415,1609,1804,1997,2172,2333,2594,2689,2974,3107,3329,3517,3757,3941
89,0.5212372186612363,0.533894224423769,53.16103557235318,47.529583201379694,1.66,0.001,221,425,556,797,1053,1265,1415,1608,1804,1998,2172,2332,2593,2688,2974,3106,3330,3516,3757,3940
90,0.5279279805387609,0.5398215176556256,52.788261819627095,47.226409351488655,1.68,0.001,221,425,555,796,1054,1266,1415,1608,1805,2000,2172,2331,2593,2687,2975,3105,3330,3515,3757,3940
91,0.5345267204037596,0.54537158820239,52.418021002144386,46.94075336178442,1.69,0.001,222,425,554,795,1055,1267,1415,1607,1805,2001,2172,2331,2592,2687,2975,3104,3331,3514,3757,3940
92,0.5411808259055837,0.5517990180957321,52.04200339329281,46.60775380603264,1.71,0.001,222,425,553,794,1056,1268,1415,1607,1805,2003,2172,2330,2591,2686,2975,3103,3332,3513,3757,3939
93,0.5478304389348416,0.5585515268101842,51.66351138088782,46.255331196117275,1.72,0.001,222,425,553,793,1057,1269,1415,1606,1806,2004,2171,2329,2591,2685,2976,3102,3332,3512,3758,3939
94,0.5545207341419776,0.5647766464505397,51.27987886649597,45.928033675999565,1.74,0.001,222,425,552,793,1058,1270,1416,1605,1806,2006,2171,2329,2590,2685,2976,3101,3333,3511,3758,3939
95,0.5611634547640447,0.5710719478064876,50.89611768025018,45.59466028906236,1.76,0.001,222,425,551,792,1059,1271,1416,1605,1806,2008,2171,2328,2589,2684,2976,3100,3334,3510,3758,3938
96,0.5678139353697542,0.5780188688689362,50.50898164250097,45.22392879164262,1.77,0.001,223,425,551,791,1060,1272,1416,1604,1806,2010,2171,2327,2588,2684,2977,3099,3335,3509,3758,3938
97,0.5744375036235898,0.5843969061204066,50.120445748529114,44.88085763258026,1.79,0.001,223,424,550,790,1061,1273,1416,1603,1807,2011,2171,2327,2587,2683,2978,3098,3336,3508,3758,3938
98,0.581015578546642,0.5901777666999095,49.73157194425765,44.56762905484554,1.8,0.001,223,424,549,789,1061,1273,1416,1602,1807,2013,2170,2326,2586,2683,2978,3097,3336,3507,3758,3937
99,0.5875646930467506,0.596507858518112,49.34136760002326,44.222094341287,1.82,0.001,223,424,548,789,1062,1274,1416,1601,1807,2015,2170,2325,2585,2682,2979,3096,3337,3506,3759,3937
100,0.5940358466881523,0.6024869645474117,48.952750956119665,43.89322260024177,1.84,0.001,224,424,548,788,1063,1275,1416,1600,1807,2016,2170,2325,2584,2682,2980,3094,3338,3505,3759,3937
101,0.6004390243401796,0.6078563080651854,48.56515436761217,43.59577308253706,1.85,0.001,224,424,547,787,1064,1276,1416,1598,1808,2018,2170,2324,2583,2681,2980,3093,3339,3504,3759,3936
102,0.6067785263850685,0.6138158537014204,48.1783465487544,43.2632351949233,1.87,0.001,224,424,546,786,1065,1277,1415,1597,1808,2020,2169,2323,2581,2681,2981,3092,3340,3503,3759,3936
103,0.613049471754229,0.6196024057872649,47.792635272896646,42.93788380014058,1.88,0.001,224,424,546,786,1066,1278,1415,1596,1808,2021,2169,2322,2580,2680,2982,3091,3341,3502,3759,3936
104,0.619245297659252,0.6249262946137417,47.408464434107124,42.63635639590642,1.9,0.001,224,423,545,785,1066,1278,1415,1595,1808,2022,2169,2322,2579,2680,2983,3090,3342,3501,3760,3935
105,0.6253559108057973,0.6307313833626875,47.02650256354788,42.30512393011262,1.92,0.001,225,423,544,784,1067,1279,1415,1593,1809,2023,2168,2321,2578,2680,2984,3089,3344,3500,3760,3935
106,0.6313728025740304,0.6360945630234893,46.64734823820375,41.99678390541873,1.93,0.001,225,423,544,783,1068,1280,1415,1592,1809,2024,2168,2320,2577,2679,2985,3088,3345,3499,3760,3935
107,0.6372993947561227,0.6410923808012393,46.270840954711964,41.707398385395905,1.95,0.001,225,423,543,783,1069,1281,1415,1590,1809,2024,2167,2319,2575,2679,2986,3087,3346,3498,3760,3934
108,0.6431281410118341,0.6465972115940659,45.89754054974651,41.386315956333924,1.96,0.001,225,423,542,782,1069,1281,1415,1589,1810,2025,2167,2318,2574,2679,2987,3085,3347,3497,3761,3934
109,0.6488542581345873,0.6514124761155882,45.52782888657222,41.10339418675634,1.98,0.001,226,423,542,781,1070,1282,1415,1587,1810,2024,2167,2317,2573,2678,2988,3084,3348,3496,3761,3934
110,0.6544735373568694,0.6564657406670058,45.16207655965,40.804380114436704,2.0,0.001,226,422,541,781,1071,1282,1415,1586,1810,2024,2166,2317,2572,2678,2989,3083,3349,3495,3761,3933
111,0.6599817938884935,0.6614173315135069,44.80065165454488,40.509244640787706,2.01,0.001,226,422,540,780,1071,1283,1414,1584,1811,2024,2166,2316,2570,2678,2990,3082,3350,3494,3761,3933
112,0.6653484799079561,0.6657472311924425,44.44569083267522,40.24938888559754,2.03,0.001,226,422,540,779,1072,1283,1414,1583,1811,2023,2165,2315,2569,2677,2992,3081,3351,3493,3761,3933
113,0.670579454423123,0.670545059822117,44.09695433741357,39.9594750160045,2.04,0.001,226,422,539,779,1072,1284,1414,1581,1811,2022,2164,2314,2568,2677,2993,3080,3353,3492,3762,3932
114,0.6756675036706432,0.674238330079718,43.75508062017627,39.734866542378434,2.06,0.001,227,422,539,778,1073,1284,1414,1579,1812,2022,2164,2313,2566,2677,2994,3079,3354,3491,3762,3932
115,0.680614541308061,0.6790866271691881,43.42010105678302,39.43807262361619,2.08,0.001,227,421,538,777,1073,1284,1414,1578,1812,2021,2163,2312,2565,2676,2995,3078,3355,3490,3762,3932
116,0.6853757548171292,0.6820585971479824,43.095245623067285,39.25503021857119,2.09,0.001,227,421,537,777,1074,1285,1413,1576,1813,2020,2163,2311,2564,2676,2996,3077,3356,3489,3762,3931
117,0.689902877516779,0.687683100996293,42.78407188008903,38.90626255019878,2.11,0.001,227,421,537,776,1074,1285,1413,1574,1813,2020,2162,2310,2562,2675,2998,3076,3357,3488,3763,3931
118,0.6941641946431365,0.6888692366723459,42.489088385560095,38.832312399960486,2.12,0.001,227,421,536,776,1075,1285,1413,1573,1813,2019,2161,2309,2561,2675,2999,3074,3358,3487,3763,3931
119,0.6983248483721085,0.6955219609439429,42.199084057743484,38.41490221143433,2.14,0.001,228,421,536,775,1075,1285,1412,1571,1814,2019,2161,2308,2560,2674,3000,3073,3360,3486,3763,3930
120,0.7026258878466638,0.6963327694667929,41.89718249915127,38.36372174964748,2.16,0.001,228,421,535,775,1075,1285,1412,1569,1814,2019,2160,2307,2559,2673,3001,3072,3361,3485,3763,3930
121,0.7068046887362369,0.7014364229385324,41.60176569786056,38.039971460438,2.17,0.001,228,421,535,774,1076,1285,1412,1568,1815,2019,2159,2306,2557,2673,3002,3071,3362,3484,3763,3930
122,0.7105248890606122,0.7047758359616387,41.33699249149831,37.826635722955686,2.19,0.001,228,421,534,774,1076,1285,1412,1566,1815,2019,2159,2305,2556,2672,3004,3070,3363,3483,3764,3929
123,0.7139764987898464,0.7057363577771785,41.089809399940485,37.7650512601226,2.2,0.001,229,421,534,773,1076,1285,1411,1565,1816,2019,2158,2304,2555,2671,3005,3069,3364,3482,3764,3929
124,0.717483796102476,0.7112499476190646,40.837102557753774,37.40957848599741,2.22,0.001,229,421,533,773,1076,1285,1411,1563,1816,2020,2157,2303,2554,2670,3006,3068,3365,3481,3764,3929
125,0.721071659651509,0.7126754557200745,40.57696529195705,37.317122436666054,2.24,0.001,229,421,533,772,1076,1285,1411,1561,1817,2020,2157,2302,2553,2669,3007,3067,3367,3480,3764,3928
126,0.7244022025183842,0.7160814369057971,40.33398470602211,37.095281863377686,2.25,0.001,229,421,533,772,1077,1285,1410,1560,1817,2021,2156,2301,2552,2668,3008,3066,3368,3480,3764,3928
127,0.7274168719870345,0.7197276177571826,40.11277741704475,36.856316439973185,2.27,0.001,229,421,532,772,1077,1284,1410,1558,1818,2021,2155,2300,2551,2667,3008,3066,3369,3479,3764,3928
128,0.730388054864096,0.7201672704844495,39.893561082213665,36.827399096579576,2.28,0.001,230,421,532,771,1077,1284,1410,1557,1818,2022,2155,2299,2550,2666,3009,3065,3370,3478,3765,3927
129,0.7334376791127264,0.7246041691938555,39.66729923887244,36.53427061934452,2.3,0.001,230,421,531,771,1077,1284,1409,1555,1819,2022,2154,2298,2549,2665,3010,3064,3371,3477,3765,3927
130,0.7363978181856016,0.7260952308525422,39.44643352907919,36.43523356748502,2.32,0.001,230,421,531,771,1077,1284,1409,1553,1819,2023,2153,2297,2547,2664,3011,3063,3372,3476,3765,3927
131,0.7391248985486474,0.7282410598235163,39.24185698770829,36.29223361413741,2.33,0.001,230,421,531,771,1077,1283,1408,1552,1820,2023,2152,2296,2546,2663,3011,3062,3373,3476,3765,3926
132,0.7417023581844927,0.731894881959664,39.047522128491075,36.04743206385772,2.35,0.001,230,422,530,770,1077,1283,1408,1550,1820,2023,2152,2295,2545,2662,3012,3061,3374,3475,3765,3926
133,0.744263683619842,0.7326093476828057,38.85343742333971,35.99936590695904,2.36,0.001,231,422,530,770,1076,1282,1408,1549,1821,2023,2151,2294,2544,2661,3012,3060,3375,3474,3765,3926
134,0.7468180277154757,0.7364904009893437,38.65891354758547,35.73715555425998,2.38,0.001,231,422,529,770,1076,1282,1407,1548,1821,2023,2150,2293,2543,2659,3012,3060,3376,3474,3766,3925
135,0.7492658959026877,0.7379949037323233,38.471574073837296,35.63499037550733,2.39,0.001,231,422,529,770,1076,1282,1407,1546,1822,2022,2149,2292,2542,2658,3012,3059,3377,3473,3766,3925
136,0.7515309594344732,0.7398241280029092,38.29741049197224,35.51037446065498,2.41,0.001,231,422,529,769,1076,1281,1407,1545,1822,2022,2149,2291,2542,2657,3012,3058,3378,3472,3766,3925
137,0.7536699239828758,0.7426889041013262,38.13220987154429,35.31433554410836,2.43,0.001,231,422,529,769,1076,1281,1406,1543,1823,2022,2148,2291,2541,2656,3013,3057,3379,3472,3766,3925
138,0.7557526906502807,0.7431795459951709,37.97065967419779,35.28064969872384,2.44,0.001,232,423,528,769,1076,1280,1406,1542,1824,2021,2147,2290,2540,2655,3013,3057,3380,3471,3766,3924
139,0.7578160803468772,0.7466499958577781,37.80993179553241,35.041463651004754,2.46,0.001,232,423,528,769,1075,1280,1405,1541,1824,2021,2146,2289,2539,2653,3013,3056,3381,3470,3766,3924
