epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
26,0.3853276353276353,0.40705128205128205,0.021489056957244013,0.03979238754325265,0.15,0.001,6,13,19,25,32,38,42,49,56,61,68,73,81,87,92,99,105,112,117,123
27,0.3840811965811966,0.40384615384615385,0.017680169519912026,0.03172279160566127,0.15,0.001,6,13,19,25,32,38,42,49,56,61,68,73,81,87,92,98,105,112,117,123
28,0.3803418803418803,0.39903846153846156,0.010552340456166931,0.021792293897070825,0.16,0.001,6,13,19,25,32,38,42,49,56,61,68,73,81,87,92,98,105,112,117,123
29,0.37927350427350426,0.3942307692307692,0.007932837679200277,0.012893748979924902,0.17,0.001,6,13,19,25,32,38,42,49,57,61,68,73,81,87,92,98,105,112,117,123
30,0.37713675213675213,0.3942307692307692,0.0038131410287127743,0.012087553087226421,0.17,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,87,92,98,105,112,117,123
31,0.37589031339031337,0.3926282051282051,0.0013912181125913525,0.009204291705244949,0.18,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
32,0.3748219373219373,0.3926282051282051,-0.0004900011005617433,0.009204291705244949,0.18,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
33,0.3748219373219373,0.391025641025641,-0.0007047847254924022,0.006319459577249886,0.19,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
34,0.37535612535612534,0.3894230769230769,0.0,0.00343305541932315,0.19,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
35,0.37410968660968663,0.38621794871794873,-0.0008442682943892166,-0.0010932807218166918,0.2,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
36,0.3785612535612536,0.391025641025641,0.021602201373082774,0.026001232285890352,0.2,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
37,0.39672364672364674,0.4182692307692308,0.0745322041207449,0.10172032264972519,0.21,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
38,0.4099002849002849,0.4391025641025641,0.11034581954996703,0.14859775922157503,0.22,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
39,0.42272079772079774,0.44711538461538464,0.13989014711141312,0.17095731939785797,0.22,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
40,0.4310897435897436,0.4439102564102564,0.15773246930647067,0.17078793681187165,0.23,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
41,0.44052706552706555,0.4551282051282051,0.17671125168829172,0.1942913782037894,0.24,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
42,0.4549501424501424,0.46474358974358976,0.20159067162180944,0.21185008149389084,0.24,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
43,0.4756054131054131,0.4855769230769231,0.23552121945937754,0.24597112687985845,0.25,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
44,0.4934116809116809,0.5064102564102564,0.2641035286093759,0.2796320798209875,0.26,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
45,0.5039173789173789,0.5176282051282052,0.2810886821308207,0.2976914275458237,0.26,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
46,0.5162037037037037,0.5352564102564102,0.30040541962478573,0.32548838353529674,0.27,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
47,0.5238603988603988,0.5432692307692307,0.31210209989289317,0.33856018566731627,0.27,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
48,0.5277777777777778,0.5480769230769231,0.31821026459030144,0.34615498944740053,0.28,0.001,7,13,19,25,32,38,42,49,57,62,68,73,81,88,92,98,105,112,117,123
49,0.5293803418803419,0.5512820512820513,0.32052916287290445,0.35065707319973827,0.28,0.001,7,13,19,25,32,38,42,49,57,62,68,73,81,88,92,98,105,112,117,123
50,0.5292022792022792,0.5496794871794872,0.3200138756753228,0.34818053061816234,0.29,0.001,7,13,19,25,32,38,42,49,57,62,67,73,81,88,92,98,105,112,117,123
51,0.5267094017094017,0.5464743589743589,0.31612190126120443,0.34322385328607496,0.3,0.001,7,13,19,25,32,38,42,49,57,62,67,73,81,88,92,98,105,112,117,123
52,0.5236823361823362,0.5448717948717948,0.3116018152545258,0.3405842669871664,0.3,0.001,7,13,19,25,32,38,42,49,57,62,67,73,82,88,92,98,105,112,117,123
53,0.520477207977208,0.5416666666666666,0.30672657600657527,0.3363775639214053,0.31,0.001,7,13,19,25,32,38,42,49,57,62,67,73,82,88,92,98,105,112,117,123
54,0.5162037037037037,0.5368589743589743,0.30086175143142224,0.3287675311913766,0.31,0.001,7,13,19,25,32,38,42,49,57,62,67,73,82,88,92,98,105,112,117,123
55,0.5153133903133903,0.5336538461538461,0.30040882836416616,0.3244039646397,0.32,0.001,7,13,19,25,32,38,42,49,57,62,67,73,82,88,91,98,105,112,117,123
56,0.5174501424501424,0.532051282051282,0.30442626075870904,0.322551141053383,0.32,0.001,7,13,19,25,32,38,42,49,58,62,67,73,82,88,91,98,105,112,117,123
57,0.5188746438746439,0.5336538461538461,0.3074512274523009,0.32640887912870586,0.33,0.001,7,13,19,25,32,38,42,49,58,62,67,73,82,88,91,98,105,112,117,123
58,0.5249287749287749,0.5368589743589743,0.3173667753644449,0.3318216175359032,0.33,0.001,7,13,19,25,32,38,42,48,58,62,67,73,82,88,91,98,105,112,117,123
59,0.5316951566951567,0.5448717948717948,0.32817756757475913,0.3452304418187059,0.34,0.001,7,13,19,25,32,38,42,48,58,62,67,73,82,88,91,97,105,112,117,123
60,0.5370370370370371,0.5480769230769231,0.3369298073610708,0.35093265070506696,0.35,0.001,7,13,19,25,32,38,42,48,58,62,67,73,82,88,91,97,105,111,117,123
61,0.5413105413105413,0.5544871794871795,0.3439813136366511,0.36090541347067795,0.35,0.001,7,13,19,25,32,38,42,48,58,62,67,73,82,88,91,97,105,111,117,123
62,0.5478988603988604,0.5544871794871795,0.35411872617696816,0.3612113534930992,0.36,0.001,7,13,19,25,32,38,42,48,58,62,67,73,82,88,91,97,105,111,117,123
63,0.5498575498575499,0.5528846153846154,0.3572050275948324,0.35998588333903137,0.36,0.001,7,13,19,25,32,38,42,48,58,62,67,73,82,88,91,97,105,111,117,123
64,0.5511039886039886,0.5512820512820513,0.3591033671624593,0.3576021854467776,0.37,0.001,7,13,19,25,32,38,42,48,58,62,67,73,82,88,91,97,105,111,117,123
65,0.551460113960114,0.5512820512820513,0.35939899346511706,0.3576021854467776,0.37,0.001,7,13,19,25,33,38,42,48,58,62,67,73,82,88,91,97,105,111,117,123
66,0.5500356125356125,0.5544871794871795,0.357170724110786,0.3620382765265745,0.38,0.001,7,13,19,25,33,38,42,48,58,62,67,73,82,88,91,97,105,111,117,123
67,0.5496794871794872,0.5592948717948718,0.3564523351040012,0.3680582152432018,0.38,0.001,7,13,19,25,33,38,42,48,58,62,67,73,82,88,91,97,106,111,117,123
68,0.5507478632478633,0.5576923076923077,0.3576959904956998,0.36530446030757435,0.39,0.001,7,13,19,25,33,38,42,48,58,62,67,73,82,88,91,97,106,111,117,123
69,0.5495014245014245,0.5576923076923077,0.3557393756360544,0.36484801994438576,0.39,0.001,7,13,19,25,33,38,42,48,58,63,67,73,82,88,91,97,106,111,117,123
70,0.5478988603988604,0.5576923076923077,0.3532366529819533,0.36484801994438576,0.4,0.001,7,13,19,24,33,38,42,48,58,63,66,73,82,88,91,97,106,111,117,123
71,0.5471866096866097,0.5576923076923077,0.35207016512323,0.36497916743482905,0.41,0.001,7,13,19,24,33,38,42,48,58,63,66,73,82,88,91,97,106,111,117,123
72,0.5486111111111112,0.5592948717948718,0.35436006815142596,0.3669975543087326,0.41,0.001,7,13,19,24,33,38,42,48,58,63,66,73,82,88,91,97,106,111,117,123
73,0.5498575498575499,0.5608974358974359,0.3563051208236394,0.3696016871974308,0.42,0.001,7,13,19,24,33,38,42,48,58,63,66,74,82,88,91,97,106,111,117,123
74,0.551460113960114,0.5608974358974359,0.3588758107352005,0.36977363957050124,0.42,0.001,7,13,19,24,33,38,42,48,58,63,66,74,82,88,91,97,106,111,117,123
75,0.5527065527065527,0.5592948717948718,0.3610477890997247,0.3679488171140013,0.43,0.001,7,14,19,24,33,38,42,48,58,63,66,74,82,88,91,97,106,111,117,123
76,0.5535968660968661,0.5608974358974359,0.3625479046247191,0.3705694385133045,0.43,0.001,7,14,19,24,33,38,42,48,58,63,66,74,82,88,91,97,106,111,117,123
77,0.5551994301994302,0.5673076923076923,0.36514187021735733,0.3800754300432343,0.44,0.001,7,14,19,24,33,38,42,48,58,63,66,74,82,88,91,97,106,111,117,123
78,0.5553774928774928,0.5689102564102564,0.36553805481677315,0.38196893938836074,0.44,0.001,7,14,19,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
79,0.5559116809116809,0.5705128205128205,0.3661958867431203,0.3844341706175093,0.45,0.001,7,14,19,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
80,0.5557336182336182,0.5721153846153846,0.3658599437661373,0.386841650074893,0.46,0.001,7,14,19,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
81,0.5551994301994302,0.5705128205128205,0.36494785551263265,0.38425058267762924,0.46,0.001,7,14,19,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
82,0.5553774928774928,0.5705128205128205,0.3651413836499171,0.3839557063445578,0.47,0.001,7,14,19,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
83,0.5546652421652422,0.5705128205128205,0.3640164469136862,0.38408276461510693,0.47,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
84,0.5544871794871795,0.5705128205128205,0.36363839750934046,0.38391939435244704,0.48,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
85,0.5550213675213675,0.5721153846153846,0.36420950830058996,0.3860915512419443,0.48,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
86,0.5551994301994302,0.5753205128205128,0.3644637247254745,0.3911276069282432,0.49,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
87,0.5550213675213675,0.5785256410256411,0.3641480948003245,0.3963940769293013,0.5,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,88,91,96,106,111,117,123
88,0.5555555555555556,0.5801282051282052,0.36484503436738003,0.3990847775347802,0.5,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,88,90,96,106,111,117,123
89,0.5569800569800569,0.5817307692307693,0.3669308719681105,0.4013629446662109,0.51,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,88,90,96,106,111,117,123
90,0.5576923076923077,0.5785256410256411,0.36790341845177355,0.3969397204297914,0.51,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,88,90,96,106,111,117,123
91,0.5587606837606838,0.5817307692307693,0.3693471525667166,0.402114537444934,0.52,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,88,90,96,106,111,117,123
92,0.5596509971509972,0.5817307692307693,0.3705940142575167,0.4019718361576734,0.52,0.001,7,14,18,24,33,38,43,48,59,63,66,74,82,88,90,96,106,111,117,123
93,0.5610754985754985,0.5801282051282052,0.37260968852373133,0.39978853383458646,0.53,0.001,7,14,18,24,33,38,43,48,59,63,66,74,82,88,90,96,106,111,117,123
94,0.5600071225071225,0.5849358974358975,0.3710379906190988,0.406645935596618,0.54,0.001,7,14,18,24,33,38,43,48,59,63,66,74,82,88,90,96,106,111,117,123
95,0.5594729344729344,0.5849358974358975,0.37008769047740053,0.40638222849083216,0.54,0.001,7,14,18,24,33,38,43,48,59,63,66,74,82,89,90,96,106,111,117,123
96,0.5614316239316239,0.5865384615384616,0.3728969332255897,0.40853297868041194,0.55,0.001,7,14,18,24,33,38,43,48,59,62,66,74,82,89,90,96,106,111,117,123
97,0.5623219373219374,0.5865384615384616,0.37413516496694676,0.4080262393457813,0.55,0.001,7,14,18,24,33,38,43,48,59,62,66,74,82,89,90,96,106,111,117,123
98,0.5637464387464387,0.5849358974358975,0.3760840093685345,0.40626446536028404,0.56,0.001,7,14,18,24,33,38,43,48,59,62,66,74,82,89,90,96,106,111,117,123
99,0.5644586894586895,0.5865384615384616,0.37701357689334003,0.408717624763108,0.56,0.001,7,14,18,24,33,38,43,48,59,62,66,74,82,89,90,96,106,111,117,123
100,0.5657051282051282,0.5881410256410257,0.3788121970714784,0.41088825214899716,0.57,0.001,7,14,18,24,33,38,43,48,59,62,66,74,82,89,90,96,106,111,117,123
101,0.5671296296296297,0.5897435897435898,0.38069313398171,0.4130252656642709,0.57,0.001,7,14,18,24,33,38,43,48,59,62,66,74,82,89,90,96,106,111,117,123
102,0.5678418803418803,0.594551282051282,0.3818032326489855,0.4205298742484639,0.58,0.001,7,14,18,24,33,38,43,48,59,62,66,74,82,89,90,96,106,111,117,123
103,0.5674857549857549,0.5977564102564102,0.3812943049063805,0.4252288090187818,0.59,0.001,7,14,18,24,33,38,43,48,59,62,66,74,82,89,90,96,106,111,117,123
104,0.5689102564102564,0.5977564102564102,0.38351369736956475,0.42546916496705944,0.59,0.001,7,14,18,24,33,38,43,48,60,63,66,74,82,89,90,96,106,111,117,123
105,0.5698005698005698,0.5977564102564102,0.3848357715239378,0.4254881318753875,0.6,0.001,7,14,18,24,33,38,43,48,60,63,66,74,82,89,90,96,106,111,117,123
106,0.5706908831908832,0.5977564102564102,0.386219575596752,0.4257619587095923,0.6,0.001,7,14,18,24,33,38,43,48,60,63,66,74,82,89,90,96,106,111,117,123
107,0.5692663817663818,0.5977564102564102,0.38404884153781393,0.4255639869873137,0.61,0.001,7,14,18,24,33,38,43,48,60,63,66,74,82,89,90,96,106,111,117,123
108,0.5701566951566952,0.594551282051282,0.385184984300182,0.42147058284625405,0.61,0.001,7,14,18,24,33,38,43,48,60,62,66,74,82,89,90,96,106,111,117,123
109,0.5706908831908832,0.5961538461538461,0.38601500942527267,0.4236199692104684,0.62,0.001,7,14,18,24,33,38,43,48,60,62,66,74,82,89,90,96,106,111,117,123
110,0.5705128205128205,0.5977564102564102,0.38574051759207484,0.4260102833227666,0.62,0.001,7,14,18,24,33,38,44,48,60,62,66,74,82,89,90,96,106,111,117,123
111,0.5706908831908832,0.5961538461538461,0.3861204267359668,0.42382693702870455,0.63,0.001,7,14,18,24,33,38,44,48,60,62,66,74,82,89,90,96,106,111,117,123
112,0.5726495726495726,0.5977564102564102,0.3887521026612031,0.4259618979204387,0.64,0.001,7,14,18,24,33,38,44,48,60,62,66,74,82,89,90,96,106,111,117,123
113,0.5731837606837606,0.6025641025641025,0.3891921804559313,0.4329434526426875,0.64,0.001,7,14,18,24,33,38,44,48,60,62,66,73,82,89,90,96,106,111,117,123
114,0.5726495726495726,0.6057692307692307,0.38823093465217595,0.4377513570533812,0.65,0.001,7,14,18,24,33,38,44,48,60,62,66,73,82,89,90,96,106,111,117,123
115,0.5738960113960114,0.5977564102564102,0.38989585351168055,0.42621215174106575,0.65,0.001,7,14,18,24,33,38,44,48,59,62,66,73,82,89,90,96,106,111,117,123
116,0.5749643874643875,0.5977564102564102,0.39124983901855903,0.42621215174106575,0.66,0.001,7,14,18,24,33,38,44,48,59,62,66,73,82,89,90,95,106,111,117,123
117,0.5753205128205128,0.6025641025641025,0.3918727860647274,0.43315739156871436,0.66,0.001,7,14,18,24,33,38,44,48,59,63,66,73,82,89,90,95,106,111,117,123
118,0.5753205128205128,0.6025641025641025,0.392090637231993,0.43315739156871436,0.67,0.001,6,14,18,24,33,38,44,48,59,63,66,73,82,89,90,95,106,111,117,123
119,0.5751424501424501,0.6025641025641025,0.3919914681364627,0.43315739156871436,0.67,0.001,6,14,18,24,33,38,44,48,59,63,66,73,82,89,90,95,106,111,117,123
120,0.5760327635327636,0.6057692307692307,0.3934121207832292,0.43749793876765797,0.68,0.001,6,14,18,24,33,38,44,48,59,62,66,73,82,89,90,95,106,111,117,123
121,0.5760327635327636,0.6025641025641025,0.39342331999230473,0.4329434526426875,0.69,0.001,6,14,18,24,33,38,44,48,59,62,66,73,82,89,90,95,106,111,117,123
122,0.5772792022792023,0.6057692307692307,0.39528935265031584,0.4372855508959207,0.69,0.001,6,14,18,24,33,38,44,48,59,62,66,73,82,89,90,95,106,111,117,123
123,0.5779914529914529,0.6057692307692307,0.39645105646640144,0.4372855508959207,0.7,0.001,6,14,18,24,33,38,44,48,59,62,66,73,82,90,95,106,111,117,123
124,0.5788817663817664,0.6057692307692307,0.3976701772309509,0.4372855508959207,0.7,0.001,6,14,18,24,33,38,44,48,59,62,66,73,82,90,95,106,111,117,123
125,0.5804843304843305,0.6073717948717948,0.40006140266596024,0.44005537913832693,0.71,0.001,6,14,18,24,33,38,44,48,59,62,66,73,82,90,95,106,111,117,123
126,0.5826210826210826,0.6105769230769231,0.40326165847958717,0.4450572575657209,0.71,0.001,6,14,18,24,33,38,44,48,59,62,66,73,83,90,95,107,111,117,123
127,0.583511396011396,0.6105769230769231,0.4047618961306467,0.44507553577702297,0.72,0.001,6,14,18,24,32,38,44,48,59,62,66,73,83,90,95,107,111,117,123
128,0.5820868945868946,0.6105769230769231,0.40238131564277413,0.44516081817849174,0.72,0.001,6,14,18,24,32,38,44,48,59,62,66,73,83,90,95,107,111,117,123
129,0.5826210826210826,0.6137820512820513,0.4029598874015137,0.4498924542381809,0.73,0.001,6,14,18,24,32,38,44,48,59,62,67,73,83,90,95,107,111,117,123
130,0.5827991452991453,0.6137820512820513,0.4031937551793624,0.44974753018660807,0.73,0.001,6,14,18,24,32,38,44,48,59,62,67,73,83,90,95,107,111,117,123
131,0.583511396011396,0.6137820512820513,0.40433750228602605,0.44974753018660807,0.74,0.001,6,14,18,24,32,38,44,48,59,62,67,73,83,90,95,107,111,117,123
132,0.5852920227920227,0.6153846153846154,0.40708333308778943,0.45212896333990604,0.75,0.001,6,14,18,24,32,38,44,48,59,62,67,73,83,90,95,107,111,117,123
133,0.5861823361823362,0.6169871794871795,0.40862090730376455,0.45467110820209233,0.75,0.001,6,14,18,24,32,38,44,48,59,62,67,73,83,90,95,107,111,117,123
134,0.5867165242165242,0.6185897435897436,0.4095091206753594,0.45708185886000063,0.76,0.001,6,14,18,24,32,38,44,48,59,62,67,73,83,90,95,107,111,117,123
135,0.5870726495726496,0.6185897435897436,0.41007438718033395,0.45708185886000063,0.76,0.001,6,14,18,24,32,38,44,48,59,62,67,73,83,90,95,107,111,117,123
136,0.5876068376068376,0.6201923076923077,0.41085857980776364,0.45945985460154326,0.77,0.001,6,14,18,24,32,38,44,48,59,62,67,73,83,90,95,107,111,117,123
137,0.5876068376068376,0.6201923076923077,0.41093790477294667,0.45945985460154326,0.77,0.001,6,14,18,24,32,38,44,48,59,62,67,73,83,90,94,107,111,117,123
138,0.5888532763532763,0.6201923076923077,0.4128862059944598,0.45945985460154326,0.78,0.001,6,14,18,24,32,38,44,48,59,62,67,73,83,90,94,107,111,117,123
139,0.5897435897435898,0.6217948717948718,0.41439714549890627,0.4618684635567022,0.79,0.001,6,14,18,24,32,38,44,48,59,62,67,73,83,90,94,107,111,117,123
140,0.5911680911680912,0.6217948717948718,0.41665956774849355,0.46210629741506837,0.79,0.001,6,14,18,24,32,38,44,48,59,62,67,73,83,90,94,107,111,117,123
141,0.593482905982906,0.6233974358974359,0.4200689983086947,0.4644813532582497,0.8,0.001,6,14,18,24,32,38,44,48,59,62,67,73,83,90,94,107,111,117,123
142,0.594551282051282,0.625,0.4215092122604309,0.4668555592473994,0.8,0.001,6,14,18,24,32,38,44,48,58,62,67,73,83,90,94,107,111,117,123
143,0.5943732193732194,0.625,0.4212188641985364,0.4668555592473994,0.81,0.001,6,14,18,24,32,38,44,48,58,62,67,73,83,90,94,107,111,117,123
144,0.5961538461538461,0.6217948717948718,0.42377415323954803,0.46261859582542697,0.81,0.001,6,14,18,24,32,38,44,48,58,62,67,73,83,90,94,107,111,117,123
145,0.5966880341880342,0.6266025641025641,0.42452078800257065,0.4701071506669582,0.82,0.001,6,14,18,24,32,38,44,48,58,62,67,73,83,90,94,107,111,117,123
146,0.5986467236467237,0.6266025641025641,0.4275493943271311,0.4704661174362449,0.83,0.001,6,14,18,24,32,38,44,48,58,62,67,73,83,90,94,107,111,117,123
147,0.5991809116809117,0.6266025641025641,0.42854262687523337,0.4704661174362449,0.83,0.001,6,14,18,24,32,38,44,48,58,62,67,73,83,90,94,107,111,117,123
148,0.5995370370370371,0.6282051282051282,0.42914380411161246,0.47322036118580724,0.84,0.001,6,14,18,23,32,38,44,48,58,62,67,73,83,90,94,107,111,117,123
149,0.5995370370370371,0.6298076923076923,0.4291722096216586,0.4755844666128223,0.84,0.001,6,14,18,23,32,38,44,48,58,62,67,73,83,90,94,107,111,117,123
150,0.5998931623931624,0.6298076923076923,0.4297236011732214,0.4757847191158341,0.85,0.001,6,14,18,23,32,38,44,48,58,62,68,72,83,90,94,107,111,117,123
151,0.6000712250712251,0.6298076923076923,0.43005997061452084,0.4757847191158341,0.85,0.001,6,14,18,23,32,38,44,48,58,62,68,72,83,90,94,107,111,117,123
152,0.6013176638176638,0.6298076923076923,0.43199793943689924,0.4757847191158341,0.86,0.001,6,14,18,23,32,38,44,48,58,62,68,72,83,90,94,107,111,117,123
153,0.6025641025641025,0.6330128205128205,0.4339241457546045,0.48053874257047824,0.86,0.001,6,14,18,23,32,38,44,48,58,62,68,72,83,90,94,107,111,117,123
154,0.6016737891737892,0.6330128205128205,0.4326937409909085,0.4807671344374759,0.87,0.001,6,14,18,23,32,38,44,48,58,62,68,72,83,90,94,107,111,117,123
155,0.6016737891737892,0.6330128205128205,0.43279007322850516,0.4807671344374759,0.88,0.001,6,14,18,23,32,38,44,48,58,62,68,72,83,90,94,107,111,117,123
156,0.6032763532763533,0.6314102564102564,0.43505301877315905,0.47853005937025384,0.88,0.001,6,14,18,23,32,38,44,48,58,62,68,72,83,90,94,107,111,117,123
157,0.6047008547008547,0.6298076923076923,0.43708434948456554,0.4763864621286149,0.89,0.001,6,14,18,23,32,38,44,48,58,62,68,72,83,90,94,107,111,117,123
158,0.603988603988604,0.6282051282051282,0.4362968092011643,0.4739955381473865,0.89,0.001,6,14,18,23,31,38,44,48,58,62,68,72,83,90,94,107,111,117,123
159,0.604522792022792,0.6298076923076923,0.43737143594839323,0.4763864621286149,0.9,0.001,6,14,18,23,31,38,43,48,58,62,68,72,83,90,94,107,111,117,123
160,0.60505698005698,0.6330128205128205,0.43830490689474255,0.4810424474854005,0.9,0.001,6,14,18,23,31,38,43,48,58,62,68,72,83,90,93,107,111,117,123
