epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0.060897435897435896,0.05929487179487179,-0.019461078771780604,-0.0170683149099935,0.01,0.001,6,12,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,124
1,0.10274216524216524,0.09615384615384616,-0.0010476342483012324,-0.004632999631758006,0.01,0.001,6,12,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,124
2,0.11752136752136752,0.11858974358974358,-0.003173309298124538,0.0007860948554457847,0.02,0.001,6,13,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
3,0.2686965811965812,0.2516025641025641,0.0949266097065361,0.08442592819507411,0.03,0.001,6,13,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
4,0.33422364672364674,0.3076923076923077,0.13830348300927253,0.11422177971865966,0.03,0.001,6,13,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
5,0.3698361823361823,0.34935897435897434,0.14891972671941778,0.1303434426651563,0.04,0.001,6,13,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
6,0.3977920227920228,0.38782051282051283,0.12955044514424718,0.12884834663626,0.04,0.001,6,13,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
7,0.3732193732193732,0.36698717948717946,0.0016580853477615731,0.002525252525252486,0.05,0.001,6,13,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
8,0.3733974358974359,0.36698717948717946,0.0,0.0,0.05,0.001,6,13,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
9,0.3733974358974359,0.36698717948717946,0.0,0.0,0.06,0.001,6,13,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
10,0.3733974358974359,0.36698717948717946,0.0,0.0,0.06,0.001,6,13,19,25,31,37,43,50,56,61,68,74,80,87,93,99,105,111,117,123
11,0.3733974358974359,0.36698717948717946,0.0,0.0,0.07,0.001,6,13,19,25,31,37,43,50,56,61,68,74,80,87,93,99,105,111,117,123
12,0.3733974358974359,0.36698717948717946,0.0,0.0,0.07,0.001,6,13,19,25,31,37,43,50,56,61,68,74,80,87,93,99,105,111,117,123
13,0.3733974358974359,0.36698717948717946,0.0,0.0,0.08,0.001,6,13,19,25,31,37,43,50,56,61,68,74,80,87,93,99,105,111,117,123
14,0.3733974358974359,0.3685897435897436,0.0002256267009269619,0.003114052160373859,0.08,0.001,6,13,19,25,31,37,43,50,56,61,68,74,80,87,93,99,105,111,117,123
15,0.37375356125356124,0.3701923076923077,0.0011994826649471824,0.00583771161704616,0.09,0.001,6,13,19,25,31,37,43,50,56,61,68,74,80,87,93,99,105,111,117,123
16,0.37304131054131057,0.3733974358974359,0.0013473319564736297,0.011858475894245823,0.1,0.001,6,13,19,25,31,37,43,49,56,61,68,74,80,87,93,99,105,111,117,123
17,0.37784900284900286,0.375,0.011165762172672289,0.01610712206481657,0.1,0.001,6,13,19,25,31,37,43,49,56,61,69,74,80,87,93,99,105,111,117,123
18,0.3831908831908832,0.3894230769230769,0.022971869833001812,0.04197292069632497,0.11,0.001,6,13,19,25,31,37,43,49,56,61,69,74,80,87,93,99,105,111,117,123
19,0.38283475783475784,0.38782051282051283,0.02439638553057455,0.04094244882193898,0.11,0.001,6,13,19,25,31,37,43,49,56,61,69,74,80,87,93,99,105,111,117,123
20,0.38301282051282054,0.38782051282051283,0.024743266049373713,0.04094244882193898,0.12,0.001,6,13,19,25,31,37,43,49,56,61,69,74,80,87,93,99,105,111,117,123
21,0.3831908831908832,0.38621794871794873,0.02423954549033991,0.037502416392808935,0.12,0.001,6,13,19,25,31,37,43,49,56,61,69,73,81,87,93,99,105,111,117,123
22,0.3831908831908832,0.38782051282051283,0.0229062108046435,0.03982985305491116,0.13,0.001,6,13,19,25,31,37,43,49,56,61,69,73,81,87,93,99,105,111,117,123
23,0.38301282051282054,0.38461538461538464,0.021506261987018993,0.03330751355538342,0.13,0.001,6,13,19,25,31,38,43,49,56,61,68,73,81,87,92,99,105,112,117,123
24,0.38105413105413105,0.3814102564102564,0.017253872921321856,0.027519379844961223,0.14,0.001,6,13,19,25,31,38,43,49,56,61,68,73,81,87,92,99,105,112,117,123
25,0.3801638176638177,0.3798076923076923,0.014579108808699726,0.024621946490888003,0.15,0.001,6,13,19,25,31,38,43,49,56,61,68,73,81,87,92,99,105,112,117,123
26,0.3782051282051282,0.3766025641025641,0.010530887508809483,0.017676767676767624,0.15,0.001,6,13,19,25,32,38,42,49,56,61,68,73,81,87,92,98,105,112,117,123
27,0.37624643874643876,0.3766025641025641,0.006452628186176423,0.017103984450923204,0.16,0.001,6,13,19,25,32,38,42,49,56,61,68,73,81,87,92,98,105,112,117,123
28,0.37571225071225073,0.3701923076923077,0.0045927958300844285,0.00583771161704616,0.16,0.001,6,13,19,25,32,38,42,49,56,61,68,73,81,87,92,98,105,112,117,123
29,0.37410968660968663,0.3701923076923077,0.0016323668672211245,0.00583771161704616,0.17,0.001,6,13,19,25,32,38,42,49,57,61,68,73,81,87,92,98,105,112,117,123
30,0.3732193732193732,0.3685897435897436,5.4326399686277504e-05,0.003114052160373859,0.17,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,87,92,98,105,112,117,123
31,0.3726851851851852,0.3685897435897436,-0.0010463210582536409,0.003114052160373859,0.18,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
32,0.3733974358974359,0.36538461538461536,0.0,-0.002336448598130758,0.18,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
33,0.3733974358974359,0.36698717948717946,0.0,0.0,0.19,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
34,0.37250712250712253,0.36698717948717946,-0.0008155894089889593,0.00039744016092269074,0.19,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
35,0.37535612535612534,0.3733974358974359,0.016068394509021422,0.02102526241453473,0.2,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
36,0.3961894586894587,0.391025641025641,0.07286668633504989,0.07156673114119916,0.21,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
37,0.41257122507122507,0.4182692307692308,0.11438172058430429,0.12881340287072507,0.21,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
38,0.4255698005698006,0.4391025641025641,0.14464807340613828,0.16971434219630332,0.22,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
39,0.4334045584045584,0.4391025641025641,0.1621021604406293,0.17493993381386286,0.23,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
40,0.43821225071225073,0.4439102564102564,0.17446434586761128,0.18652931496968206,0.23,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
41,0.4407051282051282,0.4407051282051282,0.18130303647157653,0.1839438815276695,0.24,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
42,0.4462250712250712,0.4439102564102564,0.19167363344408594,0.18995600514769706,0.24,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
43,0.4531695156695157,0.4519230769230769,0.2037194493589768,0.20496524181711162,0.25,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
44,0.4670584045584046,0.46794871794871795,0.22614306577892218,0.22973274438941682,0.26,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
45,0.47863247863247865,0.47435897435897434,0.24482385107115245,0.24024469917443725,0.26,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,105,112,117,123
46,0.49074074074074076,0.49038461538461536,0.2637820843079741,0.2649795531322231,0.27,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,106,112,117,123
47,0.49715099715099714,0.49198717948717946,0.2738473237229587,0.2675513952248356,0.27,0.001,7,13,19,25,32,38,42,49,57,61,68,73,81,88,92,98,106,112,117,123
48,0.5017806267806267,0.49198717948717946,0.2807032657811789,0.26781166716020144,0.28,0.001,7,13,19,25,32,38,42,49,57,62,68,73,81,88,92,98,106,112,117,123
49,0.5040954415954416,0.4935897435897436,0.28410908139196067,0.269986301877013,0.28,0.001,7,13,19,25,32,38,42,49,57,62,68,73,81,88,92,98,106,112,117,123
50,0.5064102564102564,0.4935897435897436,0.28744834904611083,0.269986301877013,0.29,0.001,7,13,19,25,32,38,42,49,57,62,67,73,81,88,92,98,106,112,117,123
51,0.5056980056980057,0.4935897435897436,0.28645945848965004,0.269986301877013,0.3,0.001,7,13,19,25,32,38,42,49,57,62,67,73,81,88,92,98,106,112,117,123
52,0.5049857549857549,0.49198717948717946,0.28559655566725717,0.26781166716020144,0.3,0.001,7,13,19,25,32,38,42,49,57,62,67,73,81,88,92,98,106,112,117,123
53,0.5017806267806267,0.49198717948717946,0.2810706659159655,0.26781166716020144,0.31,0.001,7,13,19,25,32,38,42,49,57,62,67,73,82,88,92,98,106,112,117,123
54,0.49964387464387466,0.4935897435897436,0.27821216069916777,0.2709148320971404,0.31,0.001,7,13,19,25,32,38,42,49,57,62,67,73,82,88,92,98,106,112,117,123
55,0.49928774928774927,0.4935897435897436,0.2780150483022724,0.27117892309057046,0.32,0.001,7,13,19,25,32,38,42,49,57,62,67,73,82,88,91,98,106,112,117,123
56,0.49928774928774927,0.4935897435897436,0.27876255573628905,0.27117892309057046,0.32,0.001,7,13,19,25,32,38,42,49,58,62,67,73,82,88,91,98,106,111,117,123
57,0.5023148148148148,0.5,0.28375400816526775,0.28091481251662087,0.33,0.001,7,13,19,25,32,38,42,49,58,62,67,73,82,88,91,98,106,111,117,123
58,0.5069444444444444,0.5016025641025641,0.29114621072580793,0.2836058916903541,0.33,0.001,7,13,19,25,32,38,42,49,58,62,67,73,82,88,91,97,106,111,117,123
59,0.510505698005698,0.5032051282051282,0.29720197015272154,0.2862940716362402,0.34,0.001,7,13,19,25,32,38,42,48,58,62,67,73,82,88,91,97,106,111,117,123
60,0.5146011396011396,0.5048076923076923,0.3037139643290452,0.28948764813395444,0.35,0.001,7,13,19,25,32,38,42,48,58,62,67,73,82,88,91,97,106,111,117,123
61,0.5194088319088319,0.5112179487179487,0.3114763391739379,0.2993049010367579,0.35,0.001,7,13,19,25,32,38,42,48,58,62,67,73,82,88,91,97,106,111,117,123
62,0.5245726495726496,0.5176282051282052,0.31962922889298007,0.30922170487896383,0.36,0.001,7,13,19,25,32,38,42,48,58,62,67,73,82,88,91,97,106,111,117,123
63,0.5300925925925926,0.5256410256410257,0.32807665370510675,0.32164945424630165,0.36,0.001,7,13,19,25,32,38,42,48,58,62,67,73,82,88,91,97,106,111,117,123
