epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
72,0.5445156695156695,0.5448717948717948,0.34890562769024536,0.34536105323817545,0.41,0.001,7,13,19,24,33,38,42,48,58,63,66,74,82,88,91,97,106,111,117,123
73,0.5464743589743589,0.5448717948717948,0.3520174368778878,0.3452546330505719,0.42,0.001,7,13,19,24,33,38,42,48,58,63,66,74,82,88,91,97,106,111,117,123
74,0.5475427350427351,0.5464743589743589,0.3537868137923239,0.3477239484065423,0.42,0.001,7,13,19,24,33,38,42,48,58,63,66,74,82,88,91,97,106,111,117,123
75,0.5505698005698005,0.5480769230769231,0.35851797699870624,0.35008642467756945,0.43,0.001,7,14,19,24,33,38,42,48,58,63,66,74,82,88,91,97,106,111,117,123
76,0.5502136752136753,0.5512820512820513,0.35833432354306527,0.35550506093782275,0.43,0.001,7,14,19,24,33,38,42,48,58,63,66,74,82,88,91,97,106,111,117,123
77,0.5539529914529915,0.5544871794871795,0.36389464277809525,0.3600047223411006,0.44,0.001,7,14,19,24,33,38,42,48,58,63,66,74,82,88,91,97,106,111,117,123
78,0.5548433048433048,0.5560897435897436,0.3653080642763916,0.3624668043670699,0.44,0.001,7,14,19,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
79,0.5548433048433048,0.5560897435897436,0.36524071731234964,0.3624668043670699,0.45,0.001,7,14,19,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
80,0.5546652421652422,0.5576923076923077,0.364903401725723,0.36450584484590853,0.46,0.001,7,14,19,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
81,0.5548433048433048,0.5576923076923077,0.36500794893361355,0.36450584484590853,0.46,0.001,7,14,19,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
82,0.5543091168091168,0.5592948717948718,0.3641878136323279,0.3665465713779458,0.47,0.001,7,14,19,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
83,0.5546652421652422,0.5592948717948718,0.3646707376919005,0.3665465713779458,0.47,0.001,7,14,19,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
84,0.5555555555555556,0.5608974358974359,0.3658577322723592,0.3683277176804397,0.48,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
85,0.5564458689458689,0.5592948717948718,0.36712341111940905,0.36614879989361937,0.48,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
86,0.5559116809116809,0.5592948717948718,0.3663108459702322,0.36601297530554033,0.49,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
87,0.5559116809116809,0.5641025641025641,0.3662764686719513,0.37310985203844194,0.49,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
88,0.5573361823361823,0.5641025641025641,0.36836884890460575,0.373392205797658,0.5,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,88,91,96,106,111,117,123
89,0.5585826210826211,0.5641025641025641,0.3702282068613054,0.3736280769088829,0.51,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,88,91,96,106,111,117,123
90,0.5587606837606838,0.5641025641025641,0.370447534693372,0.37422390018729623,0.51,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,88,91,96,106,111,117,123
91,0.5608974358974359,0.5641025641025641,0.3735238185968628,0.37448219945455874,0.52,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,88,91,96,106,111,117,123
92,0.5616096866096866,0.5673076923076923,0.37455573125286645,0.37939265349423157,0.52,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,89,90,96,106,111,117,123
93,0.5614316239316239,0.5689102564102564,0.3743587748797427,0.38179139658220396,0.53,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,89,90,96,106,111,117,123
94,0.561965811965812,0.5689102564102564,0.3751654196834181,0.3816274203530694,0.54,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,89,90,96,106,111,117,123
95,0.5635683760683761,0.5689102564102564,0.37727590828112867,0.38147247402166706,0.54,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,89,90,96,106,111,117,123
96,0.5641025641025641,0.5689102564102564,0.37790266009224516,0.3816274203530694,0.55,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,89,90,96,106,111,117,123
97,0.5646367521367521,0.5689102564102564,0.3786278915034318,0.3815271698280054,0.55,0.001,7,14,18,24,33,38,42,48,59,62,66,74,82,89,90,96,106,111,117,123
98,0.5651709401709402,0.5673076923076923,0.3794658208915245,0.37953892612506446,0.56,0.001,7,14,18,24,33,38,42,48,59,62,66,75,82,89,90,96,106,111,117,123
99,0.5662393162393162,0.5689102564102564,0.38098857030850264,0.38194618318924245,0.56,0.001,7,14,18,24,33,38,43,48,59,62,66,75,82,89,90,96,106,111,117,123
100,0.5680199430199431,0.5705128205128205,0.3834828031163757,0.38442057526521534,0.57,0.001,7,14,18,24,33,38,43,48,59,62,66,75,82,89,90,96,106,111,117,123
101,0.5689102564102564,0.5689102564102564,0.3845101938545794,0.38193708024036765,0.57,0.001,7,14,18,24,33,38,43,48,59,62,65,75,82,89,90,96,106,111,117,123
102,0.5701566951566952,0.5689102564102564,0.3864053519371172,0.38183693010237907,0.58,0.001,7,14,18,24,33,38,43,48,59,62,65,75,82,89,90,96,106,111,117,123
103,0.5714031339031339,0.5737179487179487,0.3881644919369107,0.38872193742266226,0.59,0.001,7,14,18,24,33,38,43,48,59,62,65,75,82,89,90,96,106,111,117,123
104,0.5708689458689459,0.5753205128205128,0.3875014464441413,0.39082255164893465,0.59,0.001,7,14,18,24,33,38,43,48,60,62,65,75,82,89,90,96,106,111,117,123
105,0.5708689458689459,0.5753205128205128,0.3873485143363524,0.39097511748847213,0.6,0.001,7,14,18,24,33,38,43,48,60,63,65,75,82,89,90,96,106,111,117,123
106,0.5706908831908832,0.5785256410256411,0.3871136110475274,0.3954958339779433,0.6,0.001,7,14,18,24,33,38,43,48,60,63,65,75,82,89,90,96,106,111,117,123
107,0.5715811965811965,0.5769230769230769,0.38850735987620344,0.39331801308113834,0.61,0.001,7,14,18,24,33,38,43,48,60,63,65,75,82,89,90,96,106,111,117,123
108,0.5719373219373219,0.5769230769230769,0.3892130803727407,0.3934699047142163,0.61,0.001,7,14,18,24,33,38,43,48,60,63,65,75,82,89,90,96,106,111,117,123
109,0.573539886039886,0.5785256410256411,0.3915661127305723,0.39578961320108685,0.62,0.001,7,14,18,24,33,38,43,48,60,62,65,75,82,89,90,96,106,111,117,123
110,0.5738960113960114,0.5785256410256411,0.39220067277639914,0.39578961320108685,0.62,0.001,7,14,18,24,33,38,43,48,60,62,65,75,82,89,90,96,107,111,117,123
111,0.5751424501424501,0.5785256410256411,0.39395824157752957,0.39578961320108685,0.63,0.001,7,14,18,24,33,38,43,48,60,62,65,75,82,89,90,96,107,111,117,123
112,0.5769230769230769,0.5753205128205128,0.396710649190846,0.39140547941172144,0.64,0.001,7,14,18,24,33,38,43,48,59,62,65,75,82,89,90,96,107,111,117,123
113,0.5779914529914529,0.5801282051282052,0.398295887763923,0.39868473319503905,0.64,0.001,7,14,18,24,33,38,43,48,59,62,65,75,82,89,90,96,107,111,117,123
114,0.5803062678062678,0.5785256410256411,0.4017241144750687,0.39666036778600466,0.65,0.001,7,14,18,24,33,38,43,48,59,62,65,75,82,89,90,96,107,111,117,123
115,0.5803062678062678,0.5801282051282052,0.40151948237262636,0.39911790649808876,0.65,0.001,6,14,18,24,33,38,43,48,59,62,65,74,82,89,90,96,107,111,117,123
116,0.58244301994302,0.5801282051282052,0.40460454128329626,0.3991002381722486,0.66,0.001,6,14,18,24,33,38,44,48,59,62,65,74,82,89,90,96,107,111,117,123
117,0.5827991452991453,0.5817307692307693,0.4052164602176811,0.4018993617380703,0.66,0.001,6,14,18,24,33,38,44,48,59,62,65,74,82,89,90,95,107,111,117,123
118,0.5842236467236467,0.5833333333333334,0.4074022121868436,0.4043309370479429,0.67,0.001,6,14,18,24,33,38,44,48,59,62,65,74,82,89,90,95,107,111,117,123
119,0.5833333333333334,0.5833333333333334,0.4062568519781159,0.4043309370479429,0.67,0.001,6,14,18,24,33,38,44,48,59,62,65,74,82,89,90,95,107,111,117,123
120,0.5845797720797721,0.5865384615384616,0.4078621061617579,0.4089650868240391,0.68,0.001,6,14,18,24,33,38,44,48,59,62,65,74,82,90,95,107,111,117,123
121,0.5851139601139601,0.5913461538461539,0.40847925598996304,0.41574320900619066,0.69,0.001,6,14,18,24,33,38,44,48,59,62,65,74,82,90,95,107,111,117,123
122,0.5844017094017094,0.592948717948718,0.40725039895386783,0.41794037502478865,0.69,0.001,6,14,18,24,33,38,44,48,59,62,65,74,82,90,95,107,111,117,123
123,0.5847578347578347,0.5913461538461539,0.40790534812909296,0.4157946910452692,0.7,0.001,6,14,18,24,33,38,44,48,59,62,65,74,82,90,95,107,111,117,123
124,0.5860042735042735,0.592948717948718,0.409929144679253,0.41858520051063075,0.7,0.001,6,14,18,24,33,38,44,48,59,62,65,74,83,90,95,107,111,117,123
125,0.5858262108262108,0.594551282051282,0.4097905217068034,0.4212266744876636,0.71,0.001,6,14,18,24,33,38,44,48,59,62,65,74,83,90,95,107,111,117,123
126,0.5870726495726496,0.592948717948718,0.4116924879385365,0.4190540421663783,0.71,0.001,6,14,18,24,33,38,44,48,59,62,65,74,83,90,95,107,111,117,123
127,0.5874287749287749,0.5993589743589743,0.41227940895839643,0.4287430149185958,0.72,0.001,6,14,18,24,33,38,44,48,59,62,65,74,83,90,95,107,111,117,123
128,0.5883190883190883,0.5993589743589743,0.4135391059160084,0.4287430149185958,0.72,0.001,6,14,18,24,33,38,44,48,59,62,65,74,83,90,95,107,111,117,123
129,0.5886752136752137,0.5977564102564102,0.4139654015815257,0.42657137836096304,0.73,0.001,6,14,18,24,33,38,44,48,59,63,65,74,83,90,95,107,111,117,123
130,0.5892094017094017,0.6025641025641025,0.414669266146355,0.43376094958616596,0.73,0.001,6,14,18,24,33,38,44,48,59,62,65,74,83,90,95,107,111,117,123
131,0.5899216524216524,0.6057692307692307,0.41565394278059964,0.4386888698742841,0.74,0.001,6,14,18,24,33,38,44,48,59,62,65,74,83,90,95,107,111,117,123
132,0.5904558404558404,0.6089743589743589,0.41639884544852734,0.44375680434893794,0.75,0.001,6,14,18,24,32,38,44,48,59,62,65,74,83,90,95,107,111,117,123
133,0.5908119658119658,0.6105769230769231,0.4170768328931076,0.4461740750210015,0.75,0.001,6,14,18,24,32,38,44,48,59,62,65,74,83,90,95,107,111,117,123
134,0.5911680911680912,0.6137820512820513,0.41781154950696553,0.4507924914177196,0.76,0.001,6,14,18,24,32,38,44,48,59,62,65,74,83,90,95,107,111,117,123
135,0.5924145299145299,0.6153846153846154,0.41980980900066245,0.4531791991937898,0.76,0.001,6,14,18,24,32,38,44,48,59,62,65,74,83,90,95,107,111,117,123
136,0.5925925925925926,0.6137820512820513,0.42022894115842246,0.4508727086832688,0.77,0.001,6,14,18,24,32,38,44,48,59,62,65,74,83,90,95,107,111,117,123
137,0.5931267806267806,0.6137820512820513,0.4210753570266732,0.4508045255015959,0.77,0.001,6,14,18,24,32,38,44,48,59,62,65,74,83,90,95,107,111,117,123
138,0.5947293447293447,0.6137820512820513,0.42339619127993167,0.4508045255015959,0.78,0.001,6,14,18,24,32,38,44,48,58,62,65,74,83,90,94,107,111,117,123
139,0.5956196581196581,0.6137820512820513,0.42472587852092736,0.4510210488657852,0.79,0.001,6,14,18,24,32,38,44,48,58,62,65,74,83,90,94,107,111,117,123
140,0.5959757834757835,0.6169871794871795,0.42540768008294017,0.45581924862071976,0.79,0.001,6,14,18,24,32,38,44,48,58,62,65,74,83,90,94,107,111,117,123
141,0.5963319088319088,0.6153846153846154,0.4260671786204674,0.45364999452774435,0.8,0.001,6,14,18,24,32,38,44,48,58,62,65,74,83,90,94,107,111,117,123
142,0.5966880341880342,0.6153846153846154,0.42668937751179226,0.45389305405641933,0.8,0.001,6,14,18,24,32,38,44,48,58,62,65,74,83,90,94,107,111,117,123
143,0.5972222222222222,0.6153846153846154,0.42753764061576904,0.45402843601895737,0.81,0.001,6,14,18,24,32,38,44,48,58,62,65,74,83,90,94,107,111,117,123
144,0.5979344729344729,0.6169871794871795,0.42857181481728324,0.4560812289378091,0.81,0.001,6,14,18,24,32,38,44,48,58,62,65,74,83,90,94,107,111,117,123
145,0.5984686609686609,0.6169871794871795,0.4293714415638187,0.4559740856661342,0.82,0.001,6,14,18,24,32,38,44,48,58,62,65,74,83,90,94,107,111,117,123
146,0.5991809116809117,0.6153846153846154,0.43039044447115893,0.45383330537341093,0.83,0.001,6,14,18,23,32,38,44,48,58,62,65,74,83,90,94,107,111,117,123
147,0.5990028490028491,0.6137820512820513,0.4303941287759454,0.4517335666630209,0.83,0.001,6,14,18,23,32,38,44,48,58,62,65,74,83,90,94,107,111,117,123
148,0.6006054131054132,0.6153846153846154,0.4328362577035796,0.4543665974423434,0.84,0.001,6,14,18,23,32,38,44,48,58,62,66,73,83,90,94,107,111,117,123
149,0.6018518518518519,0.6137820512820513,0.43475688679519175,0.45198530697918493,0.84,0.001,6,14,18,23,32,38,44,48,58,62,66,73,83,90,94,107,111,117,123
150,0.6018518518518519,0.6153846153846154,0.43478209987758853,0.4543944273618863,0.85,0.001,6,14,18,23,32,38,44,48,58,62,66,73,83,90,94,107,111,117,123
151,0.6014957264957265,0.6169871794871795,0.4342393333637927,0.4566875778705546,0.85,0.001,6,14,18,23,32,38,44,48,58,62,66,73,83,90,94,107,111,117,123
152,0.6023860398860399,0.6185897435897436,0.4354956465897788,0.4590948492508068,0.86,0.001,6,14,18,23,32,38,44,48,58,62,66,73,83,90,94,107,111,117,123
153,0.6025641025641025,0.6185897435897436,0.43576683606384037,0.4592287805410916,0.86,0.001,6,14,18,23,32,38,44,48,58,62,66,73,83,90,94,107,111,117,123
154,0.6029202279202279,0.6169871794871795,0.43630170260230106,0.45709106000043676,0.87,0.001,6,14,18,23,32,38,44,48,58,62,66,73,84,90,94,107,111,117,123
155,0.6036324786324786,0.6233974358974359,0.43744031259796023,0.46670545877732117,0.88,0.001,6,14,18,23,32,38,44,48,58,62,66,73,84,90,94,107,111,117,123
156,0.604522792022792,0.6233974358974359,0.43881632703194484,0.46670545877732117,0.88,0.001,6,14,18,23,32,38,44,48,57,62,66,73,84,90,94,107,111,117,123
157,0.6054131054131054,0.6201923076923077,0.440409651565859,0.46256550400837293,0.89,0.001,6,14,18,23,32,38,44,48,57,62,66,73,84,90,94,107,111,117,123
158,0.6061253561253561,0.6185897435897436,0.4415356058930785,0.46053702196908053,0.89,0.001,6,14,18,23,32,38,44,48,57,62,66,73,84,90,94,107,111,117,123
159,0.6073717948717948,0.6185897435897436,0.4435194944648676,0.46053702196908053,0.9,0.001,6,14,18,23,32,38,44,48,57,62,66,73,84,90,94,107,111,117,123
160,0.6086182336182336,0.6185897435897436,0.4454223707689029,0.46077598414047016,0.9,0.001,6,14,18,23,32,38,44,48,57,62,66,73,84,90,93,107,111,117,123
161,0.6103988603988604,0.6185897435897436,0.4481738796784701,0.46077598414047016,0.91,0.001,6,14,18,23,32,38,44,48,57,62,66,73,84,90,93,107,111,117,123
