epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
44,0.26156290994577125,0.26643126508709103,66.13532971065844,66.375779774139,0.85,0.001,211,415,587,816,1013,1224,1409,1592,1793,1982,2172,2356,2569,2731,2973,3142,3337,3552,3759,3952
45,0.2678575564226252,0.27273091862318277,65.85285221257504,66.09015947694104,0.86,0.001,211,415,586,816,1014,1225,1409,1592,1793,1982,2172,2355,2570,2730,2973,3142,3336,3551,3758,3952
46,0.2736308685551967,0.278502287586768,65.59269294050596,65.82739993369972,0.88,0.001,212,416,586,816,1015,1226,1409,1593,1793,1981,2172,2354,2571,2729,2973,3141,3336,3551,3758,3952
47,0.2791284497689811,0.28385700319038343,65.34400032831056,65.58267608403723,0.89,0.001,212,416,585,816,1015,1227,1409,1594,1794,1981,2172,2354,2572,2728,2973,3141,3335,3550,3758,3951
48,0.28470873600257596,0.28921304620538313,65.09059566889252,65.3369646166127,0.91,0.001,212,416,585,816,1016,1228,1410,1594,1794,1980,2172,2353,2573,2727,2973,3140,3335,3550,3758,3951
49,0.29008981911568144,0.2943885112591016,64.84529742129533,65.09866310071199,0.93,0.001,212,417,584,816,1017,1228,1410,1595,1794,1980,2172,2353,2575,2726,2973,3139,3334,3549,3758,3951
50,0.2949899797722523,0.2991323800263229,64.62111252209877,64.87945929399574,0.94,0.001,212,417,583,816,1018,1229,1410,1596,1794,1980,2172,2352,2576,2725,2973,3139,3334,3548,3758,3951
51,0.29981535664427605,0.30388715646970044,64.39958571780566,64.65901395735555,0.96,0.001,213,418,583,816,1019,1230,1410,1596,1795,1979,2172,2351,2577,2724,2973,3138,3333,3548,3758,3950
52,0.3048990735576256,0.3089500609086139,64.1653709115653,64.42344581822482,0.98,0.001,213,418,582,816,1019,1231,1410,1597,1795,1979,2171,2351,2578,2723,2973,3138,3332,3547,3758,3950
53,0.30996982900174586,0.3140472286939825,63.9309014190321,64.18541181486452,1.0,0.001,213,418,581,816,1020,1232,1410,1597,1795,1979,2171,2350,2580,2722,2973,3137,3332,3546,3757,3950
54,0.3148785389982395,0.31895801896306397,63.70310008890855,63.95524558236017,1.01,0.001,213,419,581,816,1021,1233,1411,1598,1796,1979,2171,2350,2581,2721,2973,3136,3331,3546,3757,3950
55,0.31993702767863774,0.3239547020461713,63.467494063767596,63.72020021951928,1.03,0.001,214,419,580,815,1022,1234,1411,1599,1796,1978,2171,2349,2582,2720,2973,3136,3331,3545,3757,3949
56,0.32520207319440775,0.32911484737143815,63.221335448243856,63.47655048076809,1.05,0.001,214,419,579,815,1023,1235,1411,1599,1796,1978,2171,2349,2583,2719,2972,3135,3330,3544,3757,3949
57,0.330373045722235,0.33419299145583325,62.9786360105552,63.235859492705956,1.07,0.001,214,420,579,815,1023,1236,1411,1600,1796,1978,2171,2348,2584,2718,2972,3134,3330,3543,3757,3949
58,0.3354768866499148,0.3392598592163901,62.7381673044308,62.994783700219976,1.09,0.001,214,420,578,815,1024,1237,1411,1600,1797,1978,2171,2348,2585,2717,2972,3134,3329,3543,3757,3949
59,0.3407397782668312,0.3445145718654482,62.48923540111229,62.7437921014153,1.1,0.001,214,420,577,814,1025,1238,1411,1601,1797,1978,2171,2347,2586,2716,2972,3133,3329,3542,3757,3948
60,0.34598205805400495,0.34976806827275764,62.24029048587117,62.49184907787475,1.12,0.001,215,421,576,814,1026,1238,1411,1601,1797,1979,2171,2347,2587,2715,2972,3132,3329,3541,3757,3948
61,0.35111853837608764,0.3549478774632775,61.995398566017585,62.24244392833459,1.14,0.001,215,421,576,814,1027,1239,1412,1602,1797,1979,2171,2346,2588,2714,2972,3131,3328,3540,3757,3948
62,0.35640496232509833,0.3602059153072982,61.742343196216446,61.98824469581914,1.16,0.001,215,421,575,813,1028,1240,1412,1602,1798,1979,2171,2346,2589,2713,2972,3131,3328,3539,3757,3948
63,0.3618257756166787,0.3655249715861507,61.48177607277216,61.730032592151815,1.18,0.001,215,422,574,813,1028,1241,1412,1603,1798,1979,2171,2345,2590,2712,2972,3130,3328,3539,3756,3947
64,0.3672481922416788,0.3708298954306335,61.2200221600846,61.47142295281402,1.19,0.001,216,422,574,813,1029,1242,1412,1603,1798,1979,2171,2345,2590,2711,2972,3129,3327,3538,3756,3947
65,0.3728228014034154,0.3762597744339937,60.94974836840489,61.20559216051055,1.21,0.001,216,422,573,812,1030,1243,1412,1604,1798,1979,2171,2344,2591,2710,2972,3128,3327,3537,3756,3947
66,0.3784913144294285,0.38179377567848083,60.67368373881299,60.93347342466003,1.23,0.001,216,423,572,812,1031,1244,1412,1604,1799,1979,2171,2344,2592,2709,2972,3128,3327,3536,3756,3947
67,0.384074675439686,0.38721653727970995,60.40053888547891,60.66563554383569,1.25,0.001,216,423,571,811,1032,1245,1412,1605,1799,1979,2171,2343,2592,2708,2972,3127,3326,3535,3756,3946
68,0.389672473981554,0.3925846389079872,60.12543853790174,60.399330307235196,1.27,0.001,216,423,571,811,1033,1246,1412,1605,1799,1980,2171,2343,2593,2707,2972,3126,3326,3534,3756,3946
69,0.39531762037379503,0.39798181362153107,59.846730098775026,60.130394199943716,1.28,0.001,217,423,570,810,1034,1247,1413,1605,1799,1980,2171,2342,2593,2706,2972,3125,3326,3534,3756,3946
70,0.4009722958684505,0.40337081633154137,59.5662462751557,59.86065769638478,1.3,0.001,217,424,569,810,1035,1248,1413,1606,1800,1980,2171,2342,2594,2705,2972,3125,3326,3533,3756,3946
71,0.4067579701566745,0.4089184786178196,59.27788933542168,59.581704341076886,1.32,0.001,217,424,568,809,1036,1249,1413,1606,1800,1980,2171,2341,2594,2704,2972,3124,3326,3532,3756,3945
72,0.4127158441634581,0.41464480293997996,58.97947827356457,59.292391134819106,1.34,0.001,217,424,568,809,1037,1250,1413,1606,1800,1981,2171,2341,2595,2703,2972,3123,3326,3531,3756,3945
73,0.4187592929923184,0.42046574527086267,58.67523084610533,58.99684470839839,1.35,0.001,217,424,567,808,1037,1251,1413,1607,1800,1981,2171,2340,2595,2702,2972,3122,3326,3530,3756,3945
74,0.424968823684585,0.42645158254699367,58.36096676209408,58.691377001864595,1.37,0.001,218,424,566,808,1038,1252,1413,1607,1801,1982,2171,2340,2595,2701,2972,3121,3326,3529,3756,3945
75,0.43130194413641176,0.4325298810499182,58.03869600856828,58.37955014386459,1.39,0.001,218,424,565,807,1039,1253,1413,1607,1801,1983,2171,2340,2596,2700,2972,3120,3326,3528,3756,3944
76,0.4376852412979968,0.43867564822192884,57.712053787261375,58.06255886703151,1.41,0.001,218,425,565,806,1040,1253,1414,1607,1801,1983,2171,2339,2596,2699,2973,3119,3326,3527,3756,3944
77,0.44417282094617605,0.44490038417244704,57.378165762335065,57.73972192764051,1.43,0.001,218,425,564,806,1041,1254,1414,1608,1801,1984,2171,2339,2596,2698,2973,3118,3326,3527,3756,3944
78,0.4506812394336487,0.4511158081855,57.0412448433697,57.41555875125444,1.44,0.001,219,425,563,805,1042,1255,1414,1608,1802,1985,2171,2338,2597,2697,2973,3117,3326,3526,3756,3944
79,0.4571961646438596,0.457290764786323,56.701981853315765,57.091682450932595,1.46,0.001,219,425,562,804,1043,1256,1414,1608,1802,1986,2171,2338,2597,2696,2973,3117,3326,3525,3756,3943
80,0.4637110023297576,0.4634325453329109,56.36067887319026,56.76771302586973,1.48,0.001,219,425,562,804,1044,1257,1414,1608,1802,1987,2171,2337,2597,2695,2973,3116,3326,3524,3756,3943
81,0.4702016235887141,0.4695373237244681,56.01857776387669,56.443854328051074,1.5,0.001,219,425,561,803,1045,1258,1414,1608,1802,1988,2171,2337,2597,2694,2973,3115,3326,3523,3756,3943
82,0.4767014364524572,0.47563395413705944,55.67388783899841,56.11856171312661,1.51,0.001,219,425,560,802,1046,1259,1414,1608,1803,1989,2171,2337,2597,2694,2974,3114,3327,3522,3757,3942
83,0.4831822085164258,0.48170784181732407,55.328067636231204,55.79259557237972,1.53,0.001,220,425,559,802,1047,1260,1415,1608,1803,1991,2172,2336,2597,2693,2974,3112,3327,3521,3757,3942
84,0.4897065784322826,0.48779602740544337,54.977725425564394,55.46393685103524,1.55,0.001,220,425,559,801,1048,1261,1415,1608,1803,1992,2172,2336,2597,2692,2974,3111,3327,3520,3757,3942
85,0.49631153867934397,0.4939480971529985,54.62076508541074,55.12984495432125,1.57,0.001,220,425,558,800,1049,1262,1415,1608,1804,1993,2172,2335,2597,2691,2974,3110,3328,3519,3757,3941
86,0.5030186707460621,0.5001887699844374,54.25588155761318,54.788859194154384,1.59,0.001,220,425,557,799,1050,1263,1415,1608,1804,1995,2172,2335,2597,2690,2975,3109,3328,3518,3757,3941
87,0.5098449577173034,0.5065534413673459,53.88197823136229,54.438894751076184,1.6,0.001,221,425,556,799,1051,1264,1415,1608,1804,1996,2172,2334,2596,2689,2975,3108,3329,3517,3757,3941
88,0.5168107720410886,0.5129851894554751,53.49773879932333,54.082944111336985,1.62,0.001,221,425,556,798,1052,1265,1415,1608,1804,1998,2172,2333,2596,2689,2975,3107,3329,3516,3757,3941
89,0.5238924791500014,0.5194761732510274,53.10425376161617,53.72132456381381,1.64,0.001,221,425,555,797,1053,1266,1415,1607,1805,1999,2172,2333,2595,2688,2975,3106,3330,3515,3757,3940
90,0.5309080350399558,0.526000947789113,52.71155061615409,53.35535078163436,1.66,0.001,221,425,554,796,1054,1267,1415,1607,1805,2001,2171,2332,2595,2687,2976,3105,3330,3514,3757,3940
91,0.537808582599494,0.5324049823404925,52.32240936237909,52.99369342637622,1.67,0.001,221,425,554,795,1055,1268,1415,1606,1805,2003,2171,2331,2594,2686,2976,3104,3331,3513,3757,3940
92,0.5446903842719666,0.5387774505608822,51.931419337941506,52.631348433140346,1.69,0.001,222,425,553,795,1056,1269,1415,1606,1806,2004,2171,2331,2594,2686,2976,3103,3332,3512,3758,3939
93,0.5515977616543537,0.5451431447552342,51.5359969766279,52.26688386002651,1.71,0.001,222,425,552,794,1057,1270,1415,1605,1806,2006,2171,2330,2593,2685,2977,3102,3332,3511,3758,3939
94,0.5584714387343199,0.5514488111105782,51.1394649272641,51.90333140123931,1.73,0.001,222,425,551,793,1058,1271,1415,1604,1806,2007,2171,2329,2592,2684,2977,3101,3333,3510,3758,3939
95,0.5653125653234417,0.5577179643143256,50.7417346255772,51.539343758706565,1.74,0.001,222,425,551,792,1059,1271,1415,1604,1806,2009,2171,2329,2591,2684,2978,3100,3334,3509,3758,3938
96,0.572138385839291,0.5639614264352365,50.34176410189282,51.1742723675066,1.76,0.001,223,425,550,792,1060,1272,1415,1603,1807,2011,2171,2328,2590,2683,2978,3099,3335,3508,3758,3938
97,0.5789407585498458,0.5702155911453113,49.93998106712071,50.80595072337737,1.78,0.001,223,424,549,791,1061,1273,1415,1602,1807,2013,2170,2327,2589,2683,2979,3097,3336,3507,3758,3938
98,0.5857065540425404,0.57648444965583,49.53712504589361,50.43405831659049,1.8,0.001,223,424,549,790,1062,1274,1415,1601,1807,2014,2170,2326,2588,2682,2979,3096,3337,3506,3759,3937
99,0.5924227293548345,0.5826988955155534,49.13395970297682,50.06266824644013,1.81,0.001,223,424,548,789,1063,1275,1415,1600,1808,2016,2170,2326,2587,2682,2980,3095,3337,3505,3759,3937
100,0.599082823954803,0.5888602870175332,48.73086563590883,49.6917107099489,1.83,0.001,223,424,547,788,1064,1276,1415,1598,1808,2017,2170,2325,2586,2681,2981,3094,3338,3504,3759,3937
101,0.6056415102524497,0.5949617500267633,48.3306204900488,49.3216112661643,1.85,0.001,224,424,546,788,1064,1276,1415,1597,1808,2019,2169,2324,2585,2681,2982,3093,3339,3503,3759,3936
102,0.612103102547459,0.6009603995487338,47.93303587020517,48.95502011173752,1.87,0.001,224,424,546,787,1065,1277,1415,1596,1808,2020,2169,2323,2584,2680,2982,3092,3340,3502,3760,3936
103,0.6184821685121474,0.6068472488104313,47.537264371293496,48.59257183057278,1.88,0.001,224,424,545,786,1066,1278,1415,1595,1809,2022,2169,2323,2583,2680,2983,3091,3341,3501,3760,3936
104,0.6247917042571915,0.6126622947830174,47.14254118578171,48.23187453026396,1.9,0.001,224,423,544,785,1067,1279,1415,1593,1809,2023,2168,2322,2582,2679,2984,3090,3343,3500,3760,3935
105,0.631016770703451,0.6183576032857179,46.7498354985408,47.87596635366095,1.92,0.001,225,423,544,785,1068,1279,1414,1592,1809,2023,2168,2321,2581,2679,2985,3088,3344,3499,3760,3935
106,0.6371519099457412,0.6239558726895862,46.35954878632745,47.523524191314976,1.93,0.001,225,423,543,784,1068,1280,1414,1590,1810,2024,2168,2320,2580,2678,2986,3087,3345,3498,3760,3935
107,0.6431838767592734,0.62949461274003,45.97259501254525,47.172239875203616,1.95,0.001,225,423,542,783,1069,1281,1414,1589,1810,2024,2167,2320,2578,2678,2987,3086,3346,3497,3761,3934
108,0.6490984576839081,0.6349022715839048,45.589982816438145,46.8267277485906,1.97,0.001,225,423,542,783,1070,1281,1414,1587,1810,2024,2167,2319,2577,2677,2988,3085,3347,3496,3761,3934
109,0.6549127199546572,0.6402754648909545,45.210703272894214,46.480871716727464,1.98,0.001,225,423,541,782,1070,1282,1414,1586,1811,2024,2166,2318,2576,2677,2990,3084,3348,3495,3761,3934
110,0.6606153352804622,0.6455448551107659,44.83558968653209,46.13917782610295,2.0,0.001,226,422,541,781,1071,1282,1413,1584,1811,2024,2166,2317,2575,2677,2991,3083,3349,3494,3761,3933
111,0.6661849843034728,0.6507139045266096,44.466169549164,45.80152068299698,2.01,0.001,226,422,540,781,1072,1283,1413,1582,1811,2023,2165,2316,2573,2676,2992,3082,3350,3493,3762,3933
112,0.6716170804058346,0.6557335241195434,44.1028903974133,45.47121986418992,2.03,0.001,226,422,539,780,1072,1283,1413,1581,1812,2022,2164,2315,2572,2676,2993,3081,3352,3492,3762,3933
113,0.6768838932585777,0.6606061687571432,43.74778733243974,45.148281357880194,2.05,0.001,226,422,539,779,1073,1283,1413,1579,1812,2022,2164,2314,2571,2675,2994,3080,3353,3491,3762,3932
114,0.681999296711784,0.6652964896599489,43.40010896308686,44.83522757649321,2.06,0.001,226,422,538,779,1073,1284,1412,1578,1812,2021,2163,2313,2570,2674,2996,3078,3354,3490,3762,3932
115,0.6869717908321651,0.6698318401819796,43.05945539853877,44.5304248827066,2.08,0.001,227,422,538,778,1074,1284,1412,1576,1813,2020,2163,2312,2568,2674,2997,3077,3355,3489,3762,3932
116,0.6917964271366734,0.6741719244620488,42.72633322415171,44.236778568573456,2.09,0.001,227,421,537,778,1074,1284,1412,1574,1813,2020,2162,2311,2567,2673,2998,3076,3356,3488,3763,3931
117,0.6964637247292935,0.6784699245312392,42.401583544832086,43.944046509542254,2.11,0.001,227,421,536,777,1075,1284,1412,1572,1813,2019,2161,2310,2566,2672,2999,3075,3357,3487,3763,3931
118,0.7009396396837402,0.6824620993859428,42.0877988554878,43.670385149005725,2.12,0.001,227,421,536,777,1075,1284,1411,1571,1814,2019,2161,2309,2565,2671,3001,3074,3359,3486,3763,3931
119,0.7050524196362813,0.6864404080503781,41.797393396317936,43.39595725923456,2.14,0.001,228,421,535,776,1075,1284,1411,1569,1814,2019,2160,2308,2563,2671,3002,3073,3360,3485,3763,3930
120,0.7086467938857979,0.6893680487775316,41.541931294344785,43.19289407567884,2.16,0.001,228,421,535,776,1076,1284,1411,1567,1815,2019,2159,2307,2562,2670,3003,3072,3361,3485,3764,3930
121,0.7123753217521347,0.6933212876107712,41.27526303813445,42.91716648045322,2.17,0.001,228,421,534,775,1076,1283,1410,1566,1815,2019,2158,2306,2561,2669,3004,3071,3362,3484,3764,3930
122,0.7169162712417381,0.6971328986886204,40.94814538354042,42.64963175535268,2.19,0.001,228,421,534,775,1076,1283,1410,1564,1815,2019,2158,2305,2560,2668,3005,3070,3363,3483,3764,3929
123,0.7206929904882151,0.7006662173544349,40.67407792727913,42.4001210336937,2.21,0.001,228,421,533,774,1076,1283,1410,1562,1816,2020,2157,2304,2559,2667,3006,3069,3364,3482,3764,3929
124,0.723455862678154,0.7034819926627203,40.47240421484357,42.20022522201822,2.22,0.001,229,421,533,774,1077,1282,1409,1561,1816,2020,2156,2303,2557,2665,3007,3068,3365,3481,3764,3929
125,0.7269663070023624,0.706205452935472,40.21470544688457,42.005979566437176,2.24,0.001,229,421,533,774,1077,1282,1409,1559,1816,2021,2155,2302,2556,2664,3008,3067,3367,3480,3765,3928
126,0.7306291474972832,0.7097909405005103,39.94404808653052,41.748869920615064,2.26,0.001,229,421,532,773,1077,1282,1408,1558,1817,2021,2155,2301,2555,2663,3009,3066,3368,3479,3765,3928
127,0.7332483984056481,0.7123009622490011,39.749375056506395,41.56793461884488,2.27,0.001,229,421,532,773,1077,1282,1408,1556,1817,2022,2154,2300,2554,2662,3009,3065,3369,3479,3765,3928
128,0.7360339494525441,0.7142931606753179,39.54128917732308,41.42376398465318,2.29,0.001,229,421,531,773,1077,1281,1408,1555,1818,2022,2153,2299,2553,2661,3010,3065,3370,3478,3765,3927
129,0.7393056167768564,0.7175780495330509,39.29548177202199,41.184940704343774,2.3,0.001,230,421,531,772,1077,1281,1407,1554,1818,2022,2153,2298,2552,2659,3011,3064,3371,3477,3765,3927
130,0.7418687014691502,0.7199261752190558,39.1018333219892,41.013373450105426,2.32,0.001,230,421,531,772,1077,1280,1407,1552,1819,2023,2152,2297,2551,2658,3011,3063,3372,3476,3765,3927
131,0.7441755358189241,0.7216019281465462,38.92672183541227,40.890493647095106,2.33,0.001,230,422,530,772,1077,1280,1406,1551,1819,2023,2151,2296,2550,2657,3012,3062,3373,3476,3766,3926
132,0.7469409531810269,0.7244968456075721,38.71575477720601,40.67733858087863,2.35,0.001,230,422,530,772,1076,1280,1406,1550,1820,2023,2150,2295,2549,2656,3012,3061,3374,3475,3766,3926
133,0.7494295105302167,0.7266770973249018,38.52491805991854,40.516063377400855,2.37,0.001,230,422,530,771,1076,1279,1406,1548,1820,2023,2149,2294,2548,2654,3012,3060,3375,3474,3766,3926
134,0.7514612018505079,0.7281793704178161,38.368417976857934,40.404565715573064,2.38,0.001,231,422,529,771,1076,1279,1405,1547,1820,2022,2149,2293,2547,2653,3012,3060,3376,3473,3766,3926
135,0.7537221447722485,0.7305796984663361,38.193501152335294,40.22577274545201,2.4,0.001,231,422,529,771,1076,1278,1405,1546,1821,2022,2148,2292,2546,2652,3012,3059,3377,3473,3766,3925
136,0.7560502972400848,0.7324191015431686,38.01254226095151,40.08822210771903,2.41,0.001,231,422,529,771,1076,1278,1404,1545,1822,2022,2147,2291,2545,2651,3012,3058,3378,3472,3766,3925
137,0.7579592932918332,0.7339756085706319,37.863521233957826,39.97145740683673,2.43,0.001,231,422,528,771,1075,1277,1404,1544,1822,2021,2146,2290,2545,2650,3013,3057,3379,3472,3766,3925
138,0.7597807848930077,0.7359735758865222,37.7207807422472,39.821071977503316,2.45,0.001,231,423,528,771,1075,1277,1404,1543,1823,2021,2145,2289,2544,2649,3012,3057,3380,3471,3766,3924
139,0.7618195430378399,0.7375256613424408,37.56036970092697,39.70385366804776,2.46,0.001,232,423,528,770,1075,1276,1403,1542,1823,2021,2145,2288,2543,2648,3012,3056,3381,3470,3767,3924
