epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0.11962414166967836,0.1256771397616468,0.02219357575314651,0.015477727800827679,0.02,0.001,18,36,54,72,90,108,126,144,162,180
1,0.23744127213588725,0.2676056338028169,0.00011678075514043318,0.0,0.02,0.001,18,36,54,72,90,108,126,144,162,180
2,0.23744127213588725,0.2676056338028169,0.0,0.0,0.03,0.001,18,36,54,72,90,108,126,144,162,180
3,0.23744127213588725,0.2676056338028169,0.0,0.0,0.04,0.001,18,36,54,72,90,108,126,144,162,180
4,0.23744127213588725,0.2676056338028169,0.0,0.0,0.05,0.001,18,36,54,72,90,108,126,144,162,180
5,0.23744127213588725,0.2676056338028169,0.0,0.0,0.06,0.001,18,36,54,72,90,108,126,144,162,180
6,0.23744127213588725,0.2676056338028169,0.0,0.0,0.06,0.001,18,36,54,72,90,108,126,144,162,180
7,0.23744127213588725,0.2676056338028169,0.0,0.0,0.07,0.001,18,36,54,72,90,108,126,144,162,180
8,0.23744127213588725,0.2676056338028169,0.0,0.0,0.08,0.001,18,36,54,72,91,108,126,144,162,180
9,0.23744127213588725,0.2676056338028169,0.0,0.0,0.08,0.001,18,36,55,72,91,109,126,144,162,180
10,0.23744127213588725,0.2676056338028169,0.0,0.0,0.09,0.001,18,36,55,72,91,109,126,145,162,180
11,0.23744127213588725,0.2676056338028169,0.0,0.0,0.1,0.001,18,36,55,72,91,109,126,145,162,180
12,0.23744127213588725,0.2676056338028169,0.0,0.0,0.11,0.001,18,36,55,72,91,109,125,145,162,180
13,0.23744127213588725,0.2676056338028169,0.0,0.0,0.11,0.001,18,36,55,72,91,109,125,145,162,180
14,0.23744127213588725,0.2676056338028169,0.0,0.0,0.12,0.001,18,36,55,71,91,108,125,145,162,180
15,0.23744127213588725,0.2676056338028169,0.0,0.0,0.13,0.001,18,36,55,71,91,108,125,145,162,180
16,0.23744127213588725,0.2676056338028169,0.0,0.0,0.13,0.001,18,36,55,71,91,108,125,145,162,180
17,0.23744127213588725,0.2676056338028169,0.0,0.0,0.14,0.001,18,36,55,71,91,108,125,145,161,180
18,0.23744127213588725,0.2676056338028169,0.0,0.0,0.15,0.001,18,36,55,71,91,108,125,145,161,180
19,0.23744127213588725,0.2676056338028169,0.0,0.0,0.15,0.001,19,36,55,71,91,108,125,145,161,180
20,0.23744127213588725,0.2676056338028169,0.0,0.0,0.16,0.001,19,36,55,71,91,108,125,145,161,180
21,0.23744127213588725,0.2676056338028169,0.0,0.0,0.17,0.001,19,36,55,71,91,108,125,145,161,180
22,0.23744127213588725,0.2676056338028169,0.0,0.0,0.17,0.001,19,36,55,71,91,108,125,145,161,180
23,0.23744127213588725,0.2676056338028169,0.0,0.0,0.18,0.001,19,36,55,71,91,108,125,145,161,180
24,0.23744127213588725,0.2676056338028169,0.0,0.0,0.19,0.001,19,36,55,71,91,108,125,145,161,180
25,0.23744127213588725,0.2676056338028169,0.0,0.0,0.19,0.001,19,36,55,72,91,108,125,145,161,180
26,0.23744127213588725,0.2676056338028169,0.0,0.0,0.2,0.001,19,36,55,72,91,108,125,145,161,180
27,0.23744127213588725,0.2676056338028169,0.0,0.0,0.21,0.001,19,36,55,72,91,108,125,145,161,180
28,0.23744127213588725,0.2676056338028169,0.0,0.0,0.22,0.001,19,36,55,72,91,108,125,145,161,180
29,0.23744127213588725,0.2676056338028169,0.0,0.0,0.23,0.001,19,36,55,72,91,108,125,145,161,180
30,0.23744127213588725,0.2676056338028169,0.0,0.0,0.23,0.001,19,36,55,72,91,108,124,145,161,180
31,0.23744127213588725,0.2676056338028169,0.0,0.0,0.24,0.001,19,36,55,72,91,108,124,145,161,180
32,0.23744127213588725,0.2676056338028169,0.0,0.0,0.25,0.001,19,36,55,72,91,108,124,145,161,180
33,0.2732200939645826,0.3066088840736728,0.05405132998615392,0.06292483823429107,0.25,0.001,19,36,55,72,91,108,124,145,161,180
34,0.34634381399831343,0.37919826652221017,0.16081602681499885,0.1755382831060478,0.26,0.001,19,36,55,72,91,108,124,146,161,180
35,0.3577882182869534,0.38353196099674974,0.1781311758377131,0.1833865109278402,0.27,0.001,19,36,56,72,91,108,124,146,161,180
36,0.35995663173111675,0.38461538461538464,0.1820069590371325,0.1865544966780346,0.28,0.001,19,36,56,72,91,108,124,146,161,180
37,0.3605589687989399,0.38461538461538464,0.18439951131764698,0.18810774145890474,0.28,0.001,19,36,56,72,91,108,124,146,161,180
38,0.3607999036260692,0.38678223185265437,0.18666186279117436,0.19387402401012244,0.29,0.001,19,36,56,72,91,108,124,146,161,180
39,0.3607999036260692,0.38678223185265437,0.18849501128762125,0.19608334961936835,0.3,0.001,19,36,56,72,91,108,124,146,161,180
40,0.36092037103963376,0.38678223185265437,0.19029042550456898,0.1987859510178166,0.31,0.001,19,36,56,72,91,108,124,146,161,181
41,0.36092037103963376,0.38678223185265437,0.19136774589873506,0.20013044896184373,0.32,0.001,19,36,56,72,91,108,124,146,161,181
42,0.36092037103963376,0.38678223185265437,0.19216339809091643,0.20113586491954294,0.32,0.001,19,36,56,72,91,108,124,146,161,181
