epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
129,0.45976873042640326,0.4593716143011918,0.33566856842237447,0.3412894552423449,0.89,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,174,185
130,0.4598891833293182,0.4582881906825569,0.3358488632479981,0.34020530123237935,0.9,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,174,185
131,0.46013008913514813,0.4582881906825569,0.33616886449203076,0.34032602045775506,0.9,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,174,185
132,0.460611900746808,0.4593716143011918,0.33682982073776946,0.34174322416148817,0.91,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,174,185
133,0.460732353649723,0.46153846153846156,0.33705819000382664,0.3445464001783193,0.92,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,174,185
134,0.46109371235846786,0.46153846153846156,0.3375636256874691,0.3446288052391865,0.92,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,174,185
135,0.4620573355817875,0.46153846153846156,0.33888356335366066,0.3446288052391865,0.93,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,174,185
136,0.46278005299927727,0.4626218851570964,0.3399162627588551,0.3461884509592781,0.94,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,174,185
137,0.46410503493134186,0.4626218851570964,0.34180782211539096,0.34627060896584605,0.94,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,174,185
138,0.4654300168634064,0.4637053087757313,0.34371815046753584,0.34783446527522033,0.95,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,174,185
139,0.46723681040713083,0.4658721560130011,0.346372404050739,0.3507141532183269,0.96,0.001,12,27,37,50,61,77,86,101,111,125,139,149,161,174,185
140,0.4678390749217056,0.466955579631636,0.3473516648315239,0.35230472126265466,0.97,0.001,12,27,37,50,61,77,86,101,111,125,139,149,161,173,185
141,0.46892315104794025,0.46912242686890576,0.34893788713795304,0.355452438840165,0.97,0.001,12,27,37,50,61,77,86,101,111,125,139,149,161,173,185
142,0.46916405685377016,0.46912242686890576,0.3494446866920772,0.355452438840165,0.98,0.001,12,27,37,50,61,77,86,101,111,125,139,149,161,173,185
143,0.4703685858829198,0.47020585048754066,0.35114019968138876,0.3569584581147581,0.99,0.001,12,27,37,50,61,77,86,101,111,125,139,149,161,173,185
144,0.4709708503974946,0.47020585048754066,0.35205902480739104,0.35711416622985936,0.99,0.001,12,27,37,50,61,77,86,101,111,125,139,149,161,173,185
145,0.47253673813538905,0.47020585048754066,0.35432316082768434,0.35711416622985936,1.0,0.001,12,27,37,50,61,77,86,101,111,125,139,149,161,173,185
146,0.4736208142616237,0.4723726977248104,0.35597020783458977,0.3599331882803244,1.01,0.001,12,27,37,50,61,77,86,101,111,125,139,149,161,173,185
147,0.4743435316791135,0.4723726977248104,0.35702448156779154,0.3599331882803244,1.01,0.001,12,27,37,50,61,77,86,101,111,125,139,149,161,173,185
148,0.4750662490966032,0.4723726977248104,0.35808610205865987,0.3600498291571754,1.02,0.001,12,27,37,50,61,77,86,101,111,125,139,149,161,173,185
149,0.4760298723199229,0.4723726977248104,0.3594159550529551,0.3600498291571754,1.03,0.001,12,27,37,50,61,77,86,101,111,125,139,149,161,173,185
150,0.47663213683449773,0.4723726977248104,0.36033745319925437,0.3600498291571754,1.03,0.001,12,27,37,50,61,77,86,102,111,125,139,149,161,173,185
151,0.47747530715490244,0.4723726977248104,0.3615797618197991,0.3602101409669559,1.04,0.001,12,27,37,50,61,77,86,102,111,125,139,149,161,173,185
152,0.47892074198988194,0.4745395449620802,0.36363464973342585,0.36331609548516286,1.05,0.001,12,27,37,50,61,77,86,102,111,125,139,149,161,173,185
153,0.4808479884365213,0.47778981581798485,0.36625294197286407,0.36749183926479445,1.06,0.001,12,27,37,50,61,77,86,101,111,125,139,149,161,173,185
154,0.4837388581064804,0.4788732394366197,0.37000516940216044,0.36907678577519065,1.06,0.001,12,27,37,50,61,77,86,101,111,125,139,149,161,173,185
155,0.48602746326186463,0.4799566630552546,0.3730983447466302,0.37054591332219455,1.07,0.001,12,27,37,50,61,77,86,101,111,125,139,149,161,173,185
156,0.4884365213201638,0.48537378114842905,0.3763421471765286,0.3776474028481228,1.08,0.001,12,27,37,50,61,77,86,101,111,125,139,149,161,173,185
157,0.490966032281378,0.48970747562296857,0.3797597822152893,0.3832734670252971,1.08,0.001,12,27,37,50,61,77,86,101,111,125,139,149,161,173,185
158,0.4916887496988677,0.49295774647887325,0.38083280811823084,0.38743108025321626,1.09,0.001,12,27,37,50,61,77,86,101,111,125,139,149,161,173,185
159,0.49373644904842207,0.49295774647887325,0.38355081439726335,0.38743108025321626,1.1,0.001,12,27,37,50,61,77,86,101,111,125,139,149,161,173,185
160,0.4948205251746567,0.49187432286023836,0.38508444349783877,0.38619877037558004,1.1,0.001,12,27,37,50,61,77,86,101,111,125,139,149,161,173,185
161,0.4957841483979764,0.49512459371614304,0.3865114245087614,0.3904292468339361,1.11,0.001,12,27,37,50,61,77,86,101,111,125,139,149,161,173,185
162,0.4972295832329559,0.49512459371614304,0.38844918216078084,0.3905760734961985,1.12,0.001,12,27,37,50,61,77,86,101,111,125,139,149,161,173,185
163,0.4975909419417008,0.49512459371614304,0.38903613048451524,0.3905760734961985,1.12,0.001,12,27,37,50,61,77,86,101,111,125,139,149,160,173,185
164,0.49831365935919053,0.4962080173347779,0.3900102960304572,0.3920354584009723,1.13,0.001,12,27,37,50,61,77,86,102,111,125,139,149,160,173,185
165,0.4987954709708504,0.49945828819068255,0.3906844233052027,0.3961511229431589,1.14,0.001,12,27,37,50,61,77,86,102,111,125,139,149,160,173,185
166,0.49951818838834017,0.49945828819068255,0.3916593149243731,0.39645196537453364,1.15,0.001,12,27,37,50,61,77,86,102,111,125,139,149,160,173,185
167,0.5,0.49945828819068255,0.39230859977375754,0.39648613304801206,1.15,0.001,12,27,37,50,61,77,86,102,111,125,139,149,160,173,185
168,0.500120452902915,0.49945828819068255,0.3925298091188816,0.39648613304801206,1.16,0.001,12,27,37,50,60,77,86,102,111,125,139,149,160,173,184
169,0.5004818116116598,0.5005417118093174,0.3930572738083553,0.3978674327116294,1.17,0.001,12,27,37,50,60,77,86,102,111,125,139,149,160,173,184
170,0.5004818116116598,0.5005417118093174,0.3931693449892556,0.3979424066286711,1.17,0.001,12,27,37,50,60,77,86,102,111,125,139,149,160,173,184
171,0.5006022645145748,0.5005417118093174,0.3933455935240926,0.3979424066286711,1.18,0.001,12,27,37,50,60,77,86,102,111,125,139,149,160,173,184
172,0.5013249819320645,0.5016251354279523,0.3942937116885523,0.39939285744598396,1.19,0.001,12,27,37,50,60,77,86,101,111,125,139,149,160,173,184
173,0.5015658877378945,0.5005417118093174,0.3946402193455174,0.3981570014144272,1.19,0.001,12,27,37,50,60,77,86,101,111,125,139,149,160,173,184
174,0.5020476993495543,0.5005417118093174,0.39527752013599726,0.39822679689201534,1.2,0.001,12,27,37,50,60,77,86,101,111,125,139,149,160,173,184
175,0.5020476993495543,0.5005417118093174,0.39532160787711834,0.39822679689201534,1.21,0.001,12,27,37,50,60,77,86,101,111,125,139,149,160,173,184
176,0.5019272464466393,0.5005417118093174,0.39519077869149577,0.39822679689201534,1.21,0.001,12,27,37,50,60,77,86,101,111,125,139,149,160,173,184
177,0.5024090580582992,0.5005417118093174,0.39587563595179853,0.39822679689201534,1.22,0.001,12,27,37,50,60,77,86,102,111,125,139,149,160,173,184
178,0.5025295109612141,0.5005417118093174,0.3960787176104379,0.39822679689201534,1.23,0.001,12,27,37,50,60,77,86,102,111,125,139,149,160,173,184
