epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
11,0.06609710674285085,0.07058065299251637,74.72537938491011,69.24407691275839,0.31,0.001,266,525,783,1042,1303,1559,1818,2088,2341,2598,2850,3114,3371,3635,3897
12,0.06015995865084156,0.062311597658876394,74.96253295918068,69.55142965595675,0.32,0.001,267,526,783,1041,1303,1559,1817,2088,2341,2599,2850,3114,3371,3635,3897
13,0.06305376461639645,0.0652186829999678,74.84703476612317,69.44352963807175,0.34,0.001,267,526,783,1041,1304,1559,1817,2089,2341,2599,2849,3113,3370,3634,3897
14,0.07450983527584154,0.07894595031336338,74.38805032564034,68.93175548368473,0.35,0.001,267,527,782,1040,1304,1559,1817,2089,2341,2600,2849,3113,3369,3634,3897
15,0.09095905409951299,0.09918380241210101,73.72401554954803,68.17024730179214,0.37,0.001,267,527,782,1040,1305,1560,1817,2089,2341,2601,2848,3112,3368,3634,3896
16,0.10747212166591114,0.12001802443456921,73.05133509111076,67.37731182258239,0.38,0.001,268,528,782,1040,1305,1560,1817,2090,2341,2602,2848,3112,3368,3634,3896
17,0.11988441507967773,0.136211695339563,72.541599730129,66.7544839903096,0.4,0.001,268,528,781,1039,1306,1560,1818,2090,2341,2603,2847,3112,3367,3633,3896
18,0.1263347879331077,0.14534796284925278,72.27528144942606,66.40051078140326,0.41,0.001,268,528,781,1039,1306,1560,1818,2091,2341,2604,2847,3111,3366,3633,3896
19,0.1278185355349346,0.1483867172407881,72.21388181341936,66.2823660620323,0.43,0.001,268,529,781,1038,1307,1560,1818,2091,2340,2605,2847,3111,3366,3633,3895
20,0.12746218406770304,0.14868871638569314,72.22863411374675,66.27061147531762,0.44,0.001,269,529,780,1038,1307,1560,1818,2092,2340,2605,2846,3111,3365,3633,3895
21,0.128727937346775,0.150089529906973,72.17622341576553,66.21606220949151,0.46,0.001,269,530,780,1037,1308,1560,1818,2093,2340,2606,2846,3110,3364,3632,3895
22,0.13352872827877205,0.1548606511240237,71.97710139342928,66.02994482264278,0.47,0.001,269,530,779,1037,1308,1560,1818,2093,2340,2607,2845,3110,3364,3632,3895
23,0.14122982362789294,0.16239971104937678,71.65652256816891,65.73477425894912,0.49,0.001,269,530,779,1036,1309,1560,1819,2094,2340,2608,2845,3110,3363,3632,3894
24,0.14934026633416286,0.16993846655410216,71.31735097983695,65.43828721470138,0.5,0.001,270,530,778,1035,1309,1561,1819,2094,2340,2609,2844,3109,3363,3632,3894
25,0.15526439325327768,0.17479783905316415,71.06858414478053,65.2464603326303,0.52,0.001,270,531,777,1035,1310,1561,1818,2095,2340,2610,2844,3109,3362,3631,3894
26,0.15803513701530636,0.17608676385868605,70.9519361687456,65.19548429051663,0.53,0.001,270,531,777,1034,1311,1561,1818,2095,2340,2611,2843,3108,3361,3631,3894
27,0.15887090389286052,0.17551728326650295,70.91671639368604,65.2180125437463,0.55,0.001,270,531,776,1033,1311,1561,1818,2096,2340,2612,2843,3108,3361,3631,3893
28,0.16017222303345635,0.17601522483643617,70.86182982241745,65.19831525814145,0.56,0.001,271,531,775,1033,1312,1562,1818,2097,2339,2613,2842,3107,3360,3631,3893
29,0.16364186095169309,0.17961139292302086,70.71530109243508,65.05588042694527,0.58,0.001,271,531,774,1032,1312,1562,1819,2098,2339,2614,2842,3107,3360,3630,3893
30,0.16914531932855426,0.18604825341335063,70.48225688182984,64.80016230810112,0.59,0.001,271,532,774,1032,1313,1562,1819,2099,2339,2615,2841,3107,3359,3630,3893
31,0.1750214969901881,0.19329574582099762,70.23257262704037,64.51102891415157,0.61,0.001,272,532,773,1031,1314,1562,1819,2100,2339,2616,2841,3106,3359,3630,3892
32,0.17953407388306342,0.19918270899364277,70.04022979018916,64.27521088549612,0.62,0.001,272,533,772,1030,1314,1562,1819,2100,2339,2618,2841,3106,3358,3630,3892
33,0.1821365503129624,0.20284449897846124,69.92905514810171,64.12808761450594,0.64,0.001,272,533,772,1030,1315,1562,1819,2101,2339,2619,2840,3105,3357,3629,3892
34,0.18374848661464593,0.20509974339172665,69.8601071450116,64.03731212152802,0.65,0.001,272,533,771,1029,1315,1562,1819,2102,2339,2620,2840,3105,3357,3629,3892
35,0.18590972829127694,0.2075444247064533,69.76756541254504,63.93876579575473,0.67,0.001,273,534,770,1029,1316,1562,1820,2103,2338,2621,2839,3104,3357,3629,3891
36,0.18945283163069893,0.2110635331721047,69.61557036122558,63.79663773529233,0.68,0.001,273,534,769,1028,1316,1562,1820,2104,2338,2622,2839,3103,3356,3628,3891
37,0.19378457661941373,0.21501233895219818,69.42930729121169,63.63677713631383,0.7,0.001,273,534,769,1027,1317,1562,1820,2105,2337,2623,2838,3103,3356,3628,3891
38,0.19761025910028085,0.21802500254103274,69.26437900695241,63.51454873011872,0.71,0.001,273,534,768,1027,1318,1563,1820,2106,2337,2624,2838,3102,3356,3628,3891
39,0.20028409102017797,0.21970810050498657,69.14887839157262,63.44615473597474,0.73,0.001,274,534,767,1026,1318,1563,1820,2106,2336,2626,2837,3101,3355,3627,3890
40,0.20250604460635058,0.22119132844903477,69.05274959451289,63.38582601381105,0.74,0.001,274,534,766,1025,1319,1563,1820,2107,2336,2627,2837,3101,3355,3627,3890
41,0.2054740232947817,0.22399143169018665,68.92413316692854,63.27177591116852,0.76,0.001,274,534,765,1025,1320,1563,1821,2108,2335,2628,2837,3100,3355,3627,3890
42,0.20963703980775372,0.2287771562420251,68.74333064241577,63.076371662528075,0.77,0.001,274,534,764,1024,1320,1563,1821,2109,2335,2629,2836,3099,3355,3626,3890
43,0.21399826727559157,0.23414344431410272,68.5534014302445,62.856541618345105,0.79,0.001,275,534,764,1023,1321,1563,1821,2110,2335,2630,2836,3098,3355,3626,3889
44,0.217693223685686,0.2388272777558419,68.39207967667016,62.66403863685495,0.8,0.001,275,535,763,1023,1322,1563,1821,2110,2334,2632,2835,3098,3355,3625,3889
45,0.22087429738115072,0.24303952819196506,68.25288312362709,62.490411373840985,0.82,0.001,275,535,762,1022,1322,1563,1821,2111,2334,2633,2835,3097,3355,3625,3889
46,0.22368609830042174,0.24668017082094118,68.12961566932547,62.3399552416526,0.83,0.001,276,535,761,1021,1323,1564,1821,2112,2334,2634,2835,3096,3355,3625,3889
47,0.2267119556229571,0.2501889355765644,67.99671120263832,62.19460347306569,0.85,0.001,276,535,760,1021,1324,1564,1821,2113,2333,2636,2834,3095,3355,3624,3888
48,0.23017232404013976,0.25374485458896057,67.84440133842106,62.04694779333428,0.86,0.001,276,535,759,1020,1324,1564,1821,2113,2333,2637,2834,3094,3356,3624,3888
49,0.23364827847654923,0.25697439973057445,67.69105989599919,61.91254384967153,0.88,0.001,276,535,758,1019,1325,1564,1821,2114,2332,2638,2833,3094,3356,3623,3888
50,0.23671085891179633,0.25958295778400775,67.55567004099287,61.803772529095056,0.89,0.001,277,534,758,1019,1326,1564,1821,2115,2332,2639,2833,3093,3357,3623,3888
51,0.2397899329687735,0.26218750545602443,67.41927681842004,61.69497168530025,0.91,0.001,277,534,757,1018,1326,1564,1821,2115,2331,2641,2832,3092,3357,3623,3887
52,0.2425896844188582,0.26458329589025875,67.29500846320254,61.59472506838552,0.92,0.001,277,534,756,1017,1327,1565,1822,2116,2331,2642,2832,3091,3358,3622,3887
53,0.24601578439624283,0.2682652214713179,67.14263763855647,61.44034120464949,0.94,0.001,278,534,755,1016,1328,1565,1822,2116,2330,2643,2832,3090,3359,3622,3887
54,0.249876348805953,0.27279499694624665,66.97052173344628,61.249874441835594,0.95,0.001,278,534,754,1016,1329,1565,1822,2117,2330,2644,2831,3089,3359,3621,3887
55,0.25340274227612913,0.2769902246052457,66.81292022201806,61.07294442726358,0.97,0.001,278,533,753,1015,1329,1565,1823,2118,2329,2645,2831,3088,3360,3621,3886
56,0.2565561574903049,0.2804656485176972,66.67167176849738,60.925982485281885,0.98,0.001,278,533,752,1014,1330,1565,1823,2118,2329,2647,2830,3087,3361,3621,3886
57,0.25987847161423383,0.2836471084422396,66.52253421656266,60.79114034249255,1.0,0.001,279,533,751,1013,1331,1565,1824,2119,2328,2648,2830,3086,3362,3620,3886
58,0.2634927276959034,0.286678349386713,66.3599103021734,60.662385782526925,1.01,0.001,279,532,751,1013,1331,1566,1824,2119,2328,2649,2830,3085,3362,3620,3885
59,0.26696024344294966,0.2892793511554922,66.20351036883353,60.55168730875714,1.03,0.001,279,532,750,1012,1332,1566,1825,2120,2327,2650,2829,3084,3363,3620,3885
60,0.27013512300486653,0.291669405187614,66.05999063942751,60.44978505893859,1.04,0.001,280,532,749,1011,1333,1566,1825,2120,2327,2651,2829,3083,3364,3619,3885
61,0.27350452806848113,0.2946827495420494,65.90732796060124,60.32106885372846,1.06,0.001,280,531,748,1010,1333,1566,1826,2121,2326,2652,2829,3082,3365,3619,3885
62,0.2772231647699456,0.2985708138830573,65.738436186051,60.15457789883909,1.07,0.001,280,531,747,1010,1334,1567,1826,2121,2326,2653,2828,3081,3366,3618,3884
63,0.28100665409795356,0.30282501160294917,65.56615293088538,59.971882653326595,1.09,0.001,281,530,746,1009,1335,1567,1826,2121,2326,2654,2828,3080,3367,3618,3884
64,0.28461697682183495,0.3068512774841039,65.40133014224558,59.79845911802933,1.1,0.001,281,530,745,1008,1335,1567,1827,2122,2325,2655,2827,3079,3368,3618,3884
65,0.28830824122825083,0.310598795142737,65.23238208033645,59.63658864386967,1.12,0.001,281,529,744,1007,1336,1567,1827,2122,2325,2656,2827,3078,3369,3618,3884
66,0.29218680902736516,0.3142238623448592,65.05438680202512,59.479587162845206,1.13,0.001,281,529,743,1007,1337,1567,1827,2123,2324,2656,2827,3077,3369,3617,3883
67,0.2960912176808119,0.3177255832289678,64.87471399262581,59.32753653908845,1.15,0.001,282,528,742,1006,1337,1568,1828,2123,2324,2657,2826,3076,3370,3617,3883
68,0.3000329885105768,0.3213381389299902,64.69281001756494,59.17026379176875,1.16,0.001,282,528,742,1005,1338,1568,1828,2124,2324,2658,2826,3075,3371,3617,3883
69,0.30427378352543255,0.3255439304064067,64.49654408740635,58.98663489048282,1.18,0.001,282,527,741,1004,1339,1568,1828,2124,2323,2658,2826,3074,3372,3616,3882
70,0.3090052813279325,0.3304862878997866,64.27685555591725,58.77011166733159,1.19,0.001,283,527,740,1003,1339,1568,1829,2125,2323,2658,2826,3073,3373,3616,3882
71,0.3134544910692082,0.33496003870862556,64.06958802251658,58.57342772577746,1.21,0.001,283,526,739,1003,1340,1568,1829,2125,2323,2659,2825,3073,3374,3616,3882
72,0.3174401506805472,0.3386148847142455,63.88334323568821,58.41225850246997,1.22,0.001,283,525,738,1002,1341,1568,1830,2125,2322,2659,2825,3072,3376,3616,3882
73,0.3216300478545847,0.34268455130640196,63.68696523634664,58.232266194712665,1.24,0.001,284,525,737,1001,1341,1569,1830,2126,2322,2659,2825,3071,3377,3615,3881
74,0.3259923435679175,0.3469641488330958,63.48186564385927,58.04238921092497,1.25,0.001,284,524,736,1000,1342,1569,1831,2126,2322,2659,2825,3070,3378,3615,3881
75,0.3305106059238938,0.3512653464485562,63.26872754185614,57.85092684070088,1.27,0.001,284,523,735,999,1343,1569,1831,2127,2321,2659,2824,3069,3379,3615,3881
76,0.3351594795916969,0.3556215657485693,63.048681433228644,57.65636856356373,1.28,0.001,285,523,734,999,1343,1569,1832,2127,2321,2658,2824,3069,3380,3615,3880
77,0.3399351811033302,0.3602178889358292,62.82182572250965,57.4503692057327,1.3,0.001,285,522,733,998,1344,1569,1832,2128,2321,2658,2824,3068,3381,3615,3880
78,0.34484509572359656,0.3651137285251256,62.587737245530974,57.23013267447053,1.31,0.001,285,521,733,997,1345,1570,1833,2128,2320,2658,2824,3067,3382,3615,3880
79,0.3498567502101717,0.3701043388656009,62.347894990654055,57.00475411917413,1.33,0.001,285,521,732,996,1345,1570,1833,2128,2320,2657,2823,3067,3383,3615,3880
80,0.35498988613912175,0.37504610901850144,62.10127698780135,56.78070178945594,1.34,0.001,286,520,731,996,1346,1570,1834,2129,2320,2657,2823,3066,3384,3614,3879
81,0.36018529556399814,0.3800440847457186,61.8506620379382,56.5531997706308,1.36,0.001,286,519,730,995,1346,1570,1834,2129,2320,2657,2823,3066,3385,3614,3879
82,0.36543396139136897,0.3851859130976226,61.59644923689798,56.31818783705669,1.37,0.001,286,518,729,994,1347,1570,1835,2130,2320,2656,2823,3066,3386,3614,3879
83,0.37070714810865424,0.390353595623979,61.339986910176506,56.08100481947965,1.39,0.001,287,518,728,993,1348,1570,1835,2130,2320,2656,2822,3065,3387,3614,3878
84,0.3760773323554275,0.39544588891163546,61.077695300995515,55.846296545882296,1.4,0.001,287,517,727,993,1348,1571,1836,2130,2319,2656,2822,3065,3389,3614,3878
85,0.3815697394819354,0.400641216525765,60.808268416494975,55.60581437041341,1.42,0.001,287,516,726,992,1349,1571,1836,2131,2319,2655,2822,3065,3390,3614,3878
86,0.38718265854684186,0.4061373987584961,60.53168761135051,55.35027179599595,1.43,0.001,288,515,725,991,1349,1571,1837,2131,2319,2655,2822,3064,3391,3614,3877
87,0.3928487917988436,0.41164858302640306,60.25119739149899,55.092843777997835,1.45,0.001,288,515,724,990,1350,1571,1837,2132,2319,2655,2821,3064,3392,3614,3877
88,0.3985809133907995,0.41697909218190266,59.966109813559484,54.84270387178909,1.46,0.001,288,514,723,990,1350,1571,1838,2132,2319,2655,2821,3064,3393,3614,3877
89,0.4043508901292009,0.42233111065107154,59.677760167366785,54.5903959330302,1.48,0.001,289,513,722,989,1350,1571,1838,2132,2319,2654,2821,3064,3394,3614,3876
90,0.4101793141557514,0.42788290182221844,59.38506904754132,54.32743968866009,1.49,0.001,289,512,721,988,1351,1571,1839,2133,2319,2654,2821,3064,3395,3614,3876
91,0.4160664273320317,0.4332708414994847,59.087957476545085,54.071018566586346,1.51,0.001,289,512,721,987,1351,1571,1839,2133,2319,2654,2821,3064,3396,3614,3875
92,0.4221291793300169,0.4387993150630949,58.78041724224042,53.806640305966184,1.52,0.001,290,511,720,987,1351,1571,1840,2133,2319,2654,2821,3064,3398,3614,3875
93,0.4281287656839713,0.4443248221434555,58.47448278282374,53.54109795215144,1.54,0.001,290,510,719,986,1352,1571,1840,2134,2319,2654,2820,3064,3399,3614,3875
94,0.43414321677057666,0.4502002703087442,58.16617745063492,53.25728704174552,1.55,0.001,290,509,718,985,1352,1571,1841,2134,2319,2654,2820,3065,3400,3615,3874
95,0.44019896715557316,0.4557536022906348,57.854096099989974,52.98763951532706,1.57,0.001,291,508,717,985,1352,1571,1841,2134,2319,2654,2820,3065,3401,3615,3874
96,0.4462745416943642,0.4616224304279536,57.53929321491423,52.70116778532996,1.58,0.001,291,508,716,984,1352,1570,1841,2135,2319,2654,2820,3065,3402,3615,3873
97,0.45235483317243474,0.4673173062998368,57.22250892213439,52.421695696414666,1.6,0.001,291,507,715,983,1352,1570,1841,2135,2319,2654,2820,3065,3403,3615,3873
98,0.45842277325819114,0.4727974875757063,56.90460896521805,52.15134647785352,1.61,0.001,292,506,714,983,1351,1570,1842,2135,2319,2654,2819,3066,3404,3615,3873
99,0.4644439133139958,0.478498129057658,56.58739956087839,51.86862253719728,1.63,0.001,292,505,713,982,1351,1570,1842,2135,2319,2654,2819,3066,3406,3615,3872
100,0.4703923972217543,0.4833753357603403,56.27226122000519,51.6255107420256,1.64,0.001,293,505,712,982,1351,1569,1842,2135,2319,2655,2819,3066,3407,3615,3872
101,0.47620766851461027,0.48940768291874204,55.96246605915321,51.32322084638565,1.66,0.001,293,504,711,981,1350,1569,1842,2136,2319,2655,2819,3066,3408,3615,3871
102,0.4817732939439754,0.49292228714393926,55.66435142468876,51.14627938111676,1.67,0.001,293,503,711,980,1350,1569,1842,2136,2319,2655,2818,3067,3409,3615,3871
103,0.4871708416961045,0.49978680068554104,55.373710393420225,50.798905584606345,1.69,0.001,294,502,710,980,1349,1569,1841,2136,2319,2655,2818,3067,3410,3615,3870
104,0.49321380044789087,0.5034735982050722,55.0464935765951,50.611352809454964,1.7,0.001,294,501,709,979,1348,1568,1841,2136,2319,2655,2818,3067,3411,3616,3870
105,0.4992162564274386,0.510054299042134,54.71953079825566,50.27484275910891,1.72,0.001,294,501,708,979,1347,1568,1841,2136,2319,2655,2818,3068,3412,3616,3869
106,0.5044729420080394,0.5155898399962922,54.43158424372058,49.99003074442068,1.73,0.001,295,500,707,978,1346,1567,1841,2135,2319,2655,2817,3068,3413,3616,3869
107,0.5096582364210711,0.5187563078545634,54.146042748408675,49.82637579243924,1.75,0.001,295,499,706,978,1345,1567,1841,2135,2319,2656,2817,3068,3414,3616,3868
108,0.5154057525381968,0.5259773808722219,53.8277689574582,49.45113789451664,1.76,0.001,295,498,705,977,1344,1566,1840,2135,2319,2656,2817,3068,3415,3616,3868
109,0.5211049826193574,0.5307111658619299,53.51030539254214,49.20360133939003,1.78,0.001,296,498,704,977,1343,1566,1840,2135,2319,2656,2816,3069,3416,3616,3867
110,0.52611839479157,0.5347328443273656,53.229476770541574,48.99231644158602,1.79,0.001,296,497,704,976,1342,1565,1840,2135,2319,2656,2816,3069,3418,3616,3867
111,0.5309679354722886,0.5407956681506652,52.956407577512515,48.67206560957861,1.81,0.001,297,496,703,976,1340,1565,1839,2134,2319,2656,2816,3069,3419,3616,3866
112,0.536308180596262,0.543954965644244,52.654075437294026,48.5043439984374,1.82,0.001,297,495,702,976,1339,1564,1839,2134,2319,2656,2815,3069,3420,3616,3866
113,0.5417722680060553,0.5500874010272854,52.34291976953521,48.17712274773162,1.84,0.001,297,495,701,975,1338,1563,1839,2134,2319,2656,2815,3069,3421,3616,3865
114,0.5468081016517268,0.5549811870989296,52.054506345362405,47.914387966651,1.85,0.001,298,494,700,975,1336,1562,1839,2133,2319,2656,2815,3069,3422,3616,3865
115,0.551569558577004,0.5579695933797976,51.78033059684681,47.75324146393101,1.87,0.001,298,493,699,974,1335,1562,1839,2133,2320,2656,2814,3070,3423,3616,3864
116,0.5564572174547349,0.5643719430013434,51.49736653233469,47.40615215052525,1.88,0.001,299,492,698,974,1334,1561,1839,2133,2320,2656,2814,3070,3424,3616,3864
117,0.5616322395530948,0.5674000598216522,51.19606298568646,47.24110159265446,1.9,0.001,299,492,698,974,1332,1560,1839,2132,2320,2656,2814,3070,3425,3616,3863
118,0.5667806989805111,0.5730834566984522,50.89453709633285,46.92975187797315,1.91,0.001,299,491,697,973,1331,1559,1839,2132,2321,2656,2814,3070,3426,3616,3862
119,0.5716324635338996,0.5775991418713047,50.60874063742596,46.68089237461753,1.93,0.001,300,490,696,973,1330,1558,1839,2131,2321,2656,2813,3070,3427,3616,3862
120,0.5762348610271286,0.5806039077664686,50.33613817766143,46.5145647762948,1.94,0.001,300,489,695,973,1328,1557,1839,2131,2321,2656,2813,3070,3428,3616,3861
121,0.5807981972002035,0.5865786447384584,50.064377500686554,46.182052600787195,1.96,0.001,301,489,694,972,1327,1556,1840,2130,2322,2656,2813,3070,3429,3616,3861
122,0.5855327773199716,0.589005542238686,49.780855204806144,46.046302380219686,1.97,0.001,301,488,694,972,1325,1555,1840,2130,2322,2656,2812,3070,3430,3616,3860
123,0.5903930941045296,0.5952603455317418,49.488114596619305,45.694577192109186,1.99,0.001,301,487,693,972,1324,1554,1840,2129,2323,2656,2812,3070,3431,3616,3859
124,0.5951842561195189,0.5988320444464822,49.19783037565656,45.4925088270036,2.0,0.001,302,487,692,972,1322,1553,1840,2129,2323,2656,2812,3069,3432,3616,3859
125,0.5997873960340896,0.6031145744305517,48.91731853581485,45.24903556681139,2.02,0.001,302,486,691,971,1321,1552,1841,2128,2324,2655,2811,3069,3433,3616,3858
126,0.6041830953452247,0.6078803112314448,48.64793753256016,44.9765468939959,2.03,0.001,303,486,690,971,1319,1551,1841,2127,2325,2655,2811,3069,3434,3616,3858
127,0.6084199040930991,0.6102531157193104,48.38687374465569,44.840257377056,2.05,0.001,303,485,690,971,1318,1550,1842,2127,2325,2655,2810,3069,3435,3616,3857
128,0.6124852579408536,0.6160190474651208,48.13504866681086,44.507337329612014,2.06,0.001,303,484,689,971,1316,1549,1842,2126,2326,2655,2810,3069,3436,3616,3856
129,0.6165084052105453,0.616903792450017,47.884527548213576,44.456032967275654,2.08,0.001,304,484,688,971,1314,1548,1842,2125,2327,2655,2810,3069,3437,3616,3856
130,0.6205950119695021,0.6235532415341007,47.62870617961136,44.06852795646798,2.09,0.001,304,483,687,970,1313,1547,1842,2125,2327,2655,2809,3068,3439,3616,3855
131,0.6250488873913244,0.6247656070088715,47.3483212520848,43.99750858535913,2.11,0.001,305,482,687,970,1311,1546,1843,2124,2328,2655,2809,3068,3440,3616,3854
132,0.6296106520144648,0.6311354723923238,47.05941328688927,43.62246757961286,2.12,0.001,305,482,686,970,1310,1545,1843,2123,2329,2655,2809,3068,3441,3616,3854
133,0.6338793140259154,0.6341114850524889,46.787452098058566,43.44613504548621,2.14,0.001,305,481,685,970,1308,1544,1844,2122,2329,2655,2808,3067,3442,3616,3853
134,0.6377132931973054,0.6372071039940183,46.541831612472556,43.261957004140775,2.15,0.001,306,481,685,970,1307,1543,1844,2122,2330,2655,2808,3067,3443,3616,3853
135,0.6412878117008045,0.6419025572052948,46.31165917337258,42.98108629731076,2.17,0.001,306,480,684,970,1305,1542,1845,2121,2331,2655,2808,3067,3444,3616,3852
136,0.6448593829114917,0.642973903230267,46.08052511551789,42.916742674133744,2.18,0.001,307,479,683,970,1303,1541,1845,2120,2332,2655,2807,3067,3445,3616,3851
137,0.6485651315050271,0.6491018660137078,45.83947875467172,42.5468391365071,2.2,0.001,307,479,682,969,1302,1540,1846,2119,2332,2655,2807,3066,3446,3616,3851
138,0.6524853512951967,0.6503192722432365,45.58309826740883,42.4729707822553,2.21,0.001,307,478,682,969,1300,1539,1846,2119,2333,2655,2807,3066,3447,3616,3850
139,0.6565036453893547,0.6563539667016048,45.31879266650867,42.10488148566476,2.23,0.001,308,478,681,969,1299,1538,1846,2118,2334,2654,2806,3066,3448,3616,3849
140,0.6604251493129654,0.6589123886723599,45.05935890794844,41.947855232344715,2.24,0.001,308,477,680,969,1298,1538,1847,2117,2335,2654,2806,3065,3449,3616,3849
141,0.6640450500132178,0.6625117474339753,44.81854964831108,41.725937173511305,2.26,0.001,309,477,680,969,1296,1537,1847,2116,2336,2654,2805,3065,3450,3616,3848
142,0.6673526568966872,0.6663825187796895,44.597375520542826,41.485963952620466,2.27,0.001,309,476,679,969,1295,1536,1848,2116,2337,2654,2805,3065,3451,3616,3847
143,0.6704978177908434,0.6675039497386479,44.386042035070695,41.41617805504873,2.29,0.001,309,476,679,969,1293,1535,1848,2115,2338,2654,2805,3064,3452,3616,3846
144,0.6736176363341834,0.6727295975479226,44.17541217708811,41.08943210442391,2.3,0.001,310,475,678,969,1292,1534,1849,2114,2339,2654,2804,3064,3452,3616,3846
145,0.6768570034811119,0.6730130638746181,43.955643924443876,41.0716343769106,2.31,0.001,310,475,677,969,1290,1533,1850,2113,2339,2654,2804,3063,3453,3616,3845
146,0.6803223437808871,0.6790318843608423,43.71932099564577,40.69187554477629,2.33,0.001,310,474,677,969,1288,1532,1850,2112,2340,2654,2803,3063,3454,3616,3844
147,0.6839855740663365,0.6803822042036966,43.46810691023219,40.606190056424126,2.34,0.001,311,474,676,969,1287,1532,1851,2111,2341,2654,2803,3063,3455,3616,3844
148,0.687521938740977,0.6851550225066212,43.224206542746394,40.30186693585826,2.36,0.001,311,474,676,969,1285,1531,1851,2111,2342,2654,2803,3062,3455,3616,3843
149,0.6907597045366227,0.6878372577029856,42.999687725973665,40.12982776155257,2.37,0.001,312,473,675,968,1284,1530,1852,2110,2343,2654,2803,3062,3456,3616,3842
150,0.6937189075213992,0.6899781938394209,42.793454933625654,39.99197917629859,2.39,0.001,312,473,674,968,1282,1529,1853,2109,2344,2654,2802,3061,3457,3616,3842
151,0.6964718684891105,0.6938403950517845,42.60069929095208,39.74209151379209,2.4,0.001,312,472,674,968,1281,1528,1853,2108,2344,2653,2802,3061,3457,3616,3841
152,0.6990645351617686,0.6941212758225798,42.4183657042965,39.72385760825917,2.42,0.001,313,472,673,968,1279,1528,1854,2107,2345,2653,2802,3060,3458,3616,3840
153,0.7015994658071059,0.6992255068059585,42.23933303075242,39.391023215460365,2.43,0.001,313,471,673,968,1278,1527,1854,2106,2345,2653,2801,3060,3458,3616,3840
154,0.7042428100037419,0.698744603085517,42.05183336613429,39.422503586942575,2.45,0.001,314,471,672,968,1276,1526,1855,2105,2346,2653,2801,3059,3459,3616,3839
155,0.7071384164603998,0.7048355506774946,41.84547116512431,39.021935187548685,2.46,0.001,314,471,672,968,1275,1525,1855,2104,2346,2653,2801,3059,3459,3616,3838
156,0.710314304619746,0.7054201560638031,41.61796111656601,38.98327278000944,2.48,0.001,314,470,671,968,1273,1525,1856,2103,2347,2653,2801,3058,3460,3616,3837
157,0.7134582927547823,0.7104045523687574,41.39150238547234,38.65205931710657,2.49,0.001,315,470,671,968,1272,1524,1856,2102,2347,2653,2800,3058,3460,3616,3837
158,0.7161959890066674,0.7125932810457973,41.19329524621923,38.50571944124015,2.51,0.001,315,470,670,968,1271,1523,1857,2101,2347,2653,2800,3057,3460,3616,3836
159,0.7184883526846204,0.7142054185465356,41.026592283713526,38.39757199558652,2.52,0.001,315,469,670,968,1269,1523,1857,2100,2347,2653,2800,3056,3461,3616,3835
160,0.720582460176098,0.7178079668994907,40.87371282854819,38.15479592591785,2.54,0.001,316,469,669,968,1268,1522,1858,2099,2347,2653,2799,3056,3461,3616,3835
161,0.7226981429434356,0.7176794992244232,40.71867505269388,38.16348115601239,2.55,0.001,316,469,669,968,1267,1521,1859,2098,2347,2653,2799,3055,3461,3616,3834
