epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
37,0.19193944327502654,0.20161244096740727,68.84262226720449,71.2402885377193,0.76,0.001,273,534,768,1027,1317,1562,1821,2104,2337,2623,2838,3103,3356,3628,3891
38,0.19583724014343784,0.20603224328938974,68.6763845931136,71.04282516772894,0.78,0.001,273,534,768,1026,1318,1562,1821,2105,2337,2625,2838,3102,3356,3628,3891
39,0.19862122455255204,0.20939068008449369,68.55740779859241,70.89241408641689,0.79,0.001,274,534,767,1026,1318,1563,1821,2106,2336,2626,2838,3101,3355,3627,3890
40,0.2008355566279455,0.21208250246994487,68.46262381310696,70.77162255165378,0.81,0.001,274,534,766,1025,1319,1563,1821,2107,2336,2627,2837,3101,3355,3627,3890
41,0.20362183588633231,0.21511969949796717,68.34317129384618,70.63508639258184,0.82,0.001,274,534,765,1024,1320,1563,1822,2107,2336,2628,2837,3100,3355,3627,3890
42,0.20751480921440146,0.21898829069918557,68.17592706557059,70.4607984704527,0.84,0.001,274,535,764,1024,1320,1563,1822,2108,2336,2629,2836,3099,3355,3626,3890
43,0.21207587203372147,0.22360039752187155,67.9794531802625,70.25244310142352,0.86,0.001,275,535,763,1023,1321,1563,1822,2109,2336,2631,2836,3098,3355,3626,3889
44,0.21599491133804294,0.22743764809099654,67.8101814119753,70.07862144472985,0.87,0.001,275,535,763,1023,1322,1563,1822,2110,2336,2632,2835,3098,3355,3626,3889
45,0.2192333070061434,0.23058496991583743,67.66998633649375,69.93573361263539,0.89,0.001,275,535,762,1022,1322,1563,1822,2111,2336,2633,2835,3097,3355,3625,3889
46,0.22219223152076628,0.23348719878297586,67.54163935584478,69.80371125856239,0.91,0.001,276,535,761,1021,1323,1563,1822,2111,2335,2635,2835,3096,3355,3625,3889
47,0.22522530669325524,0.23651359782490144,67.40982474874305,69.66577225739158,0.92,0.001,276,535,760,1021,1324,1564,1823,2112,2335,2636,2834,3095,3355,3624,3888
48,0.2285834451697769,0.23994956691661928,67.26357611571808,69.50883416763476,0.94,0.001,276,535,759,1020,1324,1564,1823,2113,2335,2637,2834,3094,3356,3624,3888
49,0.23204157815992532,0.2435667508947177,67.11263634391999,69.34323245075001,0.96,0.001,276,535,758,1019,1325,1564,1823,2113,2334,2638,2833,3094,3356,3624,3888
50,0.2352321931159167,0.24697879859611083,66.97307717587904,69.18666369752013,0.97,0.001,277,535,758,1018,1326,1564,1823,2114,2334,2640,2833,3093,3356,3623,3888
51,0.2382231636415113,0.2501888053491026,66.84198586381729,69.0390443766243,0.99,0.001,277,535,757,1018,1326,1564,1824,2115,2333,2641,2832,3092,3357,3623,3887
52,0.24137146900264883,0.2536206881995148,66.70372342493333,68.88086267017495,1.01,0.001,277,534,756,1017,1327,1564,1824,2115,2333,2642,2832,3091,3358,3622,3887
53,0.24450269424145277,0.25694840145811715,66.56591833945507,68.72714108614588,1.02,0.001,278,534,755,1016,1328,1565,1825,2116,2333,2643,2832,3090,3358,3622,3887
54,0.2482543392872173,0.26079132851199294,66.40043356880285,68.54918825877883,1.04,0.001,278,534,754,1015,1328,1565,1825,2116,2332,2645,2831,3089,3359,3622,3887
55,0.2520807840677135,0.26469002290267196,66.23122522883372,68.36817979010776,1.06,0.001,278,534,753,1015,1329,1565,1826,2117,2332,2646,2831,3088,3359,3621,3886
56,0.255506775768955,0.2682768322938316,66.07936087458587,68.2012259901719,1.07,0.001,278,534,752,1014,1330,1565,1826,2117,2332,2647,2830,3087,3360,3621,3886
57,0.25875997943068774,0.2717899531203015,65.9348266638163,68.03730737847067,1.09,0.001,279,533,751,1013,1330,1565,1827,2118,2331,2648,2830,3086,3361,3621,3886
58,0.2622410387504934,0.275579492865506,65.77982480641386,67.86004597584466,1.1,0.001,279,533,750,1012,1331,1566,1827,2119,2331,2649,2830,3085,3362,3620,3886
59,0.26583963814045286,0.2795391817407219,65.61919989249526,67.67432639579799,1.12,0.001,279,533,750,1012,1332,1566,1828,2119,2331,2650,2829,3084,3362,3620,3885
60,0.269248071020041,0.2832888168861428,65.46669895355195,67.49799620868386,1.14,0.001,280,532,749,1011,1333,1566,1829,2119,2330,2652,2829,3083,3363,3620,3885
61,0.27261931645362203,0.2868781945606812,65.31550905149749,67.32876500914189,1.15,0.001,280,532,748,1010,1333,1566,1829,2120,2330,2653,2828,3082,3364,3619,3885
62,0.27622621677365955,0.290581807271477,65.15337223860712,67.15369789240947,1.17,0.001,280,532,747,1009,1334,1566,1830,2120,2330,2654,2828,3081,3365,3619,3884
63,0.28004787981936585,0.29442623868527595,64.98113082488831,66.9714950732306,1.19,0.001,281,531,746,1008,1335,1567,1830,2121,2329,2655,2828,3080,3366,3618,3884
64,0.28379868180132894,0.29818402821673096,64.8116411466721,66.79291837696942,1.2,0.001,281,531,745,1008,1335,1567,1830,2121,2329,2655,2827,3079,3367,3618,3884
65,0.2874945487525703,0.3018917142456169,64.64419595224695,66.6162488389657,1.22,0.001,281,530,744,1007,1336,1567,1831,2122,2329,2656,2827,3078,3368,3618,3884
66,0.2913886323304882,0.3058185359384018,64.46730715181339,66.42862858220468,1.24,0.001,281,530,743,1006,1337,1567,1831,2122,2328,2657,2827,3077,3369,3618,3883
67,0.295389666527759,0.3098882679333612,64.28504409682901,66.23362120649149,1.25,0.001,282,529,742,1005,1337,1567,1831,2123,2328,2658,2826,3076,3370,3617,3883
68,0.299367645340202,0.31393637882354253,64.1033254061363,66.03907682553375,1.27,0.001,282,529,742,1005,1338,1568,1832,2123,2328,2658,2826,3075,3371,3617,3883
69,0.3034680232878254,0.3180707262139336,63.91546961307078,65.83978986667181,1.29,0.001,282,528,741,1004,1339,1568,1832,2124,2327,2658,2826,3075,3372,3617,3883
70,0.30768768574400307,0.32225635015703014,63.7215699474087,65.63742441911474,1.3,0.001,283,527,740,1003,1339,1568,1833,2124,2327,2659,2825,3074,3373,3616,3882
71,0.3119785095783214,0.32645756109100355,63.523800211884165,65.43366825577067,1.32,0.001,283,527,739,1002,1340,1568,1833,2124,2327,2659,2825,3073,3374,3616,3882
72,0.31689993889818935,0.3311716120153616,63.296196151630035,65.2042875974713,1.34,0.001,283,526,738,1001,1341,1568,1833,2125,2326,2659,2825,3072,3375,3616,3882
73,0.3216339341347364,0.3357615281179084,63.076487779099395,64.98016148578542,1.35,0.001,284,526,737,1001,1341,1569,1834,2125,2326,2659,2824,3071,3376,3616,3881
74,0.3258778229474826,0.33979320091984944,62.878877008325496,64.78265947574242,1.37,0.001,284,525,736,1000,1342,1569,1834,2126,2326,2659,2824,3070,3377,3615,3881
75,0.3305121515997894,0.3440818762003589,62.662369168150875,64.57190381054868,1.39,0.001,284,524,735,999,1343,1569,1835,2126,2325,2659,2824,3070,3378,3615,3881
76,0.3350552609859925,0.3483166543811048,62.44939552912522,64.36312086999045,1.4,0.001,285,524,734,998,1343,1569,1835,2127,2325,2658,2824,3069,3379,3615,3880
77,0.33991579566064545,0.3529720291124985,62.22073546555843,64.13281583094765,1.42,0.001,285,523,733,997,1344,1569,1836,2127,2325,2658,2823,3068,3380,3615,3880
78,0.3448600852217716,0.3577730511449877,61.98726597115028,63.89443847142038,1.44,0.001,285,522,733,997,1345,1569,1836,2127,2324,2658,2823,3068,3381,3615,3880
79,0.349878751428653,0.36260550280467163,61.749387174337606,63.653595919142695,1.45,0.001,285,522,732,996,1345,1570,1837,2128,2324,2657,2823,3067,3382,3615,3880
80,0.35515923607217637,0.3676653746963149,61.498100437508434,63.40043752621605,1.47,0.001,286,521,731,995,1346,1570,1837,2128,2324,2657,2823,3067,3383,3614,3879
81,0.3604105379203727,0.3726862732256454,61.24718185481068,63.14823017796599,1.49,0.001,286,520,730,994,1346,1570,1838,2129,2324,2657,2822,3066,3384,3614,3879
82,0.3658905381437777,0.377942720227355,60.98423288159203,62.88310514048567,1.5,0.001,286,519,729,994,1347,1570,1838,2129,2324,2656,2822,3066,3385,3614,3879
83,0.371299967751207,0.383097505200235,60.723554718546,62.622017612368175,1.52,0.001,287,519,728,993,1348,1570,1839,2129,2324,2656,2822,3065,3387,3614,3878
84,0.3768704292835541,0.3882664623398172,60.45394481222358,62.35911269050318,1.53,0.001,287,518,727,992,1348,1570,1839,2130,2324,2656,2822,3065,3388,3614,3878
85,0.3824295845777451,0.39336263322122045,60.183674755129815,62.09882182356603,1.55,0.001,287,517,726,991,1349,1570,1840,2130,2323,2655,2821,3065,3389,3614,3878
86,0.38817754735497223,0.3986649349428345,59.90294477710382,61.82683968527544,1.57,0.001,288,516,725,991,1349,1571,1840,2131,2323,2655,2821,3065,3390,3614,3877
87,0.39395963445687154,0.4040123701907714,59.61921199959896,61.551325524541916,1.58,0.001,288,516,724,990,1350,1571,1841,2131,2323,2655,2821,3065,3391,3614,3877
88,0.39989698187870537,0.4094458778814011,59.3264501343783,61.270101930917335,1.6,0.001,288,515,723,989,1350,1571,1841,2131,2323,2655,2821,3064,3392,3614,3877
89,0.4058590637641313,0.414889825202,59.03100598811399,60.987049166324034,1.62,0.001,289,514,722,988,1351,1571,1841,2132,2323,2654,2821,3064,3393,3614,3876
90,0.4119574861428701,0.4205305922298388,58.727268707507164,60.692361497478615,1.63,0.001,289,513,721,988,1351,1571,1842,2132,2323,2654,2820,3064,3394,3614,3876
91,0.41804190669760855,0.4261711474198714,58.42265645371986,60.39625014228946,1.65,0.001,289,512,721,987,1351,1571,1842,2132,2323,2654,2820,3064,3396,3614,3876
92,0.42433059449620925,0.4319537362535937,58.10613983330957,60.09116405967582,1.67,0.001,290,512,720,986,1352,1571,1843,2133,2323,2654,2820,3065,3397,3614,3875
93,0.43063791724559897,0.4378289872443675,57.78694325318545,59.77960212378571,1.68,0.001,290,511,719,985,1352,1571,1843,2133,2323,2654,2820,3065,3398,3614,3875
94,0.4368972668861514,0.44359784689934045,57.468420761019914,59.47208756398879,1.7,0.001,290,510,718,985,1352,1571,1843,2133,2323,2654,2820,3065,3399,3614,3874
95,0.4432486212924637,0.4493809476707116,57.143406413026995,59.1622112190554,1.72,0.001,291,509,717,984,1352,1571,1844,2134,2323,2654,2819,3065,3400,3614,3874
96,0.4496551767528181,0.4552733585462495,56.81367744929472,58.844801753080745,1.73,0.001,291,509,716,983,1352,1570,1844,2134,2324,2654,2819,3065,3401,3614,3874
97,0.4560498286971839,0.46115796472660653,56.48264390500855,58.52609218798804,1.75,0.001,291,508,715,983,1352,1570,1844,2134,2324,2654,2819,3065,3402,3614,3873
98,0.46245510189587,0.4670444704618191,56.14910439025831,58.20553266832222,1.77,0.001,292,507,714,982,1352,1570,1844,2134,2324,2655,2819,3066,3404,3615,3873
99,0.46886477566152507,0.47298682416508586,55.81333767218526,57.88013358036806,1.78,0.001,292,506,713,981,1352,1570,1844,2134,2324,2655,2818,3066,3405,3615,3872
100,0.4752513684449514,0.4789118105092858,55.47676218542431,57.55385131145656,1.8,0.001,292,505,712,981,1352,1570,1844,2135,2324,2655,2818,3066,3406,3615,3872
101,0.481611317820681,0.4848415152829648,55.139551296573856,57.22544847465156,1.81,0.001,293,505,711,980,1351,1569,1845,2135,2325,2655,2818,3067,3407,3615,3871
102,0.4879426196927654,0.4907723992435885,54.80179351322021,56.89508573901616,1.83,0.001,293,504,710,980,1351,1569,1845,2135,2325,2655,2818,3067,3408,3615,3871
103,0.4942743354249781,0.4966905895333097,54.461918676608335,56.563503530462334,1.85,0.001,294,503,710,979,1350,1569,1844,2135,2325,2655,2817,3067,3409,3615,3871
104,0.5005256146643784,0.5025149696842464,54.124271520068746,56.235269338539894,1.86,0.001,294,502,709,978,1349,1568,1844,2135,2325,2655,2817,3067,3410,3615,3870
105,0.5065898049517807,0.5080374311109399,53.79470569980028,55.92227228134936,1.88,0.001,294,501,708,978,1349,1568,1844,2135,2325,2656,2817,3068,3411,3615,3870
106,0.5125237494728364,0.5136068476112595,53.47024535825392,55.604828681115904,1.9,0.001,295,501,707,977,1348,1567,1844,2135,2326,2656,2816,3068,3412,3615,3869
107,0.5186828479594552,0.5192427303266935,53.131382888611604,55.281740211223905,1.91,0.001,295,500,706,977,1347,1567,1843,2135,2326,2656,2816,3068,3414,3615,3869
108,0.5250701307979817,0.5252574278417808,52.777667414678106,54.93484244140962,1.93,0.001,295,499,705,976,1346,1566,1843,2134,2326,2656,2816,3069,3415,3616,3868
109,0.5310239248712307,0.5309060128583529,52.44581234399821,54.60705020087264,1.95,0.001,296,498,704,976,1345,1566,1843,2134,2326,2656,2815,3069,3416,3616,3868
110,0.5364477675610012,0.5360520274790735,52.14165276556738,54.30670099939325,1.96,0.001,296,498,703,975,1343,1565,1843,2134,2326,2656,2815,3069,3417,3616,3867
111,0.5417953646232014,0.5411750670856065,51.84002256416489,54.00603310120199,1.98,0.001,296,497,703,975,1342,1564,1843,2134,2326,2656,2815,3069,3418,3616,3867
112,0.5475151304972441,0.5465696424481359,51.51544965089963,53.68761141213702,2.0,0.001,297,496,702,974,1341,1563,1842,2133,2327,2656,2814,3069,3419,3616,3866
113,0.5534379564335509,0.552187740785475,51.17718245376791,53.353975751724676,2.01,0.001,297,495,701,974,1340,1563,1842,2133,2327,2656,2814,3070,3420,3616,3865
114,0.5590022517215298,0.5574360707729574,50.85733962901151,53.04039908924965,2.03,0.001,298,495,700,974,1339,1562,1842,2133,2327,2656,2814,3070,3421,3616,3865
115,0.5641721101130934,0.5622656977174942,50.55835939860119,52.75019438649018,2.04,0.001,298,494,699,973,1337,1561,1842,2132,2327,2657,2813,3070,3423,3616,3864
116,0.5693426910590406,0.5670925937536453,50.25755685948507,52.45855181191266,2.06,0.001,298,493,698,973,1336,1560,1842,2132,2327,2657,2813,3070,3424,3616,3864
117,0.5747421007916549,0.5721145026343802,49.94150875649433,52.15339220376154,2.08,0.001,299,492,697,973,1335,1559,1842,2132,2327,2657,2812,3070,3425,3616,3863
118,0.5802755518154306,0.5773929146320071,49.615526193452034,51.83071340009223,2.09,0.001,299,492,697,972,1333,1558,1842,2131,2328,2657,2812,3070,3426,3616,3863
119,0.5855952589956694,0.582448790060107,49.30010141977397,51.5197384238859,2.1,0.001,300,491,696,972,1332,1558,1841,2131,2328,2657,2812,3070,3427,3616,3862
120,0.5905827141341191,0.5872006166289155,49.00253102519297,51.22574454604711,2.12,0.001,300,490,695,971,1330,1557,1841,2130,2328,2657,2811,3070,3428,3616,3861
121,0.5953766702224267,0.591780016192035,48.714798488722856,50.94081660981693,2.13,0.001,300,490,694,971,1329,1556,1841,2130,2328,2656,2811,3070,3429,3616,3861
122,0.6001460927197966,0.596241093957449,48.42683854440892,50.66171026247288,2.15,0.001,301,489,693,971,1327,1555,1841,2129,2328,2656,2811,3070,3430,3616,3860
123,0.6051177816098274,0.6009563956823901,48.12483512552926,50.365010447172054,2.16,0.001,301,488,692,971,1326,1554,1841,2128,2328,2656,2810,3070,3432,3616,3860
124,0.6102469867387076,0.605764283300528,47.81125917507559,50.0606833901054,2.18,0.001,302,487,692,970,1324,1553,1841,2128,2329,2656,2810,3070,3433,3616,3859
125,0.6152717417054305,0.6105221760630748,47.502068725510526,49.75768431546528,2.19,0.001,302,487,691,970,1323,1552,1841,2127,2329,2656,2809,3070,3434,3616,3858
126,0.6199931398411225,0.6150028654963082,47.209693146144524,49.47064016445765,2.21,0.001,302,486,690,970,1321,1551,1841,2126,2329,2656,2809,3070,3435,3616,3858
127,0.6243890868424848,0.6190985550508248,46.935835523084066,49.20679666357712,2.22,0.001,303,486,689,970,1319,1550,1841,2126,2329,2656,2808,3070,3436,3616,3857
128,0.6286315037379326,0.6231507389107225,46.67001795769823,48.9443541655981,2.24,0.001,303,485,689,969,1318,1549,1841,2125,2330,2656,2808,3069,3437,3616,3857
129,0.6329020285078959,0.6270160152596114,46.40090457429144,48.69269969827356,2.25,0.001,304,484,688,969,1316,1548,1841,2124,2330,2656,2808,3069,3438,3616,3856
130,0.6375064333361891,0.6313962201233032,46.10898847686181,48.40594234085574,2.27,0.001,304,484,687,969,1315,1547,1841,2124,2330,2655,2807,3069,3439,3616,3855
131,0.6422744061849048,0.6357061383412284,45.80474279908823,48.122113346867366,2.28,0.001,304,483,686,969,1313,1546,1841,2123,2331,2655,2807,3069,3440,3616,3855
132,0.6468823263977221,0.6400591245777809,45.508777484404035,47.83374476948125,2.3,0.001,305,482,686,969,1312,1545,1842,2122,2331,2655,2806,3068,3441,3616,3854
133,0.6510780001073099,0.6440626926528583,45.2376078292097,47.5669732415189,2.31,0.001,305,482,685,969,1310,1544,1842,2121,2331,2655,2806,3068,3442,3616,3853
134,0.6549087633693065,0.6477134517709211,44.98859583141946,47.32240391304498,2.32,0.001,306,481,684,968,1308,1543,1842,2121,2332,2655,2805,3068,3443,3616,3853
135,0.6585978343634052,0.6513712738565245,44.74747941574475,47.076089505448515,2.34,0.001,306,481,683,968,1307,1542,1843,2120,2332,2655,2805,3068,3444,3616,3852
136,0.6622893884214424,0.6547160485202772,44.504897630327584,46.84971974552649,2.35,0.001,306,480,683,968,1305,1541,1842,2119,2332,2655,2804,3067,3445,3616,3852
137,0.6661735388425009,0.6585606569579541,44.24822339300754,46.58815882784756,2.37,0.001,307,480,682,968,1303,1540,1843,2119,2333,2655,2804,3067,3446,3616,3851
138,0.6703153077749222,0.6622518007211684,43.97287399591864,46.33565495298275,2.38,0.001,307,479,681,968,1302,1539,1843,2118,2333,2655,2804,3067,3447,3616,3850
139,0.6745572156398305,0.6664260356681786,43.68906750138557,46.04843376221525,2.4,0.001,308,478,681,968,1300,1538,1843,2117,2334,2655,2803,3066,3448,3616,3850
140,0.6785266011828814,0.6701625490822908,43.42181596343594,45.78980295532511,2.41,0.001,308,478,680,968,1299,1537,1844,2116,2334,2655,2803,3066,3449,3616,3849
141,0.6821152420781496,0.6736252633432218,43.178773652578705,45.548812673191605,2.43,0.001,308,477,679,968,1297,1536,1844,2115,2334,2654,2803,3066,3450,3616,3848
142,0.6854572167832584,0.6769977611741009,42.95120096181829,45.31286907177281,2.45,0.001,309,477,679,968,1296,1536,1845,2115,2335,2654,2802,3065,3451,3616,3848
143,0.688720070937507,0.6798799321397531,42.72784742193901,45.11024906063477,2.46,0.001,309,476,678,967,1294,1534,1845,2114,2335,2654,2802,3065,3452,3616,3847
144,0.6920468481414477,0.6832595510785968,42.498909969937024,44.871496207224915,2.47,0.001,309,476,677,967,1293,1534,1846,2113,2336,2654,2801,3065,3453,3616,3846
145,0.6955862837027309,0.6862853282282941,42.253975404688255,44.656657297827664,2.49,0.001,310,476,677,967,1291,1533,1846,2112,2336,2654,2801,3064,3454,3616,3845
146,0.6992544964596387,0.6899476718043009,41.99862087346961,44.3952281140313,2.5,0.001,310,475,676,967,1290,1532,1847,2111,2336,2654,2801,3064,3454,3616,3845
147,0.7028084997743889,0.6931973558399095,41.7497280820112,44.16195834033093,2.52,0.001,311,475,676,967,1288,1531,1847,2110,2337,2654,2800,3063,3455,3616,3844
148,0.7060357483294333,0.6963050263833518,41.52242546391347,43.937727817688184,2.53,0.001,311,474,675,967,1287,1531,1848,2109,2337,2653,2800,3063,3456,3616,3843
149,0.7089958874060696,0.6992287205583553,41.31283684620617,43.72572010422255,2.55,0.001,311,474,675,967,1285,1530,1848,2108,2338,2653,2800,3063,3457,3616,3843
150,0.7117939372337732,0.7015880160882664,41.11374276017692,43.55388802517377,2.56,0.001,312,473,674,967,1284,1529,1849,2107,2338,2653,2799,3062,3457,3616,3842
151,0.7144821459205255,0.7044220480724082,40.92155134226722,43.34657609523141,2.58,0.001,312,473,673,967,1282,1528,1850,2107,2338,2653,2799,3062,3458,3616,3841
152,0.7170672004349843,0.7063291687674238,40.73588083378936,43.206508400518345,2.59,0.001,312,473,673,967,1281,1527,1850,2106,2338,2653,2799,3061,3458,3616,3841
153,0.7197513363627372,0.7093923589802603,40.542193250905285,42.98058359778576,2.61,0.001,313,472,672,967,1280,1527,1851,2105,2338,2653,2798,3061,3459,3616,3840
154,0.7227156720061398,0.71171528159628,40.327204803527174,42.80845954930375,2.62,0.001,313,472,672,967,1278,1526,1851,2104,2338,2653,2798,3060,3459,3616,3839
155,0.7259390751373025,0.7152673664006324,40.09211804940592,42.54391113896323,2.64,0.001,314,471,671,967,1277,1526,1852,2103,2338,2653,2798,3060,3459,3616,3839
156,0.7290170954612896,0.7178634899554834,39.86634316541727,42.34951240772289,2.65,0.001,314,471,671,967,1275,1525,1852,2102,2338,2654,2798,3059,3460,3616,3838
157,0.7316764942060421,0.720375210918131,39.67023954141741,42.160583137663224,2.67,0.001,314,471,670,967,1274,1524,1853,2101,2338,2654,2797,3059,3460,3616,3837
158,0.7339038869707142,0.7225926691380891,39.50524094977779,41.99308211256349,2.68,0.001,315,470,670,967,1272,1524,1853,2100,2338,2654,2797,3058,3460,3616,3836
159,0.7359034432610747,0.7240332533341127,39.356533988375105,41.88390472018309,2.7,0.001,315,470,670,967,1271,1523,1854,2098,2338,2654,2797,3058,3460,3616,3836
160,0.7379751049646079,0.7265290745232077,39.20186545156764,41.6940762710214,2.71,0.001,315,470,669,967,1269,1523,1854,2097,2338,2653,2797,3057,3461,3616,3835
161,0.7403620896061034,0.7282004481918157,39.022897112124284,41.56646920661758,2.73,0.001,316,469,669,967,1268,1522,1855,2096,2338,2653,2796,3056,3461,3616,3834
