epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0.0021684134441633538,0.0010834236186348862,-5.003363962319263e-05,0.0,0.01,0.001,13,25,37,50,62,74,87,99,112,124,136,149,161,173,186
1,0.00927599084447657,0.016251354279523293,-0.005074958792506523,0.002722603799269918,0.02,0.001,13,25,37,50,62,74,87,99,112,124,136,149,161,173,186
2,0.08565233104445248,0.09100758396533044,0.03252376674078383,0.03644573516090832,0.02,0.001,13,25,37,50,62,75,87,99,112,124,136,149,161,173,186
3,0.10059029032646669,0.10184182015167931,0.028750963742108837,0.02907938747646177,0.03,0.001,13,25,37,50,62,75,87,99,112,124,136,149,161,173,186
4,0.23358631490181905,0.22643553629469124,0.10194565940033029,0.09986518916541576,0.04,0.001,13,25,37,50,62,75,87,99,112,124,136,149,161,173,186
5,0.23455005421033612,0.22318526543878656,0.06590735068505904,0.06052712271516758,0.04,0.001,13,25,37,50,62,75,86,99,111,124,136,149,161,173,186
6,0.23587519575954705,0.2221018418201517,0.049851638012630706,0.04440737061128086,0.05,0.001,13,25,37,50,62,75,86,99,111,124,136,149,161,173,186
7,0.23985062040717986,0.22426868905742145,0.0395548536646827,0.03419712744129488,0.06,0.001,13,25,37,50,62,75,86,99,111,124,136,148,161,173,186
8,0.24057342488856764,0.22426868905742145,0.017870202162252657,0.015168833181580577,0.06,0.001,13,25,37,50,62,75,86,100,111,124,136,148,161,173,186
9,0.24057342488856764,0.22426868905742145,0.005010701797911188,0.004581946348149679,0.07,0.001,13,25,37,50,62,75,86,100,111,124,136,148,161,174,186
10,0.24057342488856764,0.22426868905742145,0.0006132736621422552,0.0001770085554135825,0.08,0.001,13,25,37,50,62,75,86,100,111,124,137,148,161,174,185
11,0.24057342488856764,0.22426868905742145,8.357874797670917e-05,0.0,0.09,0.001,13,25,37,50,62,75,86,100,111,124,137,148,161,174,185
12,0.24057342488856764,0.22426868905742145,9.217659200666528e-05,0.0,0.11,0.001,13,25,37,50,62,75,86,100,111,124,137,148,161,174,185
13,0.24057342488856764,0.22426868905742145,6.91340371399285e-05,0.0,0.13,0.001,13,25,37,50,62,75,86,100,111,124,137,148,161,174,185
14,0.24057342488856764,0.22426868905742145,6.91340371399285e-05,0.0,0.14,0.001,13,25,37,50,63,75,86,100,111,125,137,148,161,174,185
15,0.24057342488856764,0.22426868905742145,4.609042023229204e-05,0.0,0.15,0.001,13,25,37,50,63,75,86,100,111,125,137,148,161,174,185
16,0.24057342488856764,0.22426868905742145,4.609042023229204e-05,0.0,0.17,0.001,13,25,37,50,63,75,86,100,111,125,137,148,161,174,185
17,0.24057342488856764,0.22426868905742145,4.609042023229204e-05,0.0,0.18,0.001,13,25,37,50,63,75,86,100,111,125,137,148,161,174,185
18,0.24057342488856764,0.22426868905742145,4.609042023229204e-05,0.0,0.19,0.001,13,25,37,50,63,75,86,100,111,125,137,148,161,174,185
19,0.24057342488856764,0.22426868905742145,4.609042023229204e-05,0.0,0.2,0.001,13,25,37,50,63,75,86,100,111,125,137,148,161,174,185
20,0.24057342488856764,0.22426868905742145,2.304574121014813e-05,0.0,0.21,0.001,13,25,37,50,63,75,86,100,111,125,137,148,161,174,185
21,0.24057342488856764,0.22426868905742145,0.0,0.0,0.22,0.001,13,25,37,50,63,75,86,100,111,125,137,148,161,174,185
22,0.24057342488856764,0.22426868905742145,0.0,0.0,0.23,0.001,13,25,37,50,62,75,86,100,111,125,137,148,161,174,185
23,0.24057342488856764,0.22426868905742145,0.0,0.0,0.24,0.001,13,25,37,51,62,75,86,100,111,125,137,148,161,174,185
24,0.24057342488856764,0.22426868905742145,0.0,0.0,0.25,0.001,13,26,36,51,62,75,86,100,110,125,137,148,161,174,185
25,0.24057342488856764,0.22426868905742145,0.0,0.0,0.26,0.001,13,26,36,51,62,75,86,100,110,125,137,148,161,174,185
26,0.24057342488856764,0.22426868905742145,0.0,0.0,0.27,0.001,13,26,36,51,62,75,86,101,110,125,137,148,161,174,185
27,0.24057342488856764,0.22426868905742145,0.0,0.0,0.28,0.001,13,26,36,51,62,75,86,101,110,125,137,148,161,174,185
28,0.24057342488856764,0.22426868905742145,0.0,0.0,0.29,0.001,13,26,36,51,62,75,86,101,110,125,137,148,161,174,185
29,0.24057342488856764,0.22426868905742145,0.0,0.0,0.3,0.001,13,26,36,51,62,75,86,101,110,125,137,148,161,174,185
30,0.24057342488856764,0.22426868905742145,0.0,0.0,0.31,0.001,12,26,36,51,62,75,86,101,110,125,137,148,161,174,185
31,0.24057342488856764,0.22426868905742145,0.0,0.0,0.32,0.001,12,26,36,51,62,75,86,101,110,125,138,148,161,174,185
32,0.24057342488856764,0.22426868905742145,1.874624322706353e-05,0.0,0.33,0.001,12,26,36,51,62,75,86,101,110,125,138,148,161,174,185
33,0.24057342488856764,0.22426868905742145,3.749178362411065e-05,0.0,0.33,0.001,12,26,36,51,62,75,86,101,110,125,138,148,161,174,185
34,0.24057342488856764,0.22426868905742145,3.749178362411065e-05,0.0,0.34,0.001,12,26,36,51,62,76,86,101,110,125,138,148,161,174,185
35,0.24153716419708468,0.22426868905742145,0.0014562284862962294,0.0,0.35,0.001,12,26,36,51,62,76,86,101,110,125,138,148,161,174,185
36,0.284182628598964,0.26543878656554715,0.06440447146167194,0.05845801085687452,0.36,0.001,12,26,36,51,62,76,86,101,110,125,138,148,161,174,185
37,0.342247921937116,0.3358613217768147,0.15211476870579288,0.15976019412573617,0.36,0.001,12,26,36,51,62,76,86,101,110,125,138,148,161,174,185
38,0.35971569690398747,0.3477789815817985,0.17783061648259368,0.17670852916249324,0.37,0.001,12,26,36,51,62,76,86,101,110,125,138,148,160,174,185
39,0.36164317552102154,0.3488624052004334,0.18180136996888607,0.17895202685501488,0.38,0.001,12,26,36,51,62,76,86,101,110,125,138,148,160,174,185
40,0.3618841103481508,0.34994582881906827,0.18428336192953676,0.18140860393065772,0.38,0.001,12,26,36,51,62,76,86,101,110,125,138,148,160,174,185
41,0.36200457776171546,0.34994582881906827,0.18637709290627202,0.1829303558044697,0.39,0.001,12,26,36,51,62,76,86,101,110,125,138,148,160,174,185
42,0.3621250451752801,0.34994582881906827,0.18844618865750684,0.1849865636101946,0.41,0.001,12,26,36,51,62,76,86,102,110,125,138,148,160,174,185
43,0.3623659800024093,0.34994582881906827,0.19030731514331145,0.18638748993635668,0.42,0.001,12,26,36,51,62,76,86,102,110,124,138,148,160,174,185
44,0.36224551258884474,0.35102925243770317,0.1912801007840087,0.18881608291469087,0.43,0.001,12,26,36,51,62,76,86,102,110,124,138,148,160,174,185
45,0.3623659800024093,0.35102925243770317,0.1924096917028304,0.18935130744349848,0.44,0.001,12,26,36,51,62,76,86,102,110,124,138,148,160,174,185
46,0.36224551258884474,0.35102925243770317,0.19291199386880808,0.1896721032760359,0.44,0.001,12,26,36,51,62,76,86,102,110,124,138,148,160,174,185
47,0.3621250451752801,0.35102925243770317,0.19307937777637274,0.18999264531365834,0.45,0.001,12,26,36,51,62,76,86,102,110,124,138,148,160,174,185
48,0.3621250451752801,0.35102925243770317,0.1933408743485001,0.19009943631271176,0.46,0.001,12,26,36,51,62,76,86,102,110,124,138,149,160,174,185
49,0.3621250451752801,0.35102925243770317,0.1935151112586082,0.19020619915692405,0.47,0.001,12,26,36,51,62,76,86,102,110,124,138,149,160,174,185
50,0.3621250451752801,0.35102925243770317,0.19357317350324554,0.1904196404253512,0.49,0.001,12,26,37,51,61,76,86,102,110,124,138,149,160,174,185
51,0.3621250451752801,0.35102925243770317,0.193660251196348,0.1904196404253512,0.5,0.001,12,26,37,51,61,76,86,102,110,124,138,149,160,174,185
52,0.3621250451752801,0.35102925243770317,0.1937328015767794,0.1904196404253512,0.51,0.001,12,26,37,51,61,76,86,102,110,124,138,149,160,174,185
53,0.3621250451752801,0.35102925243770317,0.19380533890295137,0.1904196404253512,0.52,0.001,12,26,37,51,61,76,86,102,110,124,138,149,160,174,185
54,0.3621250451752801,0.35102925243770317,0.19386335936718946,0.19052631887181404,0.53,0.001,12,26,37,51,61,76,86,102,110,124,138,149,160,174,185
55,0.36200457776171546,0.35102925243770317,0.1938996589345966,0.19052631887181404,0.53,0.001,12,26,37,51,61,76,86,102,110,124,138,149,160,174,185
56,0.36200457776171546,0.35102925243770317,0.19410260821131442,0.19063296920793216,0.54,0.001,12,26,37,50,61,76,86,102,110,124,138,149,160,174,185
57,0.36200457776171546,0.35102925243770317,0.19439235854178627,0.19084618559356514,0.55,0.001,12,26,37,50,61,76,86,102,110,124,138,149,160,174,185
58,0.36200457776171546,0.35102925243770317,0.19459505983474013,0.19137873540355232,0.55,0.001,12,26,37,50,61,76,86,102,110,124,138,149,160,174,185
59,0.36200457776171546,0.35102925243770317,0.19485552594708944,0.19137873540355232,0.56,0.001,12,26,37,50,61,77,86,102,110,124,139,149,160,174,185
60,0.36200457776171546,0.35102925243770317,0.1951302796940887,0.19159155909859216,0.57,0.001,12,26,37,50,61,77,86,102,110,124,139,149,160,174,185
61,0.36200457776171546,0.35102925243770317,0.1954481814363057,0.19191058467240985,0.58,0.001,12,26,37,50,61,77,86,102,110,124,139,149,160,174,185
62,0.36200457776171546,0.35102925243770317,0.19563591445413964,0.19212312853798752,0.58,0.001,12,26,37,50,61,77,86,102,110,124,139,149,160,174,185
63,0.36200457776171546,0.35102925243770317,0.19580912872634415,0.19212312853798752,0.59,0.001,12,26,37,50,61,77,86,102,110,124,139,149,160,174,185
64,0.36200457776171546,0.35102925243770317,0.19593899048149455,0.19222935854878676,0.6,0.001,12,26,37,50,61,77,86,102,110,124,139,149,160,174,185
65,0.36200457776171546,0.35102925243770317,0.1959966933557069,0.19244173478151638,0.61,0.001,12,26,37,50,61,77,86,102,110,124,139,149,160,174,185
66,0.36200457776171546,0.35102925243770317,0.19608323213992318,0.19244173478151638,0.61,0.001,12,26,37,50,61,77,86,102,110,124,139,149,160,174,185
67,0.3618841103481508,0.35102925243770317,0.19598912823279802,0.19244173478151638,0.62,0.001,12,26,37,50,61,77,86,102,110,124,139,149,160,174,185
68,0.3618841103481508,0.35102925243770317,0.1960179716610687,0.19254788102547316,0.63,0.001,12,26,37,50,61,77,86,102,110,124,139,149,160,174,185
69,0.3618841103481508,0.35102925243770317,0.1960756523096071,0.19265399936916627,0.63,0.001,12,26,37,50,61,77,86,102,110,124,139,149,160,174,185
70,0.3618841103481508,0.35102925243770317,0.1961189073648848,0.19265399936916627,0.64,0.001,12,26,37,50,61,77,86,102,110,124,139,149,160,174,185
71,0.3617636429345862,0.35102925243770317,0.196024822837783,0.19265399936916627,0.65,0.001,12,26,37,50,61,77,86,102,110,124,139,149,160,174,185
72,0.3617636429345862,0.35102925243770317,0.1960536582615774,0.19276008982359416,0.66,0.001,12,26,37,50,61,77,86,102,110,124,139,149,160,174,185
73,0.3617636429345862,0.35102925243770317,0.19606807519782876,0.19286615239975002,0.66,0.001,12,26,37,50,61,77,86,102,110,124,139,149,160,174,185
74,0.3617636429345862,0.35102925243770317,0.19608249161701985,0.19286615239975002,0.67,0.001,12,27,37,50,61,77,86,102,110,124,139,149,160,174,185
75,0.3617636429345862,0.35102925243770317,0.19608249161701985,0.19286615239975002,0.68,0.001,12,27,37,50,61,77,86,102,111,124,139,149,160,174,185
76,0.3617636429345862,0.35102925243770317,0.19609690751917874,0.19286615239975002,0.69,0.001,12,27,37,50,61,77,86,101,111,124,139,149,160,174,185
77,0.3621250451752801,0.352112676056338,0.19670911642177924,0.19433829518285095,0.69,0.001,12,27,37,50,61,77,86,101,111,124,139,149,160,174,185
78,0.3629683170702325,0.3531960996749729,0.19804530374688478,0.19587218151544028,0.7,0.001,12,27,37,50,61,77,86,101,111,124,139,149,160,174,185
79,0.3640525237923142,0.3542795232936078,0.19972903525472785,0.19774011299435035,0.71,0.001,12,27,37,50,61,77,86,101,111,124,139,149,160,174,185
80,0.36585953499578366,0.3553629469122427,0.20236597760478603,0.1997292527930824,0.71,0.001,12,27,37,50,61,77,86,101,111,124,139,149,160,174,185
81,0.3679074810263824,0.3564463705308776,0.20538068383858987,0.20138263749901675,0.72,0.001,12,27,37,50,61,77,86,101,111,124,139,149,160,174,185
82,0.3717624382604505,0.35861321776814736,0.2108486763116213,0.20504080157008564,0.73,0.001,12,27,37,50,61,77,86,101,111,124,139,149,160,174,185
83,0.3751355258402602,0.3607800650054171,0.215542496108301,0.20807442125606967,0.74,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
84,0.3775448741115528,0.3629469122426869,0.2191092078014092,0.21120856920695597,0.74,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
85,0.3801951572099747,0.36619718309859156,0.22301297547643084,0.21547474271965272,0.75,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
86,0.3834477773762197,0.36728060671722645,0.22786808278678428,0.2174241280386533,0.76,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
87,0.38657993012890013,0.3705308775731311,0.2324163145363638,0.2219378464922399,0.77,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
88,0.3927237682206963,0.37378114842903576,0.24111382726491404,0.22657929644744368,0.8,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
89,0.3977833995904108,0.3781148429035753,0.24822668837260187,0.23318232476009904,0.82,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
90,0.40428863992290087,0.38028169014084506,0.25735213954188996,0.23645424924036773,0.85,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
91,0.4099506083604385,0.38461538461538464,0.2653501006273985,0.2425911719622469,0.86,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
92,0.41609444645223465,0.3856988082340195,0.2739303121600295,0.2441703278134505,0.88,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
93,0.4216359474762077,0.38894907908992415,0.28166359821800113,0.24899049718464483,0.9,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
94,0.4256113721238405,0.39328277356446373,0.2873217913649567,0.2555754786954423,0.91,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
95,0.4300686664257318,0.39544962080173346,0.2935002052197506,0.25853100935340967,0.93,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
96,0.4335622214191061,0.4008667388949079,0.2985044156532718,0.26650763427339685,0.94,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
97,0.43753764606673895,0.40411700975081255,0.3042079783823065,0.2708891375192277,0.96,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
98,0.44030839657872545,0.40628385698808234,0.3080693225928811,0.2741388539291336,0.97,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
99,0.44259727743645344,0.40736728060671723,0.31127445578971547,0.2754935697455163,0.99,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
100,0.444042886399229,0.40736728060671723,0.31339386766802957,0.27605974703437164,1.0,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
101,0.4451270931213107,0.4084507042253521,0.3150788394390879,0.2776162790697674,1.02,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
102,0.4475364413926033,0.41278439869989164,0.31836411553278043,0.28360162507321274,1.04,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
103,0.44850018070112035,0.4160346695557963,0.31975850822356633,0.2877831526415173,1.05,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
104,0.4501867244910252,0.4171180931744312,0.3221207428819952,0.2892123814635891,1.07,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
105,0.4513913986266715,0.4171180931744312,0.3238486706134095,0.2892663000695599,1.08,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
106,0.45283700758944706,0.42036836403033584,0.32585320427007247,0.2934438895963599,1.1,0.001,12,27,37,50,61,76,86,101,111,124,139,149,160,174,185
107,0.45476448620648113,0.4225352112676056,0.32849238393287283,0.29619196676375836,1.11,0.001,12,27,37,50,61,76,86,101,111,125,139,149,160,174,185
108,0.4557282255149982,0.4236186348862405,0.32982527260797956,0.29784492805225604,1.12,0.001,12,27,37,50,61,76,86,101,111,125,139,149,160,174,185
109,0.45717383447777377,0.4236186348862405,0.33179118727608203,0.29784492805225604,1.14,0.001,12,27,37,50,61,76,86,101,111,125,139,149,160,174,185
110,0.45837850861342005,0.4257854821235103,0.3334367315901512,0.3006436154547767,1.15,0.001,12,27,37,50,61,76,86,101,111,125,139,149,160,174,185
111,0.458739910854114,0.4268689057421452,0.33405541444775266,0.302134757267122,1.16,0.001,12,27,37,50,61,76,86,101,111,125,139,149,160,174,185
112,0.4588603782676786,0.4268689057421452,0.3343456533769209,0.302134757267122,1.18,0.001,12,27,37,50,61,76,86,101,111,125,139,149,160,174,185
113,0.45946271533550176,0.4268689057421452,0.33525672042972376,0.3024119348054678,1.19,0.001,12,27,37,50,61,76,86,101,111,125,139,149,160,174,185
114,0.46018551981688954,0.4279523293607801,0.3362544767888981,0.30378334516685257,1.2,0.001,12,27,37,50,61,76,86,101,111,125,139,149,160,174,185
115,0.4605469220575834,0.4279523293607801,0.3367948029034824,0.3040070606985864,1.22,0.001,12,27,37,50,61,76,86,101,111,125,139,149,160,174,185
116,0.4609083242982773,0.42903575297941493,0.33731014708773954,0.3053539985405066,1.23,0.001,12,27,37,50,61,76,86,101,111,125,139,149,160,174,185
117,0.46102879171184197,0.42903575297941493,0.33750305082353604,0.30538276555395616,1.23,0.001,12,27,37,50,61,76,86,101,111,125,139,149,160,174,185
118,0.46102879171184197,0.42903575297941493,0.337588861506824,0.30538276555395616,1.25,0.001,12,27,37,50,61,76,86,101,111,125,139,149,160,174,185
119,0.46139019395253583,0.42903575297941493,0.33811435151855485,0.30538276555395616,1.26,0.001,12,27,37,50,61,76,86,101,111,125,139,149,160,174,185
120,0.46151066136610047,0.42903575297941493,0.33832869669986854,0.30538276555395616,1.27,0.001,12,27,37,50,61,76,86,101,111,125,139,149,160,174,185
121,0.46187206360679434,0.42903575297941493,0.3388489922094494,0.30538276555395616,1.28,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,174,185
122,0.461992531020359,0.42903575297941493,0.3390241297608704,0.30565940238469436,1.29,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,174,185
123,0.4621129984339236,0.4301191765980498,0.339231755641882,0.3071065048053182,1.3,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,174,185
124,0.4621129984339236,0.4301191765980498,0.33926764744797233,0.3072765511789902,1.31,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,174,185
125,0.46247440067461754,0.4312026002166847,0.33977454476578306,0.30864579751664634,1.32,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,174,185
126,0.46271533550174676,0.4312026002166847,0.34011028195470727,0.30864579751664634,1.33,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,174,185
127,0.46295627032887604,0.4322860238353196,0.3404756356977745,0.3100670030370335,1.34,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,174,185
128,0.4628358029153114,0.4322860238353196,0.3403779738798711,0.3100670030370335,1.35,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,174,185
129,0.4633176725695699,0.4333694474539545,0.3410244556295141,0.31143572787726137,1.36,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,174,185
130,0.46343813998313454,0.4344528710725894,0.34118230559448426,0.3127807215855197,1.37,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,174,185
131,0.46343813998313454,0.4344528710725894,0.34131716492615494,0.3127807215855197,1.38,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,174,185
132,0.46379954222382846,0.4355362946912243,0.34193923202073895,0.3141490812210831,1.39,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,174,185
133,0.46452234670521625,0.43661971830985913,0.3429487835844436,0.3155416370756361,1.39,0.001,12,27,37,50,61,76,86,101,111,125,139,149,161,173,185
