epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
21,0.35839055535477654,0.3564463705308776,0.17448873287042388,0.18511615463503817,0.16,0.001,8,16,23,30,38,46,53,62,69,76,84,91,98,108,113,121,129,138,146,153,161,167,175,182,190
22,0.3585110227683412,0.3564463705308776,0.17465909390716827,0.18511615463503817,0.17,0.001,8,16,23,30,37,46,53,62,69,76,84,91,98,108,113,121,129,138,146,153,161,167,175,182,190
23,0.3585110227683412,0.3564463705308776,0.17472054640314194,0.18511615463503817,0.18,0.001,8,16,23,30,37,46,53,62,69,76,84,91,98,108,113,121,129,138,146,153,161,167,175,182,190
24,0.3586314901819058,0.3564463705308776,0.17492160317287553,0.18511615463503817,0.19,0.001,8,16,23,30,37,46,53,62,69,76,84,91,98,108,113,121,129,138,146,153,161,167,175,182,190
25,0.3589928924225997,0.3564463705308776,0.1755399820808602,0.18521666892061606,0.19,0.001,8,16,23,30,37,46,53,62,69,76,84,91,98,108,113,121,129,138,146,153,161,167,175,182,190
26,0.3594747620768582,0.35752979414951247,0.17632837209734586,0.18668867834811353,0.2,0.001,8,16,23,30,37,46,53,62,69,76,84,91,98,108,113,121,129,138,146,153,161,167,175,182,190
27,0.35959522949042283,0.35752979414951247,0.17660584528824996,0.18668867834811353,0.21,0.001,8,16,23,30,37,46,53,62,69,76,84,91,98,108,113,121,129,138,146,153,161,167,176,182,190
28,0.3600770991446814,0.35752979414951247,0.17757729735040773,0.18688924476559188,0.22,0.001,8,16,23,30,37,46,53,62,69,77,84,91,98,108,113,121,129,138,146,153,161,167,176,182,190
29,0.3607999036260692,0.35861321776814736,0.17884217043321393,0.18846055594170863,0.22,0.001,8,16,23,30,37,46,53,62,69,77,84,91,98,108,113,121,129,138,146,153,161,167,176,182,190
30,0.36116130586676304,0.35861321776814736,0.17958094485076104,0.1885605836727845,0.23,0.001,8,16,23,30,37,46,53,62,69,77,84,91,98,108,113,121,129,138,146,153,161,167,176,182,190
31,0.36164317552102154,0.35861321776814736,0.18064129931177553,0.18886051897155742,0.24,0.001,8,16,23,30,37,46,53,62,69,77,84,91,97,108,113,121,129,138,146,153,161,167,176,182,190
32,0.3618841103481508,0.35861321776814736,0.18157372217580525,0.18886051897155742,0.25,0.001,8,16,23,30,37,46,53,62,68,77,84,91,97,108,112,121,129,139,146,153,161,167,176,182,190
33,0.3623659800024093,0.35969664138678226,0.18304074257973613,0.19072924316264994,0.25,0.001,8,16,23,30,37,46,53,62,68,77,84,91,97,108,112,121,129,139,146,153,161,167,176,182,190
34,0.3621250451752801,0.35969664138678226,0.18424429757119187,0.1914261913090911,0.26,0.001,8,16,23,30,37,46,53,62,68,77,84,91,97,108,112,120,129,139,146,153,161,167,176,182,190
35,0.36224551258884474,0.35969664138678226,0.18611518671431926,0.19261817083856303,0.27,0.001,8,16,23,30,37,46,53,62,68,77,84,91,97,108,112,120,129,139,146,153,161,167,176,182,190
36,0.36224551258884474,0.35969664138678226,0.18820102196297495,0.1939055224460664,0.28,0.001,8,16,23,30,37,46,53,62,68,77,84,91,97,108,112,120,129,139,146,153,161,166,176,182,190
37,0.3623659800024093,0.3607800650054171,0.19056071970934074,0.1970421922575033,0.28,0.001,8,16,23,30,37,46,53,62,68,77,84,91,97,108,112,120,129,139,146,153,161,166,176,182,190
38,0.3623659800024093,0.3607800650054171,0.19222243622157442,0.19802366593769105,0.29,0.001,8,16,23,30,37,46,53,62,68,77,85,91,97,108,112,120,129,139,146,153,161,166,176,182,190
39,0.3621250451752801,0.3607800650054171,0.1930118065673656,0.19880711903357207,0.3,0.001,8,16,23,30,37,46,53,62,68,77,85,91,97,108,112,120,129,139,146,153,161,166,176,183,190
40,0.36200457776171546,0.3607800650054171,0.1939659752149755,0.19968667609185742,0.31,0.001,8,16,23,30,37,46,53,62,68,77,85,91,97,108,112,120,129,139,146,153,160,166,176,183,190
41,0.3618841103481508,0.3607800650054171,0.19468231758849208,0.2000769707599247,0.31,0.001,8,16,23,30,37,46,53,62,68,77,85,91,97,108,112,120,129,139,146,153,160,166,176,183,191
42,0.3617636429345862,0.3607800650054171,0.1950447331716676,0.20046688493782205,0.32,0.001,8,16,23,30,37,46,53,62,68,77,85,91,97,108,112,120,129,139,146,153,160,166,176,183,191
43,0.36164317552102154,0.3607800650054171,0.19540668610528933,0.20095374344301387,0.33,0.001,8,16,23,30,37,46,53,62,68,77,85,91,97,108,112,120,129,139,147,154,160,166,176,183,191
44,0.36164317552102154,0.3607800650054171,0.1955533909545868,0.20124557404653154,0.33,0.001,8,16,23,30,37,46,53,62,68,77,85,91,97,108,112,120,129,139,147,154,160,166,176,183,191
45,0.36164317552102154,0.3607800650054171,0.19564138818764054,0.2013428035497179,0.34,0.001,8,16,23,30,37,46,53,62,68,77,85,91,97,108,112,120,130,139,147,154,160,166,176,183,191
46,0.36164317552102154,0.3607800650054171,0.1956853795851461,0.20144000938498996,0.35,0.001,8,16,24,30,37,46,53,62,68,77,85,91,96,108,112,120,130,139,147,154,160,166,176,183,191
47,0.36164317552102154,0.3607800650054171,0.19574402729720197,0.20153719156098837,0.36,0.001,8,16,24,30,37,46,53,62,68,77,85,91,96,108,112,120,130,139,147,154,160,166,176,183,191
48,0.36164317552102154,0.3607800650054171,0.1957733479460626,0.20163435008635022,0.36,0.001,8,16,24,30,37,46,53,62,69,77,85,91,96,108,112,120,130,139,147,154,160,166,176,183,191
49,0.36164317552102154,0.3607800650054171,0.1957733479460626,0.20163435008635022,0.37,0.001,8,16,24,30,37,46,53,62,69,77,85,91,96,108,112,119,130,139,147,154,160,166,176,183,191
50,0.36164317552102154,0.3607800650054171,0.1957733479460626,0.20163435008635022,0.38,0.001,8,16,24,30,37,46,53,62,69,77,85,91,96,108,112,119,130,139,147,154,160,166,176,183,191
51,0.36164317552102154,0.3607800650054171,0.19580266645712352,0.20173148496970783,0.39,0.001,8,16,24,30,37,46,53,62,69,77,85,91,96,108,111,119,130,139,147,154,160,166,176,183,191
52,0.36164317552102154,0.3607800650054171,0.19583198283061853,0.20173148496970783,0.39,0.001,8,16,24,30,37,46,53,62,69,77,85,91,96,108,111,119,130,139,147,154,160,166,176,183,191
53,0.36164317552102154,0.3607800650054171,0.19586129706678124,0.20173148496970783,0.4,0.001,8,16,24,29,37,46,53,62,69,77,85,91,96,108,111,119,130,139,147,154,160,166,176,183,191
54,0.36164317552102154,0.3607800650054171,0.19591991912804507,0.20173148496970783,0.41,0.001,8,16,24,29,37,46,53,61,68,77,85,91,96,108,111,119,130,139,147,154,160,166,176,183,191
55,0.36164317552102154,0.3607800650054171,0.1959638800652339,0.20192568384491938,0.41,0.001,8,16,24,29,37,46,53,61,68,77,85,91,96,108,111,119,130,139,147,154,160,166,176,183,191
56,0.36164317552102154,0.3607800650054171,0.19599318468629368,0.20192568384491938,0.42,0.001,8,16,24,29,37,46,53,61,68,77,85,91,96,108,111,119,130,139,147,154,160,166,176,183,191
57,0.36164317552102154,0.3607800650054171,0.19605178752050534,0.20192568384491938,0.43,0.001,8,16,24,29,37,46,53,61,68,77,85,91,96,108,111,119,130,139,147,154,160,166,176,183,191
58,0.36164317552102154,0.3607800650054171,0.19611038181239682,0.20192568384491938,0.44,0.001,8,16,24,29,37,46,53,61,68,77,85,91,96,108,111,119,130,139,147,154,160,166,176,183,191
59,0.36164317552102154,0.3607800650054171,0.19615432192654114,0.20192568384491938,0.44,0.001,8,16,24,29,37,46,53,61,68,76,85,91,96,108,111,119,130,139,147,154,160,166,176,183,191
60,0.36164317552102154,0.3607800650054171,0.19628611345282276,0.20202274785401753,0.45,0.001,8,16,24,29,37,46,53,61,68,76,85,92,96,108,111,119,130,139,147,154,160,166,176,183,191
61,0.3623659800024093,0.3607800650054171,0.1974505975904518,0.2022670574982386,0.46,0.001,8,16,24,29,37,46,53,61,68,76,85,92,96,108,111,119,130,139,147,154,160,166,176,183,191
62,0.36357065413805567,0.3629469122426869,0.19948886443714275,0.20594367380022616,0.47,0.001,8,16,24,29,37,46,53,61,68,76,85,92,96,108,111,119,130,139,147,154,160,166,176,183,191
63,0.36501626310083124,0.361863488624052,0.20169081918472798,0.20515261037130605,0.47,0.001,8,16,24,29,37,46,53,61,68,76,85,92,96,108,111,119,130,139,147,154,160,166,176,183,191
64,0.36585953499578366,0.3629469122426869,0.2032293811807827,0.20722884174638578,0.48,0.001,8,16,24,29,37,46,53,61,68,76,85,92,96,108,111,119,130,139,147,154,160,166,176,183,191
65,0.36754607878568846,0.36511375947995667,0.2059722134867925,0.21074734716271903,0.49,0.001,8,16,24,29,37,46,53,61,68,76,85,92,96,108,111,119,130,140,147,154,160,166,176,183,191
66,0.36983495964341645,0.36836403033586135,0.20944053226493498,0.21526653658479677,0.49,0.001,8,16,24,29,37,46,53,61,68,76,85,92,96,108,111,119,130,140,147,154,160,166,176,183,191
67,0.37332851463679073,0.36728060671722645,0.21467881185462523,0.21447151936088893,0.5,0.001,8,16,24,29,37,46,54,61,68,76,85,92,96,108,111,119,130,140,147,154,160,165,176,183,191
68,0.376822069630165,0.37269772481040087,0.21996504971254327,0.22226458753247136,0.51,0.001,8,16,24,29,37,46,54,61,68,76,85,92,96,108,111,119,130,140,147,154,160,165,176,183,191
69,0.3797132875557162,0.37486457204767065,0.22438769109696188,0.2255866943721836,0.52,0.001,8,16,24,30,37,46,54,61,68,76,85,92,96,108,111,119,130,140,147,154,160,165,176,183,191
70,0.38284544030839657,0.37919826652221017,0.22907427526159496,0.2315407718025727,0.52,0.001,8,16,24,30,37,46,54,61,68,76,85,92,96,108,111,119,130,140,147,154,160,165,176,183,191
71,0.3854957234068185,0.38136511375947996,0.232961802555119,0.23450329346318366,0.53,0.001,8,16,24,30,37,46,54,61,68,76,85,92,96,108,111,119,130,140,147,154,160,165,176,183,191
72,0.38898927840019276,0.38353196099674974,0.2379062860161456,0.2378786031878709,0.54,0.001,8,16,24,30,37,46,54,61,68,76,85,92,96,108,111,119,130,140,147,154,160,165,176,183,191
73,0.3918804963257439,0.38353196099674974,0.24193938065537468,0.23829642199306733,0.55,0.001,8,16,24,30,37,46,54,61,68,76,85,92,96,108,110,119,130,140,147,154,160,165,176,183,191
74,0.39501264907842426,0.38678223185265437,0.24644744959970588,0.24281869292167124,0.55,0.001,8,16,24,30,37,46,54,61,68,76,85,92,96,108,110,119,130,140,147,154,160,165,176,183,191
75,0.39706059510902303,0.39003250270855905,0.2497016026259149,0.24747226075900242,0.56,0.001,8,16,24,30,37,46,54,61,68,76,85,92,96,108,110,119,130,140,147,154,160,165,176,183,191
76,0.3997108782074449,0.39003250270855905,0.2534863256351886,0.24769995381811294,0.57,0.001,8,16,24,30,37,46,54,61,68,76,85,92,96,108,110,119,130,140,147,154,160,165,176,183,191
77,0.40296349837368994,0.39328277356446373,0.2580331865292006,0.2524132265352228,0.58,0.001,8,16,24,30,37,46,54,61,68,76,85,92,96,108,110,118,130,140,147,154,160,165,176,183,191
78,0.4079026623298398,0.4008667388949079,0.26478805427801644,0.2627050092013993,0.58,0.001,8,16,24,30,37,46,54,61,68,76,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
79,0.4162149138657993,0.40628385698808234,0.27588912227096074,0.269958706373594,0.59,0.001,8,16,24,30,37,46,54,61,68,76,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
80,0.4209131429948199,0.40736728060671723,0.28232079682271494,0.27173972622499165,0.6,0.001,8,16,24,30,37,46,54,61,68,76,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
81,0.4257318395374051,0.4084507042253521,0.2888881385168831,0.27316231032498406,0.61,0.001,8,16,24,30,37,46,54,61,68,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
82,0.4291049271172148,0.41170097508125675,0.29355856982925366,0.2778683103735946,0.61,0.001,8,16,24,30,37,46,54,61,68,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
83,0.4338031562462354,0.419284940411701,0.2998646125327836,0.28820723838024875,0.62,0.001,8,16,24,30,37,46,54,61,68,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
84,0.43801951572099745,0.42036836403033584,0.30552213361687175,0.28983764800292233,0.63,0.001,8,16,24,30,37,46,54,61,68,77,84,92,96,108,110,118,130,140,147,154,159,165,176,182,191
85,0.44030839657872545,0.4268689057421452,0.3087152830213198,0.2985798262348587,0.64,0.001,8,16,24,30,37,46,54,61,67,77,84,92,96,108,110,118,130,140,147,154,159,165,176,182,191
86,0.44307914709071194,0.4279523293607801,0.31243424094240535,0.3000766930640171,0.64,0.001,8,16,24,30,37,46,54,61,67,77,84,92,96,108,110,118,130,140,147,154,159,165,176,182,191
87,0.44536802794843994,0.42903575297941493,0.31558237875437034,0.3018154311649016,0.65,0.001,8,16,24,30,37,46,54,61,67,77,84,92,96,108,110,118,130,140,147,154,159,165,176,182,191
88,0.44741597397903865,0.4312026002166847,0.3183375857695173,0.3049300017212693,0.66,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,130,140,147,154,159,165,176,182,191
89,0.44850018070112035,0.4333694474539545,0.3198806402539476,0.30777051540537526,0.66,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,130,140,147,154,159,165,176,182,191
90,0.44970485483676664,0.4344528710725894,0.32155483252898176,0.3091565017772725,0.67,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
91,0.4513913986266715,0.43661971830985913,0.3238149271039735,0.3119947936600771,0.68,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
92,0.45163233345380077,0.43661971830985913,0.32423419209577165,0.3119947936600771,0.69,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,131,140,147,154,160,165,176,182,191
93,0.45235513793518856,0.4387865655471289,0.3252327555509986,0.31472642891336944,0.69,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,131,140,147,154,160,165,176,182,191
94,0.4531984098301409,0.4387865655471289,0.3263166204187993,0.31475000071661774,0.7,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,131,140,147,154,160,165,176,182,191
95,0.45440308396578727,0.4387865655471289,0.3278602834658464,0.31491692124282844,0.71,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,131,140,147,154,160,165,176,182,191
96,0.4550054210336104,0.4387865655471289,0.3287242444030136,0.31510730769561346,0.72,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,131,140,147,154,160,165,176,182,191
97,0.45608962775569206,0.4387865655471289,0.33015631181092353,0.31510730769561346,0.72,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,131,140,147,154,160,165,176,182,191
98,0.45681243223707985,0.4409534127843987,0.3311321462950523,0.317898246438167,0.73,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,131,140,147,154,160,165,176,182,191
99,0.4580171063727262,0.4409534127843987,0.3327408147651132,0.317898246438167,0.74,0.001,8,16,25,30,37,46,54,61,67,77,84,91,96,108,110,118,131,140,147,154,160,165,176,182,191
100,0.45910131309480784,0.4409534127843987,0.3342262002794746,0.3179216910606365,0.75,0.001,8,16,25,30,37,46,54,61,67,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
101,0.4595831827490664,0.4409534127843987,0.33496999440806174,0.3179216910606365,0.75,0.001,8,16,25,30,37,46,54,61,66,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
102,0.4600650524033249,0.4409534127843987,0.33571188603344326,0.3179216910606365,0.76,0.001,9,16,25,30,37,46,54,61,66,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
103,0.46042645464401877,0.4387865655471289,0.3362400392969713,0.31542503686946066,0.77,0.001,9,16,25,30,37,46,54,61,66,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
104,0.4609083242982773,0.4387865655471289,0.3368869625448434,0.31559162873257174,0.77,0.001,9,16,25,30,37,46,54,61,66,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
105,0.46114925912540655,0.4387865655471289,0.3372654415333163,0.315653345127626,0.78,0.001,9,16,25,30,37,46,54,61,66,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
106,0.46114925912540655,0.4398699891657638,0.3373354266398869,0.3169979403635781,0.79,0.001,9,16,25,30,37,46,54,61,66,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
107,0.46175159619322975,0.4409534127843987,0.33820681834082755,0.31838049031814863,0.8,0.001,9,16,25,30,37,46,54,61,66,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
108,0.4621129984339236,0.4409534127843987,0.3387209912714443,0.31838049031814863,0.8,0.001,9,16,25,30,37,46,54,61,66,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
109,0.46247440067461754,0.4420368364030336,0.33917799760974066,0.3197627909838823,0.81,0.001,9,16,25,30,37,46,54,61,66,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
110,0.46247440067461754,0.4420368364030336,0.33922893771011764,0.3197627909838823,0.82,0.001,9,16,25,30,37,46,54,61,66,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
111,0.4628358029153114,0.4442036836403034,0.33972817660174304,0.3226768553829781,0.83,0.001,9,16,25,30,37,46,54,61,66,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
112,0.4631972051560053,0.4442036836403034,0.3402326515957006,0.3226768553829781,0.83,0.001,9,16,24,30,37,46,54,61,66,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
113,0.46295627032887604,0.4442036836403034,0.3400175994793171,0.3226768553829781,0.84,0.001,9,16,24,30,37,46,54,61,65,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
114,0.4635586073966992,0.4442036836403034,0.3407845569717368,0.3226768553829781,0.85,0.001,9,16,24,30,37,46,54,61,65,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
115,0.4635586073966992,0.4442036836403034,0.34080190885280637,0.3226768553829781,0.86,0.001,9,16,24,30,37,46,54,60,65,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
116,0.4635586073966992,0.4442036836403034,0.3408362925038303,0.3226768553829781,0.86,0.001,9,16,24,30,37,46,54,60,65,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
117,0.4636790748102638,0.4442036836403034,0.3410271285639892,0.3226768553829781,0.87,0.001,9,16,24,30,37,46,54,60,65,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
118,0.46379954222382846,0.4442036836403034,0.34124698677926135,0.3226768553829781,0.88,0.001,9,16,24,30,37,46,54,60,65,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
119,0.46379954222382846,0.4442036836403034,0.3412569229954855,0.3226768553829781,0.89,0.001,9,16,24,30,37,46,54,60,65,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
120,0.46379954222382846,0.4442036836403034,0.34133405354237223,0.3226768553829781,0.89,0.001,9,16,24,30,37,46,54,60,65,77,84,92,97,108,110,118,131,140,148,154,160,165,176,182,191
121,0.46416094446452233,0.4442036836403034,0.3418280755448222,0.3226768553829781,0.9,0.001,9,16,24,30,37,46,54,60,65,77,84,92,97,108,110,118,131,140,148,154,160,165,176,182,191
122,0.46416094446452233,0.4442036836403034,0.34193313333707265,0.3226768553829781,0.91,0.001,9,16,24,30,37,46,54,60,65,77,84,92,97,108,110,118,131,140,148,154,160,165,176,182,191
123,0.4648837489459101,0.4452871072589382,0.34285673448376963,0.3240203805475056,0.92,0.001,9,16,24,30,37,46,54,60,65,77,84,92,97,108,110,118,131,140,148,154,160,165,175,182,191
124,0.46548608601373326,0.4452871072589382,0.3436681652017546,0.3241847188774547,0.92,0.001,9,16,24,30,37,46,54,60,65,77,84,92,97,108,110,118,132,140,148,154,160,165,175,182,191
125,0.46608842308155646,0.4463705308775731,0.3444404050873662,0.3255509669448433,0.93,0.001,9,16,24,30,37,46,54,60,65,77,84,92,97,108,110,118,132,140,148,154,160,165,175,182,191
126,0.46620889049512104,0.4463705308775731,0.34461543708315645,0.3255509669448433,0.94,0.001,9,16,24,30,37,46,54,60,65,77,84,92,97,108,110,118,132,140,148,154,160,165,175,182,191
127,0.46620889049512104,0.4463705308775731,0.3446247558182841,0.3255509669448433,0.94,0.001,9,16,24,30,37,46,54,60,65,77,84,91,97,108,110,118,132,140,148,154,160,165,175,182,191
128,0.46608842308155646,0.4463705308775731,0.34448942817736916,0.3255509669448433,0.95,0.001,9,16,24,30,37,46,54,60,65,77,84,91,97,108,110,118,132,140,148,154,160,165,175,182,191
129,0.46608842308155646,0.4463705308775731,0.3444993089988194,0.3255509669448433,0.96,0.001,9,16,24,30,37,46,54,60,65,77,84,91,97,108,110,118,132,140,148,154,160,165,175,182,191
130,0.46657029273581496,0.447453954496208,0.3451397111599551,0.32694301184887997,0.97,0.001,9,16,24,30,37,46,54,60,64,77,84,91,97,108,110,118,132,140,148,154,160,165,175,182,191
131,0.46705216239007347,0.4485373781148429,0.3457925697991998,0.3284979617972774,0.97,0.001,9,16,24,30,37,46,54,60,64,77,84,91,97,108,110,118,132,140,148,154,160,165,175,182,191
132,0.46765449945789667,0.4507042253521127,0.34663048144335595,0.3312798484107998,0.98,0.001,9,16,24,30,37,46,54,60,64,77,84,91,97,108,110,118,132,140,148,154,160,165,175,182,191
133,0.4682568365257198,0.4528710725893825,0.34747070866645713,0.33397014464714125,0.99,0.001,9,16,24,30,37,46,53,60,64,77,84,91,98,108,110,118,132,140,148,153,160,165,175,182,191
134,0.4687387061799783,0.4528710725893825,0.34817006319137966,0.33397014464714125,1.0,0.001,9,16,24,30,37,46,53,60,64,77,84,91,98,108,110,118,132,140,148,153,160,165,175,182,191
135,0.46910010842067223,0.4539544962080173,0.3487162783263412,0.33536024322918756,1.0,0.001,9,16,24,30,37,46,53,60,64,77,84,91,98,108,110,118,132,140,148,153,160,165,175,182,191
136,0.46934104324780146,0.4550379198266522,0.3490536820619746,0.3367727834403548,1.01,0.001,9,16,24,30,37,46,53,60,64,77,84,91,98,108,110,118,132,140,148,153,160,165,175,182,191
137,0.4697024454884954,0.4550379198266522,0.3496123705247496,0.3367727834403548,1.02,0.001,9,16,24,30,37,46,53,60,64,77,84,91,98,108,110,118,132,140,148,153,160,165,175,182,191
138,0.47042524996988316,0.4517876489707476,0.35066246717362914,0.3330277220822694,1.03,0.001,9,16,24,30,37,46,53,60,64,77,84,91,98,108,110,118,132,140,148,153,160,165,175,182,191
139,0.47090711962414167,0.4517876489707476,0.351411529705974,0.3330277220822694,1.03,0.001,9,16,24,30,37,46,53,60,64,77,84,91,98,108,110,118,132,140,148,153,160,165,175,182,191
140,0.4717503915190941,0.4517876489707476,0.35262323584828137,0.33312200589717766,1.04,0.001,9,16,24,30,37,46,53,60,64,77,84,91,98,108,110,118,132,140,148,153,160,165,175,182,191
141,0.47211179375978796,0.4507042253521127,0.3532461432248193,0.33187561571079793,1.05,0.001,9,16,24,30,37,46,53,60,64,77,84,91,98,108,110,118,132,140,148,153,160,165,175,182,191
142,0.47211179375978796,0.4528710725893825,0.35341408287399345,0.3346537056069431,1.06,0.001,9,16,24,30,37,46,53,60,64,77,84,91,98,108,110,118,132,140,148,153,160,165,175,182,191
