epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
51,0.5028490028490028,0.5192307692307693,0.27974599814790313,0.3002366187074563,0.28,0.001,12,24,37,47,59,73,83,93,106,118
52,0.5074786324786325,0.5192307692307693,0.28757394343814846,0.3020082178092305,0.29,0.001,12,24,37,47,59,73,83,93,106,118
53,0.511039886039886,0.5192307692307693,0.2935583057312552,0.3026608406065957,0.3,0.001,12,24,37,47,59,73,83,93,106,118
54,0.5126424501424501,0.5192307692307693,0.2962987566076464,0.3026608406065957,0.3,0.001,12,24,37,47,59,73,83,93,106,118
55,0.5133547008547008,0.5192307692307693,0.29749635269522956,0.3026608406065957,0.31,0.001,13,24,37,47,59,73,83,93,106,118
56,0.5162037037037037,0.5240384615384616,0.30190465768024777,0.3101353464063966,0.31,0.001,13,24,37,47,59,73,83,93,106,118
57,0.5185185185185185,0.5272435897435898,0.30542131890539015,0.31527791726646803,0.32,0.001,13,24,37,47,59,73,83,93,106,118
58,0.5197649572649573,0.5272435897435898,0.3074798168617934,0.31527791726646803,0.32,0.001,13,24,37,47,59,73,83,93,106,118
59,0.521011396011396,0.530448717948718,0.30932833123843406,0.31977840860471085,0.33,0.001,13,24,37,47,59,73,83,93,106,118
60,0.5208333333333334,0.532051282051282,0.30904832624999923,0.3221453789234415,0.33,0.001,13,24,37,47,60,73,83,93,106,118
61,0.521545584045584,0.5336538461538461,0.31018384258092735,0.3244667988586353,0.34,0.001,13,24,38,47,60,73,83,93,106,118
62,0.5227920227920227,0.5368589743589743,0.3122335889222435,0.3294339440228162,0.34,0.001,13,24,38,47,60,73,83,93,106,118
63,0.5270655270655271,0.5384615384615384,0.31881232249434743,0.3320547700816199,0.35,0.001,13,24,38,47,60,73,83,93,106,118
64,0.5281339031339032,0.5400641025641025,0.32080524538571187,0.3346954848392538,0.35,0.001,13,24,38,47,60,73,83,93,106,118
65,0.5293803418803419,0.5416666666666666,0.32305731645147495,0.3385665680802331,0.36,0.001,13,24,38,47,60,73,83,93,106,118
66,0.532051282051282,0.5480769230769231,0.32749885458556505,0.348871974571787,0.37,0.001,13,24,38,47,60,73,83,92,106,118
67,0.5334757834757835,0.5544871794871795,0.3301349234148937,0.3588575103393984,0.37,0.001,13,24,38,47,60,74,83,92,106,118
68,0.5345441595441596,0.5560897435897436,0.33197436786536294,0.36131721304206443,0.38,0.001,13,24,38,47,60,74,83,92,106,118
69,0.5363247863247863,0.5576923076923077,0.33480439291000297,0.3640811292817925,0.38,0.001,13,24,38,47,60,74,83,92,106,118
70,0.5375712250712251,0.5576923076923077,0.3369630883779814,0.3640811292817925,0.39,0.001,13,24,38,47,60,74,83,92,106,118
71,0.5379273504273504,0.5592948717948718,0.337519122412579,0.3665372177842091,0.39,0.001,13,24,38,47,60,74,83,92,106,118
72,0.5379273504273504,0.5625,0.33752631980886094,0.3715757088365711,0.4,0.001,13,24,38,48,60,74,83,92,106,118
73,0.5382834757834758,0.5657051282051282,0.33802416804961966,0.37645787779453466,0.4,0.001,13,24,38,48,60,74,83,92,106,118
74,0.5381054131054132,0.5608974358974359,0.33773067063667206,0.3691015630765597,0.41,0.001,13,24,38,48,60,74,83,92,106,118
75,0.5382834757834758,0.5625,0.33784922567586406,0.3716846473029046,0.41,0.001,13,24,38,48,60,74,83,92,106,118
76,0.5393518518518519,0.5641025641025641,0.3393918742509465,0.37385684087815285,0.42,0.001,13,24,38,48,60,74,83,92,106,118
77,0.5404202279202279,0.5689102564102564,0.34101768149307965,0.3809318330180016,0.42,0.001,13,24,38,48,60,74,83,92,106,118
78,0.5416666666666666,0.5689102564102564,0.34307186726106975,0.3815248910292075,0.43,0.001,13,24,38,48,60,74,83,92,106,118
79,0.5427350427350427,0.5721153846153846,0.344905398462955,0.38629055131742285,0.43,0.001,13,24,38,48,60,74,83,92,106,118
80,0.5448717948717948,0.5689102564102564,0.3482868058244638,0.38211681384656726,0.44,0.001,13,24,38,48,60,74,83,92,106,118
81,0.5452279202279202,0.5641025641025641,0.34891960455821414,0.37580264348286596,0.45,0.001,13,24,38,48,60,74,84,92,106,118
82,0.5450498575498576,0.5657051282051282,0.34875765031211237,0.37826668823624576,0.45,0.001,13,24,38,48,60,74,84,92,106,118
83,0.5457621082621082,0.5657051282051282,0.34974146778324877,0.37852716995832447,0.46,0.001,13,24,38,48,60,74,84,92,106,118
84,0.5466524216524217,0.5689102564102564,0.35084644719363456,0.3825645552858088,0.46,0.001,13,24,38,48,60,74,84,92,106,118
85,0.5471866096866097,0.5705128205128205,0.35145294597916155,0.3845859446012535,0.47,0.001,13,24,38,48,60,74,84,92,106,118
86,0.5475427350427351,0.5721153846153846,0.3518687079423364,0.3869928032142701,0.47,0.001,13,24,38,48,60,74,84,92,106,118
87,0.5470085470085471,0.5737179487179487,0.35105704892400114,0.3895447624511773,0.48,0.001,13,24,38,48,59,74,84,92,106,118
88,0.5466524216524217,0.5721153846153846,0.3506504582874933,0.387360222981346,0.48,0.001,13,24,38,48,59,74,84,92,106,118
89,0.5491452991452992,0.5705128205128205,0.3545336847186341,0.38532336022641644,0.49,0.001,13,24,38,48,59,74,84,92,106,118
90,0.5509259259259259,0.5705128205128205,0.3573370369750254,0.38532787879456165,0.49,0.001,13,24,38,48,59,74,84,92,106,118
91,0.5518162393162394,0.5689102564102564,0.35889977722567845,0.38346035885475016,0.5,0.001,13,24,38,48,59,74,84,92,106,118
92,0.5527065527065527,0.5689102564102564,0.3603723819670014,0.3836822065481196,0.51,0.001,13,24,38,48,59,74,84,92,106,118
93,0.55252849002849,0.5657051282051282,0.3603166858938691,0.37959878490820775,0.51,0.001,13,24,38,48,59,75,84,92,106,118
94,0.5530626780626781,0.5689102564102564,0.36111580836538104,0.3844709609757171,0.52,0.001,13,24,38,48,59,75,84,92,106,118
95,0.5541310541310541,0.5721153846153846,0.3627535822403445,0.38865058251536555,0.52,0.001,13,24,38,48,59,75,84,92,106,118
96,0.5546652421652422,0.5769230769230769,0.3634248047313614,0.3955928646379854,0.53,0.001,13,24,38,48,59,75,84,92,106,118
97,0.5548433048433048,0.5801282051282052,0.36365179025963,0.40042248562375304,0.53,0.001,13,23,38,48,59,75,84,92,106,118
98,0.5555555555555556,0.5801282051282052,0.3647956731809514,0.4006928279477264,0.54,0.001,13,23,38,48,59,75,84,92,106,118
99,0.5569800569800569,0.5897435897435898,0.3671219865489833,0.4148914349342163,0.54,0.001,13,23,38,48,59,75,84,92,106,118
100,0.5587606837606838,0.5865384615384616,0.3700146590461235,0.4108468125594672,0.55,0.001,13,23,38,48,59,75,84,92,106,118
101,0.5607193732193733,0.5849358974358975,0.37300560262512084,0.408703923900119,0.55,0.001,13,23,38,48,59,75,84,92,106,118
102,0.5610754985754985,0.5833333333333334,0.3735605428179005,0.40628407901574315,0.56,0.001,13,23,38,48,59,75,84,92,106,118
103,0.5612535612535613,0.5897435897435898,0.3737480231945177,0.4146062598256396,0.57,0.001,13,23,38,48,59,75,84,92,106,118
104,0.5610754985754985,0.5897435897435898,0.3733842286868918,0.4146062598256396,0.57,0.001,13,23,38,48,59,75,84,92,106,118
105,0.5628561253561254,0.5897435897435898,0.3757810218918617,0.4146062598256396,0.58,0.001,13,23,38,48,59,75,84,92,106,118
106,0.5637464387464387,0.5897435897435898,0.3768831586179986,0.4146062598256396,0.58,0.001,13,23,38,48,59,75,84,92,106,118
107,0.5637464387464387,0.5913461538461539,0.3769257668039895,0.41700191255028685,0.59,0.001,13,23,38,48,59,75,84,92,106,118
108,0.5664173789173789,0.5913461538461539,0.3809696429340975,0.4171407221271872,0.59,0.001,13,23,38,48,59,75,84,92,106,118
109,0.5683760683760684,0.5913461538461539,0.3839012072033118,0.4171108302653992,0.6,0.001,13,23,38,48,59,75,84,92,107,118
110,0.5685541310541311,0.5961538461538461,0.3840963078008526,0.42456700174553264,0.6,0.001,13,23,38,48,59,75,84,92,107,118
111,0.5694444444444444,0.5977564102564102,0.3855580980794845,0.42715861544313427,0.61,0.001,13,23,38,48,58,75,84,92,107,118
112,0.5696225071225072,0.5977564102564102,0.3858414162791567,0.42715861544313427,0.61,0.001,13,23,38,48,58,75,84,92,107,118
113,0.5699786324786325,0.5993589743589743,0.3864361466787233,0.42918823981412024,0.62,0.001,13,23,38,48,58,75,84,92,107,118
114,0.5705128205128205,0.5977564102564102,0.38721175529206375,0.4270412642669008,0.62,0.001,13,23,38,48,58,75,84,92,107,118
115,0.5715811965811965,0.5977564102564102,0.38859153023384796,0.4270412642669008,0.63,0.001,13,23,38,48,58,75,84,92,107,118
116,0.5731837606837606,0.6009615384615384,0.3908728337980447,0.43176049796294536,0.64,0.001,13,23,38,48,58,75,84,92,107,118
117,0.5742521367521367,0.6009615384615384,0.39239519315551274,0.43176049796294536,0.64,0.001,13,23,38,48,58,75,84,92,107,118
118,0.5753205128205128,0.6009615384615384,0.39402288579105604,0.43176049796294536,0.65,0.001,13,23,38,48,58,75,84,92,107,118
119,0.5751424501424501,0.6009615384615384,0.39395177277044924,0.4321280942652159,0.65,0.001,13,23,38,48,58,75,84,92,107,118
120,0.5746082621082621,0.6025641025641025,0.39340993331843455,0.4346587172855201,0.66,0.001,13,23,38,48,58,75,84,92,107,118
121,0.5756766381766382,0.6009615384615384,0.3951477053363237,0.43236045198978523,0.66,0.001,13,23,38,48,58,75,84,92,107,118
122,0.5762108262108262,0.6009615384615384,0.39593717531139605,0.43260090783270455,0.67,0.001,13,23,38,48,58,75,85,92,107,118
123,0.5767450142450142,0.6089743589743589,0.3968076955680031,0.4444752550387484,0.67,0.001,13,23,38,48,58,75,85,92,107,118
124,0.5776353276353277,0.6105769230769231,0.39803178840315445,0.4468508891928865,0.68,0.001,14,23,38,48,58,75,85,92,107,118
125,0.5769230769230769,0.6105769230769231,0.3969141399591767,0.4468508891928865,0.68,0.001,14,23,38,48,58,75,85,92,107,118
126,0.5776353276353277,0.6105769230769231,0.3980037415441414,0.4468508891928865,0.69,0.001,14,23,38,48,58,75,85,92,107,118
127,0.5776353276353277,0.6105769230769231,0.39812088988715466,0.4468508891928865,0.69,0.001,14,23,38,48,58,75,85,92,107,118
128,0.5790598290598291,0.6105769230769231,0.40033472465435027,0.4468508891928865,0.7,0.001,14,23,38,48,58,75,85,92,107,118
129,0.5797720797720798,0.6137820512820513,0.4015296085651,0.45198530697918493,0.71,0.001,14,23,38,48,58,75,85,92,107,118
130,0.5817307692307693,0.6105769230769231,0.40473450526595356,0.4477795663289461,0.71,0.001,14,23,38,48,57,75,85,92,107,118
131,0.5820868945868946,0.6089743589743589,0.40566050369968754,0.4456382827661287,0.72,0.001,14,23,38,48,57,75,85,92,107,118
132,0.5822649572649573,0.6073717948717948,0.406165547076794,0.4437106334668748,0.72,0.001,14,23,38,48,57,75,85,92,107,118
133,0.5836894586894587,0.6073717948717948,0.40834080255563887,0.4437106334668748,0.73,0.001,14,23,38,48,57,75,85,92,107,118
134,0.5838675213675214,0.6105769230769231,0.4086136910749709,0.44848054994816955,0.73,0.001,14,23,38,48,57,75,85,92,107,118
135,0.583511396011396,0.6121794871794872,0.4082322946415563,0.4510756166893253,0.74,0.001,14,23,38,48,57,75,85,92,107,118
136,0.5845797720797721,0.6121794871794872,0.40981825444665754,0.4510756166893253,0.74,0.001,14,23,38,48,57,75,85,92,107,118
137,0.5842236467236467,0.6089743589743589,0.4093594299846649,0.44688085792754706,0.75,0.001,14,23,38,48,57,75,85,92,107,118
138,0.5863603988603988,0.6089743589743589,0.4126996296073042,0.44732056322076896,0.75,0.001,14,23,38,48,57,75,85,92,107,118
139,0.5879629629629629,0.6089743589743589,0.4150613524132488,0.4475632057124612,0.76,0.001,14,23,38,48,57,75,85,92,107,118
140,0.5874287749287749,0.6089743589743589,0.4143846130928297,0.4475632057124612,0.77,0.001,14,23,38,48,57,75,85,92,107,118
141,0.5883190883190883,0.6089743589743589,0.4157535250680958,0.4475812449885167,0.77,0.001,14,23,38,48,57,75,85,92,107,118
142,0.5892094017094017,0.6105769230769231,0.41715875898535393,0.45008667648274814,0.78,0.001,14,23,38,48,57,75,85,92,107,118
143,0.5895655270655271,0.6089743589743589,0.4178702668355435,0.44795379310594885,0.78,0.001,14,23,38,48,57,75,85,92,107,118
144,0.5909900284900285,0.6089743589743589,0.41999203182987666,0.44795379310594885,0.79,0.001,14,23,38,48,57,75,85,92,107,118
145,0.5906339031339032,0.6089743589743589,0.41948868882343937,0.44795379310594885,0.79,0.001,14,23,38,48,57,75,85,92,107,118
146,0.5915242165242165,0.6105769230769231,0.4208775573861744,0.45042550415355853,0.8,0.001,14,23,38,48,57,75,85,92,107,118
147,0.5918803418803419,0.6121794871794872,0.42150249681771523,0.4528021567874303,0.8,0.001,14,23,38,48,57,75,86,91,107,118
148,0.5917022792022792,0.6121794871794872,0.42134161515467616,0.4528021567874303,0.81,0.001,14,23,38,48,57,75,86,91,107,118
149,0.5922364672364673,0.6121794871794872,0.4222324751636346,0.4528021567874303,0.82,0.001,14,23,38,48,57,75,86,91,107,118
150,0.5917022792022792,0.6121794871794872,0.42158611632905585,0.45299640663034657,0.82,0.001,14,23,38,48,57,75,86,91,107,118
151,0.5925925925925926,0.6121794871794872,0.42305795616160957,0.45299640663034657,0.83,0.001,14,23,38,48,57,75,86,91,107,118
152,0.5943732193732194,0.6105769230769231,0.42561891134961405,0.45084745762711864,0.83,0.001,14,23,38,48,57,75,86,91,107,118
153,0.5950854700854701,0.6105769230769231,0.4268086029445328,0.4510740893590217,0.84,0.001,14,23,38,48,57,75,86,91,107,118
154,0.5970441595441596,0.6153846153846154,0.42986830544845744,0.45780580787875935,0.84,0.001,14,23,38,48,57,75,86,91,107,118
155,0.5979344729344729,0.6137820512820513,0.43132911396662454,0.45575355752109903,0.85,0.001,14,23,38,48,57,75,86,91,107,118
156,0.5986467236467237,0.6137820512820513,0.4323535071244916,0.45575355752109903,0.85,0.001,14,23,38,48,57,75,86,91,107,118
157,0.5990028490028491,0.6153846153846154,0.432921879303759,0.45799811081072284,0.86,0.001,14,23,38,48,57,75,86,91,107,118
158,0.5998931623931624,0.6121794871794872,0.43427780619529854,0.4537384377746989,0.86,0.001,14,23,38,48,57,75,86,91,107,118
159,0.6011396011396012,0.6137820512820513,0.43617343884165427,0.4558854922336034,0.87,0.001,14,23,38,48,57,75,86,91,107,118
160,0.6013176638176638,0.6121794871794872,0.43657810143465703,0.45372460496614,0.87,0.001,14,23,38,48,57,75,86,91,107,118
161,0.6022079772079773,0.6105769230769231,0.437958341928942,0.45157836868146173,0.88,0.001,14,23,38,48,57,75,86,91,107,118
162,0.6027421652421653,0.6073717948717948,0.43882451629934627,0.4472885032537961,0.89,0.001,14,23,38,48,57,76,86,91,107,118
163,0.6032763532763533,0.6089743589743589,0.4396795827123696,0.4496558903475797,0.89,0.001,14,23,38,48,57,76,86,91,107,118
164,0.6047008547008547,0.6089743589743589,0.4417492780140554,0.4496558903475797,0.9,0.001,14,23,38,48,57,76,87,91,107,118
165,0.60505698005698,0.6105769230769231,0.44234007604521886,0.4520401415143772,0.9,0.001,14,23,38,48,57,76,87,91,107,118
166,0.6048789173789174,0.6089743589743589,0.4421054106566924,0.44986866018940397,0.91,0.001,14,23,38,48,57,76,87,91,107,118
167,0.60505698005698,0.6089743589743589,0.4424249228148349,0.44986866018940397,0.91,0.001,14,23,38,48,57,76,87,91,107,118
168,0.6054131054131054,0.6105769230769231,0.442969884119906,0.4520124174668513,0.92,0.001,14,23,38,48,57,76,87,91,107,118
169,0.6054131054131054,0.6105769230769231,0.4431193374452077,0.4520124174668513,0.92,0.001,14,23,38,48,57,76,87,91,107,118
170,0.6059472934472935,0.6089743589743589,0.4440225574185399,0.44988654921740634,0.93,0.001,14,23,38,48,57,76,87,91,108,118
171,0.6068376068376068,0.6057692307692307,0.4452968841081927,0.4455737349658685,0.93,0.001,14,23,38,48,57,76,87,91,108,118
172,0.6066595441595442,0.6073717948717948,0.44529233688146097,0.4479252055655263,0.94,0.001,14,23,38,48,57,76,87,91,108,118
173,0.6073717948717948,0.6089743589743589,0.44639738604260915,0.45027584414083943,0.94,0.001,14,23,38,48,57,76,87,91,108,118
174,0.6071937321937322,0.6105769230769231,0.44613742997473593,0.452625651133324,0.95,0.001,14,23,38,48,57,76,87,91,108,118
175,0.6077279202279202,0.6105769230769231,0.446904044885181,0.452625651133324,0.96,0.001,14,23,38,48,57,76,87,91,108,118
176,0.6079059829059829,0.6105769230769231,0.4471056257384578,0.452625651133324,0.96,0.001,14,23,38,48,57,76,87,91,108,118
177,0.6075498575498576,0.6089743589743589,0.4466725219583497,0.45027584414083943,0.97,0.001,14,23,38,48,57,76,87,91,108,118
178,0.6089743589743589,0.6089743589743589,0.44873784726560206,0.45027584414083943,0.97,0.001,14,23,38,48,57,76,87,91,108,118
179,0.6100427350427351,0.6089743589743589,0.4504182732760442,0.45016467325359677,0.98,0.001,14,23,38,48,57,76,87,91,108,118
180,0.6109330484330484,0.6089743589743589,0.4516390642682363,0.45016467325359677,0.98,0.001,14,23,38,48,57,76,87,91,108,118
181,0.6105769230769231,0.6089743589743589,0.4512796483955742,0.45005345739301295,0.99,0.001,14,23,38,48,57,76,87,91,108,118
182,0.6103988603988604,0.6105769230769231,0.45097949505051704,0.45243589326919953,0.99,0.001,14,23,38,48,57,76,87,91,108,118
183,0.6116452991452992,0.6105769230769231,0.4527862519453604,0.45243589326919953,1.0,0.001,14,23,38,48,57,76,87,91,108,118
184,0.6118233618233618,0.6105769230769231,0.4529999091675173,0.45243589326919953,1.0,0.001,14,23,38,48,57,76,87,91,108,118
185,0.6120014245014245,0.6089743589743589,0.4533929131286901,0.4503115680936942,1.01,0.001,14,23,38,48,57,76,87,91,108,118
186,0.6125356125356125,0.6073717948717948,0.4540344608686714,0.44829975424655455,1.01,0.001,14,23,38,48,57,76,87,91,108,118
187,0.6121794871794872,0.6105769230769231,0.4534674604723219,0.45317047310967107,1.02,0.001,14,23,38,48,57,76,87,91,108,118
188,0.6123575498575499,0.6121794871794872,0.4537035038711391,0.4551830632242795,1.03,0.001,14,23,38,48,57,76,88,91,108,118
189,0.6127136752136753,0.6121794871794872,0.4541046682837173,0.45494511840780216,1.03,0.001,14,23,38,48,57,76,88,91,108,118
190,0.6136039886039886,0.6121794871794872,0.4553389340514128,0.45494511840780216,1.04,0.001,14,23,38,48,57,76,88,91,108,118
191,0.614494301994302,0.6121794871794872,0.45668375846552123,0.45542080038082466,1.04,0.001,14,23,38,48,57,76,88,91,108,118
192,0.614494301994302,0.6089743589743589,0.45676010335937633,0.45139892265840353,1.05,0.001,14,23,38,48,57,76,88,91,108,118
193,0.6152065527065527,0.6073717948717948,0.4577005648796053,0.44924779526197467,1.05,0.001,14,23,38,48,57,76,88,91,108,118
194,0.6160968660968661,0.6073717948717948,0.45886598462928796,0.44924779526197467,1.06,0.001,14,23,38,48,57,76,88,91,108,118
195,0.6169871794871795,0.6057692307692307,0.46021137522587974,0.44711136723815015,1.06,0.001,14,23,38,48,57,76,88,91,108,118
196,0.6175213675213675,0.6073717948717948,0.46099338567711856,0.44924779526197467,1.07,0.001,14,23,38,48,57,76,88,91,108,118
197,0.6180555555555556,0.6089743589743589,0.46181768014645175,0.4520701754385965,1.08,0.001,14,23,38,48,57,77,88,91,108,118
198,0.6184116809116809,0.6089743589743589,0.4623442948624391,0.4524051862108651,1.08,0.001,14,23,38,48,57,77,88,91,108,118
199,0.6189458689458689,0.6089743589743589,0.4630984257902745,0.45242291065764206,1.09,0.001,14,23,38,48,57,77,88,91,108,118
200,0.6198361823361823,0.6105769230769231,0.46419328359379486,0.4547768868433354,1.09,0.001,14,23,38,48,57,77,88,91,108,118
201,0.6209045584045584,0.6105769230769231,0.4658505165001825,0.4551412884123379,1.1,0.001,14,23,38,48,57,77,88,91,108,118
202,0.6209045584045584,0.6121794871794872,0.4659486464963353,0.4573698565160679,1.1,0.001,14,23,38,48,57,77,88,91,108,118
203,0.6226851851851852,0.6121794871794872,0.46841598308122967,0.4574478405053013,1.11,0.001,14,23,38,48,57,77,88,91,108,118
204,0.624465811965812,0.6137820512820513,0.4708134892666116,0.4593109795997613,1.11,0.001,14,23,38,48,57,77,88,91,108,118
205,0.6246438746438746,0.6169871794871795,0.4710899056126573,0.46372090012729505,1.12,0.001,14,23,38,48,57,77,88,91,108,118
206,0.6239316239316239,0.6169871794871795,0.47018314138682304,0.46386356446463994,1.12,0.001,14,23,38,48,57,77,88,91,108,118
207,0.6246438746438746,0.6169871794871795,0.4711190163234573,0.46400230017251287,1.13,0.001,14,23,38,48,57,77,88,91,108,118
208,0.6266025641025641,0.6153846153846154,0.4735986296558973,0.4616338635750875,1.14,0.001,14,23,38,48,57,77,88,91,109,118
209,0.6274928774928775,0.6185897435897436,0.47485821915870285,0.46598202824133506,1.14,0.001,14,23,38,48,57,77,88,91,109,118
210,0.6283831908831908,0.6185897435897436,0.47631316999597595,0.4662315397526533,1.15,0.001,14,23,38,48,57,77,88,91,109,118
211,0.6289173789173789,0.6153846153846154,0.47699253044627843,0.46138602466489476,1.15,0.001,14,23,38,48,57,77,88,91,109,118
212,0.6296296296296297,0.6185897435897436,0.4779599211001433,0.46539187029330875,1.16,0.001,14,23,38,48,57,77,88,91,109,118
