epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
14,0.2415080703444953,0.2275189599133261,0.034642909315750425,0.030782032400589077,0.1,0.001,9,19,29,37,47,56,66,76,85,94,104,114,123,131,141,150,160,170,179,188
15,0.24162852324741027,0.2275189599133261,0.0209705600531227,0.017152440918540512,0.11,0.001,9,19,29,37,47,56,66,76,85,94,104,114,123,131,141,150,160,170,179,188
16,0.24198988195615515,0.228602383531961,0.009270790717209376,0.007442939477785848,0.12,0.001,9,19,29,37,47,56,66,76,85,94,105,114,123,131,141,150,160,170,179,188
17,0.24198988195615515,0.228602383531961,0.0017681173465270428,0.0020045679852269682,0.13,0.001,9,19,29,37,47,56,65,76,85,94,105,114,123,131,142,150,160,170,179,188
18,0.24198988195615515,0.228602383531961,0.00021718148796212589,0.00026774087551251213,0.13,0.001,9,19,29,37,47,56,65,76,85,94,105,113,123,131,142,150,160,170,180,188
19,0.24198988195615515,0.228602383531961,0.00010024933337449138,0.0001338883614500075,0.14,0.001,9,19,29,37,47,56,65,77,85,94,105,113,123,131,142,150,160,170,180,188
20,0.24198988195615515,0.228602383531961,8.354250699216248e-05,0.0001338883614500075,0.15,0.001,9,19,29,37,47,56,65,77,85,94,105,113,123,131,142,150,160,170,180,188
21,0.24198988195615515,0.228602383531961,5.012717929520072e-05,0.0001338883614500075,0.15,0.001,9,19,29,37,47,56,65,77,85,94,105,113,123,131,142,150,160,170,180,188
22,0.24198988195615515,0.228602383531961,3.341867792494568e-05,0.0001338883614500075,0.16,0.001,9,19,29,37,47,56,65,77,85,94,105,113,123,131,142,150,161,170,180,188
23,0.24198988195615515,0.228602383531961,3.341867792494568e-05,0.0001338883614500075,0.16,0.001,9,19,29,37,47,56,65,77,85,94,105,113,123,131,142,150,161,170,180,188
24,0.24198988195615515,0.228602383531961,3.341867792494568e-05,0.0001338883614500075,0.17,0.001,9,19,29,37,47,56,65,77,85,94,105,113,123,131,142,150,161,170,180,188
25,0.24198988195615515,0.228602383531961,1.6709618169241658e-05,0.0001338883614500075,0.18,0.001,9,19,29,37,47,56,65,77,85,94,105,113,123,131,142,150,161,170,180,188
26,0.24198988195615515,0.228602383531961,1.6709618169241658e-05,0.0001338883614500075,0.18,0.001,9,19,29,37,47,56,65,77,85,94,105,113,122,131,142,150,161,170,180,188
27,0.24198988195615515,0.228602383531961,1.6709618169241658e-05,0.0001338883614500075,0.19,0.001,9,19,29,37,47,56,65,77,85,94,105,113,122,131,142,150,161,170,180,188
28,0.24198988195615515,0.228602383531961,1.6709618169241658e-05,0.0001338883614500075,0.2,0.001,9,19,29,37,47,56,65,77,85,94,105,113,122,131,142,150,161,170,180,188
29,0.24198988195615515,0.228602383531961,1.6709618169241658e-05,0.0001338883614500075,0.21,0.001,9,19,29,37,47,56,65,77,85,94,105,113,122,131,142,150,161,170,180,188
30,0.24198988195615515,0.228602383531961,1.6709618169241658e-05,0.0001338883614500075,0.21,0.001,9,19,29,37,47,56,65,77,85,94,105,113,122,131,142,150,161,170,180,188
31,0.24198988195615515,0.228602383531961,1.6709618169241658e-05,0.0001338883614500075,0.22,0.001,9,19,29,37,47,56,65,77,85,94,105,113,122,131,142,150,161,170,180,188
32,0.26981450252951095,0.25460455037919827,0.041499123627864676,0.037854086617131855,0.23,0.001,9,19,29,37,47,56,65,77,85,94,105,113,122,131,142,150,161,170,180,188
33,0.3538906287641532,0.3358613217768147,0.1666375573211295,0.15528181210137837,0.24,0.001,9,19,29,37,47,56,65,77,85,94,105,113,122,131,142,150,160,170,180,188
34,0.36135870874488074,0.3477789815817985,0.17805963255512625,0.17286027318955344,0.24,0.001,9,19,29,37,47,56,65,77,85,94,105,113,122,131,142,149,160,170,180,188
35,0.3632859551915201,0.35102925243770317,0.18160985286837217,0.17794163127906848,0.25,0.001,9,19,29,37,47,56,65,77,85,94,105,113,122,131,142,149,160,170,180,188
36,0.3638882197060949,0.35102925243770317,0.18339172645051016,0.17889879644041018,0.26,0.001,9,19,29,37,47,56,65,77,85,94,105,112,122,131,142,149,160,170,180,188
37,0.36412912551192483,0.35102925243770317,0.18527205257921986,0.18081859318372417,0.26,0.001,9,19,29,37,47,56,65,77,85,94,106,112,122,131,142,149,160,170,180,188
38,0.36437003131775475,0.34994582881906827,0.1874870383592605,0.18135294065474017,0.27,0.001,9,19,29,37,47,56,65,77,85,94,106,112,122,131,142,149,160,170,180,188
39,0.3644904842206697,0.34994582881906827,0.18981890532893297,0.18253717551685555,0.28,0.001,9,19,29,37,47,56,65,77,85,94,106,112,122,131,142,149,160,170,180,188
40,0.3644904842206697,0.34994582881906827,0.19147043139886366,0.18407156832700788,0.28,0.001,9,19,29,37,46,56,65,77,85,94,106,112,122,131,142,149,160,170,180,188
41,0.3644904842206697,0.34994582881906827,0.19255792923088244,0.18524795649947912,0.29,0.001,9,19,29,37,46,56,65,77,85,94,106,112,122,131,142,149,160,170,179,188
42,0.3647313900264996,0.34994582881906827,0.1937286477732365,0.18606941190649062,0.3,0.001,9,19,29,37,46,56,65,77,85,94,106,112,122,131,142,149,160,170,179,188
43,0.36461093712358467,0.34994582881906827,0.19419026435453102,0.18665515235896435,0.31,0.001,9,19,29,37,46,56,65,77,85,94,106,112,122,131,142,149,160,170,179,188
44,0.3644904842206697,0.34994582881906827,0.19444672391411177,0.18688921255403113,0.31,0.001,9,19,29,37,46,56,66,77,85,94,106,112,121,131,142,149,160,170,179,188
45,0.3644904842206697,0.34994582881906827,0.19460737512405057,0.18724005036822222,0.32,0.001,9,19,29,37,46,56,66,77,85,94,106,112,121,131,141,149,160,170,179,188
46,0.3644904842206697,0.34994582881906827,0.19487012075104904,0.18747377409482113,0.33,0.001,9,19,29,37,46,56,66,77,85,93,106,112,121,131,141,149,160,170,179,188
47,0.3642495784148398,0.34994582881906827,0.19479841236682682,0.18747377409482113,0.33,0.001,9,19,29,37,46,56,66,77,85,93,106,112,121,131,141,149,160,170,179,188
48,0.3642495784148398,0.34994582881906827,0.19491510974138626,0.18747377409482113,0.34,0.001,9,19,29,37,46,56,66,77,85,93,106,112,121,131,141,149,160,170,179,188
49,0.3642495784148398,0.34994582881906827,0.1949734457449256,0.18747377409482113,0.35,0.001,9,19,29,37,46,56,66,77,85,93,106,112,121,131,141,149,160,170,179,188
50,0.3642495784148398,0.34994582881906827,0.19500261057656454,0.18770736343715078,0.35,0.001,9,19,29,37,46,56,66,77,85,93,106,112,121,131,141,149,160,170,179,188
51,0.3642495784148398,0.34994582881906827,0.19504635386200497,0.18782410775042824,0.36,0.001,9,19,29,37,46,56,66,77,85,93,106,112,121,131,141,149,160,169,179,188
52,0.3642495784148398,0.34994582881906827,0.19510467084803162,0.18782410775042824,0.37,0.001,9,19,29,37,46,56,66,77,85,93,106,112,121,131,141,149,160,169,179,188
53,0.3642495784148398,0.34994582881906827,0.19522127947419154,0.18794081851107824,0.37,0.001,9,19,29,37,46,56,66,77,85,93,106,112,121,131,141,149,160,169,179,188
54,0.3642495784148398,0.34994582881906827,0.19535242379896434,0.18805749573356323,0.38,0.001,9,19,29,37,46,56,66,77,85,93,106,112,121,131,141,149,160,169,179,188
55,0.3642495784148398,0.34994582881906827,0.19548352538892988,0.1884073263165299,0.39,0.001,9,19,29,37,46,56,66,77,85,93,106,112,121,131,141,149,160,169,179,188
56,0.3642495784148398,0.34994582881906827,0.19574560044796607,0.1887568555758684,0.39,0.001,9,19,29,37,46,56,66,77,85,93,106,112,121,131,141,149,160,169,179,188
57,0.3642495784148398,0.34994582881906827,0.19586202345307513,0.1891060839007248,0.4,0.001,9,19,29,37,46,56,66,76,85,93,106,112,121,131,141,149,160,169,179,188
58,0.36412912551192483,0.34994582881906827,0.196102420196952,0.18933873579000682,0.41,0.001,9,19,29,37,46,56,66,76,85,93,106,112,121,131,141,149,160,169,179,188
59,0.36412912551192483,0.34994582881906827,0.19639310136528387,0.18957125421823917,0.42,0.001,9,19,29,37,46,56,66,76,85,93,106,111,121,131,141,149,160,169,179,188
60,0.36412912551192483,0.34994582881906827,0.19661097432554198,0.19003589115065211,0.42,0.001,9,19,29,37,46,56,66,76,84,93,106,111,121,131,141,149,160,169,179,188
61,0.3640086726090099,0.34994582881906827,0.19666206852567913,0.19026800988405246,0.43,0.001,9,19,29,37,46,56,66,76,84,93,106,111,121,131,141,149,160,169,179,188
62,0.3638882197060949,0.34994582881906827,0.19671313688071024,0.190499995614843,0.44,0.001,9,20,29,37,46,56,66,76,84,93,106,111,121,131,141,149,160,169,179,188
63,0.3638882197060949,0.34994582881906827,0.1968872399611321,0.19073184845730518,0.44,0.001,9,20,29,37,46,56,66,76,84,93,106,111,121,131,141,149,160,169,179,188
64,0.3638882197060949,0.34994582881906827,0.19694525755145464,0.1908477250810906,0.45,0.001,9,20,28,37,46,56,66,76,84,93,106,111,121,131,141,149,160,169,179,188
65,0.3638882197060949,0.34994582881906827,0.1970177677525512,0.19096356852559015,0.46,0.001,9,20,28,37,46,56,66,76,84,93,106,111,121,131,141,149,160,169,179,188
66,0.36376776680317996,0.34994582881906827,0.19690922465466099,0.19096356852559015,0.46,0.001,9,20,28,37,46,56,66,76,84,93,106,111,121,131,141,149,160,169,179,188
67,0.36376776680317996,0.34994582881906827,0.19695272801377195,0.19096356852559015,0.47,0.001,9,20,28,37,46,56,66,76,84,93,106,111,121,131,141,149,160,169,179,188
68,0.36376776680317996,0.34994582881906827,0.19696722808612876,0.19096356852559015,0.48,0.001,9,20,28,37,46,56,66,76,84,93,106,111,121,131,141,149,160,169,179,188
69,0.36376776680317996,0.34994582881906827,0.19696722808612876,0.19096356852559015,0.48,0.001,9,20,28,37,46,56,66,76,84,93,106,111,121,131,141,149,160,169,179,188
70,0.3638882197060949,0.34994582881906827,0.1971259792102531,0.19111718722613658,0.49,0.001,9,20,28,37,46,56,66,76,84,93,106,111,121,131,140,149,160,169,179,188
71,0.3642495784148398,0.34994582881906827,0.19761564633847728,0.19111718722613658,0.5,0.001,9,20,28,37,46,56,66,76,84,93,106,111,121,131,140,149,160,169,179,188
72,0.3655745603469044,0.34994582881906827,0.1994719586650413,0.19115499211310394,0.5,0.001,9,20,28,37,46,56,66,76,84,93,106,111,121,131,140,149,160,169,179,188
73,0.3664177306673091,0.3531960996749729,0.20089197166395345,0.19557753116049292,0.51,0.001,9,20,28,37,46,56,66,76,84,93,106,111,121,131,140,149,160,169,179,188
74,0.36798361840520355,0.3553629469122427,0.20319100456616912,0.1986491061162312,0.52,0.001,9,20,28,37,46,56,66,76,84,93,106,111,121,131,140,149,160,169,179,188
75,0.3691881474343532,0.3564463705308776,0.20507681483565943,0.20056283810384812,0.52,0.001,9,20,28,37,46,56,66,76,84,93,106,111,121,132,140,149,160,169,179,188
76,0.37015177065767285,0.35752979414951247,0.2066717401040422,0.20220881895089127,0.53,0.001,9,20,28,37,46,56,66,76,84,93,106,111,121,132,140,149,160,169,179,188
77,0.3717176583955673,0.3607800650054171,0.20909005863145824,0.206654215628287,0.54,0.001,9,20,28,37,46,56,66,76,84,93,106,111,121,132,140,149,160,169,179,188
78,0.37256082871597207,0.361863488624052,0.210520817876659,0.2084486001991811,0.55,0.001,9,20,28,37,46,56,66,76,84,93,106,110,121,132,140,149,160,169,179,188
79,0.3741267164538665,0.3629469122426869,0.21300113348714445,0.21005242795886103,0.55,0.001,9,20,28,37,46,56,66,76,84,93,106,110,121,132,140,149,160,169,179,188
80,0.37509033967718625,0.3629469122426869,0.21447754359972315,0.21038802322028716,0.56,0.001,9,20,28,37,46,56,66,76,84,93,106,110,121,132,140,149,160,169,179,188
81,0.3766562274150807,0.3640303358613218,0.21676094050488925,0.21187767107226918,0.57,0.001,9,20,28,37,46,56,66,76,84,93,106,110,121,132,140,149,160,169,179,188
82,0.37761985063840037,0.3640303358613218,0.21835079334787832,0.21202667876693604,0.57,0.001,9,20,28,37,46,56,66,76,84,93,106,110,121,132,140,149,160,169,179,188
83,0.37894483257046496,0.3640303358613218,0.22038418376104119,0.21202667876693604,0.58,0.001,9,20,28,37,46,56,66,76,84,93,106,110,121,132,140,149,160,169,179,188
84,0.3796675499879547,0.36511375947995667,0.22164259331175495,0.2137761213121998,0.59,0.001,9,20,28,37,46,56,66,76,84,93,106,110,121,132,140,149,159,169,179,188
85,0.3806311732112744,0.3705308775731311,0.22322682740802535,0.2212180797918072,0.59,0.001,9,20,28,37,46,56,66,76,84,93,106,110,121,132,140,149,159,169,179,188
86,0.38147434353167914,0.37269772481040087,0.22460495218028864,0.2239710392416533,0.6,0.001,9,20,28,37,46,56,66,76,84,93,106,110,121,132,140,149,159,169,179,188
87,0.3824379667549988,0.37594799566630555,0.226201222440647,0.22853635390093763,0.61,0.001,9,20,28,37,46,56,66,76,84,93,106,110,121,132,140,149,159,169,179,188
88,0.38316068417248855,0.37703141928494044,0.22756777886416268,0.22991145922510148,0.61,0.001,9,20,28,37,46,56,66,76,84,93,106,110,121,132,140,149,159,169,179,187
89,0.38436521320163813,0.38028169014084506,0.2295552347229306,0.23422487816198667,0.62,0.001,9,20,28,37,46,56,66,76,84,93,106,110,121,132,140,149,159,169,179,187
90,0.3877378944832571,0.38461538461538464,0.23445899679799043,0.2400252810780409,0.63,0.001,9,20,28,37,46,56,66,76,84,93,106,110,121,132,140,149,159,169,179,187
91,0.3932787280173452,0.38894907908992415,0.24223628393944452,0.24634953542173976,0.64,0.001,9,20,28,37,46,56,66,76,84,93,106,110,122,132,140,149,160,169,179,187
92,0.39773548542519876,0.39219934994582883,0.24862545611702047,0.2509460765309369,0.64,0.001,9,20,28,37,46,56,66,76,84,93,106,110,122,132,140,149,160,169,179,187
93,0.40387858347386174,0.39544962080173346,0.2571537237479775,0.2554299427514024,0.65,0.001,9,21,28,37,46,56,66,76,84,93,106,110,122,132,140,149,160,169,179,187
94,0.4086966995904601,0.39869989165763814,0.2637352752765668,0.25999358607658574,0.66,0.001,9,21,28,37,46,56,66,76,84,93,106,110,122,133,140,149,160,169,179,187
95,0.415201156347868,0.40628385698808234,0.2727287457454646,0.27013463009191785,0.66,0.001,9,21,28,37,46,56,66,76,84,93,106,110,122,133,140,149,159,169,179,187
96,0.41965791375572153,0.4106175514626219,0.2790933789601324,0.27625373323647096,0.67,0.001,9,21,28,37,46,56,65,76,84,93,106,110,122,133,140,149,159,169,179,187
97,0.42375331245483017,0.41386782231852653,0.28487908440508913,0.28070531768393525,0.68,0.001,9,21,28,37,46,56,65,76,84,93,106,110,122,133,140,149,159,169,179,187
98,0.4300168634064081,0.42036836403033584,0.29352708576953834,0.28975695493209763,0.68,0.001,9,21,28,37,46,56,65,76,84,93,106,110,122,133,139,149,159,169,179,187
99,0.4324259214647073,0.4236186348862405,0.29718903634253935,0.2942228252589336,0.69,0.001,9,21,28,37,46,56,65,76,84,93,106,110,122,133,139,149,159,169,179,187
100,0.4351963382317514,0.4268689057421452,0.30096785805366266,0.2983479957808939,0.7,0.001,9,21,29,37,46,56,65,76,84,92,106,110,122,133,139,149,159,169,179,187
101,0.43772584919296553,0.4312026002166847,0.3045938961468131,0.3038295659269773,0.71,0.001,9,21,29,37,46,56,65,76,84,92,106,110,122,133,139,149,159,169,179,187
102,0.44013490725126475,0.4355362946912243,0.30790386718307283,0.30974260484130267,0.71,0.001,9,21,29,37,46,56,65,76,84,92,106,110,122,133,139,149,159,169,179,187
103,0.4421826066008191,0.437703141928494,0.3107695126364096,0.3125995505695369,0.72,0.001,9,21,29,37,46,56,65,76,84,92,106,110,122,133,139,149,159,169,179,187
104,0.4438689472416285,0.4409534127843987,0.31305397198123364,0.3169454236714463,0.73,0.001,9,21,29,37,46,56,65,76,84,92,106,110,122,133,139,149,159,169,179,187
105,0.44531438207660806,0.4409534127843987,0.31514780897675687,0.3169767702002312,0.73,0.001,9,21,29,37,46,56,65,76,84,92,106,110,122,133,139,149,159,169,179,187
106,0.44651891110575764,0.4409534127843987,0.3167923797051946,0.317143250404322,0.74,0.001,9,21,29,37,46,56,65,76,84,92,106,110,122,133,139,149,159,169,179,187
107,0.44736208142616235,0.4409534127843987,0.31800479679476945,0.317143250404322,0.75,0.001,9,21,29,37,46,56,65,76,84,92,106,110,122,133,139,149,159,169,179,187
108,0.44808479884365215,0.4409534127843987,0.3190051900218245,0.3173096494723595,0.75,0.001,9,21,29,37,46,56,65,76,84,92,106,110,122,133,139,149,159,169,179,187
109,0.4491688749698868,0.4431202600216685,0.32053345066234973,0.32001811672098823,0.76,0.001,9,21,29,37,46,56,65,76,84,92,106,110,122,133,139,149,159,169,179,187
110,0.44953023367863165,0.4442036836403034,0.3210488850514951,0.3214344061427872,0.77,0.001,9,21,29,37,46,56,65,76,84,92,106,110,122,134,139,149,159,169,179,187
111,0.4500120452902915,0.4442036836403034,0.3217610547760832,0.3214344061427872,0.77,0.001,9,21,29,37,46,56,65,76,84,92,106,110,122,134,139,149,159,169,179,187
112,0.45013249819320644,0.4442036836403034,0.3219902555922576,0.3215277479258909,0.78,0.001,9,21,29,37,46,56,65,76,84,92,106,110,122,134,139,149,159,169,179,187
113,0.4509756685136112,0.4452871072589382,0.32312703675121435,0.32288135350368663,0.79,0.001,9,21,29,37,47,56,65,76,84,92,106,110,122,134,139,149,159,169,179,187
114,0.451577933028186,0.4463705308775731,0.32398884895648405,0.32423483496047023,0.8,0.001,9,21,29,37,47,56,65,76,84,92,106,110,122,134,139,149,159,169,179,187
115,0.4521801975427608,0.447453954496208,0.32481973986061363,0.3256191101089084,0.8,0.001,9,21,29,37,47,56,65,76,84,92,106,110,122,134,139,149,159,169,179,187
116,0.4524211033485907,0.4485373781148429,0.3251791487216362,0.32719781636125134,0.81,0.001,9,21,29,37,47,56,65,76,84,92,106,110,122,134,139,149,159,169,179,187
117,0.4532642736689954,0.4485373781148429,0.32633287228913666,0.32722864720269906,0.82,0.001,9,21,29,37,47,56,65,76,84,92,106,110,122,134,139,149,159,169,179,187
118,0.4535051794748253,0.4507042253521127,0.3266950676360335,0.3299412361037132,0.82,0.001,9,21,29,37,47,56,65,76,84,92,106,110,122,134,139,149,159,169,179,187
119,0.45374608528065524,0.4517876489707476,0.3270593456965293,0.33129349102259387,0.83,0.001,9,21,29,37,47,56,65,76,84,92,106,110,122,134,139,149,159,169,179,187
120,0.45398699108648516,0.4517876489707476,0.3274497298912863,0.3314562189553243,0.84,0.001,9,21,29,37,47,56,65,76,84,92,106,110,122,134,139,149,159,169,179,187
121,0.45422789689231513,0.4517876489707476,0.32780954491610903,0.33151746071732224,0.84,0.001,9,21,29,37,47,56,65,76,84,92,106,110,122,134,139,149,159,169,179,187
122,0.4541074439894001,0.4517876489707476,0.32775989945592465,0.33151746071732224,0.85,0.001,9,21,29,37,47,56,65,76,84,92,106,110,122,134,139,149,159,169,179,187
123,0.4548301614068899,0.4517876489707476,0.32870899699992917,0.331680079676714,0.86,0.001,9,22,29,37,47,56,65,76,84,91,106,110,122,134,139,149,159,169,179,187
124,0.45507106721271984,0.4539544962080173,0.32903603383917024,0.33438261924657453,0.87,0.001,9,22,29,37,47,56,65,76,84,91,106,110,122,134,139,149,159,169,179,187
125,0.4554324259214647,0.4539544962080173,0.32951048405389927,0.3344816535811569,0.87,0.001,9,22,29,37,47,56,65,76,84,91,106,110,122,134,139,149,159,169,179,187
126,0.45591423753312454,0.4550379198266522,0.3302166071752298,0.33583253221634735,0.88,0.001,9,22,29,37,47,56,64,76,84,91,106,110,122,134,139,149,159,169,179,187
127,0.45615514333895446,0.4550379198266522,0.33056834806238955,0.3359940159669562,0.89,0.001,9,22,29,37,47,56,64,76,84,91,106,110,122,134,139,149,159,169,179,187
128,0.4566369549506143,0.4550379198266522,0.3312762532078821,0.3359940159669562,0.89,0.001,9,22,29,37,47,56,64,76,84,91,106,110,122,134,139,149,159,169,179,187
129,0.4571187665622741,0.4550379198266522,0.3319073877940564,0.3359940159669562,0.9,0.001,9,22,29,37,47,56,64,76,84,92,106,110,122,134,139,149,159,169,179,187
130,0.45748012527101906,0.4561213434452871,0.3324116909502528,0.33734443513256085,0.91,0.001,9,22,29,37,47,56,64,76,84,92,106,110,122,134,139,149,159,169,179,187
131,0.45772103107684897,0.4561213434452871,0.3327516866827511,0.33734443513256085,0.92,0.001,9,22,29,37,47,56,64,76,84,92,106,110,122,135,139,149,159,169,179,187
132,0.4579619368826789,0.4561213434452871,0.3331203640717618,0.33734443513256085,0.92,0.001,9,22,29,37,47,56,64,76,84,92,106,110,122,135,139,149,159,169,179,187
133,0.4579619368826789,0.4561213434452871,0.33313668431004073,0.33741266241287693,0.93,0.001,9,22,29,37,47,56,64,76,84,92,106,110,122,135,139,149,159,169,179,187
134,0.4582028426885088,0.4561213434452871,0.33347984888490956,0.33741266241287693,0.94,0.001,9,22,29,37,47,56,64,76,84,92,106,110,122,135,140,149,159,169,179,187
135,0.45832329559142376,0.4561213434452871,0.33370020718169924,0.33745056038710886,0.94,0.001,9,22,29,37,47,56,64,76,84,92,106,110,122,135,140,149,159,169,179,187
136,0.4584437484943387,0.4561213434452871,0.33390422136759934,0.3375339206720941,0.95,0.001,9,22,29,37,47,56,64,76,84,91,106,110,123,135,140,149,159,169,179,187
137,0.4584437484943387,0.4582881906825569,0.333993312774549,0.3405145558369107,0.96,0.001,9,22,29,37,47,56,64,76,84,91,106,110,123,135,140,149,159,169,179,187
138,0.45868465430016864,0.4582881906825569,0.3343529320081049,0.3405145558369107,0.96,0.001,9,22,29,37,47,56,64,76,84,91,106,110,123,135,140,149,160,169,179,187
139,0.45892556010599855,0.4593716143011918,0.3347090171776612,0.34202909730912745,0.97,0.001,9,22,29,37,47,56,64,76,84,91,106,110,123,135,140,149,160,169,179,187
140,0.4590460130089135,0.4582881906825569,0.33494259454975983,0.3410362365815558,0.98,0.001,9,22,29,37,47,56,64,76,84,91,106,110,123,135,140,149,160,169,179,187
141,0.45928691881474343,0.4582881906825569,0.33527030784770595,0.3410663445530532,0.99,0.001,9,22,29,37,47,56,64,76,84,91,106,110,123,135,140,149,160,169,179,187
142,0.4594073717176584,0.46045503791982667,0.3354898351248835,0.34379951975650913,0.99,0.001,9,22,29,37,46,56,64,76,84,91,106,110,123,135,140,149,160,169,179,187
143,0.45952782462057334,0.46045503791982667,0.3356996249066976,0.34379951975650913,1.0,0.001,9,22,29,37,46,56,64,76,84,92,106,110,123,135,140,149,160,169,179,187
144,0.45952782462057334,0.46045503791982667,0.3357350796000923,0.34379951975650913,1.01,0.001,9,22,29,37,46,56,64,76,84,92,106,111,123,135,140,149,160,169,179,187
145,0.45976873042640326,0.46045503791982667,0.3360858007245513,0.34379951975650913,1.01,0.001,9,22,29,37,46,56,64,76,84,92,106,111,123,135,140,149,160,169,179,187
146,0.4598891833293182,0.46045503791982667,0.3363012262432935,0.34379951975650913,1.02,0.001,9,22,29,37,46,56,64,76,84,92,106,111,123,135,140,149,160,169,179,187
147,0.45976873042640326,0.46045503791982667,0.3362343936876142,0.34388194688294893,1.03,0.001,9,22,29,37,46,56,64,76,84,92,106,111,123,135,140,149,160,169,179,187
148,0.4598891833293182,0.46045503791982667,0.3364173110198526,0.3439643533041985,1.03,0.001,9,22,29,37,46,56,64,76,84,92,106,111,123,135,140,149,160,169,179,187
149,0.4600096362322332,0.46045503791982667,0.33662232101567124,0.3439643533041985,1.04,0.001,9,22,29,37,46,56,63,76,84,92,106,111,123,135,140,149,160,169,179,187
150,0.46013008913514813,0.46045503791982667,0.33678601954926757,0.3439643533041985,1.05,0.001,9,22,29,37,46,56,63,76,84,92,106,111,123,135,140,149,160,169,179,187
151,0.46037099494097805,0.46045503791982667,0.3371379549052289,0.3439643533041985,1.06,0.001,9,22,29,37,46,56,63,76,84,91,106,111,123,135,140,149,160,169,179,187
152,0.460611900746808,0.46045503791982667,0.33753596709921774,0.3439643533041985,1.06,0.001,9,22,29,37,46,56,63,76,84,91,106,111,123,135,140,149,160,169,179,187
153,0.460611900746808,0.46153846153846156,0.33760318848287285,0.34531159463725547,1.07,0.001,9,22,29,37,46,56,63,76,84,91,106,111,123,135,140,149,160,169,179,187
154,0.46085280655263794,0.46153846153846156,0.338082899293201,0.34531159463725547,1.08,0.001,9,22,29,37,46,56,63,76,84,91,106,111,123,135,140,149,160,169,179,186
155,0.4618164297759576,0.46153846153846156,0.3395232017861647,0.34539380741865433,1.08,0.001,9,22,29,37,46,56,63,77,84,91,106,111,123,135,140,149,160,169,179,186
156,0.4643459407371718,0.4658721560130011,0.34299419194242997,0.3513083914967383,1.09,0.001,9,22,29,37,46,56,63,77,84,91,106,111,123,135,140,149,160,169,179,186
157,0.4662731871838111,0.466955579631636,0.34566302306372043,0.3528677451349225,1.1,0.001,9,22,29,37,46,56,63,77,84,91,106,111,123,135,140,149,160,169,179,186
158,0.4682004336304505,0.47020585048754066,0.34841557063175266,0.35713614247786607,1.1,0.001,9,22,29,37,46,56,63,77,84,91,106,111,123,135,140,149,160,169,179,186
