epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5
0,0.07999036260691483,0.08450704225352113,0.0002597963315983387,0.00012563571028423315,0.01,0.001,33,66,99,132,165
1,0.2149138657993013,0.2275189599133261,0.07057171222766767,0.07954963460260844,0.02,0.001,33,66,99,132,165
2,0.23876641368509818,0.24052004333694474,0.04975785899186369,0.04813163856768754,0.02,0.001,33,66,99,132,165
3,0.2408143597156969,0.24160346695557963,9.620028007595316e-05,0.0,0.03,0.001,33,66,99,132,165
4,0.2408143597156969,0.24160346695557963,1.6209887457874217e-05,0.0,0.04,0.001,33,66,99,132,165
5,0.2408143597156969,0.24160346695557963,1.6209887457874217e-05,0.0,0.04,0.001,33,66,99,132,165
6,0.2408143597156969,0.24160346695557963,0.0,0.0,0.05,0.001,33,66,99,132,165
7,0.2408143597156969,0.24160346695557963,0.0,0.0,0.05,0.001,33,66,99,132,165
8,0.2408143597156969,0.24160346695557963,0.0,0.0,0.06,0.001,33,66,99,132,165
9,0.2408143597156969,0.24160346695557963,0.0,0.0,0.07,0.001,33,66,99,132,165
10,0.2408143597156969,0.24160346695557963,0.0,0.0,0.07,0.001,33,66,99,132,165
11,0.2408143597156969,0.24160346695557963,0.0,0.0,0.08,0.001,33,66,99,132,165
12,0.2408143597156969,0.24160346695557963,0.0,0.0,0.09,0.001,33,66,99,133,165
13,0.2408143597156969,0.24160346695557963,0.0,0.0,0.09,0.001,33,66,99,133,165
14,0.2408143597156969,0.24160346695557963,0.0,0.0,0.1,0.001,33,65,99,133,165
15,0.2408143597156969,0.24160346695557963,0.0,0.0,0.1,0.001,33,65,99,133,165
16,0.2408143597156969,0.24160346695557963,0.0,0.0,0.11,0.001,33,65,99,133,165
17,0.2408143597156969,0.24160346695557963,0.0,0.0,0.12,0.001,33,65,99,133,164
18,0.2408143597156969,0.24160346695557963,0.0,0.0,0.12,0.001,33,65,99,133,164
19,0.2408143597156969,0.24160346695557963,0.0,0.0,0.13,0.001,33,65,99,133,164
20,0.2408143597156969,0.24160346695557963,0.0,0.0,0.14,0.001,33,65,99,133,164
21,0.2408143597156969,0.24160346695557963,0.0,0.0,0.14,0.001,33,65,99,133,164
22,0.2408143597156969,0.24160346695557963,0.0,0.0,0.15,0.001,33,65,99,133,164
23,0.2408143597156969,0.24160346695557963,0.0,0.0,0.15,0.001,32,65,99,133,164
24,0.2408143597156969,0.24160346695557963,0.0,0.0,0.16,0.001,32,65,99,133,164
25,0.2408143597156969,0.24160346695557963,0.0,0.0,0.17,0.001,32,65,99,133,164
26,0.2408143597156969,0.24160346695557963,0.0,0.0,0.17,0.001,32,65,99,133,164
27,0.2408143597156969,0.24160346695557963,0.0,0.0,0.18,0.001,32,65,99,133,164
28,0.2408143597156969,0.24160346695557963,0.0,0.0,0.19,0.001,32,65,99,133,164
29,0.2408143597156969,0.24160346695557963,0.0,0.0,0.19,0.001,32,65,99,133,164
30,0.2408143597156969,0.24160346695557963,0.0,0.0,0.2,0.001,32,65,99,133,164
31,0.2408143597156969,0.24160346695557963,0.0,0.0,0.21,0.001,32,65,99,133,164
32,0.2408143597156969,0.24160346695557963,0.0,0.0,0.21,0.001,32,65,99,134,164
33,0.2408143597156969,0.24160346695557963,0.0,0.0,0.22,0.001,32,65,99,134,164
34,0.2408143597156969,0.24160346695557963,0.0,0.0,0.23,0.001,32,65,99,134,164
35,0.2408143597156969,0.24160346695557963,0.0,0.0,0.24,0.001,32,65,99,134,164
36,0.2408143597156969,0.24160346695557963,0.0,0.0,0.24,0.001,32,65,99,134,164
37,0.2408143597156969,0.24160346695557963,0.0,0.0,0.25,0.001,32,65,99,134,164
38,0.2408143597156969,0.24160346695557963,0.0,0.0,0.26,0.001,32,65,99,134,164
39,0.2408143597156969,0.24160346695557963,0.0,0.0,0.26,0.001,32,65,99,134,164
40,0.2408143597156969,0.24160346695557963,0.0,0.0,0.27,0.001,32,65,99,134,164
41,0.2408143597156969,0.24160346695557963,0.0,0.0,0.28,0.001,32,65,99,134,164
42,0.24322370798698953,0.24593716143011918,0.0035484585874245855,0.006335614319478378,0.28,0.001,32,65,99,134,164
43,0.3173111673292374,0.3282773564463705,0.11369854063059115,0.1272466619388588,0.29,0.001,32,65,99,134,164
44,0.3557402722563547,0.36511375947995667,0.17133207081807877,0.18141189112289924,0.3,0.001,32,65,99,134,164
45,0.3603180339718106,0.3694474539544962,0.17832187581544146,0.18811644756927337,0.3,0.001,32,65,99,134,164
46,0.3612817732803277,0.37161430119176597,0.18007116920598887,0.19164678525050582,0.31,0.001,32,65,99,134,164
47,0.3617636429345862,0.37161430119176597,0.18133507093500456,0.19189327085930974,0.32,0.001,32,65,99,134,164
48,0.3621250451752801,0.37161430119176597,0.18239768827699687,0.19226271755448754,0.32,0.001,32,65,99,134,164
49,0.36224551258884474,0.37269772481040087,0.18356827612913496,0.1945146140304338,0.33,0.001,32,65,99,134,164
50,0.3621250451752801,0.37269772481040087,0.18445768446725852,0.19488230198485934,0.33,0.001,32,65,99,134,164
51,0.36224551258884474,0.37269772481040087,0.1855188076596439,0.19524965440806652,0.34,0.001,32,65,99,134,164
52,0.3623659800024093,0.37269772481040087,0.18659239043926934,0.19622762398366034,0.35,0.001,32,65,99,134,164
53,0.36248644741597397,0.37378114842903576,0.18751570956636443,0.19858974243421157,0.35,0.001,31,65,99,135,164
54,0.3626069148295386,0.37378114842903576,0.18857006575486968,0.19919723686165847,0.36,0.001,31,65,99,135,164
55,0.3626069148295386,0.37378114842903576,0.1892922339560379,0.19980381098658473,0.37,0.001,31,65,99,135,164
56,0.3626069148295386,0.37378114842903576,0.1899690189450639,0.20053048807900364,0.37,0.001,31,65,99,135,164
57,0.36272738224310325,0.37378114842903576,0.19063620638994316,0.2011350448851854,0.38,0.001,31,65,99,135,164
58,0.3628478496566679,0.37378114842903576,0.19143444434880053,0.2014973402901883,0.39,0.001,31,66,99,135,164
59,0.3628478496566679,0.37378114842903576,0.19190306324107398,0.20210043626976637,0.39,0.001,31,66,99,135,164
60,0.36272738224310325,0.37378114842903576,0.19223306092901338,0.20294324174921186,0.4,0.001,31,66,99,135,164
61,0.36272738224310325,0.37378114842903576,0.19267145699520216,0.20306349720882355,0.41,0.001,31,66,99,135,164
62,0.36272738224310325,0.37378114842903576,0.1930656067949632,0.20330389930006432,0.41,0.001,31,66,99,135,164
63,0.36248644741597397,0.37378114842903576,0.193212766564689,0.20378426862994137,0.42,0.001,31,66,99,135,164
64,0.36248644741597397,0.37378114842903576,0.1936062394313035,0.20402423613069376,0.43,0.001,31,66,99,135,164
65,0.36248644741597397,0.37378114842903576,0.19405753154345384,0.20450373745793227,0.43,0.001,31,66,99,135,164
66,0.36224551258884474,0.37378114842903576,0.19423297690759467,0.20462352253616878,0.44,0.001,31,66,99,135,164
67,0.36224551258884474,0.37378114842903576,0.19453815580801925,0.20474327154558813,0.45,0.001,31,66,99,135,164
68,0.36224551258884474,0.37378114842903576,0.19471243998343302,0.20498266142311938,0.45,0.001,31,66,99,135,164
69,0.36224551258884474,0.37378114842903576,0.19493018916848592,0.20522190722071842,0.46,0.001,31,66,99,135,164
70,0.3621250451752801,0.37378114842903576,0.19518434400113638,0.20558050605165346,0.47,0.001,31,66,98,135,164
71,0.3621250451752801,0.37378114842903576,0.19538730381364466,0.20581939221798462,0.47,0.001,31,66,98,135,164
72,0.3617636429345862,0.37378114842903576,0.19520687034794104,0.20629673380365932,0.48,0.001,31,66,98,135,164
73,0.3617636429345862,0.37378114842903576,0.19545315494329651,0.20641597955549862,0.49,0.001,31,66,98,136,164
74,0.3617636429345862,0.37378114842903576,0.19559795783381828,0.20701167125470443,0.49,0.001,31,66,98,136,164
75,0.3617636429345862,0.37378114842903576,0.1958729397748049,0.20701167125470443,0.5,0.001,31,66,98,136,164
76,0.3617636429345862,0.37378114842903576,0.19594527219923163,0.2072496976073085,0.51,0.001,31,67,98,136,164
77,0.3617636429345862,0.37378114842903576,0.19603205393347756,0.2072496976073085,0.51,0.001,31,67,98,136,164
78,0.3617636429345862,0.37378114842903576,0.19603205393347756,0.2072496976073085,0.52,0.001,31,67,98,136,164
79,0.3617636429345862,0.37378114842903576,0.19603205393347756,0.20736865720648912,0.52,0.001,31,67,98,136,164
80,0.3617636429345862,0.37378114842903576,0.19604651573464715,0.20736865720648912,0.53,0.001,31,67,98,136,164
81,0.3617636429345862,0.37378114842903576,0.1960175916120105,0.20748758110902477,0.54,0.001,31,67,98,136,164
82,0.3617636429345862,0.37378114842903576,0.1960175916120105,0.20748758110902477,0.55,0.001,31,67,98,136,164
83,0.3617636429345862,0.37378114842903576,0.19608989801665233,0.20748758110902477,0.55,0.001,31,67,98,136,164
84,0.3617636429345862,0.37378114842903576,0.19611881693701672,0.2076064693309807,0.56,0.001,31,67,97,136,164
85,0.3617636429345862,0.37378114842903576,0.1962055612159127,0.20784413879736474,0.57,0.001,31,67,97,136,164
86,0.3617636429345862,0.37378114842903576,0.19623447181556053,0.2083190502689669,0.57,0.001,31,67,97,136,164
87,0.36164317552102154,0.37378114842903576,0.19615504173462528,0.2083190502689669,0.58,0.001,31,67,97,136,164
88,0.36164317552102154,0.37378114842903576,0.19622730977985292,0.2083190502689669,0.59,0.001,31,67,97,136,164
89,0.36164317552102154,0.37378114842903576,0.19629956483202537,0.2083190502689669,0.59,0.001,31,67,97,136,164
90,0.36164317552102154,0.37378114842903576,0.19635735952111832,0.20843768917587568,0.6,0.001,31,67,97,136,164
91,0.36164317552102154,0.37378114842903576,0.19645848022851586,0.20843768917587568,0.61,0.001,31,67,97,136,164
92,0.36164317552102154,0.37378114842903576,0.1965370191279795,0.20843768917587568,0.61,0.001,31,67,97,136,164
93,0.36152270810745696,0.37378114842903576,0.1964287230927605,0.20843768917587568,0.62,0.001,31,67,97,136,164
94,0.36200457776171546,0.37269772481040087,0.19706047554072592,0.20726345488042586,0.63,0.001,31,67,97,136,164
95,0.3629683170702325,0.37269772481040087,0.19834731557213925,0.20753499917701324,0.63,0.001,31,67,97,136,164
96,0.3638115889651849,0.37486457204767065,0.19953000103971885,0.21042456445708912,0.64,0.001,31,67,97,136,164
97,0.36501626310083124,0.37486457204767065,0.20137152256220126,0.21069488124208957,0.64,0.001,31,67,97,136,164
98,0.36658233947717145,0.37703141928494044,0.20365546662046474,0.21442273818581203,0.65,0.001,31,67,97,137,164
