epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5
0,0.07914709071196241,0.0790899241603467,0.00023827768108608538,0.00040643725258615593,0.01,0.001,33,66,99,132,165
1,0.2126249849415733,0.23401950162513543,0.07192569786162428,0.0786758456329788,0.02,0.001,33,66,99,132,165
2,0.2357547283459824,0.26543878656554715,0.050261377863334844,0.059700146951434,0.02,0.001,33,66,99,132,165
3,0.2384050114444043,0.26652221018418204,0.00014758033411454985,0.0,0.03,0.001,33,66,99,132,165
4,0.2384050114444043,0.26652221018418204,4.372993103418654e-05,0.0,0.04,0.001,33,66,99,132,165
5,0.2384050114444043,0.26652221018418204,1.5434530039049044e-05,0.0,0.04,0.001,33,66,99,132,165
6,0.2384050114444043,0.26652221018418204,0.0,0.0,0.05,0.001,33,66,99,132,165
7,0.2384050114444043,0.26652221018418204,0.0,0.0,0.06,0.001,33,66,99,132,165
8,0.2384050114444043,0.26652221018418204,0.0,0.0,0.06,0.001,33,66,99,132,165
9,0.2384050114444043,0.26652221018418204,0.0,0.0,0.07,0.001,33,66,99,132,165
10,0.2384050114444043,0.26652221018418204,0.0,0.0,0.07,0.001,33,66,99,132,165
11,0.2384050114444043,0.26652221018418204,0.0,0.0,0.08,0.001,33,66,99,132,165
12,0.2384050114444043,0.26652221018418204,0.0,0.0,0.09,0.001,33,66,99,133,165
13,0.2384050114444043,0.26652221018418204,0.0,0.0,0.09,0.001,33,66,99,133,165
14,0.2384050114444043,0.26652221018418204,0.0,0.0,0.1,0.001,33,65,99,133,165
15,0.2384050114444043,0.26652221018418204,0.0,0.0,0.11,0.001,33,65,99,133,165
16,0.2384050114444043,0.26652221018418204,0.0,0.0,0.11,0.001,33,65,99,133,165
17,0.2384050114444043,0.26652221018418204,0.0,0.0,0.12,0.001,33,65,99,133,164
18,0.2384050114444043,0.26652221018418204,0.0,0.0,0.12,0.001,33,65,99,133,164
19,0.2384050114444043,0.26652221018418204,0.0,0.0,0.13,0.001,33,65,99,133,164
20,0.2384050114444043,0.26652221018418204,0.0,0.0,0.14,0.001,33,65,99,133,164
21,0.2384050114444043,0.26652221018418204,0.0,0.0,0.14,0.001,33,65,99,133,164
22,0.2384050114444043,0.26652221018418204,0.0,0.0,0.15,0.001,33,65,99,133,164
23,0.2384050114444043,0.26652221018418204,0.0,0.0,0.16,0.001,32,65,99,133,164
24,0.2384050114444043,0.26652221018418204,0.0,0.0,0.16,0.001,32,65,99,133,164
25,0.2384050114444043,0.26652221018418204,0.0,0.0,0.17,0.001,32,65,99,133,164
26,0.2384050114444043,0.26652221018418204,0.0,0.0,0.17,0.001,32,65,99,133,164
27,0.2384050114444043,0.26652221018418204,0.0,0.0,0.18,0.001,32,65,99,133,164
28,0.2384050114444043,0.26652221018418204,0.0,0.0,0.19,0.001,32,65,99,133,164
29,0.2384050114444043,0.26652221018418204,0.0,0.0,0.19,0.001,32,65,99,133,164
30,0.2384050114444043,0.26652221018418204,0.0,0.0,0.2,0.001,32,65,99,133,164
31,0.2384050114444043,0.26652221018418204,0.0,0.0,0.21,0.001,32,65,99,133,164
32,0.2384050114444043,0.26652221018418204,0.0,0.0,0.21,0.001,32,65,99,134,164
33,0.2384050114444043,0.26652221018418204,0.0,0.0,0.22,0.001,32,65,99,134,164
34,0.2384050114444043,0.26652221018418204,0.0,0.0,0.23,0.001,32,65,99,134,164
35,0.2384050114444043,0.26652221018418204,0.0,0.0,0.24,0.001,32,65,99,134,164
36,0.2384050114444043,0.26652221018418204,0.0,0.0,0.24,0.001,32,65,99,134,164
37,0.2384050114444043,0.26652221018418204,0.0,0.0,0.25,0.001,32,65,99,134,164
38,0.2384050114444043,0.26652221018418204,0.0,0.0,0.26,0.001,32,65,99,134,164
39,0.2384050114444043,0.26652221018418204,0.0,0.0,0.26,0.001,32,65,99,134,164
40,0.2384050114444043,0.26652221018418204,0.0,0.0,0.27,0.001,32,65,99,134,164
41,0.2384050114444043,0.26652221018418204,0.0,0.0,0.28,0.001,32,65,99,134,164
