epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0.0019274786170340923,0.0010834236186348862,-4.3724967020208894e-05,0.0,0.01,0.001,13,25,37,50,62,74,87,99,112,124,136,149,161,173,186
1,0.007830381881701,0.009750812567713976,-0.005678113271360807,-0.004980695486639375,0.02,0.001,13,25,37,50,62,74,87,99,112,124,136,149,161,173,186
2,0.08348391760028913,0.09534127843986999,0.031375521126007944,0.03778783777710082,0.02,0.001,13,25,37,50,62,75,87,99,112,124,136,149,161,173,186
3,0.09974701843151428,0.10509209100758396,0.028996823397227534,0.027130422798691933,0.03,0.001,13,25,37,50,62,75,87,99,112,124,136,149,161,173,186
4,0.23479098903746537,0.23401950162513543,0.10341934930202157,0.09943266111058191,0.04,0.001,13,25,37,50,62,75,87,99,112,124,136,149,161,173,186
5,0.23262257559330202,0.23293607800650054,0.06406435295336466,0.06333501034155076,0.05,0.001,13,25,37,50,62,75,86,99,112,124,136,149,161,173,186
6,0.23455005421033612,0.23076923076923078,0.04961471186162769,0.045997609644110704,0.05,0.001,13,25,37,50,62,75,86,99,112,124,136,149,161,173,186
7,0.23888688109866282,0.23185265438786565,0.03937948042653272,0.03469400097650621,0.06,0.001,13,25,37,50,62,75,86,99,112,124,136,149,161,173,186
8,0.2396096855800506,0.23185265438786565,0.017155869856782413,0.014101333751150635,0.07,0.001,13,25,37,50,62,75,86,100,112,124,136,149,161,173,186
9,0.2396096855800506,0.23185265438786565,0.004307409562727793,0.003836042665318895,0.07,0.001,13,25,37,50,62,74,86,100,112,124,136,148,161,174,186
10,0.2396096855800506,0.23185265438786565,0.000544936258786044,0.0,0.08,0.001,13,25,37,50,62,74,86,100,112,124,137,148,161,174,185
11,0.2396096855800506,0.23185265438786565,8.37399785879045e-05,0.0,0.09,0.001,13,25,37,50,62,74,86,100,112,124,137,148,161,174,185
12,0.2396096855800506,0.23185265438786565,9.228875893141364e-05,0.0,0.09,0.001,13,25,37,50,62,74,86,100,112,124,137,148,161,174,185
13,0.2396096855800506,0.23185265438786565,4.614650886780591e-05,0.0,0.1,0.001,13,25,37,50,62,75,86,100,112,124,137,148,161,174,185
14,0.2396096855800506,0.23185265438786565,4.614650886780591e-05,0.0,0.11,0.001,13,25,37,50,63,75,86,100,112,125,137,148,161,174,185
15,0.2396096855800506,0.23185265438786565,4.614650886780591e-05,0.0,0.11,0.001,13,25,37,50,63,75,86,100,112,125,137,148,161,174,185
16,0.2396096855800506,0.23185265438786565,4.614650886780591e-05,0.0,0.12,0.001,13,25,37,50,63,75,86,100,112,125,137,148,161,174,185
17,0.2396096855800506,0.23185265438786565,4.614650886780591e-05,0.0,0.13,0.001,13,25,37,50,63,75,86,100,112,125,137,148,161,174,185
18,0.2396096855800506,0.23185265438786565,4.614650886780591e-05,0.0,0.13,0.001,13,25,37,50,63,75,86,100,112,125,137,148,161,174,185
19,0.2396096855800506,0.23185265438786565,4.614650886780591e-05,0.0,0.14,0.001,13,25,37,50,63,75,86,100,112,125,137,148,161,174,185
20,0.2396096855800506,0.23185265438786565,4.614650886780591e-05,0.0,0.15,0.001,13,25,37,50,63,75,86,100,112,125,137,148,161,174,185
21,0.2396096855800506,0.23185265438786565,0.0,0.0,0.15,0.001,13,25,37,50,63,75,86,100,112,125,137,148,161,174,185
22,0.2396096855800506,0.23185265438786565,0.0,0.0,0.16,0.001,13,25,37,50,62,75,86,100,112,125,137,148,161,174,185
23,0.2396096855800506,0.23185265438786565,0.0,0.0,0.17,0.001,13,25,37,50,62,75,86,100,113,125,137,148,161,174,185
24,0.2396096855800506,0.23185265438786565,0.0,0.0,0.17,0.001,13,26,36,51,62,75,86,100,113,125,137,148,161,174,185
25,0.2396096855800506,0.23185265438786565,0.0,0.0,0.18,0.001,13,26,36,51,62,75,86,100,113,125,137,148,161,174,185
26,0.2396096855800506,0.23185265438786565,0.0,0.0,0.19,0.001,13,26,36,51,62,75,86,101,113,125,137,148,161,174,185
27,0.2396096855800506,0.23185265438786565,0.0,0.0,0.2,0.001,13,26,36,51,62,75,86,101,113,125,137,148,161,174,185
28,0.2396096855800506,0.23185265438786565,0.0,0.0,0.21,0.001,13,26,36,51,62,75,86,101,113,125,137,148,161,174,185
29,0.2396096855800506,0.23185265438786565,0.0,0.0,0.21,0.001,13,26,36,51,62,75,86,101,113,125,137,148,161,174,185
30,0.2396096855800506,0.23185265438786565,0.0,0.0,0.22,0.001,12,26,36,51,62,75,86,101,113,125,137,148,161,174,185
31,0.2396096855800506,0.23185265438786565,0.0,0.0,0.23,0.001,12,26,36,51,62,75,86,101,112,125,138,148,161,174,185
32,0.2396096855800506,0.23185265438786565,1.8798823143928445e-05,0.0,0.24,0.001,12,26,36,51,62,75,86,101,112,125,138,148,161,174,185
33,0.2396096855800506,0.23185265438786565,3.759693950999843e-05,0.0,0.24,0.001,12,26,36,51,62,75,86,101,112,125,138,148,161,174,185
34,0.2396096855800506,0.23185265438786565,3.759693950999843e-05,0.0,0.25,0.001,12,26,36,51,62,75,86,101,112,125,138,148,161,174,185
35,0.23985062040717986,0.23185265438786565,0.0003920240080066417,0.0,0.26,0.001,12,26,36,51,62,75,86,101,112,125,138,148,161,174,185
36,0.27550897482231057,0.26652221018418204,0.053068365337109236,0.049676443079075594,0.26,0.001,12,26,36,51,62,75,86,101,112,125,138,148,160,174,185
37,0.3383929647030478,0.3423618634886241,0.1475393932902629,0.15934663647726266,0.27,0.001,12,26,36,51,62,75,86,101,112,125,138,148,160,174,185
38,0.356944946392001,0.3607800650054171,0.17516511361338927,0.18592466024758458,0.28,0.001,12,26,36,51,62,76,86,101,112,125,138,148,160,174,185
39,0.35923382724972897,0.361863488624052,0.17965030112485936,0.1880860888876278,0.28,0.001,12,26,36,51,62,76,86,101,112,125,138,148,160,174,185
40,0.3594747620768582,0.3629469122426869,0.1823380424098664,0.19046560712394556,0.29,0.001,12,26,36,51,62,76,86,101,112,125,138,148,160,174,185
41,0.35959522949042283,0.3629469122426869,0.18457499640545383,0.1916857677752012,0.3,0.001,12,26,36,51,62,76,86,101,112,125,138,148,160,174,185
42,0.35971569690398747,0.3640303358613218,0.18690391209590917,0.19504578187236932,0.3,0.001,12,26,36,51,62,76,86,102,112,125,138,148,160,174,185
43,0.35995663173111675,0.3640303358613218,0.18875614419568698,0.19658318640629557,0.31,0.001,12,26,36,51,62,76,86,102,112,124,138,148,160,174,185
44,0.3598361643175521,0.3640303358613218,0.18970454199194164,0.19724027777983566,0.32,0.001,12,26,36,51,62,76,86,102,112,124,138,148,160,174,185
45,0.3598361643175521,0.3640303358613218,0.19059789239365565,0.19778703343140114,0.32,0.001,12,26,36,51,62,76,86,102,112,124,138,148,160,174,185
46,0.3598361643175521,0.3640303358613218,0.19122644841861147,0.19833304480478453,0.33,0.001,12,26,36,51,62,76,86,102,112,124,138,148,160,174,185
47,0.3598361643175521,0.3640303358613218,0.19151846755138502,0.19844215789979802,0.34,0.001,12,26,36,51,62,76,86,102,112,124,138,148,160,174,185
48,0.3598361643175521,0.3640303358613218,0.19170816693235304,0.19866029500723992,0.35,0.001,12,26,36,51,62,76,86,102,112,124,138,148,160,174,185
49,0.3598361643175521,0.3640303358613218,0.19179569047126843,0.19887831341868956,0.35,0.001,12,26,36,51,62,76,86,102,112,124,138,148,160,174,185
50,0.3598361643175521,0.3640303358613218,0.19189777731335733,0.19887831341868956,0.36,0.001,12,26,36,51,62,76,86,102,112,124,138,149,160,174,185
51,0.3598361643175521,0.3640303358613218,0.19192694024579016,0.19887831341868956,0.37,0.001,12,26,36,51,61,76,86,102,112,124,138,149,160,174,185
52,0.3598361643175521,0.3640303358613218,0.19205814739815297,0.19898727814368822,0.37,0.001,12,26,37,51,61,76,86,102,112,124,138,149,160,174,185
53,0.35971569690398747,0.3640303358613218,0.19205187034092197,0.19898727814368822,0.38,0.001,12,26,37,51,61,76,86,102,112,124,138,149,160,174,185
54,0.35971569690398747,0.3640303358613218,0.19218301225525025,0.19898727814368822,0.39,0.001,12,26,37,51,61,76,86,102,112,124,138,149,160,174,185
55,0.35959522949042283,0.3640303358613218,0.19220584667306218,0.19909621323100068,0.4,0.001,12,26,37,51,61,76,86,102,112,124,138,149,160,174,185
56,0.35959522949042283,0.3640303358613218,0.19239515242906635,0.19909621323100068,0.4,0.001,12,26,37,51,61,76,86,102,111,124,138,149,160,174,185
57,0.35959522949042283,0.3640303358613218,0.19262802236082233,0.19931399454092158,0.41,0.001,12,26,37,50,61,76,86,102,111,124,138,149,160,174,185
58,0.35959522949042283,0.3640303358613218,0.1928462159882096,0.19953165744509538,0.42,0.001,12,26,37,50,61,76,86,102,111,124,138,149,160,174,185
