epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5
79,0.42458182212342777,0.4366162153096804,58.28073474973312,52.25452983877929,1.05,0.001,642,1424,2128,2706,3463
80,0.4288430580575048,0.44132051894101443,58.064539287384775,52.03590913824558,1.06,0.001,641,1424,2128,2706,3463
81,0.43315824891587373,0.44524288147397617,57.84478194987103,51.85291792808048,1.07,0.001,640,1424,2129,2706,3463
82,0.43739362729213516,0.4490542678164714,57.62826853189652,51.67448776279137,1.08,0.001,639,1424,2129,2705,3464
83,0.441631357791031,0.45399258228576667,57.410819513969884,51.44237902133804,1.09,0.001,639,1424,2129,2705,3464
84,0.445892504059348,0.45782403141475736,57.19133781521246,51.2615697687483,1.11,0.001,638,1423,2128,2705,3464
85,0.45010100579033485,0.4618705362033694,56.97373598244085,51.069919901542825,1.12,0.001,637,1423,2128,2705,3464
86,0.4542673326753508,0.46666528112710615,56.75749795594191,50.84189167624224,1.13,0.001,636,1423,2128,2704,3464
87,0.45848197996658546,0.46980472262844186,56.53790470090619,50.692034611434515,1.14,0.001,635,1422,2128,2704,3464
88,0.46275735033922216,0.4747133990471838,56.31427317546814,50.456826668171225,1.15,0.001,635,1422,2128,2704,3464
89,0.4670509998357252,0.478293773474188,56.08879025775226,50.28457590771498,1.16,0.001,634,1421,2128,2704,3464
90,0.4713299480866642,0.48224640258049833,55.863172947809495,50.09372563162227,1.18,0.001,633,1421,2127,2704,3464
91,0.47560195000387084,0.48679619820881737,55.637011519142995,49.87313739864753,1.19,0.001,632,1420,2127,2704,3464
92,0.4798478324733034,0.4897201954087508,55.41131489469795,49.73086010985156,1.2,0.001,632,1420,2127,2704,3464
93,0.48405137850321234,0.4952346550795852,55.1869602889804,49.46141567550407,1.21,0.001,631,1419,2126,2704,3464
94,0.488200522904794,0.49706630013740083,54.964612639207466,49.37159303910246,1.22,0.001,630,1418,2126,2704,3463
95,0.4922960036889079,0.5036029090072769,54.74425403281494,49.04970474076526,1.23,0.001,629,1418,2126,2704,3464
96,0.4963987017588869,0.5042901593096897,54.522613033779386,49.01573706952442,1.25,0.001,629,1417,2125,2704,3463
97,0.5005609620151712,0.5116936565416255,54.29683228415586,48.64833399398817,1.26,0.001,628,1416,2124,2704,3464
98,0.5049294532565366,0.5125061125460014,54.05884877482478,48.60784562444626,1.27,0.001,627,1415,2124,2704,3463
99,0.5094424246850465,0.5195862437529357,53.81188751829144,48.253574693520115,1.28,0.001,627,1414,2123,2704,3464
100,0.5138949546962079,0.5222817475500348,53.56712166466946,48.11801390039649,1.29,0.001,626,1414,2123,2704,3464
101,0.5181042546307306,0.5264559696238917,53.33469185688383,47.90733038573011,1.3,0.001,625,1413,2122,2705,3464
102,0.5221150855216367,0.5311548414529949,53.11227559010605,47.66904797418997,1.31,0.001,624,1412,2122,2705,3464
103,0.5259618013247467,0.5324126165491705,52.89808154602584,47.605064725299975,1.33,0.001,624,1411,2121,2705,3464
104,0.5294762496747566,0.5389272693402032,52.7016287217186,47.272272259849906,1.34,0.001,623,1410,2120,2705,3464
105,0.532548064054887,0.536584229042057,52.529314267577064,47.39223229222934,1.35,0.001,622,1409,2119,2705,3464
106,0.5352610561018276,0.5451126528941685,52.376657100127865,46.95411812593625,1.36,0.001,621,1408,2119,2706,3464
107,0.5387346087220426,0.5408880859197571,52.18055249414048,47.1716498628281,1.37,0.001,621,1408,2118,2706,3464
108,0.5437980290347513,0.552399446864208,51.893363184304455,46.576526306009285,1.38,0.001,620,1407,2117,2706,3464
109,0.549019773325058,0.5539039342312695,51.59552209630817,46.49818072297963,1.4,0.001,619,1407,2117,2705,3464
110,0.5524624072537706,0.556856856711577,51.39821365755331,46.34402920516029,1.41,0.001,619,1406,2116,2705,3463
111,0.5545532703201952,0.5619790954423092,51.27800778141883,46.07540683742657,1.42,0.001,618,1405,2116,2705,3463
112,0.5570930879165508,0.5581169940731552,51.13161106781816,46.278087438366825,1.43,0.001,617,1404,2115,2705,3463
113,0.5612744078127216,0.5680468578175082,50.889684708844726,45.75516001467758,1.44,0.001,617,1403,2114,2705,3463
114,0.5659173798157193,0.5689970768905082,50.61968529201362,45.70480766133225,1.45,0.001,616,1403,2113,2705,3463
115,0.5693547562014887,0.5726272347551035,50.4188656330024,45.511923768152506,1.47,0.001,615,1402,2113,2705,3463
116,0.5715937662402546,0.5771124778924576,50.28762729523411,45.27247154383666,1.48,0.001,615,1401,2112,2706,3463
117,0.5761964742333996,0.5791416026261604,50.016757445786354,45.16372802483828,1.49,0.001,614,1400,2111,2706,3463
118,0.578804554309905,0.5800945893653484,49.86261888147021,45.11256266880518,1.5,0.001,613,1399,2110,2706,3463
119,0.5812142989502452,0.585823813084807,49.71977872521533,44.803745494674466,1.51,0.001,613,1397,2109,2706,3463
120,0.5839663784519386,0.583313122108738,49.556140236667446,44.93933899661993,1.52,0.001,612,1397,2108,2706,3463
121,0.5871211865453,0.590688482343015,49.367886651363506,44.53985114303538,1.54,0.001,611,1396,2107,2706,3463
122,0.5904352561477006,0.5903216829762423,49.16935517455207,44.55980170214377,1.55,0.001,611,1395,2106,2707,3463
123,0.5935602735026906,0.5954701195823392,48.98141189203819,44.278927415712516,1.56,0.001,610,1395,2105,2707,3463
124,0.596298361762091,0.5977428834172033,48.81615103183064,44.15436594750923,1.57,0.001,609,1394,2103,2707,3463
125,0.5986876011029734,0.598372450540144,48.67147873032907,44.119798737358266,1.58,0.001,609,1394,2102,2708,3463
126,0.6008603127007962,0.6029140125988667,48.539547242268085,43.86963831644415,1.59,0.001,608,1393,2101,2708,3463
127,0.6028117339416263,0.6001644507950695,48.420743069215696,44.02126145354012,1.61,0.001,608,1393,2099,2708,3463
128,0.6045343223778987,0.6067768450810809,48.3156304572793,43.655736899722726,1.62,0.001,607,1392,2098,2709,3463
129,0.6061269240141139,0.6013617687311279,48.21824621010313,43.95529955960942,1.63,0.001,606,1392,2097,2709,3463
130,0.6079919215366103,0.6104068307991241,48.10395237789718,43.453768311491125,1.64,0.001,606,1392,2095,2710,3463
131,0.6107845873182767,0.6056716691039015,47.93229987277629,43.71704255287991,1.65,0.001,605,1392,2094,2710,3463
132,0.614502957755456,0.6156400557196402,47.702789775271526,43.16093243741599,1.66,0.001,605,1391,2092,2711,3463
133,0.6180080809424952,0.6155456169813511,47.48542642386451,43.16623651199367,1.68,0.001,604,1391,2091,2711,3463
134,0.620369468380199,0.6179628513500899,47.33842534001184,43.03032094358364,1.69,0.001,604,1391,2089,2712,3463
135,0.6217560015069128,0.6214313049691447,47.251898833373616,42.83454182821164,1.7,0.001,603,1390,2087,2713,3463
