epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5
57,0.3441520797092634,0.36669862847834445,61.790474542121984,62.133595906195346,0.78,0.001,659,1419,2122,2717,3462
58,0.34753958236950744,0.3700197499793997,61.630690739400485,61.97046179241869,0.79,0.001,658,1419,2122,2717,3462
59,0.35093897748749103,0.37345900257503517,61.469931594515174,61.80107247122618,0.8,0.001,657,1420,2123,2716,3462
60,0.35434805392320234,0.37692241265757775,61.30828500738603,61.63002126792084,0.81,0.001,656,1420,2123,2715,3462
61,0.3577758426097877,0.3803572090983637,61.14532669438033,61.459916116624335,0.82,0.001,656,1421,2124,2715,3463
62,0.36121612797690406,0.38376930239989815,60.98133639624402,61.29046614469803,0.83,0.001,655,1421,2124,2714,3463
63,0.3646862720502979,0.38720838354578346,60.81546875782818,61.11920225891062,0.84,0.001,654,1422,2124,2714,3463
64,0.3681771271476184,0.3906697286996038,60.648157223524734,60.94634150602274,0.85,0.001,653,1422,2125,2713,3463
65,0.37171952582911627,0.3941355536322465,60.47790426508573,60.772764108783754,0.86,0.001,652,1422,2125,2712,3463
66,0.37527386985863076,0.3975789791310915,60.30659176048357,60.59981959350725,0.88,0.001,652,1423,2125,2712,3463
67,0.37885306368366,0.4010486509010992,60.13358948195572,60.42505284829092,0.89,0.001,651,1423,2126,2711,3463
68,0.38246666386971273,0.4045340053802212,59.958416579742995,60.248986959844395,0.9,0.001,650,1423,2126,2711,3464
69,0.3861083785197089,0.40803591073362033,59.781362307134444,60.07156579928748,0.91,0.001,649,1424,2126,2710,3464
70,0.3899775359496146,0.41173735677676837,59.59267459373153,59.88346226408736,0.92,0.001,649,1424,2127,2710,3464
71,0.39365202976757374,0.4152456344185932,59.41292168940924,59.704629822699886,0.93,0.001,648,1424,2127,2709,3464
72,0.39741636536313496,0.41887003481190044,59.22821082078413,59.51931064657713,0.94,0.001,647,1424,2127,2709,3463
73,0.40123150871214086,0.42239928480553945,59.0404183258702,59.33830280423851,0.95,0.001,646,1425,2127,2708,3463
74,0.4051074244394305,0.4260875322396168,58.84901894891707,59.14854842893442,0.96,0.001,645,1425,2128,2708,3463
75,0.40902315908677056,0.4298103713364225,58.65502004903864,58.956394439555915,0.98,0.001,645,1425,2128,2708,3463
76,0.41307217047165534,0.43361921298084904,58.453741058635416,58.75915196335908,0.99,0.001,644,1425,2128,2707,3463
77,0.4172050556679948,0.43756155306959954,58.24757530830683,58.55429713428917,1.0,0.001,643,1425,2128,2707,3463
78,0.4214515378156992,0.4416387659904867,58.034977330485795,58.34167653318788,1.01,0.001,642,1425,2128,2706,3463
79,0.42581262583156343,0.4457630120450662,57.81583182966626,58.125808546123686,1.02,0.001,642,1425,2128,2706,3463
80,0.43020679727934485,0.44996619447227026,57.5941781386691,57.904985145387094,1.03,0.001,641,1425,2128,2706,3463
81,0.43459214197206486,0.4542245593424602,57.37211917468057,57.68040017591006,1.04,0.001,640,1425,2128,2705,3463
82,0.43897014566320336,0.45848920030692386,57.14956691040515,57.45460589266321,1.05,0.001,639,1425,2128,2705,3463
83,0.44335583945096046,0.4628406089503766,56.92575431126276,57.22329395529193,1.06,0.001,638,1425,2128,2705,3463
84,0.4477122233674048,0.46715038597347214,56.70256311722161,56.9932728863405,1.08,0.001,638,1424,2128,2704,3463
85,0.45205759610195706,0.47147832719099336,56.479054037066476,56.76134333907409,1.09,0.001,637,1424,2128,2704,3463
86,0.4564073821724177,0.4758025756439598,56.254429079101186,56.52866088943842,1.1,0.001,636,1424,2128,2704,3463
87,0.4607542843748619,0.48006997377292926,56.02905391680731,56.29809792593463,1.11,0.001,635,1423,2128,2704,3463
88,0.46511545947183686,0.4843590366068895,55.80202913047271,56.06540674947766,1.12,0.001,635,1423,2128,2703,3463
89,0.46945533530834715,0.48865448485267915,55.57518617476126,55.831395964910506,1.13,0.001,634,1422,2127,2703,3463
90,0.4737197011676527,0.4928271522413985,55.35138772467114,55.60313167397251,1.14,0.001,633,1422,2127,2703,3463
91,0.4778562698609563,0.4969402934341741,55.13342746663543,55.37720438614611,1.15,0.001,632,1421,2127,2703,3463
92,0.4817475298501799,0.5006135317424116,54.927602386288896,55.174656100253586,1.16,0.001,632,1421,2127,2703,3463
93,0.4856837427069305,0.5046490801824939,54.71861391687818,54.95127236001342,1.18,0.001,631,1420,2126,2703,3463
94,0.4901661741832356,0.5087793406012242,54.47964293330698,54.721701358870185,1.19,0.001,630,1420,2126,2703,3463
95,0.4949288008086784,0.5136191726053287,54.224587672043434,54.45145487037055,1.2,0.001,629,1419,2125,2702,3463
96,0.4993168520617186,0.5178612201593675,53.98852191018823,54.213481372256474,1.21,0.001,629,1419,2125,2702,3463
97,0.50315104069857,0.5214965299087368,53.781404343183524,54.008711500726896,1.22,0.001,628,1418,2124,2702,3463
98,0.5067977435903555,0.5253843882737883,53.583672521930595,53.78885314501742,1.23,0.001,627,1417,2124,2702,3463
99,0.5106973595416326,0.5287760093792239,53.37141838832139,53.59631918040174,1.24,0.001,626,1417,2123,2702,3463
100,0.51499002871028,0.5334757381372537,53.13678637635372,53.32837679401441,1.25,0.001,626,1416,2123,2702,3463
101,0.5195622510250932,0.5375824812250434,52.885731863760995,53.09313842349358,1.27,0.001,625,1415,2122,2702,3463
102,0.5239396817845708,0.5420891896553182,52.64424937433812,52.833783618119284,1.28,0.001,624,1414,2121,2702,3463
103,0.5278926500359568,0.5460206799618976,52.42522809693464,52.60648844917445,1.29,0.001,624,1413,2121,2702,3463
104,0.5314904179596812,0.549248329633734,52.22508938180479,52.419145793337044,1.3,0.001,623,1412,2120,2703,3463
105,0.5348190530849379,0.5531199054147243,52.03923549832376,52.19354147290999,1.31,0.001,622,1412,2120,2703,3463
106,0.5380021365772487,0.5554344736777493,51.86088851738369,52.05819966483426,1.32,0.001,622,1411,2119,2703,3463
107,0.5412989865131288,0.5597069443148195,51.6755153502967,51.80744613093155,1.33,0.001,621,1410,2118,2703,3463
108,0.5452299972214394,0.56247505752545,51.45361135133034,51.64433373596033,1.34,0.001,620,1409,2118,2703,3463
109,0.5497048235633948,0.5678267369747063,51.19984207128963,51.32751141185763,1.35,0.001,619,1408,2117,2703,3463
110,0.55404477293277,0.5715258087504684,50.95251168750786,51.107378247451955,1.37,0.001,619,1408,2116,2703,3463
111,0.5576534736135303,0.5751851521233937,50.74593483564718,50.88867003844029,1.38,0.001,618,1407,2115,2704,3463
112,0.5606108036015884,0.5785627629979866,50.576017970476876,50.68596589463276,1.39,0.001,617,1406,2115,2704,3463
113,0.5631887837581522,0.5802243209568628,50.4274308412594,50.58594896235391,1.4,0.001,617,1405,2114,2704,3463
114,0.5656491716414704,0.5841292093793491,50.285209504603586,50.350114530188755,1.41,0.001,616,1404,2113,2704,3463
115,0.5684750982289342,0.5853976366046547,50.121361502918596,50.273271780029894,1.42,0.001,615,1403,2113,2705,3463
116,0.5722145006602786,0.5907964711823734,49.90372567191251,49.944874396835004,1.43,0.001,615,1401,2112,2705,3463
117,0.5771991228686655,0.5946214023180902,49.612133289461056,49.71090496325353,1.44,0.001,614,1400,2111,2705,3463
118,0.5802673187920511,0.5987352450405192,49.431790915614215,49.45802700823067,1.45,0.001,613,1399,2111,2706,3463
119,0.5780958111969255,0.5946694264208505,49.559497564322875,49.70795815073905,1.47,0.001,613,1398,2110,2706,3463
120,0.5778576026889707,0.5976900798995342,49.57348357173924,49.52239422015938,1.48,0.001,612,1397,2109,2706,3463
121,0.5854388476214929,0.6019393600252088,49.12632194468155,49.26016610653836,1.49,0.001,612,1396,2108,2706,3463
122,0.592004397997266,0.6095329011978686,48.735755130345524,48.788053557421975,1.5,0.001,611,1395,2107,2706,3463
123,0.5908242879233129,0.6098533392798786,48.80618507086858,48.76803051981134,1.51,0.001,610,1395,2105,2707,3463
124,0.5917200637797222,0.6081067063812047,48.75273179445307,48.87707296594949,1.52,0.001,610,1394,2104,2707,3463
125,0.5983014599534597,0.6167638713060883,48.358193644698154,48.33419427214547,1.53,0.001,609,1393,2103,2708,3463
126,0.6010631568241698,0.6193820920867268,48.19167712521141,48.168803624110545,1.54,0.001,608,1393,2101,2708,3463
127,0.600298372283742,0.6168144945871818,48.237844566662595,48.3310018744439,1.56,0.001,608,1392,2100,2709,3463
128,0.6039415337318286,0.622834198450646,48.017506268059414,47.949866498934334,1.57,0.001,607,1392,2098,2709,3463
129,0.6086229698194179,0.626250291328341,47.73287896591824,47.73222683382397,1.58,0.001,607,1392,2097,2710,3463
130,0.6090374290986452,0.6258440120241193,47.70759784958917,47.75816459157795,1.59,0.001,606,1391,2095,2710,3463
131,0.6102254038823578,0.6293502433750453,47.63506188821161,47.53386179954376,1.6,0.001,605,1391,2094,2711,3463
132,0.6145576527527975,0.6318785169656818,47.36959381257929,47.371469814053164,1.61,0.001,605,1391,2092,2711,3463
133,0.6169295286399635,0.6344600727468049,47.22362028159213,47.20507485214778,1.62,0.001,604,1390,2090,2712,3463
134,0.6173478456079513,0.6365189917758343,47.19783102968027,47.0719456407556,1.63,0.001,604,1390,2089,2712,3463
135,0.6199789225356303,0.6372291609740238,47.03529104316912,47.02593668076294,1.64,0.001,603,1390,2087,2713,3463
136,0.6233910966186371,0.6416413131182293,46.823648956083076,46.73908681529973,1.66,0.001,603,1390,2085,2713,3463
137,0.6246716057194812,0.6435047217844034,46.743975735683044,46.617412041733395,1.67,0.001,602,1390,2083,2714,3463
138,0.6258368791006504,0.6430883947598598,46.67135974355686,46.64462399104129,1.68,0.001,602,1389,2081,2714,3463
139,0.6286843629231633,0.6476034967343622,46.493426114613236,46.34864638243899,1.69,0.001,601,1389,2079,2715,3463
140,0.6312869367350138,0.6496615431978227,46.33020389517782,46.21310817492695,1.7,0.001,600,1389,2077,2715,3463
141,0.632513711536578,0.6502604079136829,46.25306419325778,46.17359345363836,1.71,0.001,600,1389,2075,2716,3463
142,0.6339976726804899,0.653436649297442,46.15958487021547,45.96344664768271,1.72,0.001,599,1389,2073,2716,3463
143,0.6365716719630654,0.6545751575191092,45.996982641357846,45.887885090150704,1.73,0.001,599,1389,2071,2717,3463
144,0.6389559231138419,0.6575266419397815,45.84585352195169,45.69141944114754,1.74,0.001,598,1388,2069,2717,3463
145,0.6404237188667989,0.6596164112495158,45.752566739815265,45.55180344261904,1.76,0.001,598,1388,2066,2718,3463
146,0.641963469357161,0.6598265749278773,45.65450405200318,45.537737612610925,1.77,0.001,597,1388,2064,2719,3462
147,0.6442554637741237,0.6635027395173426,45.50813908144619,45.2910105293051,1.78,0.001,597,1388,2062,2719,3463
148,0.6467099463582725,0.6651539388158598,45.35087276068951,45.179754371600175,1.79,0.001,596,1388,2059,2720,3462
149,0.6486697999575327,0.6670070874900491,45.22490725615836,45.05456083626204,1.8,0.001,596,1388,2057,2720,3462
150,0.650432203370495,0.6696942239854864,45.11133281818231,44.872403465531434,1.81,0.001,595,1388,2054,2721,3462
151,0.6525829856957595,0.6706346432437724,44.97233986061946,44.80848052275164,1.82,0.001,595,1387,2052,2722,3462
152,0.6552331746690983,0.6742474841665624,44.80048135771325,44.56204938192573,1.83,0.001,594,1387,2049,2722,3462
153,0.658084535112744,0.676704050913582,44.61483794264457,44.393706169466604,1.84,0.001,594,1387,2047,2723,3462
154,0.6612243079912565,0.6794555315398942,44.40951974899005,44.20438978395556,1.86,0.001,593,1387,2044,2724,3462
155,0.6649696768640292,0.6839577388277401,44.16335145036125,43.892856887450236,1.87,0.001,593,1387,2041,2725,3462
156,0.6684501333957464,0.6867504456321984,43.93335601234912,43.698495073396835,1.88,0.001,593,1386,2039,2725,3462
157,0.6715156015768371,0.6903637614256636,43.729784671123326,43.44573466235279,1.89,0.001,592,1386,2036,2726,3462
158,0.6738470668843575,0.692843450838295,43.57431802571613,43.27142121024785,1.9,0.001,592,1386,2033,2727,3462
159,0.6757394983691895,0.6940819836258539,43.44771827878666,43.184092496271845,1.91,0.001,591,1386,2030,2728,3462
160,0.6776456959289744,0.6965465809824092,43.3198257129999,43.009785802822684,1.92,0.001,591,1386,2028,2729,3462
161,0.6796183651391322,0.698154859627294,43.18707178016718,42.895659426756104,1.93,0.001,590,1386,2025,2730,3462
162,0.6816392698229672,0.7000647471092978,43.05064922202103,42.7597359618982,1.95,0.001,590,1385,2023,2731,3462
163,0.683811765780048,0.7027833359984825,42.90350728670093,42.56550845186305,1.96,0.001,589,1385,2021,2732,3462
164,0.6860684633620231,0.704410415494725,42.750128494872676,42.448840416840305,1.97,0.001,589,1385,2019,2733,3462
165,0.6882095961397607,0.7068057345289337,42.60409328513444,42.27649611809661,1.98,0.001,588,1385,2018,2734,3462
166,0.6900652689574247,0.708572892940502,42.47712073731943,42.14890016544026,1.99,0.001,588,1385,2017,2735,3462
167,0.691809882382579,0.7098412347854313,42.35740093611151,42.05707994657752,2.0,0.001,587,1384,2016,2736,3462
168,0.6936840813289815,0.7122226972090905,42.22841187555187,41.88413496443194,2.01,0.001,587,1384,2016,2737,3462
169,0.6956701626140418,0.7136737044606677,42.091289309573156,41.77840859588464,2.02,0.001,587,1384,2016,2738,3462
170,0.697647117085964,0.7160913762954897,41.9543514136384,41.60164979450935,2.04,0.001,586,1384,2016,2739,3462
171,0.6994884236131792,0.7179092816693089,41.82640603957624,41.4682466293865,2.05,0.001,586,1384,2016,2740,3462
172,0.7011953898913672,0.719507942719661,41.70744667800269,41.35057577818597,2.06,0.001,585,1383,2017,2741,3462
173,0.7028541796850879,0.7215685946053659,41.59151800688678,41.198402270104786,2.07,0.001,585,1383,2018,2743,3462
174,0.7045047828685168,0.7226906963733519,41.47584069465169,41.11530150172956,2.08,0.001,585,1383,2019,2744,3462
175,0.7061744279982993,0.7249234222223561,41.3584969329724,40.949449591844335,2.09,0.001,584,1383,2020,2745,3462
176,0.7078424492463895,0.7261572194836206,41.24093620828627,40.85751220658127,2.1,0.001,584,1383,2021,2746,3463
177,0.7094971107104884,0.7282355057322093,41.12398483739447,40.702174293119775,2.11,0.001,583,1382,2022,2747,3463
178,0.7110861808224045,0.7296759923423787,41.01135394428901,40.59416046992243,2.12,0.001,583,1382,2023,2748,3463
179,0.7125936476023622,0.7311435752568625,40.90422371318303,40.48381868346058,2.14,0.001,583,1382,2024,2748,3463
180,0.7140258603989854,0.7328027933398393,40.80217674282985,40.358705049124005,2.15,0.001,582,1382,2025,2749,3463
181,0.7153981474131599,0.7338007812852149,40.70416265471967,40.283263683666604,2.16,0.001,582,1381,2026,2750,3463
182,0.7167278853701093,0.7355521786393349,40.60895867187513,40.15052853209096,2.17,0.001,581,1381,2027,2751,3463
183,0.7180155177936548,0.736386547555926,40.5165605006729,40.08713805817662,2.18,0.001,581,1381,2027,2752,3463
184,0.719292078868748,0.7382549972236454,40.42474381006483,39.944819727304754,2.19,0.001,581,1381,2027,2753,3463
185,0.7205451386533741,0.7390265141099683,40.33441597822742,39.88590600759716,2.2,0.001,580,1380,2027,2753,3463
186,0.7217731704066651,0.7409780158287305,40.24569773930423,39.7364962690747,2.21,0.001,580,1380,2027,2754,3463
187,0.7229883418500223,0.7415296769437064,40.15771367711859,39.69415852116184,2.22,0.001,580,1380,2027,2755,3463
188,0.7241828952671161,0.743507549000172,40.071035252547915,39.54199458724231,2.24,0.001,579,1380,2027,2755,3463
189,0.725336039440859,0.7437029976137008,39.987180562962926,39.52692509691574,2.25,0.001,579,1380,2026,2756,3463
190,0.7264292377199789,0.7458845099737574,39.90752555224547,39.358345312057075,2.26,0.001,579,1379,2026,2756,3463
191,0.7274281082549792,0.7455090867714221,39.834603729632796,39.38740813917406,2.27,0.001,578,1379,2025,2757,3463
192,0.72825404931121,0.7481233410846484,39.77420554527535,39.18458266403621,2.28,0.001,578,1379,2025,2757,3463
193,0.7288149652890472,0.7464874364333681,39.73313382843247,39.311625896979415,2.29,0.001,577,1379,2024,2758,3463
194,0.7290627205134059,0.7497028536308967,39.71498033596312,39.061526550370665,2.3,0.001,577,1379,2024,2758,3463
195,0.729038879560303,0.746080851730605,39.716726135986306,39.34313721971168,2.31,0.001,577,1378,2023,2759,3462
196,0.7291199912423966,0.7504484945331407,39.710779958619234,39.00330201866728,2.33,0.001,576,1378,2023,2759,3462
197,0.7301220023624586,0.7468448905667218,39.63726520546984,39.28390069119441,2.34,0.001,576,1378,2023,2759,3462
198,0.7324896894838704,0.7532738630720569,39.46301082827833,38.78187952752548,2.35,0.001,576,1378,2022,2760,3462
199,0.7353572880397619,0.7531435164108062,39.250928345410664,38.79212050508776,2.36,0.001,575,1377,2022,2760,3462
200,0.7371925136281408,0.7559230305715576,39.11459338936844,38.57311094137096,2.37,0.001,575,1377,2022,2760,3462
201,0.7375974567310741,0.7572200660499642,39.084448521258906,38.47048254628151,2.38,0.001,575,1377,2022,2760,3462
202,0.7376407517034579,0.7547943273995819,39.08122051414208,38.66219575838102,2.39,0.001,575,1377,2022,2761,3462
203,0.7388588745363965,0.759179509846874,38.990389691323294,38.3149261950997,2.4,0.001,574,1377,2023,2761,3462
204,0.7413572367569533,0.7589079059814061,38.803431534184256,38.336525781353416,2.41,0.001,574,1376,2023,2761,3462
205,0.7436764762549564,0.7627733454296237,38.629064056015515,38.027958272191825,2.43,0.001,574,1376,2023,2761,3462
206,0.7443348705684623,0.7640097489809283,38.57941915103505,37.928729229656014,2.44,0.001,573,1376,2024,2761,3462
207,0.7444018431550509,0.7620762057387048,38.57436728610642,38.083794010194644,2.45,0.001,573,1376,2024,2761,3462
208,0.7452500978138601,0.7651253710179955,38.51030642791453,37.83897252564973,2.46,0.001,573,1375,2024,2762,3462
209,0.746601756187559,0.7646337531519712,38.408006024236826,37.87854994450603,2.47,0.001,572,1375,2024,2762,3462
210,0.7473984386212279,0.7656985802192576,38.34758124451512,37.79276990419265,2.48,0.001,572,1375,2024,2762,3462
211,0.7476056795984491,0.7671808894636742,38.331846346555466,37.673033409709156,2.49,0.001,572,1375,2024,2762,3462
212,0.7481211612280706,0.7660395101944422,38.292683241629206,37.76526459540483,2.5,0.001,571,1375,2025,2762,3461
213,0.749239646111348,0.7688411374850244,38.20756620401743,37.53846985094091,2.51,0.001,571,1374,2024,2762,3461
214,0.7503151725420572,0.7691247796945647,38.12554270873974,37.51542976833832,2.53,0.001,571,1374,2024,2762,3461
215,0.7509169604033572,0.769057508389199,38.0795691791174,37.52089749757377,2.54,0.001,571,1374,2024,2762,3461
216,0.751418444159417,0.770755386476233,38.04121653251165,37.38271535384452,2.55,0.001,570,1374,2024,2762,3461
217,0.7522553245346217,0.7698706806028066,37.977129026580755,37.45477904931242,2.56,0.001,570,1374,2024,2761,3461
218,0.7532869957337285,0.7720912462580827,37.89797287001311,37.27363809288929,2.57,0.001,570,1374,2024,2761,3461
219,0.754107396505051,0.7726966211098959,37.834909100983545,37.22409898065869,2.58,0.001,569,1373,2024,2761,3461
220,0.7546457315366724,0.7726503066431458,37.79346919080812,37.22789297858529,2.59,0.001,569,1373,2024,2761,3460
221,0.7551744387713958,0.7743245344520406,37.75272748580144,37.09056431139192,2.6,0.001,569,1373,2024,2761,3460
222,0.7558824070224016,0.7736029333762549,37.69810303790165,37.14981513612736,2.61,0.001,568,1373,2024,2761,3460
223,0.7566570420051991,0.7751759393969873,37.638242906670904,37.02053345727121,2.63,0.001,568,1373,2023,2761,3460
224,0.757299019165871,0.7755142232488466,37.588562414836545,36.99267010640841,2.64,0.001,568,1372,2023,2761,3460
225,0.7577862534383935,0.775631835617362,37.55081355487272,36.98297882345675,2.65,0.001,568,1372,2023,2761,3460
226,0.7582560939259508,0.7771335671160365,37.5143754998084,36.85900407825237,2.66,0.001,567,1372,2023,2760,3460
227,0.758830676413745,0.7766932972413009,37.46976645827273,36.89539293097785,2.67,0.001,567,1372,2023,2760,3460
228,0.7594941952271927,0.7782456611632477,37.41818712256197,36.76692650692501,2.68,0.001,567,1372,2023,2760,3460
229,0.7601390687490817,0.7783472395486541,37.36798703540405,36.75850407824443,2.69,0.001,567,1372,2023,2760,3460
230,0.7606881152778366,0.7787311516149825,37.325194788716445,36.72665639612545,2.7,0.001,566,1371,2024,2760,3460
231,0.7611830271551888,0.7797190545924553,37.286578556227006,36.644577678589606,2.72,0.001,566,1371,2024,2760,3460
232,0.7617014279502894,0.7794141633929623,37.24608862906362,36.66993097744561,2.73,0.001,566,1371,2024,2760,3460
233,0.7622737449056387,0.7808764330154265,37.201333430192726,36.54818596676089,2.74,0.001,565,1371,2024,2759,3460
234,0.7628665719032359,0.7808222808621923,37.1549227054774,36.55270134457832,2.75,0.001,565,1371,2024,2759,3460
235,0.7634246829691774,0.7816645375343962,37.11117100917021,36.482400910190584,2.76,0.001,565,1371,2024,2759,3461
236,0.7639269911506695,0.7821673910840178,37.07175231002626,36.440364247416284,2.77,0.001,565,1370,2024,2759,3461
237,0.7643956735832105,0.7821460568157903,37.0349335588838,36.44214968189308,2.78,0.001,564,1370,2024,2759,3461
238,0.7648705641245472,0.7832091283528464,36.99759315704283,36.35312479852575,2.79,0.001,564,1370,2024,2758,3461
239,0.7653716205616494,0.7830679052373991,36.95815075496287,36.36496451986788,2.8,0.001,564,1370,2024,2758,3461
