epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5
166,0.5834372217275156,0.5849358974358975,0.411374902244917,0.4213181611483693,0.93,0.001,22,43,62,89,110
167,0.5841495992876224,0.5849358974358975,0.41258861725165374,0.4213181611483693,0.93,0.001,22,43,62,89,110
168,0.5845057880676758,0.5849358974358975,0.41311854689103866,0.4213181611483693,0.94,0.001,22,43,62,89,110
169,0.5853962600178094,0.5865384615384616,0.41438821454332975,0.4236102409142496,0.94,0.001,22,43,62,89,110
170,0.5861086375779163,0.5865384615384616,0.41534769317839637,0.4235524539624682,0.95,0.001,22,43,62,89,110
171,0.586286731967943,0.5865384615384616,0.4156416522469648,0.4235524539624682,0.95,0.001,22,43,62,89,110
172,0.5869991095280499,0.5865384615384616,0.4165754906133433,0.4238412729088157,0.96,0.001,22,43,62,89,110
173,0.5866429207479964,0.5881410256410257,0.41615660768760887,0.4259285775652223,0.96,0.001,22,43,62,89,110
174,0.5864648263579697,0.5897435897435898,0.4160738667098288,0.42816231850854825,0.97,0.001,22,43,62,89,110
175,0.5866429207479964,0.5913461538461539,0.4164543440662255,0.43045314625241604,0.97,0.001,22,43,62,89,110
176,0.58753339269813,0.5913461538461539,0.41785999487081993,0.43045314625241604,0.98,0.001,22,43,62,89,110
177,0.5878895814781835,0.5913461538461539,0.41852955590632346,0.43045314625241604,0.99,0.001,22,43,62,89,110
178,0.5873552983081033,0.592948717948718,0.417829921980885,0.43248556113734904,0.99,0.001,22,43,62,89,110
179,0.5878895814781835,0.592948717948718,0.41866504737193244,0.43248556113734904,1.0,0.001,22,43,62,89,110
180,0.5891362422083705,0.594551282051282,0.4204625435285978,0.4347765378129598,1.0,0.001,22,43,62,89,110
181,0.588780053428317,0.592948717948718,0.41995901114395984,0.4324286578837112,1.01,0.001,22,43,62,89,110
182,0.5886019590382903,0.592948717948718,0.41971068412547574,0.4324286578837112,1.01,0.001,22,43,62,89,110
183,0.5886019590382903,0.592948717948718,0.4197836263719059,0.4324286578837112,1.02,0.001,22,43,62,89,110
184,0.5896705253784505,0.5913461538461539,0.42138978783138303,0.4299920474003597,1.02,0.001,22,43,62,89,110
185,0.5907390917186108,0.592948717948718,0.422735659444161,0.4324835290747636,1.03,0.001,22,43,62,89,110
186,0.5909171861086375,0.592948717948718,0.4229518560392357,0.43233921542643683,1.04,0.001,22,43,62,89,110
187,0.592520035618878,0.592948717948718,0.42544034440878,0.432568863175833,1.04,0.001,22,43,63,89,110
188,0.592520035618878,0.592948717948718,0.42563628617843985,0.432568863175833,1.05,0.001,22,43,63,90,110
189,0.5916295636687444,0.592948717948718,0.4244431085269731,0.43271306009814137,1.05,0.001,22,43,63,90,110
190,0.5921638468388246,0.5961538461538461,0.42532845285495335,0.437435603892387,1.06,0.001,22,43,62,90,110
191,0.5928762243989314,0.594551282051282,0.42639395150565274,0.43525977649634406,1.06,0.001,21,43,62,90,110
192,0.5926981300089047,0.5961538461538461,0.4262463070051762,0.4375482874066444,1.07,0.001,21,43,62,90,110
193,0.5930543187889582,0.5977564102564102,0.4267210365948335,0.43986438641289194,1.08,0.001,21,43,62,90,110
194,0.5946571682991986,0.594551282051282,0.42872080968805515,0.4352860377520469,1.08,0.001,21,43,62,90,110
195,0.5951914514692788,0.5961538461538461,0.4293148054744734,0.4371174318626012,1.09,0.001,21,43,62,90,110
196,0.5955476402493322,0.5961538461538461,0.4300335766958422,0.4375160967234225,1.09,0.001,21,43,63,90,110
197,0.5959038290293855,0.594551282051282,0.4310302725325532,0.4357119368628741,1.1,0.001,21,43,63,90,110
198,0.5967943009795191,0.594551282051282,0.43257942748028566,0.4357119368628741,1.1,0.001,21,43,63,90,110
199,0.5973285841495993,0.594551282051282,0.43352544645932745,0.4357119368628741,1.11,0.001,21,43,63,90,110
200,0.597506678539626,0.594551282051282,0.4337696970162105,0.43585510446929177,1.11,0.001,21,43,63,90,110
201,0.5980409617097061,0.5977564102564102,0.43441619423687194,0.44036874263050696,1.12,0.001,21,43,63,90,110
202,0.5982190560997328,0.6073717948717948,0.4343660330628294,0.45321888412017175,1.13,0.001,21,43,62,90,110
203,0.5985752448797863,0.6073717948717948,0.43495894234069554,0.45363315368890555,1.13,0.001,21,43,62,90,110
204,0.5996438112199466,0.6073717948717948,0.4364541631584161,0.4533010062866093,1.14,0.001,21,43,62,90,110
205,0.5994657168299199,0.6073717948717948,0.43620689878401375,0.4533831037885613,1.14,0.001,21,43,62,90,110
206,0.6,0.6089743589743589,0.43702935825947464,0.4556959310182106,1.15,0.001,21,43,62,90,110
207,0.6005342831700802,0.6089743589743589,0.4378112122123409,0.4556959310182106,1.15,0.001,21,43,62,90,110
208,0.6010685663401603,0.6073717948717948,0.4388715972645615,0.4538790732233565,1.16,0.001,21,43,63,90,110
209,0.601246660730187,0.6089743589743589,0.43934246369590957,0.45616447652759073,1.16,0.001,21,43,63,90,110
210,0.6008904719501336,0.6057692307692307,0.4388039123480475,0.45181645793381253,1.17,0.001,21,43,63,90,110
211,0.6019590382902938,0.6057692307692307,0.4401688478974868,0.45145601578050243,1.17,0.001,21,43,62,90,110
212,0.6033837934105075,0.6073717948717948,0.44193631410788947,0.45351987817868555,1.18,0.001,21,43,62,90,110
213,0.6030276046304541,0.6057692307692307,0.44145308190893295,0.45145601578050243,1.19,0.001,21,43,62,90,110
214,0.6030276046304541,0.6057692307692307,0.44152035014940283,0.45145601578050243,1.19,0.001,21,43,62,90,110
215,0.6044523597506678,0.6041666666666666,0.4436609030536717,0.44930881338854733,1.2,0.001,21,43,62,90,110
216,0.6053428317008014,0.6057692307692307,0.4448524066066938,0.4520336696009766,1.2,0.001,21,43,62,90,110
217,0.606233303650935,0.6057692307692307,0.44614606504424914,0.45228198001148934,1.21,0.001,21,43,62,90,110
218,0.6056990204808549,0.6073717948717948,0.4456219797445893,0.4545629689356343,1.21,0.001,20,43,63,90,110
219,0.607479964381122,0.6073717948717948,0.4482178746329837,0.4547010985875304,1.22,0.001,20,43,63,90,110
220,0.6081923419412288,0.6073717948717948,0.44911090031279777,0.4547010985875304,1.22,0.001,20,43,63,90,110
221,0.6085485307212822,0.6073717948717948,0.449436426878424,0.4545629689356343,1.23,0.001,20,43,62,90,110
222,0.6083704363312555,0.6073717948717948,0.44900139693224683,0.4545084760277027,1.23,0.001,20,43,62,90,110
223,0.6094390026714158,0.6073717948717948,0.4505449418205315,0.45464663327768506,1.24,0.001,20,43,62,90,110
224,0.6101513802315227,0.6073717948717948,0.451655948636255,0.45492079451498,1.25,0.001,20,43,62,90,110
225,0.6119323241317899,0.6073717948717948,0.45408137928025005,0.4545357238426545,1.25,0.001,20,43,62,90,110
226,0.6128227960819235,0.6089743589743589,0.4553021497676458,0.4561295093034802,1.26,0.001,20,43,62,90,110
227,0.6135351736420303,0.6121794871794872,0.45624837867002954,0.46074926883617284,1.26,0.001,20,43,62,90,110
228,0.6138913624220838,0.6105769230769231,0.45699500558268324,0.45893250929540474,1.27,0.001,20,43,62,90,110
229,0.6135351736420303,0.6105769230769231,0.4566492666121854,0.4592065280967801,1.27,0.001,20,43,63,90,110
230,0.6135351736420303,0.6105769230769231,0.45660816965047446,0.4590444660083338,1.28,0.001,20,43,62,90,110
231,0.6156723063223508,0.6105769230769231,0.4591870960111313,0.458907409191637,1.28,0.001,20,43,62,90,110
232,0.6165627782724844,0.6137820512820513,0.4603503226935972,0.4630619436797737,1.29,0.001,20,43,62,90,110
233,0.6178094390026714,0.6153846153846154,0.46208259001970375,0.4653700748610412,1.29,0.001,20,43,62,90,110
234,0.6172751558325913,0.6153846153846154,0.4614339902159855,0.4654235098002121,1.3,0.001,20,43,62,90,110
235,0.6183437221727516,0.6153846153846154,0.4630251426584452,0.465612354859659,1.31,0.001,20,43,62,90,110
236,0.6185218165627783,0.6169871794871795,0.4635167738629796,0.4680268954324136,1.31,0.001,20,43,62,90,110
237,0.6192341941228852,0.6121794871794872,0.4644713367056168,0.461268698515535,1.32,0.001,20,43,62,90,110
238,0.6195903829029386,0.6137820512820513,0.4648554912521057,0.4634680633203586,1.32,0.001,20,43,62,90,110
239,0.6199465716829919,0.6137820512820513,0.4652903324613845,0.46327848959634543,1.33,0.001,20,43,62,90,110
240,0.6203027604630454,0.6137820512820513,0.46568436073917885,0.4630887818601811,1.34,0.001,20,43,62,90,110
241,0.6215494211932324,0.6153846153846154,0.46711271211208505,0.46545022326448005,1.34,0.001,20,43,62,90,110
242,0.623686553873553,0.6137820512820513,0.47017848711634935,0.46305810943497283,1.35,0.001,20,43,62,90,110
243,0.6222617987533393,0.6137820512820513,0.4684885951731307,0.4634374342159252,1.35,0.001,20,43,62,90,110
244,0.6231522707034728,0.6169871794871795,0.4699025377606113,0.4682677771756182,1.36,0.001,20,43,63,90,110
245,0.6240427426536064,0.6169871794871795,0.4710210542569514,0.4682677771756182,1.36,0.001,20,43,63,90,110
246,0.6245770258236866,0.6185897435897436,0.47146111880691266,0.47001263302143326,1.37,0.001,20,43,62,90,110
