epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
10,0,0,94.5128546151263,93.8743186143713,0.33,0.001,166,326,480,647,810,957,1117,1290,1435,1609,1769,1913,2074,2242,2401,2553,2724,2872,3036,3205,3353,3522,3675,3836,3996
11,0,0,93.78649810373825,93.12705534644591,0.34,0.001,166,326,480,647,810,957,1117,1290,1435,1609,1769,1913,2074,2242,2401,2552,2724,2872,3036,3204,3353,3522,3674,3836,3996
12,0,0,91.79567153466442,91.10058400608636,0.36,0.001,166,326,480,647,811,957,1117,1290,1435,1609,1769,1913,2074,2243,2400,2552,2724,2871,3035,3204,3352,3522,3674,3836,3996
13,0,0,89.17345884128724,88.43180469735563,0.38,0.001,166,326,480,648,812,957,1117,1290,1435,1610,1769,1913,2074,2243,2400,2552,2724,2870,3034,3203,3352,3522,3673,3836,3996
14,0,0,86.77268030247193,85.99208493736502,0.4,0.001,166,326,480,648,812,957,1117,1290,1435,1610,1769,1914,2074,2243,2400,2552,2724,2869,3033,3203,3351,3522,3673,3836,3995
15,0,0,84.88139991058848,84.07327997794543,0.42,0.001,167,326,480,648,813,957,1118,1290,1435,1610,1768,1914,2074,2243,2400,2551,2724,2869,3032,3202,3350,3522,3672,3836,3995
16,0,0,83.50820389151895,82.676034376089,0.44,0.001,167,326,480,648,813,957,1118,1290,1435,1610,1768,1915,2074,2243,2400,2551,2725,2868,3032,3201,3350,3522,3672,3836,3995
17,0,0,82.66386425231403,81.80829821142841,0.46,0.001,167,326,480,648,814,957,1118,1289,1435,1610,1768,1915,2074,2243,2401,2551,2725,2867,3031,3201,3349,3522,3671,3836,3995
18,0,0,82.24687137856674,81.37532702027224,0.47,0.001,167,326,480,648,814,958,1119,1289,1435,1610,1767,1916,2074,2242,2401,2551,2725,2867,3030,3200,3348,3522,3671,3836,3995
19,0,0,82.10660526965081,81.2221166097172,0.49,0.001,167,326,480,648,815,958,1119,1289,1434,1611,1767,1916,2074,2242,2401,2551,2725,2866,3029,3200,3348,3522,3671,3836,3994
20,0,0,82.10097334513611,81.20572712061323,0.51,0.001,167,326,480,648,815,958,1119,1289,1434,1611,1767,1916,2074,2242,2401,2551,2725,2865,3028,3199,3347,3522,3670,3836,3994
21,0,0,82.11196921448936,81.20894696033344,0.53,0.001,167,326,480,648,816,958,1120,1289,1434,1611,1766,1916,2074,2242,2402,2550,2725,2865,3028,3199,3347,3522,3670,3836,3994
22,0,0,82.05311910871366,81.14124632681427,0.55,0.001,168,326,480,648,816,958,1120,1289,1434,1611,1766,1916,2074,2242,2402,2550,2725,2864,3027,3198,3346,3522,3669,3836,3994
23,0,0,81.87532204135138,80.9524449281413,0.56,0.001,168,326,480,648,817,958,1121,1289,1434,1611,1765,1916,2074,2242,2402,2550,2725,2864,3026,3198,3345,3522,3669,3836,3994
24,0,0,81.56279034910006,80.62974489429288,0.58,0.001,168,326,480,648,818,957,1121,1289,1434,1611,1765,1916,2074,2242,2402,2550,2725,2864,3025,3197,3345,3521,3668,3836,3994
25,0,0,81.13150313399383,80.18823375054005,0.6,0.001,168,326,480,648,818,957,1122,1290,1435,1611,1765,1916,2075,2242,2403,2550,2725,2863,3024,3197,3344,3521,3668,3836,3993
26,0,0,80.61868919099963,79.66379242930097,0.62,0.001,168,326,480,648,819,957,1122,1290,1435,1611,1764,1916,2075,2242,2403,2550,2725,2863,3024,3197,3344,3521,3668,3836,3993
27,0,0,80.07114451282528,79.1017256942761,0.64,0.001,168,326,481,648,819,957,1123,1290,1435,1612,1764,1915,2075,2242,2404,2549,2725,2863,3023,3196,3343,3521,3667,3836,3993
28,0,0,79.53880121322862,78.55505384362613,0.66,0.001,169,327,481,648,820,956,1123,1290,1435,1612,1763,1915,2075,2242,2404,2549,2725,2862,3022,3196,3342,3521,3667,3836,3993
29,0,0,79.06947535929241,78.0704528324817,0.67,0.001,169,327,481,648,821,956,1124,1291,1435,1612,1763,1915,2075,2242,2405,2549,2725,2862,3021,3196,3342,3520,3667,3836,3993
30,0,0,78.68867589967282,77.67226004481104,0.69,0.001,169,327,481,648,821,955,1124,1291,1435,1612,1763,1915,2075,2242,2405,2549,2725,2862,3021,3195,3341,3520,3666,3836,3992
31,0,0,78.36460444913092,77.33181726131554,0.71,0.001,169,327,481,648,822,955,1125,1291,1435,1612,1763,1914,2075,2241,2406,2549,2724,2862,3020,3195,3341,3520,3666,3835,3992
32,0,0,78.03474474052408,76.98515355045738,0.74,0.001,169,327,481,648,822,955,1125,1292,1435,1612,1762,1914,2076,2241,2406,2549,2724,2862,3019,3195,3340,3520,3665,3835,3992
33,0,0,77.6440319865281,76.57603196741785,0.76,0.001,169,327,481,648,823,954,1126,1292,1435,1612,1762,1914,2076,2241,2407,2548,2724,2862,3018,3194,3339,3519,3665,3835,3992
34,0.011697009022891947,0.011952634190408817,77.16310975986194,76.07522554292068,0.78,0.001,170,327,481,648,823,954,1127,1292,1435,1612,1762,1914,2076,2241,2407,2548,2724,2862,3018,3194,3339,3519,3665,3835,3992
35,0.02602227217916231,0.026969559055998404,76.60183619596694,75.49489712680918,0.81,0.001,170,327,481,648,824,953,1127,1292,1435,1612,1762,1914,2076,2241,2407,2548,2724,2861,3017,3194,3338,3519,3664,3835,3991
36,0.041238211122200386,0.04286738639534882,76.00112753583824,74.87561951955723,0.83,0.001,170,327,481,648,824,953,1128,1293,1435,1612,1763,1914,2077,2241,2408,2548,2724,2861,3016,3194,3337,3518,3664,3835,3991
37,0.05624039258028035,0.05851734485188742,75.40417138660169,74.26095839272645,0.85,0.001,170,327,482,648,825,952,1129,1293,1435,1612,1763,1915,2077,2241,2408,2548,2724,2861,3016,3193,3337,3518,3663,3835,3991
38,0.07005750496893381,0.07293085041445213,74.85015630202452,73.69031947002095,0.88,0.001,170,327,482,648,825,952,1129,1293,1436,1612,1763,1915,2077,2241,2408,2548,2724,2861,3015,3193,3336,3518,3663,3835,3991
39,0.0820566175206564,0.08547675108160935,74.36569335154651,73.19000182530057,0.9,0.001,170,328,482,648,826,951,1130,1294,1436,1612,1763,1915,2077,2241,2408,2548,2724,2861,3015,3193,3336,3517,3662,3835,3991
40,0.09232409654104634,0.09614762763095419,73.94862025420082,72.76175135974601,0.92,0.001,171,328,482,648,826,951,1131,1294,1436,1612,1763,1915,2078,2241,2409,2549,2724,2861,3014,3192,3335,3517,3662,3835,3991
41,0.10158953955428407,0.10580550506713327,73.57022580500892,72.37196736414073,0.94,0.001,171,328,482,648,827,951,1131,1295,1436,1612,1763,1915,2078,2241,2409,2549,2724,2860,3013,3192,3334,3517,3661,3835,3990
42,0.11084957830762321,0.11555758887681344,73.19009188941664,71.97623984039802,0.97,0.001,171,328,482,648,827,950,1132,1295,1436,1612,1763,1916,2078,2241,2409,2549,2724,2860,3013,3192,3334,3516,3661,3834,3990
43,0.12074882046912916,0.1260538676295775,72.78152506388555,71.54787309578985,0.99,0.001,171,328,483,648,828,950,1133,1295,1436,1612,1763,1916,2079,2240,2409,2549,2724,2860,3012,3192,3333,3516,3661,3834,3990
44,0.13119560706304068,0.1372026512149901,72.34786030440016,71.09004454629178,1.01,0.001,171,328,483,648,828,949,1133,1296,1436,1612,1763,1916,2079,2240,2409,2549,2724,2860,3011,3191,3332,3515,3660,3834,3990
45,0.14137944482139864,0.1481879832672932,71.92258954402817,70.63602651754627,1.03,0.001,171,328,483,647,829,948,1134,1296,1437,1612,1764,1916,2079,2240,2409,2549,2724,2860,3010,3191,3332,3515,3660,3833,3990
46,0.15049228693962313,0.1579838321553798,71.5398981775205,70.22869310999245,1.05,0.001,172,329,483,647,829,948,1135,1296,1437,1613,1764,1916,2080,2240,2409,2549,2724,2860,3010,3191,3331,3514,3659,3833,3989
47,0.15845657546175418,0.16649519727974094,71.20376446662598,69.87284768599316,1.07,0.001,172,329,483,647,829,947,1135,1297,1437,1613,1764,1916,2080,2240,2409,2549,2724,2860,3009,3190,3331,3514,3659,3833,3989
48,0.16608350107698033,0.17448072707208873,70.88036658474263,69.53732417288575,1.1,0.001,172,329,483,647,830,947,1136,1297,1437,1613,1764,1916,2080,2240,2409,2550,2723,2860,3008,3190,3330,3513,3659,3832,3989
49,0.1741095422651634,0.18275794860476702,70.53844945533251,69.1878316952302,1.12,0.001,172,329,483,647,830,946,1137,1297,1437,1613,1765,1916,2081,2240,2409,2550,2723,2860,3008,3190,3329,3512,3658,3832,3989
50,0.18239103063422846,0.19109252650984754,70.18389975739628,68.83412466756587,1.16,0.001,172,329,483,646,830,946,1137,1298,1438,1613,1765,1916,2081,2240,2409,2550,2723,2860,3007,3189,3329,3512,3658,3831,3989
51,0.19014726447556274,0.19876138965541112,69.8502059376438,68.50705654803015,1.18,0.001,172,330,484,646,831,946,1138,1298,1438,1613,1765,1916,2081,2240,2409,2551,2723,2860,3007,3189,3328,3511,3657,3831,3988
52,0.19696625869405482,0.20547478774130068,69.55551542877458,68.21945501811598,1.2,0.001,173,330,484,646,831,945,1139,1299,1438,1614,1766,1916,2082,2240,2409,2551,2723,2860,3006,3189,3328,3511,3657,3830,3988
53,0.2033070209987955,0.21177266649273174,69.28036549390275,67.94853866162245,1.22,0.001,173,330,484,646,831,945,1139,1299,1438,1614,1766,1916,2082,2240,2409,2551,2723,2860,3005,3188,3327,3510,3656,3830,3988
54,0.20982597922344093,0.2184274615155073,68.99633779343836,67.66109610242248,1.25,0.001,173,330,484,645,831,944,1140,1299,1438,1614,1767,1917,2082,2240,2409,2552,2723,2860,3005,3188,3327,3510,3656,3829,3988
55,0.21655512349220518,0.2254082141563184,68.70192566328654,67.35825322366777,1.27,0.001,173,330,484,645,831,944,1141,1300,1439,1614,1767,1917,2083,2240,2409,2552,2723,2860,3004,3188,3326,3509,3656,3829,3988
56,0.22294549931721264,0.23208710309916303,68.4211560107234,67.06722883490677,1.29,0.001,173,331,484,645,831,943,1142,1300,1439,1614,1767,1917,2083,2240,2409,2552,2723,2860,3004,3187,3326,3508,3655,3828,3987
57,0.22878005827494796,0.2381768606183935,68.16380059047104,66.80076925782741,1.31,0.001,174,331,484,644,831,943,1143,1301,1439,1615,1768,1917,2083,2240,2408,2553,2723,2860,3003,3187,3325,3508,3655,3828,3987
58,0.23456920319996566,0.24415912553593966,67.90748316298617,66.53797230012724,1.33,0.001,174,331,484,644,831,942,1143,1301,1439,1615,1768,1917,2084,2240,2408,2553,2722,2860,3003,3187,3324,3507,3654,3827,3987
59,0.24081866000035568,0.2505088274046622,67.62969672345315,66.25789678761883,1.34,0.001,174,331,484,643,831,942,1144,1301,1439,1615,1769,1917,2084,2240,2408,2554,2722,2860,3002,3186,3324,3507,3654,3827,3987
60,0.24730743682634182,0.2569758127517958,67.34005935362694,65.97142196152058,1.36,0.001,174,332,485,643,832,941,1145,1302,1440,1615,1769,1917,2084,2240,2408,2554,2722,2860,3002,3186,3324,3506,3653,3826,3987
61,0.253549593375057,0.263143163526914,67.06025013700366,65.6970623689237,1.38,0.001,174,332,485,643,832,941,1146,1302,1440,1615,1770,1917,2085,2240,2407,2555,2722,2860,3001,3186,3323,3505,3653,3826,3986
62,0.2595606986376019,0.26912783152627906,66.78969076862649,65.42972434700455,1.4,0.001,174,332,485,642,831,940,1147,1303,1440,1616,1770,1917,2085,2240,2407,2555,2722,2860,3001,3185,3323,3505,3653,3825,3986
63,0.26578415052580995,0.27552183562674315,66.50840671721508,65.1428905668627,1.42,0.001,175,333,485,642,831,940,1148,1303,1440,1616,1771,1918,2085,2240,2407,2556,2722,2860,3000,3185,3322,3504,3652,3825,3986
64,0.27239810444143653,0.28247176039055133,66.20816780711425,64.82968220894269,1.44,0.001,175,333,485,641,831,939,1148,1304,1440,1616,1771,1918,2086,2240,2406,2557,2722,2861,3000,3184,3322,3503,3652,3824,3986
65,0.2790779459902021,0.28961060016916595,65.90355687361456,64.5063738372031,1.47,0.001,175,333,485,640,831,939,1149,1304,1440,1616,1772,1918,2086,2240,2406,2557,2722,2861,3000,3184,3321,3503,3651,3824,3986
66,0.2857549669463587,0.29665731085987945,65.59764682922132,64.18564003512584,1.48,0.001,175,333,485,640,831,938,1150,1304,1441,1617,1773,1918,2086,2240,2406,2558,2722,2861,2999,3184,3321,3502,3651,3824,3985
67,0.29244954470727513,0.3036823091561194,65.28950701730332,63.86429131430275,1.5,0.001,175,334,485,639,831,938,1151,1305,1441,1617,1773,1918,2086,2239,2405,2559,2721,2861,2999,3183,3321,3501,3650,3823,3985
68,0.298988214765887,0.31052057527515375,64.9871268803003,63.549925393961914,1.52,0.001,176,334,485,639,831,937,1152,1305,1441,1617,1774,1919,2087,2239,2405,2559,2721,2861,2999,3183,3321,3501,3650,3823,3985
69,0.3051561135215457,0.3169118684686433,64.70059499098521,63.25469157192512,1.54,0.001,176,334,485,638,831,937,1153,1306,1441,1617,1774,1919,2087,2239,2405,2560,2721,2861,2998,3182,3320,3500,3649,3822,3985
70,0.3110580720990913,0.32309531548604575,64.42523070631955,62.96774386603132,1.56,0.001,176,335,485,638,830,936,1154,1306,1441,1618,1775,1919,2087,2239,2404,2561,2721,2861,2998,3182,3320,3499,3649,3822,3985
71,0.3171574003643707,0.329546653247231,64.13941267124684,62.66696448289162,1.58,0.001,176,335,485,637,830,936,1154,1307,1441,1618,1776,1919,2087,2239,2404,2562,2721,2861,2997,3181,3320,3499,3648,3821,3984
72,0.32361498558255575,0.33635962814515186,63.83540923857424,62.3477481487403,1.6,0.001,176,335,485,636,830,935,1155,1307,1442,1618,1776,1920,2087,2239,2403,2562,2721,2861,2997,3181,3320,3498,3648,3821,3984
73,0.3302447998919962,0.3432895837807204,63.521792059152816,62.02136846671778,1.62,0.001,177,336,485,636,830,935,1156,1307,1442,1618,1777,1920,2087,2239,2403,2563,2721,2861,2997,3180,3320,3497,3647,3820,3984
74,0.33690065359519994,0.3502491009810754,63.205369243220744,61.69185331650363,1.64,0.001,177,336,485,635,829,934,1157,1308,1442,1618,1778,1920,2088,2239,2403,2564,2721,2862,2996,3180,3320,3496,3647,3820,3984
75,0.343603738100809,0.3571866981659626,62.88509874788502,61.36161903841541,1.66,0.001,177,336,485,634,829,934,1158,1308,1442,1618,1778,1920,2088,2239,2402,2565,2721,2862,2996,3179,3320,3496,3646,3820,3983
76,0.35034715159130236,0.36408899421385355,62.56123757779753,61.03129000254705,1.68,0.001,177,337,485,634,829,933,1159,1309,1442,1618,1779,1920,2088,2239,2402,2566,2721,2862,2995,3179,3320,3495,3646,3819,3983
77,0.3570335183173008,0.37095012895482293,62.23846058959444,60.70115223628378,1.7,0.001,177,337,485,633,828,933,1160,1309,1442,1619,1780,1921,2088,2239,2401,2567,2720,2862,2995,3178,3320,3494,3645,3819,3983
78,0.36360754270810614,0.37762332659099906,61.91946397968292,60.37832183861087,1.71,0.001,178,338,485,632,828,933,1161,1310,1442,1619,1781,1921,2088,2239,2401,2568,2720,2862,2994,3178,3320,3493,3645,3818,3983
79,0.36989940005161326,0.38400342353826256,61.612612456151176,60.068052227764966,1.73,0.001,178,338,485,631,827,932,1162,1310,1442,1619,1781,1921,2088,2239,2400,2569,2720,2862,2994,3177,3321,3493,3644,3818,3983
80,0.3758921111282235,0.3900453085223079,61.318924469097425,59.77274263172763,1.75,0.001,178,338,485,631,827,932,1163,1311,1442,1619,1782,1921,2088,2239,2400,2570,2720,2862,2993,3177,3321,3492,3644,3818,3982
81,0.3818801968881652,0.3960290928159975,61.02404911436556,59.47882780478487,1.77,0.001,178,339,485,630,827,931,1164,1311,1443,1619,1783,1921,2088,2239,2399,2571,2720,2862,2993,3176,3321,3491,3644,3817,3982
82,0.3879371727121871,0.40207764409103475,60.72432263413895,59.180250100461095,1.79,0.001,178,339,485,629,826,931,1165,1312,1443,1619,1783,1922,2088,2239,2399,2572,2720,2863,2993,3176,3322,3490,3643,3817,3982
83,0.3939970748879108,0.4081738724238311,60.42296595213715,58.877782411693715,1.81,0.001,178,339,485,628,826,931,1165,1312,1443,1619,1784,1922,2088,2238,2398,2573,2720,2863,2993,3175,3322,3489,3643,3817,3982
84,0.4000365502247982,0.4142504802474458,60.12112204879621,58.57473858242988,1.83,0.001,179,340,485,627,825,931,1166,1313,1443,1619,1785,1922,2088,2238,2398,2574,2720,2863,2992,3175,3323,3489,3642,3816,3982
85,0.40614488855518294,0.42035193160021567,59.814287786761284,58.26886807145068,1.84,0.001,179,340,485,627,825,930,1167,1313,1443,1619,1786,1922,2088,2238,2397,2575,2720,2863,2992,3174,3323,3488,3642,3816,3981
86,0.41228889264294644,0.42646993520769294,59.50406408454909,57.96054524146145,1.86,0.001,179,341,485,626,824,930,1168,1314,1443,1620,1786,1922,2088,2238,2397,2576,2720,2863,2992,3174,3324,3487,3641,3816,3981
87,0.4184670169435515,0.43267126146034063,59.19047807977648,57.64634484699572,1.88,0.001,179,341,484,625,824,930,1169,1314,1443,1620,1787,1923,2088,2238,2396,2577,2720,2863,2992,3174,3324,3486,3641,3815,3981
88,0.42473128482989364,0.43901667980304115,58.8708157682459,57.32305697821885,1.9,0.001,179,341,484,624,823,930,1169,1315,1443,1620,1788,1923,2087,2238,2396,2579,2720,2863,2992,3173,3325,3485,3640,3815,3981
89,0.43102432797175727,0.445431074783475,58.547927916205964,56.99439519798745,1.92,0.001,180,342,484,623,823,930,1170,1315,1443,1620,1788,1923,2087,2238,2395,2580,2720,2863,2992,3173,3326,3485,3640,3815,3980
90,0.43731327137369524,0.4517836798919632,58.2234612123573,56.66701755789032,1.94,0.001,180,342,484,623,822,929,1171,1316,1443,1620,1789,1923,2087,2238,2395,2581,2719,2863,2992,3173,3327,3484,3640,3815,3980
91,0.4436011646448579,0.45813478705240784,57.89723098274001,56.337817734016376,1.96,0.001,180,342,484,622,821,929,1172,1316,1443,1620,1790,1924,2087,2238,2394,2582,2719,2864,2992,3172,3327,3483,3639,3815,3980
92,0.4498438630907029,0.4644185774465327,57.57151632697805,56.010202840782725,1.98,0.001,180,343,484,621,821,929,1172,1317,1443,1620,1790,1924,2086,2238,2394,2583,2719,2864,2992,3172,3328,3482,3639,3814,3980
93,0.4560916663769625,0.4707211375526309,57.24367758143143,55.67966941296886,1.99,0.001,180,343,483,620,820,929,1173,1317,1443,1619,1791,1924,2086,2238,2393,2584,2719,2864,2992,3172,3329,3481,3638,3814,3980
94,0.46235439270317524,0.47708282412786585,56.9131654227517,55.34403673697601,2.01,0.001,181,344,483,619,820,929,1174,1318,1443,1619,1791,1924,2086,2238,2393,2586,2719,2864,2992,3171,3330,3481,3638,3814,3979
95,0.46860048960145373,0.4833693834061046,56.58160286880467,55.0103550266334,2.03,0.001,181,344,483,618,819,929,1175,1318,1443,1619,1792,1924,2085,2238,2392,2587,2719,2864,2992,3171,3331,3480,3638,3814,3979
96,0.4748624094478703,0.489544774984892,56.247241685842916,54.68059108143972,2.05,0.001,181,344,483,617,818,929,1175,1319,1443,1619,1792,1925,2085,2238,2392,2588,2719,2864,2993,3171,3332,3479,3637,3814,3979
97,0.4810917645570997,0.49560261285278007,55.9126341380014,54.35515981429454,2.07,0.001,181,345,482,617,818,929,1176,1319,1442,1619,1793,1925,2084,2238,2391,2589,2719,2864,2993,3170,3333,3478,3637,3814,3979
98,0.4873157177709462,0.5016780474855699,55.57630637311304,54.026819421439896,2.09,0.001,181,345,482,616,817,930,1177,1320,1442,1619,1794,1925,2083,2237,2390,2590,2718,2864,2993,3170,3334,3477,3636,3813,3978
99,0.4935350624300118,0.5077958628217285,55.23818056197067,53.694154764363084,2.11,0.001,182,346,482,615,816,930,1178,1320,1442,1619,1794,1925,2083,2237,2390,2591,2718,2864,2993,3170,3335,3477,3636,3813,3978
100,0.4997629813549521,0.513905005868067,54.897505261936764,53.35989430567212,2.12,0.001,182,346,481,614,816,930,1178,1320,1442,1619,1795,1926,2082,2237,2389,2592,2718,2864,2994,3170,3336,3476,3636,3813,3978
101,0.5060154752768485,0.5199964325903914,54.553344377888514,53.02450513235602,2.14,0.001,182,347,481,613,815,930,1179,1321,1442,1618,1795,1926,2081,2237,2389,2594,2718,2865,2994,3170,3337,3475,3635,3813,3978
102,0.5123037306096738,0.5261965639063741,54.20500546248012,52.68093588632775,2.16,0.001,182,347,481,612,814,931,1180,1321,1442,1618,1796,1926,2080,2237,2388,2595,2718,2865,2994,3169,3338,3475,3635,3813,3978
103,0.5186401805239331,0.5325782959342189,53.85172287532336,52.32494998205923,2.18,0.001,182,347,480,612,814,931,1181,1322,1442,1618,1797,1926,2079,2237,2388,2596,2718,2865,2995,3169,3339,3474,3635,3813,3977
104,0.5250000503011549,0.5390237470758932,53.49478608866359,51.96293140532369,2.2,0.001,183,348,480,611,813,931,1181,1322,1442,1618,1797,1927,2078,2237,2387,2597,2718,2865,2995,3169,3340,3473,3634,3813,3977
105,0.5313855405771444,0.5454213949973425,53.13400199466204,51.6010911456519,2.22,0.001,183,348,480,610,812,932,1182,1322,1442,1617,1798,1927,2077,2237,2387,2598,2717,2865,2996,3169,3341,3472,3634,3813,3977
106,0.5377728137578455,0.5518027773186334,52.77064956088872,51.237622362015394,2.23,0.001,183,349,479,609,812,933,1183,1323,1441,1617,1799,1927,2076,2237,2386,2599,2717,2865,2996,3169,3342,3472,3634,3813,3977
107,0.5441635852768911,0.5582674650304466,52.40457287119608,50.86675733672361,2.25,0.001,183,349,479,608,811,933,1183,1323,1441,1617,1800,1928,2075,2237,2386,2600,2717,2865,2997,3168,3343,3471,3634,3813,3976
108,0.55052477421049,0.5646232572630929,52.03763802753133,50.49948996106916,2.27,0.001,183,349,479,607,811,934,1184,1323,1441,1616,1800,1928,2074,2236,2385,2601,2717,2865,2997,3168,3344,3470,3633,3813,3976
109,0.5568346042461019,0.5708045584983192,51.67108831046139,50.139724205058954,2.29,0.001,183,350,478,607,810,934,1185,1324,1441,1616,1801,1928,2072,2236,2385,2602,2717,2865,2998,3168,3346,3470,3633,3813,3976
110,0.5630526279302364,0.5768887894325032,51.30730884977549,49.78306699838435,2.31,0.001,184,350,478,606,809,935,1185,1324,1441,1615,1802,1929,2071,2236,2384,2603,2716,2865,2998,3168,3347,3469,3633,3813,3976
111,0.5692012485127522,0.5829259014394523,50.945041140398295,49.42663192408901,2.33,0.001,184,351,478,605,809,936,1186,1324,1440,1615,1803,1929,2069,2236,2384,2604,2716,2865,2999,3168,3348,3469,3633,3813,3975
112,0.5752527988062999,0.5888075746977937,50.585951375480725,49.076878864313485,2.35,0.001,184,351,477,604,808,937,1187,1325,1440,1614,1803,1930,2068,2236,2383,2605,2716,2865,2999,3168,3349,3468,3633,3813,3975
113,0.581218784328267,0.5944513990682927,50.229434535439474,48.73891099842609,2.37,0.001,184,352,477,603,807,938,1187,1325,1440,1614,1804,1930,2066,2236,2383,2606,2716,2865,3000,3167,3350,3467,3632,3813,3975
114,0.5871188728306018,0.600067386989681,49.87434405896984,48.400267948638465,2.38,0.001,184,352,476,603,807,938,1188,1325,1440,1613,1805,1931,2065,2236,2382,2608,2716,2865,3000,3167,3351,3467,3632,3813,3975
115,0.5929554368988356,0.6056874676235506,49.52057258730961,48.05899491445384,2.4,0.001,185,352,476,602,806,939,1189,1325,1439,1613,1805,1931,2063,2235,2382,2609,2715,2866,3001,3167,3353,3466,3632,3813,3975
116,0.5987499197336787,0.6111752700178406,49.16683273718422,47.72339276284614,2.42,0.001,185,353,476,601,805,940,1189,1325,1439,1612,1806,1932,2061,2235,2381,2610,2715,2866,3001,3167,3354,3466,3632,3813,3974
117,0.6045023057426695,0.6166359907049788,48.81313019759642,47.38709082601637,2.44,0.001,185,353,475,600,805,941,1190,1325,1439,1611,1806,1933,2059,2235,2381,2611,2715,2866,3002,3167,3355,3465,3632,3813,3974
118,0.6102257623482115,0.6221787424468225,48.45864205933112,47.043278673572225,2.46,0.001,185,354,475,599,804,942,1190,1325,1438,1611,1807,1933,2057,2235,2380,2612,2715,2866,3002,3166,3356,3465,3632,3813,3974
119,0.6159028361020582,0.62764816119707,48.10444721433638,46.70153319886832,2.48,0.001,185,354,474,599,804,943,1191,1325,1438,1610,1807,1934,2055,2235,2380,2613,2714,2866,3003,3166,3357,3464,3632,3813,3974
120,0.6215388689253125,0.6330222738657734,47.75021474100928,46.36328766771587,2.5,0.001,186,355,474,598,803,944,1192,1325,1437,1609,1808,1935,2053,2235,2379,2614,2714,2866,3003,3166,3359,3464,3632,3814,3973
121,0.6271307854225676,0.6384299159850261,47.39613438549076,46.02042631997095,2.51,0.001,186,355,474,597,802,945,1192,1324,1437,1608,1808,1936,2051,2234,2379,2615,2714,2866,3004,3166,3360,3463,3632,3814,3973
122,0.6326765370800698,0.6437575948727072,47.04235230253957,45.68011439962142,2.53,0.001,186,356,473,596,802,947,1193,1324,1437,1607,1809,1937,2048,2234,2378,2617,2714,2866,3004,3166,3361,3463,3632,3814,3973
123,0.6381866515970455,0.6489235753055687,46.688182412181405,45.34769376802006,2.55,0.001,186,356,473,596,801,948,1193,1324,1436,1607,1809,1938,2046,2234,2378,2618,2713,2866,3004,3165,3362,3463,3632,3814,3973
124,0.6436636004156284,0.6541249745708066,46.333465649166584,45.01051580689923,2.57,0.001,186,356,472,595,801,949,1194,1324,1436,1606,1810,1940,2044,2234,2377,2619,2713,2866,3005,3165,3363,3462,3632,3814,3972
