epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5
0,0.20320569902048086,0.1955128205128205,0.004539534087518393,-0.0030291192499567465,0.68,0.001,22,43,65,86,108
1,0.3816562778272484,0.3349358974358974,0.16219784386901148,0.11192197423832984,0.69,0.001,22,43,65,86,108
2,0.4295636687444345,0.38782051282051283,0.15896396186802797,0.1030231875550337,0.7,0.001,22,43,65,86,108
3,0.4413178984861977,0.40224358974358976,0.12742674421594202,0.07772045362687519,0.71,0.001,22,43,65,86,108
4,0.4325912733748887,0.40865384615384615,0.10595762874286818,0.08043993961613116,0.71,0.001,22,43,65,86,108
5,0.426179875333927,0.40544871794871795,0.09774279725252266,0.07800757494294897,0.72,0.001,22,43,65,86,108
6,0.419946571682992,0.40224358974358976,0.08885309678659759,0.07510371465356924,0.72,0.001,22,43,65,86,108
7,0.4197684772929653,0.39903846153846156,0.08855354764785117,0.06929015476034206,0.73,0.001,22,43,65,86,108
8,0.4201246660730187,0.40064102564102566,0.08820194529193726,0.07091842828138062,0.73,0.001,22,43,65,86,108
9,0.4179875333926981,0.40064102564102566,0.08432382439623787,0.07079635447150578,0.74,0.001,22,43,65,86,108
10,0.417453250222618,0.39903846153846156,0.08338352682343597,0.06818942036603437,0.74,0.001,22,43,65,86,108
11,0.41674087266251114,0.40064102564102566,0.08218274216817312,0.07042994049183848,0.75,0.001,22,43,65,86,108
12,0.416206589492431,0.39903846153846156,0.08114203956746824,0.06769936890418815,0.75,0.001,22,43,65,86,108
13,0.41495992876224397,0.3942307692307692,0.07855813007587875,0.05949903107729848,0.76,0.001,22,43,64,86,108
14,0.41228851291184326,0.391025641025641,0.07350308834803931,0.05390038662724583,0.76,0.001,22,43,64,86,108
15,0.41068566340160284,0.391025641025641,0.06980010602656739,0.05365117754816151,0.77,0.001,22,43,64,86,108
16,0.40534283170080143,0.391025641025641,0.0596014103206326,0.052028112931468584,0.78,0.001,22,43,64,86,108
17,0.40053428317008016,0.38461538461538464,0.05050204841904071,0.04040367633807895,0.78,0.001,22,43,64,86,108
18,0.39715048975957257,0.3814102564102564,0.04409554410074934,0.03438488460196987,0.79,0.001,22,43,64,86,108
19,0.395013357079252,0.3798076923076923,0.03978037659090772,0.03149890511827125,0.79,0.001,22,43,64,86,108
20,0.39287622439893144,0.3782051282051282,0.03588050168271706,0.028482003129890465,0.8,0.001,22,43,64,86,108
21,0.3905609973285841,0.3766025641025641,0.031650995559193484,0.025720065504286738,0.8,0.001,22,43,64,86,109
22,0.388780053428317,0.375,0.02845831050979941,0.0228271999036318,0.81,0.001,22,43,64,86,109
23,0.3869991095280499,0.375,0.02528467188035788,0.022568168399744515,0.81,0.001,22,43,64,86,109
24,0.38557435440783616,0.375,0.0227828418590309,0.02243860114241647,0.82,0.001,22,43,64,86,109
25,0.38575244879786286,0.375,0.02304460582979917,0.02243860114241647,0.82,0.001,22,43,64,86,109
26,0.3869991095280499,0.375,0.025156057358875494,0.02230899952995624,0.83,0.001,22,42,64,86,109
27,0.3871772039180766,0.375,0.025439277563012896,0.02230899952995624,0.83,0.001,22,42,64,87,109
28,0.38753339269813003,0.375,0.02606997342142392,0.02230899952995624,0.84,0.001,22,42,64,87,109
29,0.3886019590382903,0.375,0.028025671306769695,0.02230899952995624,0.84,0.001,22,42,64,87,109
