epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
153,0.7872504728078192,0.7728420302136407,35.323990456314704,37.99992772145676,2.32,0.001,422,674,1133,1525,2021,2271,2623,2994,3445,3815
154,0.7881839572924884,0.773597430111375,35.24640869892811,37.93669074764973,2.33,0.001,422,674,1132,1525,2021,2271,2623,2993,3445,3815
155,0.7890383707360118,0.7747499460111146,35.175248338897696,37.84000807264052,2.34,0.001,422,674,1132,1525,2021,2272,2622,2993,3445,3815
156,0.7897840872105567,0.7751084546315923,35.11302377290458,37.809883367625424,2.36,0.001,422,674,1131,1525,2021,2272,2621,2993,3445,3815
157,0.7903413004424891,0.7760497433197325,35.06645824916775,37.73067399034405,2.37,0.001,422,673,1131,1524,2021,2272,2621,2993,3445,3815
158,0.7905608994036022,0.7754695238559635,35.04808882483377,37.77951977272623,2.38,0.001,422,673,1130,1524,2021,2273,2620,2993,3445,3815
159,0.790326818819586,0.7761908763380068,35.0676696556547,37.718783981447,2.4,0.001,422,673,1130,1524,2021,2273,2619,2993,3445,3815
160,0.7896241110947186,0.7743226154872741,35.12638488428695,37.87588630873045,2.41,0.001,422,673,1129,1524,2021,2273,2619,2993,3445,3815
161,0.7892805899441043,0.775585948685652,35.155050326753376,37.76972335023286,2.42,0.001,422,673,1129,1524,2021,2273,2618,2993,3445,3815
162,0.790587966226138,0.7751616374651014,35.04582310057612,37.805413204700265,2.44,0.001,423,672,1128,1524,2021,2273,2617,2993,3445,3815
163,0.7939205405533434,0.7794805623463978,34.765844451554564,37.44055020702403,2.45,0.001,423,672,1128,1524,2021,2274,2617,2993,3445,3815
164,0.7966008343361222,0.7813081214153356,34.539022739459135,37.2850840180678,2.46,0.001,423,672,1128,1524,2021,2274,2616,2993,3445,3815
165,0.7967008431043241,0.7812536046160299,34.53052883862337,37.289729494610846,2.48,0.001,423,672,1127,1523,2021,2274,2615,2992,3445,3815
166,0.7956886999420947,0.781286537529303,34.61637908811196,37.28692230789922,2.49,0.001,423,672,1127,1523,2021,2274,2614,2992,3445,3815
167,0.7961814840350079,0.7805120424128001,34.57460866666642,37.35288362414691,2.51,0.001,423,672,1126,1523,2021,2274,2613,2992,3445,3815
168,0.7984588890660758,0.7835362215406286,34.380903257318046,37.0946599114389,2.52,0.001,423,671,1126,1523,2020,2274,2613,2992,3445,3815
169,0.8000253761892486,0.7845085010701671,34.24702741434284,37.01125844865485,2.53,0.001,423,671,1126,1523,2020,2274,2612,2992,3445,3815
170,0.7998230315842109,0.7839144252508046,34.264351392769534,37.06224144882413,2.55,0.001,423,671,1125,1523,2020,2274,2611,2992,3445,3814
171,0.7995865034858098,0.7846108937755515,34.284588132256125,37.00246276907204,2.56,0.001,423,671,1125,1523,2020,2274,2610,2992,3445,3814
172,0.8007461556428113,0.7847614659541957,34.18525579642761,36.989528514521005,2.57,0.001,423,671,1125,1523,2020,2274,2609,2992,3445,3814
173,0.8023112977980935,0.7867897939126598,34.05072725166362,36.814827759596405,2.59,0.001,423,671,1124,1523,2020,2275,2608,2992,3445,3814
174,0.8027519095027118,0.7872242205314847,34.01275933898281,36.777302052883954,2.6,0.001,423,671,1124,1523,2020,2275,2607,2992,3445,3814
175,0.8025607667759971,0.7863448372185305,34.02923404267645,36.85322450274874,2.61,0.001,423,671,1124,1523,2021,2275,2607,2992,3445,3814
176,0.8031064714589509,0.7876171949968894,33.98217665303571,36.74332455581643,2.63,0.001,422,670,1124,1523,2021,2275,2606,2992,3445,3814
177,0.80431197121419,0.7880241039260776,33.877985410998285,36.70810849788079,2.64,0.001,422,670,1123,1522,2021,2275,2605,2992,3445,3814
178,0.8050967298152248,0.7889246750767573,33.80998900392179,36.63005077961519,2.65,0.001,422,670,1123,1522,2021,2276,2604,2992,3445,3814
179,0.8051884661897386,0.7893825640542066,33.8020287621542,36.590297259186414,2.67,0.001,422,670,1123,1522,2021,2276,2604,2992,3445,3814
180,0.8054144104846162,0.788916602528575,33.78242077064638,36.630752267988576,2.68,0.001,422,670,1122,1522,2021,2276,2603,2992,3445,3814
181,0.8062274477448572,0.7902751233343251,33.71177305598335,36.51268474737153,2.69,0.001,422,670,1122,1522,2021,2276,2602,2992,3445,3814
182,0.8070713666593756,0.7906227120077413,33.63828080545846,36.48241429420996,2.71,0.001,422,670,1122,1522,2021,2276,2602,2992,3445,3814
183,0.807442717464661,0.7908271828491342,33.60589351738118,36.4645974901299,2.72,0.001,422,670,1122,1522,2021,2277,2601,2992,3445,3814
184,0.8076494798951399,0.7914501178989317,33.587846501631915,36.410259972293524,2.73,0.001,422,670,1121,1522,2021,2277,2600,2992,3445,3814
185,0.8081199394580247,0.7913024603514567,33.54674218359828,36.42314689703256,2.75,0.001,422,669,1121,1522,2021,2277,2600,2992,3445,3814
186,0.8088308748867836,0.7924137139416035,33.484539051161356,36.3260449673337,2.76,0.001,422,669,1121,1522,2021,2277,2599,2992,3445,3814
187,0.8093798997989664,0.7927523865018576,33.4364230258804,36.29639911709132,2.77,0.001,422,669,1120,1522,2021,2277,2599,2992,3445,3814
188,0.8096740448303563,0.7927488980232024,33.410614556440926,36.296705162646134,2.79,0.001,422,669,1120,1522,2021,2278,2598,2992,3445,3814
189,0.8099576698839707,0.7933832062935944,33.385711208399094,36.24111892825434,2.8,0.001,422,669,1120,1522,2021,2278,2597,2991,3445,3814
190,0.8104433823682407,0.7933295911494426,33.34302145994158,36.24582074507867,2.82,0.001,422,669,1119,1522,2021,2278,2597,2992,3445,3814
191,0.8110181146931574,0.79421453195035,33.29243503363414,36.168137293389016,2.83,0.001,422,669,1119,1522,2021,2278,2596,2991,3445,3814
