epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
65,0.29183113296811447,0.3054453675529242,65.31803206236391,63.783389693408814,1.72,0.001,281,529,744,1007,1337,1567,1827,2123,2325,2655,2827,3078,3369,3618,3884
66,0.29642155025401795,0.3101130607012804,65.10598705788317,63.56870091741788,1.73,0.001,281,528,743,1006,1337,1567,1827,2123,2324,2656,2827,3077,3370,3617,3883
67,0.3007496053615675,0.3145228379468452,64.90543000204221,63.36521050500622,1.75,0.001,282,528,742,1005,1338,1568,1827,2123,2324,2656,2827,3076,3371,3617,3883
68,0.3047919391571061,0.31841320199441436,64.7175503872404,63.185141137350286,1.76,0.001,282,527,741,1005,1339,1568,1828,2124,2324,2657,2826,3075,3372,3617,3883
69,0.30926722594349476,0.3227181866985077,64.5089133557817,62.98528202646333,1.78,0.001,282,527,741,1004,1339,1568,1828,2124,2324,2658,2826,3074,3373,3616,3882
70,0.3132050544431827,0.3265036285763542,64.32476802328944,62.80901731638539,1.79,0.001,283,526,740,1003,1340,1568,1829,2125,2323,2658,2826,3073,3374,3616,3882
71,0.31748073952386224,0.33068736058341464,64.12422331400981,62.6136310788234,1.81,0.001,283,525,739,1002,1341,1568,1829,2125,2323,2658,2826,3072,3375,3616,3882
72,0.3221043964192364,0.33528204588125243,63.90665494981724,62.39834702087468,1.82,0.001,283,525,738,1001,1341,1569,1830,2126,2323,2659,2825,3072,3376,3616,3882
73,0.3262863382475446,0.33946481054712474,63.70922792387497,62.20171398487545,1.84,0.001,284,524,737,1001,1342,1569,1830,2126,2322,2659,2825,3071,3377,3615,3881
74,0.33089424866974904,0.3440810307534623,63.49098345803717,61.98398112428424,1.85,0.001,284,523,736,1000,1343,1569,1831,2127,2322,2659,2825,3070,3378,3615,3881
75,0.33563083642146363,0.3488302058590709,63.26586039719111,61.75917781934824,1.87,0.001,284,523,735,999,1343,1569,1831,2127,2322,2659,2825,3069,3379,3615,3881
76,0.34010627020255546,0.3533127676954697,63.05240643330951,61.54623833448312,1.88,0.001,285,522,734,998,1344,1569,1831,2127,2321,2659,2824,3069,3380,3615,3880
77,0.3449925858287457,0.35823739617073536,62.818535935114326,61.31144876774647,1.9,0.001,285,521,733,997,1345,1569,1832,2128,2321,2658,2824,3068,3381,3615,3880
78,0.34969332903917383,0.3629685793243509,62.59271443539276,61.08503374523296,1.91,0.001,285,521,732,997,1345,1570,1832,2128,2321,2658,2824,3067,3382,3615,3880
79,0.3544835461302077,0.3677480624110595,62.361755310371315,60.855447562620675,1.93,0.001,286,520,731,996,1346,1570,1833,2129,2321,2658,2824,3067,3383,3615,3879
80,0.3595662572792947,0.3727884354587446,62.11575438936063,60.612389957881135,1.94,0.001,286,519,731,995,1347,1570,1833,2129,2321,2658,2823,3066,3384,3614,3879
81,0.3644972010833488,0.377635295904738,61.87616594545411,60.37774159147972,1.96,0.001,286,518,730,994,1347,1570,1834,2129,2321,2657,2823,3066,3386,3614,3879
82,0.36977565685424707,0.3827830201629896,61.618660931571696,60.12752357944633,1.97,0.001,286,518,729,994,1348,1570,1835,2130,2321,2657,2823,3065,3387,3614,3879
83,0.3749360452980123,0.38775515170071695,61.36587015215583,59.884850442328066,1.99,0.001,287,517,728,993,1349,1571,1835,2130,2321,2657,2823,3065,3388,3614,3878
84,0.3802593534261147,0.39291052708498564,61.104003295610674,59.63218559296439,2.0,0.001,287,516,727,992,1349,1571,1836,2131,2321,2656,2823,3065,3389,3614,3878
85,0.3855937108888148,0.3981212829865245,60.84046159898958,59.37571751211201,2.02,0.001,287,516,726,991,1350,1571,1836,2131,2321,2656,2822,3065,3390,3614,3878
86,0.39095489468304134,0.4033534223889035,60.57444130533211,59.11707547977361,2.03,0.001,288,515,725,990,1350,1571,1837,2131,2321,2656,2822,3064,3391,3614,3877
87,0.3964590737585544,0.40871653885813175,60.3001019478564,58.85078207450815,2.05,0.001,288,514,724,990,1350,1571,1837,2132,2321,2655,2822,3064,3392,3614,3877
88,0.40195365308599196,0.4141224567523021,60.02499072651948,58.58113822604828,2.06,0.001,288,513,723,989,1351,1571,1838,2132,2321,2655,2822,3064,3393,3614,3877
89,0.4076190802238595,0.41977246314945227,59.73999859089909,58.297984779037385,2.08,0.001,289,513,722,988,1351,1571,1838,2133,2322,2655,2821,3064,3395,3614,3876
90,0.4134797875980206,0.4255942282578753,59.44374720718109,58.00477738271866,2.1,0.001,289,512,721,988,1352,1571,1839,2133,2322,2655,2821,3064,3396,3614,3876
91,0.4192637703665061,0.43129409798986873,59.14991670733252,57.716269150122436,2.11,0.001,289,511,720,987,1352,1571,1839,2133,2322,2655,2821,3064,3397,3614,3875
92,0.42485967209699416,0.4368472007782971,58.86424438976623,57.433791280563874,2.13,0.001,290,510,720,986,1352,1571,1839,2134,2322,2654,2821,3065,3398,3614,3875
93,0.4308829795760287,0.4428519788853903,58.55519773376762,57.126769324350036,2.14,0.001,290,509,719,985,1352,1571,1840,2134,2322,2654,2821,3065,3399,3614,3875
94,0.4366668339576003,0.44848788332183875,58.256896302471134,56.83709889277315,2.16,0.001,290,509,718,985,1352,1571,1840,2134,2323,2654,2820,3065,3400,3614,3874
95,0.4426043866497308,0.4542591650477559,57.94907010955827,56.53893241746125,2.17,0.001,291,508,717,984,1352,1571,1841,2135,2323,2654,2820,3065,3401,3615,3874
96,0.448694119825784,0.4602984256217183,57.631640666038436,56.225228920721165,2.19,0.001,291,507,716,983,1352,1570,1841,2135,2323,2654,2820,3065,3402,3615,3874
97,0.45462784138898327,0.46614279821041094,57.32065696451629,55.91996713705557,2.2,0.001,291,506,715,983,1352,1570,1841,2135,2323,2654,2820,3066,3404,3615,3873
98,0.4606165353499334,0.4719756116770001,57.00507104635516,55.61364657659912,2.22,0.001,292,506,714,982,1352,1570,1841,2135,2324,2655,2820,3066,3405,3615,3873
99,0.46665973768065705,0.47792332959468087,56.68483188663106,55.299541649462384,2.23,0.001,292,505,713,981,1352,1570,1841,2136,2324,2655,2820,3066,3406,3615,3872
100,0.4726398476918946,0.4837941183430198,56.36614528229135,54.98773611494544,2.25,0.001,293,504,712,981,1351,1570,1841,2136,2324,2655,2819,3066,3407,3615,3872
101,0.47854014536981515,0.4895685593452186,56.049937189834345,54.67931858444631,2.26,0.001,293,503,711,980,1351,1569,1841,2136,2325,2655,2819,3067,3408,3615,3871
102,0.4844593066286902,0.4954351668447855,55.730912161138185,54.364184897866124,2.28,0.001,293,502,710,980,1350,1569,1841,2136,2325,2655,2819,3067,3409,3615,3871
103,0.49038661066276445,0.5011897736612589,55.409609757835554,54.05328001220763,2.29,0.001,294,502,710,979,1350,1569,1841,2136,2325,2655,2819,3067,3410,3615,3871
104,0.4962867257237996,0.5069070213079291,55.08792022828712,53.74261622612101,2.31,0.001,294,501,709,979,1349,1568,1841,2137,2326,2655,2818,3068,3411,3615,3870
105,0.5021684336419601,0.5125932615311695,54.765353066371944,53.43184134878635,2.32,0.001,294,500,708,978,1348,1568,1840,2137,2326,2655,2818,3068,3412,3616,3870
106,0.5080525756047091,0.5181791730279506,54.440740162612826,53.124781709110344,2.34,0.001,295,499,707,977,1347,1567,1840,2137,2326,2655,2818,3068,3413,3616,3869
107,0.5139386901509391,0.5238533677838342,54.1140672597304,52.81104149243437,2.35,0.001,295,499,706,977,1346,1567,1840,2137,2327,2656,2817,3068,3414,3616,3869
108,0.5198254460598088,0.5293410263975309,53.78538079720176,52.50583114938283,2.37,0.001,295,498,705,976,1345,1566,1839,2137,2327,2656,2817,3069,3415,3616,3868
109,0.5256266283916746,0.5352170830992964,53.45949382914834,52.1770433012091,2.38,0.001,296,497,704,976,1344,1566,1839,2137,2327,2656,2817,3069,3417,3616,3868
110,0.5311462657087002,0.5402103847912392,53.14756414191294,51.89600948802567,2.4,0.001,296,496,703,975,1343,1565,1839,2137,2327,2656,2816,3069,3418,3616,3867
111,0.5360832124610763,0.5459476566196259,52.86700682047594,51.571213752350495,2.41,0.001,297,496,703,975,1342,1564,1838,2137,2328,2656,2816,3069,3419,3616,3867
112,0.541451960708951,0.5501771175908639,52.56021007942938,51.33046037305115,2.43,0.001,297,495,702,975,1340,1564,1838,2137,2328,2656,2816,3069,3420,3616,3866
113,0.5478763536692405,0.5574801895270765,52.190720802558616,50.91206947629781,2.44,0.001,297,494,701,974,1339,1563,1838,2136,2328,2656,2815,3069,3421,3616,3866
114,0.5533876570567517,0.5628363891003088,51.87164663483679,50.60301413021264,2.46,0.001,298,493,700,974,1337,1562,1837,2136,2328,2656,2815,3070,3422,3616,3865
115,0.5576978472692558,0.5663526223054911,51.62073652567469,50.399095702762864,2.47,0.001,298,493,699,973,1336,1561,1837,2136,2329,2656,2815,3070,3422,3616,3864
116,0.5629533441937993,0.5725540500873114,51.313137556940525,50.03742983772872,2.49,0.001,298,492,698,973,1334,1561,1837,2136,2329,2656,2814,3070,3423,3616,3864
117,0.5687992719018777,0.5777711015363325,50.96880269004021,49.73113257181059,2.5,0.001,299,491,698,973,1333,1560,1837,2136,2329,2656,2814,3070,3424,3616,3863
118,0.573328192654023,0.5819217036033422,50.7004308798875,49.4860968282696,2.52,0.001,299,490,697,972,1331,1559,1837,2135,2329,2656,2813,3070,3425,3616,3863
119,0.5777079200183561,0.5872064314136254,50.43954505225166,49.17233674711702,2.53,0.001,300,490,696,972,1330,1558,1837,2135,2330,2656,2813,3070,3426,3616,3862
120,0.5831684346671241,0.5916896714739227,50.112373721467236,48.904585135400396,2.55,0.001,300,489,695,972,1328,1557,1837,2135,2330,2656,2813,3070,3427,3616,3862
121,0.5882400261920191,0.5969548106006659,49.80658145908656,48.588250794141324,2.56,0.001,300,488,694,971,1326,1556,1837,2134,2331,2656,2812,3070,3428,3616,3861
122,0.5923993641994604,0.6016110136563654,49.554388818467686,48.3067767268152,2.58,0.001,301,488,693,971,1325,1555,1837,2134,2331,2656,2812,3070,3429,3616,3860
123,0.5970626405467587,0.6051145835685604,49.270099701638266,48.09389213754175,2.59,0.001,301,487,693,971,1323,1554,1837,2134,2332,2656,2812,3070,3430,3616,3860
124,0.602280088883513,0.6109531730665143,48.95007271844062,47.73701915753512,2.61,0.001,302,486,692,970,1321,1553,1837,2133,2332,2656,2811,3070,3431,3616,3859
125,0.6068819773284029,0.6154101196046373,48.666061049224794,47.46279638849385,2.62,0.001,302,486,691,970,1320,1552,1837,2133,2332,2656,2811,3070,3432,3616,3859
126,0.6109915475200094,0.6185422875528495,48.41101846671246,47.2691269363855,2.64,0.001,302,485,690,970,1318,1551,1838,2132,2333,2656,2810,3069,3433,3616,3858
127,0.6155635827654037,0.6240210846670087,48.12568485713996,46.92843828972471,2.65,0.001,303,484,690,970,1316,1550,1838,2132,2333,2656,2810,3069,3435,3616,3857
128,0.6204856662457174,0.6281010685021067,47.81660776880377,46.673122577065165,2.67,0.001,303,484,689,970,1315,1549,1838,2131,2333,2656,2809,3069,3436,3616,3857
129,0.6249102563346975,0.6324307545505543,47.537053804111586,46.40063886531494,2.68,0.001,304,483,688,969,1313,1548,1838,2131,2334,2655,2809,3069,3437,3616,3856
130,0.6288627418855415,0.6368896878887536,47.2859331372053,46.118340898036436,2.7,0.001,304,483,687,969,1311,1547,1838,2130,2334,2655,2809,3069,3438,3616,3856
131,0.6330141509564755,0.6397200242667347,47.02072660507013,45.93824935613296,2.71,0.001,304,482,687,969,1310,1546,1839,2130,2335,2655,2808,3069,3439,3616,3855
132,0.6374764547379002,0.6449500605038494,46.73398319795644,45.60359622092593,2.73,0.001,305,481,686,969,1308,1545,1839,2129,2335,2655,2808,3069,3440,3616,3854
133,0.6418312185104216,0.6486594434090136,46.45243913469453,45.364748971186316,2.74,0.001,305,481,685,969,1307,1544,1840,2128,2336,2655,2807,3069,3441,3616,3854
134,0.6457247934527652,0.6520628481869787,46.199262182115795,45.14449322513973,2.76,0.001,306,480,685,969,1305,1543,1840,2128,2336,2655,2807,3068,3442,3616,3853
135,0.6494026122531293,0.6564307376150417,45.95883326922856,44.86023216265716,2.77,0.001,306,480,684,969,1303,1542,1840,2127,2337,2655,2807,3068,3443,3616,3852
136,0.6532761639442988,0.6589483112168918,45.704246781104764,44.695571277218,2.79,0.001,306,479,683,968,1302,1541,1841,2126,2337,2655,2806,3068,3444,3616,3852
137,0.6573834839246725,0.6640591985203876,45.4327257421275,44.35941077402573,2.8,0.001,307,479,682,968,1300,1540,1841,2126,2338,2655,2806,3068,3445,3616,3851
138,0.6615088641635678,0.6672355701084036,45.158377436909475,44.14919855895957,2.82,0.001,307,478,682,968,1299,1539,1842,2125,2338,2655,2806,3067,3447,3616,3850
139,0.6654106122390504,0.671273603997463,44.897356080373065,43.88051125019084,2.83,0.001,308,478,681,968,1297,1538,1842,2124,2338,2655,2805,3067,3448,3616,3850
140,0.6690348954588521,0.6750037555229791,44.653527296284224,43.63083799807268,2.85,0.001,308,477,680,968,1295,1537,1843,2124,2339,2655,2805,3067,3449,3616,3849
141,0.6724547983623466,0.6775267434421541,44.42222399177015,43.461151665614686,2.86,0.001,308,476,680,968,1294,1537,1844,2123,2339,2655,2804,3066,3450,3616,3848
142,0.6757908412345971,0.6818612331347337,44.19542505399315,43.16807461557239,2.88,0.001,309,476,679,968,1292,1536,1844,2122,2340,2655,2804,3066,3451,3616,3848
143,0.6791795542526078,0.6837867986082031,43.96384956255964,43.03723661379251,2.89,0.001,309,475,679,968,1291,1535,1845,2121,2340,2655,2804,3066,3451,3616,3847
144,0.6826423418800539,0.688617150430453,43.72594065016998,42.707261165403715,2.91,0.001,310,475,678,968,1290,1534,1846,2121,2341,2655,2803,3065,3452,3616,3846
145,0.6862138800379427,0.690698382984547,43.479199577481154,42.564298213665815,2.92,0.001,310,475,677,968,1288,1533,1846,2120,2341,2654,2803,3065,3453,3616,3846
146,0.689817819132212,0.6953045225013861,43.22879125715508,42.24617447547766,2.94,0.001,310,474,677,968,1287,1532,1847,2119,2341,2654,2803,3065,3454,3616,3845
147,0.6933404158891736,0.6979901665437458,42.98262702052932,42.05957891742305,2.95,0.001,311,474,676,968,1285,1531,1848,2119,2342,2654,2803,3064,3455,3616,3844
148,0.6966348726276685,0.7013460797027113,42.75111932014178,41.825244460956235,2.97,0.001,311,473,676,968,1284,1530,1848,2118,2342,2654,2802,3064,3456,3616,3844
149,0.6997162683906977,0.7045779852584211,42.533445594503924,41.59832220362078,2.98,0.001,312,473,675,968,1283,1529,1849,2117,2342,2654,2802,3063,3456,3616,3843
150,0.7026419873781649,0.7066741108758308,42.32573273278547,41.45048197614459,3.0,0.001,312,472,674,968,1281,1529,1850,2117,2342,2654,2802,3063,3457,3616,3842
151,0.7053798307016292,0.7104965060179529,42.13043014889891,41.179520755923086,3.01,0.001,312,472,674,968,1280,1528,1851,2116,2342,2653,2801,3062,3457,3616,3841
152,0.7079121747566589,0.7113800600294837,41.94898140617511,41.11663306556651,3.03,0.001,313,472,673,968,1279,1527,1852,2115,2343,2653,2801,3062,3458,3616,3841
153,0.7103267316676748,0.7157309849075806,41.77523242239727,40.805540838052096,3.04,0.001,313,471,673,968,1277,1526,1852,2114,2343,2653,2801,3062,3458,3616,3840
154,0.7128993345288044,0.7159512595168818,41.5893152453623,40.78972762697506,3.06,0.001,313,471,672,969,1276,1526,1853,2114,2343,2653,2801,3061,3459,3616,3839
155,0.7159279677954027,0.7212243531689002,41.369370368516606,40.40934346240359,3.07,0.001,314,471,672,969,1275,1525,1853,2113,2343,2653,2800,3061,3459,3616,3839
156,0.7193247537498029,0.7228459734844179,41.12128948876421,40.291643102587045,3.09,0.001,314,470,671,969,1274,1524,1854,2112,2344,2653,2800,3060,3460,3616,3838
157,0.7224240845759966,0.7268309656847267,40.89362062727893,40.000932301146904,3.1,0.001,314,470,671,969,1273,1524,1855,2112,2344,2653,2799,3060,3460,3616,3837
158,0.7247769180680579,0.7293789743883721,40.71993864583188,39.8139379891405,3.11,0.001,315,469,670,969,1272,1523,1855,2111,2344,2653,2799,3059,3460,3616,3837
159,0.7266746262566511,0.730146739180514,40.57931024453071,39.757421796321566,3.13,0.001,315,469,670,969,1271,1522,1856,2110,2344,2653,2799,3059,3460,3616,3836
160,0.7286541734978291,0.7338459489035423,40.43209458414117,39.48398081768019,3.14,0.001,316,469,669,969,1270,1522,1857,2110,2344,2653,2798,3058,3461,3616,3835
161,0.7310574283191091,0.7344452499629359,40.252647549765285,39.43950105115508,3.16,0.001,316,469,669,969,1269,1521,1858,2109,2344,2653,2798,3057,3461,3616,3834
