epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0.0591273374888691,0.049679487179487176,-0.019213471024063455,-0.026731557888778568,0.01,0.001,6,12,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,124
1,0.09795191451469279,0.10576923076923077,-0.002774026578471478,0.0013795160508555115,0.01,0.001,6,12,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,124
2,0.11308993766696349,0.11858974358974358,-0.004169234155364077,0.003388826455496541,0.02,0.001,6,13,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
3,0.2642920747996438,0.25,0.09249228686138466,0.08732869755449646,0.02,0.001,6,13,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
4,0.33285841495992874,0.3092948717948718,0.13661098243108538,0.1202297692493901,0.03,0.001,6,13,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
5,0.36794300979519146,0.3541666666666667,0.1419762154963966,0.13980495513831348,0.04,0.001,6,13,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
6,0.39804096170970615,0.3717948717948718,0.10839255044304608,0.08670766266787644,0.04,0.001,6,13,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
7,0.3734639358860196,0.36217948717948717,-6.571395938648195e-05,0.0,0.05,0.001,6,13,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
8,0.3736420302760463,0.36217948717948717,0.0,0.0,0.05,0.001,6,13,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
9,0.3736420302760463,0.36217948717948717,0.0,0.0,0.06,0.001,6,13,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
10,0.3736420302760463,0.36217948717948717,0.0,0.0,0.06,0.001,6,13,19,25,31,37,43,50,56,61,68,74,80,87,93,99,105,111,117,123
11,0.37399821905609976,0.36378205128205127,0.0009215926899466265,0.0026450872637237,0.07,0.001,6,13,19,25,31,37,43,50,56,61,68,74,80,87,93,99,105,111,117,123
12,0.37399821905609976,0.358974358974359,0.001714766051678529,-0.0044912348481189746,0.07,0.001,6,13,19,25,31,37,43,50,56,61,68,74,80,87,93,99,105,111,117,123
13,0.3789848619768477,0.3557692307692308,0.01188962013260697,-0.007907425265188062,0.08,0.001,6,13,19,25,31,37,43,50,56,61,68,74,80,87,93,99,105,111,117,123
14,0.383793410507569,0.36698717948717946,0.02334429286630968,0.013697314558048457,0.08,0.001,6,13,19,25,31,37,43,50,56,61,68,74,80,87,93,99,105,111,117,123
