epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0.01834372217275156,0.014423076923076924,-0.0006338449949119251,0.0004896496400552675,0.01,0.001,12,24,35,47,59,71,83,94,106,118
1,0.08584149599287623,0.09455128205128205,-0.07295170473106127,-0.06803351691295423,0.01,0.001,12,24,36,47,59,71,83,94,106,118
2,0.3479964381121995,0.328525641025641,-0.017000642609963146,-0.0275096676832145,0.02,0.001,12,24,36,47,59,71,83,94,106,118
3,0.3736420302760463,0.36217948717948717,0.0,0.0,0.02,0.001,12,24,36,47,59,71,83,94,106,118
4,0.3736420302760463,0.36217948717948717,0.0,0.0,0.03,0.001,12,24,36,47,59,71,83,94,106,118
5,0.3736420302760463,0.36217948717948717,0.0,0.0,0.03,0.001,12,24,36,47,59,71,83,94,106,118
6,0.3736420302760463,0.36217948717948717,0.0,0.0,0.04,0.001,12,24,36,47,59,71,83,94,106,118
7,0.3736420302760463,0.36217948717948717,0.0,0.0,0.04,0.001,12,24,36,47,59,71,83,94,106,118
8,0.3736420302760463,0.36217948717948717,0.0,0.0,0.05,0.001,12,24,36,47,59,71,83,94,106,118
9,0.3736420302760463,0.36217948717948717,0.0,0.0,0.05,0.001,12,24,36,47,59,71,83,94,106,118
10,0.3736420302760463,0.36217948717948717,0.0,0.0,0.06,0.001,12,23,36,47,59,71,83,94,106,118
11,0.3736420302760463,0.36217948717948717,0.0,0.0,0.06,0.001,12,23,36,47,59,71,83,94,106,118
12,0.3736420302760463,0.36217948717948717,0.0,0.0,0.07,0.001,12,23,36,47,59,71,83,94,106,118
13,0.3736420302760463,0.36217948717948717,0.0,0.0,0.08,0.001,12,23,36,47,59,71,83,94,106,118
14,0.3736420302760463,0.36217948717948717,0.0,0.0,0.08,0.001,12,23,36,47,59,71,83,94,106,118
15,0.3736420302760463,0.36217948717948717,0.0,0.0,0.09,0.001,12,24,36,47,58,71,83,94,106,118
16,0.3736420302760463,0.36217948717948717,0.0,0.0,0.09,0.001,12,24,36,47,58,71,83,94,106,118
17,0.3736420302760463,0.36217948717948717,0.0,0.0,0.1,0.001,12,24,36,47,58,71,83,94,106,118
18,0.3736420302760463,0.36217948717948717,0.0,0.0,0.1,0.001,12,24,36,47,58,71,83,94,106,118
19,0.3736420302760463,0.36217948717948717,0.0,0.0,0.11,0.001,12,24,36,47,58,71,83,94,106,118
20,0.3736420302760463,0.36217948717948717,0.0,0.0,0.11,0.001,12,24,36,47,58,71,83,94,106,118
21,0.3736420302760463,0.36217948717948717,0.0,0.0,0.12,0.001,12,24,36,47,58,71,83,94,106,118
22,0.3736420302760463,0.36217948717948717,0.0,0.0,0.12,0.001,12,24,36,47,59,71,83,94,106,118
23,0.3736420302760463,0.36217948717948717,0.0,0.0,0.13,0.001,12,24,36,47,59,72,83,94,106,118
24,0.3736420302760463,0.36217948717948717,0.0,0.0,0.13,0.001,12,24,36,47,59,72,83,94,106,118
25,0.3736420302760463,0.36217948717948717,0.0,0.0,0.14,0.001,12,24,36,47,59,72,83,94,106,118
26,0.3736420302760463,0.36217948717948717,0.0,0.0,0.14,0.001,12,24,36,47,59,72,83,94,106,118
27,0.37257346393588603,0.36217948717948717,-0.0012010376600972705,0.0,0.15,0.001,12,24,36,47,59,72,83,94,106,118
28,0.3727515583259127,0.36217948717948717,5.668157157723286e-05,0.0004185851820844855,0.15,0.001,12,24,36,47,59,72,83,94,106,118
29,0.37399821905609976,0.358974358974359,0.00718476847193017,0.0020590528356956295,0.16,0.001,12,24,36,47,59,72,83,94,106,118
30,0.3878895814781834,0.3733974358974359,0.043899250205166274,0.04311744542666418,0.16,0.001,12,24,36,47,59,72,83,93,106,118
31,0.40195903829029384,0.38782051282051283,0.08141780263965648,0.07947541591361962,0.17,0.001,12,24,36,47,59,72,83,93,106,118
32,0.41602849510240425,0.40224358974358976,0.11408735347551724,0.11322098990737961,0.17,0.001,12,24,36,47,59,72,83,93,106,118
33,0.42813891362422085,0.41185897435897434,0.1406709078899211,0.13321524276695285,0.18,0.001,12,24,36,47,59,72,83,93,106,118
