epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5
0,0.1971153846153846,0.21153846153846154,0.003622052318988156,-0.006821282401091366,0.01,0.001,22,43,65,86,108
1,0.38265669515669515,0.3701923076923077,0.150830277896138,0.12559234101727546,0.01,0.001,22,43,65,86,108
2,0.43304843304843305,0.4182692307692308,0.14254139492274964,0.12286585011675144,0.02,0.001,22,43,65,86,108
3,0.4287749287749288,0.40705128205128205,0.09437094415179714,0.07043036078800857,0.02,0.001,22,43,65,86,108
4,0.43002136752136755,0.4150641025641026,0.09632844295751797,0.0826634015885035,0.03,0.001,22,43,65,86,108
5,0.4252136752136752,0.4198717948717949,0.08978820626030293,0.09149117585546751,0.03,0.001,22,43,65,86,108
6,0.4204059829059829,0.41346153846153844,0.0838166747241662,0.08242667738047393,0.04,0.001,22,43,65,86,108
7,0.42165242165242167,0.41025641025641024,0.08547161356224597,0.0780645264899067,0.04,0.001,22,43,65,86,108
8,0.42236467236467234,0.41185897435897434,0.08618416577901578,0.07975696788504183,0.05,0.001,22,43,65,86,108
9,0.4218304843304843,0.4150641025641026,0.08494435644951537,0.08525712082510006,0.06,0.001,22,43,65,86,108
10,0.4218304843304843,0.41185897435897434,0.08460857064288108,0.07975696788504183,0.06,0.001,22,43,65,86,108
11,0.4218304843304843,0.40705128205128205,0.08417365831178181,0.07157793147820479,0.07,0.001,22,43,65,86,108
12,0.41898148148148145,0.40705128205128205,0.07884518754754055,0.0712492759219926,0.07,0.001,22,43,65,86,108
13,0.4147079772079772,0.40544871794871795,0.07092523903812797,0.0679142576457894,0.08,0.001,22,43,64,86,108
14,0.40883190883190884,0.40384615384615385,0.06017398338396274,0.06424148606811153,0.08,0.001,22,43,64,86,108
15,0.4061609686609687,0.3958333333333333,0.05512907387982802,0.0508222914413905,0.09,0.001,22,43,64,86,108
16,0.4025997150997151,0.3942307692307692,0.048740435619858524,0.04745905081898372,0.09,0.001,22,43,64,86,108
17,0.3993945868945869,0.3926282051282051,0.04261838259910422,0.044599573395384895,0.1,0.001,22,43,64,86,108
18,0.39494301994301995,0.3926282051282051,0.03468331133235292,0.04442971894041026,0.1,0.001,22,43,64,86,108
19,0.3926282051282051,0.38782051282051283,0.030273061986425542,0.03635187580853816,0.11,0.001,22,43,64,86,108
20,0.3903133903133903,0.38621794871794873,0.026174481893217583,0.033313378743507926,0.11,0.001,22,43,64,86,108
21,0.3890669515669516,0.38461538461538464,0.023886010976896244,0.03044428259286236,0.12,0.001,22,43,64,86,108
22,0.38675213675213677,0.38301282051282054,0.019803199490621037,0.027573142496316483,0.12,0.001,22,43,64,86,109
23,0.38514957264957267,0.38301282051282054,0.017027502987383536,0.027573142496316483,0.13,0.001,22,43,64,86,109
24,0.38354700854700857,0.3798076923076923,0.014207613257464669,0.022173272217813067,0.13,0.001,22,43,64,86,109
25,0.3837250712250712,0.3798076923076923,0.014513845496753275,0.021999028025271317,0.14,0.001,22,43,64,86,109
26,0.3847934472934473,0.3798076923076923,0.01635095856110591,0.022173272217813067,0.14,0.001,22,42,64,86,109
27,0.3853276353276353,0.3798076923076923,0.01726933489382576,0.022173272217813067,0.15,0.001,22,42,64,86,109
28,0.38621794871794873,0.3798076923076923,0.01879969523432623,0.022173272217813067,0.15,0.001,22,42,64,87,109
29,0.38835470085470086,0.3798076923076923,0.022556390977443552,0.022173272217813067,0.16,0.001,22,42,64,87,109
30,0.3903133903133903,0.38621794871794873,0.026026013452048025,0.03314130364424872,0.16,0.001,22,42,64,87,109
31,0.39173789173789175,0.3894230769230769,0.02883045187434119,0.038703521001471786,0.17,0.001,22,42,64,87,109
32,0.3942307692307692,0.391025641025641,0.03325258227631345,0.04139715394566623,0.17,0.001,22,42,64,87,109
33,0.39814814814814814,0.3926282051282051,0.04031868039976205,0.04442971894041026,0.18,0.001,22,42,64,87,109
34,0.40224358974358976,0.3926282051282051,0.047697865899797076,0.04493910121797573,0.18,0.001,22,42,64,87,109
35,0.4058048433048433,0.3942307692307692,0.054377814890566145,0.047797442190931516,0.19,0.001,22,42,64,87,109
36,0.41239316239316237,0.40544871794871795,0.06607849419569567,0.06708791385924762,0.19,0.001,22,42,64,87,109
37,0.4188034188034188,0.40705128205128205,0.07844012422586322,0.0700971468157432,0.2,0.001,22,42,64,87,109
38,0.42752849002849,0.4182692307692308,0.0981578894002395,0.09165570562381709,0.21,0.001,22,42,64,87,109
39,0.4410612535612536,0.4230769230769231,0.13042176011440854,0.10774644810479539,0.21,0.001,23,42,64,87,109
40,0.45032051282051283,0.42788461538461536,0.157409127373752,0.12523364485981292,0.22,0.001,23,42,64,87,109
41,0.45975783475783477,0.4342948717948718,0.18009367336660842,0.14436874121147614,0.23,0.001,23,42,64,87,109
42,0.46634615384615385,0.4407051282051282,0.19566770303580006,0.15913355728020384,0.23,0.001,23,42,64,87,109
