dataset,target_size,algorithm,time,metric1,metric2,selected_features
ghisaconus,20,lasso,0.12,0.6881844380403457,0.564816293754655,9-10-28-36-37-38-39-40-41-42-43-44-45-46-47-48-49-71-91-130||10-28-33-35-36-37-38-39-40-41-42-43-44-45-46-47-48-71-91-130||10-28-33-35-36-37-38-39-40-41-42-43-44-45-46-47-48-71-91-130||9-10-28-36-37-38-39-40-41-42-43-44-45-46-47-48-49-71-91-130||9-10-28-36-37-38-39-40-41-42-43-44-45-46-47-48-49-71-91-130||9-10-28-36-37-38-39-40-41-42-43-44-45-46-47-48-49-71-91-130||10-28-33-35-36-37-38-39-40-41-42-43-44-45-46-47-48-71-91-130||10-28-33-35-36-37-38-39-40-41-42-43-44-45-46-47-48-71-91-130||10-28-33-35-36-37-38-39-40-41-42-43-44-45-46-47-48-71-91-130||9-10-28-36-37-38-39-40-41-42-43-44-45-46-47-48-49-71-91-130
ghisaconus,20,mcuve,1.03,0.6239193083573487,0.4765088788339445,28-29-65-66-67-68-69-70-71-72-73-74-85-87-88-89-90-91-92-93||28-29-65-66-67-68-69-70-71-72-73-74-84-85-86-87-88-91-92-93||28-29-63-64-65-66-67-68-69-70-71-72-73-74-75-88-89-90-91-92||28-29-30-52-53-54-57-58-59-60-65-66-67-68-69-70-71-72-73-74||28-29-65-66-67-68-69-70-71-72-73-74-84-85-86-87-88-89-90-91||28-29-63-64-65-66-67-68-69-70-71-72-73-74-75-89-90-91-92-93||28-29-52-53-54-55-56-57-58-59-65-66-67-68-69-70-71-72-73-74||28-29-52-53-54-55-56-58-64-65-66-67-68-69-70-71-72-73-74-75||28-29-63-64-65-66-67-68-69-70-71-72-73-74-75-87-88-90-91-92||64-65-66-67-68-69-70-71-72-73-74-75-86-87-88-89-90-91-92-93
ghisaconus,20,spa,22.69,0.7354466858789626,0.6306150142175904,0-1-5-11-25-28-33-46-48-49-55-62-71-76-91-102-109-117-126-130||0-1-5-11-24-28-33-45-48-56-64-71-76-89-102-109-117-126-128-130||0-1-5-11-24-28-31-39-45-48-55-62-71-76-89-102-109-117-126-130||0-1-11-24-28-32-45-48-50-61-62-71-76-89-102-109-117-126-128-130||0-1-6-11-25-28-33-46-48-49-55-62-71-76-89-102-109-117-126-130||0-1-6-11-24-28-32-45-48-50-61-62-71-76-89-102-109-117-126-130||0-1-5-11-23-28-33-46-48-49-55-62-71-76-89-102-109-117-126-130||0-1-5-11-24-28-31-39-45-48-55-62-71-76-89-102-109-117-126-130||0-1-5-11-24-28-32-45-48-55-61-62-71-76-89-102-109-117-126-130||0-1-6-11-24-28-32-45-48-50-61-62-71-76-89-102-109-117-126-130
ghisaconus,20,bsnet,41.91,0.7008645533141211,0.5840293604141278,2-20-31-32-34-35-37-39-49-56-67-68-69-70-82-92-95-99-103-116||2-20-29-31-32-35-37-39-44-49-56-67-68-69-70-82-92-99-103-116||2-20-29-31-32-34-35-37-39-49-56-67-69-70-82-92-95-99-103-116||2-20-24-29-31-32-34-35-37-39-56-67-68-69-70-82-92-99-103-116||2-20-24-29-31-32-34-35-39-49-56-67-68-69-70-82-92-99-103-116||2-20-29-31-32-35-37-38-39-44-49-56-67-69-70-82-92-99-103-116||2-20-29-31-32-35-37-38-39-44-49-56-67-69-70-82-92-99-103-116||2-20-29-31-32-34-35-37-38-39-49-56-67-69-70-82-92-99-103-116||2-20-29-31-32-34-35-38-39-49-56-67-68-69-70-82-92-99-103-116||2-20-29-31-32-34-35-37-39-49-56-67-69-70-82-92-95-99-103-116
ghisaconus,20,zhang,106.23,0.7089337175792507,0.593418570767804,2-8-20-22-26-48-58-62-77-78-81-82-83-94-98-102-104-110-116-128||2-6-16-19-20-21-22-35-39-42-57-62-77-78-79-87-98-104-127-128||2-5-9-11-22-33-35-38-40-42-51-77-82-94-98-103-105-108-117-127||2-6-9-11-16-17-20-22-23-26-36-49-61-77-89-101-104-106-114-117||9-16-17-20-21-22-26-29-39-49-62-77-102-104-105-106-107-108-117-126||2-17-18-21-22-23-26-33-35-51-77-81-82-94-98-105-106-107-119-128||6-8-10-12-22-23-29-35-77-78-79-82-86-91-97-98-105-106-124-128||6-11-16-17-20-21-22-23-35-49-61-77-78-87-103-105-106-115-118-128||16-18-19-22-23-26-27-61-77-78-79-82-88-103-104-105-106-107-128-129||2-6-19-21-22-23-26-49-77-79-86-91-103-104-105-106-107-116-120-129
ghisaconus,25,pcal,0.07,0.69164265129683,0.5702692238421121,0-1-9-18-19-20-21-22-23-24-25-26-27-31-32-33-34-36-37-38-46-47-48-49-102||0-1-4-9-18-19-20-21-22-23-24-25-26-27-31-32-33-34-36-37-38-46-47-48-49||0-1-9-10-18-19-20-21-22-23-24-25-26-27-31-32-33-34-36-37-46-47-48-49-102||0-1-9-18-19-20-21-22-23-24-25-26-27-31-32-33-34-36-37-38-46-47-48-49-102||0-1-9-10-18-19-20-21-22-23-24-25-26-27-31-32-33-34-36-37-46-47-48-49-102||0-1-9-10-18-19-20-21-22-23-24-25-26-27-31-32-33-34-36-37-46-47-48-49-102||0-1-9-10-18-19-20-21-22-23-24-25-26-27-31-32-33-34-36-37-38-46-47-48-49||0-1-9-10-18-19-20-21-22-23-24-25-26-27-31-32-33-34-36-37-38-46-47-48-49||0-1-9-10-18-19-20-21-22-23-24-25-26-27-31-32-33-34-36-37-46-47-48-49-102||0-1-9-10-17-18-19-20-21-22-23-24-25-26-27-31-32-33-34-36-37-46-47-48-49
ghisaconus,25,lasso,0.12,0.6853025936599423,0.5598345979279119,9-10-28-34-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-71-91-130||10-28-33-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-71-91-130||10-28-33-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-71-91-130||9-10-28-34-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-71-91-130||9-10-28-34-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-71-91-130||9-10-28-34-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-71-91-130||10-28-33-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-71-91-130||10-28-33-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-71-91-130||10-28-33-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-71-91-130||9-10-28-34-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-71-91-130
ghisaconus,25,mcuve,1.03,0.6417867435158502,0.5011013030873346,28-29-30-52-53-54-55-56-64-65-66-67-68-69-70-71-72-73-74-75-87-88-89-90-91||28-29-52-53-54-55-56-63-64-65-66-67-68-69-70-71-72-73-74-75-88-89-90-91-92||28-29-63-64-65-66-67-68-69-70-71-72-73-74-75-85-86-87-88-89-90-91-92-93-94||28-29-51-52-53-54-55-56-57-58-59-60-64-65-66-67-68-69-70-71-72-73-74-90-91||28-29-30-51-52-53-54-55-56-57-58-59-60-64-65-66-67-68-69-70-71-72-73-74-75||28-29-65-66-67-68-69-70-71-72-73-74-82-83-84-85-86-87-88-89-90-91-92-93-94||27-28-29-65-66-67-68-69-70-71-72-73-74-75-83-84-85-86-87-88-89-90-91-92-93||28-29-52-53-54-55-56-57-58-59-64-65-66-67-68-69-70-71-72-73-74-75-88-90-91||28-29-52-53-54-55-56-57-58-59-60-63-64-65-66-67-68-69-70-71-72-73-74-75-92||28-29-63-64-65-66-67-68-69-70-71-72-73-74-75-86-87-88-89-90-91-92-93-94-95
ghisaconus,25,spa,27.58,0.7351585014409221,0.630474983532235,0-1-5-11-24-28-33-45-48-50-56-62-71-75-77-89-101-102-106-110-117-121-126-128-130||0-1-5-11-24-28-33-45-48-50-56-64-71-76-77-89-101-102-109-117-121-124-126-128-130||0-1-5-11-23-28-33-46-48-49-50-55-61-62-71-76-77-91-102-109-117-121-126-128-130||0-1-5-11-23-28-33-46-48-49-50-55-61-62-71-76-77-89-102-109-117-121-126-128-130||0-1-5-11-23-28-33-46-48-49-50-55-61-62-71-76-77-89-102-109-117-121-126-128-130||0-1-5-11-25-28-33-46-48-49-50-55-61-62-71-76-77-89-102-109-117-121-126-128-130||0-1-5-11-23-28-33-46-48-49-50-55-61-62-71-76-77-89-102-109-117-121-126-128-130||0-1-6-11-25-28-33-46-48-49-50-55-61-62-71-76-77-89-102-109-117-121-126-128-130||0-1-5-11-25-28-33-46-48-49-50-55-61-62-71-76-77-89-102-109-117-121-126-128-130||0-1-5-11-25-28-33-46-48-49-50-55-61-62-71-76-77-89-102-109-117-121-126-128-130
ghisaconus,25,bsnet,41.91,0.7112391930835735,0.5978539239489105,2-20-24-29-31-32-34-35-37-39-49-56-67-68-69-70-82-91-92-94-95-99-103-116-127||2-20-29-31-32-34-35-37-38-39-44-49-56-67-68-69-70-82-91-92-94-95-99-103-116||2-20-29-31-32-34-35-37-38-39-44-49-56-67-68-69-70-82-91-92-94-95-99-103-116||2-20-24-29-31-32-34-35-37-39-44-56-67-68-69-70-82-83-92-94-99-103-116-120-127||2-20-24-29-31-32-34-35-37-38-39-44-49-56-67-68-69-70-82-92-95-99-103-116-120||2-20-24-29-31-32-34-35-37-38-39-44-49-56-63-67-68-69-70-82-92-95-99-103-116||2-20-29-31-32-34-35-37-38-39-44-49-56-63-67-68-69-70-82-92-94-95-99-103-116||2-20-24-29-31-32-34-35-37-38-39-44-49-56-67-68-69-70-82-92-94-95-99-103-116||2-20-29-31-32-34-35-37-38-39-44-49-56-63-67-68-69-70-82-92-95-99-101-103-116||2-20-29-31-32-34-35-37-38-39-44-49-56-67-68-69-70-82-92-94-95-99-101-103-116
ghisaconus,25,zhang,106.23,0.7201729106628242,0.6089111320349786,2-6-8-19-20-22-26-48-58-62-68-77-78-81-82-83-91-93-94-98-102-104-110-116-128||2-6-16-17-19-20-21-22-29-31-33-35-37-39-42-57-62-77-78-79-87-98-104-127-128||2-5-9-11-16-21-22-33-35-38-40-42-46-51-61-77-82-94-98-103-105-108-111-117-127||2-6-9-11-16-17-20-22-23-26-36-49-61-72-77-78-89-94-98-101-104-106-114-117-129||9-16-17-18-20-21-22-23-26-29-37-39-46-49-62-77-80-102-104-105-106-107-108-117-126||2-8-11-17-18-20-21-22-23-26-33-35-40-51-77-81-82-83-94-98-105-106-107-119-128||6-8-10-11-12-22-23-29-35-49-67-68-77-78-79-82-86-91-97-98-105-106-107-124-128||6-11-16-17-20-21-22-23-33-35-49-52-61-77-78-79-87-103-105-106-114-115-118-126-128||16-18-19-22-23-26-27-61-77-78-79-82-88-89-94-103-104-105-106-107-120-124-127-128-129||2-6-19-21-22-23-26-33-49-61-72-77-79-82-86-91-103-104-105-106-107-116-120-128-129
ghisaconus,30,pcal,0.04,0.7014409221902017,0.5837333032599851,0-1-9-10-17-18-19-20-21-22-23-24-25-26-27-31-32-33-34-36-37-38-39-46-47-48-49-102-126-130||0-1-4-9-10-17-18-19-20-21-22-23-24-25-26-27-31-32-33-34-36-37-38-39-46-47-48-49-102-130||0-1-4-9-10-17-18-19-20-21-22-23-24-25-26-27-31-32-33-34-36-37-38-46-47-48-49-102-126-130||0-1-9-10-17-18-19-20-21-22-23-24-25-26-27-31-32-33-34-36-37-38-39-46-47-48-49-102-126-130||0-1-9-10-17-18-19-20-21-22-23-24-25-26-27-31-32-33-34-36-37-38-39-46-47-48-49-102-126-130||0-1-9-10-17-18-19-20-21-22-23-24-25-26-27-31-32-33-34-36-37-38-39-46-47-48-49-102-126-130||0-1-9-10-17-18-19-20-21-22-23-24-25-26-27-31-32-33-34-36-37-38-39-46-47-48-49-102-126-130||0-1-9-10-17-18-19-20-21-22-23-24-25-26-27-31-32-33-34-36-37-38-39-46-47-48-49-102-126-130||0-1-9-10-17-18-19-20-21-22-23-24-25-26-27-31-32-33-34-36-37-38-39-46-47-48-49-102-126-130||0-1-9-10-17-18-19-20-21-22-23-24-25-26-27-31-32-33-34-36-37-38-39-46-47-48-49-102-126-130
ghisaconus,30,lasso,0.12,0.6812680115273776,0.5543433923396346,9-10-28-34-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-71-91-130||10-28-33-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-71-91-130||10-28-33-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-71-91-130||9-10-28-34-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-71-91-130||9-10-28-34-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-71-91-130||9-10-28-34-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-71-91-130||10-28-33-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-71-91-130||10-28-33-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-71-91-130||10-28-33-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-71-91-130||9-10-28-34-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-71-91-130
ghisaconus,30,mcuve,1.03,0.6440922190201729,0.5039927691436147,28-29-51-52-53-54-55-56-57-58-59-63-64-65-66-67-68-69-70-71-72-73-74-75-87-88-89-90-91-92||28-29-52-53-54-55-56-57-58-59-60-63-64-65-66-67-68-69-70-71-72-73-74-75-88-89-90-91-92-93||28-29-59-63-64-65-66-67-68-69-70-71-72-73-74-75-82-83-84-85-86-87-88-89-90-91-92-93-94-95||28-29-52-53-54-55-56-57-58-59-60-64-65-66-67-68-69-70-71-72-73-74-75-86-87-88-89-90-91-92||27-28-29-30-51-52-53-54-55-56-57-58-59-60-63-64-65-66-67-68-69-70-71-72-73-74-75-90-91-92||28-29-56-57-58-59-63-64-65-66-67-68-69-70-71-72-73-74-75-84-85-86-87-88-89-90-91-92-93-94||28-29-51-52-53-54-55-56-57-58-59-60-63-64-65-66-67-68-69-70-71-72-73-74-75-88-89-90-91-92||28-29-30-52-53-54-64-65-66-67-68-69-70-71-72-73-74-75-83-84-85-86-87-88-89-90-91-92-93-94||28-29-52-53-54-56-59-64-65-66-67-68-69-70-71-72-73-74-83-84-85-86-87-88-89-90-91-92-93-94||28-29-52-53-55-56-63-64-65-66-67-68-69-70-71-72-73-74-75-84-85-86-87-88-89-90-91-92-93-94
ghisaconus,30,spa,33.19,0.7374639769452449,0.6332776676583873,0-1-6-11-24-28-32-45-48-49-50-55-58-62-67-71-76-77-89-101-102-106-109-112-117-121-124-126-128-130||0-1-5-11-24-28-32-45-48-49-50-55-58-62-67-71-76-77-89-101-102-106-109-112-117-121-124-126-128-130||0-1-6-11-24-28-32-45-48-49-50-55-58-62-67-71-76-77-89-101-102-106-109-112-117-121-124-126-128-130||0-1-6-11-24-28-32-45-48-49-50-55-58-62-67-71-76-77-89-101-102-106-109-112-116-121-124-126-128-130||0-1-6-11-24-28-32-45-48-49-50-55-58-62-67-71-76-77-89-101-102-106-109-112-116-121-124-126-128-130||0-1-6-11-24-28-32-45-48-49-50-55-58-62-67-71-76-77-89-101-102-106-109-112-117-121-124-126-128-130||0-1-6-11-24-28-32-45-48-49-50-55-58-62-67-71-76-77-89-101-102-106-109-112-117-121-124-126-128-130||0-1-6-11-24-28-32-45-48-49-50-55-58-62-67-71-76-77-89-101-102-106-109-112-117-121-124-126-128-130||0-1-6-11-24-28-32-45-48-49-50-55-58-62-67-71-76-77-89-101-102-106-109-112-117-121-124-126-128-130||0-1-6-11-24-28-32-45-48-49-50-55-58-62-67-71-76-77-89-101-102-106-109-112-116-121-124-126-128-130
ghisaconus,30,bsnet,41.91,0.7216138328530259,0.6121649363915198,2-13-20-24-29-31-32-34-35-37-38-39-49-52-56-63-67-68-69-70-82-91-92-94-95-99-103-116-120-127||2-20-24-29-31-32-34-35-37-38-39-44-49-56-61-63-67-68-69-70-82-91-92-94-95-99-103-116-120-127||2-20-24-29-31-32-34-35-37-38-39-44-49-56-61-63-67-68-69-70-82-91-92-94-95-99-103-116-120-127||2-13-20-24-29-31-32-34-35-37-39-44-49-54-56-62-67-68-69-70-82-83-92-94-99-103-112-116-120-127||2-20-21-24-29-31-32-34-35-37-38-39-44-49-56-63-67-68-69-70-82-83-91-92-95-99-103-116-120-127||2-20-24-29-31-32-34-35-37-38-39-44-49-56-63-67-68-69-70-73-82-91-92-94-95-99-101-103-116-120||2-20-24-29-31-32-34-35-37-38-39-44-49-56-63-67-68-69-70-82-91-92-94-95-99-101-103-116-119-120||2-20-24-29-31-32-34-35-37-38-39-44-49-56-63-67-68-69-70-73-82-91-92-94-95-99-103-116-120-127||2-20-24-29-31-32-34-35-37-38-39-44-49-56-61-63-67-68-69-70-73-82-92-94-95-99-101-103-116-120||2-20-29-31-32-34-35-37-38-39-44-49-56-61-63-67-68-69-70-79-82-91-92-94-95-99-101-103-116-120
ghisaconus,30,zhang,106.23,0.7276657060518732,0.6189009070202321,2-6-8-11-17-19-20-21-22-26-48-50-58-62-68-77-78-81-82-83-91-93-94-98-102-104-107-110-116-128||2-6-16-17-19-20-21-22-29-31-33-35-37-39-42-43-57-58-62-72-77-78-79-87-91-98-104-116-127-128||2-5-9-11-14-16-21-22-26-27-33-35-38-40-42-46-51-61-77-78-81-82-94-98-103-105-108-111-117-127||2-6-9-11-15-16-17-20-22-23-26-33-36-49-61-72-77-78-82-89-94-98-101-102-104-106-107-114-117-129||9-11-16-17-18-20-21-22-23-26-29-35-37-39-42-45-46-49-62-72-77-80-102-104-105-106-107-108-117-126||2-8-11-16-17-18-20-21-22-23-26-33-35-40-51-77-79-81-82-83-94-98-102-105-106-107-111-117-119-128||6-8-10-11-12-22-23-24-29-35-38-49-53-67-68-77-78-79-82-86-87-91-97-98-105-106-107-111-124-128||6-9-11-16-17-20-21-22-23-33-35-40-42-49-52-61-69-77-78-79-82-87-103-105-106-114-115-118-126-128||11-12-13-16-18-19-22-23-26-27-61-77-78-79-82-88-89-94-98-103-104-105-106-107-117-120-124-127-128-129||2-6-10-19-21-22-23-26-33-49-58-61-72-77-79-82-86-91-101-103-104-105-106-107-116-117-120-125-128-129
