epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
137,0.5710966542750929,0.5863509749303621,0.493209799352724,0.5137653169648354,1.17,0.009000000000000001,11,30,38,52,62,78,85,101,108,129,139,149,153,172,183
138,0.5712515489467163,0.5877437325905293,0.48586928020408016,0.5103887577031618,1.18,0.009000000000000001,11,30,38,52,62,78,85,101,108,129,140,149,153,172,183
139,0.5647459727385378,0.5863509749303621,0.4842254327682386,0.5128466963190395,1.19,0.009000000000000001,11,30,38,52,62,78,85,101,108,129,140,149,153,172,183
140,0.570631970260223,0.5891364902506964,0.49070976706843494,0.5159568998023241,1.19,0.009000000000000001,11,30,38,52,62,78,85,101,107,129,140,149,153,172,183
141,0.5751239157372986,0.5863509749303621,0.49505635162639294,0.5124434984006933,1.2,0.009000000000000001,11,30,38,52,62,78,85,101,107,129,140,149,153,172,183
142,0.5690830235439901,0.5863509749303621,0.48737647671594275,0.511456082915419,1.21,0.009000000000000001,11,30,38,52,62,78,85,101,107,129,140,149,153,172,183
143,0.573729863692689,0.584958217270195,0.49229040286943215,0.5096291576807516,1.22,0.009000000000000001,11,30,38,52,62,78,85,101,107,129,140,149,153,172,183
144,0.5703221809169765,0.5919220055710307,0.4945023822027249,0.521908783284738,1.23,0.009000000000000001,11,30,38,52,62,78,85,101,107,129,140,149,153,172,183
145,0.5726456009913259,0.5905292479108635,0.48907782585469106,0.5151868702759934,1.24,0.009000000000000001,11,30,38,52,62,78,85,101,107,129,139,149,153,172,183
146,0.5718711276332095,0.5877437325905293,0.4921943638031503,0.5140362149666272,1.24,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,139,149,153,172,183
147,0.5718711276332095,0.5863509749303621,0.494003873605659,0.5135667800368169,1.25,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,139,149,153,172,183
148,0.5740396530359355,0.5877437325905293,0.49315965368136416,0.5130474630251234,1.26,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,139,149,153,172,183
149,0.5704770755885997,0.5905292479108635,0.49042621147424603,0.5172347549261758,1.27,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,139,149,153,172,183
150,0.5772924411400248,0.5891364902506964,0.4976447782817144,0.5150536895849074,1.28,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,140,149,153,172,183
151,0.5728004956629492,0.584958217270195,0.4972910322920244,0.5138573953822314,1.28,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,140,149,153,172,183
152,0.573729863692689,0.5905292479108635,0.4901705473621769,0.5147946131196602,1.29,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,140,149,153,172,183
153,0.5729553903345725,0.5919220055710307,0.4967490776518625,0.5217816290530835,1.3,0.009000000000000001,11,30,38,52,62,78,85,101,107,129,140,149,153,172,182
154,0.5765179677819083,0.5891364902506964,0.4965199362736613,0.5152434768080816,1.31,0.009000000000000001,11,30,38,52,62,78,85,101,107,129,140,149,153,172,182
155,0.5683085501858736,0.5919220055710307,0.49151470969417876,0.5219272530599073,1.32,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,140,149,153,172,182
156,0.5746592317224287,0.5863509749303621,0.4916732209241145,0.5099719420641541,1.33,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,140,149,153,171,182
157,0.5707868649318464,0.5905292479108635,0.4976271658216176,0.5230173740331755,1.34,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,140,149,153,172,182
158,0.5741945477075588,0.5877437325905293,0.4908928201736924,0.5115264568384181,1.34,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,140,149,153,171,182
159,0.5693928128872366,0.596100278551532,0.496345931317119,0.5294005971201721,1.35,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,139,149,153,171,182
160,0.576363073110285,0.5821727019498607,0.49486558130740943,0.505334760222852,1.36,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,139,149,153,171,182
161,0.5681536555142503,0.5891364902506964,0.4953377419844235,0.5221842233491545,1.37,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,140,149,153,171,182
162,0.573729863692689,0.5821727019498607,0.4897504583925725,0.5044299909582631,1.38,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,140,149,153,171,182
163,0.5799256505576208,0.5947075208913649,0.5090165118409047,0.528337494525737,1.39,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,140,149,153,171,182
164,0.5813197026022305,0.5933147632311978,0.5019707759114101,0.5192996856564415,1.39,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,140,149,153,171,182
165,0.5758983890954151,0.5905292479108635,0.499280016991565,0.5190321037161931,1.4,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,140,149,153,171,182
166,0.5785315985130112,0.5947075208913649,0.5023461729487941,0.523699016112413,1.41,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,140,149,153,171,182
167,0.578996282527881,0.5919220055710307,0.49939659106904566,0.5176976847086227,1.42,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,140,149,153,171,182
168,0.5766728624535316,0.6044568245125348,0.50323472870871,0.5380534141031537,1.43,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,140,149,153,171,182
169,0.5796158612143743,0.5863509749303621,0.49981577356788753,0.5113877992447851,1.44,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,140,149,153,171,182
170,0.570631970260223,0.5974930362116991,0.4989669852142051,0.5318845582048002,1.44,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,139,149,153,171,182
171,0.5758983890954151,0.5835654596100278,0.49244329911648843,0.5056986419963436,1.45,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,139,149,153,171,182
172,0.5762081784386617,0.6030640668523677,0.5081374611923047,0.5407290698770519,1.46,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,139,149,153,171,182
173,0.578996282527881,0.5905292479108635,0.4976713556549248,0.5154372707364439,1.47,0.009000000000000001,11,30,38,53,62,78,85,101,107,129,140,149,153,171,182
