epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
37,0.47273853779429986,0.4610027855153203,0.3558650852420745,0.3501624208067017,0.35,0.01,10,24,30,37,48,58,74,77,84,94,98,110,125,127,138,149,160,168,177,185
38,0.46824659231722426,0.45125348189415043,0.3464886097652554,0.3352882848589944,0.36,0.01,10,24,30,37,48,58,74,77,84,94,98,110,125,127,138,149,160,168,177,185
39,0.4758364312267658,0.4582172701949861,0.3652977107655071,0.349984290817692,0.37,0.01,10,24,31,37,48,58,74,77,85,94,98,110,126,127,138,149,160,168,176,185
40,0.47242874845105326,0.4596100278551532,0.3526882347803414,0.3459809323476314,0.38,0.01,10,24,31,37,48,58,74,77,85,94,98,110,126,128,138,149,160,168,176,185
41,0.48605947955390333,0.479108635097493,0.3796623263027651,0.3763930786719336,0.39,0.01,10,24,31,37,48,59,74,77,85,95,98,110,126,128,138,149,160,168,176,185
42,0.4719640644361834,0.4568245125348189,0.3515432713415473,0.34205517883072745,0.4,0.01,10,24,31,37,48,59,75,77,84,95,98,110,126,128,138,148,160,168,176,185
43,0.4753717472118959,0.4818941504178273,0.38158840112716697,0.3874099506663824,0.4,0.01,10,23,31,37,48,59,75,77,84,95,98,110,127,128,138,149,160,168,176,185
44,0.46995043370508055,0.45403899721448465,0.3474138382012013,0.33768046028403,0.41,0.01,10,23,31,37,48,59,75,77,84,94,98,110,127,128,138,149,160,168,176,185
45,0.48497521685254025,0.47214484679665736,0.3760022394642494,0.36631076439424815,0.43,0.01,10,23,31,37,48,59,75,77,85,95,98,110,127,128,138,149,160,168,176,185
46,0.491635687732342,0.48467966573816157,0.3921749211345473,0.38656426574056335,0.43,0.01,10,23,31,37,48,59,75,77,85,95,98,110,128,138,149,160,168,176,185
47,0.47831474597273854,0.46518105849582175,0.3605750828636609,0.3530271707375451,0.44,0.01,9,23,30,37,48,59,74,77,85,95,98,110,128,129,138,149,160,168,175,185
48,0.49814126394052044,0.49442896935933145,0.39733094418221226,0.39661211572608923,0.45,0.01,9,23,30,37,48,59,74,77,85,94,98,110,128,129,137,149,160,168,175,185
49,0.4965923172242875,0.49442896935933145,0.39624404056438967,0.3969374155452309,0.46,0.01,9,23,30,37,48,59,74,77,85,94,98,110,128,129,137,149,160,168,175,185
50,0.48311648079306074,0.46657381615598886,0.3666376351563799,0.3548209999788846,0.47,0.01,9,23,30,37,48,59,74,77,85,94,98,110,128,129,137,149,160,168,175,185
51,0.5051115241635687,0.5055710306406686,0.4017320745884373,0.4079223973928051,0.47,0.01,9,23,30,37,48,59,74,77,85,94,98,110,128,129,137,149,160,168,175,185
52,0.495817843866171,0.49025069637883006,0.3950856299085669,0.39187181516502134,0.48,0.01,9,23,30,37,48,59,74,78,84,95,98,110,128,129,137,149,160,168,175,185
53,0.4992255266418835,0.48467966573816157,0.3883697510590145,0.37814980489643246,0.49,0.01,9,23,30,37,48,59,74,78,84,95,98,110,129,137,149,160,168,174,185
54,0.5049566294919455,0.5013927576601671,0.4019880195744856,0.40310333136723986,0.5,0.01,9,23,30,37,48,59,75,78,84,95,98,110,129,130,137,149,160,168,174,185
55,0.5071251548946716,0.5027855153203342,0.40408837364448036,0.40432661806638415,0.51,0.01,9,23,30,37,48,59,75,78,85,95,98,110,129,130,137,149,160,168,174,185
56,0.5046468401486989,0.4972144846796657,0.39551200715819035,0.3939015550099382,0.52,0.01,9,23,30,37,48,59,75,78,85,94,98,110,129,130,138,149,160,168,174,185
57,0.4965923172242875,0.4986072423398329,0.3955582432437027,0.4010816121303681,0.52,0.01,9,23,30,37,48,59,75,78,85,94,98,110,129,130,138,149,160,168,174,185
58,0.5105328376703842,0.5139275766016713,0.40632278387522835,0.4163757263802682,0.53,0.01,9,23,30,37,48,59,74,78,85,94,98,110,129,130,138,149,160,168,174,185
59,0.5116171003717472,0.5125348189415042,0.4087070591700541,0.4152509441381991,0.54,0.01,9,23,30,37,48,58,74,78,85,94,98,110,129,130,138,149,160,168,174,185
60,0.5072800495662949,0.5069637883008357,0.40714944216025695,0.4107140373085537,0.55,0.01,9,23,30,37,48,58,74,78,85,94,98,110,129,130,138,149,160,168,174,185
61,0.5144052044609665,0.5125348189415042,0.40851875996301523,0.41295059487517327,0.56,0.01,9,23,30,37,48,58,74,78,85,94,98,110,129,130,138,149,160,168,174,185
62,0.5024783147459727,0.5041782729805014,0.4045832681662761,0.40870900880894223,0.57,0.01,9,23,30,37,48,58,74,79,85,94,98,110,130,138,149,160,168,173,185
63,0.5182775712515489,0.5264623955431755,0.4156480849981661,0.4312036478271708,0.57,0.01,9,23,30,37,48,58,74,79,85,94,98,110,130,138,149,160,168,173,185
64,0.5153345724907064,0.5153203342618384,0.4145602321075458,0.4191195103069415,0.58,0.01,9,23,30,37,48,58,74,79,85,95,97,110,130,138,149,160,168,173,185
65,0.5144052044609665,0.5167130919220055,0.41563682448068373,0.4225406302439205,0.59,0.01,9,23,30,37,48,58,74,79,85,95,98,110,130,138,149,160,168,173,185
66,0.5201363073110284,0.5292479108635098,0.4180676448651852,0.4350352456955554,0.6,0.01,9,23,30,37,48,58,74,78,85,95,98,110,130,138,149,160,168,173,185
67,0.5127013630731103,0.5139275766016713,0.4143855863706739,0.4195473255795098,0.61,0.01,9,23,30,37,48,58,75,78,85,95,98,110,130,138,149,160,168,173,185
68,0.5229244114002478,0.5292479108635098,0.420628265169979,0.43444277171607937,0.62,0.01,9,23,30,37,48,58,75,78,85,95,98,110,130,138,149,160,168,173,185
69,0.512546468401487,0.5097493036211699,0.4144015655747869,0.41441668964334777,0.62,0.01,9,23,30,37,48,58,75,78,85,95,98,110,130,137,149,160,168,173,185
70,0.5230793060718711,0.5250696378830083,0.42200228599302825,0.43004066848087974,0.63,0.01,9,23,30,37,48,58,75,78,85,95,98,110,130,137,149,159,168,173,185
71,0.5179677819083024,0.5181058495821727,0.41881167184901424,0.42332262437556856,0.64,0.01,9,24,30,37,48,58,74,78,85,94,98,110,130,137,149,159,168,173,185
72,0.5195167286245354,0.5194986072423399,0.4209466848830845,0.4251294392859547,0.65,0.01,9,24,30,37,48,58,74,78,85,94,98,110,130,137,149,159,168,173,185
73,0.5207558859975217,0.5194986072423399,0.4211641839633018,0.4242984138051247,0.66,0.01,9,24,30,37,48,58,74,78,85,94,98,109,130,138,149,159,168,173,185
74,0.5221499380421314,0.5194986072423399,0.42468494426811976,0.4252254802549603,0.67,0.01,9,24,30,37,48,58,74,78,85,94,98,109,130,129,138,149,159,168,173,185
75,0.5254027261462205,0.5250696378830083,0.42508185190570624,0.43011098076457555,0.67,0.01,9,24,30,37,48,58,74,78,85,94,98,109,130,129,138,149,159,168,173,185
76,0.5260223048327137,0.5222841225626741,0.4302369842166839,0.4291323889727239,0.68,0.01,9,24,30,37,48,58,74,78,85,94,98,109,130,129,138,149,159,168,173,185
77,0.5285006195786865,0.5389972144846796,0.42769865980520794,0.4465114979202667,0.69,0.01,9,24,30,37,48,58,74,78,85,94,98,109,130,129,138,149,159,168,173,185
78,0.515179677819083,0.5181058495821727,0.4236522020975324,0.4276577853037057,0.7,0.01,9,24,30,37,48,58,74,78,85,94,98,109,130,138,149,159,168,173,185
79,0.5351610904584883,0.5403899721448467,0.43430980091408766,0.4475751266585686,0.71,0.01,9,24,30,37,48,58,74,78,85,94,99,110,130,138,149,159,168,173,185
80,0.5351610904584883,0.5362116991643454,0.449122856700762,0.4508509612071936,0.72,0.01,9,24,30,37,48,58,74,78,85,95,99,110,130,138,149,159,168,173,185
81,0.5432156133828996,0.5403899721448467,0.44993595838282985,0.45019016171287085,0.73,0.01,9,24,30,37,48,58,74,78,85,95,99,110,130,138,149,159,168,173,185
82,0.5439900867410161,0.552924791086351,0.4475236431784003,0.46394481244417995,0.73,0.01,9,24,30,37,48,58,74,78,85,95,99,110,130,138,149,159,168,173,185
83,0.5446096654275093,0.5501392757660167,0.4596402145081996,0.4671105994701298,0.74,0.01,9,24,30,37,48,58,75,78,85,95,99,110,130,138,149,159,168,173,185
84,0.5463135068153655,0.5515320334261838,0.4489526190657559,0.46173778819760525,0.75,0.01,9,24,30,37,48,58,75,78,85,95,99,110,130,138,149,159,168,173,185
85,0.5587050805452293,0.5682451253481894,0.47286054073486794,0.48734248645112854,0.76,0.01,9,24,30,37,48,58,75,78,85,95,99,109,130,138,149,159,168,172,185
86,0.5531288723667905,0.5612813370473537,0.46486295229033925,0.47791340800177273,0.77,0.01,9,24,30,37,48,58,75,78,85,95,99,109,130,138,149,159,168,172,185
87,0.5472428748451054,0.5515320334261838,0.4510797323710567,0.4623673917391041,0.78,0.01,9,24,30,37,48,58,74,78,85,95,99,109,130,138,149,159,168,172,185
88,0.5635068153655515,0.575208913649025,0.48200026450917544,0.4978353191528393,0.78,0.01,9,24,30,37,48,58,74,78,85,94,99,109,130,138,149,159,168,172,185
89,0.55545229244114,0.5584958217270195,0.4675111819599752,0.4741543025335113,0.79,0.01,9,24,30,37,48,58,74,78,85,94,99,109,130,138,149,159,168,172,185
90,0.5577757125154895,0.564066852367688,0.46611097664672185,0.4786419366438158,0.8,0.01,9,24,30,37,48,58,74,78,85,94,99,109,130,138,149,159,168,172,185
91,0.5664498141263941,0.584958217270195,0.48411330471867753,0.5079692498028097,0.81,0.01,9,24,30,37,48,58,74,78,85,94,100,109,130,138,149,159,168,172,185
92,0.5641263940520446,0.5710306406685237,0.47438651876266624,0.48728078717228207,0.82,0.01,9,24,30,37,48,58,74,78,85,94,100,110,130,138,149,159,168,172,185
93,0.567998760842627,0.5835654596100278,0.48429893973270866,0.5058522404240775,0.83,0.01,9,24,30,37,48,58,74,78,85,94,100,109,130,138,149,159,168,172,185
94,0.559634448574969,0.5668523676880223,0.47086255587077397,0.4830322870411957,0.83,0.01,9,24,30,37,48,58,74,78,85,94,100,109,130,138,149,159,168,172,185
95,0.5658302354399009,0.5793871866295265,0.47889882345569346,0.4991546172679817,0.84,0.01,9,25,30,37,48,58,74,78,85,94,100,109,130,138,149,159,168,172,185
96,0.5693928128872366,0.5835654596100278,0.4881869835598952,0.50661086558328,0.85,0.01,9,25,30,37,48,58,74,78,85,95,100,109,130,138,149,159,168,172,185
97,0.5712515489467163,0.5779944289693594,0.4844661833514057,0.49657641230223826,0.86,0.01,9,25,30,37,48,58,74,78,85,95,100,109,130,138,149,159,168,172,185
98,0.5728004956629492,0.5905292479108635,0.49042819730646237,0.5145558281954637,0.87,0.01,9,25,30,37,48,58,74,78,85,95,100,110,130,138,149,159,168,172,185
99,0.5693928128872366,0.5779944289693594,0.48449591228530653,0.4973255112721324,0.87,0.009000000000000001,9,25,30,37,48,58,74,78,85,95,100,110,129,130,138,149,159,168,172,185
100,0.574814126394052,0.5835654596100278,0.49200354450796624,0.5055631686223931,0.88,0.009000000000000001,9,25,30,38,48,58,74,78,85,95,100,110,130,138,149,159,168,171,185
101,0.5720260223048327,0.584958217270195,0.49065309826680015,0.5086415557096731,0.89,0.009000000000000001,9,25,30,37,48,58,74,78,85,95,100,109,130,138,149,159,168,171,185
102,0.5707868649318464,0.5793871866295265,0.4847643600785849,0.49855929106945474,0.9,0.009000000000000001,9,25,30,38,48,58,74,78,85,95,100,109,130,138,149,159,168,171,185
103,0.5743494423791822,0.5905292479108635,0.49280075685267355,0.5150443047135069,0.91,0.009000000000000001,9,25,30,38,48,58,74,78,85,95,100,109,130,138,149,159,168,171,185
104,0.5689281288723668,0.5779944289693594,0.4868010653783762,0.500531486255972,0.92,0.009000000000000001,9,25,30,38,48,58,74,78,85,94,100,109,130,129,138,149,159,168,171,185
105,0.5766728624535316,0.5891364902506964,0.49199621691640916,0.510895794318069,0.92,0.009000000000000001,9,25,30,38,48,58,74,78,85,94,100,109,130,129,138,149,159,168,171,185
106,0.5745043370508055,0.5919220055710307,0.49417787653263223,0.5182135054299286,0.93,0.009000000000000001,9,25,30,38,48,58,74,78,85,94,100,109,130,129,138,149,159,168,171,185
107,0.5707868649318464,0.5724233983286908,0.48570422214930353,0.49140872855643114,0.94,0.009000000000000001,9,25,30,38,48,58,74,78,85,94,100,110,130,129,138,149,159,168,171,185
108,0.5762081784386617,0.5947075208913649,0.49786168688368815,0.5223466369168728,0.95,0.009000000000000001,9,25,30,38,48,58,74,78,85,94,100,110,130,129,138,149,159,168,171,185
109,0.5802354399008675,0.584958217270195,0.49785303108087275,0.5071861583534485,0.96,0.009000000000000001,9,25,31,38,48,58,74,78,85,94,100,110,130,129,138,149,159,168,171,185
110,0.5782218091697645,0.5891364902506964,0.4982571404156594,0.5137444501072099,0.97,0.009000000000000001,9,25,31,38,48,58,74,78,85,94,100,110,130,129,138,149,159,168,171,185
111,0.5796158612143743,0.5988857938718662,0.5000391343800423,0.5258096028692114,0.97,0.009000000000000001,9,25,31,38,48,58,74,78,85,95,100,110,130,129,138,149,159,168,171,185
112,0.5794609665427509,0.5863509749303621,0.497629753916239,0.5093382787747147,0.98,0.009000000000000001,9,25,31,38,48,58,74,78,85,95,100,109,130,129,138,149,159,168,171,185
113,0.5757434944237918,0.5905292479108635,0.497549903585925,0.5181681020216707,0.99,0.009000000000000001,9,25,31,38,48,58,74,78,85,95,100,109,130,129,138,149,159,168,171,185
114,0.5803903345724907,0.5905292479108635,0.4953355928232076,0.5119688905945836,1.0,0.009000000000000001,9,25,31,38,48,58,74,78,85,94,100,109,130,129,138,149,159,168,171,185
115,0.5686183395291202,0.5891364902506964,0.4941252846817701,0.5198946447433439,1.01,0.009000000000000001,9,25,31,38,48,58,74,78,85,94,100,109,130,129,138,149,159,168,171,185
116,0.5766728624535316,0.5807799442896936,0.4903659019720864,0.49977664260270394,1.02,0.009000000000000001,9,25,31,38,48,58,74,78,85,94,100,109,130,129,138,149,159,168,171,185
117,0.5746592317224287,0.6002785515320335,0.49970378457291775,0.5321041756545037,1.03,0.009000000000000001,9,25,31,38,48,58,74,78,85,94,100,109,130,129,138,149,159,168,171,185
118,0.5828686493184635,0.584958217270195,0.4995386148843757,0.5062126135440514,1.03,0.009000000000000001,9,25,31,38,48,58,74,78,85,94,100,110,130,129,138,149,159,168,171,185
119,0.5780669144981413,0.5933147632311978,0.5015251035724337,0.5225661590732606,1.04,0.009000000000000001,10,25,31,38,48,58,74,78,85,94,100,110,130,138,149,159,168,171,185
120,0.5828686493184635,0.6030640668523677,0.5058172328438275,0.5317862732356469,1.05,0.009000000000000001,10,25,31,38,48,58,74,78,85,95,100,109,130,138,149,159,168,171,185
121,0.5799256505576208,0.5947075208913649,0.4998632160685941,0.5211600075170393,1.06,0.009000000000000001,10,25,31,38,48,58,74,78,85,95,100,109,130,138,149,159,168,171,185
122,0.58317843866171,0.596100278551532,0.5050102159993217,0.5229224949535913,1.07,0.009000000000000001,10,25,31,38,48,58,74,78,85,95,100,109,129,130,138,149,159,168,171,185
123,0.5836431226765799,0.5988857938718662,0.5057563315460366,0.5266952624664107,1.08,0.009000000000000001,10,25,31,38,48,58,74,78,85,95,100,109,129,130,138,149,159,168,171,185
124,0.5893742255266419,0.5974930362116991,0.5107410187632613,0.5238082124506314,1.08,0.009000000000000001,10,25,31,38,48,58,74,78,85,95,100,109,129,130,138,149,159,168,171,185
125,0.5791511771995044,0.6016713091922006,0.5034376864396164,0.5321718963227237,1.09,0.009000000000000001,10,25,31,37,48,58,74,78,85,94,100,109,129,130,138,149,159,168,171,185
126,0.5836431226765799,0.5905292479108635,0.5022438958237567,0.5149228351088765,1.1,0.009000000000000001,10,25,31,38,48,58,74,78,85,94,100,110,129,130,138,149,159,168,171,185
127,0.5772924411400248,0.5919220055710307,0.5029291013336374,0.5217348801575014,1.11,0.009000000000000001,10,25,31,37,48,58,74,78,85,94,100,110,129,130,138,149,159,168,171,185
128,0.5878252788104089,0.5974930362116991,0.5104886779847165,0.525437450971872,1.12,0.009000000000000001,10,25,31,38,48,58,74,78,85,94,100,110,129,130,138,149,159,168,171,185
129,0.5907682775712515,0.6030640668523677,0.5106118605572701,0.5296878375707319,1.13,0.009000000000000001,10,25,31,37,48,58,74,78,85,94,100,109,129,130,138,149,159,168,171,185
130,0.5769826517967782,0.5905292479108635,0.5036676966118724,0.5212486562249106,1.14,0.009000000000000001,10,25,31,37,48,58,74,78,85,94,100,109,129,130,138,149,159,168,171,185
131,0.5848822800495663,0.596100278551532,0.5046590094628816,0.5217851639026116,1.15,0.009000000000000001,10,25,31,38,48,58,74,78,85,95,100,109,129,130,138,149,159,168,171,185
132,0.5755885997521685,0.5988857938718662,0.5026846041741742,0.5322263946070669,1.15,0.009000000000000001,10,25,31,37,48,58,74,78,85,95,100,109,129,130,138,149,159,168,171,185
133,0.5760532837670385,0.5766016713091922,0.4916138931718558,0.4964797504913585,1.16,0.009000000000000001,10,25,31,37,48,58,74,78,85,94,100,109,129,130,138,149,159,168,171,185
134,0.5768277571251549,0.5710306406685237,0.5103465156834905,0.5066954277467091,1.17,0.009000000000000001,10,25,31,37,48,58,74,78,85,94,101,109,128,130,138,149,159,168,171,185
135,0.5879801734820322,0.596100278551532,0.5072535866946624,0.5201817695803261,1.18,0.009000000000000001,10,25,31,37,48,58,74,78,85,94,101,109,128,129,138,149,159,168,171,185
136,0.5834882280049566,0.6030640668523677,0.5103266805693678,0.5351177710733889,1.19,0.009000000000000001,10,25,31,37,48,58,74,78,85,95,101,110,128,130,138,149,159,168,171,185
137,0.6064126394052045,0.6100278551532033,0.5415542713248076,0.5479524747488376,1.2,0.009000000000000001,10,25,31,37,48,58,74,78,85,95,101,110,128,130,138,149,159,168,171,185
138,0.5910780669144982,0.5988857938718662,0.5088106263899127,0.5228057867736822,1.2,0.009000000000000001,10,25,31,37,48,58,74,78,85,94,101,110,128,129,138,149,159,168,171,185
139,0.5797707558859975,0.6044568245125348,0.5091270178578651,0.5393006095604748,1.21,0.009000000000000001,10,25,31,37,48,58,74,78,85,94,101,110,128,129,137,149,159,168,171,185
140,0.5735749690210656,0.584958217270195,0.49436927421971666,0.5117318180780905,1.22,0.009000000000000001,10,25,31,37,48,58,74,78,85,94,101,109,128,130,137,148,159,168,171,185
141,0.5906133828996283,0.5947075208913649,0.5128166378442152,0.5211391560839103,1.23,0.009000000000000001,10,25,31,37,48,58,74,78,85,94,101,109,127,130,137,148,159,168,171,185
142,0.588909541511772,0.6155988857938719,0.5165970320450166,0.5496734491676021,1.24,0.009000000000000001,10,25,31,37,48,58,74,78,85,94,102,109,127,130,137,149,159,168,171,185
143,0.587360594795539,0.5905292479108635,0.5099119201011044,0.517691411337309,1.25,0.009000000000000001,10,25,31,37,48,58,74,78,85,94,102,109,127,130,137,149,159,168,171,185
144,0.5870508054522925,0.5974930362116991,0.5109222103660408,0.5259004377667498,1.25,0.009000000000000001,10,25,31,37,48,58,74,78,85,94,102,109,127,129,137,149,159,168,171,185
145,0.5814745972738538,0.6072423398328691,0.5091570989401137,0.5410050121393062,1.26,0.009000000000000001,10,25,31,37,48,58,74,78,85,95,102,109,127,129,137,149,159,168,171,185
146,0.5907682775712515,0.5919220055710307,0.5120310121288247,0.5175804495036473,1.27,0.009000000000000001,10,25,31,37,48,58,74,78,85,95,102,109,127,129,137,149,159,168,171,185
147,0.5842627013630731,0.5919220055710307,0.50713101015578,0.5198398659767696,1.28,0.009000000000000001,10,25,31,37,48,58,74,78,85,95,102,110,127,129,137,149,159,168,171,185
148,0.5867410161090458,0.6044568245125348,0.513091301176011,0.5355270171154713,1.29,0.009000000000000001,10,25,31,37,48,58,74,78,85,95,102,110,127,129,138,149,159,168,171,185
149,0.5929368029739777,0.5988857938718662,0.516596016263174,0.5265695616537462,1.3,0.009000000000000001,10,25,31,37,48,58,74,78,85,95,102,110,127,129,138,149,159,168,171,185
150,0.5896840148698885,0.5933147632311978,0.5171768524982876,0.5238023853490237,1.3,0.009000000000000001,10,25,31,37,48,58,74,78,85,95,102,110,127,129,138,149,159,168,171,185
151,0.5940210656753407,0.6072423398328691,0.5179475427773306,0.5367413383241548,1.31,0.009000000000000001,10,25,31,37,48,58,74,78,85,95,102,109,127,129,138,149,159,168,171,185
152,0.5903035935563816,0.6016713091922006,0.5144180650224789,0.5307768592019816,1.32,0.009000000000000001,10,25,31,37,48,58,74,78,85,94,101,109,127,129,138,149,159,168,171,185
153,0.5814745972738538,0.5933147632311978,0.5063497213004935,0.5232425401474461,1.33,0.009000000000000001,10,25,31,37,48,58,74,78,85,94,101,109,127,129,138,149,159,168,171,185
154,0.5926270136307311,0.6016713091922006,0.5175197348621579,0.5304302887418795,1.34,0.009000000000000001,10,25,31,37,48,58,74,78,85,94,101,109,127,129,138,149,159,168,171,185
155,0.5934014869888475,0.6100278551532033,0.5195556472325644,0.5410527661478475,1.35,0.009000000000000001,10,25,31,37,48,58,74,78,85,94,101,109,127,129,138,149,159,168,171,185
156,0.5890644361833953,0.6002785515320335,0.5125749983159875,0.529207219556774,1.36,0.009000000000000001,10,25,31,37,48,58,74,78,85,94,101,109,127,129,138,149,159,168,171,185
157,0.5926270136307311,0.596100278551532,0.5176973520262982,0.5249448445952267,1.36,0.009000000000000001,10,25,31,37,48,58,74,78,85,94,101,110,127,129,138,149,159,168,171,185
