epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
25,0.2192273568218005,0.2208977244274215,67.583679323765,64.27182265581084,0.43,0.01,478,929,1355,1521,1880,2133,2460,3019,3230,3682
26,0.22876522690831613,0.22825753582999408,67.16960880976046,63.96753059719536,0.44,0.01,481,935,1364,1524,1883,2131,2454,3017,3224,3678
27,0.24184326806614131,0.24363263026118742,66.59766896610384,63.327126503354584,0.46,0.01,485,941,1373,1526,1887,2129,2447,3015,3217,3674
28,0.24901996796506587,0.2522514468349508,66.28171410728604,62.96528371352741,0.47,0.01,489,946,1382,1529,1891,2128,2440,3013,3211,3671
29,0.25493048370781113,0.2571812472212027,66.02036780300266,62.757380199712365,0.48,0.01,493,952,1391,1531,1895,2126,2434,3011,3205,3667
30,0.26395573697360153,0.26710841726486156,65.61928546547882,62.33662239957744,0.49,0.01,496,957,1400,1534,1899,2125,2427,3009,3199,3663
31,0.27285231513948294,0.2762061855775152,65.22150883599481,61.94850234960789,0.5,0.01,500,962,1408,1537,1903,2124,2420,3007,3192,3660
32,0.28047977078652864,0.27946355538860324,64.87853359235048,61.80894912070784,0.52,0.01,504,968,1416,1540,1907,2122,2414,3004,3185,3656
33,0.28877690992320837,0.28910314580422414,64.50338002892755,61.39410463541573,0.53,0.01,507,972,1424,1542,1911,2121,2407,3002,3179,3652
34,0.29795687338420496,0.29949327897756595,64.08574273483144,60.94380175749007,0.54,0.01,510,977,1433,1545,1915,2120,2400,2999,3172,3649
35,0.3061565477467435,0.3071912487832317,63.710392873975046,60.60801550099417,0.55,0.01,514,982,1441,1548,1919,2120,2393,2996,3164,3645
36,0.3114694361163831,0.3184525149583254,63.46599767850597,60.113420223903624,0.56,0.01,517,987,1449,1551,1922,2119,2386,2993,3157,3642
37,0.31204080732734896,0.3102483519132059,63.43966283258842,60.474147853390626,0.58,0.01,520,991,1457,1554,1926,2119,2379,2990,3149,3638
38,0.29995074141404454,0.31028677599992815,63.99467446104402,60.47246233759524,0.59,0.01,523,996,1466,1557,1930,2118,2372,2987,3142,3635
39,0.3352225273839047,0.3346519684203798,62.361663309931444,59.39471712092752,0.6,0.01,525,1000,1474,1560,1934,2118,2365,2983,3133,3631
40,0.3451141386119444,0.3445472290335735,61.895963935966776,58.95139392502204,0.61,0.01,527,1004,1483,1563,1938,2118,2357,2980,3125,3628
41,0.3331541115250427,0.34170126328710504,62.45860543254328,59.07923869950001,0.62,0.01,530,1008,1491,1566,1942,2118,2350,2978,3117,3625
42,0.3599154973000177,0.35715053999702495,61.19249732210334,58.38187108250086,0.64,0.01,532,1013,1500,1570,1946,2118,2344,2974,3109,3622
43,0.3737294437707699,0.3730745364778293,60.52858594744202,57.65425132037099,0.65,0.01,534,1017,1508,1573,1951,2118,2337,2972,3100,3619
44,0.37185154953288935,0.37891042285089904,60.619267206397545,57.38528170742586,0.66,0.01,536,1022,1516,1576,1957,2117,2331,2969,3091,3616
45,0.3880139083474935,0.38248769680926076,59.834311021274615,57.21978042149738,0.67,0.01,537,1026,1525,1579,1964,2117,2325,2966,3082,3612
46,0.4043404595957303,0.40694498112692723,59.030790925954484,56.07520802527731,0.69,0.01,538,1032,1532,1581,1972,2116,2319,2964,3073,3608
47,0.4175239342235981,0.41753066552453266,58.373883320422074,55.572499803185025,0.7,0.01,539,1037,1540,1584,1981,2115,2314,2962,3064,3604
48,0.4243800310450988,0.4171741127689004,58.02931682630879,55.58950544153433,0.71,0.01,539,1042,1548,1587,1991,2114,2308,2959,3055,3599
49,0.4197189666382348,0.42765775756069246,58.26378759840884,55.08727539238304,0.72,0.01,540,1048,1555,1590,2003,2113,2303,2957,3048,3594
50,0.4318104418769745,0.4163839519855199,57.653565316899524,55.62717253482106,0.73,0.01,539,1053,1563,1592,2014,2112,2298,2955,3043,3588
51,0.42664770538322727,0.43818361172393927,57.914898757114955,54.578371027215304,0.74,0.01,540,1059,1569,1595,2026,2111,2293,2953,3041,3582
52,0.4693870196095552,0.46219653196297805,55.71452811052181,53.399250748196366,0.76,0.01,539,1065,1577,1597,2032,2109,2288,2950,3041,3576
53,0.4690939818848404,0.45445778145087024,55.72991116130435,53.782076184822024,0.77,0.01,538,1072,1584,1600,2031,2107,2284,2948,3043,3570
54,0.4360755152443161,0.4536823291409895,57.43677102706614,53.82028698377244,0.78,0.01,537,1079,1590,1602,2026,2105,2279,2946,3047,3563
55,0.5069827896109993,0.5006489947328777,53.70448654442197,51.45485449188686,0.79,0.01,535,1085,1596,1604,2019,2102,2275,2944,3051,3556
56,0.46420045644204444,0.43334582797459653,55.98616292846943,54.81285632723403,0.8,0.01,533,1092,1603,1606,2012,2099,2271,2942,3056,3549
57,0.3816900545255245,0.4055863643876839,60.14266283245301,56.13940299254504,0.81,0.01,533,1100,1607,2010,2094,2268,2939,3061,3541
58,0.45287908182007286,0.47460710121751637,56.57456060989891,52.77952696639934,0.82,0.01,531,1107,1612,1609,2006,2090,2264,2937,3066,3534
59,0.41843277875615004,0.3683095132889085,58.328323817635976,57.87294137807409,0.84,0.01,528,1114,1618,1611,2002,2086,2260,2934,3068,3527
60,0.5320540898400288,0.5416716955267371,52.32115883760006,49.29600335996444,0.85,0.01,528,1122,1623,1612,2004,2080,2258,2932,3072,3520
61,0.4828166064181828,0.5055255958980542,55.00495361215206,51.20298672547701,0.86,0.01,527,1130,1628,1613,2007,2074,2256,2929,3074,3512
62,0.5519936885086449,0.55780873954116,51.19429852211938,48.420410291658,0.87,0.01,525,1137,1632,1614,2008,2068,2252,2926,3074,3505
63,0.4861045624554332,0.44409221224577833,54.82983263584707,54.29061339794385,0.88,0.01,523,1145,1636,1615,2008,2062,2249,2923,3073,3497
64,0.5677148200850823,0.5724604374860502,50.28803753130559,47.611464612002855,0.89,0.01,522,1153,1641,1617,2013,2054,2247,2920,3073,3490
65,0.5288430834322094,0.5483543923523481,52.50036504709396,48.935302373229234,0.9,0.01,521,1161,1646,1618,2016,2045,2244,2916,3072,3483
66,0.5840854273027047,0.585897475696794,49.326647606162126,46.85730655654863,0.92,0.01,520,1169,1650,1619,2018,2036,2241,2913,3069,3476
67,0.5348669173232112,0.495579214871368,52.1636711129918,51.71539594486708,0.93,0.01,518,1177,1655,1621,2019,2027,2237,2909,3066,3469
68,0.5964256982306868,0.5973333620241897,48.58937379812329,46.20576960219633,0.94,0.01,517,1185,1660,1622,2020,2018,2234,2906,3065,3462
69,0.566107253499465,0.5813842335345498,50.38145749941763,47.111958366148926,0.95,0.01,516,1193,1665,1623,2020,2009,2230,2902,3063,3456
70,0.6117596639940193,0.608152806723782,47.65734629886561,45.58077908367736,0.96,0.01,514,1201,1670,1624,2018,2000,2226,2899,3061,3450
71,0.5686707593775688,0.5301563786683661,50.2324066488395,49.91143523469847,0.98,0.01,512,1210,1675,1624,2015,1994,2222,2895,3058,3444
72,0.613368221321964,0.6179197649614747,47.55851658746307,45.009134001385625,0.99,0.01,512,1217,1679,1626,2015,1994,2219,2891,3058,3439
73,0.5930755488707964,0.6074385691009923,48.790630604303786,45.62230300247895,1.0,0.01,511,1225,1684,1627,2014,1994,2216,2887,3057,3434
74,0.6330335487864656,0.6220609160169737,46.33324434194092,44.76455741528042,1.01,0.01,509,1234,1688,1628,2011,1996,2213,2883,3056,3429
75,0.5998660625814956,0.5632526927632433,48.38182536232614,48.12142843889819,1.02,0.01,508,1242,1693,1629,2010,2000,2210,2880,3056,3425
76,0.6244994350872719,0.6331251111730005,46.86890585385475,44.10444590330435,1.03,0.01,507,1249,1697,1630,2012,2008,2208,2876,3057,3421
77,0.617703939533295,0.6303527839108677,47.291101088761934,44.270773284273,1.05,0.01,506,1257,1701,1630,2013,2015,2206,2872,3058,3417
78,0.6467663787146356,0.625558695997519,45.458026011984394,44.556929273560385,1.06,0.01,504,1265,1705,1629,2013,2020,2202,2868,3059,3414
79,0.6383075007528464,0.6080292641253544,45.999095078565134,45.587966562597416,1.07,0.01,503,1273,1709,1629,2014,2026,2199,2863,3060,3410
80,0.6399874283369495,0.648823839360684,45.89214651035758,43.15050479951683,1.08,0.01,502,1281,1713,1629,2018,2030,2196,2859,3063,3407
81,0.6486845668360277,0.6554764562640344,45.33442626832422,42.73983483175049,1.09,0.01,501,1288,1716,1628,2020,2030,2193,2855,3064,3404
82,0.650799640525296,0.6187289054729856,45.19775341831162,44.96145131656881,1.1,0.01,499,1296,1718,1627,2020,2027,2190,2851,3064,3402
83,0.6755756954613059,0.6601512458682846,43.56485097225027,42.44887923883047,1.11,0.01,498,1304,1719,1627,2020,2022,2187,2847,3065,3399
84,0.6628108569257709,0.6675406016857623,44.41363579940146,41.984856191418146,1.13,0.01,497,1311,1720,1626,2021,2017,2184,2843,3066,3397
85,0.6826217060912159,0.6749614312309818,43.089170747905875,41.513641689076884,1.14,0.01,496,1319,1722,1625,2020,2011,2181,2838,3065,3394
86,0.6654580468480129,0.6318008934930713,44.23895160226096,44.18397069754553,1.15,0.01,495,1326,1725,1625,2019,2007,2178,2834,3065,3392
87,0.6835835495796996,0.6811844205159073,43.023826917385996,41.11432321274652,1.16,0.01,494,1332,1725,1624,2018,2008,2175,2830,3065,3391
88,0.6815129773285543,0.6820556910903084,43.16437004980931,41.05810597685005,1.17,0.01,493,1338,1727,1623,2016,2010,2172,2825,3064,3390
89,0.6877059093953599,0.6622396301724688,42.742648022331714,42.31825368238347,1.18,0.01,492,1345,1728,1622,2014,2011,2169,2821,3063,3389
90,0.6968342478626491,0.6785981299827674,42.11333179461998,41.28075025719463,1.2,0.01,491,1351,1729,1622,2015,2167,2817,3063,3388
91,0.691354230932334,0.6899347043847988,42.49224710995083,40.54618255670779,1.21,0.01,490,1356,1729,1621,2016,2019,2165,2812,3063,3388
92,0.7028988039516777,0.6911034073443993,41.68998452350771,40.469697141426074,1.22,0.01,489,1362,1731,1620,2016,2022,2163,2808,3063,3387
93,0.6942470777941934,0.6659342611207089,42.292645302459945,42.086164463607425,1.23,0.01,488,1368,1733,1619,2016,2024,2161,2804,3062,3387
94,0.7002972237691671,0.696149585957887,41.872116855037014,40.137775419484825,1.24,0.01,487,1373,1734,1619,2018,2025,2160,2799,3062,3387
95,0.7055201441133419,0.6982623136446848,41.50565897034403,39.9979873150864,1.25,0.01,486,1379,1737,1618,2019,2023,2158,2795,3062,3387
96,0.698540172774019,0.6684153257121181,41.99467797847276,41.92958924317722,1.26,0.01,485,1384,1740,1618,2019,2020,2157,2791,3061,3387
97,0.7091060689960118,0.7007380477516993,41.252176493243205,39.83356181016675,1.28,0.01,484,1389,1742,1618,2020,2019,2157,2787,3061,3387
98,0.7097379060682356,0.7017594881076297,41.20735099915047,39.76552216342302,1.29,0.01,484,1393,1743,1617,2020,2018,2157,2782,3061,3388
99,0.7071289775093601,0.6788801124672017,41.392126128875645,41.2626371504461,1.3,0.009000000000000001,483,1398,1746,1617,2020,2016,2157,2778,3061,3388
100,0.7162754867975285,0.7019084600481451,40.7406511874772,39.75558873840884,1.31,0.009000000000000001,482,1402,1747,1617,2020,2016,2157,2774,3061,3389
101,0.7118062755611547,0.7042490928784066,41.06027034471705,39.59920049303395,1.32,0.009000000000000001,482,1406,1748,1617,2020,2018,2158,2770,3062,3390
102,0.7173708815157741,0.69571808681538,40.66192882850846,40.16626516645374,1.33,0.009000000000000001,481,1411,1750,1617,2018,2159,2767,3062,3391
103,0.7175692071018129,0.6945990563840603,40.647660446877964,40.240055727607256,1.35,0.009000000000000001,480,1415,1752,1617,2018,2019,2160,2763,3062,3392
104,0.7161460123170025,0.7068399430465837,40.749947577132694,39.425370807149676,1.36,0.009000000000000001,480,1419,1753,1618,2018,2021,2161,2759,3062,3393
105,0.7213155069376667,0.7059089644917478,40.377175287279414,39.48792246380927,1.37,0.009000000000000001,480,1423,1754,1618,2018,2021,2162,2755,3063,3394
106,0.7166717950640621,0.6898597029301707,40.71218859020831,40.551085101753905,1.38,0.009000000000000001,479,1428,1756,1618,2017,2021,2163,2751,3063,3396
107,0.7204927668124756,0.70888555086121,40.43673172328517,39.28757811249393,1.39,0.009000000000000001,479,1431,1757,1618,2018,2022,2164,2747,3063,3397
108,0.722463926602279,0.709252073170475,40.29389559798032,39.26283783134266,1.4,0.009000000000000001,478,1435,1758,1619,2018,2020,2165,2743,3063,3398
109,0.7192193461053638,0.692197281609306,40.528742633989864,40.39797442806539,1.41,0.009000000000000001,478,1439,1760,1619,2018,2019,2166,2739,3062,3400
110,0.7243385165819775,0.7101243784751209,40.1575844865808,39.20389565553801,1.43,0.009000000000000001,478,1442,1762,1620,2019,2018,2167,2734,3062,3401
111,0.7244061182954021,0.7109246403243288,40.152658217284475,39.14974475840727,1.44,0.009000000000000001,477,1446,1764,1620,2020,2017,2168,2730,3062,3402
112,0.7231460224870414,0.6978457076330341,40.244349491768716,40.02559148385958,1.45,0.009000000000000001,477,1450,1766,1621,2020,2017,2168,2725,3061,3403
113,0.7269534948120836,0.7112443736623074,39.96665785669819,39.128087126109776,1.46,0.009000000000000001,477,1453,1768,1621,2021,2018,2169,2721,3061,3404
114,0.7267507451865511,0.7124328911008995,39.981494437563704,39.047478361684895,1.47,0.009000000000000001,477,1456,1770,1622,2021,2020,2170,2716,3061,3405
115,0.7262969445353673,0.7025971127336537,40.014682363946115,39.70964256815497,1.48,0.009000000000000001,476,1460,1773,1623,2021,2020,2171,2711,3061,3406
116,0.7288627057259502,0.7126338955878045,39.826684458059965,39.033826976578915,1.5,0.009000000000000001,476,1463,1775,1624,2021,2022,2172,2707,3061,3407
117,0.7290356786108385,0.7136431881872043,39.813979380382996,38.96521949223596,1.51,0.009000000000000001,476,1466,1778,1625,2020,2022,2172,2702,3060,3408
118,0.7286052820510656,0.7056355380956689,39.84558819289157,39.506274533788456,1.52,0.009000000000000001,476,1469,1781,1626,2020,2173,2698,3060,3409
119,0.7303901097346922,0.7143470457472282,39.71434715713186,38.91730201959503,1.53,0.009000000000000001,476,1472,1784,1627,2019,2020,2173,2693,3060,3410
120,0.7311025121107109,0.7145224977358253,39.66184271536214,38.90534951267146,1.54,0.009000000000000001,476,1475,1787,1628,2019,2174,2689,3060,3411
121,0.7305429199006036,0.7081245880670792,39.70309271692902,39.33889403611107,1.55,0.009000000000000001,476,1478,1791,1629,2018,2174,2685,3060,3411
122,0.7316521477348554,0.7162701354662646,39.62128919680917,38.78608136202825,1.57,0.009000000000000001,476,1481,1794,1630,2019,2020,2175,2680,3060,3412
123,0.7329996676089845,0.7154564572403233,39.521685478315256,38.84165854435882,1.58,0.009000000000000001,476,1484,1798,1631,2019,2020,2176,2675,3060,3412
124,0.7324936091546761,0.7108093836848502,39.559119684281555,39.15754842470111,1.59,0.009000000000000001,476,1487,1802,1632,2019,2020,2176,2671,3060,3413
125,0.732937156798197,0.7184734830255373,39.52630897974791,38.635187774553394,1.6,0.009000000000000001,476,1490,1805,1633,2020,2177,2666,3060,3413
126,0.7347422416363949,0.7162509651527795,39.39250293024518,38.78739217828633,1.61,0.009000000000000001,476,1493,1809,1634,2020,2177,2661,3060,3414
127,0.7345343408051435,0.7138810817063536,39.4079382320761,38.94903364243698,1.62,0.009000000000000001,476,1495,1812,1636,2020,2178,2656,3060,3414
128,0.7341155794654717,0.7200972886182926,39.439007375115,38.52360623442057,1.64,0.009000000000000001,476,1497,1815,1637,2020,2178,2651,3060,3414
129,0.7356824660681726,0.7160119725037674,39.322626068186715,38.803722525499246,1.65,0.009000000000000001,476,1500,1818,1639,2020,2019,2179,2646,3060,3414
130,0.7361368682546611,0.7168999023610023,39.28881005710309,38.743012222770574,1.66,0.009000000000000001,476,1503,1822,1640,2020,2019,2179,2642,3060,3415
131,0.7354925244781003,0.7209865892068186,39.336752877596865,38.4623601643745,1.67,0.009000000000000001,476,1505,1825,1642,2019,2180,2638,3060,3415
132,0.7362188984997401,0.7157632360571384,39.282704328686435,38.82071420726955,1.68,0.009000000000000001,476,1508,1828,1644,2019,2180,2634,3059,3415
133,0.7371374732802516,0.7202688693737573,39.214247438251796,38.511797794129755,1.7,0.009000000000000001,477,1510,1832,1645,2019,2020,2180,2631,3059,3415
134,0.7372748327596772,0.7210741544805934,39.20399840846515,38.4563231984717,1.71,0.009000000000000001,477,1512,1835,1648,2019,2020,2180,2628,3059,3416
135,0.7371159483798249,0.7169659598073783,39.2158505526823,38.738492179835646,1.72,0.009000000000000001,477,1515,1839,1650,2019,2020,2180,2625,3059,3416
136,0.7373726510057137,0.7222845116103833,39.196699166969886,38.37279392325456,1.73,0.009000000000000001,477,1517,1842,1652,2019,2020,2181,2622,3059,3416
137,0.738180140906734,0.7194137988618198,39.136395729590696,38.57061237097325,1.74,0.009000000000000001,477,1520,1846,1654,2019,2020,2181,2620,3058,3416
138,0.7385791889413966,0.7204782436359032,39.106559527103315,38.497379362411635,1.76,0.009000000000000001,478,1523,1849,1657,2019,2181,2618,3058,3416
139,0.7385513549253526,0.7226812764235744,39.10864149831531,38.34537359032051,1.77,0.009000000000000001,478,1525,1852,1660,2019,2181,2616,3058,3416
140,0.7387050434876057,0.719083066253404,39.09714401234283,38.593337232104425,1.78,0.009000000000000001,478,1527,1856,1662,2020,2019,2181,2614,3058,3416
141,0.7390551607180815,0.7233714253439338,39.07094127543432,38.297630424006,1.79,0.009000000000000001,478,1529,1860,1665,2020,2182,2612,3058,3416
142,0.7395971222367824,0.721141922956692,39.03034770524326,38.451651993323054,1.8,0.009000000000000001,478,1531,1864,1668,2020,2182,2610,3057,3417
143,0.7399838753221084,0.7226431381075767,39.00135057507224,38.34800939056355,1.81,0.009000000000000001,479,1533,1867,1670,2019,2182,2609,3057,3417
144,0.740185087301809,0.7236106231158688,38.98625997446889,38.28106983375971,1.83,0.009000000000000001,479,1535,1870,1673,2019,2020,2182,2608,3057,3417
145,0.7402917639150048,0.7215641406996727,38.978254466934025,38.422529477955706,1.84,0.009000000000000001,479,1537,1873,1675,2019,2183,2606,3057,3417
146,0.7403280281598809,0.7250743600280369,38.975534443497374,38.17956680331853,1.85,0.009000000000000001,480,1538,1876,1678,2019,2183,2605,3057,3417
147,0.7406024475974473,0.7215450468953817,38.954934712775,38.42384793124903,1.86,0.009000000000000001,480,1540,1879,1680,2019,2020,2183,2604,3057,3417
148,0.7408576794845456,0.7256197531664731,38.93576472106413,38.14167956090243,1.88,0.009000000000000001,480,1541,1881,1682,2020,2183,2603,3057,3417
149,0.7412347330354336,0.7226915344561806,38.90742813226271,38.34466685945387,1.89,0.009000000000000001,480,1543,1884,1684,2019,2183,2602,3057,3417
150,0.7415292187218437,0.7257253254816549,38.885282377100914,38.13434023650386,1.9,0.009000000000000001,481,1545,1886,1686,2019,2183,2601,3057,3417
151,0.7418444367814194,0.7240620307984678,38.861562878195436,38.24979575108866,1.91,0.009000000000000001,481,1546,1888,1689,2019,2183,2601,3057,3417
152,0.742110969620658,0.7256161981974922,38.84149826287199,38.14192599430039,1.92,0.009000000000000001,481,1548,1890,1691,2019,2183,2600,3057,3417
153,0.7423515702465238,0.7254511104496277,38.82337433211145,38.153400986490546,1.93,0.009000000000000001,481,1549,1892,1693,2020,2183,2599,3056,3417
154,0.7425581049587284,0.7253991245328562,38.80781032959892,38.157009807647896,1.95,0.009000000000000001,482,1551,1894,1695,2020,2183,2599,3056,3417
155,0.742734520985258,0.7266172788445338,38.79451198502502,38.072282007079146,1.96,0.009000000000000001,482,1552,1895,1697,2019,2183,2598,3056,3417
156,0.7428673024372099,0.7249033325056964,38.784498252362376,38.19144120926343,1.97,0.009000000000000001,482,1554,1897,1699,2019,2183,2598,3056,3417
157,0.7428827140168199,0.7278124196420686,38.78333684453769,37.98897191692199,1.98,0.009000000000000001,483,1555,1898,1702,2019,2183,2597,3055,3417
158,0.7427805506797747,0.7235322193534328,38.791039570712236,38.28649836471403,1.99,0.009000000000000001,483,1556,1900,1704,2019,2183,2596,3055,3417
159,0.7421364344770467,0.7288677161393795,38.83957954784172,37.91525777917035,2.0,0.009000000000000001,483,1557,1901,1706,2019,2020,2183,2596,3055,3417
160,0.7410053123118359,0.7190019710262343,38.92467090269117,38.598908435626456,2.01,0.009000000000000001,484,1559,1903,1709,2019,2182,2595,3054,3417
161,0.7359157985335645,0.7266690278882031,39.305265940635266,38.0686779802512,2.03,0.009000000000000001,484,1560,1903,1711,2019,2182,2595,3054,3417
162,0.7308293372201328,0.7017571913922652,39.68198472996752,39.7656756507536,2.04,0.009000000000000001,484,1562,1905,1713,2019,2018,2181,2594,3054,3417
163,0.7030800354381017,0.7029387243176821,41.67726753166827,39.68682947268212,2.05,0.009000000000000001,485,1561,1905,1715,2020,2023,2181,2594,3053,3417
164,0.7259420675149186,0.6946858619170067,40.040613537031064,40.23433859221654,2.06,0.009000000000000001,485,1562,1908,1718,2018,2020,2180,2593,3053,3417
165,0.7257852380943607,0.7209941211105217,40.05206877167052,38.461839664160145,2.07,0.009000000000000001,485,1561,1907,1720,2019,2022,2182,2593,3053,3417
166,0.7405214036806351,0.718723412625274,38.961018178430606,38.6180370190294,2.08,0.009000000000000001,485,1560,1909,1722,2019,2020,2181,2592,3053,3417
167,0.7438921650047968,0.7273874446102208,38.70713039427458,38.01861758669198,2.09,0.009000000000000001,486,1559,1909,1725,2019,2181,2591,3053,3417
168,0.7399450776437585,0.7297567255690053,39.00426283794183,37.853046765274556,2.11,0.009000000000000001,486,1558,1910,1727,2019,2181,2591,3052,3417
169,0.7357202898442691,0.7096333605493665,39.31981189453829,39.237084857631814,2.12,0.009000000000000001,486,1559,1911,1729,2019,2017,2180,2590,3052,3416
170,0.7266799436120819,0.7215680249141927,39.98667380554739,38.42226101625934,2.13,0.009000000000000001,487,1557,1912,1731,2019,2018,2181,2590,3052,3417
171,0.7378468787569992,0.7125680302130595,39.16129537775867,39.038301879972636,2.14,0.009000000000000001,487,1558,1915,1733,2019,2018,2182,2590,3052,3416
172,0.7427965701380425,0.7305437847120815,38.789834301233974,37.79788586391109,2.15,0.009000000000000001,487,1558,1917,1736,2019,2020,2183,2590,3052,3417
173,0.7452690141968807,0.7288278721155034,38.60294361650902,37.91804420288413,2.16,0.009000000000000001,487,1558,1920,1738,2018,2021,2185,2589,3052,3417
174,0.7436202144521156,0.7227125577523308,38.727674390180916,38.34321037976036,2.18,0.009000000000000001,488,1558,1922,1741,2018,2021,2186,2589,3052,3417
175,0.7386011271866011,0.7293694069907062,39.10491915537529,37.88016124848121,2.19,0.009000000000000001,488,1558,1924,1743,2019,2020,2187,2589,3052,3417
176,0.7383394992505408,0.7127996893269865,39.12448363527067,39.02256865274008,2.2,0.009000000000000001,488,1559,1926,1745,2019,2017,2186,2589,3052,3417
177,0.7338704186323826,0.7267192160536279,39.45718574399266,38.06518424956229,2.21,0.009000000000000001,489,1558,1928,1748,2019,2018,2186,2588,3052,3417
178,0.7404301557432027,0.7163734410075129,38.96786975248808,38.77902139043738,2.22,0.009000000000000001,489,1559,1931,1752,2019,2015,2185,2588,3051,3417
179,0.7426718124961826,0.7321213437644021,38.79923944416066,37.687077306398244,2.23,0.009000000000000001,489,1559,1934,1754,2020,2016,2185,2588,3051,3417
180,0.7460213612029476,0.7273128955271183,38.54589327894575,38.023815522314436,2.25,0.009000000000000001,489,1559,1937,1757,2019,2017,2184,2588,3051,3417
181,0.7472661607948914,0.7317722886880718,38.45131547956942,37.711619691623234,2.26,0.009000000000000001,490,1560,1941,1760,2019,2184,2587,3051,3417
182,0.7470627248052084,0.7333925406134276,38.466790478626656,37.59754890406754,2.27,0.009000000000000001,490,1560,1946,1763,2018,2020,2184,2587,3050,3417
183,0.7461018163959547,0.7260755554509373,38.53978862963817,38.109985196529365,2.28,0.009000000000000001,490,1561,1951,1766,2018,2021,2183,2586,3050,3417
184,0.7437414590328657,0.733448563360013,38.718515119848504,37.59359900998357,2.29,0.009000000000000001,491,1561,1957,1769,2018,2021,2183,2586,3050,3417
185,0.7434336408306916,0.7200382256206502,38.74176292240632,38.52766989653345,2.3,0.009000000000000001,491,1562,1965,1772,2017,2020,2182,2586,3049,3417
186,0.7388467915912127,0.7313863853673862,39.08653791638577,37.73873874871483,2.31,0.009000000000000001,491,1562,1975,1774,2018,2020,2182,2585,3049,3417
