epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
14,0.3956009913258984,0.37186629526462395,0.2442191400729815,0.22756103669954553,0.13,0.01,20,38,56,75,90,108,120,148,159,179
15,0.41403345724907065,0.39136490250696376,0.27134402438383665,0.25482409995653854,0.14,0.01,21,38,56,75,90,108,120,148,159,179
16,0.4306071871127633,0.4025069637883008,0.2936066886021669,0.26952574737830637,0.15,0.01,21,38,56,75,90,108,120,149,159,179
17,0.43664807930607186,0.40807799442896936,0.3016851177100872,0.2766849105307946,0.15,0.01,21,38,56,74,90,108,119,149,159,178
18,0.43107187112763323,0.40807799442896936,0.29426894750845667,0.2771132858120897,0.16,0.01,21,38,55,74,90,108,119,149,159,178
19,0.42905824039653034,0.4052924791086351,0.29183751388615686,0.27363059135708856,0.17,0.01,21,38,55,74,89,108,119,149,159,178
20,0.43324039653035934,0.40807799442896936,0.29808265243623144,0.27802488998249186,0.18,0.01,21,38,55,74,89,108,119,149,159,178
21,0.4476456009913259,0.42479108635097496,0.3177662880693314,0.3000181761957931,0.19,0.01,21,38,55,74,89,108,119,149,159,178
22,0.4594175960346964,0.4456824512534819,0.33345093587950436,0.3267317401865505,0.2,0.01,22,38,55,74,89,108,119,149,159,178
23,0.4611214374225527,0.44846796657381616,0.3356138760131586,0.33038634998763594,0.2,0.01,22,38,55,75,89,108,118,149,159,178
24,0.45709417596034696,0.4373259052924791,0.3301064092729794,0.3161646832506648,0.21,0.01,22,38,55,75,89,108,118,149,158,178
25,0.4550805452292441,0.43036211699164345,0.329058810653014,0.3083438143285805,0.23,0.01,22,38,55,75,88,108,118,149,158,178
26,0.46576827757125155,0.44707520891364905,0.3475663390875048,0.33177674161280724,0.24,0.01,22,37,55,74,88,108,118,149,158,178
27,0.4718091697645601,0.4623955431754875,0.35717402970185497,0.35275736925441037,0.24,0.01,23,37,55,74,88,107,118,149,158,178
28,0.4767657992565056,0.467966573816156,0.3634159931852099,0.35964998295674755,0.25,0.01,23,37,55,74,88,108,118,149,158,178
29,0.4838909541511772,0.479108635097493,0.37427898027279616,0.374510557516043,0.26,0.01,23,37,55,74,89,108,118,149,158,178
30,0.483271375464684,0.479108635097493,0.3736885891201054,0.37424673878089354,0.27,0.01,23,37,55,74,89,108,118,149,157,178
31,0.4877633209417596,0.48746518105849584,0.3813056819661377,0.38613944195339545,0.28,0.01,23,37,56,74,89,108,118,149,157,178
32,0.4837360594795539,0.4818941504178273,0.3775347529158847,0.37920888039772127,0.29,0.01,24,37,56,75,89,108,118,149,157,178
33,0.48636926889714993,0.4818941504178273,0.3816322374743395,0.37983300981694235,0.3,0.01,24,37,56,75,89,108,118,149,157,178
34,0.4871437422552664,0.48746518105849584,0.37872961260975835,0.3845322450652914,0.3,0.01,24,37,56,75,89,108,118,149,157,178
35,0.48621437422552666,0.4972144846796657,0.38951230035152173,0.4035625447274016,0.31,0.01,24,37,55,75,89,108,118,149,157,178
36,0.47862453531598514,0.4623955431754875,0.36291475969185694,0.3507665999039553,0.32,0.01,24,37,55,74,89,108,118,149,157,178
37,0.4846654275092937,0.4958217270194986,0.38739658396159626,0.4017740829224955,0.33,0.01,24,37,55,74,89,108,118,149,157,178
38,0.48218711276332094,0.49442896935933145,0.3845790785251072,0.3999806619150229,0.34,0.01,24,37,55,74,89,108,117,149,157,178
39,0.4927199504337051,0.4958217270194986,0.3845014320121435,0.39388653620133207,0.35,0.01,24,37,55,74,89,108,117,149,157,178
40,0.49488847583643125,0.4860724233983287,0.3903436802045326,0.38434118218427793,0.35,0.01,24,37,55,74,89,108,117,148,157,178
41,0.4913258983890954,0.4972144846796657,0.39389442264048546,0.4022916940503122,0.36,0.01,24,37,55,74,89,108,117,148,157,178
42,0.4922552664188352,0.48467966573816157,0.3860007150589364,0.38214725110646497,0.37,0.01,24,37,56,74,89,108,117,148,157,178
43,0.49148079306071873,0.49442896935933145,0.3825365834956933,0.39221644159532876,0.38,0.01,24,37,56,74,89,107,117,148,157,178
44,0.49039653035935565,0.49164345403899723,0.39014663821558704,0.3939386931535678,0.39,0.01,24,37,56,74,89,108,117,148,157,178
45,0.4902416356877323,0.49164345403899723,0.3914941713976402,0.3951151282382702,0.39,0.01,24,37,56,74,89,108,117,148,157,178
46,0.5035625774473358,0.5013927576601671,0.39831129780640395,0.40096249082371027,0.4,0.01,24,37,56,74,89,108,117,148,158,178
47,0.5037174721189591,0.5055710306406686,0.3984760305408064,0.40605156765195916,0.41,0.01,24,37,56,74,89,108,118,148,158,178
48,0.4905514250309789,0.49303621169916434,0.39191588708501435,0.396725004731985,0.42,0.01,24,37,56,74,89,108,118,148,158,178
49,0.5023234200743495,0.4958217270194986,0.4014924135887824,0.397395443300929,0.43,0.01,24,37,55,75,89,107,118,148,158,178
50,0.5038723667905824,0.5069637883008357,0.39639824455316774,0.40655338105711447,0.44,0.01,24,37,55,74,89,107,118,148,158,178
51,0.5048017348203222,0.5,0.40252072306002196,0.4012900408567135,0.44,0.01,24,37,55,74,89,108,118,148,158,178
52,0.49814126394052044,0.5013927576601671,0.400119864525211,0.4059533163854865,0.45,0.01,24,37,55,74,89,108,118,149,158,178
53,0.5080545229244114,0.5097493036211699,0.406918248125947,0.41353889421303114,0.46,0.01,24,37,55,74,89,108,118,149,158,178
54,0.5063506815365552,0.5055710306406686,0.4025736178545519,0.4067855779703776,0.47,0.01,24,37,55,74,89,108,118,149,158,178
55,0.5065055762081785,0.5069637883008357,0.40553042859417,0.41040784230035854,0.48,0.01,24,37,55,74,89,108,118,149,158,178
56,0.5148698884758365,0.5194986072423399,0.4154870693930225,0.42563063303290494,0.49,0.01,24,37,56,74,89,108,118,149,158,178
57,0.5092936802973977,0.5097493036211699,0.40617999823880047,0.41202444624872925,0.49,0.01,24,37,56,74,89,108,118,149,158,178
58,0.5092936802973977,0.5125348189415042,0.40624745437470167,0.41524414080679095,0.5,0.01,24,37,56,74,89,108,118,149,158,178
59,0.5153345724907064,0.520891364902507,0.4158082096767365,0.42631776986003567,0.51,0.01,24,37,56,74,89,108,118,149,158,178
60,0.5134758364312267,0.5153203342618384,0.4142850718267289,0.42035521407494014,0.52,0.01,24,37,56,74,89,108,118,149,158,178
61,0.5156443618339529,0.5194986072423399,0.41381989784660933,0.4233656673161398,0.53,0.01,24,37,56,74,89,108,118,149,157,178
62,0.5170384138785625,0.5153203342618384,0.4177183656503206,0.4196767001114827,0.53,0.01,24,37,55,74,89,108,118,149,157,178
63,0.512546468401487,0.5167130919220055,0.41426878432898595,0.42199940609862474,0.54,0.01,24,37,55,74,89,108,118,149,157,178
64,0.5187422552664188,0.5236768802228412,0.4185742454387068,0.42906434407362115,0.55,0.01,24,37,55,74,89,107,118,149,157,178
65,0.5219950433705081,0.5222841225626741,0.42374523932622066,0.4281050001393314,0.56,0.01,24,37,55,74,89,107,118,149,157,178
66,0.5283457249070632,0.5376044568245125,0.4325612988177625,0.44727097347143663,0.57,0.01,24,37,55,74,89,107,118,149,157,178
67,0.5298946716232962,0.5362116991643454,0.4352235483379472,0.44616988256005186,0.58,0.01,24,37,55,74,89,107,118,149,157,178
68,0.5374845105328376,0.5557103064066853,0.44211249045534085,0.4688388488207602,0.59,0.01,24,37,55,74,89,108,118,149,157,178
69,0.5229244114002478,0.5236768802228412,0.42767224256371084,0.43144251006615064,0.59,0.01,24,37,55,74,89,108,118,149,157,178
70,0.5357806691449815,0.5515320334261838,0.44026060531633804,0.46363090114815597,0.6,0.01,24,37,55,74,89,108,118,149,157,178
71,0.5346964064436184,0.5473537604456824,0.43951971542116797,0.45920578453979755,0.61,0.01,24,37,56,74,89,108,118,149,157,178
72,0.5374845105328376,0.5487465181058496,0.44469518507605443,0.46219963843333445,0.62,0.01,24,37,56,74,89,108,118,149,157,178
73,0.5436802973977695,0.5584958217270195,0.4500842884794024,0.4721983888097877,0.63,0.01,24,37,56,74,89,108,119,149,157,178
74,0.5314436183395291,0.5431754874651811,0.4371105967545965,0.455235204855842,0.63,0.01,24,37,56,74,89,108,119,149,157,178
75,0.547087980173482,0.5598885793871866,0.45535152599775575,0.47510977240444363,0.64,0.01,24,37,56,74,89,108,119,149,157,178
76,0.5408921933085502,0.5473537604456824,0.4471472266287142,0.459106755428635,0.65,0.01,24,37,56,74,89,108,119,149,157,178
77,0.5405824039653035,0.5543175487465181,0.44855993434957553,0.4683745811968977,0.66,0.01,24,37,55,74,89,108,119,149,157,178
78,0.5477075588599752,0.5557103064066853,0.45594177816964765,0.4696591853699086,0.67,0.01,24,37,55,74,89,108,119,149,157,178
79,0.5421313506815365,0.5543175487465181,0.45014787481757856,0.4683056872037915,0.68,0.01,24,37,55,74,89,107,119,149,157,178
80,0.5576208178438662,0.5696378830083565,0.46992058239481305,0.48759177696839806,0.69,0.01,24,37,55,74,89,107,119,149,157,178
81,0.5410470879801735,0.552924791086351,0.44798157946277817,0.46616853081578624,0.69,0.01,24,37,55,74,89,107,119,149,157,178
82,0.5562267657992565,0.5710306406685237,0.47065232478439234,0.49089385487721493,0.7,0.01,24,37,55,74,89,108,119,149,157,178
83,0.5419764560099133,0.5445682451253482,0.44760264179986287,0.45525542804905783,0.71,0.01,24,37,55,74,89,108,120,149,157,178
84,0.5562267657992565,0.5654596100278552,0.4720090076043625,0.4861299401980552,0.72,0.01,24,37,55,74,89,108,120,149,157,178
85,0.5466232961586122,0.5487465181058496,0.45335675224915584,0.4602205227205227,0.73,0.01,24,37,56,74,89,108,120,149,157,178
86,0.5577757125154895,0.5668523676880223,0.47201308838576206,0.48547425274431544,0.74,0.01,24,37,56,74,89,108,120,149,157,178
87,0.5614931846344485,0.5668523676880223,0.47328582639385874,0.4836598737926713,0.74,0.01,24,37,56,74,89,108,120,149,157,178
88,0.5619578686493185,0.5710306406685237,0.4741412837633089,0.4889726951731277,0.75,0.01,24,37,56,74,89,108,121,149,157,178
89,0.5619578686493185,0.5766016713091922,0.47681899107751524,0.49712937620377284,0.76,0.01,24,37,56,74,89,108,121,149,157,178
90,0.5563816604708798,0.5612813370473537,0.465939905276316,0.47596098148705945,0.77,0.01,24,37,56,74,89,108,121,149,157,178
91,0.5604089219330854,0.5682451253481894,0.4787740003522988,0.49073819852470124,0.78,0.01,24,37,56,74,89,108,121,149,157,178
92,0.5463135068153655,0.5543175487465181,0.4527107506358783,0.4668498287496403,0.78,0.01,24,37,56,74,89,108,122,149,157,178
93,0.5594795539033457,0.5724233983286908,0.48350037156123715,0.5011078896682215,0.79,0.01,24,37,56,74,89,107,122,149,158,178
94,0.5433705080545229,0.5557103064066853,0.4505466879569867,0.46971935007385524,0.8,0.01,24,37,56,74,89,107,122,149,157,178
95,0.5644361833952912,0.5835654596100278,0.484570610795117,0.5097106890661114,0.81,0.01,24,37,56,74,89,108,122,149,158,178
96,0.5621127633209417,0.5766016713091922,0.47841307544751,0.49801872494658717,0.82,0.01,24,37,56,74,89,108,122,149,158,178
97,0.5438351920693928,0.5557103064066853,0.45123281198836074,0.4696898833531681,0.83,0.01,25,37,56,74,89,108,123,149,157,178
98,0.5684634448574969,0.5793871866295265,0.491226073243195,0.5067009734668295,0.84,0.01,25,37,56,74,89,108,123,149,158,178
99,0.5661400247831475,0.5766016713091922,0.4803601892286281,0.49589132212126963,0.84,0.009000000000000001,25,37,56,74,89,108,123,149,158,178
100,0.5593246592317225,0.5710306406685237,0.4705302783113845,0.4887009437844787,0.85,0.009000000000000001,24,37,56,74,89,108,123,149,158,178
101,0.570631970260223,0.5793871866295265,0.4917309435869217,0.5051248051524206,0.86,0.009000000000000001,25,37,56,74,89,108,124,149,158,178
102,0.5724907063197026,0.5891364902506964,0.49025974137430905,0.5127612343719448,0.87,0.009000000000000001,25,37,56,74,89,108,124,149,158,178
103,0.5568463444857497,0.5682451253481894,0.46723098109762806,0.4848233752887424,0.88,0.009000000000000001,24,37,56,74,89,108,124,149,158,178
104,0.5687732342007435,0.5793871866295265,0.4868908176929062,0.5022336083449259,0.88,0.009000000000000001,25,37,56,74,89,108,124,149,158,178
105,0.5749690210656754,0.5891364902506964,0.4949497437581679,0.5141705047984293,0.89,0.009000000000000001,25,37,56,74,89,108,125,149,158,178
106,0.5602540272614622,0.5696378830083565,0.4730792102477194,0.48742367219068616,0.9,0.009000000000000001,25,37,56,74,89,108,125,149,158,178
107,0.5673791821561338,0.5877437325905293,0.4833023394917838,0.5103278412795693,0.91,0.009000000000000001,25,37,56,74,89,108,125,149,158,178
108,0.5746592317224287,0.5793871866295265,0.4955093866108986,0.504041573079967,0.92,0.009000000000000001,25,37,56,74,89,108,125,149,158,178
109,0.5672242874845105,0.5821727019498607,0.48356770252230963,0.5039232439827088,0.93,0.009000000000000001,25,37,55,74,89,108,125,149,158,178
110,0.5670693928128873,0.5766016713091922,0.48166839711777565,0.49596698772200043,0.93,0.009000000000000001,25,37,55,74,89,107,126,149,158,178
111,0.5788413878562577,0.5863509749303621,0.5002225584213721,0.5117167285666527,0.94,0.009000000000000001,25,37,56,74,89,107,126,149,158,178
112,0.5703221809169765,0.5863509749303621,0.4885783619109999,0.5101216621028064,0.95,0.009000000000000001,25,37,56,74,89,107,126,149,158,178
113,0.56954770755886,0.5835654596100278,0.48460464849720364,0.5046744928659763,0.96,0.009000000000000001,25,37,56,74,89,107,126,149,158,178
114,0.5760532837670385,0.5877437325905293,0.49721145561044,0.5128789302626211,0.97,0.009000000000000001,25,37,56,74,89,107,126,149,158,178
115,0.5723358116480793,0.584958217270195,0.4905248860863257,0.5078979567429324,0.98,0.009000000000000001,25,37,56,74,89,108,127,149,158,178
116,0.5692379182156134,0.5793871866295265,0.4861976400756166,0.500953967884999,0.98,0.009000000000000001,25,37,56,74,89,108,127,149,158,178
117,0.5791511771995044,0.5877437325905293,0.5000859127267485,0.5122416942835373,0.99,0.009000000000000001,25,37,56,74,89,108,127,149,158,178
118,0.5774473358116481,0.5919220055710307,0.4974896549646197,0.5163538134375538,1.0,0.009000000000000001,25,37,56,74,89,108,127,149,158,178
119,0.5707868649318464,0.5863509749303621,0.48910457557534726,0.509933653079375,1.01,0.009000000000000001,25,37,56,74,89,108,127,149,158,178
120,0.5800805452292441,0.5877437325905293,0.5012787730344059,0.5122998971948891,1.02,0.009000000000000001,25,37,56,74,89,108,127,149,158,178
121,0.5760532837670385,0.5947075208913649,0.49611650560188125,0.5199773931862512,1.03,0.009000000000000001,25,37,55,74,89,108,127,149,158,178
122,0.5780669144981413,0.5835654596100278,0.4967297431087654,0.5057862616859005,1.03,0.009000000000000001,25,37,55,74,89,108,128,149,158,178
123,0.5670693928128873,0.5779944289693594,0.490087281746182,0.5046043283418953,1.04,0.009000000000000001,25,37,55,74,89,108,128,149,158,178
124,0.5731102850061958,0.5710306406685237,0.4880919996882417,0.4889644287407825,1.05,0.009000000000000001,25,37,56,74,89,108,128,149,158,178
125,0.5540582403965304,0.5654596100278552,0.4788068351848619,0.49448258120421895,1.06,0.009000000000000001,25,37,55,74,89,108,128,149,158,178
126,0.5669144981412639,0.5724233983286908,0.4811175818270699,0.4922405353420176,1.07,0.009000000000000001,25,37,56,74,89,108,128,149,158,178
127,0.567998760842627,0.5793871866295265,0.4898421237079409,0.5059614267324364,1.08,0.009000000000000001,25,37,55,74,89,108,128,149,158,178
128,0.5734200743494424,0.5891364902506964,0.49620832088481426,0.5167784928672299,1.09,0.009000000000000001,25,37,55,74,89,108,128,149,158,178
129,0.5780669144981413,0.5793871866295265,0.4955246611005396,0.5008540240415824,1.09,0.009000000000000001,25,37,56,74,89,108,128,149,158,178
130,0.5624225526641884,0.5793871866295265,0.4854331322920037,0.5076910502285179,1.1,0.009000000000000001,25,37,55,74,89,108,128,149,158,178
131,0.5830235439900867,0.5863509749303621,0.5061987575663212,0.5122940790361423,1.11,0.009000000000000001,25,37,55,74,89,108,128,149,158,178
132,0.5834882280049566,0.5891364902506964,0.5026886326998582,0.5126861276251128,1.12,0.009000000000000001,25,37,55,74,89,108,129,149,158,178
133,0.5697026022304833,0.584958217270195,0.49306618060690044,0.5121815537123757,1.13,0.009000000000000001,25,37,55,74,89,108,129,149,158,178
134,0.5828686493184635,0.596100278551532,0.5066046300647462,0.524297995709498,1.13,0.009000000000000001,25,37,55,74,89,108,129,149,158,178
135,0.5845724907063197,0.5905292479108635,0.5035141123920698,0.5142486331253107,1.14,0.009000000000000001,25,37,56,74,89,108,129,149,158,178
136,0.5693928128872366,0.5779944289693594,0.492423390354894,0.5042024084084632,1.15,0.009000000000000001,25,37,55,74,89,108,129,149,158,178
137,0.5834882280049566,0.596100278551532,0.5082247685862298,0.5245597691071167,1.16,0.009000000000000001,25,37,55,74,89,108,129,149,158,178
138,0.5899938042131351,0.596100278551532,0.5109461404439057,0.5217137633055087,1.17,0.009000000000000001,25,37,55,74,89,108,129,149,158,178
139,0.5741945477075588,0.5835654596100278,0.4973429695966253,0.5102665586896764,1.18,0.009000000000000001,25,37,55,74,89,108,130,149,158,178
140,0.58317843866171,0.596100278551532,0.5075405575229164,0.5239020731821643,1.19,0.009000000000000001,25,37,55,74,89,108,130,149,158,178
141,0.5955700123915737,0.6002785515320335,0.519730913263712,0.5276153361224138,1.2,0.009000000000000001,25,37,55,74,89,108,130,149,158,178
142,0.5754337050805453,0.5877437325905293,0.4993651779615046,0.5154455603561292,1.2,0.009000000000000001,25,37,55,74,89,108,130,149,158,178
143,0.5865861214374225,0.5974930362116991,0.5101889195258535,0.5242820166579931,1.21,0.009000000000000001,25,37,55,74,89,108,130,149,158,178
144,0.6017657992565055,0.6058495821727019,0.5281751482875985,0.5350645368698761,1.22,0.009000000000000001,25,37,55,74,89,108,130,149,159,178
145,0.5745043370508055,0.5835654596100278,0.4980390709474156,0.5100206552625273,1.23,0.009000000000000001,25,37,55,74,89,108,130,149,159,178
146,0.590458488228005,0.6016713091922006,0.5151236534296986,0.5296440514911356,1.24,0.009000000000000001,25,37,55,74,89,108,130,149,159,178
147,0.6020755885997522,0.6086350974930362,0.5290815456039749,0.538676471260741,1.25,0.009000000000000001,25,37,55,74,89,108,130,149,159,178
148,0.5785315985130112,0.5877437325905293,0.5022077186416194,0.5145656791758983,1.25,0.009000000000000001,25,37,55,74,89,108,130,149,159,178
149,0.5971189591078067,0.6086350974930362,0.5236790192767525,0.5386015665199245,1.26,0.009000000000000001,25,37,55,74,89,108,130,149,159,178
150,0.6013011152416357,0.6044568245125348,0.5279264847094176,0.5332112443915392,1.27,0.009000000000000001,25,37,55,74,89,108,129,149,159,178
151,0.5791511771995044,0.5891364902506964,0.5041661492588634,0.5170506366057422,1.28,0.009000000000000001,25,37,55,74,89,108,129,149,159,178
152,0.5997521685254027,0.6100278551532033,0.5268174083999073,0.5401278693399517,1.29,0.009000000000000001,25,37,55,74,89,108,129,149,159,178
153,0.6008364312267658,0.6114206128133705,0.5287158200170552,0.5423857746263304,1.3,0.009000000000000001,25,37,55,74,89,108,129,149,159,178
154,0.5841078066914498,0.5947075208913649,0.5083508562782326,0.5219674246532091,1.3,0.009000000000000001,25,37,55,74,89,108,129,149,159,178
155,0.6073420074349443,0.6155988857938719,0.5370229501503816,0.5479373306202152,1.31,0.009000000000000001,25,37,55,74,89,108,129,149,159,178
156,0.594640644361834,0.6058495821727019,0.5204851323545568,0.5346812403675945,1.32,0.009000000000000001,25,37,55,74,89,108,129,149,159,178
157,0.5941759603469641,0.6114206128133705,0.5216916768704166,0.5429756478173382,1.33,0.009000000000000001,25,37,55,74,89,108,129,149,159,178
158,0.6039343246592317,0.6128133704735376,0.5317242374097996,0.543744556931355,1.34,0.009000000000000001,25,37,55,74,89,108,129,149,159,178
159,0.5890644361833953,0.6030640668523677,0.5169140203051167,0.5342342280825145,1.35,0.009000000000000001,25,37,55,74,89,108,129,149,159,178
160,0.5918525402726146,0.6002785515320335,0.5149930247795309,0.526828932261768,1.36,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
161,0.5963444857496902,0.6072423398328691,0.5334332985587609,0.5479982319613175,1.37,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
162,0.5607187112763321,0.5612813370473537,0.4747410636532936,0.4779652253795179,1.37,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
163,0.6071871127633209,0.6239554317548747,0.545668103164797,0.5666402886382231,1.38,0.009000000000000001,25,37,56,74,89,108,129,149,160,178
164,0.5992874845105328,0.6114206128133705,0.5267951488495346,0.54190858844218,1.39,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
165,0.5887546468401487,0.5905292479108635,0.5114782941088386,0.5154984404012954,1.4,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
166,0.6053283767038414,0.6253481894150418,0.544138488621744,0.5688457803623052,1.41,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
167,0.5968091697645601,0.5988857938718662,0.5208358122036637,0.525038473022946,1.42,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
168,0.5978934324659232,0.6086350974930362,0.5247092662173012,0.538197083031962,1.43,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
169,0.6167905824039653,0.6295264623955432,0.554690731291206,0.5704814508294052,1.43,0.009000000000000001,25,37,56,74,89,108,129,149,160,178
170,0.5954151177199505,0.596100278551532,0.51916912505835,0.5219169243980337,1.44,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
171,0.5951053283767038,0.6114206128133705,0.5237282797834288,0.5434651813632095,1.45,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
172,0.629182156133829,0.6350974930362117,0.5672563636200733,0.574869488576013,1.46,0.009000000000000001,25,37,56,74,89,108,129,149,160,178
173,0.5958798017348204,0.6044568245125348,0.5212322069150019,0.5328540730253422,1.47,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
174,0.6062577447335812,0.616991643454039,0.5350853351731444,0.5486568283227269,1.48,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
175,0.6321251548946716,0.6518105849582173,0.5702786641829354,0.594475834600361,1.49,0.009000000000000001,25,37,56,74,89,108,129,149,160,178
176,0.5892193308550185,0.6030640668523677,0.5153842802990471,0.5326033329678763,1.49,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
177,0.6099752168525403,0.6197771587743732,0.5381752924499643,0.5514235563621218,1.5,0.009000000000000001,25,37,56,74,89,108,129,149,160,178
178,0.6243804213135068,0.6323119777158774,0.5644300026650347,0.5752916688138989,1.51,0.009000000000000001,25,37,56,74,89,108,129,149,160,178
179,0.6036245353159851,0.6044568245125348,0.5309303022716212,0.5335294575168482,1.52,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
180,0.6104399008674102,0.616991643454039,0.5393671488517229,0.5486279386618629,1.53,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
181,0.6287174721189591,0.6448467966573816,0.5686206110164896,0.5883786493765766,1.54,0.009000000000000001,25,37,56,74,89,108,129,149,160,178
182,0.6076517967781908,0.6225626740947076,0.5354121153471199,0.554814767360984,1.55,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
183,0.6005266418835192,0.6197771587743732,0.5297632331637263,0.553411374437817,1.56,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
184,0.6352230483271375,0.649025069637883,0.5733864324198117,0.5908286050913498,1.56,0.009000000000000001,25,37,56,74,89,108,129,149,160,178
185,0.5989776951672863,0.6100278551532033,0.5298353412287706,0.5436530455665975,1.57,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
186,0.5982032218091697,0.6128133704735376,0.5230659314943735,0.5424780870649503,1.58,0.009000000000000001,25,37,56,74,89,108,129,149,160,178
187,0.612453531598513,0.6309192200557103,0.5489683988556194,0.5725739240216285,1.59,0.009000000000000001,25,37,56,74,89,108,129,149,160,178
188,0.6206629491945477,0.6392757660167131,0.5542497243935354,0.5773052934009784,1.6,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
189,0.6078066914498141,0.6225626740947076,0.5361103292081302,0.5551506394575241,1.61,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
190,0.616635687732342,0.6364902506963789,0.5520909486412422,0.5763676643457818,1.62,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
191,0.6310408921933085,0.6364902506963789,0.5663471423640193,0.5743498772324724,1.62,0.009000000000000001,25,37,56,74,89,108,129,149,160,178
192,0.5885997521685254,0.6058495821727019,0.5173889052678833,0.5388913094784235,1.63,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
193,0.6169454770755886,0.6267409470752089,0.5473982074679734,0.560215933556093,1.64,0.009000000000000001,25,37,56,74,89,108,129,149,160,178
194,0.644361833952912,0.658774373259053,0.5867452139188719,0.6038928432301952,1.65,0.009000000000000001,25,37,56,74,89,108,129,149,160,178
195,0.5878252788104089,0.5988857938718662,0.5187938401276837,0.5331715411272026,1.66,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
196,0.5884448574969021,0.5988857938718662,0.5092385311675419,0.5243239264255284,1.67,0.009000000000000001,25,37,55,74,89,108,129,149,160,178
197,0.6423482032218092,0.658774373259053,0.585026321504257,0.6047810018086026,1.67,0.009000000000000001,25,37,56,74,89,108,129,149,160,178
198,0.5630421313506815,0.5612813370473537,0.49930636448693944,0.5003380124865788,1.68,0.009000000000000001,25,37,56,74,89,108,129,149,160,178
199,0.5865861214374225,0.5891364902506964,0.5085884059749107,0.5129046575430671,1.69,0.008100000000000001,25,37,56,74,89,108,129,149,160,178
200,0.6062577447335812,0.6253481894150418,0.5339605067064083,0.5588159376491899,1.7,0.008100000000000001,25,37,55,74,89,108,129,149,160,178
201,0.5588599752168525,0.5487465181058496,0.4950744967925689,0.4866562217269458,1.71,0.008100000000000001,25,37,55,74,89,108,129,149,160,178
202,0.6313506815365552,0.6573816155988857,0.5674452838108263,0.5993576221130422,1.72,0.008100000000000001,25,37,55,74,89,108,129,149,160,178
