epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5
47,0.17067865260079373,0.1743255178855564,69.65317960931503,66.16492547627671,0.66,0.01,850,1386,2107,2388,3265
48,0.17432703520185622,0.17768619064032998,69.49979976927092,66.03013339093751,0.67,0.01,852,1387,2108,2381,3263
49,0.17532958240937158,0.1787712690115293,69.45759792964517,65.98655240013869,0.68,0.01,853,1388,2110,2374,3261
50,0.17783694419782625,0.18276412286239574,69.35192113304252,65.8259460682583,0.69,0.01,853,1389,2111,2367,3260
51,0.17893541106753297,0.18424772279215906,69.30557830069489,65.76616884724052,0.7,0.01,853,1390,2113,2360,3258
52,0.18005123032246173,0.1846383307372922,69.25846772462195,65.7504158732095,0.71,0.01,853,1392,2114,2353,3257
53,0.18259182375857475,0.18765229566060004,69.15108854439676,65.628787093108,0.72,0.01,853,1393,2115,2346,3256
54,0.18384242652469973,0.18961764989266883,69.09817022835156,65.54934999796909,0.73,0.01,852,1394,2117,2340,3255
55,0.18798704435899727,0.19288261860588518,68.92249666745249,65.41716717895044,0.74,0.01,851,1395,2118,2333,3254
56,0.19068735937871562,0.19485856697644643,68.80780595365798,65.3370430859765,0.75,0.01,850,1397,2119,2327,3254
57,0.19274299272050244,0.1973533956460235,68.72036293013883,65.23573539000691,0.76,0.01,848,1398,2120,2320,3253
58,0.19610416102742778,0.1991005230966082,68.57715132311745,65.16469894261195,0.78,0.01,846,1399,2120,2314,3253
59,0.19854354311554645,0.20130190041789442,68.47302516890319,65.07508058605268,0.79,0.01,844,1401,2121,2308,3253
60,0.19965847858480612,0.20310349348941104,68.42537706554857,65.00164511139315,0.8,0.01,841,1403,2122,2302,3253
61,0.20127903383121748,0.2032014116545212,68.35606956294188,64.99764869545282,0.81,0.01,838,1404,2123,2296,3253
62,0.2040790131452973,0.20831094515356974,68.23615143955035,64.78891506750982,0.82,0.01,834,1406,2123,2291,3253
63,0.20747998114411137,0.211148943109014,68.09020757192256,64.67268474668228,0.83,0.01,831,1407,2124,2285,3254
64,0.209892276829709,0.21424739138616167,67.98650271032663,64.54554926319474,0.84,0.01,827,1409,2125,2280,3254
65,0.2113767202067719,0.21663661702016979,67.92260646316512,64.44734254364178,0.85,0.01,822,1410,2125,2274,3255
66,0.21257783445532008,0.21602503192833433,67.87085982423716,64.47249140864265,0.86,0.01,818,1412,2126,2269,3256
67,0.2138924058302405,0.2194551832425954,67.81418488690254,64.33129963929883,0.87,0.01,813,1413,2126,2264,3257
68,0.21706779444130675,0.21942694463147394,67.67707892424694,64.33246091471824,0.88,0.01,808,1415,2127,2258,3258
69,0.22266351048728772,0.22749276762532888,67.43479561885133,63.999216074910834,0.89,0.01,803,1417,2127,2253,3259
70,0.22779105769741825,0.23143132461579108,67.21201950846478,63.83586053186524,0.9,0.01,797,1418,2127,2248,3260
71,0.23008229486335485,0.23277544765660396,67.11223254975579,63.78001552884238,0.92,0.01,792,1420,2128,2243,3262
72,0.23070513575128715,0.23543647536802914,67.0850818224514,63.66931551604156,0.93,0.01,787,1422,2128,2238,3264
73,0.23243643216680787,0.23358166860148977,67.00954995488516,63.746497682593315,0.94,0.01,781,1423,2128,2234,3266
74,0.23768090292250732,0.24287570908265166,66.78023367265946,63.35880664048408,0.95,0.01,775,1425,2129,2229,3268
75,0.24503559219358362,0.24860381506657347,66.45731125128371,63.11867619933303,0.96,0.01,769,1427,2129,2225,3270
76,0.24897389885241816,0.2527679165261971,66.28374730090326,62.94353752384453,0.97,0.01,763,1428,2129,2220,3273
77,0.2500058197618096,0.2558174777875276,66.23819175426667,62.81496419295724,0.98,0.01,757,1430,2130,2216,3276
78,0.2524529056245266,0.2543274220125573,66.1300469186946,62.87782090155578,0.99,0.01,750,1432,2130,2212,3279
79,0.258746927539104,0.26449437723097236,65.85106153045295,62.4476910007738,1.0,0.01,743,1433,2130,2207,3282
80,0.26694418639670237,0.27016950966130004,65.48593897261458,62.206302119941995,1.01,0.01,736,1435,2130,2203,3285
81,0.2725683833423991,0.2760830653075902,65.23424214058326,61.95377521726884,1.03,0.01,730,1437,2130,2198,3289
82,0.27516391687391994,0.28012727029856466,65.1177569148769,61.78047546302553,1.04,0.01,723,1439,2130,2194,3292
83,0.2761412612632216,0.2767133353450125,65.07384252116015,61.92679531927698,1.05,0.01,716,1440,2131,2190,3296
84,0.27679583084230086,0.2826495755106089,65.0444146634148,61.672148149889146,1.06,0.01,709,1442,2131,2187,3299
85,0.2847382511847859,0.2850751474436095,64.68625829122249,61.56779204728821,1.07,0.01,702,1444,2131,2183,3303
86,0.29591976716812973,0.3015990895108239,64.17865612759238,60.85212970351264,1.08,0.01,695,1446,2131,2180,3307
87,0.30191590910413124,0.307363517775321,63.904786810877866,60.6004823168203,1.09,0.01,689,1447,2131,2177,3311
88,0.3033822276776269,0.30478193882730986,63.83763699013596,60.71330955425878,1.1,0.01,682,1449,2131,2174,3315
89,0.3080828831872777,0.3140477302334511,63.62188988899084,60.30736296128152,1.11,0.01,676,1451,2131,2171,3318
90,0.3159065785032342,0.31704611935061133,63.26117351281709,60.17541293805656,1.12,0.01,669,1452,2131,2168,3322
91,0.3237940426619156,0.3287631192762732,62.89542295362696,59.656984591469886,1.13,0.01,663,1454,2131,2165,3325
92,0.3310005088923432,0.3340136445961832,62.559378043983145,59.42320206248881,1.14,0.01,657,1456,2131,2162,3328
93,0.33738449762408196,0.3413308051205478,62.26017267533475,59.09585904816534,1.15,0.01,651,1458,2131,2159,3331
94,0.34310738279173336,0.3478298775747516,61.990727869552195,58.80359091660559,1.16,0.01,645,1459,2131,2155,3334
95,0.3476267703396855,0.35008986124577446,61.77711243732382,58.7016132191548,1.17,0.01,639,1461,2131,2152,3336
96,0.34404555735230014,0.35110363766600305,61.94644115900142,58.655810883412265,1.19,0.01,634,1462,2131,2148,3338
97,0.29853014708088443,0.28703689459308857,64.0595731038695,61.4832651583441,1.2,0.01,628,1464,2130,2145,3341
98,0.18860990694354596,0.19027059835010207,68.89606288075358,65.52293402170342,1.21,0.01,624,1465,2130,2142,3343
99,0.3126651182974217,0.30280766768297507,63.41087225944085,60.79945501785974,1.22,0.009000000000000001,618,1467,2130,2143,3345
100,0.330164726629678,0.3238765990962146,62.5984439546773,59.87373799883489,1.23,0.009000000000000001,614,1468,2130,2144,3348
101,0.313668397012816,0.3223259691814728,63.36457669769542,59.94235512139976,1.24,0.009000000000000001,612,1468,2129,2141,3350
102,0.3520907586731171,0.3609520910608286,61.56538897091957,58.20899299278742,1.25,0.009000000000000001,608,1469,2129,2139,3352
103,0.3383750567942313,0.3305321131737805,62.213619279287435,59.57832169519065,1.26,0.009000000000000001,604,1470,2128,2136,3355
104,0.36166268045607874,0.3572574262540804,61.10892354729688,58.377022097605966,1.27,0.009000000000000001,601,1471,2127,2131,3357
105,0.36080302703697154,0.3679715555162719,61.15005996713638,57.88842354113752,1.28,0.009000000000000001,599,1471,2127,2125,3359
106,0.36398831269127163,0.37052122604336113,60.997508514052235,57.77153954370612,1.29,0.009000000000000001,595,1472,2126,2121,3362
107,0.3809974893313187,0.377183997246773,60.17633593240785,57.46498381827298,1.3,0.009000000000000001,591,1474,2125,2118,3364
108,0.36949683511054676,0.3621053433095832,60.73277911461302,58.15644520722209,1.31,0.009000000000000001,588,1475,2124,2115,3367
109,0.3948229915657526,0.40036378283995766,59.500514949846234,56.385481373892915,1.32,0.009000000000000001,586,1475,2124,2111,3369
110,0.37573102165272343,0.3833639995372752,60.43178173892132,57.17916605941363,1.33,0.009000000000000001,584,1476,2123,2107,3371
111,0.40533438934334076,0.4091563570056356,58.981516900953814,55.970562418309456,1.34,0.009000000000000001,581,1478,2122,2105,3373
112,0.38577066142709737,0.3814088028705124,59.94387430260285,57.269743201171465,1.36,0.009000000000000001,578,1479,2122,2102,3375
113,0.4114357160241533,0.41403625272588873,58.67816003287552,55.73894579308977,1.37,0.009000000000000001,576,1480,2121,2098,3376
114,0.4002194544189174,0.4072800053030956,59.23463672126301,56.05936446081065,1.38,0.009000000000000001,574,1480,2121,2093,3378
115,0.41595397561628733,0.42107367111628025,58.45249640466607,55.40322494209498,1.39,0.009000000000000001,571,1482,2120,2088,3379
116,0.41449604369145077,0.4111970298148041,58.5254059749375,55.873822432362054,1.4,0.009000000000000001,568,1483,2120,2083,3380
117,0.4224267749107322,0.42019062360947224,58.12768810988443,55.44546386216482,1.41,0.009000000000000001,566,1484,2119,2077,3381
118,0.42685239275588427,0.43155885321325027,57.90455930478402,54.89921518678568,1.42,0.009000000000000001,564,1485,2119,2069,3382
119,0.42979740050363113,0.43498480393152683,57.755603336792134,54.733529735836974,1.43,0.009000000000000001,562,1486,2118,2062,3383
120,0.43945820029114324,0.43934869462076087,57.26424367365402,54.52175329197741,1.44,0.009000000000000001,560,1488,2118,2054,3383
121,0.4403231737280916,0.438471990572729,57.22004709070502,54.56436360291051,1.45,0.009000000000000001,558,1489,2118,2044,3384
122,0.4519041206889499,0.4560899673686736,56.624946105796646,53.70156111339432,1.47,0.009000000000000001,556,1489,2117,2030,3385
123,0.45263672724848514,0.45780764803499907,56.58709108050285,53.61669743783764,1.48,0.009000000000000001,554,1490,2117,2017,3386
124,0.462087654290008,0.4625199982317415,56.09644187482505,53.38319151866765,1.49,0.009000000000000001,551,1491,2116,2004,3386
125,0.46296258411848756,0.4609922597910391,56.050797447772766,53.459007459132884,1.5,0.009000000000000001,549,1492,2116,1995,3387
126,0.4709706593407471,0.4738670698501888,55.63132644852067,52.81668345117147,1.51,0.009000000000000001,548,1493,2115,1991,3387
127,0.4739818357508758,0.4770453449564239,55.47277714254308,52.656913015113695,1.52,0.009000000000000001,546,1493,2115,1989,3388
128,0.47992067485434076,0.4777430314657821,55.15873976321092,52.621775621231656,1.53,0.009000000000000001,544,1494,2114,1988,3388
129,0.4863113977534431,0.48477801887637806,54.818795515743275,52.26615750849803,1.54,0.009000000000000001,542,1495,2114,1990,3389
130,0.4894790861995274,0.4923732147268872,54.64951359287198,51.87948258117678,1.55,0.009000000000000001,540,1496,2113,1995,3389
131,0.49840726839224336,0.4997402380904039,54.16954043859081,51.50165444096189,1.56,0.009000000000000001,539,1496,2113,2001,3390
132,0.5005869138573796,0.4981621549987324,54.05171722309685,51.58282033308789,1.57,0.009000000000000001,537,1497,2112,2008,3391
133,0.5094188122623742,0.5108349524957322,53.57164267070313,50.92734992813905,1.58,0.009000000000000001,535,1498,2112,2018,3391
134,0.5123450361512412,0.5147988965241492,53.41163482215275,50.720588768270424,1.59,0.009000000000000001,534,1498,2111,2026,3392
135,0.5169321333627899,0.5153548373580742,53.1598300344995,50.6915216884811,1.6,0.009000000000000001,532,1499,2111,2030,3393
136,0.5240694405433226,0.5240367760699893,52.76565507476194,50.23542718571476,1.62,0.009000000000000001,531,1500,2110,2029,3394
137,0.5277765320463299,0.5298956404009509,52.5597525478443,49.925281084899765,1.63,0.009000000000000001,530,1500,2109,2025,3394
138,0.5347632548525665,0.5334274983480884,52.16948135793809,49.73738651344178,1.64,0.009000000000000001,528,1501,2109,2020,3395
139,0.5400886768326907,0.5383627490508223,51.87003929594135,49.4736331883901,1.65,0.009000000000000001,527,1502,2108,2015,3397
140,0.5441539608557239,0.5451848903013444,51.640286969392896,49.106707790280545,1.66,0.009000000000000001,526,1502,2107,2012,3398
141,0.5512727140089425,0.5494781032125644,51.235475742978856,48.87438808360545,1.67,0.009000000000000001,524,1502,2106,2009,3399
142,0.5564097870928029,0.5539171602357971,50.94135577814576,48.63300765523093,1.68,0.009000000000000001,523,1503,2105,2009,3400
143,0.5613412724713231,0.5622480640805597,50.65740427047042,48.17674014517405,1.69,0.009000000000000001,522,1503,2104,2011,3401
144,0.5678394216718516,0.5669233665913631,50.280791153127005,47.91877995792725,1.7,0.009000000000000001,520,1503,2103,2014,3401
145,0.5723367277183202,0.5695749716649715,50.018480471440505,47.77185772633298,1.71,0.009000000000000001,519,1503,2102,2018,3402
146,0.5771855782171978,0.5769467220023121,49.73411973701379,47.361006549758315,1.72,0.009000000000000001,518,1503,2101,2023,3403
147,0.5828815871299771,0.5805640646740304,49.39798219088762,47.15809048346715,1.73,0.009000000000000001,517,1503,2100,2024,3404
148,0.587656184911143,0.5840488495704906,49.11444553047123,46.961781647919565,1.75,0.009000000000000001,515,1504,2098,2023,3405
149,0.592828821154631,0.5923896213853713,48.80541972097592,46.48855023265809,1.76,0.009000000000000001,514,1503,2097,2021,3406
150,0.5986891369200176,0.5963382186578015,48.45292345169304,46.26283077934974,1.77,0.009000000000000001,513,1504,2095,2017,3407
151,0.6036949625481773,0.6006618059573716,48.14978308703088,46.01440204232257,1.78,0.009000000000000001,512,1504,2094,2014,3408
152,0.6081709687675448,0.6067111052829874,47.87710096564954,45.66455370244792,1.79,0.009000000000000001,511,1503,2092,2014,3409
153,0.6132920978881925,0.6085605547423905,47.56319808948931,45.55705825270795,1.8,0.009000000000000001,510,1504,2090,2013,3410
154,0.6187505379726,0.6159633276988952,47.226324053368266,45.1242222600048,1.81,0.009000000000000001,509,1503,2088,2014,3411
155,0.6236873909537042,0.6209873209227476,46.91955694823588,44.828090961559056,1.82,0.009000000000000001,508,1503,2086,2016,3412
156,0.6282030035288662,0.6241739802459885,46.63720150752106,44.63924268292068,1.83,0.009000000000000001,507,1503,2083,2018,3413
157,0.6327452974636083,0.6304521921807453,46.351438063418,44.26481975088259,1.84,0.009000000000000001,506,1503,2081,2020,3414
158,0.6375338124032315,0.6325284300993896,46.04826675450174,44.14029590585285,1.85,0.009000000000000001,505,1503,2078,2021,3415
159,0.6423845477455465,0.6389615057312318,45.739107096321305,43.75222371580815,1.86,0.009000000000000001,504,1503,2075,2021,3416
160,0.6471730758539112,0.6429840788422325,45.43184713804844,43.50780618715164,1.87,0.009000000000000001,503,1502,2071,2019,3416
161,0.6516813683141742,0.6472825443979207,45.14065880277378,43.2450943298052,1.88,0.009000000000000001,502,1502,2067,2017,3417
162,0.6559662231685879,0.6522332977659542,44.862149154468874,42.94052624206313,1.9,0.009000000000000001,501,1502,2063,2016,3418
163,0.6602249701401036,0.6540440801716665,44.58361504486542,42.82859101123702,1.91,0.009000000000000001,500,1501,2058,2015,3418
164,0.6643849729314532,0.6603332914053366,44.309845709027385,42.43750862941739,1.92,0.009000000000000001,500,1501,2053,2016,3419
165,0.6685400180396197,0.6613326597248257,44.03470560650499,42.37503312821345,1.93,0.009000000000000001,499,1500,2047,2017,3420
166,0.6723504017385624,0.6689829711062196,43.780866622607675,41.89368315720835,1.94,0.009000000000000001,498,1500,2041,2019,3420
167,0.676027414669363,0.6676896916384172,43.53450835795381,41.975443609459774,1.95,0.009000000000000001,497,1499,2033,2020,3421
168,0.6786264053359261,0.6755849201251646,43.35953547267602,41.47380838826551,1.96,0.009000000000000001,497,1499,2025,2021,3421
169,0.6798197787886712,0.6684774028645732,43.27895695640521,41.92566460461972,1.97,0.009000000000000001,496,1498,2018,2020,3421
170,0.6771712375018486,0.6752525257722534,43.45759146408571,41.49504776786999,1.98,0.009000000000000001,496,1497,2011,2021,3422
171,0.6728316312291314,0.65669637979389,43.74870254772563,42.66410041085113,1.99,0.009000000000000001,495,1498,2006,2019,3423
172,0.662484262775809,0.6618324723268691,44.435138881101885,42.343751441420636,2.0,0.009000000000000001,495,1496,2001,2021,3426
173,0.6642421124509874,0.6446715297984329,44.319274814883734,43.4048649324553,2.01,0.009000000000000001,494,1496,1998,2020,3428
174,0.6733127817680913,0.672138460374558,43.71652178917886,41.69352731212079,2.02,0.009000000000000001,494,1495,1996,2023,3430
175,0.6948980228223332,0.6825133512729014,42.247598974860395,41.02854707157795,2.04,0.009000000000000001,493,1495,1995,2022,3432
176,0.7036823004697736,0.6943104476966591,41.634977044266066,40.25906402697565,2.05,0.009000000000000001,493,1494,1994,2021,3435
177,0.6966255011194614,0.6914421057512445,42.127826720348246,40.4475028683014,2.06,0.009000000000000001,493,1493,1995,2019,3438
178,0.6892609640075122,0.6706933549570641,42.63609728847362,41.78530943957383,2.07,0.009000000000000001,493,1493,1996,2016,3440
179,0.690052341314848,0.6881645181360893,42.58177019946813,40.66175921070527,2.08,0.009000000000000001,493,1492,1998,2017,3442
180,0.7059653693070838,0.696048751892196,41.47427048550327,40.14443527556154,2.09,0.009000000000000001,492,1492,2000,2016,3443
181,0.7128367265794298,0.7038917671717112,40.98679641626984,39.62311614459181,2.1,0.009000000000000001,492,1491,2003,2017,3445
182,0.7050699804314728,0.6990285459132899,41.53737198577174,39.94717275763236,2.11,0.009000000000000001,492,1491,2007,2019,3446
183,0.7019662853499378,0.6827761522025617,41.75535905444504,41.01155932230418,2.12,0.009000000000000001,492,1491,2010,2019,3447
184,0.7084157405419041,0.7043350011267204,41.3010958399184,39.593450941056844,2.13,0.009000000000000001,492,1490,2014,2021,3448
185,0.7177947182516289,0.7109610639843105,40.631428277469986,39.14727831425912,2.14,0.009000000000000001,492,1490,2017,2021,3448
186,0.7167682946998958,0.7070389457117658,40.70525276348327,39.411985048075,2.15,0.009000000000000001,492,1489,2020,3448
187,0.7121816532413265,0.7068197443667572,41.03351841834993,39.42672848392715,2.16,0.009000000000000001,492,1488,2022,2020,3448
188,0.7155993747775868,0.6987805529249079,40.78916350423235,39.9636263452663,2.17,0.009000000000000001,492,1488,2023,2017,3447
189,0.7223005448632114,0.7142078868290417,40.30575434113363,38.92678298541699,2.18,0.009000000000000001,493,1487,2024,2017,3447
190,0.7244779521232965,0.717303701241794,40.147427289538115,38.71537168726154,2.2,0.009000000000000001,493,1486,2024,2017,3446
191,0.7218994865993149,0.7109385685210918,40.33484724582145,39.148799982107526,2.21,0.009000000000000001,493,1486,2023,2016,3446
192,0.7223501407964852,0.7163776659242216,40.302154680302145,38.778731787701616,2.22,0.009000000000000001,493,1486,2021,2018,3445
193,0.726662215904011,0.7134054610122644,39.98796968747679,38.98139392409698,2.23,0.009000000000000001,493,1486,2020,2018,3444
194,0.7291607235438073,0.7176663874695128,39.80479100207348,38.690528960586725,2.24,0.009000000000000001,493,1485,2018,2019,3444
195,0.7287925346060364,0.7201041697758145,39.831839518821184,38.52313409305586,2.25,0.009000000000000001,494,1485,2016,2019,3444
196,0.7282143071489476,0.715828139032272,39.87427752088431,38.81628026075206,2.26,0.009000000000000001,494,1485,2015,2020,3443
197,0.729610773677752,0.7224997548304746,39.77170723377439,38.35792226118762,2.27,0.009000000000000001,495,1485,2014,2020,3443
198,0.7325459383591983,0.7214941906178662,39.55524994045117,38.427355114472164,2.28,0.009000000000000001,495,1485,2014,2020,3443
199,0.7333082585304963,0.7207198225538389,39.49883645190941,38.48074295183241,2.29,0.008100000000000001,495,1485,2013,2019,3442
200,0.7328979186591116,0.7228729857876165,39.529213448035016,38.33211703374942,2.3,0.008100000000000001,496,1485,2014,2019,3442
201,0.7342469227500332,0.7215389526018718,39.42926568156577,38.42427046212946,2.31,0.008100000000000001,496,1485,2014,2018,3441
202,0.7353903709488288,0.7252294937563704,39.34434725767874,38.16879528612018,2.32,0.008100000000000001,496,1485,2015,2018,3441
203,0.7353909137962225,0.7263982690109486,39.34430847498784,38.08753121665524,2.33,0.008100000000000001,497,1485,2016,2018,3440
204,0.735809089478146,0.7234560172618144,39.31320641008804,38.29177470117603,2.34,0.008100000000000001,497,1485,2017,2018,3440
205,0.7367453615538426,0.7262388578870806,39.24348385898766,38.098623688436895,2.35,0.008100000000000001,498,1485,2018,2019,3439
206,0.7375033625449037,0.7260540628827841,39.18694552039939,38.11147941606636,2.37,0.008100000000000001,498,1486,2019,3438
207,0.7376003007324159,0.7255244593015951,39.179706972826665,38.14830230495192,2.38,0.008100000000000001,498,1486,2020,3438
208,0.7376410593022463,0.7283198899172083,39.17666597895439,37.9535415142851,2.39,0.008100000000000001,499,1486,2021,2020,3437
209,0.7383937339322844,0.7271424875872902,39.12042736108672,38.03569522603899,2.4,0.008100000000000001,499,1486,2021,2019,3436
210,0.7391593683140694,0.7280769234838176,39.06313905727255,37.97051018296551,2.41,0.008100000000000001,500,1486,2020,2019,3436
211,0.7394651700459822,0.7283451623594996,39.04023427924229,37.951774111405186,2.42,0.008100000000000001,500,1486,2020,2018,3436
212,0.7397700536639943,0.7266847385110289,39.01738488471757,38.06758452030989,2.43,0.008100000000000001,501,1486,2019,2018,3436
213,0.7402896078088675,0.7295620739891874,38.97841731781272,37.866677354981256,2.44,0.008100000000000001,501,1486,2018,3437
214,0.7409383009017056,0.7293056524503592,38.929707097877866,37.884624202657236,2.45,0.008100000000000001,502,1486,2017,2018,3437
215,0.7414221222493173,0.7299842184934169,38.893338407250894,37.83710943750774,2.46,0.008100000000000001,502,1486,2016,2018,3437
216,0.7417311995129379,0.7306190988107903,38.870085476132864,37.792600329276596,2.47,0.008100000000000001,503,1486,2016,2019,3438
217,0.7420822610781266,0.7291418524409703,38.84366043583802,37.89608530244252,2.48,0.008100000000000001,504,1486,2015,2019,3438
218,0.7424671471323819,0.7311774805252161,38.814666933269244,37.75341296399158,2.49,0.008100000000000001,504,1486,2016,2020,3438
219,0.742970985947229,0.7311091206593376,38.77667932372498,37.75821257935153,2.5,0.008100000000000001,505,1485,2016,2020,3438
220,0.7433004653518661,0.7319371298505215,38.75181604867458,37.70003289744918,2.52,0.008100000000000001,505,1485,2017,2020,3438
221,0.7435444025389059,0.7325493418458031,38.73339960702117,37.6569566842403,2.53,0.008100000000000001,506,1485,2018,2019,3438
222,0.7438278431793387,0.7312984263148381,38.711989926410396,37.74491797590521,2.54,0.008100000000000001,507,1485,2019,3438
223,0.7440724481557873,0.732604549796135,38.693504052481146,37.65307137777325,2.55,0.008100000000000001,507,1485,2019,2018,3437
224,0.7444313985666409,0.7320396382351383,38.666358508055005,37.69282294240095,2.56,0.008100000000000001,508,1486,2019,2018,3437
225,0.744695089108634,0.7332969791238867,38.646405754408455,37.60428857898059,2.57,0.008100000000000001,508,1486,2020,2018,3437
226,0.7449706332671959,0.7334326728586587,38.62554358436267,37.59471924405158,2.58,0.008100000000000001,509,1486,2020,2018,3437
227,0.7452419385210748,0.7330676434933797,38.60499425015742,37.62044946267173,2.59,0.008100000000000001,510,1486,2019,3437
228,0.745463290029188,0.7338000382631762,38.58822075776493,37.56880406750393,2.6,0.008100000000000001,510,1486,2019,3437
229,0.7457118613114446,0.7330287008960972,38.56937331118031,37.623194451590464,2.61,0.008100000000000001,511,1486,2018,2020,3437
230,0.7458900178207674,0.7346476412033696,38.55585975294887,37.50894587305557,2.62,0.008100000000000001,512,1486,2018,2020,3437
