dataset,target_size,fold,algorithm,repeat,time,metric1,metric2,selected_features
ghisaconus,5,0,bsdr,0,5.123294,0.659942363112392,0.5215079522746661,19-49-71-91-108
ghisaconus,5,1,bsdr,0,2.022743,0.6484149855907781,0.5058307166119976,19-42-62-90-109
ghisaconus,5,2,bsdr,0,2.024594,0.69164265129683,0.5727584461014452,19-42-62-90-108
ghisaconus,5,3,bsdr,0,2.054697,0.659942363112392,0.5315263778131185,19-42-62-90-109
ghisaconus,5,4,bsdr,0,2.079456,0.6080691642651297,0.44995104666884245,19-42-62-90-108
ghisaconus,5,5,bsdr,0,2.745669,0.659942363112392,0.5275806767966956,19-42-62-90-108
ghisaconus,5,6,bsdr,0,2.17616,0.6455331412103746,0.5007836623935622,19-42-62-90-108
ghisaconus,5,7,bsdr,0,2.178575,0.7319884726224783,0.616670230204547,19-42-62-90-109
ghisaconus,5,8,bsdr,0,2.235171,0.7060518731988472,0.588991464901585,19-42-62-90-109
ghisaconus,5,9,bsdr,0,2.015621,0.6340057636887608,0.49551251230624804,19-42-62-90-109
ghisaconus,10,0,bsdr,0,2.039242,0.7435158501440923,0.6368542972378679,18-23-38-47-58-77-89-91-106-117
ghisaconus,10,1,bsdr,0,2.018731,0.7204610951008645,0.6114759964447728,18-23-37-47-58-77-89-91-108-117
ghisaconus,10,2,bsdr,0,2.055056,0.6657060518731989,0.5381455601069383,18-23-37-47-58-77-89-91-107-117
ghisaconus,10,3,bsdr,0,2.043271,0.6829971181556196,0.5639558129705153,18-23-34-47-58-77-89-91-108-117
ghisaconus,10,4,bsdr,0,2.072258,0.6455331412103746,0.5054574527252502,17-23-37-47-58-77-89-91-106-117
ghisaconus,10,5,bsdr,0,2.056621,0.6455331412103746,0.5075231347933445,18-23-37-47-58-77-89-91-107-117
ghisaconus,10,6,bsdr,0,2.060654,0.6455331412103746,0.49666257842351047,18-23-37-47-58-77-89-91-107-117
ghisaconus,10,7,bsdr,0,2.074431,0.7002881844380403,0.5710448116010935,17-23-37-47-58-77-89-91-106-117
ghisaconus,10,8,bsdr,0,2.041183,0.69164265129683,0.5716345931976556,17-23-37-47-58-77-89-91-106-117
ghisaconus,10,9,bsdr,0,2.042724,0.6945244956772334,0.5718841659295126,17-23-34-47-58-77-89-91-106-117
ghisaconus,15,0,bsdr,0,2.053597,0.7665706051873199,0.6694149749476606,12-18-25-28-44-47-62-71-89-90-91-106-110-117
ghisaconus,15,1,bsdr,0,2.132175,0.7435158501440923,0.6406111809337616,12-18-25-28-44-47-62-63-70-86-90-91-107-115-118
ghisaconus,15,2,bsdr,0,2.024595,0.7002881844380403,0.5856954250617071,12-17-25-28-32-46-62-63-71-87-90-91-107-115-118
ghisaconus,15,3,bsdr,0,2.065782,0.6858789625360231,0.5651429097013039,12-18-25-28-44-47-62-71-89-90-91-107-110-117
ghisaconus,15,4,bsdr,0,2.0516,0.7060518731988472,0.5897489394255512,12-18-25-28-44-47-62-63-71-89-90-91-106-110-118
ghisaconus,15,5,bsdr,0,2.065529,0.69164265129683,0.5749642264323737,12-17-25-28-32-46-62-71-89-91-106-110-117
ghisaconus,15,6,bsdr,0,2.060944,0.7118155619596542,0.5933577865538537,12-16-25-28-32-47-62-63-71-87-90-91-107-115-118
ghisaconus,15,7,bsdr,0,2.082472,0.7348703170028819,0.6232089323230177,12-17-25-28-41-47-62-63-71-89-91-106-110-117
ghisaconus,15,8,bsdr,0,2.058624,0.7348703170028819,0.6282979763873041,12-18-25-28-44-47-62-71-89-90-91-106-110-117
ghisaconus,15,9,bsdr,0,2.089412,0.6858789625360231,0.5660061272963017,12-18-25-28-44-47-62-70-87-91-106-110-118
ghisaconus,20,0,bsdr,0,2.058683,0.7723342939481268,0.6779298596017154,7-12-19-25-28-39-44-47-61-62-72-83-89-91-106-110-118-126
ghisaconus,20,1,bsdr,0,2.065388,0.7723342939481268,0.6820206472566988,11-17-18-25-28-39-44-47-61-62-71-72-83-90-91-106-108-118-126
ghisaconus,20,2,bsdr,0,2.063593,0.729106628242075,0.626599812258168,6-11-18-25-28-39-44-47-61-62-72-84-89-90-91-106-110-118-126
ghisaconus,20,3,bsdr,0,2.092404,0.7118155619596542,0.6023332836727444,9-12-18-25-28-39-44-46-57-62-70-71-83-89-91-107-110-118-126
ghisaconus,20,4,bsdr,0,2.07448,0.7262247838616714,0.6144714990760882,11-13-18-25-28-39-44-46-59-62-63-71-84-89-91-106-108-118-127
ghisaconus,20,5,bsdr,0,2.063612,0.7204610951008645,0.6126786495132448,9-13-19-25-28-39-44-46-57-62-70-71-84-89-91-106-107-118-126
ghisaconus,20,6,bsdr,0,2.060584,0.7146974063400576,0.5969518848333393,6-11-18-25-28-39-44-46-59-62-71-84-89-91-106-108-118-126
ghisaconus,20,7,bsdr,0,2.055498,0.7406340057636888,0.6281257442248154,10-13-18-25-28-39-44-46-59-62-70-72-81-89-91-106-108-118-126
ghisaconus,20,8,bsdr,0,2.056478,0.7694524495677233,0.6786107091172214,9-12-18-25-28-39-44-46-59-62-70-72-81-89-90-91-106-108-118-126
ghisaconus,20,9,bsdr,0,2.072484,0.723342939481268,0.6183492965491957,5-11-18-25-28-39-44-47-61-62-71-72-82-88-91-105-108-118-126
ghisaconus,25,0,bsdr,0,2.07061,0.7665706051873199,0.672934824348069,4-10-18-19-28-31-39-44-46-61-62-72-75-87-89-91-100-105-107-111-117-125
ghisaconus,25,1,bsdr,0,2.044634,0.7838616714697406,0.6970243777503551,4-11-19-20-28-31-39-44-46-61-62-72-76-85-89-91-99-107-110-113-117-126
ghisaconus,25,2,bsdr,0,2.06163,0.723342939481268,0.6201769588616255,4-10-19-21-28-31-39-44-46-61-62-63-72-77-86-89-90-91-101-105-108-112-117-125
ghisaconus,25,3,bsdr,0,2.049629,0.7377521613832853,0.6381523159076846,4-11-19-28-31-39-44-47-61-62-72-78-86-89-91-98-106-109-112-117-126
ghisaconus,25,4,bsdr,0,2.057505,0.7002881844380403,0.5803623340077676,4-10-19-28-31-39-44-46-61-62-72-77-84-89-90-91-98-106-108-114-118-125
ghisaconus,25,5,bsdr,0,2.061688,0.729106628242075,0.6240866658983519,5-10-18-25-28-30-39-44-46-61-62-71-77-86-89-90-91-101-105-107-111-118-125
ghisaconus,25,6,bsdr,0,2.058677,0.723342939481268,0.607331879530854,4-10-19-24-28-30-39-44-46-59-62-71-77-86-89-91-99-107-110-115-118-125
ghisaconus,25,7,bsdr,0,2.053602,0.7665706051873199,0.6659416672609284,5-11-19-24-28-31-39-44-46-59-62-71-77-84-90-91-98-105-108-111-118-125
ghisaconus,25,8,bsdr,0,2.056553,0.7694524495677233,0.6777937694414782,4-10-19-28-31-39-44-46-61-62-63-71-77-86-89-91-99-104-107-110-117-125
ghisaconus,25,9,bsdr,0,2.048724,0.7204610951008645,0.616373562497863,4-10-19-20-28-31-39-44-46-61-62-71-77-83-88-91-99-105-108-113-118-126
ghisaconus,30,0,bsdr,0,2.089387,0.7953890489913544,0.7115983424250227,4-11-15-18-19-25-28-34-39-45-47-57-61-62-72-77-82-84-90-91-92-99-105-108-117-120-123-125
ghisaconus,30,1,bsdr,0,2.045689,0.7867435158501441,0.7021424677237875,4-11-16-18-25-28-39-45-47-61-62-72-76-82-84-90-91-99-105-108-116-119-123-126
ghisaconus,30,2,bsdr,0,2.046426,0.729106628242075,0.6264672537590326,4-11-16-18-19-25-28-39-41-45-47-61-62-72-77-81-84-90-91-99-105-108-117-119-123-126
ghisaconus,30,3,bsdr,0,2.04362,0.7204610951008645,0.6154224080802542,5-11-16-18-19-25-28-39-40-45-47-59-62-72-77-82-88-90-91-99-106-109-117-120-123-126
ghisaconus,30,4,bsdr,0,2.065484,0.69164265129683,0.5677648428405122,5-11-15-18-25-28-39-41-45-47-59-62-67-72-77-83-89-90-91-99-105-108-117-120-123-125
ghisaconus,30,5,bsdr,0,2.059593,0.7262247838616714,0.6202188940092166,5-11-16-18-25-28-39-45-46-47-59-62-63-72-77-82-88-90-91-101-105-108-117-120-123-126
ghisaconus,30,6,bsdr,0,2.028691,0.7175792507204611,0.6003196878342325,4-11-16-18-25-28-39-40-45-47-59-62-71-77-83-88-90-91-99-105-108-117-120-123-125
ghisaconus,30,7,bsdr,0,2.038715,0.7579250720461095,0.6534950071326676,5-11-15-18-19-25-28-39-45-47-61-62-72-76-82-85-89-90-91-99-105-108-117-120-123-125
ghisaconus,30,8,bsdr,0,2.061613,0.7752161383285303,0.6866454413892908,4-11-16-18-19-25-28-39-40-45-46-47-59-62-71-72-77-82-87-90-91-98-105-108-117-120-123-125
ghisaconus,30,9,bsdr,0,2.050527,0.7204610951008645,0.615259758815797,5-11-16-18-19-25-28-39-40-45-46-47-59-62-71-72-77-82-83-90-91-99-105-107-117-120-123-126
indian_pines,5,0,bsdr,0,2.218218,0.7524366471734892,0.7155735808365458,30-63-98-137-163
indian_pines,5,1,bsdr,0,2.217193,0.723196881091618,0.6859612441532128,30-63-98-139-163
indian_pines,5,2,bsdr,0,2.219172,0.723196881091618,0.6829570826097742,30-63-98-140-163
indian_pines,5,3,bsdr,0,2.229922,0.7290448343079922,0.6881131605075428,30-63-98-137-163
indian_pines,5,4,bsdr,0,2.214243,0.7017543859649122,0.6611127422196124,30-63-98-139-163
indian_pines,5,5,bsdr,0,2.228142,0.6900584795321637,0.637932182474332,30-63-98-140-163
indian_pines,5,6,bsdr,0,2.216234,0.7056530214424951,0.6647914872624833,30-63-98-139-163
indian_pines,5,7,bsdr,0,2.225177,0.7602339181286549,0.7274564938514765,30-63-98-139-163
indian_pines,5,8,bsdr,0,2.212095,0.6666666666666666,0.6211553244599533,30-63-98-139-163
indian_pines,5,9,bsdr,0,2.227539,0.69921875,0.6577094385163704,30-63-98-139-163
indian_pines,10,0,bsdr,0,2.251735,0.7387914230019493,0.6996277134966966,19-37-55-74-91-108-128-149-160-182
indian_pines,10,1,bsdr,0,2.248582,0.7797270955165692,0.7504401920055105,19-37-55-74-91-108-128-149-160-182
indian_pines,10,2,bsdr,0,2.249608,0.7719298245614035,0.7401598323751473,19-37-55-74-92-108-128-149-160-182
indian_pines,10,3,bsdr,0,2.242067,0.7153996101364523,0.6742134589537145,19-37-55-74-92-108-128-149-160-182
indian_pines,10,4,bsdr,0,2.230152,0.7602339181286549,0.7270556581696435,19-37-55-74-91-108-128-149-160-182
indian_pines,10,5,bsdr,0,2.260824,0.723196881091618,0.6808807037218757,19-37-55-74-92-108-128-149-160-182
indian_pines,10,6,bsdr,0,2.229139,0.723196881091618,0.6846616365596145,19-37-55-74-91-108-128-149-160-182
indian_pines,10,7,bsdr,0,2.236129,0.7777777777777778,0.7467917077986179,19-37-55-74-91-108-128-149-160-181
indian_pines,10,8,bsdr,0,2.239179,0.6881091617933723,0.6483290488431876,19-37-55-74-92-108-129-149-160-182
