epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
79,0.5562678062678063,0.5721153846153846,0.36770877543417335,0.385697693711631,0.45,0.001,7,14,19,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
80,0.5568019943019943,0.5721153846153846,0.3683111958832518,0.38537816242059364,0.46,0.001,7,14,19,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
81,0.5568019943019943,0.5721153846153846,0.36804708656427154,0.38537816242059364,0.46,0.001,7,14,19,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
82,0.5557336182336182,0.5689102564102564,0.36627776106626597,0.38057316614142433,0.47,0.001,7,14,19,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
83,0.5555555555555556,0.5673076923076923,0.36587732563639086,0.37804783509112594,0.47,0.001,7,14,19,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
84,0.5560897435897436,0.5705128205128205,0.3666061111544411,0.38289636340153876,0.48,0.001,7,14,18,24,33,38,42,48,59,63,66,74,82,88,91,97,106,111,117,123
85,0.5562678062678063,0.5721153846153846,0.3668631303564427,0.3855391026941305,0.48,0.001,7,14,18,24,33,38,43,48,59,63,66,74,82,88,91,97,106,111,117,123
86,0.5573361823361823,0.5737179487179487,0.36861576182228484,0.38793977631836096,0.49,0.001,7,14,18,24,33,38,43,48,59,63,66,74,82,88,91,97,106,111,117,123
87,0.5589387464387464,0.5737179487179487,0.37100232810173617,0.3878404543694334,0.5,0.001,7,14,18,24,33,38,43,48,59,63,66,74,82,88,90,96,106,111,117,123
88,0.5612535612535613,0.5721153846153846,0.3743801478774724,0.3855187064794051,0.5,0.001,7,14,18,24,33,38,43,48,59,63,66,74,82,88,90,96,106,111,117,123
89,0.561965811965812,0.5737179487179487,0.37557768293696014,0.3877207737594617,0.51,0.001,7,14,18,24,33,38,43,48,59,63,66,74,82,88,90,96,106,111,117,123
90,0.5617877492877493,0.5753205128205128,0.37535764689707773,0.39022051773729627,0.51,0.001,7,14,18,24,33,38,43,48,59,63,66,74,82,88,90,96,106,111,117,123
91,0.5623219373219374,0.5737179487179487,0.3760828617915223,0.38774110018037555,0.52,0.001,7,14,18,24,33,38,43,48,59,63,66,74,82,88,90,96,106,111,117,123
92,0.563034188034188,0.5753205128205128,0.37696727199179003,0.39014180604473625,0.52,0.001,7,14,18,24,33,38,43,48,59,63,66,74,82,88,90,96,106,111,117,123
93,0.5635683760683761,0.5769230769230769,0.3775659468989957,0.39268057997942873,0.53,0.001,7,14,18,24,33,38,43,48,59,63,66,74,82,88,90,96,106,111,117,123
94,0.5644586894586895,0.5721153846153846,0.3786839869579477,0.3861209571042218,0.54,0.001,7,14,18,24,33,38,43,48,59,63,66,74,82,88,90,96,106,111,117,123
95,0.5651709401709402,0.5689102564102564,0.3795761459042931,0.38144284308703713,0.54,0.001,7,14,18,24,33,38,43,48,59,63,66,74,82,89,90,96,106,111,117,123
96,0.5676638176638177,0.5689102564102564,0.3830657213037394,0.3816843664010785,0.55,0.001,7,14,18,24,33,38,43,48,59,63,66,74,82,89,90,96,106,111,117,123
97,0.5685541310541311,0.5721153846153846,0.3842949226835295,0.3865210491238278,0.55,0.001,7,14,18,24,33,38,43,48,59,63,66,74,82,89,90,96,106,111,117,123
98,0.5692663817663818,0.5737179487179487,0.3851920161650948,0.38911788953009063,0.56,0.001,7,14,18,24,33,38,43,48,59,62,66,74,82,89,90,96,106,111,117,123
99,0.5710470085470085,0.5753205128205128,0.38790456592327693,0.3916316236769203,0.56,0.001,7,14,18,24,33,38,43,48,59,62,66,74,82,89,90,96,106,111,117,123
100,0.5714031339031339,0.5753205128205128,0.388383048139777,0.3916316236769203,0.57,0.001,7,14,18,24,33,38,43,48,59,62,66,74,82,89,90,96,106,111,117,123
101,0.5721153846153846,0.5753205128205128,0.3893717617389142,0.3912957052775723,0.57,0.001,7,14,18,24,33,38,43,48,59,62,66,74,82,89,90,96,106,111,117,123
102,0.5726495726495726,0.5785256410256411,0.39024867461738644,0.39555594842159925,0.58,0.001,7,14,18,24,33,38,43,48,59,62,66,74,82,89,90,96,106,111,117,123
103,0.57247150997151,0.5801282051282052,0.3900627939650485,0.3981667586968526,0.59,0.001,7,14,18,24,33,38,44,48,59,62,66,74,82,89,90,96,106,111,117,123
104,0.573539886039886,0.5833333333333334,0.39155163534136883,0.40272132885668843,0.59,0.001,7,14,18,24,33,38,44,48,59,62,66,74,82,89,90,96,106,111,117,123
105,0.5746082621082621,0.5801282051282052,0.39301942369657594,0.3983616571844939,0.6,0.001,7,14,18,24,33,38,44,48,59,62,66,74,82,89,90,96,106,111,117,123
106,0.5746082621082621,0.5769230769230769,0.3930856234208113,0.3937489189596989,0.6,0.001,7,14,18,24,33,38,44,48,59,63,66,74,82,89,90,96,106,111,117,123
107,0.5747863247863247,0.5753205128205128,0.39342508645982766,0.3916898118343848,0.61,0.001,7,14,18,24,33,38,44,48,59,63,66,74,82,89,90,96,106,111,117,123
108,0.5754985754985755,0.5801282051282052,0.39439847684830776,0.3986559802259161,0.61,0.001,6,14,18,24,33,38,44,48,59,63,66,74,82,89,90,96,106,111,117,123
109,0.5767450142450142,0.5769230769230769,0.39618958783701175,0.3942839073570885,0.62,0.001,6,14,18,24,33,38,44,48,59,63,66,74,82,89,90,96,106,111,117,123
110,0.5762108262108262,0.5817307692307693,0.39542795922243446,0.4014003491684278,0.62,0.001,6,14,18,24,33,38,44,48,59,62,66,74,82,89,90,96,106,111,117,123
111,0.5753205128205128,0.5817307692307693,0.3941032301140759,0.4019454838555685,0.63,0.001,6,14,18,24,33,38,44,48,59,62,66,74,82,89,90,96,106,111,117,123
112,0.5758547008547008,0.5833333333333334,0.3946964756654383,0.4044883606545342,0.64,0.001,6,14,18,24,33,38,44,48,59,62,66,74,82,89,90,96,106,111,117,123
113,0.5776353276353277,0.5865384615384616,0.39714570461372645,0.40905186653452263,0.64,0.001,6,14,18,24,33,38,44,48,59,62,66,74,82,89,90,96,106,111,117,123
114,0.5778133903133903,0.5865384615384616,0.39740340423729414,0.40884138169079776,0.65,0.001,6,14,18,24,33,38,44,48,59,62,66,74,82,89,90,96,106,111,117,123
115,0.5785256410256411,0.5897435897435898,0.398489049600651,0.41365223040754073,0.65,0.001,6,14,18,24,33,38,44,48,59,62,66,74,82,89,90,95,106,111,117,123
116,0.5779914529914529,0.5897435897435898,0.39771005361453515,0.41353814072676276,0.66,0.001,6,14,18,24,33,38,44,48,59,62,66,74,82,89,90,95,106,111,117,123
117,0.5795940170940171,0.5897435897435898,0.399999294083597,0.41353814072676276,0.66,0.001,6,14,18,24,33,38,44,48,59,62,66,74,82,89,90,95,106,111,117,123
118,0.5795940170940171,0.5897435897435898,0.39999869676842015,0.41363285981720077,0.67,0.001,6,14,18,24,33,38,44,48,59,62,66,74,82,89,90,95,106,111,117,123
119,0.5792378917378918,0.5897435897435898,0.3997394074690708,0.4137275483165366,0.68,0.001,6,14,18,24,33,38,44,48,59,62,66,74,82,89,90,95,106,111,117,123
120,0.5804843304843305,0.592948717948718,0.4015828415192446,0.418721668842695,0.68,0.001,6,14,18,24,33,38,44,48,59,62,66,74,82,90,95,106,111,117,123
121,0.5819088319088319,0.5913461538461539,0.40377847221977314,0.4165658343416566,0.69,0.001,6,14,18,24,33,38,45,48,59,62,66,74,82,90,95,106,111,117,123
122,0.5819088319088319,0.592948717948718,0.4038424370508683,0.4193243475935241,0.69,0.001,6,14,18,24,33,38,45,48,59,62,66,74,82,90,95,106,111,117,123
123,0.5838675213675214,0.5977564102564102,0.40685866243080526,0.4267581663464177,0.7,0.001,6,14,18,24,32,38,45,48,59,62,66,74,82,90,95,106,111,117,123
124,0.5842236467236467,0.6057692307692307,0.40737267268084254,0.4383047858112533,0.7,0.001,6,14,18,24,32,38,45,48,59,62,66,74,82,90,95,107,111,117,123
125,0.5851139601139601,0.6073717948717948,0.40849048646129915,0.44071498340948756,0.71,0.001,6,14,18,24,32,38,45,48,59,62,66,74,82,90,95,107,111,117,123
126,0.5858262108262108,0.6121794871794872,0.409392006555511,0.4474926275273129,0.72,0.001,6,14,18,24,32,38,45,48,59,62,66,74,82,90,95,107,111,117,123
127,0.5868945868945868,0.6105769230769231,0.4108534366611556,0.44533536228491155,0.72,0.001,6,14,18,24,32,38,45,48,59,62,66,74,82,90,95,107,111,117,123
128,0.5870726495726496,0.6073717948717948,0.41116592908140415,0.4410053712919255,0.73,0.001,6,14,18,24,32,38,45,48,59,62,66,73,82,90,95,107,111,117,123
129,0.5870726495726496,0.6121794871794872,0.4114699405319784,0.4486163193620354,0.73,0.001,6,14,18,24,32,38,45,48,59,62,66,73,82,90,95,107,111,117,123
130,0.5881410256410257,0.6137820512820513,0.41320309833343605,0.4509649295743795,0.74,0.001,6,14,18,24,32,38,45,48,59,62,66,73,83,90,95,107,111,117,123
131,0.5876068376068376,0.6121794871794872,0.41254542934300054,0.4484209603541608,0.74,0.001,6,14,18,24,32,38,45,48,59,62,66,73,83,90,95,107,111,117,123
132,0.5886752136752137,0.6105769230769231,0.4140336152331314,0.44623070798851794,0.75,0.001,6,14,18,24,32,38,45,48,59,62,67,73,83,90,95,107,111,117,123
133,0.5892094017094017,0.6105769230769231,0.4148258259213117,0.44623070798851794,0.76,0.001,6,14,18,24,32,38,45,48,59,62,67,73,83,90,95,107,111,117,123
134,0.5897435897435898,0.6105769230769231,0.41567498120254065,0.4464268112370625,0.76,0.001,6,14,18,24,32,38,44,48,59,62,67,73,83,90,95,107,111,117,123
135,0.5904558404558404,0.6073717948717948,0.4167470644317307,0.4418889911070224,0.77,0.001,6,14,18,24,32,38,44,48,59,62,67,73,83,90,95,107,111,117,123
136,0.5915242165242165,0.6089743589743589,0.41825742977884706,0.4439700979085336,0.77,0.001,6,14,18,24,32,38,44,48,59,62,67,73,83,90,94,107,111,117,123
137,0.592948717948718,0.6105769230769231,0.4203705053990181,0.4464268112370626,0.78,0.001,6,14,18,24,32,38,44,48,59,62,67,73,83,90,94,107,111,117,123
138,0.5927706552706553,0.6105769230769231,0.42021369831872346,0.4466045992197165,0.78,0.001,6,14,18,24,32,38,44,48,58,62,67,73,83,90,94,107,111,117,123
139,0.593482905982906,0.6089743589743589,0.4213720672424186,0.44454213469824044,0.79,0.001,6,14,18,24,32,38,44,48,58,62,67,73,83,90,94,107,111,117,123
140,0.5938390313390314,0.6105769230769231,0.42186746241658957,0.44699613781332403,0.8,0.001,6,14,18,24,32,38,44,48,58,62,67,73,83,90,94,107,111,117,123
141,0.5954415954415955,0.6105769230769231,0.424133568153071,0.44699613781332403,0.8,0.001,6,14,18,24,32,38,44,48,58,62,67,73,83,90,94,107,111,117,123
142,0.5963319088319088,0.6105769230769231,0.42544872208259743,0.44699613781332403,0.81,0.001,6,14,18,24,32,38,44,48,58,62,67,73,83,90,94,107,111,117,123
143,0.5977564102564102,0.6089743589743589,0.42757116170682974,0.44480949238078926,0.81,0.001,6,14,18,24,32,38,44,48,58,62,67,73,83,90,94,107,111,117,123
144,0.5990028490028491,0.6089743589743589,0.4294322560340932,0.4447021751498972,0.82,0.001,6,14,18,24,32,38,44,48,58,62,67,73,83,90,94,107,111,117,123
145,0.5997150997150997,0.6041666666666666,0.4305365918876428,0.43821895639242436,0.82,0.001,6,14,18,24,32,38,44,48,58,62,67,73,83,90,94,107,111,117,123
146,0.6002492877492878,0.6025641025641025,0.4314263748403131,0.4362527595025245,0.83,0.001,6,14,18,24,32,38,44,48,58,62,67,73,83,90,94,107,111,118,123
147,0.6007834757834758,0.6041666666666666,0.4322752066608332,0.43827218986668215,0.84,0.001,6,14,18,23,32,38,44,48,58,62,67,73,83,90,94,107,111,118,123
148,0.5998931623931624,0.6009615384615384,0.4310453944921583,0.4340331910305538,0.84,0.001,6,14,18,23,32,38,44,48,58,62,67,73,83,90,94,107,111,118,123
149,0.5993589743589743,0.6025641025641025,0.4303331631305637,0.43648678173476074,0.85,0.001,6,14,18,23,32,38,44,48,58,62,67,73,83,90,94,107,111,118,123
150,0.6000712250712251,0.6025641025641025,0.4315477459322441,0.4365606431317721,0.85,0.001,6,14,18,23,32,38,44,48,58,62,68,73,83,90,94,107,111,118,123
151,0.6018518518518519,0.6041666666666666,0.43431515329140824,0.4390490679206004,0.86,0.001,6,14,18,23,32,38,44,48,58,62,68,73,83,90,94,107,111,118,123
152,0.6029202279202279,0.6041666666666666,0.43593861824850944,0.43922867018373646,0.86,0.001,6,14,18,23,32,38,44,48,58,62,68,73,83,90,94,107,111,118,123
153,0.6038105413105413,0.6057692307692307,0.43716690224646326,0.44169603596329476,0.87,0.001,6,14,18,23,32,38,44,48,58,62,68,73,83,90,94,107,111,118,123
154,0.6032763532763533,0.6057692307692307,0.4362776917767609,0.44178536752111897,0.87,0.001,6,14,18,23,31,38,44,48,58,62,68,73,83,90,94,107,111,118,123
155,0.6036324786324786,0.6057692307692307,0.4367762659519857,0.44178536752111897,0.88,0.001,6,14,18,23,31,38,44,48,58,62,68,73,83,90,94,107,111,118,123
156,0.6043447293447294,0.6041666666666666,0.4379121320152135,0.4397504961723845,0.89,0.001,6,14,18,23,31,38,44,48,58,62,68,73,83,90,94,107,111,118,123
157,0.6052350427350427,0.6057692307692307,0.43947586754210566,0.44210794112302376,0.89,0.001,6,14,18,23,31,38,44,48,57,62,68,73,83,90,94,107,111,118,123
158,0.6055911680911681,0.6073717948717948,0.4401428618106865,0.4446422214311143,0.9,0.001,6,14,18,23,31,38,44,48,57,62,68,73,83,90,93,107,111,118,123
159,0.6057692307692307,0.6121794871794872,0.44040740573719694,0.4516357456450928,0.9,0.001,6,14,18,23,31,38,44,48,57,62,68,73,83,90,93,107,111,118,123
160,0.6068376068376068,0.6137820512820513,0.44190791710707844,0.45377873505813293,0.91,0.001,6,14,18,23,31,38,44,48,57,62,68,73,83,90,93,107,111,118,123
161,0.6070156695156695,0.6121794871794872,0.4421483736713371,0.45144252076052915,0.91,0.001,6,14,18,23,31,38,44,48,57,62,68,73,83,90,93,107,111,118,123
