epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5
0,0.1988960113960114,0.20192307692307693,0.0036111350461818237,0.003543290674892674,0.01,0.001,22,43,65,86,108
1,0.37945156695156695,0.3798076923076923,0.1574262025324793,0.15288174834251234,0.01,0.001,22,43,65,86,108
2,0.4391025641025641,0.41346153846153844,0.16482427006394684,0.11219955917853264,0.02,0.001,22,43,65,86,108
3,0.4431980056980057,0.46314102564102566,0.12477064220183476,0.1398982064754507,0.02,0.001,22,43,65,86,108
4,0.4414173789173789,0.46955128205128205,0.11866390880693156,0.15132738635756648,0.03,0.001,22,43,65,86,108
5,0.4358974358974359,0.4567307692307692,0.11217142610770181,0.13566344417295229,0.04,0.001,22,43,65,86,108
6,0.42806267806267806,0.453525641025641,0.10097909224495061,0.13286713286713292,0.04,0.001,22,43,65,86,108
7,0.4287749287749288,0.453525641025641,0.1020608096287744,0.13286713286713292,0.05,0.001,22,43,65,86,108
8,0.4303774928774929,0.453525641025641,0.10354047836000102,0.13217750914585658,0.05,0.001,22,43,65,86,108
9,0.42966524216524216,0.4551282051282051,0.10175597549400306,0.1328834812177887,0.06,0.001,22,43,65,86,108
10,0.42895299145299143,0.44871794871794873,0.1000068809288982,0.1212814645308925,0.06,0.001,22,43,65,86,108
11,0.42735042735042733,0.44711538461538464,0.09688940092165899,0.11825781374793665,0.07,0.001,22,43,65,86,108
12,0.42646011396011396,0.44551282051282054,0.0947577212747499,0.11357813834329644,0.07,0.001,22,43,65,86,108
13,0.42325498575498577,0.4439102564102564,0.08886958458224037,0.10982844316177653,0.08,0.001,22,43,64,86,108
14,0.4188034188034188,0.4423076923076923,0.08041476547762783,0.10511089681774344,0.08,0.001,22,43,64,86,108
15,0.4147079772079772,0.4326923076923077,0.07239948335184543,0.08797166013633184,0.09,0.001,22,43,64,86,108
16,0.41043447293447294,0.42948717948717946,0.06443345185287164,0.08183332437805602,0.09,0.001,22,43,64,86,108
17,0.4066951566951567,0.42788461538461536,0.057175273233831536,0.07652511317094213,0.1,0.001,22,43,64,86,108
18,0.40295584045584043,0.421474358974359,0.05032229015055345,0.06491824510280075,0.1,0.001,22,43,64,86,108
19,0.40010683760683763,0.4150641025641026,0.04507757005015678,0.053280017291689075,0.11,0.001,22,43,64,86,108
20,0.3970797720797721,0.41346153846153844,0.03972599751303474,0.05017301038062294,0.11,0.001,22,43,64,86,108
21,0.3958333333333333,0.41025641025641024,0.037267795293814854,0.04369010881923019,0.12,0.001,22,43,64,86,108
22,0.39316239316239315,0.40705128205128205,0.03243269066712173,0.03745054468592479,0.13,0.001,22,43,64,86,109
23,0.391025641025641,0.40705128205128205,0.02854796580835528,0.03640605501600569,0.13,0.001,22,43,64,86,109
24,0.38977920227920226,0.40705128205128205,0.02626795426148465,0.03614457831325302,0.14,0.001,22,43,64,86,109
25,0.3896011396011396,0.40705128205128205,0.025796176458398712,0.03614457831325302,0.14,0.001,22,43,64,86,109
26,0.390491452991453,0.40865384615384615,0.02721712719285263,0.03901036297542193,0.15,0.001,22,42,64,86,109
27,0.3912037037037037,0.41025641025641024,0.02843707434898013,0.041354607619667916,0.15,0.001,22,42,64,87,109
28,0.39173789173789175,0.41025641025641024,0.02937267114402009,0.041354607619667916,0.16,0.001,22,42,64,87,109
29,0.3924501424501424,0.41185897435897434,0.030633713521076356,0.0442189788942543,0.16,0.001,22,42,64,87,109
30,0.39334045584045585,0.41185897435897434,0.032199207902763316,0.04447819483618998,0.17,0.001,22,42,64,87,109
31,0.3942307692307692,0.41185897435897434,0.033784903207717876,0.04447819483618998,0.17,0.001,22,42,64,87,109
32,0.39654558404558404,0.4166666666666667,0.03788871418588402,0.053315994798439514,0.18,0.001,22,42,64,87,109
