epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5
0,0,0,78.03492619994748,81.52088258155085,0.14,0.001,696,1390,2080,2772,3465
1,0.023315887524928636,0.023119517841257764,75.66808883518038,79.09143183584268,0.15,0.001,695,1391,2080,2772,3464
2,0.06092016346358642,0.06294545099224824,74.1971053964961,77.46243104019038,0.16,0.001,695,1391,2080,2771,3464
3,0.06934925519245583,0.07524758527327557,73.863359647646,76.95227315518366,0.17,0.001,694,1392,2080,2770,3463
4,0.09825649453501917,0.10448877225235487,72.7071662991345,75.7258592669555,0.18,0.001,694,1392,2081,2769,3463
5,0.12850877164351404,0.13348874123900012,71.47714956653105,74.48962739767028,0.19,0.001,693,1393,2082,2768,3462
6,0.13740240662171166,0.14264715809782658,71.11149847137065,74.09493290388521,0.21,0.001,693,1393,2083,2767,3462
7,0.14306066180307064,0.1496032509043822,70.87788657040713,73.79373703099742,0.22,0.001,692,1394,2084,2766,3461
8,0.15934890341267915,0.16763177139713203,70.2010505619396,73.00732385136097,0.23,0.001,692,1395,2085,2765,3461
9,0.1718830365554208,0.18306214821786027,69.67573471311587,72.32745834376284,0.24,0.001,691,1395,2086,2764,3460
10,0.1737315119848043,0.1885722038027391,69.59792800099189,72.08312936507751,0.25,0.001,691,1396,2087,2763,3460
11,0.1777299605657846,0.19487066576990197,69.4293283895574,71.80282381503181,0.26,0.001,690,1396,2088,2762,3459
12,0.18795115831155296,0.20549101377112733,68.99645810089638,71.32768174834894,0.27,0.001,689,1397,2089,2761,3459
13,0.19300244228662022,0.210675096325039,68.78152686223243,71.09459477520073,0.28,0.001,689,1397,2090,2760,3459
14,0.19250580456207944,0.21103232331253274,68.80269287517022,71.07850454668943,0.3,0.001,688,1398,2091,2759,3458
15,0.1963121876788113,0.21631994149995604,68.64033512060347,70.83992807842375,0.31,0.001,688,1399,2092,2758,3458
16,0.20285238565019925,0.22493144479081828,68.36047677683538,70.44963363216483,0.32,0.001,687,1399,2093,2757,3457
17,0.2049375054890915,0.22950818494596992,68.27101610951019,70.24132508715934,0.33,0.001,686,1400,2094,2756,3457
18,0.2056310049239769,0.2319165674811009,68.24123183718368,70.13146485908625,0.34,0.001,686,1400,2095,2755,3457
19,0.21057835351858856,0.23696627643293966,68.02839696015738,69.90055016995575,0.35,0.001,685,1401,2096,2754,3457
20,0.215835375735136,0.2414933466292627,67.80150400479697,69.69287745507965,0.36,0.001,684,1402,2097,2753,3456
21,0.2178757230120847,0.24302231340844904,67.71324100803697,69.62260150716145,0.37,0.001,684,1402,2098,2752,3456
22,0.22070158662467976,0.2458795455854127,67.5908026403186,69.49108039098435,0.38,0.001,683,1403,2099,2751,3456
23,0.22598317090211362,0.25171315767890323,67.36137022967058,69.22177617538429,0.39,0.001,683,1403,2100,2750,3456
24,0.22987045708383658,0.2565400094608512,67.1920056628763,68.99815653674197,0.41,0.001,682,1404,2101,2749,3456
25,0.2322074260914917,0.259567696478891,67.08998373802717,68.85752245352356,0.42,0.001,681,1404,2102,2748,3456
26,0.23646357899918835,0.26358884442589237,66.90376863684511,68.67029115067702,0.43,0.001,681,1405,2103,2747,3456
27,0.24163429390770486,0.2678523285603729,66.67684573982561,68.47122100173729,0.44,0.001,680,1405,2103,2746,3455
28,0.24509946703673668,0.27053154619855524,66.52433985368626,68.34581829860734,0.45,0.001,679,1405,2104,2745,3455
29,0.2484873887727861,0.2736156111558634,66.3748933320706,68.20119019306041,0.46,0.001,679,1406,2105,2744,3455
30,0.2531449880296527,0.2784680584160357,66.16889197821737,67.97300633224744,0.47,0.001,678,1406,2106,2743,3455
31,0.25702970875612374,0.2828740132499822,65.99658194274156,67.76515484330793,0.48,0.001,677,1407,2107,2741,3455
32,0.25982690260710006,0.28608201038123915,65.87223147052367,67.61341383533855,0.49,0.001,677,1407,2108,2740,3455
33,0.26347745615632423,0.28953673782871814,65.70958834142853,67.4496195087489,0.5,0.001,676,1408,2108,2739,3456
34,0.26737124737670015,0.29283249240386333,65.53566091497437,67.29299131178149,0.52,0.001,675,1408,2109,2738,3456
35,0.2702516118569823,0.2952240364235227,65.40670911807328,67.17910921442581,0.53,0.001,675,1409,2110,2737,3456
36,0.2733106805481955,0.2982178882724591,65.26947222022137,67.03627239343078,0.54,0.001,674,1409,2110,2736,3456
37,0.2769852934131135,0.3023015536475163,65.1042433332882,66.84094854461411,0.55,0.001,673,1410,2111,2735,3456
38,0.2800180657083188,0.3059503231999716,64.96755500343998,66.66593342695728,0.56,0.001,673,1410,2112,2734,3456
39,0.2829428857341044,0.30920339507714567,64.83546257281775,66.50951896744743,0.57,0.001,672,1411,2112,2733,3456
40,0.286580223631249,0.3126510611973139,64.67080853493715,66.34334152606236,0.58,0.001,671,1411,2113,2732,3457
41,0.2899094496489364,0.3156395932103019,64.51973641234711,66.19895586648252,0.59,0.001,671,1412,2114,2731,3457
42,0.29301693746335256,0.31869882899247504,64.37840555312394,66.05082826174475,0.6,0.001,670,1412,2114,2730,3457
43,0.29668178433905423,0.3227492522336347,64.21132864660643,65.85419426539019,0.62,0.001,669,1412,2115,2729,3457
44,0.30012146447932886,0.3268257808898567,64.05411530495132,65.65569966451885,0.63,0.001,668,1413,2115,2728,3458
45,0.3033859659556748,0.33050021369408245,63.9045575876146,65.47626746816361,0.64,0.001,668,1414,2116,2727,3458
46,0.3071100381552613,0.3341647996884307,63.7335150254558,65.29682826332379,0.65,0.001,667,1414,2117,2726,3458
47,0.31060744854687283,0.33745136615369564,63.57246073318127,65.13547330612175,0.66,0.001,666,1414,2117,2725,3459
48,0.3138639349227118,0.34074589176222314,63.422134838713845,64.97332685898884,0.67,0.001,665,1415,2118,2724,3459
49,0.31731490251258054,0.34447377408491564,63.26243933384762,64.78936725555359,0.68,0.001,665,1415,2118,2723,3459
50,0.32082519191573133,0.34847087630997386,63.09958298631517,64.5915350974878,0.69,0.001,664,1416,2119,2723,3460
51,0.3242084083423368,0.3522975565448053,62.942230380201615,64.40157218577819,0.7,0.001,663,1416,2119,2722,3460
52,0.32761092208980047,0.35601177964915764,62.78357542980489,64.21665142556485,0.71,0.001,662,1417,2120,2721,3460
53,0.3309175517270546,0.3595863659283963,62.629005532455764,64.03818135983407,0.73,0.001,662,1417,2120,2720,3461
54,0.3342478183348859,0.3631852698071031,62.47295117813989,63.85799102366222,0.74,0.001,661,1418,2121,2720,3461
55,0.3376167089669053,0.36680520931103666,62.314686207887625,63.67623451333217,0.75,0.001,660,1418,2121,2719,3461
56,0.3409839703933698,0.37035027816287747,62.156090921742134,63.49772964383747,0.76,0.001,659,1419,2122,2718,3462
57,0.344364193126085,0.37375327261750657,61.99648348772493,63.32591016667269,0.77,0.001,659,1419,2122,2717,3462
58,0.3477483141648535,0.37715138576645213,61.83627655071293,63.153868708199504,0.78,0.001,658,1420,2122,2717,3462
59,0.3511526366649541,0.3807084302283912,61.674691552734984,62.97327643470582,0.79,0.001,657,1420,2123,2716,3462
60,0.3545565222598027,0.3843097213058779,61.51270590927739,62.789909650406805,0.8,0.001,656,1420,2123,2716,3462
61,0.357989919210686,0.3878284515383773,61.348879847913686,62.610225069098135,0.81,0.001,655,1421,2124,2715,3463
62,0.36144151754758724,0.3913399319004771,61.18374725149135,62.43040070062521,0.82,0.001,655,1421,2124,2714,3463
63,0.3649143378211366,0.3948737324304339,61.01714346702081,62.24890184774347,0.84,0.001,654,1422,2124,2714,3463
64,0.36842171352270636,0.39844536393327346,60.848420467893,62.06492513199887,0.85,0.001,653,1422,2125,2713,3463
65,0.37197458408441497,0.4020063228515899,60.677031473511455,61.880951812861,0.86,0.001,652,1422,2125,2713,3463
66,0.3755458091703907,0.4055637009215666,60.50426928376625,61.696617867189445,0.87,0.001,652,1423,2125,2712,3463
67,0.37913776557550194,0.4090710958274454,60.33000272265554,61.5143331557268,0.88,0.001,651,1423,2126,2712,3463
68,0.38276842218239415,0.4126113498561328,60.15334611497622,61.3297909805565,0.89,0.001,650,1423,2126,2711,3463
69,0.38644692820298476,0.4162076759133859,59.97383055602251,61.14175304032221,0.9,0.001,649,1424,2126,2711,3463
70,0.39025764273179975,0.41972631733047405,59.78729590768531,60.95721636166222,0.91,0.001,648,1424,2127,2710,3463
71,0.39399335505255884,0.423336162520068,59.603864014581724,60.76731644598826,0.92,0.001,648,1424,2127,2710,3463
72,0.3977824350529845,0.4269343062020434,59.41723415679789,60.57743986587024,0.94,0.001,647,1424,2127,2709,3463
73,0.40159943900095596,0.43041666595740213,59.22863332763449,60.39310311862502,0.95,0.001,646,1425,2127,2709,3463
74,0.40549083127404895,0.4340638178219003,59.03573715740958,60.199436608399836,0.96,0.001,645,1425,2128,2708,3463
75,0.40944888552996306,0.43777600197380384,58.838889287427286,60.00167640887211,0.97,0.001,645,1425,2128,2708,3463
76,0.413490776225628,0.44151826349008205,58.63718806541417,59.80165172324361,0.98,0.001,644,1425,2128,2707,3463
77,0.41765069720955517,0.4454777825645375,58.42887219062807,59.58928847352727,0.99,0.001,643,1425,2128,2707,3463
78,0.42192961812529206,0.4495415114027719,58.213818229115496,59.37054053976917,1.0,0.001,642,1425,2128,2707,3463
79,0.4262945065766741,0.45367083920321005,57.99362042298812,59.14743190681972,1.01,0.001,641,1425,2128,2706,3464
80,0.4307224514255745,0.4579181209427966,57.76938426028531,58.91707253035299,1.02,0.001,641,1425,2129,2706,3464
81,0.43514184358057173,0.46221645594342164,57.54471342329155,58.683019497498165,1.03,0.001,640,1425,2129,2706,3464
82,0.43956694357728165,0.46657917328716736,57.318868069063875,58.444503674559726,1.05,0.001,639,1425,2129,2705,3464
83,0.4439841264361556,0.4709360302923632,57.09253128830644,58.20533552849236,1.06,0.001,638,1425,2128,2705,3464
84,0.44837429571415466,0.475316029388715,56.866693246409625,57.963902256868025,1.07,0.001,638,1424,2128,2705,3464
85,0.45275845427432804,0.47967332633677806,56.640260774691,57.722715331439275,1.08,0.001,637,1424,2128,2705,3464
86,0.45716250682493276,0.48408820491995286,56.411887270243184,57.47730955151998,1.09,0.001,636,1424,2128,2704,3464
87,0.4615700669769377,0.48841525736535474,56.182402959857015,57.23576344548485,1.1,0.001,635,1424,2128,2704,3464
88,0.46600410110001567,0.4928107190135953,55.950592043337664,56.98935318946097,1.11,0.001,635,1423,2128,2704,3464
89,0.47044816755428864,0.4971610844669675,55.71728431541127,56.744419983102745,1.12,0.001,634,1423,2127,2704,3464
90,0.4748811481947679,0.5016098575581922,55.48358736416451,56.49284384990722,1.13,0.001,633,1422,2127,2704,3464
91,0.47924894102586546,0.5057636931040537,55.25235518877227,56.25692665685711,1.14,0.001,632,1422,2127,2704,3464
92,0.48318708753766637,0.5099061000332248,55.043038469768135,56.02067620182191,1.16,0.001,632,1421,2126,2704,3464
93,0.4862186622183008,0.512488559963543,54.881361746839886,55.872887351698814,1.17,0.001,631,1421,2126,2704,3464
94,0.48919302567486966,0.5161330908214372,54.722274658040305,55.663647476522996,1.18,0.001,630,1420,2126,2704,3463
95,0.49443662350271156,0.5206925306974213,54.44067737928712,55.4007704037419,1.19,0.001,629,1419,2125,2704,3464
96,0.5002880815904147,0.5266351761061406,54.12470906027463,55.05625895745755,1.2,0.001,629,1418,2125,2704,3464
97,0.503317587230287,0.5297663033257614,53.96039400424861,54.87386770970199,1.21,0.001,628,1418,2124,2704,3463
98,0.5058799582483985,0.5320403884452561,53.82102411436213,54.74102068561679,1.22,0.001,627,1417,2124,2704,3464
99,0.510972341724456,0.5372551568752779,53.54296746758042,54.43515889053232,1.23,0.001,626,1416,2123,2704,3463
