epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
10,0,0,79.1249660594319,78.13123412626828,0.32,0.001,204,401,596,802,991,1193,1391,1590,1789,1989,2176,2373,2571,2763,2967,3162,3359,3562,3763,3959
11,0,0,78.39281907184643,77.38089701377369,0.34,0.001,204,402,596,803,992,1194,1392,1589,1789,1990,2175,2373,2570,2762,2967,3161,3359,3562,3763,3959
12,0,0,77.83791628080431,76.81048804830463,0.36,0.001,205,402,596,803,992,1195,1393,1589,1789,1990,2175,2372,2569,2762,2968,3160,3358,3562,3763,3959
13,0.005194440013972845,0.004124727498182157,77.41654718045586,76.37599094078911,0.37,0.001,205,402,596,804,993,1196,1393,1588,1788,1991,2175,2372,2568,2761,2968,3160,3357,3562,3763,3959
14,0.014251432740970849,0.013598148131925614,77.06332369794985,76.01185595743436,0.39,0.001,205,403,596,804,993,1197,1394,1588,1788,1991,2175,2372,2568,2760,2968,3159,3357,3562,3763,3958
15,0.023357096956983625,0.023078087553496274,76.70657362638485,75.64571320161672,0.41,0.001,205,403,596,805,994,1198,1395,1588,1788,1992,2175,2372,2567,2759,2968,3158,3356,3562,3763,3958
16,0.03379420886901041,0.034057291207682416,76.29559983830981,75.21943484835718,0.42,0.001,205,403,596,806,994,1199,1395,1587,1788,1992,2175,2371,2566,2758,2968,3158,3355,3562,3762,3958
17,0.04569194583782932,0.04658418571980261,75.82439815434574,74.73010029850757,0.44,0.001,206,404,596,806,995,1199,1396,1587,1788,1992,2174,2371,2565,2757,2968,3157,3355,3562,3762,3958
18,0.05814964617049179,0.059741620003925355,75.32785761464679,74.21265764468687,0.46,0.001,206,404,595,807,996,1200,1397,1587,1788,1992,2174,2370,2565,2756,2968,3157,3354,3562,3762,3958
19,0.0697925862485902,0.07213108876189223,74.8608181216566,73.72209482661897,0.48,0.001,206,405,595,807,996,1201,1398,1587,1788,1992,2174,2370,2564,2755,2969,3156,3353,3562,3762,3957
20,0.07962511541304151,0.08270033642602481,74.46411743354143,73.30101679035565,0.49,0.001,206,405,595,808,997,1202,1398,1587,1788,1992,2174,2369,2563,2754,2969,3155,3353,3562,3762,3957
21,0.08772747276342296,0.09151758730279924,74.13562779523588,72.947872414785,0.51,0.001,206,405,595,808,997,1203,1399,1587,1788,1992,2174,2369,2563,2753,2969,3155,3352,3561,3762,3957
22,0.09569210798210959,0.10021220320947732,73.81129603167119,72.59796048917283,0.53,0.001,207,406,594,809,998,1204,1400,1586,1788,1992,2174,2368,2562,2752,2969,3154,3351,3561,3762,3957
23,0.10520939013033181,0.1105335984775706,73.42186336188459,72.18038046601549,0.55,0.001,207,406,594,809,999,1205,1400,1586,1788,1992,2173,2368,2562,2752,2970,3154,3351,3561,3761,3957
24,0.11628969511700915,0.12239916650907401,72.96584576661536,71.69731433472596,0.56,0.001,207,407,594,810,999,1206,1401,1586,1789,1992,2173,2367,2561,2751,2970,3153,3350,3561,3761,3956
25,0.12790412513904248,0.13471277894998446,72.48477412856268,71.19254810898398,0.58,0.001,207,407,594,810,1000,1207,1402,1586,1789,1992,2173,2367,2561,2750,2970,3153,3349,3560,3761,3956
26,0.13867999228082295,0.14607708426892851,72.03556115081287,70.72349671984021,0.6,0.001,207,407,594,811,1001,1208,1402,1586,1789,1991,2173,2366,2560,2749,2970,3152,3349,3560,3761,3956
27,0.14800200249329865,0.15594705408164877,71.64468193256741,70.31358332498779,0.62,0.001,208,408,594,811,1001,1208,1403,1586,1789,1991,2173,2366,2560,2748,2971,3152,3348,3560,3761,3956
28,0.1563020136255796,0.16473552690391635,71.29485635702446,69.94656512407346,0.63,0.001,208,408,594,812,1002,1209,1403,1586,1789,1991,2173,2365,2560,2747,2971,3151,3348,3559,3761,3956
29,0.1644898380359865,0.17348389545415,70.94806501721875,69.5792987072574,0.65,0.001,208,409,593,812,1003,1210,1404,1586,1789,1990,2173,2364,2560,2746,2971,3150,3347,3559,3761,3955
30,0.1732473282731425,0.18292810048814434,70.57525903246831,69.18062931671156,0.67,0.001,208,409,593,812,1003,1211,1404,1586,1789,1990,2173,2364,2560,2745,2972,3150,3346,3559,3760,3955
31,0.18223935646683853,0.19255737104760062,70.19041136548674,68.7717685707133,0.69,0.001,208,409,593,813,1004,1212,1405,1587,1789,1990,2172,2363,2560,2744,2972,3149,3346,3558,3760,3955
32,0.1904061280414484,0.20129554758012214,69.83904486388685,68.39863336993656,0.7,0.001,209,410,592,813,1005,1213,1405,1587,1789,1989,2172,2363,2560,2743,2972,3149,3345,3558,3760,3955
33,0.19700982603810246,0.20846484998496628,69.55363052732223,68.09096411809169,0.72,0.001,209,410,592,813,1005,1214,1406,1587,1790,1989,2172,2362,2560,2742,2972,3148,3344,3558,3760,3955
34,0.20273295175651818,0.2146629388121688,69.30532114536733,67.82384697692987,0.74,0.001,209,411,591,814,1006,1215,1406,1587,1790,1988,2172,2361,2560,2741,2972,3148,3344,3557,3760,3955
35,0.20903060962649334,0.2213478507997706,69.03105548297629,67.53456869448416,0.76,0.001,209,411,591,814,1007,1216,1406,1588,1790,1988,2172,2361,2561,2740,2972,3147,3343,3557,3760,3954
36,0.2161619953201771,0.22871022289743403,68.71915856517926,67.21452944676471,0.77,0.001,210,412,591,814,1007,1216,1407,1588,1790,1987,2172,2360,2561,2739,2973,3146,3342,3556,3760,3954
37,0.22307356625727737,0.23568988259590595,68.41551801651984,66.90971645620687,0.79,0.001,210,412,590,815,1008,1217,1407,1588,1791,1987,2172,2360,2562,2738,2973,3146,3342,3556,3759,3954
38,0.22906276416765814,0.24168375517889507,68.15130656075128,66.6468399065646,0.81,0.001,210,412,590,815,1009,1218,1407,1589,1791,1986,2172,2359,2562,2737,2973,3145,3341,3555,3759,3954
39,0.23491791102700765,0.24767395197300424,67.89201487357515,66.38308419460111,0.83,0.001,210,413,589,815,1009,1219,1407,1589,1791,1986,2172,2358,2563,2736,2973,3145,3340,3555,3759,3953
40,0.24148864456154384,0.2545390436793368,67.59985019283512,66.07951235538138,0.84,0.001,210,413,589,815,1010,1220,1408,1589,1791,1985,2172,2358,2564,2735,2973,3144,3340,3555,3759,3953
41,0.24826806044758476,0.2617588997832919,67.29707271563711,65.75874021042755,0.86,0.001,211,414,588,815,1011,1221,1408,1590,1792,1984,2172,2357,2565,2734,2973,3144,3339,3554,3759,3953
42,0.2544114976252405,0.2682640916146444,67.02152100141976,65.46837335810514,0.88,0.001,211,414,588,816,1012,1222,1408,1590,1792,1984,2172,2357,2566,2733,2973,3143,3338,3554,3759,3953
43,0.26014905119659193,0.27424656720988494,66.76314389550944,65.20019875712612,0.89,0.001,211,414,587,816,1012,1223,1408,1591,1792,1983,2172,2356,2567,2732,2973,3143,3338,3553,3759,3952
44,0.2662668055782127,0.2805682482323595,66.48654336945748,64.91561529689909,0.91,0.001,211,415,587,816,1013,1224,1409,1592,1793,1983,2172,2355,2568,2731,2974,3142,3337,3553,3759,3952
45,0.2725376551370128,0.28697073487534097,66.20182505509194,64.62611822049968,0.92,0.001,211,415,586,816,1014,1225,1409,1592,1793,1982,2172,2355,2569,2730,2974,3142,3337,3552,3758,3952
46,0.27818720662009444,0.2927302786410406,65.94425320867619,64.36457743297163,0.94,0.001,212,416,585,816,1015,1225,1409,1593,1793,1982,2172,2354,2570,2729,2974,3141,3336,3551,3758,3952
47,0.28331202588066784,0.297949872401156,65.70973695922089,64.12663329425808,0.96,0.001,212,416,585,816,1015,1226,1409,1593,1793,1981,2172,2354,2571,2728,2974,3140,3335,3551,3758,3951
48,0.2885334789057783,0.3032742792682144,65.46993584844878,63.88300119591185,0.97,0.001,212,416,584,816,1016,1227,1409,1594,1794,1981,2172,2353,2572,2727,2974,3140,3335,3550,3758,3951
49,0.2938963457309576,0.3087237275977225,65.22271789558835,63.632677735431265,0.99,0.001,212,417,584,816,1017,1228,1410,1595,1794,1980,2172,2353,2573,2726,2973,3139,3334,3550,3758,3951
50,0.29903355835298684,0.3139300697785079,64.9850268210878,63.39260072099799,1.0,0.001,213,417,583,816,1018,1229,1410,1595,1794,1980,2172,2352,2575,2725,2973,3139,3334,3549,3758,3951
51,0.3040164652705908,0.3189323966463147,64.75363467115186,63.16107222745569,1.02,0.001,213,418,582,816,1018,1230,1410,1596,1794,1980,2172,2351,2576,2724,2973,3138,3333,3548,3758,3950
52,0.3092723027307477,0.32423308955727403,64.50867492535403,62.914801253734204,1.04,0.001,213,418,582,816,1019,1231,1410,1597,1795,1979,2171,2351,2577,2723,2973,3137,3332,3548,3758,3950
53,0.31470482297448243,0.32968302290466955,64.25449127055244,62.66059250849472,1.05,0.001,213,418,581,815,1020,1232,1410,1597,1795,1979,2171,2350,2578,2722,2973,3137,3332,3547,3757,3950
54,0.319945380255917,0.3348904289276565,64.00834219923017,62.41672381749442,1.07,0.001,213,419,580,815,1021,1233,1410,1598,1795,1979,2171,2350,2579,2721,2973,3136,3331,3546,3757,3950
55,0.325130008667294,0.34000978584302854,63.763879080484315,62.17605108178711,1.09,0.001,214,419,580,815,1022,1234,1411,1599,1795,1979,2171,2349,2580,2720,2973,3135,3331,3546,3757,3949
56,0.3305096350083161,0.3452700546091314,63.50923053605082,61.92777697081395,1.1,0.001,214,419,579,815,1023,1234,1411,1599,1796,1979,2171,2349,2582,2719,2972,3135,3330,3545,3757,3949
57,0.3358466267066492,0.3504724003853116,63.2555831435307,61.68125047497213,1.12,0.001,214,420,578,815,1023,1235,1411,1600,1796,1979,2171,2348,2583,2718,2972,3134,3330,3544,3757,3949
58,0.3409748419952464,0.35551090537270114,63.010898192420846,61.44155116030499,1.13,0.001,214,420,577,814,1024,1236,1411,1600,1796,1979,2171,2348,2584,2717,2972,3133,3330,3543,3757,3949
59,0.346204168390012,0.36062949164130786,62.76040867046975,61.19707734353516,1.15,0.001,214,420,577,814,1025,1237,1411,1601,1796,1979,2171,2347,2585,2716,2972,3133,3329,3543,3757,3948
60,0.3515599923274031,0.3659382845700596,62.50281438975868,60.94248377056025,1.17,0.001,215,421,576,814,1026,1238,1411,1602,1797,1979,2171,2347,2586,2715,2972,3132,3329,3542,3757,3948
61,0.3568328435894942,0.37123592603761746,62.24817235017828,60.68735919782842,1.18,0.001,215,421,575,813,1027,1239,1411,1602,1797,1979,2171,2346,2587,2714,2972,3131,3328,3541,3757,3948
62,0.3621846706731878,0.37662473214293035,61.98864642139115,60.42674170664218,1.2,0.001,215,421,575,813,1028,1240,1412,1603,1797,1979,2171,2345,2587,2713,2972,3131,3328,3540,3757,3948
63,0.3677491851345768,0.38223627325520726,61.717650306658626,60.15414769053751,1.21,0.001,215,422,574,813,1029,1241,1412,1603,1797,1979,2171,2345,2588,2712,2972,3130,3328,3539,3756,3947
64,0.37330944644538777,0.3878642457323249,61.44566562597194,59.87951362814957,1.23,0.001,216,422,573,812,1029,1242,1412,1604,1798,1979,2171,2344,2589,2711,2972,3129,3327,3538,3756,3947
65,0.37887846280783744,0.39353447473103464,61.17204062876683,59.601537410697304,1.25,0.001,216,422,572,812,1030,1243,1412,1604,1798,1979,2171,2344,2590,2710,2972,3128,3327,3538,3756,3947
66,0.384574752646216,0.39936096409316213,60.890889626060854,59.314539529607536,1.26,0.001,216,423,572,811,1031,1244,1412,1604,1798,1979,2171,2343,2590,2709,2972,3128,3327,3537,3756,3947
67,0.39024930802673075,0.4051503828628271,60.60951799738223,59.02798884255566,1.28,0.001,216,423,571,811,1032,1245,1412,1605,1798,1979,2171,2343,2591,2708,2972,3127,3327,3536,3756,3946
68,0.3959396635194885,0.41091766072564595,60.3260428447988,58.74114170252077,1.29,0.001,216,423,570,810,1033,1246,1412,1605,1799,1980,2171,2342,2591,2707,2972,3126,3326,3535,3756,3946
69,0.40179455606224723,0.41679238221901316,60.032974337546364,58.44750290391477,1.31,0.001,217,423,570,810,1034,1247,1412,1605,1799,1980,2171,2342,2592,2706,2972,3125,3326,3534,3756,3946
70,0.40773689938003677,0.42269491796766456,59.73405824857164,58.1509833556955,1.33,0.001,217,424,569,809,1035,1247,1413,1606,1799,1980,2171,2341,2592,2705,2972,3124,3326,3533,3756,3946
71,0.413820398557345,0.42870375636459734,59.42648261455073,57.84756326909436,1.34,0.001,217,424,568,809,1036,1248,1413,1606,1799,1980,2171,2341,2593,2704,2972,3123,3326,3532,3756,3945
72,0.4200759734932522,0.4349393321195628,59.10853860431249,57.53099962601684,1.36,0.001,217,424,567,808,1037,1249,1413,1606,1800,1981,2171,2341,2593,2703,2972,3123,3326,3532,3756,3945
73,0.4263401661133631,0.44123055814213874,58.7884369775692,57.209835972770016,1.38,0.001,218,424,567,808,1037,1250,1413,1607,1800,1981,2171,2340,2594,2702,2972,3122,3326,3531,3756,3945
74,0.43263583462047783,0.4474988759456707,58.464956367441815,56.888039370657694,1.39,0.001,218,424,566,807,1038,1251,1413,1607,1800,1982,2171,2340,2594,2701,2972,3121,3326,3530,3756,3945
75,0.43894655248065784,0.4537006730770001,58.1388991278376,56.56785411468801,1.41,0.001,218,424,565,806,1039,1252,1413,1607,1800,1982,2171,2339,2594,2700,2972,3120,3326,3529,3756,3944
76,0.44522241306898547,0.4598077151770189,57.8128167221054,56.250781244574725,1.42,0.001,218,424,564,806,1040,1253,1413,1607,1800,1983,2171,2339,2595,2699,2973,3119,3326,3528,3756,3944
77,0.4515322025506665,0.46599322256470155,57.48310935681998,55.92780554959894,1.44,0.001,218,425,564,805,1041,1254,1414,1608,1801,1984,2171,2338,2595,2698,2973,3118,3326,3527,3756,3944
78,0.45784761581888556,0.47223131492825066,57.15120518332269,55.60017880198318,1.46,0.001,219,425,563,804,1042,1255,1414,1608,1801,1985,2171,2338,2595,2697,2973,3117,3326,3526,3756,3944
79,0.46416347893584453,0.4784400438082501,56.81733211367483,55.27216926548568,1.47,0.001,219,425,562,804,1043,1256,1414,1608,1801,1986,2171,2338,2595,2696,2973,3116,3326,3525,3756,3943
80,0.47052876783251885,0.48464360470418477,56.47885087095102,54.94247702142669,1.49,0.001,219,425,561,803,1044,1257,1414,1608,1801,1987,2171,2337,2595,2695,2973,3115,3326,3525,3756,3943
81,0.47691472269084634,0.49084476349711115,56.137224187281696,54.61091736019342,1.5,0.001,219,425,561,802,1045,1258,1414,1608,1801,1988,2171,2337,2596,2694,2973,3114,3326,3524,3757,3943
82,0.48337337087336296,0.4971877481524267,55.789578334857936,54.269687437918556,1.52,0.001,220,425,560,801,1046,1259,1414,1608,1802,1989,2171,2336,2596,2693,2974,3113,3327,3523,3757,3942
83,0.48992095376111733,0.5036772540968688,55.43491926067449,53.918331979369505,1.54,0.001,220,425,559,801,1047,1260,1414,1608,1802,1990,2171,2336,2596,2693,2974,3112,3327,3522,3757,3942
84,0.4965769319038288,0.5102914852780585,55.072049753595515,53.5578574235086,1.55,0.001,220,425,558,800,1048,1261,1415,1608,1802,1992,2171,2335,2595,2692,2974,3111,3327,3521,3757,3942
85,0.503367492219498,0.5170777665902864,54.69936255270142,53.18546880301869,1.57,0.001,220,425,558,799,1049,1262,1415,1608,1802,1993,2171,2335,2595,2691,2974,3110,3328,3520,3757,3941
86,0.5103011321122475,0.5239824216753258,54.316183617172285,52.80388705655342,1.59,0.001,220,425,557,798,1050,1263,1415,1608,1803,1994,2171,2334,2595,2690,2974,3109,3328,3519,3757,3941
87,0.5173743580193764,0.5309878689966345,53.92248170478734,52.41389423229064,1.6,0.001,221,425,556,798,1051,1264,1415,1608,1803,1996,2171,2333,2595,2689,2975,3108,3329,3518,3757,3941
88,0.5243658011738861,0.5378467759060841,53.53049063603261,52.02922762586189,1.62,0.001,221,425,555,797,1052,1265,1415,1607,1803,1997,2171,2333,2594,2688,2975,3107,3329,3517,3757,3940
89,0.5312992626636033,0.5444169305993369,53.13889064723453,51.65806957624094,1.63,0.001,221,425,555,796,1053,1266,1415,1607,1804,1999,2171,2332,2594,2688,2975,3106,3330,3516,3757,3940
90,0.5381077025660603,0.5508448825529879,52.75152961718859,51.29234388303605,1.65,0.001,221,425,554,795,1054,1267,1415,1607,1804,2000,2171,2331,2593,2687,2975,3105,3330,3515,3757,3940
91,0.5450191130278604,0.5576894449626559,52.35537184413363,50.90002935442425,1.67,0.001,222,425,553,795,1055,1268,1415,1606,1804,2002,2171,2330,2593,2686,2976,3104,3331,3514,3758,3939
92,0.5518147866342411,0.5645274072260378,51.962905564330214,50.50504693221263,1.68,0.001,222,424,552,794,1056,1269,1415,1606,1804,2003,2170,2330,2592,2685,2976,3102,3332,3513,3758,3939
93,0.5586913779240817,0.5712141397182278,51.5627272722264,50.115793652675,1.7,0.001,222,424,552,793,1057,1269,1415,1605,1805,2005,2170,2329,2592,2685,2976,3101,3332,3512,3758,3939
94,0.5654431187306306,0.5777724693268871,51.16676739777001,49.731054024371936,1.71,0.001,222,424,551,792,1058,1270,1415,1604,1805,2007,2170,2328,2591,2684,2977,3100,3333,3511,3758,3939
95,0.572248682266858,0.5846339183764679,50.76452849693007,49.32531865631356,1.73,0.001,222,424,550,791,1059,1271,1415,1603,1805,2008,2170,2327,2590,2683,2977,3099,3334,3510,3758,3938
96,0.5789597750267831,0.5912408971464758,50.364724448268355,48.931453170481255,1.75,0.001,223,424,549,791,1060,1272,1415,1603,1805,2010,2170,2327,2589,2683,2978,3098,3335,3509,3758,3938
97,0.5856536659412752,0.5975517760137345,49.962762012228914,48.55225318213873,1.76,0.001,223,424,549,790,1061,1273,1415,1602,1806,2012,2169,2326,2588,2682,2978,3097,3335,3508,3759,3938
98,0.5923216073319053,0.6040513977738564,49.55911331824476,48.1585947068706,1.78,0.001,223,424,548,789,1062,1274,1415,1601,1806,2013,2169,2325,2587,2682,2979,3096,3336,3507,3759,3937
99,0.5988874515277083,0.6105503914204036,49.15840546768172,47.76172753562731,1.79,0.001,223,424,547,788,1062,1275,1415,1599,1806,2015,2169,2324,2586,2681,2980,3095,3337,3506,3759,3937
100,0.6054536241588779,0.6167301531643468,48.7543868218543,47.38127122905473,1.81,0.001,224,423,547,788,1063,1275,1415,1598,1807,2017,2169,2323,2585,2680,2980,3094,3338,3505,3759,3937
101,0.6119104255941701,0.6229524130260056,48.353806222177326,46.995090958724084,1.83,0.001,224,423,546,787,1064,1276,1415,1597,1807,2018,2168,2323,2584,2680,2981,3093,3339,3504,3759,3936
102,0.6182755159998521,0.6292553747900036,47.955642549586905,46.60063455174189,1.84,0.001,224,423,545,786,1065,1277,1415,1596,1807,2020,2168,2322,2583,2679,2982,3091,3340,3503,3760,3936
103,0.6245714373674621,0.6351786399075264,47.55851915420228,46.22687344094342,1.86,0.001,224,423,545,785,1066,1278,1415,1595,1807,2021,2168,2321,2582,2679,2983,3090,3341,3502,3760,3936
104,0.6307260089197753,0.6410901453531743,47.16708478079549,45.85081638620244,1.88,0.001,224,423,544,785,1066,1278,1415,1593,1808,2022,2167,2320,2581,2678,2984,3089,3342,3501,3760,3935
105,0.6367635573609134,0.6470369696943006,46.779908756658024,45.46937553263872,1.89,0.001,225,423,543,784,1067,1279,1414,1592,1808,2023,2167,2319,2580,2678,2985,3088,3343,3500,3760,3935
106,0.642736027437547,0.6526200017318005,46.39372989777956,45.108333140895375,1.91,0.001,225,422,543,783,1068,1280,1414,1591,1808,2024,2166,2318,2579,2677,2986,3087,3345,3499,3760,3935
107,0.6486011991366695,0.6582314718454696,46.01133787329624,44.74251830570042,1.93,0.001,225,422,542,782,1069,1280,1414,1589,1808,2024,2166,2318,2578,2677,2987,3086,3346,3498,3761,3934
108,0.6543344618431478,0.6638434093784856,45.63443823610629,44.37365342367092,1.95,0.001,225,422,541,782,1069,1281,1414,1588,1809,2024,2165,2317,2577,2677,2988,3085,3347,3497,3761,3934
109,0.6599663509844893,0.6690040542176531,45.261153558922636,44.031726842698326,1.96,0.001,226,422,541,781,1070,1281,1414,1586,1809,2024,2165,2316,2575,2676,2989,3084,3348,3496,3761,3934
110,0.6654918217552732,0.6743338022245318,44.89190440441002,43.67578526769725,1.98,0.001,226,422,540,780,1071,1281,1414,1585,1809,2024,2164,2315,2574,2676,2990,3083,3349,3495,3761,3933
111,0.6708953973235346,0.6794133164553922,44.52784252314079,43.333835383710266,2.0,0.001,226,421,539,780,1071,1282,1413,1583,1809,2023,2164,2314,2573,2675,2991,3081,3350,3494,3762,3933
112,0.6761588806912694,0.6841999976754097,44.17033292320622,43.009110306258805,2.02,0.001,226,421,539,779,1072,1282,1413,1581,1810,2023,2163,2313,2572,2675,2992,3080,3351,3493,3762,3933
113,0.681278677888626,0.6892547041079335,43.81978390994258,42.66351672307017,2.03,0.001,226,421,538,778,1072,1282,1413,1580,1810,2022,2163,2312,2570,2674,2994,3079,3353,3492,3762,3932
114,0.6862619023867785,0.6937455077799801,43.47587389953335,42.35411542872782,2.05,0.001,227,421,538,778,1073,1283,1413,1578,1810,2021,2162,2311,2569,2674,2995,3078,3354,3491,3762,3932
115,0.6911168598635742,0.6986327977833853,43.13817591970815,42.014807134564926,2.07,0.001,227,421,537,777,1073,1283,1412,1576,1811,2021,2161,2310,2568,2673,2996,3077,3355,3490,3762,3932
116,0.6958195239176963,0.7029090257366526,42.80853226367744,41.71565853480186,2.08,0.001,227,421,537,777,1074,1283,1412,1575,1811,2020,2161,2309,2566,2672,2997,3076,3356,3489,3763,3931
117,0.7003863915625252,0.7074304102488995,42.48596246804275,41.3970095821395,2.1,0.001,227,421,536,776,1074,1283,1412,1573,1811,2020,2160,2308,2565,2672,2999,3075,3357,3488,3763,3931
118,0.7048069318983431,0.7114262099529668,42.17137423285492,41.113346385043414,2.12,0.001,227,421,536,776,1074,1283,1411,1571,1812,2019,2159,2307,2564,2671,3000,3074,3358,3487,3763,3931
119,0.709069686792311,0.7155155209276768,41.86577848557369,40.821001040843704,2.14,0.001,228,420,535,775,1075,1283,1411,1570,1812,2019,2158,2306,2563,2670,3001,3073,3360,3486,3763,3930
120,0.7132007514059873,0.7192210186537481,41.567479436209354,40.55427888808791,2.15,0.001,228,420,534,775,1075,1283,1411,1568,1812,2019,2158,2305,2562,2669,3002,3072,3361,3485,3764,3930
121,0.7172085044896743,0.7230987715707844,41.27602310067932,40.273263972710545,2.17,0.001,228,420,534,774,1075,1283,1410,1566,1813,2019,2157,2304,2560,2668,3003,3071,3362,3484,3764,3930
122,0.7210818656737947,0.7266474099366523,40.99237287336587,40.01437119765535,2.19,0.001,228,420,533,774,1075,1283,1410,1564,1813,2019,2156,2303,2559,2667,3004,3070,3363,3483,3764,3929
123,0.724795302367512,0.7303622731956225,40.71857612203858,39.741541700325996,2.2,0.001,228,420,533,773,1075,1283,1410,1563,1814,2020,2155,2302,2558,2666,3006,3069,3364,3483,3764,3929
124,0.728337979811956,0.7333399349174363,40.455646104812274,39.521495523302725,2.22,0.001,229,420,533,773,1076,1282,1409,1561,1814,2020,2155,2301,2557,2665,3007,3068,3365,3482,3764,3929
125,0.7316694848636633,0.7369595862424492,40.20682005464061,39.25234492398193,2.24,0.001,229,421,532,772,1076,1282,1409,1559,1814,2021,2154,2300,2556,2664,3008,3067,3366,3481,3764,3928
126,0.7346767674331068,0.7387272020443104,39.9808776924005,39.12023857808449,2.26,0.001,229,421,532,772,1076,1282,1409,1558,1815,2021,2153,2299,2555,2663,3008,3066,3368,3480,3765,3928
127,0.7372710758694091,0.7426291963151935,39.784933610385885,38.82701677241393,2.27,0.001,229,421,531,772,1076,1282,1408,1556,1816,2022,2152,2298,2554,2662,3009,3065,3369,3479,3765,3928
128,0.7399069356218333,0.743118454570298,39.584854343035985,38.790093925108636,2.29,0.001,230,421,531,771,1076,1282,1408,1555,1816,2022,2151,2297,2553,2661,3010,3064,3370,3478,3765,3927
129,0.7433190806637706,0.7482957774066146,39.32434272386587,38.39720639557486,2.31,0.001,230,421,531,771,1076,1281,1407,1553,1817,2022,2151,2296,2552,2660,3011,3063,3371,3478,3765,3927
130,0.7465437025541145,0.7506901421645078,39.076550598032895,38.21414239140972,2.33,0.001,230,421,530,771,1076,1281,1407,1552,1817,2022,2150,2295,2551,2658,3011,3063,3372,3477,3765,3927
131,0.7485638115120483,0.7518101856328318,38.920515394258175,38.12820651218645,2.34,0.001,230,421,530,771,1076,1280,1407,1551,1818,2023,2149,2294,2550,2657,3012,3062,3373,3476,3765,3926
132,0.7506776130075621,0.7552984768763359,38.756567613800954,37.85931212592798,2.36,0.001,230,421,529,770,1075,1280,1406,1549,1819,2023,2148,2293,2549,2656,3012,3061,3374,3475,3766,3926
133,0.7536199641687801,0.7567290423367754,38.527199389177476,37.74848338737432,2.38,0.001,231,422,529,770,1075,1279,1406,1549,1819,2023,2147,2292,2548,2655,3012,3060,3375,3475,3766,3926
134,0.7560273353658554,0.7592158024982445,38.33851265678384,37.555052363268146,2.39,0.001,231,422,529,770,1075,1279,1406,1548,1820,2022,2147,2291,2547,2654,3013,3059,3376,3474,3766,3925
135,0.7577349017142214,0.7618412917789366,38.20411233386728,37.34974291609566,2.41,0.001,231,422,528,770,1075,1278,1405,1546,1821,2022,2146,2290,2546,2653,3013,3059,3377,3473,3766,3925
136,0.7599736301259348,0.7627013904569775,38.02718465073292,37.28223882804318,2.43,0.001,231,422,528,770,1075,1278,1405,1546,1821,2022,2145,2289,2545,2652,3013,3058,3378,3473,3766,3925
137,0.7623648388847922,0.7657382519146188,37.83729171771217,37.04290922731957,2.45,0.001,231,422,528,770,1074,1277,1404,1545,1822,2022,2144,2288,2544,2651,3013,3057,3378,3472,3766,3924
138,0.7640529773388121,0.767761080702938,37.702655534789585,36.882629639718274,2.46,0.001,232,422,528,769,1074,1277,1404,1544,1823,2022,2144,2287,2543,2650,3013,3056,3379,3471,3766,3924
