epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
19,0.12688647138278764,0.14441586395375838,71.79076925887652,64.39514627113793,0.43,0.001,268,529,781,1038,1307,1560,1818,2091,2340,2605,2847,3111,3366,3633,3895
20,0.12655566957752418,0.14449242480110203,71.80437086822256,64.39226482685052,0.44,0.001,269,529,780,1038,1307,1560,1818,2092,2340,2606,2846,3111,3365,3633,3895
21,0.1277957113230972,0.1456706603751614,71.75337535614614,64.34790843774567,0.46,0.001,269,530,780,1037,1308,1560,1818,2092,2340,2607,2846,3110,3364,3632,3895
22,0.13260229657420874,0.1502870588718166,71.55539675445522,64.17381715772991,0.47,0.001,269,530,779,1037,1308,1560,1818,2093,2340,2608,2845,3110,3364,3632,3895
23,0.1404008556693752,0.1578179832884159,71.2329989311046,63.888804159062175,0.49,0.001,269,530,779,1036,1309,1561,1818,2093,2340,2609,2845,3110,3363,3632,3894
24,0.14864548415921386,0.1653272889753502,70.89056817553376,63.6033354262475,0.5,0.001,270,530,778,1035,1310,1561,1818,2094,2340,2610,2844,3109,3363,3632,3894
25,0.15468207478408558,0.1699176762644803,70.63879843081988,63.42819743985123,0.52,0.001,270,531,777,1035,1310,1561,1818,2095,2340,2611,2844,3109,3362,3631,3894
26,0.15748342081703048,0.17061868796253077,70.52164727496799,63.401405987958974,0.53,0.001,270,531,777,1034,1311,1561,1819,2095,2340,2612,2843,3108,3362,3631,3894
27,0.15826606943231514,0.16929165289545423,70.48888986038864,63.452109232204606,0.55,0.001,270,531,776,1033,1311,1561,1819,2096,2339,2613,2843,3108,3361,3631,3893
28,0.1594880698232507,0.1691293185910524,70.43770796331323,63.45830554756997,0.56,0.001,271,531,775,1033,1312,1562,1819,2097,2339,2614,2842,3107,3360,3631,3893
29,0.16290501142467528,0.17240000027427338,70.29438308263862,63.333283006079235,0.58,0.001,271,532,774,1032,1312,1562,1819,2097,2339,2615,2842,3107,3360,3630,3893
30,0.16841555495445204,0.1788335995967647,70.06262893052366,63.086635541803744,0.59,0.001,271,532,774,1032,1313,1562,1819,2098,2339,2616,2841,3107,3359,3630,3893
31,0.17435896916534843,0.18628118809091399,69.8118075726628,62.79989962235708,0.61,0.001,272,532,773,1031,1314,1562,1819,2099,2339,2617,2841,3106,3359,3630,3892
32,0.17894556342938472,0.19230444808416747,69.61762892983717,62.567038265717436,0.62,0.001,272,533,772,1030,1314,1562,1820,2100,2339,2618,2840,3106,3358,3630,3892
33,0.1815765492047272,0.19588238140167658,69.50599611611756,62.42830849199644,0.64,0.001,272,533,772,1030,1315,1562,1820,2101,2339,2619,2840,3105,3358,3629,3892
34,0.18314837773692905,0.197846117020265,69.43922280716065,62.35203383248116,0.65,0.001,272,533,771,1029,1315,1562,1820,2102,2339,2620,2840,3105,3357,3629,3892
35,0.1852354684972195,0.19985566189448556,69.35044962566032,62.27388198075599,0.67,0.001,273,534,770,1029,1316,1562,1820,2103,2338,2621,2839,3104,3357,3629,3891
36,0.1887172949832091,0.20289510235081276,69.2021177816745,62.155491919710926,0.68,0.001,273,534,769,1028,1316,1562,1821,2103,2338,2623,2839,3103,3357,3628,3891
37,0.19305769247107119,0.20635750386886353,69.01674813722754,62.020352868408246,0.7,0.001,273,534,769,1027,1317,1562,1821,2104,2337,2624,2838,3103,3356,3628,3891
38,0.19695602715073923,0.20888500258523035,68.84983518271848,61.92151818279733,0.71,0.001,273,534,768,1027,1318,1563,1821,2105,2337,2625,2838,3102,3356,3628,3891
39,0.1996835098520936,0.2100441425114673,68.73281390304962,61.87613635320163,0.73,0.001,274,534,767,1026,1318,1563,1821,2106,2336,2626,2837,3101,3356,3627,3890
40,0.20189284598618384,0.2110178969075781,68.6378773209443,61.837988062178454,0.74,0.001,274,534,766,1025,1319,1563,1821,2107,2336,2627,2837,3101,3356,3627,3890
41,0.2047987169337303,0.21342759453247484,68.51281172958639,61.74348199089014,0.76,0.001,274,534,765,1025,1320,1563,1822,2107,2335,2628,2837,3100,3355,3627,3890
42,0.20890662920091863,0.21799954922444664,68.33561908651666,61.5637789365884,0.77,0.001,274,535,764,1024,1320,1563,1822,2108,2335,2630,2836,3099,3355,3626,3890
43,0.21334733624722757,0.22339155523041399,68.14355037001852,61.3511680435874,0.79,0.001,275,535,764,1023,1321,1563,1822,2109,2335,2631,2836,3098,3355,3626,3889
44,0.21705807945814548,0.22803234744990064,67.98263866720863,61.167582464335226,0.8,0.001,275,535,763,1023,1322,1563,1822,2110,2334,2632,2835,3098,3355,3625,3889
45,0.22028250857013376,0.2324681835236495,67.8425048826324,60.99159457970418,0.82,0.001,275,535,762,1022,1322,1563,1822,2111,2334,2633,2835,3097,3355,3625,3889
46,0.2231274712131892,0.23633662818113021,67.71862742259326,60.83769471023906,0.83,0.001,276,535,761,1021,1323,1564,1822,2111,2333,2635,2834,3096,3355,3625,3889
47,0.22614663127520906,0.23992917564014005,67.58690874995689,60.694427063466875,0.85,0.001,276,535,760,1021,1324,1564,1823,2112,2333,2636,2834,3095,3356,3624,3888
48,0.22958449769846168,0.24342402615232306,67.4366166531581,60.55472529753045,0.86,0.001,276,535,759,1020,1324,1564,1823,2113,2332,2637,2834,3094,3356,3624,3888
49,0.23307096888701118,0.24648896208304882,67.28385169725905,60.43194939609759,0.88,0.001,276,535,758,1019,1325,1564,1823,2113,2332,2638,2833,3094,3357,3623,3888
50,0.23614127328562962,0.2488417409976087,67.14903695558485,60.33752516767136,0.89,0.001,277,535,758,1019,1326,1564,1823,2114,2331,2640,2833,3093,3357,3623,3888
51,0.23892639180894715,0.2508769654153634,67.02650769937965,60.25573146040238,0.91,0.001,277,535,757,1018,1327,1564,1824,2115,2331,2641,2832,3092,3358,3623,3887
52,0.24209072887629812,0.25349906992967763,66.88702432787319,60.150182323861245,0.92,0.001,277,534,756,1017,1327,1565,1824,2115,2330,2642,2832,3091,3358,3622,3887
53,0.24530987298274043,0.2565969586470487,66.74482438385203,60.02524289960225,0.94,0.001,278,534,755,1016,1328,1565,1825,2116,2329,2643,2832,3090,3359,3622,3887
54,0.24905987085614822,0.26088254659572396,66.57879055346756,59.85197601753116,0.96,0.001,278,534,754,1016,1329,1565,1825,2116,2329,2645,2831,3089,3359,3621,3887
55,0.25272451260625584,0.2652420448730126,66.41613896956824,59.675205294603934,0.97,0.001,278,534,753,1015,1329,1565,1826,2117,2328,2646,2831,3088,3360,3621,3886
56,0.25599383465991676,0.2688344570508403,66.27069620715667,59.52914407364367,0.99,0.001,278,534,752,1014,1330,1565,1826,2118,2328,2647,2830,3087,3361,3621,3886
57,0.25925379081782784,0.27182852891240084,66.12534705721778,59.40713357443911,1.0,0.001,279,533,751,1013,1331,1565,1827,2118,2328,2648,2830,3086,3362,3620,3886
58,0.2627994149403402,0.27450067153238533,65.96689954770878,59.29803193864763,1.02,0.001,279,533,751,1013,1331,1566,1827,2119,2327,2649,2830,3085,3362,3620,3885
59,0.2663288579595029,0.2767381957760988,65.80880138586137,59.20652083491311,1.03,0.001,279,533,750,1012,1332,1566,1828,2119,2327,2650,2829,3084,3363,3620,3885
60,0.26956486434012783,0.2786786693137411,65.66350804718326,59.1270439326942,1.05,0.001,280,532,749,1011,1333,1566,1829,2120,2326,2651,2829,3083,3364,3619,3885
61,0.2728376874456345,0.2812573671063745,65.51623054513858,59.02126123138805,1.06,0.001,280,532,748,1010,1334,1566,1829,2120,2326,2652,2828,3082,3365,3619,3885
62,0.2764642356069684,0.2849618830727061,65.35265661442158,58.868959931014366,1.08,0.001,280,531,747,1010,1334,1566,1830,2121,2325,2653,2828,3081,3366,3619,3884
63,0.28021685958922926,0.28930077468067694,65.18296065211368,58.69007707001563,1.09,0.001,281,531,746,1009,1335,1567,1830,2121,2325,2654,2828,3080,3367,3618,3884
64,0.2838738407655941,0.293563409594491,65.0171589430917,58.51380796578061,1.11,0.001,281,531,745,1008,1336,1567,1830,2122,2325,2655,2827,3079,3367,3618,3884
65,0.2875799248550146,0.297590818463921,64.84870462998856,58.346775329972175,1.12,0.001,281,530,744,1007,1336,1567,1831,2122,2325,2656,2827,3078,3368,3618,3884
66,0.2917873905906223,0.3017906223774599,64.65692967259967,58.17208274539859,1.14,0.001,281,530,743,1007,1337,1567,1831,2122,2324,2657,2827,3077,3369,3617,3883
67,0.29622911338955893,0.30611536436586007,64.45385795037797,57.9916417906764,1.15,0.001,282,529,743,1006,1338,1568,1832,2123,2324,2657,2826,3076,3370,3617,3883
68,0.30003515768117206,0.30971543086815445,64.27933577606804,57.84100859589695,1.17,0.001,282,528,742,1005,1338,1568,1832,2123,2324,2658,2826,3075,3371,3617,3883
69,0.3042287354237597,0.3143111174279145,64.08649322034441,57.64814475549061,1.18,0.001,282,528,741,1004,1339,1568,1833,2124,2323,2658,2826,3074,3372,3616,3882
70,0.3083431879068965,0.3190650438854774,63.89672147790527,57.44795751169597,1.2,0.001,283,527,740,1004,1339,1568,1833,2124,2323,2658,2825,3073,3373,3616,3882
71,0.31237551617192383,0.32305416014403554,63.71019169168011,57.279434300191895,1.21,0.001,283,527,739,1003,1340,1568,1833,2125,2323,2659,2825,3073,3374,3616,3882
72,0.3167925696177799,0.3265968940130789,63.50523631215382,57.12935696937587,1.23,0.001,283,526,738,1002,1341,1568,1834,2125,2322,2659,2825,3072,3375,3616,3882
73,0.32105214143418237,0.32971651775238886,63.30696236888167,56.99687320097042,1.24,0.001,284,526,737,1001,1342,1569,1835,2126,2322,2659,2825,3071,3377,3615,3881
74,0.3254207209926876,0.33383222846175076,63.102964517202956,56.82161600061965,1.26,0.001,284,525,736,1000,1342,1569,1835,2126,2322,2659,2824,3070,3378,3615,3881
75,0.33010154795904867,0.33931917460953664,62.88364868138915,56.58712343866315,1.27,0.001,284,524,735,1000,1343,1569,1836,2126,2321,2659,2824,3069,3379,3615,3881
76,0.33456030017836624,0.3446337658196278,62.674029195089055,56.35906960341432,1.29,0.001,285,524,734,999,1344,1569,1836,2127,2321,2658,2824,3069,3380,3615,3880
77,0.33921760763140973,0.349501025951624,62.454319243647994,56.14939353662914,1.31,0.001,285,523,733,998,1344,1569,1836,2127,2321,2658,2824,3068,3381,3615,3880
78,0.34386415297677275,0.35391026630626754,62.234343616612726,55.958775196428086,1.32,0.001,285,522,733,997,1345,1570,1837,2128,2321,2658,2823,3068,3382,3615,3880
79,0.3485078609955594,0.3587322855303552,62.01372745270296,55.74956207787645,1.34,0.001,285,521,732,997,1346,1570,1837,2128,2321,2657,2823,3067,3383,3614,3880
80,0.3534356708419083,0.3645271007059434,61.77875050267588,55.49709882971924,1.35,0.001,286,521,731,996,1346,1570,1838,2128,2320,2657,2823,3066,3384,3614,3879
81,0.3583256241013748,0.3700062883915345,61.54469325277464,55.25732815159565,1.37,0.001,286,520,730,995,1347,1570,1839,2129,2320,2657,2823,3066,3385,3614,3879
82,0.36347665435767695,0.3748032496091226,61.29716774401163,55.04655123379098,1.38,0.001,286,519,729,994,1347,1570,1839,2129,2320,2656,2822,3066,3386,3614,3879
83,0.36858214261825595,0.3790970915601941,61.05084410887576,54.85719653535669,1.4,0.001,287,519,728,993,1348,1570,1840,2130,2320,2656,2822,3065,3387,3614,3878
84,0.3738070374749507,0.38419800958837114,60.79772631760685,54.631397562293564,1.41,0.001,287,518,727,993,1349,1571,1840,2130,2320,2656,2822,3065,3389,3614,3878
85,0.37904353343677133,0.3898372557368084,60.542987778442395,54.3806772359505,1.43,0.001,287,517,726,992,1349,1571,1841,2130,2320,2655,2822,3065,3390,3614,3878
86,0.3843431579546718,0.3950455531840107,60.284076851810546,54.14808525440904,1.44,0.001,288,516,725,991,1350,1571,1841,2131,2320,2655,2821,3065,3391,3614,3877
87,0.3897304066486966,0.3998721984791376,60.01974162528214,53.93164257013224,1.46,0.001,288,516,724,991,1350,1571,1842,2131,2320,2655,2821,3064,3392,3614,3877
88,0.3952000184414195,0.4055221107892839,59.750167527223304,53.6771717728426,1.47,0.001,288,515,723,990,1351,1571,1842,2132,2320,2655,2821,3064,3393,3614,3877
89,0.4007297355808189,0.41188599691468974,59.476389584176594,53.38909311527847,1.49,0.001,289,514,722,989,1351,1571,1843,2132,2319,2654,2821,3064,3394,3614,3876
90,0.40631384196850984,0.4176525828243163,59.19863403394013,53.126700340436166,1.5,0.001,289,513,722,988,1351,1571,1843,2132,2319,2654,2821,3064,3395,3614,3876
91,0.4119043098156042,0.4228946756378118,58.91925627301846,52.88704751564295,1.52,0.001,289,513,721,988,1352,1571,1844,2133,2319,2654,2820,3064,3397,3614,3876
92,0.4176484686081148,0.4290029420925484,58.63080494980859,52.60641651541901,1.53,0.001,290,512,720,987,1352,1571,1844,2133,2319,2654,2820,3064,3398,3614,3875
93,0.42347382791023114,0.4348841143909038,58.33682211479406,52.33479400993664,1.55,0.001,290,511,719,986,1352,1571,1845,2133,2319,2654,2820,3065,3399,3614,3875
94,0.4292294237508828,0.44009200365955103,58.044893976962996,52.09308919046988,1.56,0.001,290,510,718,986,1353,1571,1845,2134,2319,2654,2820,3065,3400,3614,3874
95,0.43504800215052986,0.44586331114321076,57.74827936424816,51.82391592420193,1.58,0.001,291,509,717,985,1353,1571,1846,2134,2319,2654,2820,3065,3401,3615,3874
96,0.44088475572395924,0.451554616767883,57.44919205670999,51.5570948871552,1.59,0.001,291,509,716,984,1353,1571,1846,2134,2319,2654,2819,3065,3402,3615,3874
97,0.44677863202152257,0.4567945782136814,57.14559171400494,51.31021139080163,1.61,0.001,291,508,715,984,1352,1571,1846,2135,2319,2654,2819,3065,3403,3615,3873
98,0.4527244239628867,0.462763946289232,56.837672331770854,51.02750388117912,1.62,0.001,292,507,714,983,1352,1570,1846,2135,2319,2654,2819,3066,3405,3615,3873
99,0.45868183280237884,0.46859654069690604,56.5274710248809,50.749757061456705,1.64,0.001,292,506,713,982,1352,1570,1847,2135,2319,2654,2819,3066,3406,3615,3872
100,0.46460192030664405,0.4740940244762888,56.217516662402474,50.486565644207516,1.66,0.001,292,506,712,982,1352,1570,1847,2135,2319,2655,2819,3066,3407,3615,3872
101,0.47049250220199246,0.48021870185097837,55.907402866816305,50.19172226946392,1.67,0.001,293,505,712,981,1351,1570,1847,2135,2319,2655,2818,3066,3408,3615,3871
102,0.4763580769437321,0.48538254037176887,55.59688325557805,49.94178251349265,1.69,0.001,293,504,711,981,1351,1569,1846,2136,2319,2655,2818,3067,3409,3615,3871
103,0.48220865018438497,0.4912390011433596,55.28542548886076,49.65679328289962,1.7,0.001,294,503,710,980,1350,1569,1846,2136,2319,2655,2818,3067,3410,3615,3871
104,0.48804105486018023,0.4960996858131511,54.97317572078336,49.419017167609674,1.72,0.001,294,502,709,980,1349,1569,1846,2136,2319,2655,2818,3067,3411,3616,3870
105,0.4938568455104614,0.501887997047151,54.660037747540024,49.13435721156582,1.73,0.001,294,502,708,979,1349,1568,1846,2136,2319,2655,2817,3068,3412,3616,3870
106,0.4996353084679215,0.5061260890742647,54.347126027250745,48.924884129749096,1.75,0.001,295,501,707,979,1348,1568,1846,2136,2319,2655,2817,3068,3413,3616,3869
107,0.5052531113157918,0.5127522313718672,54.041176249862936,48.59557120783359,1.76,0.001,295,500,706,978,1347,1567,1845,2136,2319,2656,2817,3068,3414,3616,3869
108,0.5105101487682424,0.5147278657387035,53.75329750059525,48.496954438848526,1.78,0.001,295,499,705,978,1346,1567,1845,2136,2319,2656,2816,3068,3415,3616,3868
109,0.5154656839444167,0.5233997402338006,53.48050855145148,48.06167708983427,1.79,0.001,296,499,704,977,1345,1566,1845,2136,2319,2656,2816,3068,3416,3616,3868
110,0.5214482777963461,0.5251337006688409,53.14931658559332,47.97416754830797,1.81,0.001,296,498,704,977,1344,1566,1845,2136,2319,2656,2816,3069,3417,3616,3867
111,0.527516596970646,0.5333053442691388,52.81125876869794,47.559599739103675,1.82,0.001,296,497,703,976,1343,1565,1844,2136,2319,2656,2815,3069,3418,3616,3867
112,0.5321641272871682,0.5388163080865251,52.5508821509568,47.27796068366581,1.84,0.001,297,496,702,976,1342,1565,1844,2135,2320,2656,2815,3069,3419,3616,3866
113,0.5367482310756589,0.5395112111009835,52.29278769133703,47.24232896973195,1.85,0.001,297,496,701,975,1341,1564,1844,2135,2320,2656,2815,3069,3420,3616,3865
114,0.5423445844939159,0.5478309470499493,51.97596772262278,46.81361605812459,1.87,0.001,298,495,700,975,1339,1563,1843,2135,2320,2656,2814,3069,3421,3616,3865
115,0.5476918122764005,0.5517436208359738,51.67142850200195,46.61063472568519,1.88,0.001,298,494,699,975,1338,1562,1843,2135,2320,2656,2814,3069,3422,3616,3864
116,0.5521750625705786,0.5538422482633274,51.41471007512709,46.5013939433204,1.9,0.001,298,493,698,974,1336,1562,1844,2134,2321,2656,2814,3069,3423,3616,3864
117,0.5569718775526082,0.5612461666860757,51.13860798420798,46.11394155208108,1.91,0.001,299,493,698,974,1335,1561,1843,2134,2321,2656,2813,3069,3424,3616,3863
118,0.5622752553774386,0.5637466993837674,50.83160244022044,45.98234418298506,1.93,0.001,299,492,697,973,1334,1560,1844,2134,2322,2656,2813,3069,3425,3616,3863
119,0.5671034674856692,0.568610262078161,50.55048286969547,45.725312456217836,1.94,0.001,300,491,696,973,1332,1559,1844,2133,2322,2656,2813,3069,3427,3616,3862
120,0.5713787196985884,0.5744841251485959,50.300245984425864,45.412943630849895,1.96,0.001,300,491,695,973,1331,1558,1844,2133,2323,2656,2813,3069,3428,3616,3862
121,0.5759258018921669,0.5756358459543816,50.03272854623511,45.35144339454644,1.97,0.001,300,490,694,973,1329,1557,1844,2132,2323,2656,2812,3069,3429,3616,3861
122,0.5809569678897744,0.5830743244901859,49.73504751351782,44.95221529753845,1.99,0.001,301,489,694,972,1328,1556,1844,2132,2324,2655,2812,3069,3430,3616,3860
123,0.5858057216388406,0.5864809816722181,49.44646973385082,44.76818819014373,2.0,0.001,301,489,693,972,1326,1555,1845,2131,2325,2655,2812,3069,3431,3616,3860
124,0.5901109432512879,0.5892618129659624,49.188822746668016,44.61740569133306,2.02,0.001,302,488,692,972,1325,1554,1845,2131,2325,2655,2811,3069,3432,3616,3859
125,0.5942706846292638,0.5953540975051244,48.9385900461295,44.28527460539225,2.03,0.001,302,487,691,971,1323,1553,1845,2130,2326,2655,2811,3069,3433,3616,3859
126,0.598751666878196,0.596314342004937,48.66759361185583,44.23269849569363,2.05,0.001,302,487,690,971,1322,1552,1845,2130,2327,2655,2811,3069,3434,3616,3858
127,0.6034904053698134,0.6032043651459396,48.379357745420464,43.853596653559954,2.06,0.001,303,486,690,971,1320,1551,1845,2129,2327,2655,2810,3069,3435,3616,3857
128,0.6080681205347711,0.6063303331742825,48.09927528771224,43.68051541314288,2.08,0.001,303,485,689,971,1319,1550,1846,2129,2328,2655,2810,3069,3436,3616,3857
129,0.6122741074113283,0.6096235430867084,47.840496807261786,43.49742802876036,2.09,0.001,304,485,688,971,1317,1549,1846,2128,2328,2655,2810,3069,3438,3616,3856
130,0.6162436528027014,0.6149508722608261,47.59496828299579,43.199611351242936,2.11,0.001,304,484,687,970,1315,1548,1846,2127,2329,2655,2809,3069,3439,3616,3855
131,0.620240319402158,0.6155732974681383,47.34647527222195,43.16468113244467,2.12,0.001,304,484,687,970,1314,1547,1846,2127,2330,2655,2809,3068,3440,3616,3855
132,0.6243158457914534,0.6222357925631223,47.09173332609716,42.789004729968305,2.14,0.001,305,483,686,970,1312,1546,1846,2126,2330,2655,2809,3068,3441,3616,3854
133,0.6284696618989619,0.6227532368506958,46.83067174839851,42.759688857742375,2.15,0.001,305,482,685,970,1311,1545,1847,2125,2331,2655,2808,3068,3442,3616,3853
134,0.632642232894936,0.6289947764890669,46.566959203421526,42.40448394673684,2.17,0.001,306,482,685,970,1310,1544,1847,2125,2332,2656,2808,3068,3443,3616,3853
135,0.6367442089286105,0.6308259985657382,46.30623956083699,42.299703220922545,2.18,0.001,306,481,684,970,1308,1543,1847,2124,2332,2656,2808,3067,3444,3616,3852
136,0.6407441410223009,0.6354289321264259,46.05058890265411,42.03517639653128,2.2,0.001,306,481,683,970,1307,1542,1848,2123,2333,2656,2807,3067,3445,3616,3852
137,0.6446458705007201,0.6386428558267692,45.79983624424874,41.84948208031523,2.21,0.001,307,480,682,969,1305,1541,1848,2123,2333,2656,2807,3067,3446,3616,3851
138,0.6484585785791976,0.6418039106702889,45.55347293548951,41.66603498870138,2.23,0.001,307,480,682,969,1304,1540,1849,2122,2334,2655,2807,3067,3447,3616,3850
139,0.6521688027616143,0.6460894764273858,45.312446120657626,41.41603363187831,2.24,0.001,308,479,681,969,1302,1539,1849,2121,2335,2655,2806,3066,3448,3616,3850
140,0.6557418993350312,0.6476755344893368,45.07911204508622,41.32312558371901,2.26,0.001,308,478,680,969,1301,1538,1850,2120,2335,2655,2806,3066,3449,3616,3849
141,0.659070192405673,0.6532574196211358,44.86066754059173,40.99447669065462,2.27,0.001,308,478,680,969,1299,1537,1850,2120,2336,2655,2805,3066,3450,3616,3848
142,0.661928463249342,0.6516733992487588,44.67222067241215,41.08800755980235,2.29,0.001,309,477,679,969,1298,1536,1851,2119,2336,2655,2805,3065,3451,3616,3848
143,0.6640745006517361,0.6590117122548409,44.530208321149814,40.65289757267848,2.3,0.001,309,477,678,969,1296,1535,1851,2118,2337,2655,2805,3065,3452,3616,3847
144,0.6664899370619832,0.6534969956557801,44.36982666807126,40.98031366886346,2.32,0.001,310,476,678,969,1295,1535,1852,2117,2338,2655,2804,3064,3453,3616,3846
145,0.670990693924691,0.6652184680653709,44.069418506044954,40.28121060413124,2.34,0.001,310,476,677,969,1293,1534,1852,2116,2339,2655,2804,3064,3454,3616,3845
146,0.676379453941617,0.6664716317813084,43.7070310754424,40.205749829296025,2.35,0.001,310,476,677,969,1292,1533,1852,2116,2340,2655,2804,3064,3455,3616,3845
147,0.6791013667686343,0.6679994771453603,43.52283658824985,40.11355494142924,2.37,0.001,311,475,676,969,1291,1532,1853,2115,2340,2654,2803,3063,3455,3616,3844
148,0.6805036386411014,0.673403510921027,43.427637706843726,39.78574822368872,2.38,0.001,311,475,675,968,1289,1531,1853,2114,2341,2654,2803,3063,3456,3616,3843
149,0.6840754515898768,0.6708605566729877,43.184205565826524,39.940337890662775,2.4,0.001,311,474,675,968,1288,1531,1854,2113,2341,2654,2802,3062,3457,3616,3843
150,0.6885763989136441,0.6788002709597569,42.87548116074763,39.45566359407021,2.41,0.001,312,474,674,968,1286,1530,1854,2112,2341,2654,2802,3062,3457,3616,3842
151,0.6909461113149472,0.6817605417063877,42.71204426840206,39.27342584418964,2.43,0.001,312,473,674,968,1285,1529,1855,2111,2342,2653,2802,3061,3458,3616,3841
152,0.69265867192847,0.6786340177966316,42.59353935430305,39.465875105609435,2.45,0.001,313,473,673,968,1284,1529,1855,2110,2342,2653,2801,3061,3458,3616,3841
153,0.6961608213877024,0.6868405129115801,42.35016960101075,38.95870898604541,2.47,0.001,313,473,673,968,1282,1528,1855,2109,2342,2653,2801,3060,3459,3616,3840
154,0.6998028403958476,0.6882571440005177,42.09558418656062,38.8704905945693,2.48,0.001,313,472,672,968,1281,1528,1856,2108,2342,2653,2801,3060,3459,3616,3839
155,0.7017504945468396,0.6880822213778279,41.958805772280236,38.88139423146774,2.5,0.001,314,472,672,968,1279,1527,1856,2107,2342,2653,2801,3059,3460,3616,3838
156,0.703828279160887,0.6937781266297427,41.81239489897105,38.5247548763292,2.52,0.001,314,472,671,968,1278,1526,1857,2106,2341,2653,2800,3059,3460,3616,3838
157,0.7071502098003277,0.693446558063479,41.577247148756136,38.545605091566536,2.53,0.001,314,471,671,968,1277,1526,1857,2105,2341,2653,2800,3058,3460,3616,3837
158,0.7099717416135767,0.6970820349836485,41.376466292937884,38.31636463481531,2.55,0.001,315,471,670,968,1275,1525,1858,2104,2341,2653,2800,3058,3460,3616,3836
159,0.7117135590171211,0.7007938521545878,41.252032975471344,38.08088508154386,2.57,0.001,315,471,670,968,1274,1525,1858,2103,2341,2653,2799,3057,3461,3616,3836
160,0.7139321096360725,0.699263890750111,41.09299547786399,38.178123209462186,2.58,0.001,316,470,669,968,1272,1524,1859,2102,2340,2653,2799,3057,3461,3616,3835
161,0.7168684205473902,0.7050621726575647,40.881554687558975,37.80828682622865,2.6,0.001,316,470,669,967,1271,1524,1859,2101,2340,2653,2799,3056,3461,3616,3834
