epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
28,0.29922345866621436,0.3200190381057555,64.73021687405736,59.2277388461532,0.52,0.001,392,744,1145,1525,1915,2264,2657,3000,3408,3777
29,0.30686660450423453,0.32751538493488097,64.37625150482513,58.900360282482566,0.54,0.001,392,744,1146,1526,1915,2264,2657,2999,3409,3777
30,0.3139950712653251,0.3347978139344334,64.04435718703093,58.580571434643545,0.55,0.001,393,743,1147,1527,1916,2264,2657,2998,3410,3777
31,0.3207117789203189,0.34217744045860055,63.73005777238771,58.25472544875115,0.57,0.001,393,742,1147,1528,1917,2264,2658,2997,3410,3777
32,0.32744339549822765,0.3491912169909416,63.41349414938728,57.943333798122325,0.58,0.001,394,741,1148,1528,1918,2263,2658,2997,3411,3777
33,0.334637889633317,0.356048027600403,63.07340868236392,57.6372851600854,0.59,0.001,394,741,1149,1529,1918,2264,2658,2996,3412,3777
34,0.3415837345549,0.3624172802072049,62.74332711656476,57.35153429794293,0.61,0.001,394,740,1150,1530,1919,2264,2658,2995,3412,3778
35,0.34877445448817423,0.36950496893078233,62.3997672834703,57.03187071580022,0.62,0.001,395,739,1151,1531,1920,2263,2658,2994,3413,3778
36,0.356184600978119,0.37729880114896586,62.04373496839246,56.67827412521044,0.63,0.001,395,738,1152,1532,1921,2263,2657,2994,3414,3778
37,0.3634329971170367,0.38459080830033365,61.69348770965417,56.345442032968606,0.65,0.001,395,737,1153,1532,1922,2262,2657,2993,3415,3778
38,0.37103870559108165,0.3916021048806744,61.32382548623027,56.0235480798309,0.66,0.001,396,737,1154,1533,1923,2262,2657,2992,3415,3778
39,0.3784852928634017,0.3981972860725359,60.959719506767335,55.71906766945338,0.67,0.001,396,736,1155,1534,1923,2262,2657,2992,3416,3779
40,0.38622247434778756,0.40567358588750335,60.57909223499164,55.371882848213225,0.69,0.001,397,735,1156,1535,1924,2261,2656,2991,3417,3779
41,0.3939121552433138,0.41337509769227554,60.198414606148475,55.01194605705542,0.7,0.001,397,734,1157,1536,1925,2260,2656,2990,3418,3779
42,0.401658230971919,0.42061802665689296,59.81249591823393,54.67128107708265,0.71,0.001,397,733,1158,1537,1926,2260,2656,2990,3418,3780
43,0.4094201755415906,0.4274207486081065,59.423269852811025,54.3493765955795,0.73,0.001,398,732,1159,1537,1927,2259,2657,2989,3419,3780
44,0.4171871652271488,0.4346731174212486,59.0312272531719,54.00408467985894,0.74,0.001,398,731,1160,1538,1928,2258,2657,2989,3420,3780
45,0.4249969127253458,0.44244766168676364,58.634379663433165,53.63145767134365,0.75,0.001,398,731,1161,1539,1929,2257,2657,2989,3421,3781
46,0.432814747802163,0.4498328435666912,58.23441692378421,53.275079829685616,0.77,0.001,399,730,1162,1540,1930,2256,2657,2989,3422,3781
47,0.4406213525771273,0.4567790950117464,57.83226435806616,52.93769139206842,0.78,0.001,399,729,1163,1540,1931,2255,2658,2989,3422,3782
48,0.4485792359538677,0.46442107867498117,57.41942171630062,52.564014172601965,0.8,0.001,399,728,1164,1541,1932,2254,2658,2989,3423,3782
49,0.4564091282411211,0.4721980652743957,57.01030223167454,52.180985278254134,0.81,0.001,400,727,1165,1541,1933,2253,2658,2989,3424,3783
50,0.46436304371031256,0.4794380962050149,56.59167281182475,51.82185719185004,0.82,0.001,400,726,1166,1542,1934,2252,2658,2989,3425,3783
51,0.47223222871195136,0.4868284166069812,56.17443057468963,51.452690838587344,0.84,0.001,400,726,1167,1543,1935,2251,2658,2989,3426,3784
52,0.4801369938719723,0.4947801957317517,55.75216109530531,51.052491943035946,0.85,0.001,401,725,1167,1543,1937,2250,2658,2990,3427,3784
53,0.48806033670864657,0.5020581705993843,55.32566492342184,50.683439456653396,0.86,0.001,401,724,1168,1543,1938,2248,2658,2990,3428,3785
54,0.4958621815793264,0.5092429961774145,54.902472568552184,50.31645461942594,0.88,0.001,401,723,1169,1544,1940,2247,2657,2991,3428,3785
55,0.5036269543351826,0.5169680968688226,54.4780273940788,49.918862389537935,0.89,0.001,402,722,1170,1544,1941,2246,2657,2991,3429,3786
56,0.5114218333316034,0.5239345131536035,54.04858247519656,49.55758369374459,0.9,0.001,402,721,1170,1544,1943,2245,2657,2992,3430,3787
57,0.5191135531038391,0.5313150741236938,53.621446469527235,49.1719296154765,0.92,0.001,402,721,1171,1544,1945,2244,2657,2993,3431,3787
58,0.526716126114104,0.5387514198515848,53.195894791386394,48.78027905824238,0.93,0.001,403,720,1172,1544,1946,2242,2657,2993,3432,3788
59,0.534222018919685,0.5454381673906116,52.77238907637331,48.42540423569663,0.94,0.001,403,719,1172,1544,1948,2241,2657,2994,3433,3788
60,0.541563446403247,0.5530915859144749,52.35484490623814,48.016006344076295,0.96,0.001,403,718,1173,1544,1950,2240,2657,2995,3434,3789
61,0.5487845093758357,0.5591339020653339,51.94087261537753,47.69030801447633,0.97,0.001,404,717,1173,1544,1952,2239,2657,2996,3435,3789
62,0.5557232428692161,0.5667108317571923,51.53995719342421,47.27871461311898,0.99,0.001,404,716,1173,1543,1953,2238,2656,2997,3436,3790
63,0.5622966447254422,0.5713362774283148,51.157252204599494,47.02568488669251,1.0,0.001,404,716,1174,1543,1955,2238,2656,2997,3437,3791
64,0.5684624293170981,0.57892969389326,50.795654207108356,46.60731379535566,1.02,0.001,405,715,1174,1543,1957,2237,2656,2998,3438,3791
65,0.574522190577577,0.5820654049633296,50.437749282996116,46.43344899473735,1.03,0.001,405,714,1174,1543,1959,2236,2656,2999,3439,3792
66,0.5813254031390827,0.5909085425157499,50.032887133583195,45.939575314516404,1.05,0.001,405,713,1174,1542,1961,2235,2656,3000,3440,3792
67,0.5887669849140307,0.5962436833426217,49.586247069500025,45.63903358659942,1.06,0.001,405,712,1174,1542,1963,2234,2656,3000,3441,3793
68,0.5953688764664726,0.6030188413183071,49.186611531048264,45.25449547118565,1.08,0.001,406,712,1174,1542,1965,2233,2656,3000,3442,3794
69,0.6007223106087027,0.6086037162874238,48.860146999817246,44.935040190413346,1.09,0.001,406,711,1174,1542,1967,2232,2656,3001,3443,3794
70,0.6055962573065408,0.6109781692007149,48.56101942321511,44.7985290285853,1.11,0.001,406,710,1173,1542,1969,2231,2656,3001,3443,3795
71,0.6107547207736723,0.6180317811978393,48.24240447825699,44.39053562776994,1.12,0.001,406,709,1173,1541,1971,2230,2656,3002,3444,3795
72,0.6167834707927884,0.6213271293021121,47.867352624368365,44.198635829397354,1.14,0.001,407,709,1173,1541,1973,2229,2656,3002,3445,3796
73,0.6230301355743513,0.6288097559655834,47.475610514768526,43.759771509219085,1.15,0.001,407,708,1173,1541,1975,2228,2656,3002,3446,3797
74,0.6283937724579804,0.6333964080066228,47.1366525505564,43.48857019154214,1.17,0.001,407,707,1172,1541,1976,2228,2656,3002,3447,3797
75,0.6326965032399281,0.6364053613292202,46.86296720559316,43.30973368916695,1.19,0.001,407,706,1172,1540,1978,2227,2655,3002,3448,3798
76,0.6363915338796657,0.6414622281918985,46.62665462881719,43.0075038306362,1.2,0.001,408,706,1171,1540,1980,2227,2655,3002,3448,3798
77,0.6401793138652097,0.6422598756705318,46.383159238429414,42.95963681768984,1.22,0.001,408,705,1171,1540,1982,2227,2655,3002,3449,3799
78,0.6448439566351215,0.6493242761412601,46.08152645125946,42.53335375491363,1.23,0.001,408,704,1170,1540,1984,2227,2655,3002,3449,3799
79,0.6503197507788807,0.6524931550215114,45.7249039988399,42.3407416482082,1.25,0.001,408,704,1170,1539,1986,2227,2654,3002,3450,3800
80,0.655286507688716,0.6582471030115145,45.39901224145741,41.98874331805713,1.26,0.001,409,703,1170,1539,1988,2227,2654,3002,3451,3800
81,0.6589737915034931,0.6618105579095224,45.155551194852414,41.769262198995534,1.28,0.001,409,702,1169,1539,1990,2227,2654,3002,3451,3801
82,0.6618248740524035,0.6626815102018276,44.96639777334779,41.71544345510725,1.29,0.001,409,702,1169,1539,1991,2228,2654,3002,3452,3801
83,0.6645820258108459,0.6672488800493236,44.78271788635726,41.43206153036861,1.31,0.001,409,701,1168,1538,1993,2228,2654,3002,3452,3802
84,0.6680081519962184,0.6677272509251564,44.55341279629289,41.40226838167732,1.32,0.001,410,700,1168,1538,1995,2228,2654,3002,3453,3802
85,0.6723632763424596,0.6742745426145025,44.26021962231576,40.992331183043405,1.34,0.001,410,700,1167,1538,1996,2228,2654,3002,3453,3803
86,0.67680274568179,0.6770577140500185,43.95933456847504,40.81682625663174,1.35,0.001,410,699,1166,1538,1998,2229,2654,3001,3453,3803
87,0.6802703162107545,0.6805063182965387,43.72287803286241,40.59830402909785,1.37,0.001,410,699,1166,1537,2000,2229,2654,3001,3454,3804
88,0.6827176151218757,0.6834526177642671,43.55522351127575,40.41067865328112,1.38,0.001,411,698,1165,1537,2001,2229,2654,3001,3454,3804
89,0.6848428223626963,0.6833167131346726,43.40910998947255,40.41935178875878,1.4,0.001,411,698,1165,1537,2003,2230,2653,3001,3454,3805
90,0.6874196333905852,0.6880087437933154,43.23128320621827,40.118803977900285,1.41,0.001,411,697,1164,1537,2004,2231,2654,3001,3455,3805
91,0.6908308431521293,0.6890184416424282,42.9947407189785,40.053833403464644,1.43,0.001,411,696,1164,1536,2006,2232,2653,3000,3455,3806
92,0.6945990304117198,0.6944703630323688,42.731926917996574,39.70118181982276,1.44,0.001,412,696,1163,1536,2007,2232,2653,3000,3455,3806
93,0.6978374265337792,0.6968775889631877,42.50476334749509,39.54447345533096,1.46,0.001,412,695,1163,1536,2009,2233,2653,3000,3455,3807
94,0.7001786463358441,0.6985610482338183,42.33977437517381,39.434511388840136,1.47,0.001,412,695,1162,1536,2010,2233,2653,3000,3455,3807
95,0.7020567765241569,0.701460822732388,42.20695442641088,39.244376587608066,1.49,0.001,412,694,1161,1535,2011,2234,2653,3000,3455,3807
96,0.7040799781508233,0.7013821297357566,42.06340835293337,39.24954748196548,1.5,0.001,413,694,1161,1535,2013,2235,2653,2999,3455,3808
97,0.7065295656209685,0.7058535374098195,41.88894648819215,38.95458531157629,1.52,0.001,413,693,1160,1535,2014,2235,2653,2999,3455,3808
98,0.7094264284308511,0.7068859755783854,41.68168853561102,38.886161354932874,1.53,0.001,413,693,1160,1535,2015,2236,2652,2999,3455,3808
99,0.7123639842164731,0.711145659478007,41.47046318051259,38.60257205596458,1.55,0.001,413,692,1159,1535,2016,2237,2652,2999,3455,3809
100,0.7148562354486985,0.7131219902067023,41.290409894051066,38.47028422763065,1.56,0.001,414,692,1158,1534,2018,2237,2652,2998,3455,3809
101,0.7167926247086608,0.7145106033580033,41.149973420404535,38.377065994366184,1.58,0.001,414,692,1158,1534,2019,2238,2651,2998,3455,3809
102,0.7184546834522523,0.7171289623924244,41.02904691105665,38.200672531199466,1.59,0.001,414,691,1157,1534,2020,2238,2651,2998,3454,3810
103,0.7201602192584853,0.7171353555214046,40.90458481140898,38.20024113603947,1.61,0.001,414,691,1157,1534,2021,2239,2650,2998,3454,3810
104,0.722129401185,0.7208284319140064,40.76041134253309,37.95005165870578,1.62,0.001,414,690,1156,1534,2022,2240,2650,2997,3454,3810
105,0.7243470476085035,0.7214515800664274,40.59743505935366,37.90767335538743,1.64,0.001,415,690,1156,1534,2022,2241,2649,2997,3454,3810
106,0.7266268522391329,0.7250357957181073,40.429203650486365,37.66299537613976,1.65,0.001,415,689,1155,1534,2023,2242,2649,2997,3454,3811
107,0.7287981532883392,0.7264227889889414,40.26832760381057,37.56788289477213,1.67,0.001,415,689,1154,1533,2023,2243,2649,2997,3454,3811
108,0.7306968375353977,0.7283473855037834,40.1271203927671,37.43550606386686,1.68,0.001,415,689,1154,1533,2024,2243,2649,2997,3453,3811
109,0.7323966825754149,0.7302757292553506,40.00027770899691,37.30240094432177,1.7,0.001,416,688,1153,1533,2024,2244,2648,2996,3453,3811
110,0.7339042337653935,0.7307394247078025,39.88744693323405,37.27032366866684,1.71,0.001,416,688,1153,1533,2024,2245,2648,2996,3453,3812
111,0.7352182654906709,0.7333696364783505,39.78884084097889,37.08784408281152,1.73,0.001,416,687,1152,1533,2024,2246,2647,2996,3453,3812
112,0.7363917827472495,0.7325154442763757,39.70056840696286,37.147204402510226,1.74,0.001,416,687,1151,1533,2024,2247,2647,2996,3452,3812
113,0.7376697661900691,0.7360655743150181,39.604215640312525,36.8998674757317,1.76,0.001,416,687,1151,1532,2024,2248,2647,2996,3452,3812
114,0.7393902120655298,0.7352545050991743,39.47413580385184,36.95651906981788,1.77,0.001,417,686,1150,1532,2024,2249,2646,2995,3452,3812
115,0.7416364282839205,0.7398566061948139,39.30365249705649,36.633902968148064,1.79,0.001,417,686,1149,1532,2023,2250,2646,2995,3452,3812
116,0.744142464521161,0.7406540823781931,39.112569473512124,36.57770617284779,1.8,0.001,417,686,1149,1532,2023,2251,2645,2995,3451,3813
117,0.7462767636083738,0.7436072818049768,38.94909789151092,36.36885317748296,1.82,0.001,417,685,1148,1532,2023,2251,2645,2995,3451,3813
118,0.7477675116843716,0.745110506309702,38.83450494616949,36.26208210559361,1.83,0.001,417,685,1147,1532,2022,2252,2645,2995,3451,3813
119,0.7489018279466111,0.7451418236727845,38.7470859539382,36.259855206679674,1.85,0.001,417,685,1147,1531,2022,2253,2644,2995,3451,3813
120,0.7500617786130722,0.747711794959179,38.65748469632854,36.076571940370805,1.86,0.001,418,684,1146,1531,2021,2254,2644,2995,3451,3813
121,0.7515294884610655,0.7473668687229521,38.54381416455256,36.10122521347527,1.88,0.001,418,684,1145,1531,2021,2254,2643,2995,3450,3813
122,0.7532936810503675,0.7507666053779715,38.406734702494724,35.85748905716036,1.89,0.001,418,684,1145,1531,2021,2255,2643,2995,3450,3813
123,0.7551379859109302,0.7514410446160318,38.262906957367015,35.80894124988199,1.91,0.001,418,683,1144,1531,2021,2256,2642,2995,3450,3813
124,0.7567652058970091,0.753575899027306,38.13555822039648,35.65483091775135,1.92,0.001,418,683,1143,1531,2020,2256,2642,2995,3449,3813
125,0.7580792021786372,0.7549816806092164,38.03241190706619,35.552983678412986,1.94,0.001,419,683,1143,1531,2020,2257,2641,2995,3449,3814
126,0.7592102913203322,0.7552486973274338,37.94339752862973,35.53360672703026,1.96,0.001,419,682,1142,1530,2020,2257,2641,2995,3449,3814
127,0.7603533293648123,0.7575429675575494,37.85323219356572,35.36667063212994,1.97,0.001,419,682,1141,1530,2020,2258,2640,2995,3449,3814
128,0.7616450400602455,0.7574835462427403,37.75107840709239,35.37100380475864,1.99,0.001,419,682,1141,1530,2020,2258,2640,2995,3449,3814
129,0.7631044672419076,0.7603040615616897,37.635327110039675,35.16471425884547,2.0,0.001,419,682,1140,1530,2020,2259,2639,2995,3448,3814
130,0.7646234393102855,0.760851267939507,37.51447311850954,35.12455515732548,2.02,0.001,419,681,1140,1530,2020,2259,2639,2995,3448,3814
131,0.7660702201333859,0.7629027212515399,37.39900299212116,34.97357924372608,2.03,0.001,419,681,1139,1530,2020,2260,2638,2995,3448,3814
132,0.7673651003689018,0.7640801569849411,37.295349780292646,34.88663105499279,2.04,0.001,420,681,1138,1529,2020,2260,2637,2995,3448,3814
133,0.7685368265764634,0.7648968470984646,37.20130882011663,34.826193727297415,2.06,0.001,420,681,1138,1529,2020,2261,2637,2995,3447,3814
134,0.7696421222893826,0.7667067112640384,37.112379812558,34.691884576493536,2.07,0.001,420,680,1137,1529,2020,2262,2636,2995,3447,3814
135,0.7707239203971787,0.7668331179314766,37.02513299952901,34.68248485704816,2.08,0.001,420,680,1137,1529,2021,2262,2635,2995,3447,3814
136,0.7718456038070199,0.7690979587686637,36.93445286712326,34.51363026150864,2.1,0.001,420,680,1136,1529,2021,2263,2635,2995,3447,3814
137,0.7730236199408089,0.7691308976709543,36.838978698689516,34.511168510398555,2.11,0.001,420,680,1135,1529,2021,2263,2634,2995,3447,3814
138,0.7742338702650983,0.7714582785197991,36.74063510036435,34.33677740013705,2.13,0.001,420,679,1135,1528,2021,2264,2633,2995,3447,3814
139,0.775459813218452,0.7717352258033394,36.64074660161058,34.31596493206551,2.14,0.001,420,679,1134,1528,2021,2264,2633,2995,3447,3814
140,0.7766698333608562,0.7737303030732665,36.5418862162613,34.16567301972295,2.15,0.001,421,679,1134,1528,2021,2265,2632,2995,3447,3814
141,0.777834370142558,0.7743645130860232,36.4464906361024,34.11775728714722,2.17,0.001,421,679,1133,1528,2021,2265,2631,2995,3446,3814
142,0.7789545150255426,0.7758133653391877,36.35449311875872,34.008041328485824,2.18,0.001,421,678,1133,1528,2021,2266,2631,2995,3446,3814
143,0.7800287481181187,0.7768156886446205,36.26604911428008,33.93193331705125,2.2,0.001,421,678,1132,1528,2021,2266,2630,2995,3446,3814
144,0.7810694377047362,0.7777032424784796,36.180157326629846,33.86439488918911,2.21,0.001,421,678,1132,1528,2021,2266,2629,2995,3446,3814
145,0.7820777758474092,0.7790391516814918,36.09674466743417,33.76248683936249,2.22,0.001,421,678,1131,1528,2021,2267,2629,2995,3446,3814
146,0.7830450211953961,0.7794940438945732,36.01654689709474,33.7277161677251,2.24,0.001,421,678,1131,1527,2021,2267,2628,2995,3446,3814
147,0.7839706879871118,0.7811452106048015,35.93962969233093,33.601201935114986,2.25,0.001,421,677,1130,1527,2021,2268,2628,2994,3446,3814
148,0.7848412651865038,0.7810611015692605,35.86714240494878,33.607655189029295,2.27,0.001,421,677,1130,1527,2021,2268,2627,2994,3446,3814
149,0.7856267975293079,0.7830354454383385,35.801606177416296,33.455781363474756,2.28,0.001,421,677,1129,1527,2021,2269,2626,2994,3446,3814
150,0.7863054738485453,0.7821789492026693,35.744891461927814,33.521750605716804,2.29,0.001,421,677,1129,1527,2021,2269,2626,2994,3446,3814
151,0.7868560209508637,0.7845460317555758,35.698816753194,33.33911123426395,2.31,0.001,422,677,1128,1527,2021,2269,2625,2994,3446,3814
152,0.7873457155684772,0.7827190876080046,35.65778199765358,33.48016225540787,2.32,0.001,422,676,1128,1527,2021,2270,2625,2994,3446,3814
153,0.7879232702012362,0.7857548814775754,35.60932872144865,33.245452799382015,2.34,0.001,422,676,1127,1526,2021,2271,2624,2994,3446,3814
154,0.7888159492462139,0.7839710792156311,35.534305813515445,33.383566682037774,2.35,0.001,422,676,1127,1526,2021,2271,2624,2994,3446,3814
155,0.7901432957750272,0.7877683628128808,35.42245740037314,33.08886221577247,2.36,0.001,422,676,1127,1526,2021,2272,2623,2994,3446,3814
156,0.7917018796330568,0.787507461493979,35.29067183484451,33.10919434235753,2.38,0.001,422,676,1126,1526,2021,2272,2623,2994,3446,3814
157,0.7930187601243699,0.7898937704095444,35.17894059416976,32.92276117103485,2.39,0.001,422,676,1126,1526,2021,2273,2623,2994,3446,3814
158,0.793818886866816,0.7906208120932718,35.110880447252384,32.865749203435556,2.41,0.001,422,675,1125,1526,2021,2273,2622,2994,3446,3814
159,0.7942039843689128,0.7900889257609838,35.078072800629315,32.9074667391384,2.42,0.001,422,675,1125,1526,2021,2274,2622,2993,3446,3814
160,0.794523546069573,0.7918685735412785,35.05082978968276,32.76767399411156,2.43,0.001,422,675,1125,1525,2021,2274,2622,2993,3446,3814
161,0.7951082290147089,0.7906259022148989,35.000924234448796,32.865349923375796,2.45,0.001,422,675,1124,1525,2021,2274,2621,2993,3445,3814
162,0.7960275673862619,0.7933825916216415,34.92231193798243,32.648273921282005,2.46,0.001,422,675,1124,1525,2021,2275,2621,2993,3445,3814
163,0.7971154203394765,0.7931468411358237,34.82906255747939,32.66689419829348,2.48,0.001,422,675,1124,1525,2021,2275,2620,2993,3445,3814
164,0.7980463161082332,0.7947465880623299,34.7490690916228,32.54032954465889,2.49,0.001,422,675,1123,1525,2021,2275,2620,2993,3445,3814
165,0.7986651528814486,0.7953351205424142,34.69578659465548,32.493644210252874,2.5,0.001,422,674,1123,1525,2021,2276,2620,2993,3445,3814
166,0.7989990674244543,0.7948555041414856,34.6670019671535,32.531696532718286,2.52,0.001,422,674,1123,1525,2021,2276,2619,2993,3445,3814
167,0.7990868641205846,0.7963328523255213,34.65943226766976,32.41434588783086,2.53,0.001,422,674,1122,1525,2021,2276,2619,2993,3445,3814
168,0.7992918233848074,0.7945965403416476,34.64174734593634,32.5522229163674,2.55,0.001,422,674,1122,1525,2021,2276,2618,2993,3445,3814
169,0.8000334460860848,0.7975196699664371,34.57768724304916,32.31976390185849,2.56,0.001,422,674,1122,1525,2021,2277,2618,2993,3445,3814
170,0.8011485304180861,0.7970350868868947,34.481142944368884,32.358414927211165,2.57,0.001,422,674,1121,1524,2020,2277,2617,2993,3445,3814
171,0.8021306399062089,0.7989646894874577,34.39589031421941,32.204231846577635,2.59,0.001,422,674,1121,1524,2020,2277,2617,2993,3445,3814
172,0.8026567344366715,0.7994421693566662,34.35013127419876,32.16596480742009,2.6,0.001,422,674,1121,1524,2020,2278,2616,2993,3445,3814
173,0.8028479543505923,0.7987257620009572,34.333487007266314,32.22336253052182,2.62,0.001,422,674,1121,1524,2020,2278,2616,2993,3445,3814
174,0.8030681741274054,0.8003524266413626,34.31430721561343,32.092886581618444,2.63,0.001,422,673,1120,1524,2020,2278,2616,2993,3445,3814
175,0.8035661780452166,0.7993231323740615,34.27088992839805,32.17550975096393,2.64,0.001,422,673,1120,1524,2020,2278,2615,2992,3444,3814
176,0.8043170597222868,0.8015913427999299,34.205326990561716,31.993154747282954,2.66,0.001,422,673,1120,1524,2021,2278,2614,2993,3444,3814
177,0.8050801874478475,0.8014906441301962,34.138565441310284,32.00127408352283,2.67,0.001,422,673,1119,1524,2021,2278,2614,2992,3444,3814
178,0.8056223947838275,0.80222613807003,34.0910502482873,31.941935311519753,2.69,0.001,422,673,1119,1524,2021,2279,2613,2992,3444,3814
179,0.8058812848121506,0.8028601335246395,34.0683409556255,31.890695813860624,2.7,0.001,422,673,1119,1524,2021,2279,2613,2992,3444,3814
180,0.8059680384584085,0.8017371581207746,34.060726014584965,31.981397944009966,2.71,0.001,422,673,1119,1524,2021,2279,2612,2992,3444,3814
181,0.8061144564402141,0.8035212886236566,34.04787171556212,31.837175014291468,2.73,0.001,422,673,1118,1524,2021,2279,2612,2992,3444,3814
182,0.806479347655433,0.8021463231930653,34.015820581086786,31.948380798477586,2.74,0.001,422,673,1118,1524,2021,2279,2611,2992,3444,3814
183,0.8071366680629521,0.8045951989936153,33.957999822620955,31.750048059141776,2.76,0.001,422,673,1118,1524,2021,2279,2611,2992,3444,3814
184,0.8079132133641559,0.8040364414873897,33.8895660277153,31.79541036245935,2.77,0.001,422,673,1118,1524,2021,2279,2611,2992,3444,3814
185,0.8085728014851782,0.8053837206640675,33.83132923623642,31.685922436692017,2.78,0.001,422,673,1117,1523,2021,2279,2610,2992,3444,3814
186,0.8089869167420216,0.8056937408587159,33.7947204439216,31.660675552881745,2.8,0.001,422,673,1117,1523,2021,2280,2610,2992,3444,3814
187,0.8092065039781505,0.8052945748324953,33.77528711249173,31.6931778073965,2.81,0.001,422,673,1117,1523,2021,2280,2609,2992,3444,3814
188,0.8093830759283064,0.8065313805834087,33.75965392889029,31.592357087865214,2.83,0.001,422,672,1116,1523,2021,2280,2609,2992,3444,3814
189,0.8096570098740971,0.8055111314333122,33.73538637610829,31.675548820287332,2.84,0.001,422,672,1116,1523,2020,2280,2608,2992,3444,3814
190,0.8100851235331638,0.8073125372100103,33.69742722467844,31.528513764143423,2.85,0.001,422,672,1116,1523,2020,2280,2608,2992,3444,3814
191,0.8106158420337062,0.806636916379775,33.650312121277196,31.583740339114268,2.87,0.001,422,672,1116,1523,2020,2281,2607,2992,3444,3814
