epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0.1998219056099733,0.1955128205128205,0.0032642172920943624,-0.00045352053298231,0.01,0.001,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
1,0.2507569011576135,0.22596153846153846,0.05679858286036443,0.02637325718125305,0.01,0.001,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
2,0.3009795191451469,0.28205128205128205,0.09403224941200561,0.0638599969191821,0.02,0.001,8,16,24,33,41,49,57,65,73,81,89,97,105,113,122
3,0.3308993766696349,0.3349358974358974,0.09242442787566874,0.08609986695229,0.02,0.001,8,16,25,33,41,49,57,65,73,81,89,97,105,113,122
4,0.3248441674087266,0.32051282051282054,0.061092907912940086,0.03857670281112824,0.03,0.001,8,16,25,33,41,49,57,65,73,81,89,97,105,113,122
5,0.3066785396260018,0.3173076923076923,0.02392063012574963,0.022439928509962348,0.03,0.001,8,16,25,33,41,49,57,65,73,81,89,97,105,113,122
6,0.2975957257346394,0.3076923076923077,0.005063065366085473,0.001107953176935239,0.04,0.001,8,16,25,33,41,49,57,65,73,81,89,97,105,113,122
7,0.29634906500445235,0.3092948717948718,0.0014129294068689902,0.001054867992927866,0.05,0.001,8,16,25,33,41,48,57,65,73,81,89,97,105,113,122
8,0.2959928762243989,0.3092948717948718,0.0004035117228937679,0.0005277123298869091,0.05,0.001,8,16,25,33,41,48,57,65,73,81,89,97,105,113,122
9,0.29634906500445235,0.3092948717948718,0.0005815898215023596,0.0005277123298869091,0.06,0.001,8,16,25,33,41,48,57,65,73,81,89,97,105,113,122
10,0.29617097061442565,0.3092948717948718,0.0003034164421077401,0.0,0.06,0.001,8,16,25,33,41,48,57,65,73,81,90,97,105,113,121
11,0.2959928762243989,0.3092948717948718,0.0,0.0,0.07,0.001,8,16,25,33,41,48,57,65,73,81,90,97,105,113,121
12,0.2959928762243989,0.3092948717948718,0.0,0.0,0.07,0.001,8,16,25,33,41,48,57,65,73,82,90,97,105,113,121
13,0.2959928762243989,0.3092948717948718,0.0,0.0,0.08,0.001,8,16,25,33,41,48,57,65,73,82,90,97,105,113,121
14,0.29634906500445235,0.3092948717948718,0.00046667699621671943,0.0,0.08,0.001,8,16,25,33,41,48,57,65,73,82,90,97,105,113,121
15,0.29634906500445235,0.3108974358974359,0.00046667699621671943,0.002197753159967508,0.09,0.001,8,16,25,33,41,48,57,65,73,82,90,97,105,113,121
16,0.2965271593944791,0.3108974358974359,0.0007000292456060819,0.002197753159967508,0.09,0.001,8,16,25,33,41,48,57,65,72,82,90,97,105,113,121
17,0.2967052537845058,0.3108974358974359,0.0009333906632367217,0.002197753159967508,0.1,0.001,8,16,25,33,41,48,57,65,72,82,90,97,106,113,121
18,0.2968833481745325,0.3125,0.0011471387608945616,0.0043960457902840755,0.1,0.001,8,16,25,33,41,48,57,65,72,82,90,97,106,113,121
19,0.29706144256455924,0.3141025641025641,0.0013805227160602618,0.006594878089605571,0.11,0.001,8,16,25,33,41,48,57,65,72,82,90,97,106,113,121
20,0.29884238646482636,0.3141025641025641,0.003675711858191044,0.006472925315834099,0.11,0.001,8,16,25,33,41,48,58,65,72,82,90,97,106,113,121
21,0.3022261798753339,0.3141025641025641,0.0079381381421737,0.006106887273782724,0.12,0.001,8,16,25,33,41,48,58,65,72,82,90,97,106,113,121
22,0.3180765805877115,0.328525641025641,0.027893257158162932,0.025570500564630727,0.12,0.001,8,16,25,33,41,48,58,65,73,82,90,97,106,113,121
23,0.3878895814781834,0.3942307692307692,0.11809561986500328,0.11460456526390461,0.13,0.001,8,16,25,33,41,48,58,65,73,82,90,97,106,113,121
24,0.4739091718610864,0.47115384615384615,0.22651026546126307,0.2172425590147109,0.13,0.001,8,16,25,33,41,48,58,65,73,82,90,97,106,113,121
25,0.4596616206589492,0.4182692307692308,0.18715175774589632,0.1258075720736367,0.14,0.001,8,16,25,33,41,48,58,65,73,82,90,97,106,113,121
26,0.403739982190561,0.3782051282051282,0.08693861221713606,0.0540356799587407,0.14,0.001,8,16,25,33,41,48,58,65,73,82,90,97,106,113,121
27,0.380053428317008,0.36698717948717946,0.03906810650820969,0.030091253585805444,0.15,0.001,8,16,25,33,41,48,58,65,73,82,90,97,106,113,121
28,0.3861086375779163,0.3782051282051282,0.03829096484460459,0.03954681233413071,0.16,0.001,8,16,25,33,41,48,58,65,73,82,90,97,106,113,121
29,0.3834372217275156,0.3814102564102564,0.025637164824107828,0.04075699527674448,0.16,0.001,8,16,25,33,41,48,58,65,73,82,90,97,106,113,121
30,0.3798753339269813,0.36378205128205127,0.024960628495827808,0.01941939723077646,0.17,0.001,8,16,25,33,41,48,58,65,73,82,90,96,106,113,121
31,0.39020480854853073,0.36217948717948717,0.05445452838867759,0.030181856521959816,0.17,0.001,8,16,25,33,41,48,58,65,73,82,90,96,106,113,121
32,0.40160284951024044,0.3782051282051282,0.08419832913668579,0.07028753993610237,0.18,0.001,8,16,25,33,41,48,58,65,73,82,90,96,106,113,121
33,0.409973285841496,0.38621794871794873,0.1060845039532915,0.09062129006727349,0.18,0.001,8,16,25,33,41,48,58,65,73,82,90,96,106,113,121
34,0.41834372217275156,0.3974358974358974,0.12608573967733316,0.11529411764705877,0.19,0.001,8,16,25,33,41,48,58,65,73,82,90,96,106,113,121
35,0.4242208370436331,0.40705128205128205,0.1407301445644905,0.13416536661466472,0.19,0.001,8,16,25,33,41,48,58,65,73,82,90,96,106,113,121
36,0.42813891362422085,0.41185897435897434,0.15042242650151116,0.1445221445221445,0.2,0.001,8,16,25,33,41,48,58,65,73,82,90,96,106,113,121
37,0.43170080142475514,0.4166666666666667,0.1596752022821798,0.15414407436096056,0.2,0.001,8,16,25,33,41,48,58,65,73,82,90,96,106,113,121
38,0.4356188780053428,0.42467948717948717,0.16931754803716348,0.1695052235873329,0.21,0.001,8,16,25,34,41,48,58,65,73,82,90,96,106,113,121
39,0.43811219946571683,0.4230769230769231,0.17626215688507352,0.17007174682459347,0.22,0.001,8,16,25,34,41,48,58,65,73,82,90,96,106,113,121
40,0.4429207479964381,0.42628205128205127,0.18580753312484344,0.1776265171567093,0.22,0.001,8,16,25,34,41,48,58,65,73,82,90,96,106,113,121
41,0.44719501335707923,0.4310897435897436,0.19453024284998954,0.1866676947140009,0.23,0.001,8,17,25,34,41,48,58,65,73,82,90,96,106,113,121
42,0.4543187889581478,0.42788461538461536,0.20669750202091008,0.1829075503878812,0.24,0.001,8,17,25,34,41,48,58,65,73,82,90,96,106,113,121
43,0.46179875333926984,0.4310897435897436,0.21936504911870558,0.1887913166394457,0.24,0.001,8,17,25,34,41,48,58,64,73,82,90,96,106,113,121
44,0.4728406055209261,0.4391025641025641,0.23705075156725608,0.2019964703690036,0.25,0.001,8,17,25,34,41,48,59,64,73,82,90,96,106,113,121
45,0.48406055209260906,0.44711538461538464,0.254978256417951,0.21445278433576231,0.25,0.001,8,17,25,34,41,48,59,64,73,82,90,96,106,113,121
46,0.4931433659839715,0.44871794871794873,0.26943181250358017,0.21720103859731021,0.26,0.001,8,17,25,34,42,48,59,64,73,82,90,96,106,113,121
47,0.4970614425645592,0.453525641025641,0.27569987694887854,0.22468090378105798,0.27,0.001,8,17,25,34,42,48,59,64,73,82,90,96,106,113,121
48,0.5004452359750667,0.45032051282051283,0.28102489481672543,0.22013357770352748,0.27,0.001,8,17,24,34,42,48,59,64,73,82,90,96,106,113,121
49,0.5011576135351736,0.45032051282051283,0.2821929050644476,0.21994598751371264,0.28,0.001,8,17,24,34,42,48,59,64,73,82,90,96,106,113,121
50,0.5025823686553873,0.4519230769230769,0.28415954345991046,0.222140818580442,0.28,0.001,8,17,24,34,42,48,59,64,73,82,90,96,106,113,121
51,0.501513802315227,0.4519230769230769,0.2825685734844553,0.222140818580442,0.29,0.001,8,17,24,34,42,48,59,64,73,82,90,96,106,113,121
52,0.5022261798753339,0.453525641025641,0.2836894523794755,0.2246159228055855,0.29,0.001,8,17,24,34,42,48,59,64,73,82,90,96,106,112,121
