epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0.19536954585930544,0.1955128205128205,0.003918194968187794,-0.00045352053298231,0.01,0.001,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
1,0.24826357969723953,0.23237179487179488,0.056573359934018574,0.032216703470338004,0.01,0.001,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
2,0.30258236865538735,0.3060897435897436,0.08729353593985567,0.08255235922092752,0.02,0.001,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
3,0.3259127337488869,0.3349358974358974,0.07366900347644767,0.07285811463964775,0.02,0.001,8,16,25,33,41,49,57,65,73,81,89,97,105,113,122
4,0.31113089937666966,0.3189102564102564,0.03191208642303278,0.029044458194359635,0.03,0.001,8,16,25,33,41,49,57,65,73,81,89,97,105,113,122
5,0.29902048085485305,0.3092948717948718,0.00571897483147199,0.004467871671768764,0.03,0.001,8,16,25,33,41,49,57,65,73,81,89,97,105,113,122
6,0.2975957257346394,0.3076923076923077,0.000920330091726318,-0.001526989823783076,0.04,0.001,8,16,25,33,41,49,57,65,73,81,89,97,105,113,122
7,0.2977738201246661,0.3092948717948718,0.0005514134964716977,0.0005277123298869091,0.04,0.001,8,16,25,33,41,48,57,65,73,81,89,97,105,113,122
8,0.2977738201246661,0.3092948717948718,0.00038896433899082705,0.00026392580339396066,0.05,0.001,8,16,25,33,41,48,57,65,73,81,89,97,105,113,122
9,0.2977738201246661,0.3092948717948718,0.0003348028839553763,0.0,0.06,0.001,8,16,25,33,41,48,57,65,73,81,89,97,105,113,122
10,0.2975957257346394,0.3092948717948718,0.0,0.0,0.06,0.001,8,16,25,33,41,48,57,65,73,81,90,97,105,113,121
11,0.2975957257346394,0.3092948717948718,0.0,0.0,0.07,0.001,8,16,25,33,41,48,57,65,73,81,90,97,105,113,121
12,0.2975957257346394,0.3092948717948718,0.0,0.0,0.07,0.001,8,16,25,33,41,48,57,65,73,82,90,97,105,113,121
13,0.2975957257346394,0.3092948717948718,0.0,0.0,0.08,0.001,8,16,25,33,41,48,57,65,73,82,90,97,105,113,121
14,0.2977738201246661,0.3092948717948718,0.00023382123458970394,0.0,0.08,0.001,8,16,25,33,41,48,57,65,73,82,90,97,105,113,121
15,0.2979519145146928,0.3092948717948718,0.00046765169756757263,0.0,0.09,0.001,8,16,25,33,41,48,57,65,73,82,90,97,105,113,121
16,0.2979519145146928,0.3108974358974359,0.00046765169756757263,0.002216305463416113,0.09,0.001,8,16,25,33,41,48,57,65,72,82,90,97,105,113,121
17,0.2981300089047195,0.3108974358974359,0.0007014913894799468,0.002216305463416113,0.1,0.001,8,16,25,33,41,48,57,65,72,82,90,97,105,113,121
18,0.2981300089047195,0.3108974358974359,0.0007014913894799468,0.002216305463416113,0.11,0.001,8,16,25,33,41,48,57,65,72,82,90,97,106,113,121
19,0.2983081032947462,0.3108974358974359,0.0009156237475091977,0.002216305463416113,0.11,0.001,8,16,25,33,41,48,57,65,72,82,90,97,106,113,121
20,0.29902048085485305,0.3141025641025641,0.0018511286456048825,0.006650301272037584,0.12,0.001,8,16,25,33,41,48,58,65,72,82,90,97,106,113,121
21,0.29991095280498664,0.3141025641025641,0.0029813581438512538,0.006650301272037584,0.12,0.001,8,16,25,33,41,48,58,65,72,82,90,97,106,113,121
22,0.3027604630454141,0.3157051282051282,0.006588421628073826,0.00866148763282426,0.13,0.001,8,16,25,33,41,48,58,65,72,82,90,97,106,113,121
23,0.3155832591273375,0.328525641025641,0.022889843539262933,0.025813759389531343,0.13,0.001,8,16,25,33,41,48,58,65,73,82,90,97,106,113,121
