epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
25,0.3591133598361643,0.36836403033586135,0.1763795705417831,0.18647309252976785,0.19,0.001,8,16,23,30,37,46,53,62,69,76,84,91,98,108,113,121,129,138,146,153,161,167,175,182,190
26,0.3594747620768582,0.3694474539544962,0.17704035510887794,0.18799249644397342,0.2,0.001,8,16,23,30,37,46,53,62,69,76,84,91,98,108,113,121,129,138,146,153,161,167,175,182,190
27,0.35959522949042283,0.3694474539544962,0.17731588753433636,0.18811644756927337,0.21,0.001,8,16,23,30,37,46,53,62,69,76,84,91,98,108,113,121,129,138,146,153,161,167,175,182,190
28,0.360197566558246,0.3694474539544962,0.17840618002334774,0.18848807399876433,0.22,0.001,8,16,23,30,37,46,53,62,69,77,84,91,98,108,113,121,129,138,146,153,161,167,176,182,190
29,0.3607999036260692,0.3705308775731311,0.1795257127956834,0.19012956102688328,0.22,0.001,8,16,23,30,37,46,53,62,69,77,84,91,97,108,113,121,129,138,146,153,161,167,176,182,190
30,0.3612817732803277,0.37161430119176597,0.18042967018049327,0.19164678525050582,0.23,0.001,8,16,23,30,37,46,53,62,69,77,84,91,97,108,113,121,129,138,146,153,161,167,176,182,190
31,0.3617636429345862,0.37161430119176597,0.1814829280908672,0.19226271755448754,0.24,0.001,8,16,23,30,37,46,53,62,69,77,84,91,97,108,113,121,129,138,146,153,161,167,176,182,190
32,0.3617636429345862,0.37161430119176597,0.1821419670257698,0.19226271755448754,0.25,0.001,8,16,23,30,37,46,53,62,69,77,84,91,97,108,112,121,129,139,146,153,161,167,176,182,190
33,0.3623659800024093,0.37269772481040087,0.18375027583163484,0.1945146140304338,0.25,0.001,8,16,23,30,37,46,53,62,69,77,84,91,97,108,112,120,129,139,146,153,161,167,176,182,190
34,0.36224551258884474,0.37269772481040087,0.1850134589494531,0.19537203073267906,0.26,0.001,8,16,23,30,37,46,53,62,68,77,84,91,97,108,112,120,129,139,146,153,161,167,176,182,190
35,0.36248644741597397,0.37378114842903576,0.18705705937446038,0.19846813292808063,0.27,0.001,8,16,23,30,37,46,53,62,68,77,84,91,97,108,112,120,129,139,146,153,161,167,176,182,190
36,0.3626069148295386,0.37378114842903576,0.1893216829056713,0.20004618342015223,0.28,0.001,8,16,23,30,37,46,52,62,68,77,85,91,97,108,112,120,129,139,146,153,161,166,176,182,190
37,0.3626069148295386,0.37378114842903576,0.19142175194235655,0.20222094616014985,0.28,0.001,8,16,23,30,37,46,52,62,68,77,85,91,97,108,112,120,129,139,146,153,161,166,176,182,190
38,0.3626069148295386,0.37378114842903576,0.1929422537004808,0.20330389930006432,0.29,0.001,8,16,23,30,37,46,52,62,68,77,85,91,97,108,112,120,129,139,146,153,161,166,176,182,190
39,0.36224551258884474,0.37378114842903576,0.1934471682357608,0.20402423613069376,0.3,0.001,8,16,23,30,37,46,52,62,68,77,85,91,97,108,112,120,129,139,146,153,160,166,176,182,190
40,0.36224551258884474,0.37378114842903576,0.19456720840920672,0.20486298450247853,0.31,0.001,8,16,23,30,37,46,52,62,68,77,85,91,97,108,112,120,129,139,146,153,160,166,176,182,190
41,0.3621250451752801,0.37378114842903576,0.195169842953565,0.20569996709610472,0.31,0.001,8,16,23,30,37,46,52,62,68,77,85,91,97,108,112,120,129,139,146,153,160,166,176,183,191
42,0.36200457776171546,0.37378114842903576,0.19548170688389233,0.2060581347588234,0.32,0.001,8,16,23,30,37,46,52,62,68,77,85,91,97,108,112,120,129,139,147,154,160,166,176,183,191
43,0.3618841103481508,0.37378114842903576,0.1957063619034073,0.20653518948182514,0.33,0.001,8,16,23,30,37,46,52,62,68,77,85,91,97,108,112,120,129,139,147,154,160,166,176,183,191
44,0.3617636429345862,0.37378114842903576,0.19569928884763999,0.2066543635987812,0.33,0.001,8,16,23,30,37,46,52,62,68,77,85,91,96,108,112,120,129,139,147,154,160,166,176,183,191
45,0.3617636429345862,0.37378114842903576,0.19575718082272853,0.20689260446910263,0.34,0.001,8,16,23,30,37,46,52,62,68,77,85,91,96,108,112,120,130,139,147,154,160,166,176,183,191
46,0.3617636429345862,0.37378114842903576,0.1958295340730971,0.20701167125470443,0.35,0.001,8,16,24,30,37,46,52,62,68,77,85,91,96,108,112,120,130,139,147,154,160,166,176,183,191
47,0.3617636429345862,0.37378114842903576,0.19584400316098616,0.20713070229540842,0.36,0.001,8,16,24,30,37,46,52,62,68,77,85,91,96,108,112,120,130,139,147,154,160,166,176,183,191
48,0.3617636429345862,0.37378114842903576,0.19584400316098616,0.20713070229540842,0.36,0.001,8,16,24,30,37,46,52,62,68,77,85,91,96,108,112,120,130,139,147,154,160,166,176,183,191
49,0.3617636429345862,0.37378114842903576,0.1958584717282127,0.20713070229540842,0.37,0.001,8,16,24,30,37,46,52,62,69,77,85,91,96,108,112,119,130,139,147,154,160,166,176,183,191
50,0.3617636429345862,0.37378114842903576,0.1958584717282127,0.2072496976073085,0.38,0.001,8,16,24,30,37,46,52,62,69,77,85,91,96,108,111,119,130,139,147,154,160,166,176,183,191
51,0.3617636429345862,0.37378114842903576,0.1958729397748049,0.2072496976073085,0.39,0.001,8,16,24,30,37,46,53,62,69,77,85,91,96,108,111,119,130,139,147,154,160,166,176,183,191
52,0.3617636429345862,0.37378114842903576,0.19588740730079057,0.20736865720648912,0.39,0.001,8,16,24,29,37,46,53,62,69,77,85,91,96,108,111,119,130,139,147,154,160,166,176,183,191
53,0.3617636429345862,0.37378114842903576,0.19591634079105535,0.20736865720648912,0.4,0.001,8,16,24,29,37,46,53,62,69,77,85,91,96,108,111,119,130,139,147,154,160,166,176,183,191
54,0.3617636429345862,0.37378114842903576,0.19593080675539043,0.20736865720648912,0.41,0.001,8,16,24,29,37,46,53,61,69,77,85,91,96,108,111,119,130,139,147,154,160,166,176,183,191
55,0.3617636429345862,0.37378114842903576,0.19598866540807192,0.2076064693309807,0.42,0.001,8,16,24,29,37,46,53,61,69,77,85,91,96,108,111,119,130,139,147,154,160,166,176,183,191
56,0.3617636429345862,0.37378114842903576,0.19603205393347756,0.2076064693309807,0.42,0.001,8,16,24,29,37,46,53,61,68,77,85,91,96,108,111,119,130,139,147,154,160,166,176,183,191
57,0.3617636429345862,0.37378114842903576,0.19611881693701672,0.2076064693309807,0.43,0.001,8,16,24,29,37,46,53,61,68,77,85,91,96,108,111,119,130,139,147,154,160,166,176,183,191
58,0.3617636429345862,0.37378114842903576,0.19616219141666635,0.20772532188841197,0.44,0.001,8,16,24,29,37,46,53,61,68,76,85,91,96,108,111,119,130,139,147,154,160,166,176,183,191
59,0.3617636429345862,0.37378114842903576,0.1962200167757029,0.20772532188841197,0.44,0.001,8,16,24,29,37,46,53,61,68,76,85,91,96,108,111,119,130,139,147,154,160,166,176,183,191
60,0.36164317552102154,0.37378114842903576,0.19615504173462528,0.20784413879736474,0.45,0.001,8,16,24,29,37,46,53,61,68,76,85,92,96,108,111,119,130,139,147,154,160,166,176,183,191
61,0.36164317552102154,0.37378114842903576,0.19625621335969223,0.20784413879736474,0.46,0.001,8,16,24,29,37,46,53,61,68,76,85,92,96,108,111,119,130,139,147,154,160,166,176,183,191
62,0.3626069148295386,0.37378114842903576,0.19776098322493674,0.2080393446321981,0.47,0.001,8,16,24,29,37,46,53,61,68,76,85,92,96,108,111,119,130,139,147,154,160,166,176,183,191
63,0.36320925189736175,0.37486457204767065,0.19891082464902687,0.21049245361057045,0.47,0.001,8,16,24,29,37,46,53,61,68,76,85,92,96,108,111,119,130,139,147,154,160,166,176,183,191
64,0.3645343934465727,0.37594799566630555,0.20094681391233415,0.21262762544837366,0.48,0.001,8,16,24,29,37,46,53,61,68,76,85,92,96,108,111,119,130,139,147,154,160,166,176,183,191
65,0.3656186001686544,0.37594799566630555,0.20273806252382287,0.21324168140348787,0.49,0.001,8,16,24,29,37,46,53,61,68,76,84,92,96,108,111,119,130,139,147,154,160,166,176,183,191
66,0.3674256113721238,0.37703141928494044,0.20561710977203806,0.21498513467540348,0.5,0.001,8,16,24,29,37,46,53,61,68,76,84,92,96,108,111,119,130,139,147,154,160,166,176,183,191
67,0.3694735574027226,0.37919826652221017,0.20881623432339314,0.2185166742271667,0.5,0.001,8,16,24,29,37,46,53,61,68,76,84,92,96,108,111,119,130,139,147,154,160,165,176,183,191
68,0.3732080472232261,0.3781148429035753,0.21432903614119647,0.21798711410584737,0.51,0.001,8,16,24,29,37,46,53,61,68,76,84,92,96,108,111,119,130,139,147,154,160,165,176,183,191
69,0.37670160221660043,0.38136511375947996,0.21957308699175826,0.22297691781468199,0.52,0.001,8,16,24,29,37,46,53,61,68,76,84,92,96,108,111,119,130,139,147,154,160,165,176,183,191
70,0.37959282014215157,0.38136511375947996,0.22401485355605244,0.22388545443300067,0.53,0.001,8,16,24,29,37,46,54,61,68,76,84,92,96,108,111,119,130,139,147,154,160,165,176,182,191
71,0.38236357065413806,0.38461538461538464,0.22823822100311308,0.2286355784821189,0.53,0.001,8,16,24,29,37,46,54,61,68,76,84,92,96,108,111,119,130,140,147,154,160,165,176,182,191
72,0.38513432116612456,0.38678223185265437,0.23239767312793158,0.23183312649613874,0.54,0.001,8,16,24,29,37,46,54,61,68,76,84,92,96,108,111,119,130,140,147,154,160,165,176,182,191
73,0.3883869413323696,0.38786565547128926,0.237126799604511,0.23371087332818075,0.55,0.001,8,16,24,29,37,46,54,61,68,76,84,92,96,108,110,119,130,140,147,154,160,165,176,182,191
74,0.3910372244307915,0.39111592632719394,0.24093401091994282,0.23858745750570998,0.55,0.001,8,16,24,30,37,46,54,61,68,76,84,92,96,108,110,119,130,140,147,154,160,165,176,182,191
75,0.3930851704613902,0.39653304442036835,0.24411867863134862,0.24604884372676483,0.56,0.001,8,16,24,30,37,46,54,61,68,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
76,0.39657872545476447,0.39978331527627303,0.24930058807004263,0.2508841273143334,0.57,0.001,8,16,24,30,37,46,54,61,68,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
77,0.4035658354415131,0.40411700975081255,0.25882307240216307,0.2573243487598421,0.58,0.001,8,16,24,30,37,46,54,61,68,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
78,0.4122394892181665,0.409534127843987,0.2708284865125543,0.26482881787437784,0.58,0.001,8,16,24,30,37,46,54,61,68,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
79,0.4185037947235273,0.4160346695557963,0.27923967048768605,0.27394111517479525,0.59,0.001,8,16,24,30,37,46,54,61,68,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
80,0.4241657631610649,0.4236186348862405,0.28681240909072525,0.28406423412153403,0.6,0.001,8,16,24,30,37,46,54,61,68,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
81,0.42970726418503796,0.4279523293607801,0.2942819302539549,0.28992034362829167,0.61,0.001,8,16,24,30,37,46,54,61,68,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
82,0.43404409107336467,0.4279523293607801,0.30017638209792585,0.29033084808946885,0.61,0.001,8,16,24,30,37,46,54,61,68,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
83,0.43729671123960967,0.4344528710725894,0.30465710974469795,0.29948472494431433,0.62,0.001,8,16,24,30,37,46,54,61,68,77,84,92,96,108,110,118,130,140,147,154,159,165,176,182,191
84,0.44079026623298395,0.4398699891657638,0.30939087377949637,0.30681043987571166,0.63,0.001,8,16,24,30,37,46,54,61,67,77,84,92,96,108,110,118,130,140,147,154,159,165,176,182,191
85,0.44344054933140586,0.4420368364030336,0.3129651730567964,0.3098900109756735,0.64,0.001,8,16,24,30,37,46,54,61,67,77,84,92,96,108,110,118,131,140,147,154,159,165,176,182,191
86,0.4459703650162631,0.447453954496208,0.31644193337341375,0.3170838568158145,0.64,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,131,140,147,154,159,165,176,182,191
87,0.44741597397903865,0.4485373781148429,0.3183751700562938,0.31848717431701046,0.65,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,131,140,147,154,159,165,176,182,191
88,0.4494639200096374,0.4496208017334778,0.32113242822476895,0.32006577707141215,0.66,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,131,140,147,154,159,165,176,182,191
89,0.4499457896638959,0.4496208017334778,0.32187646859819374,0.32020575749843416,0.67,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,131,140,147,154,159,165,176,182,191
90,0.450909528972413,0.4517876489707476,0.32318359221762594,0.323132352365728,0.67,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,131,140,147,154,159,165,176,182,191
91,0.4513913986266715,0.4517876489707476,0.3239116857625941,0.323132352365728,0.68,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,131,140,147,154,159,165,176,182,191
92,0.45127093121310685,0.4517876489707476,0.3238959458223488,0.323132352365728,0.69,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,131,140,147,154,159,165,176,182,191
93,0.45199373569449464,0.4517876489707476,0.32485608163507296,0.323132352365728,0.7,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,131,140,147,154,159,165,176,182,191
94,0.4525960727623178,0.4539544962080173,0.32566380955586993,0.3261085285242653,0.7,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,131,140,147,154,159,165,176,182,191
95,0.4531984098301409,0.4539544962080173,0.3265091712449232,0.3261085285242653,0.71,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,131,140,147,154,159,165,176,182,191
96,0.4538007468979641,0.4539544962080173,0.32741177978229874,0.32628225088162666,0.72,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,131,140,147,154,159,165,176,182,191
97,0.4538007468979641,0.4539544962080173,0.3274928415728685,0.32628225088162666,0.72,0.001,8,16,25,30,37,46,54,61,67,77,84,92,96,108,110,118,131,140,147,154,160,165,176,182,191
98,0.45428261655222263,0.4539544962080173,0.32816935832261074,0.326357372690649,0.73,0.001,8,16,25,30,37,46,54,61,66,77,84,92,96,108,110,118,131,140,147,154,160,165,176,182,191
99,0.4546440187929165,0.4539544962080173,0.3287205029271124,0.326357372690649,0.74,0.001,8,16,25,30,37,46,54,61,66,77,84,92,96,108,110,118,131,140,147,154,160,165,176,182,191
100,0.45476448620648113,0.4550379198266522,0.3290003479630764,0.32775724088400837,0.75,0.001,8,16,25,30,37,46,54,61,66,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
101,0.45512588844717505,0.4550379198266522,0.3295169356542269,0.32775724088400837,0.75,0.001,8,16,25,30,37,46,54,61,66,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
102,0.4559691603421275,0.457204767063922,0.33063180150842364,0.33050481827237144,0.76,0.001,8,16,25,30,37,46,54,61,66,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
103,0.45669196482351526,0.4582881906825569,0.3316211771062456,0.3319040084311832,0.77,0.001,8,16,25,30,37,46,54,61,66,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
104,0.45741476930490305,0.4582881906825569,0.3326079454235059,0.3319040084311832,0.78,0.001,8,16,25,30,37,46,54,61,66,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
105,0.45753523671846763,0.4593716143011918,0.33282704366122373,0.33331451582552396,0.78,0.001,8,16,25,30,37,46,54,61,66,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
106,0.4580171063727262,0.46045503791982667,0.33355307203611195,0.3346736723261974,0.79,0.001,8,16,25,30,37,46,54,61,66,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
107,0.4582580411998554,0.4593716143011918,0.3338721360096104,0.3334003922221338,0.8,0.001,8,16,25,30,37,46,54,61,66,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
108,0.458739910854114,0.4593716143011918,0.33453442157410396,0.3334003922221338,0.81,0.001,8,16,25,30,37,46,54,61,66,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
109,0.4588603782676786,0.4593716143011918,0.33471271981964923,0.3335720786615213,0.81,0.001,8,16,25,30,37,46,54,61,66,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
110,0.45910131309480784,0.4582881906825569,0.33504054743511025,0.33242008207688956,0.82,0.001,9,16,25,30,37,46,54,61,66,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
111,0.459703650162631,0.4593716143011918,0.33582368332745505,0.333817879913447,0.83,0.001,9,16,25,30,37,46,54,61,65,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
112,0.45994458498976026,0.46153846153846156,0.3361872309124755,0.336624199216208,0.84,0.001,9,16,25,30,37,46,54,61,65,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
113,0.45994458498976026,0.46153846153846156,0.33618952807794156,0.336624199216208,0.85,0.001,9,16,25,30,37,46,54,61,65,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
114,0.4603059872304542,0.46153846153846156,0.33666987102044965,0.336624199216208,0.85,0.001,9,16,25,30,37,46,54,61,65,77,84,91,97,108,110,118,131,140,148,154,160,165,176,182,191
115,0.4605469220575834,0.4626218851570964,0.3370114467564599,0.3380211835303475,0.86,0.001,9,16,25,30,37,46,54,61,65,77,84,91,97,108,110,118,132,140,148,153,160,165,176,182,191
116,0.4605469220575834,0.4626218851570964,0.33704066480207995,0.3380211835303475,0.87,0.001,9,16,25,30,37,46,54,61,65,77,84,91,97,108,110,118,132,140,148,153,160,165,176,182,191
117,0.46066738947114805,0.4626218851570964,0.33729025342837704,0.3380211835303475,0.88,0.001,9,16,25,30,37,46,54,61,65,77,84,91,97,108,110,118,132,140,148,153,160,165,176,182,191
118,0.4605469220575834,0.4626218851570964,0.3371802633631179,0.3380211835303475,0.89,0.001,9,16,25,30,37,46,54,61,65,77,84,91,97,108,110,118,132,140,148,153,160,165,176,182,191
119,0.46066738947114805,0.4637053087757313,0.3373328649462267,0.3393672813398748,0.89,0.001,9,16,24,30,37,46,54,61,65,77,84,92,97,108,110,118,132,140,148,153,160,165,176,182,191
120,0.4609083242982773,0.4637053087757313,0.33764416773606176,0.3393672813398748,0.9,0.001,9,16,24,30,37,46,54,61,65,77,84,92,97,108,110,118,132,140,148,153,160,165,176,182,191
121,0.46151066136610047,0.4647887323943662,0.3384404147399207,0.3407133324368601,0.91,0.001,9,16,24,30,37,46,54,61,65,77,84,92,97,108,110,118,132,140,148,153,160,165,176,182,191
122,0.46139019395253583,0.4647887323943662,0.3383220847037107,0.3407133324368601,0.92,0.001,9,16,24,30,37,46,53,61,65,77,84,92,97,108,110,118,132,140,148,153,160,165,176,182,191
123,0.46187206360679434,0.4637053087757313,0.33895545970318597,0.3395487274078207,0.92,0.001,9,16,24,30,37,46,53,61,65,77,84,92,97,108,111,118,132,140,148,153,160,165,176,182,191
124,0.46223346584748826,0.4637053087757313,0.33944061578611495,0.3395487274078207,0.93,0.001,9,16,24,30,37,46,53,61,65,77,84,92,97,108,111,118,132,140,148,153,160,165,176,182,191
125,0.4625948680881821,0.4637053087757313,0.3399743948123587,0.3395487274078207,0.94,0.001,9,16,24,30,37,46,53,61,65,77,84,92,97,108,111,118,132,140,148,153,160,165,175,182,191
126,0.4628358029153114,0.4637053087757313,0.3403049437724397,0.3395487274078207,0.95,0.001,9,16,24,30,37,46,53,61,65,77,84,92,98,108,111,118,132,140,148,153,160,165,175,182,191
127,0.46295627032887604,0.4637053087757313,0.3404824530340115,0.3395487274078207,0.96,0.001,9,16,24,30,37,46,53,61,64,77,84,92,98,108,111,118,132,140,148,153,160,165,175,182,191
128,0.4635586073966992,0.4637053087757313,0.34127335150213955,0.3395487274078207,0.96,0.001,9,16,24,30,37,46,53,61,64,77,84,91,98,108,111,118,132,140,148,153,160,165,175,182,191
129,0.4644018792916516,0.4658721560130011,0.34241747150173996,0.3423959304300074,0.97,0.001,9,16,24,30,37,46,53,61,64,77,84,91,98,108,111,118,132,140,148,153,160,165,175,182,191
130,0.4651246837730394,0.4647887323943662,0.3434570304828356,0.3412410261892964,0.98,0.001,9,16,24,30,37,46,53,61,64,77,84,91,98,108,111,118,132,140,148,153,160,165,175,182,191
131,0.46608842308155646,0.466955579631636,0.34479749718916763,0.3442548146693448,0.99,0.001,9,16,24,30,37,46,53,61,64,77,84,91,98,108,111,118,132,140,148,153,160,165,175,182,191
132,0.46657029273581496,0.4658721560130011,0.34560851713807994,0.3430111765156011,0.99,0.001,9,16,24,30,37,46,53,61,64,77,84,91,98,108,111,118,132,140,148,153,160,165,175,182,191
133,0.4669316949765089,0.466955579631636,0.34612732919918054,0.34443278326911664,1.0,0.001,9,16,24,30,37,46,53,61,64,77,84,91,98,108,111,118,132,140,148,153,160,165,175,182,191
134,0.4666907601493796,0.466955579631636,0.3459180598443642,0.34449429249450036,1.01,0.001,9,16,24,30,37,46,53,61,64,77,84,91,98,108,111,118,132,140,148,153,160,165,175,182,191
135,0.46681122756294424,0.466955579631636,0.3460708246861195,0.34449429249450036,1.01,0.001,9,16,24,30,37,46,53,61,64,77,84,91,98,108,111,118,132,140,148,153,160,165,175,182,191
136,0.4669316949765089,0.466955579631636,0.346268919054732,0.34449429249450036,1.02,0.001,9,16,24,30,37,46,53,61,64,77,84,91,98,108,111,118,132,140,148,153,160,165,175,182,191
137,0.46657029273581496,0.466955579631636,0.3458849435826016,0.34449429249450036,1.03,0.001,9,16,24,30,37,46,53,61,64,77,84,91,98,108,111,118,132,140,148,153,160,165,175,182,191
138,0.46705216239007347,0.4658721560130011,0.34665245621802543,0.34342922773694406,1.04,0.001,9,16,24,30,37,46,53,61,64,77,84,91,98,108,111,118,132,140,148,153,160,165,175,182,191
139,0.46705216239007347,0.466955579631636,0.3468398456389108,0.34484987333152517,1.05,0.001,9,16,24,30,37,46,53,61,64,77,84,91,98,108,111,118,132,140,148,153,160,165,175,182,191
140,0.46801590169859053,0.466955579631636,0.34823666225315053,0.34493870827214734,1.05,0.001,9,16,24,30,37,46,53,61,64,77,84,91,98,108,111,118,132,140,148,153,160,165,175,182,191
141,0.4678954342850259,0.466955579631636,0.348327131434779,0.34493870827214734,1.06,0.001,9,16,24,30,37,46,53,61,64,77,84,91,98,108,111,118,132,140,148,153,160,165,175,182,191
142,0.4686182387664137,0.46803900325027087,0.34933984287684194,0.3464473703185613,1.07,0.001,9,16,24,30,37,46,53,61,64,77,84,91,98,108,111,118,132,140,148,153,160,165,175,182,191
