epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
50,0.36164317552102154,0.3607800650054171,0.1954213589980518,0.20124557404653154,0.45,0.001,7,12,20,27,31,39,45,50,59,65,71,77,85,89,97,101,108,112,121,130,136,141,149,153,160,166,173,178,185,191
51,0.36164317552102154,0.3607800650054171,0.19584664021585185,0.20173148496970783,0.47,0.001,7,12,20,27,31,39,45,50,59,65,71,77,85,89,97,101,108,112,121,130,136,141,149,153,160,166,173,178,185,191
52,0.36164317552102154,0.3607800650054171,0.19627147208400453,0.20221680505827677,0.49,0.001,7,12,20,27,31,39,45,50,59,66,71,77,85,89,97,101,108,112,121,130,136,141,149,154,160,166,173,178,185,191
53,0.36152270810745696,0.35969664138678226,0.1964711085436026,0.201447221644791,0.5,0.001,7,12,20,27,31,39,45,50,59,66,71,77,85,89,97,101,108,112,121,130,136,141,149,154,160,166,173,178,185,191
54,0.3614022406938923,0.35969664138678226,0.1967729086079768,0.201447221644791,0.52,0.001,7,12,20,27,31,39,45,50,59,66,71,77,85,89,97,101,108,112,121,130,136,141,149,154,160,166,173,179,185,191
55,0.3614022406938923,0.35969664138678226,0.19719660277756368,0.20193206606419445,0.53,0.001,7,12,20,27,31,39,45,50,59,66,71,77,85,89,97,101,108,112,121,130,136,141,149,154,160,166,173,179,185,191
56,0.3614022406938923,0.35969664138678226,0.19740098485066937,0.2020289643066121,0.55,0.001,7,12,20,27,31,39,45,50,59,66,71,77,85,89,97,101,108,112,121,130,136,141,149,154,160,166,173,179,185,191
57,0.3614022406938923,0.35861321776814736,0.197634436972824,0.20087281321387718,0.56,0.001,7,12,20,27,31,39,45,50,59,66,72,77,85,89,97,101,108,112,121,130,136,141,149,154,160,166,173,179,185,191
58,0.3612817732803277,0.35861321776814736,0.19764352563497456,0.20087281321387718,0.58,0.001,7,12,20,27,31,39,45,50,59,66,72,77,85,89,97,101,108,112,121,130,136,140,149,154,160,166,173,179,185,191
59,0.3612817732803277,0.35861321776814736,0.1977601761300566,0.20096980473759563,0.59,0.001,7,12,20,27,31,39,45,50,59,66,72,77,85,89,97,101,108,112,121,130,136,140,149,154,160,166,173,179,185,191
60,0.3612817732803277,0.35861321776814736,0.19780391132159258,0.20096980473759563,0.61,0.001,7,12,20,27,31,39,45,50,59,66,72,77,85,89,97,101,108,112,121,130,136,140,149,154,160,166,173,179,185,191
61,0.3612817732803277,0.35861321776814736,0.19783306546684254,0.20096980473759563,0.62,0.001,7,12,20,27,31,39,45,50,59,66,72,77,85,89,97,101,108,112,121,130,136,140,149,154,160,166,173,179,185,191
62,0.3612817732803277,0.35861321776814736,0.1978622174930762,0.20096980473759563,0.64,0.001,7,12,20,27,31,39,45,50,59,66,72,77,85,89,97,101,108,112,121,130,136,140,149,154,160,166,173,179,185,191
63,0.3612817732803277,0.35861321776814736,0.1979554926631134,0.20096980473759563,0.65,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,97,101,108,112,121,130,136,140,149,154,160,165,173,179,185,191
64,0.3612817732803277,0.35861321776814736,0.19799629829603893,0.20096980473759563,0.67,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,97,101,108,112,121,130,136,140,149,154,160,165,173,179,185,191
65,0.3629683170702325,0.35969664138678226,0.20075600250692305,0.20271008968347692,0.68,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,97,101,108,112,121,130,136,140,149,154,160,165,173,179,185,191
66,0.36429345861944346,0.35969664138678226,0.20328740604732465,0.20354009434995335,0.7,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,97,101,108,112,121,130,136,140,149,154,160,165,173,179,185,191
67,0.3676665461992531,0.3640303358613218,0.20836751717295077,0.20997690302185468,0.72,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,97,101,108,112,121,130,136,140,149,154,160,165,173,179,185,191
68,0.3740513191181785,0.37161430119176597,0.21742809493999504,0.2207262876415812,0.73,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,97,101,108,111,121,130,136,140,149,154,160,165,173,179,185,191
69,0.3817612335863149,0.37269772481040087,0.2285277286002837,0.22235512386772882,0.75,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,97,101,108,111,121,130,136,140,149,154,160,165,173,179,185,191
70,0.38621852788820626,0.37378114842903576,0.23492705579912354,0.22441485185938992,0.76,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,97,101,108,111,121,130,136,140,149,154,160,165,173,179,185,192
71,0.3926033008071317,0.38028169014084506,0.2438841922154814,0.2336502047398621,0.77,0.001,7,12,21,27,31,39,45,50,59,66,72,77,85,89,97,101,108,111,121,130,136,140,149,154,160,165,173,179,185,192
72,0.39681966028189375,0.38461538461538464,0.24987056903098726,0.23999443329815484,0.78,0.001,7,12,21,27,31,39,45,50,59,66,72,76,85,89,97,101,108,111,121,130,136,140,149,154,160,165,173,179,185,192
73,0.40163835682447896,0.38678223185265437,0.25649214063284675,0.2432300101691085,0.79,0.001,7,12,21,27,31,39,45,50,60,66,72,76,85,89,97,101,108,111,121,130,136,140,149,154,160,165,173,179,185,192
74,0.4060956511263703,0.39003250270855905,0.26259908751616357,0.24786546224556705,0.8,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,88,97,101,108,111,122,130,136,140,149,154,160,165,173,179,185,192
75,0.4091073364654861,0.39436619718309857,0.2668873112970668,0.25403196074377477,0.81,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,88,97,101,108,111,122,130,136,140,149,154,160,165,173,179,185,192
76,0.4119985543910372,0.39761646803900325,0.27080332559134856,0.25871699574026763,0.82,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,88,97,101,108,111,122,131,136,140,149,154,160,165,173,179,185,192
77,0.41561257679797614,0.4019501625135428,0.2758033345473371,0.2646161396013451,0.82,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,88,97,101,108,111,122,131,136,140,149,154,160,165,173,179,185,192
78,0.4180219250692688,0.40411700975081255,0.27912301076161816,0.267572348241106,0.83,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,88,97,101,108,111,122,131,136,140,149,154,160,165,173,179,185,192
79,0.42043127334056135,0.40520043336944744,0.2823410474567736,0.2689957919367334,0.84,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,88,97,101,108,111,122,131,136,140,149,154,160,165,173,179,185,192
80,0.42344295867967713,0.40628385698808234,0.2864273526207647,0.2704851711202103,0.85,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,88,97,101,108,111,122,131,136,140,149,154,160,165,173,179,185,192
81,0.4264546440187929,0.40736728060671723,0.29049180416160636,0.2720148457461228,0.86,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,88,97,101,108,111,122,131,136,140,149,154,160,165,173,179,185,192
82,0.4289844597036502,0.4106175514626219,0.29384269004083685,0.2765592649637423,0.87,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,88,97,101,108,111,122,131,136,140,149,154,160,165,173,179,185,192
83,0.43139380797494276,0.41170097508125675,0.2970485732662689,0.2780857039971192,0.87,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,88,97,101,108,111,122,131,136,140,149,154,160,165,173,179,185,192
84,0.43440549331405853,0.41278439869989164,0.3009601458877199,0.27972229341181154,0.88,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,88,97,101,108,111,122,131,136,140,149,154,160,165,173,179,185,192
85,0.43753764606673895,0.4171180931744312,0.30500819342655217,0.2854916710672286,0.89,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,88,97,101,108,111,122,131,136,140,149,154,160,165,173,179,185,192
86,0.4392241898566438,0.419284940411701,0.3073139686288575,0.2885347982714115,0.9,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,88,98,101,108,111,122,131,136,140,149,154,160,165,173,179,185,192
87,0.44151307071437174,0.42145178764897073,0.3103904769557304,0.2913821213018688,0.9,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,88,98,101,108,111,122,131,137,140,149,154,160,165,173,179,185,192
88,0.4431996145042766,0.4225352112676056,0.3127625051754772,0.2928372240110395,0.91,0.001,7,12,21,27,30,39,45,50,60,66,72,76,85,88,98,101,108,111,122,131,137,140,149,154,160,165,173,179,185,192
89,0.4436814841585351,0.4247020585048754,0.31359839827525515,0.29557883601837975,0.92,0.001,7,12,21,27,30,39,45,50,60,65,72,76,85,88,98,101,108,111,122,131,137,140,149,153,160,165,173,179,185,192
90,0.4445247560534875,0.4247020585048754,0.31481552158044335,0.2959228969109634,0.93,0.001,7,12,21,27,30,39,45,50,60,65,72,76,85,88,98,101,108,111,122,131,137,140,149,153,160,165,173,179,185,192
91,0.44572943018913386,0.4247020585048754,0.3164446906337306,0.2963494700148881,0.93,0.001,7,12,21,27,30,39,45,50,60,65,72,76,85,88,98,101,108,111,122,131,137,140,149,153,160,165,173,179,185,192
92,0.44669316949765087,0.4257854821235103,0.3177340732307784,0.2978943576362726,0.94,0.001,7,12,21,27,30,39,45,50,60,65,72,76,85,89,98,101,108,111,122,131,137,140,149,153,160,165,173,179,185,192
93,0.4478978436332972,0.4301191765980498,0.3193304843373659,0.3034451986301272,0.95,0.001,7,12,21,27,30,39,45,50,60,65,72,76,85,89,98,101,108,111,122,131,137,140,149,153,160,165,173,179,185,192
94,0.44874111552824963,0.4322860238353196,0.3204975271971817,0.3062668806738069,0.96,0.001,7,12,21,27,30,39,45,50,60,65,72,76,85,89,98,101,108,111,122,131,137,140,149,153,160,165,173,179,185,192
95,0.4501867244910252,0.4333694474539545,0.32247638765608166,0.3076771935863236,0.96,0.001,7,12,21,27,30,39,45,50,60,65,72,76,85,89,98,101,108,111,122,131,137,140,149,153,160,165,173,179,185,192
96,0.45102999638597757,0.4344528710725894,0.32363905442351903,0.30902473023904165,0.97,0.001,7,12,21,27,30,39,45,50,60,65,72,76,85,89,98,101,108,111,122,131,137,140,149,153,160,165,173,179,185,192
97,0.45187326828093,0.4355362946912243,0.3248430335197887,0.3104107424280881,0.98,0.001,7,12,22,27,30,39,45,50,60,65,72,76,85,89,98,100,108,111,122,131,137,140,149,153,160,165,173,178,185,192
98,0.4522346705216239,0.43661971830985913,0.32537911921160223,0.31185866693047626,0.99,0.001,7,12,22,27,30,39,45,50,60,65,71,76,85,89,98,100,108,111,122,131,137,140,149,153,160,165,173,178,185,192
99,0.45247560534875314,0.4387865655471289,0.3257907394051719,0.3147146424036027,1.0,0.001,7,12,22,27,30,39,45,50,60,65,71,76,85,89,98,100,108,111,122,131,137,140,149,153,160,165,173,178,185,192
100,0.45331887724370556,0.4398699891657638,0.32695244368925935,0.31626592770794315,1.0,0.001,7,12,22,27,30,39,45,50,60,65,71,76,85,88,98,100,108,111,122,131,137,140,149,153,160,165,173,178,185,192
101,0.45404168172509335,0.4398699891657638,0.32795515943913134,0.31643243196784354,1.01,0.001,7,12,22,27,30,39,45,50,60,65,71,76,85,88,98,100,108,110,122,131,137,140,149,153,160,165,173,178,185,192
102,0.45512588844717505,0.4409534127843987,0.32943024877937854,0.31781617756591674,1.02,0.001,7,12,22,27,30,39,45,50,60,65,71,76,85,88,98,100,108,110,122,131,137,140,149,153,160,165,173,178,185,192
103,0.45584869292856284,0.4420368364030336,0.33047613211239324,0.3191996734530195,1.03,0.001,7,12,22,27,30,39,45,50,60,65,71,76,85,88,98,100,108,110,122,131,137,140,149,153,160,165,174,178,185,192
104,0.45633056258282134,0.4431202600216685,0.3312328745456724,0.3205449709913081,1.03,0.001,7,12,22,27,30,39,45,50,60,65,71,76,85,88,98,100,108,110,122,131,137,140,149,153,160,165,174,178,185,192
105,0.45717383447777377,0.4452871072589382,0.3323386562545383,0.3233108761177893,1.04,0.001,7,12,22,27,30,39,45,50,60,65,71,76,85,88,98,100,108,110,122,131,137,140,149,153,160,165,174,178,185,192
106,0.4580171063727262,0.447453954496208,0.3335008109006463,0.3260989384623093,1.05,0.001,7,12,22,27,30,39,45,50,60,65,71,76,84,88,98,100,108,110,122,131,137,140,149,153,160,165,174,178,185,192
107,0.4588603782676786,0.447453954496208,0.33468544159449,0.3260989384623093,1.06,0.001,7,12,22,27,30,39,45,50,60,65,71,76,84,88,98,100,108,110,122,131,137,140,149,153,160,165,174,178,185,192
108,0.45994458498976026,0.4496208017334778,0.3362093493504068,0.3291815277557216,1.06,0.001,7,12,22,27,30,39,45,50,60,65,71,76,84,88,98,100,108,110,122,131,137,140,149,153,160,165,174,178,185,192
109,0.46114925912540655,0.4496208017334778,0.3379153422803318,0.3291815277557216,1.07,0.001,7,12,22,27,30,39,45,50,60,65,71,76,84,88,98,100,108,110,122,131,137,140,149,153,160,165,174,178,185,192
110,0.4621129984339236,0.4496208017334778,0.33938710950253614,0.32936286583080887,1.08,0.001,7,12,22,27,30,39,45,50,60,65,71,76,84,88,98,100,108,110,122,131,137,140,149,153,160,165,174,178,185,192
111,0.46295627032887604,0.4496208017334778,0.34050038900753254,0.32936286583080887,1.09,0.001,7,12,22,27,30,39,45,50,60,65,71,76,84,88,98,100,108,110,122,132,137,140,149,153,160,165,174,178,185,192
112,0.46452234670521625,0.4507042253521127,0.34255957735309117,0.3307548084555022,1.09,0.001,7,12,22,27,30,39,45,50,60,65,71,76,84,88,98,100,108,110,122,132,137,140,149,153,160,165,174,178,185,192
113,0.46500421635947475,0.4539544962080173,0.3433094645918936,0.3349174351276002,1.1,0.001,7,12,22,27,30,39,45,50,60,65,71,76,84,88,98,100,108,110,122,132,137,140,149,153,160,165,174,178,185,192
114,0.4674135646307674,0.4550379198266522,0.34675050718936806,0.33645049487261947,1.11,0.001,7,12,22,27,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,137,140,149,153,160,165,174,178,185,192
115,0.46885917359354295,0.4550379198266522,0.3489739392726251,0.33694801485289927,1.12,0.001,7,12,22,27,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,137,140,149,153,160,165,174,178,185,192
116,0.47006384772918924,0.4593716143011918,0.3508216405782094,0.34257288655747076,1.12,0.001,7,12,22,27,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
117,0.47114805445127095,0.46045503791982667,0.352319011171751,0.34410102739726034,1.13,0.001,7,12,22,27,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
118,0.4715094566919648,0.46153846153846156,0.352959739623792,0.345650589331131,1.14,0.001,7,12,22,27,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
119,0.47235272858691724,0.46153846153846156,0.3543885096916445,0.345879189041971,1.15,0.001,7,12,22,27,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
120,0.4735574027225635,0.4626218851570964,0.3563210465043053,0.34756652838207014,1.15,0.001,7,12,22,27,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
121,0.4735574027225635,0.46153846153846156,0.35675920024891694,0.3465305209596107,1.16,0.001,7,12,22,27,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
122,0.4742802072039513,0.4626218851570964,0.35790895232206554,0.3481239311797214,1.17,0.001,7,12,22,27,30,39,46,50,60,65,71,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
123,0.4742802072039513,0.4626218851570964,0.3580445161950576,0.3482631330940731,1.18,0.001,7,12,22,27,30,39,46,50,60,65,70,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
124,0.4742802072039513,0.4637053087757313,0.358209132124638,0.3497159806602115,1.18,0.001,7,12,22,27,30,39,46,50,60,65,70,76,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
125,0.4748825442717745,0.4658721560130011,0.35927122001137346,0.3524816326879101,1.19,0.001,7,12,22,27,30,39,46,50,60,65,70,77,84,88,98,100,108,110,122,132,138,140,149,153,160,165,174,178,185,192
126,0.47548488133959765,0.46803900325027087,0.36037431492196303,0.3555899031379218,1.2,0.001,7,12,22,27,30,39,46,50,60,65,70,77,84,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
127,0.47620768582098544,0.46912242686890576,0.36159370586748885,0.35724508024665913,1.21,0.001,7,12,22,27,30,39,46,50,60,65,70,77,84,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
128,0.47620768582098544,0.47020585048754066,0.36171854939168935,0.35857870271023085,1.21,0.001,7,12,22,27,30,39,46,50,60,65,70,77,84,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
129,0.47705095771593786,0.4712892741061755,0.3629131004281193,0.3599586211992464,1.22,0.001,7,12,22,27,30,39,46,50,60,65,70,77,84,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
130,0.4783760992651488,0.4734561213434453,0.3649701320684984,0.3627854714780664,1.23,0.001,7,12,22,27,30,39,46,50,60,65,70,77,84,88,98,100,108,110,123,132,138,140,149,153,160,165,174,178,185,192
