epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
44,0.17395563914925938,0.17549740465379804,69.60446987487585,72.39603604587927,0.96,0.001,144,284,420,557,685,835,943,1111,1247,1365,1490,1635,1755,1871,2017,2143,2287,2420,2551,2657,2792,2934,3063,3195,3326,3473,3606,3747,3880,4016
45,0.17947992356419773,0.18136969949292836,69.3713329548849,72.13776695930503,0.98,0.001,145,285,421,557,685,836,942,1112,1247,1365,1490,1636,1756,1871,2017,2143,2287,2420,2552,2656,2792,2934,3063,3195,3325,3473,3606,3747,3879,4016
46,0.18598677582844247,0.18833678985613922,69.09572871431706,71.8301422519648,1.0,0.001,145,285,421,557,684,836,941,1112,1248,1366,1490,1636,1757,1871,2017,2143,2287,2420,2552,2656,2791,2933,3062,3194,3325,3473,3606,3747,3879,4016
47,0.1919927520866902,0.1949520429660091,68.84035256028982,71.53682672669372,1.01,0.001,145,285,421,557,684,837,940,1113,1248,1366,1491,1637,1757,1871,2017,2143,2287,2419,2553,2655,2791,2932,3062,3193,3324,3472,3606,3747,3879,4016
48,0.1967290033879815,0.20036326567181784,68.63829348134502,71.29599324186283,1.03,0.001,145,285,422,557,683,838,939,1114,1249,1366,1491,1638,1758,1871,2016,2143,2287,2419,2553,2655,2790,2932,3061,3193,3324,3472,3606,3746,3878,4016
49,0.2012197898785335,0.205363209481636,68.44616098164309,71.07275101964184,1.05,0.001,145,286,422,558,682,838,938,1115,1249,1367,1491,1639,1759,1871,2016,2143,2287,2419,2553,2654,2790,2931,3061,3192,3323,3472,3606,3746,3878,4015
50,0.20659710934455677,0.21100549711766992,68.21538585383432,70.81997423043869,1.07,0.001,145,286,422,558,682,839,937,1116,1250,1367,1492,1640,1759,1871,2016,2143,2287,2418,2554,2654,2790,2930,3061,3191,3323,3471,3606,3746,3878,4015
51,0.2123358293951475,0.21683743947356837,67.96823634863384,70.55775628983854,1.09,0.001,145,286,423,558,681,839,936,1117,1250,1368,1492,1641,1760,1872,2016,2143,2287,2418,2554,2653,2789,2930,3060,3191,3322,3471,3606,3746,3878,4015
52,0.2172410443284163,0.22182536629808447,67.75626628654909,70.33270543015533,1.11,0.001,146,287,423,558,681,840,935,1118,1251,1368,1493,1642,1761,1872,2016,2143,2287,2418,2555,2653,2789,2929,3060,3190,3322,3471,3606,3746,3877,4015
53,0.2214796184581561,0.2262676451399792,67.57257383269487,70.1316667675434,1.13,0.001,146,287,423,558,680,840,934,1119,1251,1369,1493,1642,1761,1872,2016,2143,2287,2417,2555,2652,2788,2929,3060,3189,3321,3470,3607,3746,3877,4015
54,0.22627026538153627,0.23135537799879113,67.36434937269304,69.90070734061817,1.14,0.001,146,287,424,558,680,841,933,1120,1252,1369,1493,1643,1762,1872,2016,2143,2286,2417,2556,2652,2788,2928,3059,3188,3321,3470,3607,3746,3877,4015
55,0.23178086603411707,0.2372525123041701,67.12402888613175,69.63204772453916,1.16,0.001,146,288,424,558,679,841,932,1121,1252,1370,1494,1644,1763,1872,2016,2143,2286,2417,2556,2651,2787,2927,3059,3188,3321,3470,3607,3746,3877,4014
56,0.2367983476042409,0.24277563360255638,66.90446561726093,69.37948676369514,1.18,0.001,146,288,424,558,679,842,931,1121,1253,1370,1494,1645,1763,1872,2016,2143,2286,2416,2557,2651,2787,2927,3059,3187,3320,3469,3607,3746,3876,4014
57,0.24057420804465335,0.24710505047392473,66.73875944096316,69.18086223240319,1.2,0.001,146,288,425,558,678,842,930,1122,1253,1371,1495,1646,1764,1872,2016,2143,2286,2416,2557,2650,2787,2926,3059,3186,3320,3469,3607,3746,3876,4014
58,0.2445458746689151,0.2514858704700179,66.56401480083852,68.97930155466022,1.22,0.001,146,289,425,558,677,843,929,1123,1254,1371,1495,1647,1765,1872,2017,2143,2286,2416,2558,2650,2786,2926,3059,3186,3319,3469,3608,3746,3876,4014
59,0.24914882999144772,0.2563124003863697,66.3609220298833,68.75654443283017,1.24,0.001,147,289,425,559,677,843,928,1124,1254,1371,1496,1648,1765,1873,2017,2143,2286,2415,2559,2649,2786,2925,3059,3185,3319,3468,3608,3746,3875,4014
60,0.25316888849921104,0.26050460513753504,66.18302923994186,68.56248219575886,1.26,0.001,147,289,426,559,676,843,927,1125,1255,1372,1496,1648,1766,1873,2017,2143,2286,2415,2559,2649,2785,2925,3059,3184,3319,3468,3608,3746,3875,4013
61,0.25655186014528686,0.26414319190383506,66.03296554799353,68.39359322151454,1.27,0.001,147,290,426,559,676,844,926,1126,1255,1372,1496,1649,1767,1873,2017,2143,2285,2415,2560,2648,2785,2924,3059,3183,3319,3468,3609,3746,3875,4013
62,0.26039652501411215,0.26829595285438834,65.8620050631432,68.2003382162618,1.29,0.001,147,290,426,559,675,844,925,1127,1256,1373,1497,1650,1767,1873,2017,2143,2285,2414,2561,2647,2784,2924,3059,3183,3318,3467,3609,3746,3875,4013
63,0.26452434845576034,0.27277758447344047,65.67795110780139,67.99115291712592,1.31,0.001,147,290,427,559,674,845,924,1128,1256,1373,1497,1651,1768,1873,2017,2143,2285,2414,2562,2647,2784,2923,3059,3182,3318,3467,3609,3746,3874,4013
64,0.26807233709929135,0.2767136497684852,65.51934575351581,67.80690501112332,1.33,0.001,147,291,427,559,673,845,924,1128,1257,1374,1498,1652,1769,1873,2017,2143,2285,2414,2563,2646,2784,2923,3059,3181,3318,3467,3610,3746,3874,4013
65,0.2715830630785382,0.2805060745567891,65.36202144713893,67.62890252718323,1.35,0.001,147,291,427,558,673,845,923,1129,1257,1374,1498,1653,1769,1873,2016,2143,2284,2414,2563,2646,2783,2923,3059,3181,3318,3466,3610,3746,3874,4013
66,0.27558843157506197,0.2845945538006527,65.18206922488346,67.43647908170696,1.37,0.001,148,291,428,558,672,846,922,1130,1258,1375,1499,1654,1770,1873,2016,2143,2284,2413,2564,2645,2782,2922,3059,3180,3318,3466,3611,3746,3873,4012
67,0.27938499595640043,0.28844515024834094,65.01103797505274,67.25475195223197,1.39,0.001,148,292,428,558,671,846,921,1131,1258,1375,1499,1655,1771,1873,2016,2143,2284,2413,2565,2645,2782,2922,3059,3179,3318,3466,3611,3746,3873,4012
68,0.2831229835257151,0.2922495152279009,64.84220630692636,67.07472002480704,1.4,0.001,148,292,428,558,671,846,920,1132,1259,1376,1499,1656,1772,1873,2016,2143,2283,2413,2566,2644,2781,2922,3059,3179,3318,3465,3611,3746,3873,4012
69,0.2875410904414534,0.29672888224151295,64.64208475206961,66.86212273799906,1.42,0.001,148,292,429,558,670,847,919,1133,1260,1376,1500,1657,1772,1873,2015,2143,2283,2412,2567,2643,2781,2921,3060,3178,3318,3465,3612,3746,3872,4012
70,0.29194492571560693,0.3012733557804843,64.44199335691363,66.6457482643773,1.44,0.001,148,293,429,558,669,847,918,1134,1260,1377,1500,1658,1773,1873,2015,2143,2283,2412,2568,2643,2780,2921,3060,3177,3318,3465,3612,3746,3872,4012
71,0.29545703906856635,0.3049537631641691,64.28197541520679,66.46999513995958,1.46,0.001,148,293,429,558,668,847,917,1135,1261,1377,1501,1658,1774,1873,2015,2143,2282,2412,2569,2642,2780,2921,3060,3177,3318,3464,3613,3746,3872,4012
72,0.2989725330049361,0.3085718377597446,64.12139822974464,66.29676268255864,1.48,0.001,148,293,430,558,668,848,916,1135,1261,1378,1501,1659,1774,1873,2014,2143,2282,2411,2570,2642,2779,2920,3060,3176,3318,3464,3613,3746,3872,4011
73,0.30289217250045486,0.3125013140873977,63.94188340301684,66.10811014211872,1.5,0.001,149,294,430,558,667,848,915,1136,1262,1378,1501,1660,1775,1873,2015,2143,2282,2411,2571,2641,2779,2920,3061,3176,3318,3464,3614,3747,3871,4011
74,0.3067267262679334,0.3163405297746047,63.76578006290874,65.92326564366331,1.52,0.001,149,294,430,558,666,848,914,1137,1263,1379,1502,1661,1776,1873,2015,2143,2281,2410,2572,2641,2778,2920,3061,3175,3318,3463,3614,3747,3871,4011
75,0.3109268791257883,0.3205738374809879,63.5723301610801,65.71884287321065,1.53,0.001,149,294,430,558,665,849,914,1138,1263,1379,1502,1662,1776,1873,2015,2143,2281,2409,2573,2640,2778,2920,3061,3175,3318,3463,3614,3747,3871,4011
76,0.31498789305888164,0.32471855385046733,63.38472250373113,65.51808627322879,1.56,0.001,149,295,431,558,665,849,913,1139,1264,1380,1502,1663,1777,1874,2015,2143,2280,2409,2574,2640,2777,2920,3062,3174,3319,3463,3615,3747,3870,4011
77,0.3185498871446414,0.32831554418150877,63.219711590561296,65.34335769250957,1.58,0.001,149,295,431,557,664,849,912,1140,1265,1380,1503,1664,1778,1874,2016,2143,2280,2408,2574,2639,2776,2920,3062,3173,3319,3462,3615,3747,3870,4010
78,0.32282063110535975,0.3324250629096466,63.021290890212256,65.1431529102925,1.6,0.001,149,295,431,557,663,850,911,1141,1265,1381,1503,1664,1778,1874,2017,2143,2280,2408,2575,2639,2776,2919,3062,3173,3319,3462,3615,3747,3870,4010
79,0.32748333664452334,0.3368066970333492,62.803952310195015,64.92901773282883,1.62,0.001,149,296,432,557,662,850,910,1141,1266,1381,1503,1665,1779,1874,2017,2143,2279,2407,2576,2638,2775,2919,3063,3172,3320,3462,3616,3747,3869,4010
80,0.3322114718238667,0.34122909679696867,62.58279086850174,64.71217449092366,1.64,0.001,150,296,432,557,662,850,909,1142,1267,1382,1503,1666,1780,1874,2018,2143,2279,2406,2577,2638,2775,2919,3063,3172,3320,3461,3616,3747,3869,4010
81,0.3369084040456882,0.3455736323445824,62.36231513990941,64.49843672403037,1.66,0.001,150,296,432,557,661,850,908,1143,1267,1382,1504,1667,1781,1874,2018,2143,2279,2406,2578,2637,2774,2919,3064,3171,3321,3461,3616,3748,3869,4010
82,0.34090294956886225,0.34921641699748374,62.17419180780016,64.31867226212385,1.68,0.001,150,297,432,556,660,851,907,1144,1268,1383,1504,1667,1781,1873,2018,2143,2278,2405,2579,2637,2773,2919,3064,3170,3321,3461,3616,3748,3868,4010
83,0.3447897633930215,0.3527716320762918,61.99059396581367,64.14274699595816,1.7,0.001,150,297,433,556,659,851,907,1145,1269,1383,1504,1668,1782,1873,2018,2143,2278,2404,2580,2637,2773,2919,3064,3170,3322,3460,3616,3748,3868,4009
84,0.3489554318279806,0.35663827121821134,61.79322049876811,63.95086118641699,1.72,0.001,150,297,433,556,659,851,906,1146,1270,1384,1504,1669,1783,1873,2018,2143,2278,2403,2581,2636,2772,2919,3065,3169,3322,3460,3617,3748,3868,4009
85,0.3529144609939916,0.36040184310175616,61.60504755915399,63.76353448545748,1.74,0.001,150,298,433,556,658,851,905,1146,1270,1384,1504,1670,1783,1873,2018,2143,2277,2402,2582,2636,2772,2919,3065,3168,3323,3460,3617,3748,3867,4009
86,0.35713942321228487,0.3645386859546088,61.40360204214407,63.55699567489601,1.76,0.001,150,298,434,555,657,852,904,1147,1271,1385,1504,1670,1784,1873,2017,2143,2277,2402,2583,2636,2771,2919,3066,3168,3324,3460,3617,3748,3867,4009
87,0.3615477006189439,0.3689164317943081,61.19271077148405,63.337688952130826,1.78,0.001,151,298,434,555,656,852,903,1148,1272,1385,1505,1671,1785,1873,2016,2143,2277,2401,2584,2635,2770,2919,3066,3167,3325,3459,3617,3749,3867,4009
88,0.3659879833604158,0.37328510543793725,60.97954679196234,63.11808246441249,1.8,0.001,151,299,434,555,655,852,902,1149,1272,1386,1505,1671,1786,1874,2016,2143,2277,2400,2585,2635,2770,2919,3067,3166,3325,3459,3617,3749,3866,4008
89,0.3708227912255978,0.3780013504192121,60.74659600159708,62.88014275998127,1.81,0.001,151,299,434,554,655,852,901,1149,1273,1386,1505,1672,1787,1874,2015,2142,2276,2399,2586,2635,2769,2919,3068,3166,3326,3459,3617,3749,3866,4008
90,0.3756864615772476,0.38279279793153964,60.51134844816818,62.6374796541326,1.83,0.001,151,299,434,554,654,852,901,1150,1274,1387,1505,1673,1787,1874,2014,2142,2276,2399,2587,2635,2769,2919,3068,3165,3327,3459,3617,3749,3866,4008
91,0.38055268493047956,0.3876312031431448,60.27505921748958,62.3914819625594,1.85,0.001,151,300,435,554,653,853,900,1151,1274,1387,1505,1673,1788,1874,2014,2142,2276,2398,2588,2634,2768,2919,3069,3164,3328,3459,3616,3750,3865,4008
92,0.38524994089013087,0.39231334459243883,60.046092321857216,62.15250271509587,1.88,0.001,151,300,435,553,652,853,899,1152,1275,1388,1505,1674,1789,1874,2014,2142,2276,2397,2589,2634,2767,2919,3069,3163,3329,3458,3616,3750,3865,4008
93,0.3899465618772666,0.3969173819696157,59.81627959583829,61.916613216385635,1.92,0.001,151,300,435,553,651,853,898,1152,1276,1388,1506,1674,1789,1874,2014,2142,2275,2396,2590,2634,2767,2920,3070,3163,3330,3458,3616,3750,3864,4007
94,0.39483506434679816,0.40158497831104023,59.576133424620004,61.676542134018625,1.94,0.001,152,301,435,552,650,853,897,1153,1276,1389,1506,1675,1790,1874,2014,2142,2275,2396,2592,2634,2766,2920,3071,3162,3331,3458,3616,3750,3864,4007
95,0.39972274018876097,0.40623403145408066,59.33506469486445,61.43649660612473,1.96,0.001,152,301,435,552,650,854,896,1154,1277,1389,1506,1675,1791,1874,2015,2141,2275,2395,2593,2633,2766,2920,3071,3161,3332,3458,3616,3750,3864,4007
96,0.4048823688907036,0.41113679720563245,59.07950730662664,61.18232669333012,1.99,0.001,152,301,436,552,649,854,896,1154,1278,1390,1506,1676,1791,1874,2015,2141,2274,2394,2594,2633,2765,2920,3071,3160,3333,3458,3616,3751,3863,4007
97,0.4101232681473995,0.41606700574348476,58.81878868477104,60.92566792181067,2.01,0.001,152,302,436,551,648,854,895,1155,1278,1390,1505,1676,1792,1874,2016,2141,2274,2393,2595,2633,2764,2920,3072,3160,3334,3457,3616,3751,3863,4007
98,0.41559172838381364,0.4210992767380257,58.545515563347166,60.662572925208586,2.03,0.001,152,302,436,551,647,854,894,1156,1279,1390,1505,1677,1793,1874,2017,2141,2274,2392,2596,2633,2764,2921,3072,3159,3335,3457,3616,3751,3862,4007
99,0.42122443765202255,0.42617917744265243,58.26269392935972,60.39582569779761,2.05,0.001,152,302,436,550,646,855,893,1156,1280,1391,1505,1677,1794,1874,2018,2141,2273,2391,2597,2633,2763,2921,3072,3158,3336,3457,3616,3752,3862,4006
100,0.4270889419070749,0.4314040910507967,57.96676420116207,60.12023069376792,2.08,0.001,152,303,436,550,646,855,892,1157,1281,1391,1505,1677,1794,1873,2018,2140,2273,2390,2598,2632,2763,2922,3073,3157,3337,3457,3615,3752,3862,4006
101,0.4328283447873075,0.4364958228627629,57.675678467780074,59.85044226614474,2.1,0.001,153,303,437,550,645,855,892,1158,1281,1392,1505,1677,1795,1873,2019,2140,2272,2389,2599,2632,2762,2922,3073,3157,3338,3457,3615,3752,3861,4006
102,0.4386021344888027,0.44168056448521076,57.38135900558756,59.57446348242467,2.12,0.001,153,303,437,549,644,856,891,1158,1282,1392,1505,1678,1795,1873,2019,2140,2272,2389,2600,2632,2761,2922,3073,3156,3339,3457,3615,3752,3861,4006
103,0.44446922494167607,0.4470505003959573,57.08072982011421,59.28728100910958,2.15,0.001,153,304,437,549,643,856,890,1159,1283,1393,1504,1678,1796,1873,2019,2140,2272,2388,2602,2632,2761,2923,3073,3155,3340,3456,3615,3753,3860,4006
104,0.4504740947768199,0.4526072991791217,56.77139000109342,58.98862981342781,2.17,0.001,153,304,437,548,642,856,889,1160,1283,1393,1504,1678,1797,1873,2018,2140,2271,2387,2603,2632,2760,2924,3073,3154,3341,3456,3615,3753,3860,4005
105,0.4565419307120713,0.4582425881711586,56.45709057480624,58.684201018832574,2.19,0.001,153,305,437,548,642,856,889,1160,1284,1393,1504,1678,1797,1873,2018,2139,2271,2386,2604,2632,2760,2924,3073,3154,3342,3456,3615,3753,3860,4005
106,0.4627619335630766,0.4639875771359605,56.1330794400403,58.372218717200994,2.23,0.001,153,305,437,547,641,857,888,1161,1285,1394,1504,1678,1798,1873,2017,2139,2270,2385,2605,2632,2759,2925,3074,3153,3344,3456,3615,3754,3859,4005
107,0.469043426937531,0.4697262295577469,55.80395196298825,58.05890689568548,2.26,0.001,154,305,437,547,640,857,887,1161,1285,1394,1503,1678,1798,1873,2017,2139,2270,2384,2607,2632,2759,2926,3074,3152,3345,3456,3615,3754,3859,4005
108,0.475813412380796,0.4758879056922658,55.44704460888222,57.72060263675354,2.29,0.001,154,306,438,546,639,857,886,1162,1286,1395,1503,1678,1799,1873,2017,2139,2270,2383,2608,2632,2758,2926,3074,3151,3346,3456,3615,3754,3858,4005
109,0.4828538304389475,0.48240537115991766,55.07342843451141,57.3605965546853,2.34,0.001,154,306,438,546,638,858,886,1162,1286,1395,1503,1678,1799,1873,2017,2138,2269,2382,2610,2632,2757,2927,3074,3150,3347,3456,3615,3755,3858,4004
