epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5
190,0.4663293579086857,0.49945828819068255,0.34578632200418147,0.3701891975718906,1.26,0.001,30,64,98,140,164
191,0.46657029273581496,0.49945828819068255,0.3461099112603826,0.3702803440209814,1.26,0.001,30,64,98,140,164
192,0.46657029273581496,0.5005417118093174,0.34612432355784883,0.3719994922898907,1.27,0.001,30,64,98,140,164
193,0.4669316949765089,0.5005417118093174,0.34663979676137435,0.3721181088419313,1.28,0.001,30,63,98,140,164
194,0.4671726298036381,0.5016251354279523,0.34703870117278757,0.3735984231522791,1.28,0.001,30,63,98,140,164
195,0.46813636911215517,0.5016251354279523,0.34834440795381205,0.37371669302117017,1.29,0.001,30,63,97,140,164
196,0.46837730393928445,0.5016251354279523,0.34873725228777375,0.37371669302117017,1.3,0.001,30,63,97,140,164
197,0.4692205758342368,0.5016251354279523,0.34990449565331283,0.37378042934786604,1.3,0.001,30,63,98,140,164
198,0.46958197807493074,0.5016251354279523,0.35047460863527335,0.37401678704805374,1.31,0.001,30,63,98,140,164
199,0.4703047825563185,0.5027085590465872,0.35151740887943383,0.3754954753098886,1.32,0.001,30,63,98,140,164
200,0.47078665221057703,0.5037919826652221,0.3521863198504338,0.3769736056723707,1.32,0.001,30,63,98,140,164
201,0.4717503915190941,0.5037919826652221,0.353511688536719,0.3772085807773733,1.33,0.001,30,63,98,140,164
202,0.4725936634140465,0.5059588299024919,0.3547204797065169,0.3802066920147611,1.34,0.001,30,63,98,140,164
203,0.4735574027225635,0.5081256771397616,0.3560328420433285,0.3830858808547599,1.34,0.001,30,63,98,140,164
204,0.47464160944464523,0.5092091007583965,0.3575738591567452,0.38483686632690295,1.35,0.001,30,63,98,140,164
205,0.47596675099385616,0.5092091007583965,0.35943472422999956,0.38483686632690295,1.36,0.001,30,63,98,140,164
206,0.47717142512950245,0.5092091007583965,0.36109730050816813,0.385068476227454,1.36,0.001,30,63,98,140,164
207,0.4788579689194073,0.5102925243770314,0.36335313970046745,0.386887616539497,1.37,0.001,30,63,98,140,164
208,0.480905914950006,0.5135427952329361,0.3661373687312448,0.39154710798160663,1.38,0.001,30,62,98,140,164
209,0.48174918684495843,0.5124593716143012,0.3673128257510322,0.3903065568283903,1.38,0.001,30,62,98,140,164
210,0.4823515239127816,0.5113759479956663,0.3682063521469029,0.3890844036912674,1.39,0.001,30,62,98,140,164
211,0.48307432839416936,0.5135427952329361,0.36917925701568566,0.39202198202004557,1.4,0.001,30,62,98,140,164
212,0.4835561980484279,0.5135427952329361,0.3698777537889526,0.39202198202004557,1.4,0.001,30,62,98,140,164
213,0.4842790025298157,0.5167930660888408,0.37097913402185945,0.39657373706576216,1.41,0.001,30,62,98,140,164
214,0.48451993735694493,0.5167930660888408,0.37141312624309464,0.39717550030605575,1.42,0.001,30,63,98,140,164
215,0.48560414407902663,0.5178764897074756,0.3728764301563937,0.3986398442189719,1.42,0.001,30,63,98,140,164
216,0.48644741597397906,0.5189599133261105,0.3740748357681427,0.40064759754182033,1.43,0.001,30,63,98,140,164
217,0.48717022045536684,0.5211267605633803,0.3750638843363645,0.40385219562876185,1.44,0.001,30,63,98,140,164
218,0.48849536200457777,0.5189599133261105,0.37693352807243485,0.4016382192760882,1.44,0.001,30,63,98,140,164
219,0.4890976990724009,0.5200433369447454,0.3777931231749553,0.4032089510848783,1.45,0.001,30,63,98,140,164
220,0.4895795687266594,0.5200433369447454,0.37860349014038297,0.4037728530724969,1.46,0.001,30,63,98,140,164
221,0.49042284062161184,0.5189599133261105,0.37987180156931877,0.40268564957126685,1.46,0.001,30,63,98,140,164
222,0.4906637754487411,0.5189599133261105,0.3804136942717945,0.40279706624270095,1.47,0.001,30,63,98,140,164
223,0.49114564510299963,0.5178764897074756,0.38112217961532935,0.40189826875443224,1.48,0.001,30,63,98,140,164
224,0.49198891699795205,0.5167930660888408,0.3822550164788445,0.40077759841161475,1.48,0.001,30,63,98,140,164
225,0.4925912540657752,0.5178764897074756,0.38304044154242345,0.40223252294011924,1.49,0.001,30,63,98,140,164
226,0.49271172147933984,0.5167930660888408,0.38327262922781347,0.40118379001909943,1.5,0.001,30,63,98,140,164
227,0.49271172147933984,0.5167930660888408,0.38337697171834695,0.40118379001909943,1.5,0.001,30,63,98,140,164
228,0.493314058547163,0.5178764897074756,0.3843330836092069,0.40293115904634114,1.51,0.001,30,63,98,140,164
229,0.4945187326828093,0.5189599133261105,0.38624871687271745,0.4045368949644301,1.52,0.001,30,63,98,140,164
230,0.49475966750993855,0.5211267605633803,0.38682140277309496,0.4075497235001626,1.52,0.001,30,63,98,140,164
231,0.49512106975063247,0.5211267605633803,0.3874272237839623,0.40757209199661937,1.53,0.001,30,63,98,140,164
232,0.4948801349235032,0.5211267605633803,0.3871561649960088,0.40757209199661937,1.54,0.001,30,63,98,140,164
233,0.4948801349235032,0.5211267605633803,0.3872011475783691,0.4076314463564119,1.55,0.001,30,63,98,140,164
234,0.49500060233706783,0.5211267605633803,0.387408502422249,0.4076314463564119,1.55,0.001,30,63,98,140,164
235,0.4953620045777617,0.5200433369447454,0.3880665576223943,0.40651185339040485,1.56,0.001,30,63,98,140,164
236,0.4966871461269727,0.5222101841820151,0.3900559693155129,0.40975155630766813,1.57,0.001,30,63,98,140,164
237,0.49680761354053726,0.5222101841820151,0.39039244151036867,0.40975155630766813,1.57,0.001,30,63,98,140,164
238,0.4966871461269727,0.52329360780065,0.39034374803723093,0.4113656918902623,1.58,0.001,30,63,98,140,164
239,0.4969280809541019,0.5243770314192849,0.39077582823174006,0.4129213320351438,1.59,0.001,30,63,98,140,164
240,0.4971690157812312,0.5254604550379198,0.39118363005899626,0.4143672499710279,1.59,0.001,30,63,98,140,164
241,0.49704854836766654,0.5254604550379198,0.39115718358340446,0.4143672499710279,1.6,0.001,30,63,98,140,164
242,0.49704854836766654,0.5265438786565547,0.39123972451604616,0.4158126317984844,1.61,0.001,30,63,98,140,164
243,0.49740995060836046,0.5265438786565547,0.3918272615084305,0.4159209123977664,1.61,0.001,30,63,98,140,164
244,0.4972894831947958,0.5276273022751896,0.39180695108410535,0.41736462705388555,1.62,0.001,30,63,98,140,164
245,0.4977713528490543,0.5276273022751896,0.3925238069359027,0.4174725801245166,1.63,0.001,30,63,98,140,164
246,0.49813275508974825,0.5276273022751896,0.3930795947708057,0.41758049319858337,1.63,0.001,30,63,98,140,164
247,0.49837368991687747,0.5276273022751896,0.3934994281074794,0.41772291095137226,1.64,0.001,30,63,98,140,164
248,0.49837368991687747,0.5287107258938245,0.3935024504067799,0.41914917625818104,1.65,0.001,30,63,98,140,164
249,0.4989760269847006,0.5287107258938245,0.39430926280606304,0.41925671570981426,1.65,0.001,30,63,98,140,164
250,0.49885555957113603,0.5287107258938245,0.3942688153149575,0.4193986404119543,1.66,0.001,30,63,98,140,164
251,0.49885555957113603,0.5287107258938245,0.3943647242131746,0.4193986404119543,1.67,0.001,30,63,98,140,164
