epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0.10844017094017094,0.11698717948717949,-0.020531883600627632,-0.012491828188773146,0.01,0.001,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
1,0.10933048433048433,0.1201923076923077,-0.022120348610348506,-0.01187395881331299,0.01,0.001,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
2,0.1501068376068376,0.16025641025641027,-0.04093919660035761,-0.028776389893968357,0.02,0.001,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
3,0.3402777777777778,0.328525641025641,-0.0045041074188441055,-0.03715339759609648,0.02,0.001,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
4,0.37446581196581197,0.38461538461538464,0.0003357885368269198,0.0,0.03,0.001,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
5,0.37428774928774927,0.38461538461538464,0.0,0.0,0.04,0.001,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
6,0.37428774928774927,0.38461538461538464,0.0,0.0,0.04,0.001,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
7,0.37428774928774927,0.38461538461538464,0.0,0.0,0.05,0.001,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
8,0.37428774928774927,0.38461538461538464,0.0,0.0,0.05,0.001,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
9,0.37428774928774927,0.38461538461538464,0.0,0.0,0.06,0.001,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
10,0.37428774928774927,0.38461538461538464,0.0,0.0,0.06,0.001,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
11,0.37428774928774927,0.38461538461538464,0.0,0.0,0.07,0.001,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125
12,0.37428774928774927,0.38461538461538464,0.0,0.0,0.07,0.001,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,79,85,90,94,100,104,110,115,120,125
13,0.37535612535612534,0.38461538461538464,0.001837950299343194,0.0,0.08,0.001,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,79,85,90,94,100,104,110,115,120,125
14,0.38497150997151,0.391025641025641,0.018400626194127856,0.011538718068431986,0.08,0.001,5,10,15,20,25,30,35,40,45,49,54,60,64,70,75,79,85,90,94,100,104,110,115,120,125
15,0.40028490028490027,0.40224358974358976,0.04462896342830858,0.0316686359022148,0.09,0.001,5,10,15,20,25,30,35,40,45,49,54,60,64,70,75,79,85,90,94,100,104,109,115,120,125
16,0.4132834757834758,0.4150641025641026,0.06689672636903532,0.054843635880751584,0.1,0.001,5,10,15,20,25,30,35,40,45,49,54,60,64,70,75,79,85,90,94,100,104,109,114,120,125
17,0.42236467236467234,0.42628205128205127,0.08249315557761638,0.0747974752745888,0.1,0.001,5,10,15,20,25,30,35,40,45,49,54,60,64,70,75,79,85,90,94,100,104,109,114,120,125
18,0.4321581196581197,0.4375,0.09980339797700066,0.09543554755257455,0.11,0.001,5,10,15,20,25,30,35,40,45,49,54,61,64,71,74,79,85,90,94,100,104,109,114,120,125
19,0.4410612535612536,0.4358974358974359,0.11582848723047334,0.09463826419573973,0.11,0.001,5,10,15,20,25,30,35,40,45,49,54,61,64,71,74,79,85,90,94,100,104,109,114,120,125
20,0.4376780626780627,0.4391025641025641,0.11248649112823184,0.10280005258314706,0.12,0.001,5,10,15,20,25,30,35,40,45,49,54,61,64,71,74,79,85,90,94,100,104,109,114,119,125
21,0.43162393162393164,0.4198717948717949,0.10528007513017812,0.07821885609819801,0.12,0.001,5,10,15,20,26,30,35,40,45,49,54,61,64,71,74,79,85,90,94,100,104,109,114,119,125
22,0.42503561253561256,0.41346153846153844,0.09702131617716403,0.07061236448871955,0.13,0.001,5,10,15,20,26,31,35,40,45,49,54,61,64,71,74,79,85,90,94,100,104,109,114,119,125
23,0.4163105413105413,0.4150641025641026,0.08529675457385211,0.07570936952145968,0.13,0.001,5,10,15,20,26,31,35,40,45,49,54,61,64,71,74,79,85,90,94,100,104,109,114,119,125
24,0.4129273504273504,0.4150641025641026,0.08117280685265427,0.0772372216640198,0.14,0.001,5,10,15,21,26,31,35,40,45,49,54,61,64,71,74,79,85,90,94,100,104,109,114,119,125
25,0.41043447293447294,0.4150641025641026,0.0784510527654434,0.07825298669343095,0.15,0.001,5,10,15,21,26,31,35,40,45,49,54,61,64,71,74,79,85,90,94,100,104,109,114,119,125
26,0.4074074074074074,0.41346153846153844,0.07421268405610104,0.07699768829111364,0.15,0.001,5,10,15,21,26,31,35,40,45,49,54,61,64,71,74,79,85,90,94,100,104,109,114,119,125
27,0.4043803418803419,0.41185897435897434,0.06987982397672032,0.07523824907123244,0.16,0.001,5,10,15,21,26,31,35,40,45,49,54,61,64,71,74,79,85,90,94,100,104,109,114,119,125
28,0.4031339031339031,0.40865384615384615,0.06819128597382973,0.07019867549668879,0.16,0.001,5,10,15,21,26,31,35,40,45,49,55,61,64,71,74,79,85,90,94,100,104,109,114,119,125
29,0.4008190883190883,0.40705128205128205,0.06491581746535124,0.06870179741198501,0.17,0.001,5,10,15,21,26,31,35,40,45,49,55,61,64,71,74,79,85,90,94,100,104,109,114,119,125
30,0.3995726495726496,0.41025641025641024,0.0634886959339308,0.07424369476875425,0.17,0.001,5,10,16,21,26,31,35,40,45,49,55,61,64,71,74,79,85,90,94,100,104,109,114,119,125
31,0.3976139601139601,0.41025641025641024,0.06087300042401489,0.07424369476875425,0.18,0.001,5,10,16,21,26,31,35,40,45,49,55,61,64,71,74,79,85,90,94,100,104,109,114,119,125
32,0.39832621082621084,0.41185897435897434,0.06287974516641293,0.07802309290303866,0.18,0.001,5,10,16,21,26,31,35,40,45,49,55,61,64,71,74,79,85,90,94,100,104,109,114,119,124
33,0.3920940170940171,0.40384615384615385,0.05778151438740231,0.07075947542873617,0.19,0.001,5,10,16,21,26,31,36,40,45,49,55,61,64,71,74,79,85,90,94,100,104,109,114,119,124
34,0.40562678062678065,0.421474358974359,0.10230123143692216,0.12057091993691138,0.19,0.001,5,10,16,21,26,31,36,40,45,49,55,61,64,71,74,79,85,90,94,100,104,109,114,119,124
35,0.42165242165242167,0.44551282051282054,0.1448590848989787,0.1751707697244762,0.2,0.001,5,10,16,21,26,31,36,40,45,49,55,61,64,71,74,79,85,90,94,100,104,109,114,119,124
36,0.4301994301994302,0.4583333333333333,0.16750481953339658,0.20755057260512788,0.21,0.001,5,10,16,21,26,31,36,40,45,49,55,61,64,71,74,79,85,90,94,100,104,110,114,119,124
37,0.4351851851851852,0.46474358974358976,0.18052528314482608,0.2228850972437656,0.22,0.001,5,10,16,21,26,31,36,40,45,49,55,61,64,71,74,79,85,90,94,100,104,110,114,119,124
38,0.4428418803418803,0.4599358974358974,0.19600178382965827,0.21955998931148124,0.22,0.001,5,10,16,21,26,31,36,40,45,49,55,61,64,71,74,79,85,90,94,100,104,110,114,119,124
39,0.44675925925925924,0.4599358974358974,0.20532510013983496,0.22291694381623872,0.23,0.001,5,10,16,21,26,31,36,40,45,49,55,61,64,71,74,79,85,90,94,100,104,110,114,119,124
40,0.45085470085470086,0.46794871794871795,0.21402387288018732,0.23797192714004056,0.24,0.001,5,10,16,21,26,31,36,40,45,49,55,61,64,71,74,79,85,90,94,100,104,110,114,119,124
41,0.4547720797720798,0.47596153846153844,0.22072419092352313,0.2504848662944461,0.24,0.001,5,10,16,21,26,31,36,40,45,49,55,61,64,71,74,79,85,91,94,100,104,110,114,119,124
42,0.4594017094017094,0.4807692307692308,0.2275847522183151,0.25716469239587314,0.25,0.001,5,10,16,21,26,31,36,40,45,49,55,62,64,71,74,79,86,91,94,100,104,110,114,119,124
43,0.4683048433048433,0.4791666666666667,0.2404231666237946,0.2540607344632768,0.26,0.001,5,10,16,21,26,31,36,40,45,49,55,62,63,71,74,79,86,91,94,100,104,110,114,119,124
