epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
10,0.23202023852547884,0.2513542795232936,0.07136877466926539,0.07271246937722164,0.08,0.001,8,15,23,30,38,46,54,61,69,76,84,91,99,107,114,121,129,138,145,153,160,167,175,183,190
11,0.23635706541380558,0.26435536294691225,0.06478484051118738,0.07443595586595564,0.09,0.001,8,16,23,30,38,46,54,61,69,76,84,91,99,107,114,121,129,138,145,153,160,167,175,183,190
12,0.28406216118539934,0.3250270855904659,0.10642345251667862,0.13115957904915887,0.1,0.001,8,16,23,30,38,46,53,61,69,76,84,91,99,107,114,121,129,138,145,153,160,167,175,183,190
13,0.3509215757137694,0.37269772481040087,0.1721881132305293,0.1745614224770401,0.1,0.001,8,16,23,30,38,46,53,61,69,76,84,91,99,107,114,121,129,138,145,153,160,167,175,183,190
14,0.3585110227683412,0.37703141928494044,0.179161615831111,0.17765375074181222,0.11,0.001,8,16,23,30,38,46,53,61,69,76,84,91,98,107,114,121,129,138,145,153,160,167,175,183,190
15,0.35971569690398747,0.3781148429035753,0.1790995830805685,0.17714337189779716,0.12,0.001,8,16,23,30,38,46,53,61,69,76,84,91,98,107,114,121,129,138,145,153,160,167,175,183,190
16,0.35995663173111675,0.3781148429035753,0.1792716885104062,0.1770385616092578,0.13,0.001,8,16,23,30,38,46,53,61,69,76,84,91,98,107,113,121,129,138,145,153,160,167,175,183,190
17,0.3603180339718106,0.3781148429035753,0.1798085613182664,0.1770385616092578,0.13,0.001,8,16,23,30,38,46,53,62,69,76,84,91,98,108,113,121,129,138,145,153,161,167,175,182,190
18,0.3603180339718106,0.3781148429035753,0.17979619908047317,0.1770385616092578,0.14,0.001,8,16,23,30,38,46,53,62,69,76,84,91,98,108,113,121,129,138,146,153,161,167,175,182,190
19,0.3603180339718106,0.3781148429035753,0.17979619908047317,0.1770385616092578,0.15,0.001,8,16,23,30,38,46,53,62,69,76,84,91,98,108,113,121,129,138,146,153,161,167,175,182,190
20,0.3603180339718106,0.3781148429035753,0.17979619908047317,0.1770385616092578,0.16,0.001,8,16,23,30,38,46,53,62,69,76,84,91,98,108,113,121,129,138,146,153,161,167,175,182,190
21,0.3603180339718106,0.3781148429035753,0.1797838364700175,0.1770385616092578,0.16,0.001,8,16,23,30,38,46,53,62,69,76,84,91,98,108,113,121,129,138,146,153,161,167,175,182,190
22,0.3603180339718106,0.3781148429035753,0.1797838364700175,0.1770385616092578,0.17,0.001,8,16,23,30,37,46,53,62,69,76,84,91,98,108,113,121,129,138,146,153,161,167,175,182,190
23,0.3603180339718106,0.3781148429035753,0.1797838364700175,0.1770385616092578,0.18,0.001,8,16,23,30,37,46,53,62,69,76,84,91,98,108,113,121,129,138,146,153,161,167,175,182,190
24,0.3603180339718106,0.3781148429035753,0.17979813738189676,0.1770385616092578,0.18,0.001,8,16,23,30,37,46,53,62,69,76,84,91,98,108,113,121,129,138,146,153,161,167,175,182,190
25,0.36043850138537525,0.3781148429035753,0.18002408462462305,0.17721621210285843,0.19,0.001,8,16,23,30,37,46,53,62,69,76,84,91,98,108,113,121,129,138,146,153,161,167,175,182,190
26,0.3605589687989399,0.3781148429035753,0.18036429887878502,0.17721621210285843,0.2,0.001,8,16,23,30,37,46,53,62,69,76,84,91,98,108,113,121,129,138,146,153,161,167,175,182,190
27,0.3612817732803277,0.3781148429035753,0.18157609359330085,0.177571283095723,0.21,0.001,8,16,23,30,37,46,53,62,69,76,84,91,98,108,113,121,129,138,146,153,161,167,175,182,190
28,0.3617636429345862,0.3781148429035753,0.1823787399982978,0.17774870369421913,0.21,0.001,8,16,23,30,37,46,53,62,69,77,84,91,98,108,113,121,129,138,146,153,161,167,175,182,190
29,0.36200457776171546,0.37919826652221017,0.18287244003455339,0.17935823234595882,0.22,0.001,8,16,23,30,37,46,53,62,69,77,84,91,98,108,113,121,129,138,146,153,161,167,176,182,190
30,0.3623659800024093,0.38028169014084506,0.18369073762359678,0.18149655982859603,0.23,0.001,8,16,23,30,37,46,53,62,69,77,84,91,98,108,113,121,129,138,146,153,161,167,176,182,190
31,0.3626069148295386,0.38028169014084506,0.18441093414647003,0.18220148641071165,0.24,0.001,8,16,23,30,37,46,53,62,68,77,84,91,97,108,113,121,129,138,146,153,161,167,176,182,190
32,0.3628478496566679,0.38028169014084506,0.18527209328339955,0.1832566025593425,0.24,0.001,8,16,23,30,37,46,53,62,68,77,84,91,97,108,112,121,129,139,146,153,161,167,176,182,190
33,0.3629683170702325,0.38136511375947996,0.18644465111727504,0.18643390150755001,0.25,0.001,8,16,23,30,37,46,53,62,68,77,84,91,97,108,112,121,129,139,146,153,161,167,176,182,190
34,0.3629683170702325,0.38136511375947996,0.1878991825985109,0.18782804607053583,0.26,0.001,8,16,23,30,37,46,53,62,68,77,84,91,97,108,112,120,129,139,146,153,161,167,176,182,190
35,0.3630887844837971,0.38244853737811485,0.18983828364414812,0.19167445119103232,0.27,0.001,8,16,23,30,37,46,53,62,68,77,85,91,97,108,112,120,129,139,146,153,161,167,176,182,190
36,0.36320925189736175,0.38244853737811485,0.1919064541149752,0.19374069011174933,0.27,0.001,8,16,23,30,37,46,53,62,68,77,85,91,97,108,112,120,129,139,146,153,161,166,176,182,190
37,0.36345018672449103,0.38244853737811485,0.1938675800503339,0.19682031772396558,0.28,0.001,8,16,23,30,37,46,52,62,68,77,85,91,97,108,112,120,129,139,146,153,161,166,176,182,190
38,0.3633297193109264,0.38244853737811485,0.19501808598873227,0.19852107783993278,0.29,0.001,8,16,23,30,37,46,52,62,68,77,85,91,97,108,112,120,129,139,146,153,161,166,176,182,190
39,0.3629683170702325,0.38244853737811485,0.19555695633211823,0.2002146503418899,0.29,0.001,8,16,23,30,37,46,52,62,68,77,85,91,97,108,112,120,129,139,146,153,161,166,176,182,190
40,0.3629683170702325,0.38244853737811485,0.1966467560072247,0.20139589882617592,0.3,0.001,8,16,23,30,37,46,52,62,68,77,85,91,97,108,112,120,129,139,146,153,160,166,176,182,190
41,0.3628478496566679,0.38244853737811485,0.19721069777719802,0.2025736631502365,0.31,0.001,8,16,23,30,37,46,52,62,68,77,85,91,97,108,112,120,129,139,146,153,160,166,176,182,191
42,0.36272738224310325,0.38244853737811485,0.19756759624218823,0.20324511294592285,0.32,0.001,8,16,23,30,37,46,52,62,68,77,85,91,97,108,112,120,129,139,146,153,160,166,176,182,191
43,0.3626069148295386,0.38244853737811485,0.19764945509676923,0.2037479587064669,0.32,0.001,8,16,23,30,37,46,52,62,68,77,85,91,97,108,112,120,129,139,147,154,160,166,176,182,191
44,0.36248644741597397,0.38244853737811485,0.19762142177252662,0.20408283674553074,0.33,0.001,8,16,23,30,37,46,52,62,68,77,85,91,97,108,112,120,129,139,147,154,160,166,176,183,191
45,0.36248644741597397,0.38244853737811485,0.1977038080059893,0.2042501701580579,0.34,0.001,8,16,24,30,37,46,52,62,68,77,85,91,97,108,112,120,129,139,147,154,160,166,176,183,191
46,0.36248644741597397,0.38244853737811485,0.1977724502778493,0.2044174332251104,0.34,0.001,8,16,24,30,37,46,52,62,68,77,85,91,96,108,112,120,130,139,147,154,160,166,176,183,191
47,0.36248644741597397,0.38244853737811485,0.19779990389791247,0.2044174332251104,0.35,0.001,8,16,24,30,37,46,52,62,69,77,85,91,96,108,112,120,130,139,147,154,160,166,176,183,191
48,0.36248644741597397,0.38244853737811485,0.19782735563901876,0.2044174332251104,0.36,0.001,8,16,24,30,37,46,52,62,69,77,85,91,96,108,112,120,130,139,147,154,160,166,176,183,191
49,0.36248644741597397,0.38244853737811485,0.19782735563901876,0.2044174332251104,0.37,0.001,8,16,24,30,37,46,52,62,69,77,85,91,96,108,112,119,130,139,147,154,160,166,176,183,191
50,0.36248644741597397,0.38244853737811485,0.19781363000332308,0.204751748500152,0.37,0.001,8,16,24,30,37,46,52,62,69,77,85,91,96,108,111,119,130,139,147,154,160,166,176,183,191
51,0.36248644741597397,0.38244853737811485,0.19781363000332308,0.204751748500152,0.38,0.001,8,16,24,30,37,46,52,62,69,77,84,91,96,108,111,119,130,139,147,154,160,166,176,183,191
52,0.36248644741597397,0.38244853737811485,0.19784108080502338,0.204751748500152,0.39,0.001,8,16,24,29,37,46,52,62,69,77,84,91,96,108,111,119,130,139,147,154,160,166,176,183,191
53,0.36248644741597397,0.38244853737811485,0.19790969959052562,0.204751748500152,0.4,0.001,8,16,24,29,37,46,52,62,69,77,84,91,96,108,111,119,130,139,147,154,160,166,176,183,191
54,0.36248644741597397,0.38244853737811485,0.19792342193889056,0.204751748500152,0.4,0.001,8,16,24,29,37,46,52,62,69,77,84,91,96,108,111,119,130,139,147,154,160,166,176,183,191
55,0.36248644741597397,0.38244853737811485,0.19797830663736882,0.204751748500152,0.41,0.001,8,16,24,29,37,46,52,62,69,77,84,91,96,108,111,119,130,139,147,154,160,166,176,183,191
56,0.36248644741597397,0.38244853737811485,0.1980469019485651,0.204751748500152,0.42,0.001,8,16,24,29,37,46,52,62,69,77,84,91,96,108,111,119,130,139,147,154,160,166,176,183,191
57,0.36248644741597397,0.38244853737811485,0.1981017697498797,0.20491880079672842,0.42,0.001,8,16,24,29,37,46,52,61,68,77,84,91,96,108,111,119,130,139,147,154,160,166,176,183,191
58,0.36248644741597397,0.38244853737811485,0.1981429156740856,0.20491880079672842,0.43,0.001,8,16,24,29,37,46,52,61,68,76,84,91,96,108,111,119,130,139,147,154,160,166,176,183,191
59,0.3623659800024093,0.38244853737811485,0.19808740204803021,0.20491880079672842,0.44,0.001,8,16,24,29,37,46,52,61,68,76,84,91,96,108,111,119,130,139,147,154,160,166,176,183,191
60,0.3623659800024093,0.38244853737811485,0.19815596574487404,0.205085782925005,0.45,0.001,8,16,24,29,37,46,52,61,68,76,84,91,96,108,111,119,130,139,147,154,160,166,176,183,191
61,0.36224551258884474,0.38244853737811485,0.19810046194696906,0.205085782925005,0.45,0.001,8,16,24,29,37,46,52,61,68,76,84,91,96,108,111,119,130,139,147,154,160,166,176,183,191
62,0.3629683170702325,0.38353196099674974,0.19929827560609725,0.2069536723846339,0.46,0.001,8,16,24,29,37,46,52,61,68,76,84,91,96,108,111,119,130,139,147,154,160,166,176,183,191
63,0.3638115889651849,0.3856988082340195,0.20084630015353555,0.21042435800142723,0.47,0.001,8,16,24,29,37,46,52,61,68,76,84,91,96,108,111,119,130,139,147,154,160,166,176,183,191
64,0.36525719792796046,0.38678223185265437,0.20310830251945533,0.21263656682788168,0.47,0.001,8,16,24,29,37,46,52,61,68,76,84,92,96,108,111,119,130,139,147,154,160,166,176,183,191
65,0.36634140465004217,0.38678223185265437,0.2049419420609102,0.21294023885175184,0.48,0.001,8,16,24,29,37,46,52,61,68,76,84,92,96,108,111,119,130,139,147,154,160,166,176,183,191
66,0.3685098180942055,0.38894907908992415,0.2084293466871573,0.21604380511782562,0.49,0.001,8,16,24,29,37,46,52,61,68,76,84,92,96,108,111,119,130,139,147,154,160,165,176,183,191
67,0.3706782315383689,0.39111592632719394,0.2116723847613421,0.21984358550157923,0.5,0.001,8,16,24,29,37,46,52,61,68,76,84,92,96,108,111,119,130,139,147,154,160,165,176,182,191
68,0.37368991687748465,0.39219934994582883,0.21620141990701947,0.22196778803027362,0.5,0.001,8,16,24,29,37,46,52,61,68,76,84,92,96,108,111,119,130,140,147,154,160,165,176,182,191
69,0.3775448741115528,0.39436619718309857,0.22192494146695563,0.22579662563246894,0.51,0.001,8,16,24,29,37,46,52,61,68,76,84,92,96,108,111,119,130,140,147,154,160,165,176,182,191
70,0.3805565594506686,0.39869989165763814,0.22653279632934642,0.23242610678741704,0.52,0.001,8,16,24,29,37,46,52,61,68,76,84,92,96,108,111,119,130,140,147,154,160,165,176,182,191
71,0.3832068425490905,0.4008667388949079,0.23049328805952785,0.23573380449349035,0.52,0.001,8,16,24,29,37,46,52,61,68,76,84,92,96,108,111,119,130,140,147,154,160,165,176,182,191
72,0.3860980604746416,0.40303358613217766,0.23488093463189874,0.23896735885506837,0.53,0.001,8,16,24,29,37,46,52,61,68,76,84,92,96,108,110,119,130,140,147,154,160,165,176,182,191
73,0.38898927840019276,0.40411700975081255,0.2389814856488428,0.2409301129371586,0.54,0.001,8,16,24,29,37,46,52,61,68,76,84,92,96,108,110,119,130,140,147,154,160,165,176,182,191
74,0.3916395614986146,0.409534127843987,0.24270749595661023,0.2482938353922871,0.55,0.001,8,16,24,29,37,46,52,61,68,76,84,92,96,108,110,119,130,140,147,154,160,165,176,182,191
75,0.3932056378749548,0.41495124593716143,0.24528235782173957,0.25560514006129365,0.55,0.001,8,16,24,30,37,46,52,61,68,76,84,92,96,108,110,119,130,140,147,154,160,165,176,182,191
76,0.39525358390555354,0.4182015167930661,0.2484828408593791,0.2604597032295607,0.56,0.001,8,16,24,30,37,46,52,61,68,76,84,92,96,108,110,119,130,140,147,154,160,165,176,182,191
77,0.3977833995904108,0.42145178764897073,0.25216850989354345,0.2654329543371441,0.57,0.001,8,16,24,30,37,46,52,61,68,76,84,92,96,108,110,119,130,140,147,154,160,165,176,182,191
78,0.4021202264787375,0.42903575297941493,0.25806977416129273,0.2762260029580603,0.57,0.001,8,16,24,30,37,46,52,61,68,76,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
79,0.4091073364654861,0.4355362946912243,0.2676069514626068,0.28485683990428734,0.58,0.001,8,16,24,30,37,46,52,61,68,76,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
80,0.41561257679797614,0.4398699891657638,0.27634767564762175,0.29069337071186174,0.59,0.001,8,16,24,30,37,46,52,61,68,76,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
81,0.42067220816769063,0.4442036836403034,0.283222777047096,0.2965869166375743,0.6,0.001,8,16,24,30,37,46,52,61,68,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
82,0.4262137091916637,0.4485373781148429,0.29068189215707396,0.302820433675438,0.6,0.001,8,16,24,30,37,46,52,61,68,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
83,0.4310324057342489,0.4539544962080173,0.2972054010909895,0.31002015689450335,0.61,0.001,8,16,24,30,37,46,52,61,68,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
84,0.4346464281411878,0.457204767063922,0.3022558254509795,0.31464154601114247,0.62,0.001,8,16,24,30,37,46,52,61,68,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
85,0.4374171786531743,0.4647887323943662,0.3060849081419258,0.3249347826730665,0.63,0.001,8,16,25,30,37,46,52,61,67,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
86,0.4393446572702084,0.46912242686890576,0.30867247380642926,0.3310575257692313,0.63,0.001,8,16,25,30,37,46,52,61,67,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
87,0.44103120106011323,0.4723726977248104,0.31102611435238114,0.33549905462200413,0.64,0.001,8,16,25,30,37,46,52,61,67,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
88,0.4433200819178412,0.47778981581798485,0.3140956486548886,0.3429654178333865,0.65,0.001,8,16,25,30,37,46,52,61,67,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
89,0.4454884953620046,0.4799566630552546,0.3170170987109562,0.3457670668497763,0.66,0.001,8,16,25,30,37,46,52,61,67,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
90,0.4468136369112155,0.48212351029252437,0.3188468487980034,0.34871904638889906,0.66,0.001,8,16,25,30,37,46,52,61,67,77,84,92,96,108,110,118,130,140,147,154,160,165,176,182,191
91,0.44813877846042643,0.48429035752979416,0.3206287759626,0.3515187386624118,0.67,0.001,8,16,25,30,37,46,53,61,67,77,84,92,96,108,110,118,131,140,147,154,160,165,176,182,191
92,0.44874111552824963,0.48537378114842905,0.3215054060756647,0.3530682500638188,0.68,0.001,8,16,25,30,37,46,53,61,67,77,84,92,96,108,110,118,131,140,147,154,160,165,176,182,191
93,0.44922298518250814,0.48645720476706394,0.32219697339603026,0.35444735782044734,0.69,0.001,8,16,25,30,37,46,53,61,67,77,84,92,96,108,110,118,131,140,147,154,160,165,176,182,191
94,0.4501867244910252,0.48429035752979416,0.3235336219686423,0.3519281460797632,0.7,0.001,8,16,25,30,37,46,53,61,67,77,84,92,96,108,110,118,131,140,147,154,160,165,176,182,191
95,0.45102999638597757,0.48429035752979416,0.3247265053283681,0.35196542619879934,0.71,0.001,8,16,25,30,37,46,53,61,67,77,84,92,96,108,110,118,131,140,147,154,160,165,176,182,191
96,0.45199373569449464,0.48429035752979416,0.32602896765902767,0.3521527177711653,0.72,0.001,8,16,25,30,37,46,53,61,67,77,84,92,96,108,110,118,131,140,147,154,160,165,176,182,191
97,0.4522346705216239,0.48320693391115926,0.32642592076492605,0.3509792706549011,0.73,0.001,8,16,25,30,37,46,53,61,67,77,84,92,96,108,110,118,131,140,147,154,160,165,176,182,191
98,0.45283700758944706,0.48320693391115926,0.32733508964529023,0.3509792706549011,0.74,0.001,8,16,25,30,37,46,53,61,67,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
99,0.4534393446572702,0.48320693391115926,0.3281371957711874,0.3510165816382935,0.74,0.001,8,16,25,30,37,46,53,61,67,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
100,0.45404168172509335,0.48212351029252437,0.32894925755773596,0.34967328450411916,0.75,0.001,8,16,25,30,37,46,53,61,66,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
101,0.4546440187929165,0.48212351029252437,0.3297341405165437,0.3496905386940865,0.76,0.001,8,16,25,30,37,46,53,61,66,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
102,0.45512588844717505,0.48429035752979416,0.3304288593627007,0.35256037123872486,0.77,0.001,8,16,25,30,37,46,53,61,66,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
103,0.4554872906878689,0.48537378114842905,0.33096417336054307,0.35393767563449463,0.77,0.001,8,16,25,30,37,46,53,61,66,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
104,0.45584869292856284,0.4875406283856988,0.33145874442654466,0.356748935844186,0.78,0.001,8,16,25,30,37,46,53,61,66,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
105,0.4562100951692567,0.4886240520043337,0.33199709150622236,0.3581258978231242,0.79,0.001,8,16,25,30,37,46,54,61,66,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
106,0.4570533670642091,0.4886240520043337,0.3331289010510857,0.3581258978231242,0.8,0.001,8,16,25,30,37,46,54,61,66,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
107,0.45741476930490305,0.4875406283856988,0.3336718466837143,0.3568399078966946,0.8,0.001,8,16,25,30,37,46,54,61,66,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
108,0.4580171063727262,0.4875406283856988,0.3344585959303963,0.3568399078966946,0.81,0.001,8,16,25,30,37,46,54,61,66,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
109,0.45837850861342005,0.4886240520043337,0.33506622266358765,0.3582336901680664,0.82,0.001,8,16,25,30,37,46,54,61,66,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
110,0.458739910854114,0.48970747562296857,0.3355441069640145,0.3596471329923877,0.82,0.001,8,16,25,30,37,46,54,61,66,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
111,0.45910131309480784,0.49079089924160346,0.3360703645362384,0.36102363480499733,0.83,0.001,8,16,25,30,37,46,54,61,66,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
112,0.4592217805083725,0.49079089924160346,0.33625275782881736,0.36102363480499733,0.84,0.001,8,16,25,30,37,46,54,61,66,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
113,0.45946271533550176,0.49079089924160346,0.33655877251021893,0.36107727723275373,0.85,0.001,8,16,25,30,37,46,54,61,65,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
114,0.4595831827490664,0.49187432286023836,0.3367329530830958,0.36247330672596867,0.85,0.001,8,16,25,30,37,46,54,61,65,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
115,0.45994458498976026,0.49187432286023836,0.33721061636854754,0.36247330672596867,0.86,0.001,8,16,25,30,37,46,54,61,65,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
116,0.4600650524033249,0.49295774647887325,0.33737334339248437,0.36386917586212475,0.87,0.001,8,16,25,30,37,46,54,61,65,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
117,0.46018551981688954,0.49404117009750814,0.33758801870834687,0.36526488466885,0.88,0.001,8,16,25,30,37,46,54,61,65,77,84,92,96,108,110,118,131,140,148,154,160,165,176,182,191
118,0.46018551981688954,0.49404117009750814,0.3376064560324592,0.36526488466885,0.88,0.001,8,16,25,30,37,46,54,61,65,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
119,0.46018551981688954,0.49404117009750814,0.33765928513683696,0.36526488466885,0.89,0.001,8,16,25,30,37,46,54,61,65,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
120,0.4603059872304542,0.49404117009750814,0.3378408055802983,0.36526488466885,0.9,0.001,9,16,25,30,37,46,54,61,65,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
121,0.46042645464401877,0.49404117009750814,0.3380265387764311,0.36530133539087684,0.91,0.001,9,16,25,30,37,46,54,61,65,77,84,91,96,108,110,118,131,140,148,154,160,165,176,182,191
122,0.46066738947114805,0.49404117009750814,0.3384349107976202,0.36548446026411585,0.92,0.001,9,16,25,30,37,46,54,61,65,77,84,91,96,108,110,118,131,140,148,153,160,165,176,182,191
123,0.4612697265389712,0.49404117009750814,0.33925136694978486,0.36548446026411585,0.92,0.001,9,16,25,30,37,46,54,61,65,77,84,91,96,108,110,118,132,140,148,153,160,165,176,182,191
124,0.46114925912540655,0.49404117009750814,0.33910186180237223,0.36548446026411585,0.93,0.001,9,16,25,30,37,46,54,61,65,77,84,92,96,108,110,118,132,140,148,153,160,165,175,182,191
125,0.46151066136610047,0.49512459371614304,0.3395581921869325,0.3668795134258318,0.94,0.001,9,16,24,30,37,46,54,61,65,77,84,92,97,108,110,118,132,140,148,153,160,165,175,182,191
126,0.461992531020359,0.49512459371614304,0.34017952676410523,0.3668795134258318,0.94,0.001,9,16,24,30,37,46,54,60,65,77,84,92,97,108,111,118,132,140,148,153,160,165,175,182,191
127,0.4623539332610529,0.49512459371614304,0.34066961341588853,0.3668795134258318,0.95,0.001,9,16,24,30,37,46,53,60,65,77,84,92,97,108,111,118,132,140,148,153,160,165,175,182,191
128,0.4630767377424407,0.4962080173347779,0.3416229017181841,0.36829114287354336,0.96,0.001,9,16,24,30,37,46,53,60,65,77,84,92,97,108,111,118,132,140,148,153,160,165,175,182,191
129,0.4636790748102638,0.49729144095341277,0.34244586733609594,0.36976097030486843,0.97,0.001,9,16,24,30,37,46,53,60,65,77,84,92,97,108,111,118,132,140,148,153,160,165,175,182,191
130,0.46452234670521625,0.49729144095341277,0.3435614235142064,0.3700363028730458,0.97,0.001,9,16,24,30,37,46,53,60,65,77,84,92,97,108,111,118,132,140,148,153,160,165,175,182,191
131,0.46500421635947475,0.49729144095341277,0.34425016396084585,0.37014748013106724,0.98,0.001,9,16,24,30,37,46,53,60,65,77,84,92,97,108,111,118,132,140,148,153,160,165,175,182,191
132,0.4658474882544272,0.4962080173347779,0.3453868575914404,0.3689014169004641,0.99,0.001,9,16,24,30,37,46,53,60,64,77,84,92,97,108,111,118,132,140,148,153,160,165,175,182,191
133,0.46620889049512104,0.4962080173347779,0.34589154752037876,0.3689014169004641,1.0,0.001,9,16,24,30,37,46,53,60,64,77,84,92,97,108,111,118,132,140,148,153,160,165,175,182,191
134,0.4666907601493796,0.4962080173347779,0.34658774979484697,0.3690127551470459,1.02,0.001,9,16,24,30,37,46,53,60,64,77,84,91,97,108,111,118,132,140,148,153,160,165,175,182,191
135,0.4663293579086857,0.49512459371614304,0.346197282827467,0.3677673316517618,1.05,0.001,9,16,24,30,37,46,53,61,64,77,84,91,97,108,111,118,132,140,148,153,160,165,175,182,191
136,0.46681122756294424,0.4962080173347779,0.34692036361416023,0.3692353138281925,1.07,0.001,9,16,24,30,37,46,53,61,64,77,84,91,97,108,111,118,132,140,148,153,160,165,175,182,191
137,0.4666907601493796,0.49729144095341277,0.3469309303882925,0.3707388388101587,1.08,0.001,9,16,24,30,37,46,53,61,64,77,84,91,98,108,111,118,132,140,148,153,160,165,175,182,191
138,0.46681122756294424,0.49512459371614304,0.3471943575764799,0.3683606112004465,1.09,0.001,9,16,24,30,37,46,53,61,64,77,84,91,98,108,111,118,132,140,148,153,160,165,175,182,191
139,0.46657029273581496,0.4962080173347779,0.3470855797410527,0.37004909623301996,1.11,0.001,9,16,24,30,37,46,53,61,64,77,84,92,98,108,111,118,132,140,148,153,160,165,175,182,191
140,0.467534032044332,0.4962080173347779,0.3484404739882355,0.3700851539728247,1.13,0.001,9,16,24,30,37,46,53,61,64,77,84,92,98,108,111,118,132,140,148,153,160,165,175,182,191
141,0.46813636911215517,0.49512459371614304,0.349410020795353,0.36884165793559254,1.14,0.001,9,16,24,30,37,46,53,61,64,77,84,92,98,108,111,118,132,140,148,153,160,165,175,182,191
142,0.4682568365257198,0.4962080173347779,0.3497495859115387,0.37030695692743776,1.16,0.001,9,16,24,30,37,46,53,61,64,77,84,92,98,108,111,118,132,140,148,153,160,165,175,182,191
