epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
29,0.07898749340923672,0.0867640482786759,74.20788078305767,68.6385780340127,0.69,0.001,142,280,415,551,687,826,953,1098,1236,1358,1487,1617,1746,1869,2020,2144,2286,2423,2540,2664,2799,2943,3071,3205,3335,3478,3610,3749,3884,4019
30,0.08806903576576763,0.09828080280404417,73.84111492865102,68.20440469876195,0.7,0.001,142,280,416,552,687,827,953,1098,1237,1359,1487,1618,1746,1869,2020,2144,2286,2423,2540,2663,2799,2942,3070,3205,3334,3478,3609,3749,3883,4019
31,0.09456924238634601,0.10676061930649439,73.57747630580468,67.88294871735096,0.72,0.001,143,281,416,552,687,828,952,1099,1238,1359,1487,1618,1747,1869,2020,2144,2286,2423,2540,2663,2798,2942,3070,3204,3334,3477,3609,3749,3883,4019
32,0.0993809122761471,0.11296239034239741,73.38171085686984,67.6468851775065,0.74,0.001,143,281,416,553,687,828,952,1100,1239,1360,1487,1619,1747,1869,2020,2144,2286,2423,2540,2662,2798,2941,3069,3203,3333,3477,3609,3748,3883,4018
33,0.10446486631378282,0.11889942320692448,73.17430228997746,67.42012055944427,0.76,0.001,143,281,417,553,687,829,951,1101,1239,1360,1488,1620,1748,1870,2019,2144,2286,2422,2541,2662,2797,2941,3069,3203,3332,3477,3608,3748,3883,4018
34,0.11124173097474255,0.1261099280956448,72.89690654873498,67.14368484126038,0.78,0.001,143,281,417,553,687,829,951,1102,1240,1360,1488,1621,1749,1870,2019,2144,2287,2422,2541,2661,2797,2940,3068,3202,3332,3477,3608,3748,3882,4018
35,0.11956210122989464,0.13447483674090233,72.55488224440862,66.82156159317141,0.8,0.001,143,282,417,554,687,830,950,1103,1241,1361,1488,1622,1749,1870,2019,2144,2287,2422,2541,2661,2796,2940,3068,3201,3331,3476,3608,3748,3882,4018
36,0.12781312186090177,0.14228126992687207,72.21410832660229,66.51953939327714,0.81,0.001,143,282,418,554,687,831,949,1104,1242,1361,1488,1622,1750,1870,2019,2144,2287,2422,2542,2660,2796,2939,3067,3200,3331,3476,3608,3748,3882,4018
37,0.13436184327960665,0.147939286259115,71.94249208895081,66.29977125125508,0.83,0.001,143,282,418,554,687,831,948,1104,1242,1362,1488,1623,1751,1870,2018,2144,2287,2422,2542,2660,2795,2938,3066,3200,3330,3476,3607,3748,3881,4018
38,0.1391255299019759,0.15170190657878746,71.74426289127584,66.15322383253518,0.85,0.001,144,283,418,555,687,832,948,1105,1243,1362,1488,1624,1751,1870,2018,2144,2287,2422,2542,2660,2795,2938,3066,3199,3330,3475,3607,3748,3881,4017
39,0.14382899994342513,0.15591641977319592,71.54800276191328,65.98868718149726,0.87,0.001,144,283,419,555,686,832,947,1106,1243,1362,1489,1625,1752,1870,2018,2143,2287,2421,2543,2659,2795,2937,3065,3198,3329,3475,3607,3747,3881,4017
40,0.15017227139638611,0.162737898918477,71.28246930127702,65.7215064210339,0.89,0.001,144,283,419,555,686,833,946,1107,1244,1363,1489,1626,1753,1870,2018,2143,2287,2421,2543,2659,2794,2936,3065,3198,3328,3475,3607,3747,3881,4017
41,0.15764770267629102,0.1714892362141145,70.96825462178495,65.3771286101837,0.91,0.001,144,283,419,556,686,834,945,1108,1245,1363,1489,1627,1753,1870,2018,2143,2287,2421,2543,2658,2794,2936,3064,3197,3328,3474,3607,3747,3880,4017
42,0.1643594752004751,0.17968983944249362,70.68495795606022,65.0527730481184,0.93,0.001,144,284,420,556,686,834,944,1109,1245,1364,1489,1628,1754,1870,2018,2143,2287,2421,2543,2658,2793,2935,3064,3196,3327,3474,3606,3747,3880,4017
43,0.1694424418492736,0.1859608250293998,70.46965077029614,64.80364723773269,0.94,0.001,144,284,420,556,685,835,943,1110,1246,1364,1490,1628,1755,1870,2018,2143,2287,2421,2544,2657,2793,2935,3064,3196,3327,3474,3606,3747,3880,4016
44,0.17390150520399816,0.19109236493761228,70.28023217915725,64.59906394445666,0.96,0.001,144,284,420,557,685,835,942,1111,1247,1365,1490,1629,1755,1870,2017,2143,2287,2420,2544,2657,2792,2934,3063,3195,3326,3473,3606,3747,3880,4016
45,0.17931466181378175,0.19667604968415575,70.04959180823255,64.37572435878877,0.98,0.001,145,285,421,557,684,836,941,1112,1247,1365,1490,1630,1756,1871,2017,2143,2287,2420,2544,2656,2792,2933,3063,3194,3326,3473,3606,3747,3879,4016
46,0.1857357934218813,0.20278312077422933,69.77501511554834,64.13055836046495,1.0,0.001,145,285,421,557,684,836,941,1113,1248,1366,1490,1631,1757,1871,2017,2143,2287,2420,2544,2656,2791,2933,3062,3194,3325,3473,3606,3747,3879,4016
47,0.1917515674002277,0.20804011562933045,69.51678922659619,63.91876405592883,1.02,0.001,145,285,421,557,683,837,940,1113,1248,1366,1491,1632,1757,1871,2017,2143,2287,2420,2545,2655,2791,2932,3062,3193,3325,3472,3606,3747,3879,4016
48,0.1964967027809601,0.21183168358165583,69.31242603129506,63.76556948355829,1.04,0.001,145,286,422,557,683,838,939,1114,1249,1366,1491,1633,1758,1871,2016,2143,2287,2419,2545,2655,2791,2931,3061,3192,3324,3472,3606,3746,3879,4016
49,0.2008379059294726,0.21556287185986334,69.12493289440685,63.61446031011247,1.06,0.001,145,286,422,558,682,838,938,1115,1249,1367,1491,1634,1759,1871,2016,2143,2287,2419,2545,2654,2790,2931,3061,3192,3324,3472,3606,3746,3878,4015
50,0.20599567028978727,0.22086861537077696,68.90150210399987,63.39895688712078,1.07,0.001,145,286,422,558,682,839,937,1116,1250,1367,1492,1635,1760,1871,2016,2143,2287,2419,2546,2654,2790,2930,3061,3191,3323,3471,3606,3746,3878,4015
51,0.2116679893750314,0.2273192940427361,68.6549520530475,63.1359636209328,1.09,0.001,145,286,423,558,681,839,936,1117,1250,1368,1492,1636,1760,1871,2016,2143,2286,2418,2546,2653,2789,2930,3060,3190,3323,3471,3606,3746,3878,4015
52,0.2166388447143328,0.23317701439406657,68.43815282222884,62.89618958301449,1.11,0.001,146,287,423,558,681,840,935,1118,1251,1368,1492,1637,1761,1871,2016,2143,2286,2418,2546,2653,2789,2929,3060,3190,3322,3471,3606,3746,3877,4015
53,0.22078575174103943,0.23787088408765944,68.256767636074,62.703391710746,1.13,0.001,146,287,423,558,680,840,934,1119,1251,1369,1493,1638,1761,1872,2016,2143,2286,2418,2547,2652,2788,2928,3060,3189,3322,3470,3606,3746,3877,4015
54,0.22516425232162873,0.24230929778799193,68.06472390765278,62.52054349871728,1.15,0.001,146,287,424,558,680,841,933,1120,1252,1369,1493,1639,1762,1872,2016,2143,2286,2417,2547,2652,2788,2928,3059,3188,3321,3470,3607,3746,3877,4015
55,0.230152413822183,0.24692315235760764,67.84527937589873,62.32989938562291,1.17,0.001,146,288,424,558,679,841,932,1121,1252,1370,1494,1639,1763,1872,2016,2143,2286,2417,2548,2651,2788,2927,3059,3188,3321,3470,3607,3746,3877,4014
56,0.23497589335320546,0.25102683053554653,67.63240414064659,62.15984191795878,1.19,0.001,146,288,424,558,678,842,931,1121,1253,1370,1494,1640,1763,1872,2016,2143,2286,2417,2548,2651,2787,2926,3059,3187,3321,3469,3607,3746,3876,4014
57,0.23921897621086052,0.2544771311403494,67.44459169732403,62.01650092288946,1.2,0.001,146,288,425,558,678,842,930,1122,1253,1371,1495,1641,1764,1872,2017,2143,2286,2416,2548,2650,2787,2926,3059,3186,3320,3469,3607,3746,3876,4014
58,0.24333749712633157,0.2581121457491292,67.26177943420952,61.86512508006328,1.22,0.001,146,289,425,559,677,843,929,1123,1254,1371,1495,1642,1765,1872,2017,2143,2286,2416,2549,2650,2786,2925,3059,3185,3320,3469,3607,3746,3876,4014
59,0.24749078800910196,0.26237897311044234,67.07692936565448,61.68696768703966,1.24,0.001,147,289,425,559,676,843,928,1124,1254,1371,1496,1643,1765,1872,2017,2143,2285,2416,2549,2649,2786,2925,3059,3185,3320,3468,3608,3746,3875,4014
60,0.25150616588084795,0.2669449532989594,66.89772905221633,61.495744263322806,1.26,0.001,147,289,426,559,676,843,927,1125,1255,1372,1496,1644,1766,1872,2017,2143,2285,2415,2550,2649,2786,2924,3058,3184,3319,3468,3608,3746,3875,4013
61,0.25482969794997323,0.2706703111968455,66.74903806071852,61.3392844146392,1.28,0.001,147,290,426,559,675,844,926,1126,1255,1372,1496,1645,1767,1872,2017,2143,2285,2415,2551,2648,2785,2924,3058,3183,3319,3468,3608,3746,3875,4013
62,0.2580737195909456,0.2738276477907535,66.60358913705402,61.2063699835442,1.3,0.001,147,290,426,559,674,844,925,1127,1256,1373,1497,1646,1767,1873,2017,2143,2285,2415,2551,2648,2785,2923,3058,3183,3319,3467,3609,3746,3875,4013
63,0.2616939558183061,0.27690121921229505,66.44089537419705,61.076701985213845,1.32,0.001,147,290,427,559,674,845,924,1128,1256,1373,1497,1647,1768,1873,2017,2143,2285,2415,2552,2647,2784,2923,3058,3182,3319,3467,3609,3746,3874,4013
64,0.265093681535571,0.27944073577111783,66.2877472063088,60.969358659186334,1.33,0.001,147,291,427,559,673,845,923,1129,1257,1374,1498,1648,1769,1873,2017,2143,2284,2414,2552,2647,2784,2922,3059,3181,3319,3467,3609,3746,3874,4013
65,0.2681983923104665,0.2818157778303816,66.14757707675317,60.868795403771955,1.35,0.001,147,291,427,559,672,845,922,1129,1257,1374,1498,1649,1769,1873,2017,2143,2284,2414,2553,2646,2783,2922,3059,3180,3318,3466,3610,3746,3874,4013
66,0.27159511878364173,0.2850337103362167,65.99388510380147,60.73227662312788,1.37,0.001,148,291,428,559,672,846,921,1130,1258,1375,1499,1650,1770,1873,2016,2143,2284,2414,2554,2645,2783,2921,3059,3180,3318,3466,3610,3746,3873,4012
67,0.2750426815639663,0.2886612285666943,65.83752417765837,60.57801215491166,1.39,0.001,148,292,428,558,671,846,921,1131,1259,1375,1499,1651,1771,1873,2016,2143,2283,2413,2555,2645,2782,2921,3059,3179,3318,3466,3611,3746,3873,4012
68,0.27815962766710267,0.29186724699086375,65.69583602553323,60.44134351467855,1.41,0.001,148,292,428,558,670,846,920,1132,1259,1376,1499,1652,1772,1873,2016,2143,2283,2413,2555,2644,2782,2920,3059,3178,3318,3465,3611,3746,3873,4012
69,0.28141187256388034,0.2948702168699888,65.54767766195077,60.31305253956746,1.43,0.001,148,292,429,558,669,847,919,1133,1260,1376,1500,1653,1772,1873,2016,2143,2283,2413,2556,2644,2781,2920,3059,3178,3318,3465,3611,3746,3873,4012
70,0.28492399547218394,0.2977884406931184,65.3872927018316,60.188118587812866,1.45,0.001,148,293,429,558,669,847,918,1134,1260,1377,1500,1654,1773,1873,2015,2142,2283,2412,2557,2643,2781,2919,3059,3177,3318,3465,3612,3746,3872,4012
71,0.2883045690225897,0.3004949782065184,65.23255049843789,60.07201691966797,1.46,0.001,148,293,429,558,668,847,917,1135,1261,1377,1501,1655,1774,1873,2015,2142,2282,2412,2558,2643,2780,2919,3060,3176,3318,3464,3612,3746,3872,4012
72,0.29181841174535605,0.30368190748043866,65.0713137942231,59.935013227218654,1.48,0.001,148,293,430,558,667,848,916,1135,1261,1378,1501,1656,1774,1873,2015,2142,2282,2412,2558,2642,2780,2919,3060,3176,3319,3464,3613,3746,3872,4011
73,0.29561120202381885,0.3075887720897772,64.8968306838824,59.76663806330941,1.5,0.001,149,294,430,558,666,848,915,1136,1262,1378,1501,1657,1775,1873,2015,2142,2282,2411,2559,2642,2779,2919,3060,3175,3319,3463,3613,3746,3871,4011
74,0.29926916742785115,0.31146928214862946,64.72810470778903,59.59892806554913,1.52,0.001,149,294,430,558,666,848,914,1137,1263,1379,1502,1658,1776,1874,2015,2142,2281,2411,2560,2641,2779,2918,3060,3175,3319,3463,3613,3747,3871,4011
75,0.3029539337736723,0.3151560312217896,64.55769736493473,59.43914914575978,1.54,0.001,149,294,430,558,665,849,914,1138,1263,1379,1502,1659,1776,1874,2015,2142,2281,2410,2561,2641,2778,2918,3060,3174,3319,3463,3614,3747,3871,4011
76,0.30661388211833807,0.31842766354714136,64.3879841274752,59.29700263490875,1.56,0.001,149,295,431,558,664,849,913,1139,1264,1380,1502,1660,1777,1874,2015,2142,2280,2410,2562,2640,2777,2918,3061,3174,3319,3463,3614,3747,3870,4011
77,0.30998131231969905,0.3213391628298593,64.23144263253201,59.17021840498605,1.58,0.001,149,295,431,558,663,849,912,1140,1265,1380,1503,1660,1778,1874,2015,2142,2280,2409,2563,2640,2777,2917,3061,3173,3320,3462,3615,3747,3870,4010
78,0.3135116821927679,0.3247793619539743,64.06691676847537,59.02005750166633,1.6,0.001,149,295,431,558,663,850,911,1141,1265,1381,1503,1661,1779,1874,2016,2142,2280,2409,2563,2639,2776,2917,3061,3173,3320,3462,3615,3747,3870,4010
79,0.3173270667629895,0.3289420426804154,63.888634109357625,58.83784780211097,1.62,0.001,149,296,432,557,662,850,910,1141,1266,1381,1503,1662,1779,1874,2016,2142,2279,2408,2564,2639,2776,2917,3061,3172,3321,3462,3615,3747,3869,4010
80,0.3212853553529581,0.3333166291215257,63.703146078608235,58.64575400564499,1.64,0.001,150,296,432,557,661,850,909,1142,1267,1382,1504,1663,1780,1874,2017,2142,2279,2408,2565,2639,2775,2917,3062,3172,3321,3461,3615,3747,3869,4010
81,0.32538355576793077,0.33755410585872825,63.51052600996547,58.45908274570129,1.66,0.001,150,296,432,557,660,850,908,1143,1267,1382,1504,1664,1781,1874,2018,2141,2278,2407,2566,2638,2775,2917,3062,3171,3321,3461,3616,3748,3869,4010
82,0.32938797612454274,0.3414629557990795,63.321754012740364,58.286351988480114,1.68,0.001,150,297,432,557,660,851,908,1144,1268,1383,1504,1665,1782,1874,2018,2141,2278,2406,2567,2638,2774,2917,3062,3171,3322,3461,3616,3748,3868,4010
83,0.3330182708301771,0.3449890394141346,63.150126496805214,58.13009890269842,1.7,0.001,150,297,433,557,659,851,907,1145,1269,1384,1504,1666,1782,1874,2018,2141,2278,2406,2568,2638,2773,2917,3063,3170,3323,3460,3616,3748,3868,4009
84,0.33645225475635054,0.34859621151685116,62.98735185845349,57.96981552255234,1.72,0.001,150,297,433,556,658,851,906,1146,1269,1384,1504,1667,1783,1874,2018,2141,2277,2405,2569,2638,2773,2917,3063,3169,3323,3460,3616,3748,3868,4009
85,0.3396788077530768,0.35211261381433245,62.834023442344716,57.81313766540223,1.73,0.001,150,298,433,556,657,851,905,1147,1270,1385,1504,1668,1784,1874,2018,2141,2277,2405,2570,2638,2772,2917,3064,3169,3324,3460,3616,3748,3867,4009
86,0.34299594628755137,0.3555016275034546,62.676002185844624,57.6617333097198,1.75,0.001,150,298,434,556,656,851,904,1147,1271,1385,1505,1669,1785,1874,2017,2141,2277,2404,2571,2637,2772,2917,3064,3168,3324,3460,3616,3748,3867,4009
87,0.346689510166171,0.35887367312126806,62.49957617043795,57.51068812009534,1.77,0.001,151,298,434,556,656,852,903,1148,1271,1386,1505,1670,1786,1874,2017,2141,2276,2403,2572,2637,2771,2917,3065,3168,3325,3459,3616,3749,3867,4009
88,0.3504914027555608,0.3621614751601937,62.317458036828455,57.36303745798552,1.79,0.001,151,299,434,555,655,852,903,1149,1272,1387,1505,1670,1787,1874,2016,2140,2276,2403,2573,2637,2771,2917,3065,3167,3326,3459,3616,3749,3866,4008
89,0.3545418037452427,0.36592491068149724,62.12284248642966,57.193557568521214,1.81,0.001,151,299,434,555,654,852,902,1150,1273,1387,1505,1671,1787,1874,2015,2140,2275,2402,2574,2637,2770,2917,3066,3166,3327,3459,3616,3749,3866,4008
90,0.35889447612762326,0.3702445228273077,61.913022960515946,56.99841306384657,1.83,0.001,151,299,434,555,653,852,901,1150,1273,1388,1505,1672,1788,1874,2015,2140,2275,2402,2575,2637,2770,2917,3067,3166,3328,3459,3616,3749,3866,4008
91,0.36335127450712135,0.3745750783756744,61.6974468772564,56.80209742152463,1.85,0.001,151,300,435,554,652,853,900,1151,1274,1388,1505,1673,1789,1874,2014,2140,2275,2401,2576,2637,2769,2917,3067,3165,3328,3459,3616,3749,3865,4008
92,0.3679598630526645,0.3787511610003276,61.47373438738898,56.61213938875544,1.87,0.001,151,300,435,554,651,853,899,1152,1275,1389,1505,1674,1790,1874,2014,2139,2274,2400,2577,2637,2768,2917,3068,3164,3329,3458,3616,3750,3865,4008
93,0.3723805563213073,0.38274448380340376,61.25837195653852,56.42989895519706,1.89,0.001,151,300,435,554,650,853,899,1153,1276,1389,1505,1674,1791,1874,2014,2139,2274,2400,2578,2637,2768,2917,3069,3163,3330,3458,3616,3750,3864,4007
94,0.376769638885568,0.38711661638168515,61.04379951300849,56.22969034390884,1.92,0.001,152,301,435,553,650,853,898,1153,1276,1390,1505,1675,1791,1874,2014,2138,2274,2399,2580,2637,2767,2917,3069,3163,3331,3458,3616,3750,3864,4007
95,0.38123160421225066,0.3917954423921747,60.82488994094543,56.014646522137404,1.94,0.001,152,301,436,553,649,853,897,1154,1277,1391,1505,1676,1792,1874,2014,2138,2273,2399,2581,2637,2767,2917,3070,3162,3332,3458,3616,3750,3864,4007
96,0.38596496377769474,0.39656636600289874,60.59179785083848,55.794518730001606,1.96,0.001,152,301,436,553,648,854,896,1155,1278,1391,1505,1676,1793,1874,2014,2138,2273,2398,2582,2637,2766,2917,3070,3161,3333,3458,3616,3750,3863,4007
97,0.3911243879846771,0.4014990775597491,60.33669972731666,55.56600628700519,1.99,0.001,152,302,436,552,647,854,895,1155,1278,1392,1505,1677,1794,1874,2015,2137,2272,2397,2583,2637,2766,2918,3071,3160,3334,3458,3616,3751,3863,4007
98,0.3968613343850905,0.40724705816594187,60.051776162845506,55.298535048549205,2.01,0.001,152,302,436,552,646,854,895,1156,1279,1392,1505,1678,1794,1874,2016,2137,2272,2396,2584,2638,2765,2918,3071,3160,3335,3458,3616,3751,3863,4007
99,0.4034437448111783,0.4143830848257579,59.723185503778595,54.96466371963445,2.03,0.001,152,302,436,552,645,854,894,1157,1280,1393,1505,1678,1795,1874,2017,2136,2272,2396,2585,2638,2765,2918,3072,3159,3336,3457,3615,3751,3862,4006
100,0.4103895229230602,0.4220818573782015,59.37448601751218,54.602174507408584,2.06,0.001,152,303,436,551,645,854,893,1157,1281,1393,1504,1679,1796,1874,2018,2136,2271,2395,2586,2638,2764,2918,3072,3158,3337,3457,3615,3751,3862,4006
101,0.41690758863911914,0.4291599090159327,59.0453844248219,54.26677448033926,2.08,0.001,153,303,437,551,644,855,892,1158,1281,1394,1504,1679,1797,1873,2018,2136,2271,2394,2587,2638,2764,2919,3072,3158,3338,3457,3615,3752,3861,4006
102,0.4223953074411415,0.4351808897493564,58.766877562428824,53.979822981022274,2.11,0.001,153,304,437,551,643,855,892,1159,1282,1395,1503,1680,1798,1873,2019,2135,2270,2393,2589,2638,2763,2919,3073,3157,3339,3457,3615,3752,3861,4006
103,0.42721630123407606,0.440428113604433,58.52111539662949,53.728499969609935,2.13,0.001,153,304,437,550,642,855,891,1159,1283,1395,1503,1681,1798,1873,2019,2135,2270,2393,2590,2639,2763,2920,3073,3156,3340,3457,3615,3752,3860,4006
104,0.43198845752041926,0.445203967923253,58.27681995562751,53.49872680289924,2.15,0.001,153,304,437,550,641,855,890,1160,1283,1396,1503,1681,1799,1873,2018,2134,2269,2392,2591,2639,2762,2920,3073,3155,3341,3457,3615,3753,3860,4005
105,0.43720901759132935,0.44996207896656226,58.00839488344015,53.26882186431853,2.18,0.001,153,305,437,549,640,856,890,1160,1284,1397,1502,1682,1800,1873,2018,2134,2269,2391,2592,2639,2761,2921,3073,3155,3342,3457,3615,3753,3860,4005
106,0.4428374790703148,0.4551032796823751,57.71759312931045,53.01928590366316,2.2,0.001,153,305,437,549,640,856,889,1161,1285,1397,1502,1682,1800,1873,2017,2133,2269,2390,2594,2640,2761,2921,3074,3154,3343,3457,3615,3753,3859,4005
107,0.44886069984826316,0.46095129664337053,57.40476573339752,52.734006943160026,2.25,0.001,153,305,437,548,639,856,888,1161,1285,1398,1502,1682,1801,1872,2016,2133,2268,2389,2595,2640,2760,2922,3074,3153,3345,3456,3615,3753,3859,4005
108,0.45523487028659126,0.46714782252567044,57.071845568902226,52.430036156827605,2.28,0.001,154,306,438,548,638,857,887,1162,1286,1398,1501,1683,1802,1872,2016,2132,2268,2388,2596,2641,2760,2923,3074,3152,3346,3456,3615,3754,3858,4005
109,0.46233968630066613,0.47375150979356806,56.69845969716682,52.10413673071578,2.3,0.001,154,306,438,547,637,857,887,1162,1286,1399,1501,1683,1802,1872,2016,2132,2267,2388,2598,2641,2759,2924,3074,3152,3347,3456,3615,3754,3858,4004
