epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0.19747150997150997,0.20993589743589744,0.0027695251920021313,0.005482853152640632,0.01,0.001,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
1,0.24964387464387464,0.2467948717948718,0.056564004950265256,0.044951869846686754,0.01,0.001,8,16,24,33,41,49,57,65,73,81,89,97,105,113,122
2,0.3057336182336182,0.30288461538461536,0.09595009142773292,0.09333832135317865,0.02,0.001,8,16,24,33,41,49,57,65,73,81,89,97,105,113,122
3,0.33547008547008544,0.32371794871794873,0.09243748568057453,0.09187220658831308,0.02,0.001,8,16,25,33,41,49,57,65,73,81,89,97,105,113,122
4,0.3231837606837607,0.2932692307692308,0.053999883624665346,0.0360655737704918,0.03,0.001,8,16,25,33,41,49,57,65,73,81,89,97,105,113,122
5,0.3051994301994302,0.27884615384615385,0.017734638577965756,0.00952380952380949,0.03,0.001,8,16,25,33,41,49,57,65,73,81,89,97,105,113,122
6,0.29914529914529914,0.27403846153846156,0.003987864865438562,-0.0008072396652079039,0.04,0.001,8,16,25,33,41,49,57,65,73,81,89,97,105,113,122
7,0.2978988603988604,0.27403846153846156,0.0010134729876403181,-0.0017435679353603462,0.04,0.001,8,16,25,33,41,48,57,65,73,81,89,97,105,113,122
8,0.2980769230769231,0.27564102564102566,0.0007167956597932124,0.00031190631468513974,0.05,0.001,8,16,25,33,41,48,57,65,73,81,89,97,105,113,122
9,0.2978988603988604,0.27564102564102566,0.00035843543024982605,0.00015597748252338395,0.06,0.001,8,16,25,33,41,48,57,65,73,81,89,97,105,113,122
10,0.2978988603988604,0.27564102564102566,0.00027977319274408163,0.0,0.06,0.001,8,16,25,33,41,48,57,65,73,81,90,97,105,113,121
11,0.29772079772079774,0.27564102564102566,0.0,0.0,0.07,0.001,8,16,25,33,41,48,57,65,73,81,90,97,105,113,121
12,0.29772079772079774,0.27564102564102566,0.0,0.0,0.07,0.001,8,16,25,33,41,48,57,65,73,82,90,97,105,113,121
13,0.29772079772079774,0.27564102564102566,0.0,0.0,0.08,0.001,8,16,25,33,41,48,57,65,73,82,90,97,105,113,121
14,0.29772079772079774,0.27564102564102566,0.0,0.0,0.08,0.001,8,16,25,33,41,48,57,65,73,82,90,97,105,113,121
15,0.29825498575498577,0.27564102564102566,0.0007024494164632467,0.0,0.09,0.001,8,16,25,33,41,48,57,65,73,82,90,97,105,113,121
16,0.29825498575498577,0.27724358974358976,0.0007024494164632467,0.0019717710475920525,0.09,0.001,8,16,25,33,41,48,57,65,72,82,90,97,105,113,121
17,0.2984330484330484,0.27724358974358976,0.0009366174060574384,0.0019717710475920525,0.1,0.001,8,16,25,33,41,48,57,65,72,82,90,97,105,113,121
18,0.2987891737891738,0.27724358974358976,0.0014049806645834995,0.0019717710475920525,0.1,0.001,8,16,25,33,41,48,57,65,72,82,90,97,106,113,121
19,0.29914529914529914,0.27724358974358976,0.0018539997545340414,0.0019717710475920525,0.11,0.001,8,16,25,33,41,48,57,65,72,82,90,97,106,113,121
20,0.3003917378917379,0.27724358974358976,0.003435655683618699,0.0019717710475920525,0.11,0.001,8,16,25,33,41,48,58,65,72,82,90,97,106,113,121
21,0.3021723646723647,0.28205128205128205,0.0056051633648041,0.007174008779282093,0.12,0.001,8,16,25,33,41,48,58,65,73,82,90,97,106,113,121
22,0.3125,0.296474358974359,0.01843399955655345,0.02334536016314659,0.12,0.001,8,16,25,33,41,48,58,65,73,82,90,97,106,113,121
23,0.36413817663817666,0.3525641025641026,0.08458650700634895,0.09107428719768096,0.13,0.001,8,16,25,33,41,48,58,65,73,82,90,97,106,113,121
24,0.46794871794871795,0.44711538461538464,0.21732253408161673,0.20230031570054408,0.13,0.001,8,16,25,33,41,48,58,65,73,82,90,97,106,113,121
