epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,lr,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
47,0.43943585677329877,0.4601107434529855,56.80956056752243,54.727967170588386,0.87,0.001,399,729,1164,1540,1930,2257,2657,2989,3423,3781
48,0.44736905956411355,0.4679471902902569,56.4061396293934,54.32933157633407,0.89,0.001,399,728,1165,1540,1930,2256,2657,2989,3423,3782
49,0.4552672385580755,0.4757924728620111,56.00160650946207,53.92729435241374,0.9,0.001,400,728,1166,1541,1932,2255,2658,2989,3424,3782
50,0.46318733381051636,0.4834522371840132,55.59300343793273,53.531845169633606,0.92,0.001,400,727,1167,1542,1933,2253,2658,2989,3425,3783
51,0.4710659753758353,0.4911646970356436,55.1835360977348,53.130707414004,0.93,0.001,400,726,1168,1542,1934,2252,2658,2989,3426,3783
52,0.47894709125398316,0.49902337096646765,54.77087394603541,52.71882409597638,0.95,0.001,401,725,1168,1542,1935,2251,2658,2990,3427,3784
53,0.48687634265179713,0.5066651168542549,54.352534421560094,52.31519976979085,0.97,0.001,401,724,1169,1543,1937,2250,2658,2990,3428,3784
54,0.4947329663924551,0.5143496605542053,53.93482259070317,51.9061512265767,0.98,0.001,401,723,1170,1543,1938,2248,2658,2991,3429,3785
55,0.5025322845400877,0.5221591213639567,53.51693200958693,51.48712530590172,1.0,0.001,402,723,1171,1543,1940,2247,2657,2991,3430,3785
56,0.510302165101322,0.5297060923338436,53.09735034143653,51.078916042360376,1.01,0.001,402,722,1172,1543,1941,2246,2657,2992,3430,3786
57,0.5180425385508839,0.5374800596505692,52.67603949348081,50.654984850796026,1.03,0.001,402,721,1172,1543,1943,2245,2657,2993,3431,3786
58,0.5257098262772183,0.5450938467191626,52.255356801510075,50.23633112443374,1.04,0.001,403,720,1173,1543,1944,2243,2657,2994,3432,3787
59,0.5332653596618527,0.552462988065036,51.837469951914365,49.82776977374163,1.06,0.001,403,719,1173,1543,1946,2242,2657,2994,3433,3788
60,0.5407056103247515,0.5599978851911378,51.42263701577594,49.406531664282504,1.07,0.001,403,718,1174,1543,1948,2241,2656,2995,3434,3788
61,0.5479614702038094,0.5668631601327959,51.01483536908039,49.019577163746526,1.09,0.001,404,718,1174,1543,1950,2240,2656,2996,3435,3789
62,0.5548687767992615,0.5741824363902339,50.62357251073851,48.603638965648706,1.1,0.001,404,717,1175,1543,1952,2239,2656,2997,3436,3789
63,0.560860011848523,0.5789714980848227,50.281735547686694,48.329549566782894,1.12,0.001,404,716,1175,1543,1953,2238,2656,2998,3437,3790
64,0.5653313220906409,0.5849360399020835,50.025098681030855,47.98599547491695,1.13,0.001,405,715,1175,1542,1955,2236,2656,2999,3438,3791
65,0.5706565555970566,0.5877090864110781,49.71771879823128,47.82542717399396,1.15,0.001,405,714,1176,1542,1957,2236,2656,2999,3439,3791
66,0.5796931596175565,0.5986341276140325,49.1917187676188,47.187525869198204,1.16,0.001,405,714,1176,1542,1959,2235,2656,3000,3440,3792
67,0.5865668966610669,0.604953919183589,48.787818363840834,46.814552170472325,1.18,0.001,406,713,1176,1542,1961,2234,2657,3000,3441,3792
68,0.5894987033765371,0.6061106687725095,48.61452530172952,46.745960407859044,1.19,0.001,406,712,1176,1542,1963,2234,2657,3001,3442,3793
69,0.5955218286598647,0.6141180531288501,48.25655466731307,46.26837420065541,1.21,0.001,406,711,1176,1541,1965,2233,2657,3001,3443,3793
70,0.603574663674215,0.6208956262816555,47.77376903503114,45.860248075164456,1.22,0.001,406,711,1176,1541,1967,2232,2656,3001,3443,3794
71,0.6074854779841108,0.6239206393518268,47.53753143076794,45.67691021679471,1.24,0.001,407,710,1176,1541,1969,2232,2656,3002,3444,3794
72,0.611322715026946,0.6294080909288711,47.304596536865475,45.34244700057552,1.26,0.001,407,709,1176,1541,1971,2232,2655,3002,3445,3795
73,0.618327319422052,0.6345224244517289,46.87640622890688,45.02848626364551,1.27,0.001,407,708,1176,1540,1972,2232,2655,3002,3446,3796
74,0.6235115280344585,0.6396482569905843,46.55696013604599,44.71160980950935,1.29,0.001,407,708,1176,1540,1974,2232,2654,3002,3447,3796
75,0.6263892569410817,0.6435815497277393,46.3786876271378,44.46692311119089,1.3,0.001,408,707,1176,1540,1976,2232,2654,3002,3448,3797
76,0.6313770448512944,0.6464333980537917,46.0680675273353,44.288666291886265,1.32,0.001,408,706,1175,1540,1978,2231,2654,3002,3449,3797
77,0.637353695580992,0.6533659106436722,45.693075818272234,43.85232592756982,1.33,0.001,408,705,1175,1540,1980,2231,2654,3002,3449,3798
78,0.6409632210277123,0.6571470153673591,45.465109390333595,43.61249736896309,1.35,0.001,408,705,1175,1539,1982,2231,2654,3002,3450,3798
79,0.6438976443845461,0.6582015647432877,45.27893422736035,43.545372462417,1.36,0.001,409,704,1175,1539,1984,2231,2654,3002,3451,3799
80,0.6485790047205937,0.6644879241806987,44.98033017374442,43.143071111835994,1.38,0.001,409,703,1174,1539,1986,2231,2654,3002,3452,3799
81,0.6536060046272814,0.6683356563014025,44.65745274797366,42.894972172683744,1.39,0.001,409,703,1174,1539,1988,2231,2654,3002,3452,3800
82,0.6569228014304263,0.6710615601071658,44.443135136286095,42.7183342266709,1.41,0.001,409,702,1174,1538,1989,2231,2654,3002,3453,3800
83,0.6595390225686782,0.6748493935818729,44.27335685209701,42.47166306004437,1.42,0.001,410,701,1173,1538,1991,2231,2654,3002,3454,3801
84,0.663263403943221,0.6765783922529147,44.03053195386838,42.3585897082317,1.44,0.001,410,701,1173,1538,1993,2231,2654,3002,3454,3801
85,0.6676103455363268,0.6820889429329264,43.74541270593409,41.996180769431284,1.45,0.001,410,700,1172,1538,1995,2231,2654,3002,3455,3802
86,0.671192563648027,0.6852008468726261,43.50904769637359,41.79013526268415,1.47,0.001,410,700,1172,1537,1997,2232,2654,3002,3455,3802
87,0.6738233744884223,0.6868730460319881,43.33463962248835,41.67899264298953,1.48,0.001,411,699,1171,1537,1998,2232,2654,3002,3455,3803
88,0.676369288542803,0.6907265054518703,43.165188757931,41.42173943772612,1.5,0.001,411,698,1171,1537,2000,2233,2654,3002,3456,3803
89,0.6794848206495934,0.6918808963542579,42.95691314234241,41.344361177455326,1.52,0.001,411,698,1170,1537,2002,2233,2653,3001,3456,3804
90,0.6829864495779938,0.6967145618651569,42.72161743988268,41.01878261654958,1.53,0.001,411,697,1170,1536,2003,2234,2653,3001,3456,3804
91,0.6863336313926963,0.6990919444897948,42.49548028586761,40.857695950204715,1.55,0.001,412,697,1169,1536,2005,2234,2653,3001,3456,3805
92,0.6891339954883821,0.701684907848908,42.305359095546336,40.681278626219,1.56,0.001,412,696,1169,1536,2006,2235,2653,3001,3457,3805
93,0.6914649513963133,0.7046593475514669,42.146451383928074,40.477958049914335,1.58,0.001,412,696,1168,1535,2008,2236,2653,3001,3457,3806
94,0.6936273853162452,0.7051965966108353,41.99849589243122,40.44112685387164,1.59,0.001,412,695,1167,1535,2009,2236,2653,3000,3457,3806
95,0.6958937586832992,0.7092058098918561,41.842866052089754,40.16519082129372,1.61,0.001,413,695,1167,1535,2011,2237,2652,3000,3457,3806
96,0.6984401247086283,0.7096718164225259,41.66731819152077,40.13299575950956,1.62,0.001,413,694,1166,1535,2012,2237,2652,3000,3457,3807
97,0.701216666464288,0.7142064465161104,41.47505339009147,39.81834361549021,1.64,0.001,413,694,1166,1534,2014,2238,2652,3000,3457,3807
98,0.7040311647437247,0.7155152890326483,41.27924655670283,39.72706258903526,1.65,0.001,413,693,1165,1534,2015,2239,2652,2999,3456,3807
99,0.7066518755558966,0.7188718948241117,41.09608328689533,39.49199972136366,1.67,0.001,414,693,1164,1534,2016,2240,2651,2999,3456,3808
100,0.7089358125908612,0.7209132567512204,40.93578687970878,39.34835563044932,1.68,0.001,414,692,1164,1534,2018,2241,2651,2999,3456,3808
101,0.7109285683718649,0.7223664454326373,40.795414805350674,39.24577940584025,1.7,0.001,414,692,1163,1534,2019,2242,2651,2999,3456,3808
102,0.7127344633245305,0.7251457183170733,40.667786963201905,39.0488491772845,1.71,0.001,414,691,1163,1533,2020,2243,2651,2998,3456,3809
103,0.7143934629048241,0.7252757346794991,40.550183511452815,39.0396136080272,1.73,0.001,415,691,1162,1533,2021,2244,2650,2998,3456,3809
104,0.71596251322206,0.7287819825500403,40.43864559573166,38.78968482003302,1.74,0.001,415,690,1161,1533,2022,2245,2650,2998,3455,3809
105,0.7175910663555274,0.7281035074376151,40.32254901397449,38.83817148699363,1.76,0.001,415,690,1161,1533,2022,2245,2650,2998,3455,3810
106,0.7193572280288245,0.7323162795105532,40.19626532519843,38.53611904049401,1.78,0.001,415,689,1160,1533,2023,2246,2649,2997,3455,3810
107,0.7213835945527076,0.7318241349069449,40.05088621152003,38.571525420213646,1.79,0.001,416,689,1160,1533,2024,2247,2649,2997,3455,3810
108,0.7236473518779039,0.7362172544270331,39.88784630941015,38.2542921662475,1.81,0.001,416,689,1159,1532,2024,2248,2648,2997,3454,3811
109,0.7259748861217374,0.7368209164319389,39.71951526111724,38.21049583802205,1.82,0.001,416,688,1159,1532,2024,2250,2648,2997,3454,3811
110,0.7281018384434368,0.7399057301556073,39.56506551466442,37.98589665555576,1.84,0.001,416,688,1158,1532,2024,2251,2648,2997,3454,3811
111,0.729946818322345,0.7415195207942362,39.430603101366586,37.86786848856412,1.85,0.001,417,687,1157,1532,2024,2252,2647,2996,3454,3811
112,0.7315511810596884,0.7426780262669669,39.31330111465139,37.782912300589835,1.87,0.001,417,687,1157,1532,2024,2253,2647,2996,3454,3811
113,0.7330164593301403,0.7452046191317669,39.20586192618395,37.596962858865844,1.88,0.001,417,687,1156,1531,2024,2254,2647,2996,3453,3812
114,0.7344570963250923,0.7451183416337404,39.0999429921859,37.6033276972431,1.9,0.001,417,686,1156,1531,2024,2255,2646,2996,3453,3812
115,0.7359183419759794,0.748355611131912,38.99221332773138,37.36376457639557,1.91,0.001,418,686,1155,1531,2023,2256,2646,2996,3453,3812
116,0.737450382104808,0.7478060453884927,38.87894373082942,37.40454158849313,1.93,0.001,418,686,1154,1531,2023,2257,2646,2996,3452,3812
117,0.739076234106115,0.7513913820389088,38.75837705570484,37.13770793393068,1.94,0.001,418,685,1154,1531,2023,2258,2645,2996,3452,3812
118,0.7407839533451211,0.7510615116925328,38.63133449523602,37.16233720637906,1.96,0.001,418,685,1153,1530,2022,2259,2645,2996,3452,3813
119,0.7425506012806857,0.7545029538887149,38.4994657405098,36.90456805809665,1.97,0.001,418,685,1152,1530,2022,2260,2645,2996,3452,3813
120,0.7442925203427979,0.7548292182711794,38.369000192619694,36.88003805626087,1.99,0.001,419,684,1152,1530,2021,2261,2644,2995,3451,3813
121,0.745940840072177,0.7573991406266489,38.24513283473957,36.68623560427671,2.0,0.001,419,684,1151,1530,2021,2261,2644,2995,3451,3813
122,0.7474908366441693,0.7583860421091736,38.128291353829376,36.61154062896784,2.01,0.001,419,683,1151,1530,2021,2262,2644,2995,3451,3813
123,0.7489492956950536,0.7598978803177261,38.018020372540114,36.49681599982387,2.03,0.001,419,683,1150,1529,2020,2263,2643,2995,3451,3813
124,0.7503347727841003,0.7615078187714293,37.912970215308576,36.374251629973436,2.04,0.001,419,683,1149,1529,2020,2263,2643,2995,3450,3813
125,0.7516732892247548,0.762195320092431,37.8112021988028,36.32178540114132,2.05,0.001,420,683,1149,1529,2020,2264,2642,2995,3450,3813
126,0.7529755875987247,0.7643939967965717,37.71192396291092,36.15348479594498,2.07,0.001,420,682,1148,1529,2020,2265,2642,2996,3450,3814
127,0.7542406727279523,0.7644694340706619,37.61523472994769,36.147695414632764,2.08,0.001,420,682,1147,1529,2020,2265,2641,2995,3450,3814
128,0.7554597001248464,0.7671567019459626,37.521829583756976,35.940891483991635,2.09,0.001,420,682,1147,1528,2020,2266,2641,2996,3449,3814
129,0.7566470958543509,0.7666546813075616,37.43062104215695,35.97961696452677,2.11,0.001,420,681,1146,1528,2020,2266,2640,2996,3449,3814
130,0.7577601856649958,0.7697903402886339,37.344920222250444,35.73705478856557,2.12,0.001,421,681,1146,1528,2020,2267,2640,2996,3449,3814
131,0.7588349754167798,0.768583702851288,37.261978988306566,35.830589958271865,2.14,0.001,421,681,1145,1528,2020,2267,2640,2996,3449,3814
132,0.7599156124030095,0.7721875226409641,37.178402905156176,35.55050118866997,2.15,0.001,421,680,1144,1528,2020,2268,2639,2996,3449,3814
133,0.7610710376996559,0.7706227637101065,37.088833130320374,35.67238487918561,2.16,0.001,421,680,1144,1528,2020,2268,2639,2996,3448,3814
134,0.7623890229345968,0.7746641916883384,36.98639655702401,35.356728731622816,2.18,0.001,421,680,1143,1527,2020,2269,2638,2996,3448,3814
135,0.7639015622769927,0.7736501102431309,36.86848790485752,35.4361978927445,2.19,0.001,421,680,1143,1527,2020,2269,2638,2996,3448,3814
136,0.765516797746015,0.777394075007741,36.74215676827335,35.14190853313978,2.2,0.001,422,679,1142,1527,2020,2270,2638,2996,3448,3814
137,0.7670781375678792,0.7775534619095045,36.619625178887176,35.12932649622143,2.22,0.001,422,679,1141,1527,2020,2270,2637,2996,3448,3814
138,0.7684211666153318,0.7795524408227343,36.51389831978794,34.971128926565086,2.23,0.001,422,679,1141,1527,2020,2270,2637,2996,3448,3814
139,0.7695215496474515,0.7808242392366208,36.42704442347316,34.8701045931316,2.25,0.001,422,679,1140,1526,2021,2271,2637,2996,3448,3814
140,0.770465222010546,0.7808694598422952,36.35239444701339,34.866507422507205,2.26,0.001,422,678,1140,1526,2021,2271,2636,2995,3448,3814
141,0.7713651568383764,0.7831637314578311,36.28105990206443,34.683502021854714,2.27,0.001,422,678,1139,1526,2021,2271,2636,2995,3448,3814
142,0.7723254518941143,0.7823236076571471,36.2047872676218,34.75062703177545,2.29,0.001,422,678,1139,1526,2021,2272,2635,2995,3448,3814
143,0.7734034860733945,0.7852809546047687,36.11897285631628,34.51375935711636,2.3,0.001,423,678,1138,1526,2021,2272,2635,2995,3447,3815
144,0.7746018571954667,0.7846349783539761,36.023336687941786,34.565637925479,2.32,0.001,423,677,1138,1526,2021,2272,2635,2995,3447,3815
145,0.775850726130902,0.7874052467111372,35.92340076685739,34.34260547455958,2.33,0.001,423,677,1137,1525,2021,2272,2634,2995,3447,3815
146,0.7770717123261197,0.7875387060927925,35.825424764687895,34.331826581267855,2.34,0.001,423,677,1137,1525,2021,2273,2634,2995,3447,3815
147,0.7781915034074238,0.7892011360083806,35.735334896377424,34.19724459786106,2.36,0.001,423,677,1136,1525,2021,2273,2633,2995,3447,3815
148,0.7791958254156093,0.7901936431719779,35.654341329830544,34.1166445385579,2.37,0.001,423,676,1136,1525,2021,2273,2633,2995,3447,3815
149,0.7801045565532632,0.7905783259634527,35.58089546470567,34.08535285568971,2.39,0.001,423,676,1135,1525,2021,2274,2632,2995,3447,3815
150,0.7809689988038346,0.792333688446031,35.510891815047394,33.94220084271017,2.4,0.001,423,676,1135,1525,2021,2274,2632,2995,3447,3815
151,0.7818264686686567,0.7919758926965621,35.44131303890807,33.97142713116605,2.41,0.001,423,676,1134,1524,2021,2274,2631,2994,3447,3815
152,0.7827054466120383,0.7942241767282635,35.369847653713116,33.78735273853406,2.43,0.001,423,676,1134,1524,2021,2275,2631,2994,3447,3815
153,0.7836161397965766,0.7936725017604151,35.29565243843337,33.83261192817978,2.44,0.001,424,675,1133,1524,2021,2275,2630,2994,3447,3815
154,0.7845506270646145,0.7959840642566306,35.21935308933499,33.642560833177704,2.45,0.001,424,675,1133,1524,2021,2275,2630,2994,3447,3815
155,0.785490357980145,0.7956638720981946,35.14245910064668,33.66894926384324,2.47,0.001,424,675,1132,1524,2021,2275,2629,2994,3447,3815
156,0.7864079858202557,0.7976003390195757,35.0672153831262,33.50903198556137,2.48,0.001,424,675,1132,1524,2021,2276,2629,2994,3446,3815
157,0.787300249660013,0.7976492749003996,34.99389420793201,33.50497900557561,2.5,0.001,424,674,1131,1524,2021,2276,2628,2994,3446,3815
158,0.7881569468719916,0.7990419388430051,34.92334658532527,33.38948253485388,2.51,0.001,424,674,1131,1523,2021,2276,2628,2994,3446,3815
159,0.7889748208101512,0.7995050345887941,34.855867777960825,33.35098877317489,2.52,0.001,424,674,1131,1523,2021,2276,2628,2994,3446,3815
160,0.7897531059488776,0.8004499676570955,34.79153177992814,33.27230660352164,2.54,0.001,424,674,1130,1523,2021,2277,2627,2994,3446,3815
161,0.7905198500092845,0.8011524124299866,34.72803445277496,33.213691333427356,2.55,0.001,424,674,1130,1523,2020,2277,2627,2993,3446,3815
162,0.7912629998556349,0.8017400068264313,34.666378704733496,33.16458424942939,2.57,0.001,424,674,1129,1523,2020,2277,2626,2993,3446,3815
163,0.7919863209524105,0.8025803282100114,34.60626573222958,33.094223984447986,2.58,0.001,424,673,1129,1523,2020,2277,2626,2993,3446,3815
164,0.7926965556855283,0.803011546113691,34.5471329422754,33.0580617885978,2.59,0.001,424,673,1129,1523,2020,2277,2625,2993,3446,3815
165,0.7933823980050461,0.8040780647669261,34.489941001304096,32.968450087498425,2.61,0.001,424,673,1128,1523,2020,2277,2625,2993,3446,3815
166,0.794047800352589,0.8041492903474186,34.43435748763054,32.96245496773564,2.62,0.001,424,673,1128,1522,2020,2278,2624,2993,3446,3815
167,0.7946712222930494,0.8054000108300935,34.38220095031003,32.85703822527983,2.63,0.001,424,673,1127,1522,2020,2278,2624,2993,3446,3815
168,0.7952410579755871,0.8049292280479212,34.33445940362339,32.89675566379039,2.65,0.001,424,673,1127,1522,2021,2278,2623,2993,3446,3815
169,0.7956994452230479,0.8067493779306438,34.29600653797939,32.74292102047594,2.66,0.001,424,672,1127,1522,2021,2278,2623,2993,3446,3815
170,0.7959823466635934,0.8050429252078886,34.272252337327316,32.887169503755565,2.68,0.001,424,672,1126,1522,2021,2278,2622,2993,3446,3815
171,0.7959389960771573,0.8075938934774618,34.27589228586453,32.67130148049948,2.69,0.001,424,672,1126,1522,2021,2278,2622,2993,3446,3815
172,0.7954605937374563,0.8034080925825879,34.3160485272334,33.024770976448494,2.7,0.001,424,672,1126,1522,2021,2278,2621,2993,3446,3815
173,0.7945576535136724,0.807267469555549,34.39170758745849,32.699001994637584,2.72,0.001,424,672,1125,1522,2021,2278,2621,2993,3446,3815
174,0.7941217713923452,0.8012515120013268,34.428172653593236,33.20541536218151,2.73,0.001,424,672,1125,1522,2021,2278,2620,2993,3446,3815
175,0.7954222987478461,0.808116808193017,34.31925878333476,32.62687262645338,2.74,0.001,425,672,1124,1522,2021,2278,2620,2993,3446,3815
176,0.7983938089759147,0.806553990879207,34.06910414762729,32.75946979619977,2.76,0.001,424,671,1124,1522,2020,2278,2620,2993,3446,3815
177,0.8005396331846804,0.8106970809541799,33.887309297808116,32.40676229103271,2.77,0.001,425,671,1124,1522,2021,2277,2620,2993,3446,3815
178,0.8003977931268443,0.8113193412538866,33.89935485766101,32.35345755588284,2.79,0.001,425,671,1123,1522,2021,2277,2619,2993,3446,3815
179,0.799402809305963,0.8072247748977366,33.983742810211844,32.7026229506375,2.8,0.001,425,671,1123,1522,2021,2277,2619,2993,3446,3815
180,0.7996874049048266,0.8117617353244372,33.95962460799037,32.31550510385359,2.81,0.001,425,671,1123,1521,2021,2277,2619,2993,3446,3815
181,0.801535713006222,0.8102025811180898,33.80258670818052,32.449062396171406,2.83,0.001,425,671,1123,1522,2021,2277,2619,2992,3446,3815
182,0.8029756511049122,0.8129010511126997,33.67973914835984,32.21756029568735,2.84,0.001,425,671,1122,1521,2021,2277,2618,2993,3446,3815
183,0.8028409259495813,0.8134097294442065,33.691252037690546,32.17373416191964,2.85,0.001,425,671,1122,1521,2021,2277,2618,2993,3446,3815
184,0.8024142501399307,0.809975262057678,33.72768902305548,32.46848870503619,2.87,0.001,425,671,1122,1521,2021,2277,2618,2992,3446,3815
185,0.8031540768473667,0.8139981622955696,33.66448403513059,32.122963213642045,2.88,0.001,425,671,1121,1521,2021,2277,2617,2993,3446,3815
186,0.8045556017076767,0.8134421402902758,33.544427818869,32.17094158432226,2.9,0.001,425,670,1121,1521,2021,2277,2617,2992,3446,3815
187,0.8051898223881546,0.8146519267299976,33.48995593364524,32.06646121059062,2.91,0.001,425,670,1121,1521,2021,2277,2617,2992,3446,3815
188,0.80503747258499,0.8158558387149701,33.50304797526357,31.96214821405206,2.92,0.001,425,670,1121,1521,2021,2277,2616,2993,3446,3815
189,0.8050226268878546,0.813153257495452,33.504325018150645,32.19583857402032,2.94,0.001,425,670,1120,1521,2021,2277,2616,2992,3446,3815
190,0.805798061138158,0.8162582016999409,33.43763507566175,31.927210036623247,2.95,0.001,425,670,1120,1521,2020,2277,2616,2993,3446,3815
191,0.8068349073462581,0.8154083198746971,33.34825451356581,32.00096319656351,2.97,0.001,425,670,1120,1521,2020,2277,2615,2993,3446,3815
192,0.807323069999024,0.8159589280134947,33.30608851586392,31.95320045070554,2.98,0.001,425,670,1119,1521,2020,2277,2615,2993,3446,3815
